,Concept_ID,mn,kk
1486,verbrennen::V,шатаах,өртеу
1487,verbrennen::V,шатаах,жандыру
1488,verbrennen::V,шатаах,өртеп жіберу
1489,verbrennen::V,шатаах,жандырып жіберу
1490,geben::V,өгөх,беру
1491,reichen::V,өгөх,беру
1492,reichen::V,дамжуулах,беру
1493,schenken::V,бэлэглэх,тарту
1494,versprechen::V,амлах,уәде беру
1495,wünschen::V,ерөөх,тілеу
1496,loben::V,магтах,мақтау
1497,loben::V,магтах,дәріптеу
1498,loben::V,сайшаах,мақтау
1499,loben::V,сайшаах,дәріптеу
1500,küssen::V,озох,сүю
1501,küssen::V,үнсэх,сүю
1502,wiegen::V,бүүвэйлэх,тербеу
1503,zudecken::V,хучих,бүркеу
1504,zudecken::V,бүтээх,бүркеу
1505,wecken::V,сэрээх,ояту
1506,zeigen::V,үзүүлэх,көрсету
1507,führen::V,хөтлөх,ерту
1508,führen::V,хөтлөх,жетектеу
1509,lehren::V,заах,оқыту
1510,unterrichten::V,сургах,оқыту
1511,aufziehen::V,өсгөх,бағу
1512,aufziehen::V,хүмүүжүүлэх,бағу
1513,leiten::V,удирдах,басқару
1514,leiten::V,удирдах,жетекшілік ету
1515,antreiben::V,шамдуулах,асықтыру
1516,lassen::V,-уулах,-ткізу
1517,lassen::V,-уулах,мәжбүр ету
1518,einladen::V,залах,шақыру
1519,vereinigen::V,нэгтгэх,біріктіру
1520,vereinigen::V,нэгтгэх,біріктіріп қою
1521,vereinigen::V,хамтруулах,біріктіру
1522,vereinigen::V,хамтруулах,біріктіріп қою
1523,besuchen::V,зочлох,кіріп шығу
1524,besuchen::V,зочлох,барып шығу
1525,treffen::V,учрах,кездесу
1526,treffen::V,дайралдах,кездесу
1527,sich versammeln::V,хуралдах,топталу
1528,spielen::V,наадах,ойнау
1529,singen::V,дуулах,сайрау
1530,tanzen::V,бүжиглэх,билеу
1531,sich trennen::V,салах,айрылысу
1532,verlassen::V,хаях,тастау
1533,retten::V,гэтэлгэх,құтқару
1534,bewachen::V,сахих,күзету
1535,schützen::V,хамгаалах,жақтау
1536,schützen::V,хамгаалах,жақтасу
1537,verteidigen::V,хамгаалах,қорғау
1538,sich schlagen::V,зодолдох,алысу
1539,schießen::V,харвах,ату
1540,schießen::V,буу буудах,ату
1541,siegen::V,ялах,жеңу
1542,ärgern::V,уурлуулах,ашуландыру
1543,ärgern::V,уур хүргэх,ашуландыру
1544,schlagen::V,цохих,ұру
1545,treten::V,өшиглөх,тебу
1546,stechen::V,хатгах,шаншу
1547,stoßen::V,ёврох,түрту
1548,stoßen::V,нудрах,түрту
1549,stehlen::V,хулгайлах,ұрлау
1550,stören::V,саад болох,кесірлен
1551,belästigen::V,зовоох,мазасын алу
1552,belästigen::V,амраахгүй байх,мазасын алу
1553,verbergen::V,нуух,сездірмеу
1554,verbergen::V,далдлах,сездірмеу
1555,täuschen::V,мэхлэх,жалған айту
1556,betrügen::V,хуурах,алдау
1557,betrügen::V,хуурах,алдап кету
1558,betrügen::V,хуурах,ақымақ қылу
1559,töten::V,алах,құрту
1560,töten::V,алах,өлтіру
1561,wohnen::V,суух,мекендеу
1562,wohnen::V,суух,өмір сүру
1563,wohnen::V,амьдрах,мекендеу
1564,wohnen::V,амьдрах,өмір сүру
1565,arbeiten::V,ажиллах,істеу
1566,arbeiten::V,ажиллах,еңбектену
1567,arbeiten::V,хөдөлмөрлөх,істеу
1568,arbeiten::V,хөдөлмөрлөх,еңбектену
1569,sammeln::V,түүх,жыю
1570,sammeln::V,хураах,жыю
1571,pflücken::V,түүх,жұлу
1572,jagen::V,агнах,аулау
1573,jagen::V,гөрөөлөх,аулау
1574,fischen::V,загасчлах,балык_аулау
1575,fischen::V,загас барих,балык_аулау
1576,fassen::V,барих,ұстау
1577,hüten::V,маллах,жаю
1578,hüten::V,маллах,бағу
1579,hüten::V,хариулах,жаю
1580,hüten::V,хариулах,бағу
1581,treiben::V,туух,айдау
1582,anbinden::V,уях,байлау
1583,füttern::V,тэжээх,ас ішкізу
1584,füttern::V,тэжээх,азықтандыру
1585,füttern::V,тэжээх,қоректендіру
1586,melken::V,саах,сауу
1587,hacken::V,цавчих,турау
1588,gießen::V,услах,суару
1589,reifen::V,боловсрох,жетілу
1590,zubereiten::V,бэлдэх,даяр ету
1591,kochen::V,чанах,асу
1592,backen::V,жигнэх,пісіру
1593,braten::V,шарах,қуыру
1594,braten::V,хайрах,қуыру
1595,umrühren::V,хутгах,былғалау
1596,umrühren::V,хутгах,сапырылыстыру
1597,stricken::V,нэхэх,торлау
1598,stricken::V,нэхэх,тоқу
1599,stricken::V,сүлжих,торлау
1600,stricken::V,сүлжих,тоқу
1601,nähen::V,оёх,тігу
1602,färben::V,будах,бояу
1603,färben::V,будах,сырлау
1604,reinigen::V,арилгах,аршу
1605,reinigen::V,арилгах,тазалау
1606,reinigen::V,цэвэрлэх,аршу
1607,reinigen::V,цэвэрлэх,тазалау
1608,waschen::V,угаах,жуу
1609,abwischen::V,арчих,сүрту
1610,spülen::V,зайлах,шаю
1611,fegen::V,хамах,сыпыру
1612,fegen::V,шүүрдэх,сыпыру
1613,kehren::V,шүүрдэх,сыпыру
1614,kehren::V,туужуудах,сыпыру
1615,baden::V,усанд орох,шомылу
1616,sich waschen::V,биеэ угаах,жуыну
1617,ausziehen::V,тайлах,шешу
1618,anziehen::V,өмсөх,кигізу
1619,sich anziehen::V,хувцаслах,киіну
1620,kämmen::V,самнах,тарау
1621,schmücken::V,гоёх,әсемдеу
1622,schmücken::V,гоёх,мәнерлеу
1623,schmücken::V,гоёх,көріктендіру
1624,schmücken::V,чимэх,әсемдеу
1625,schmücken::V,чимэх,мәнерлеу
1626,schmücken::V,чимэх,көріктендіру
1627,sagen::V,гэх,деу
1628,sagen::V,гэх,айту
1629,sagen::V,хэлэх,деу
1630,sagen::V,хэлэх,айту
1631,sprechen::V,ярих,деу
1632,sprechen::V,ярих,айту
1633,sprechen::V,өгүүлэх,деу
1634,sprechen::V,өгүүлэх,айту
1635,reden::V,хэлэх,сөйлеу
1636,reden::V,хэлэх,сөйлесу
1637,reden::V,хэлэх,тіл қатысу
1638,reden::V,хөөрөлдөх,сөйлеу
1639,reden::V,хөөрөлдөх,сөйлесу
1640,reden::V,хөөрөлдөх,тіл қатысу
1641,sich unterhalten::V,ярилцах,сұхбаттасу
1642,fragen::V,асуух,сұрау
1643,bitten::V,гуйх,өтіну
1644,bitten::V,гуйх,жалыну
1645,erzählen::V,өгүүлэх,айту
1646,mitteilen::V,дуулгах,білдіру
1647,mitteilen::V,мэдээлэх,білдіру
1648,nennen::V,нэрлэх,атау
1649,rufen::V,дуудах,шақыру
1650,prahlen::V,бардах,бөсу
1651,prahlen::V,сайрхах,бөсу
1652,übersetzen::V,орчуулах,аудару
1653,denken::V,санах,ойлау
1654,glauben::V,итгэх,нану
1655,glauben::V,итгэх,илану
1656,bemerken::V,ажих,аңғару
1657,bemerken::V,ажиглах,аңғару
1658,erkennen::V,таних,тану
1659,begreifen::V,ойлгох,ұғу
1660,begreifen::V,ойлгох,аңғарып алу
1661,verstehen::V,мэдэж авах,пайым
1662,verstehen::V,мэдэж авах,түсіну
1663,lernen::V,сурах,оқу
1664,wissen::V,мэдэх,хабардар болу
1665,sich erinnern an::V,дурсах,еске түсіру
1666,vergessen::V,мартах,ұмыту
1667,messen::V,хэмжих,өлшеу
1668,zählen::V,тоолох,санау
1669,rechnen::V,тооцоох,санап шығару
1670,rechnen::V,тооцоох,санап шығу
1671,rechnen::V,тооцоох,санау
1672,lesen::V,унших,оқу
1673,malen::V,зурах,сурет салу
1674,zeichnen::V,дүрслэн бичих,сурет салу
1675,schreiben::V,бичих,жазу
1676,besitzen::V,эзэмших,болу
1677,kaufen::V,худалдан авах,алу
1678,kaufen::V,худалдан авах,әперу
1679,verkaufen::V,худалдах,сату
1680,bezahlen::V,төлөх,төлеу
1681,bezahlen::V,төлөх,ақы беру
1682,bezahlen::V,төлөх,ақы төлеу
1683,zahlen::V,төлөх,төлеу
1684,beherrschen::V,эзэмших,билеу
1685,ertragen::V,тэсэх,төзу
1686,ertragen::V,тэсэх,шыдау
