,Concept_ID,lt,ady
1315,gießen::V,laistyti,тепкӏэн
1316,reifen::V,nokti,игъо хъун
1317,reifen::V,sirpti,игъо хъун
1318,zubereiten::V,ruošti,бгъэхьазырын
1319,zubereiten::V,gaminti,бгъэхьазырын
1320,kochen::V,virti,шӏы́н
1321,kochen::V,virinti,шӏы́н
1322,backen::V,kepti,гъэжъэ́н
1323,braten::V,kepti,гъэжъэ́н
1324,braten::V,kepinti,гъэжъэ́н
1325,umrühren::V,maišyti,зэхэгъэкӏухьан
1326,umrühren::V,pamaišyti,зэхэгъэкӏухьан
1327,stricken::V,megzti,хъын
1328,nähen::V,siūti,дэн
1329,färben::V,dažyti,бгъэлэн
1330,färben::V,nudažyti,бгъэлэн
1331,reinigen::V,valyti,укъэбзы́н
1332,reinigen::V,švarinti,укъэбзы́н
1333,waschen::V,plauti,бгыкӏын
1334,waschen::V,mazgoti,бгыкӏын
1335,waschen::V,skalbti,бгыкӏын
1336,abwischen::V,nušluostyti,лъэкӏы́н
1337,spülen::V,plauti,дэгъэчъыхьан
1338,spülen::V,skalauti,дэгъэчъыхьан
1339,fegen::V,šluoti,пхъэнкӏы́н
1340,kehren::V,šluoti,пхъэнкӏы́н
1341,baden::V,maudytis,зыгъэпскӏын
1342,sich waschen::V,praustis,зытхьакӏы́н
1343,ausziehen::V,numauti,къытехы́н
1344,ausziehen::V,nuvilkti,къытехы́н
1345,anziehen::V,mauti,щылъэ́н
1346,anziehen::V,apsivilkti,щылъэ́н
1347,sich anziehen::V,rengtis,зыфэпэн
1348,sich anziehen::V,apsirengti,зыфэпэн
1349,kämmen::V,šukuoti,жьын
1350,schmücken::V,puošti,гъэдэхэ́н
1351,schmücken::V,dabinti,гъэдэхэ́н
1352,schmücken::V,gražinti,гъэдэхэ́н
1353,sagen::V,tarti,къэӏон
1354,sprechen::V,kalbėti,псэлъэ́н
1355,reden::V,šnekėti,гущыӏэ́н
1356,sich unterhalten::V,kalbėtis,зэдэгущыӏэн
1357,sich unterhalten::V,šnekučiuotis,зэдэгущыӏэн
1358,fragen::V,klausti,упчӏэ́н
1359,bitten::V,prašyti,лъэӏо́н
1360,erzählen::V,pasakoti,къэпӏотэ́н
1361,mitteilen::V,skelbti,макъэ егъэӏун
1362,mitteilen::V,pranešti,макъэ егъэӏун
1363,nennen::V,vadinti,цӏэ фэусы́н
1364,nennen::V,vardyti,цӏэ фэусы́н
1365,rufen::V,šaukti,джэн
1366,rufen::V,kviesti,джэн
1367,prahlen::V,girtis,узыщытхъужьы́н
1368,übersetzen::V,versti,бгъэкӏотэн
1369,übersetzen::V,išversti,бгъэкӏотэн
1370,denken::V,galvoti,егупшысэ́н
1371,glauben::V,manyti,уивыхъэ́ телъы́н
1372,glauben::V,tikėti,уивыхъэ́ телъы́н
1373,bemerken::V,pamatyti,гу лъыптэ́н
1374,bemerken::V,pastebėti,гу лъыптэ́н
1375,erkennen::V,pažinti,зэхэпхын
1376,erkennen::V,pažinti,зэбгъэшӏэн
1377,erkennen::V,atpažinti,зэхэпхын
1378,erkennen::V,atpažinti,зэбгъэшӏэн
1379,begreifen::V,suvokti,гурыӏо́н
1380,verstehen::V,suprasti,зэхэхын
1381,lernen::V,mokytis,еджэ́н
1382,wissen::V,žinoti,шӏэн
1383,sich erinnern an::V,prisiminti,къэшӏэжьын
1384,vergessen::V,užmiršti,пщыгъупшэжьы́н
1385,messen::V,matuoti,шын
1386,zählen::V,skaičiuoti,плъытэ́н
1387,rechnen::V,skaičiuoti,плъытэ́н
1388,rechnen::V,skaičiuoti,угугъэ́н
1389,lesen::V,skaityti,еджэ́н
1390,malen::V,tapyti,шӏын
1391,zeichnen::V,piešti,шӏын
1392,zeichnen::V,žymėti,шӏын
1393,zeichnen::V,braižyti,шӏын
1394,schreiben::V,rašyti,тхын
1395,besitzen::V,turėti,иӏэн
1396,kaufen::V,pirkti,щэфы́н
1397,verkaufen::V,parduoti,щэн
1398,bezahlen::V,apmokėti,птын
1399,bezahlen::V,apmokėti,лъыптын
1400,bezahlen::V,apmokėti,птыжьы́н
1401,zahlen::V,mokėti,птын
1402,zahlen::V,mokėti,лъыптын
1403,beherrschen::V,valdyti,иунаеу иӏэн
1404,ertragen::V,kę̃sti,щэчы́н
1405,ertragen::V,pakelti,щэчы́н
1406,ertragen::V,iškę̃sti,щэчы́н
