,Concept_ID,is,et
830,wo::FADV,hvar,kus
831,wohin::FADV,hvert,kuhu
832,wie::FADV,hvernig,kuidas
833,warum::FADV,hvers vegna,miks
834,wieviel::FNUM,hve mikill,mitu
835,wieviel::FNUM,hve mikill,kui palju
836,eins::NUM,einn,üks
837,zwei::NUM,tveir,kaks
838,drei::NUM,þrír,kolm
839,vier::NUM,fjórir,neli
840,fünf::NUM,fimm,viis
841,sechs::NUM,sex,kuus
842,sieben::NUM,sjö,seitse
843,acht::NUM,átta,kaheksa
844,neun::NUM,níu,üheksa
845,zehn::NUM,tíu,kümme
846,elf::NUM,ellefu,üksteist
847,zwölf::NUM,tólf,kaksteist
848,zwanzig::NUM,tuttugu,kakskümmend
849,dreißig::NUM,þrjátíu,kolmkümmend
850,vierzig::NUM,fjörutíu,nelikümmend
851,fünfzig::NUM,fimmtíu,viiskümmend
852,sechzig::NUM,sextíu,kuuskümmend
853,siebzig::NUM,sjötíu,seitsekümmend
854,achtzig::NUM,áttatíu,kaheksakümmend
855,neunzig::NUM,níutíu,üheksakümmend
856,hundert::NUM,hundrað,sada
857,tausend::NUM,þúsund,tuhat
858,und::CNJ,og,ja
859,oder::CNJ,eða,või
860,stehen::V,standa,seisma
861,sitzen::V,sitja,istuma
862,liegen::V,liggja,lamama
863,hängen::V,hanga,rippuma
864,werden::V,verða,saama
865,werden::V,verða,hakkama
866,passieren::V,gerast,juhtuma
867,beginnen::V,byrja,algama
868,beginnen::V,byrja,hakkama
869,enden::V,enda,lõppema
870,enden::V,lykta,lõppema
871,wechseln::V,skipta,vahelduma
872,aufgehen[Sonne]::V,koma upp,tõusma
873,untergehen[Sonne]::V,ganga til viðar,loojuma
874,scheinen[Sonne]::V,skína,paistma
875,donnern::V,þruma,kõmisema
876,wehen::V,blása,puhuma
877,strömen::V,streyma,voolama
878,fließen::V,fljóta,voolama
879,sich drehen::V,snúast,pöörduma
880,schwanken::V,riða,kõikuma
881,schwanken::V,rugga,kõikuma
882,schwingen::V,sveiflast,võnkuma
883,fallen::V,falla,langema
884,brennen::V,brenna,põlema
885,rauchen::V,reykja,suitsema
886,regnen::V,rigna,sadama
887,gefrieren::V,frjósa,kinni külmuma
888,tauen::V,þiðna,sulama
889,schmelzen::V,bráðna,sulama
890,trocknen::V,þorna,kuivama
891,sieden::V,sjóða,keema
892,faulen::V,rotna,mädanema
893,verfaulen::V,rotna,mädanema
894,reißen::V,rifna,rebenema
895,versinken::V,sökkva,uppuma
896,vergehen::V,líða,mööduma
897,erscheinen::V,birtast,ilmuma
898,verschwinden::V,hverfa,kaduma
899,sinken::V,síga,vajuma
900,sinken::V,síga,langema
901,abnehmen::V,lækka,vähenema
902,abnehmen::V,lækka,kahenema
903,abnehmen::V,minnka,vähenema
904,abnehmen::V,minnka,kahenema
905,zunehmen::V,aukast,kasvama
906,steigen::V,stíga,tõusma
907,steigen::V,stíga,üles minema
908,wachsen::V,vaxa,kasvama
909,glänzen::V,glóa,läikimä
910,glänzen::V,glampa,läikimä
911,funkeln::V,leiftra,sädelema
912,lärmen::V,hafa hátt,lärmama
913,läuten::V,hringja,helisema
914,klingeln::V,hringja,helisema
915,klirren::V,glamra,kõlisema
916,klirren::V,skrölta,kõlisema
917,brausen::V,ólga,kohisema
918,rauschen::V,suða,kohisema
919,klingen::V,hljóma,kõlama
920,bellen::V,gelta,haukuma
921,heulen::V,væla,uluma
922,heulen::V,ýlfra,uluma
923,blasen::V,blása,puhuma
924,pfeifen::V,blístra,vilistama
925,schreien::V,æpa,karjuma
926,stöhnen::V,stynja,oigama
927,zittern::V,titra,värisema
928,zittern::V,skjálfa,värisema
929,leben::V,lifa,elama
930,leben::V,lifa,elus olema
931,geboren werden::V,fæðast,sündima
932,atmen::V,anda,hingama
933,atmen::V,draga andann,hingama
934,trinken::V,drekka,jooma
935,essen::V,borða,sööma
936,schlucken::V,kingja,neelama
937,müde werden::V,þreytast,väsima
938,einschlafen::V,sofna,uinuma
939,schlafen::V,sofa,magama
940,aufwachen::V,vakna,ärkama
941,aufstehen::V,fara á fætur,ärkama
942,aufstehen::V,fara á fætur,üles tõusma
943,sich erholen::V,hvíla sig,puhkama
944,krank werden::V,veikjast,haigestuma
945,krank werden::V,veikjast,haigeks jääma
946,krank werden::V,verða veikur,haigestuma
947,krank werden::V,verða veikur,haigeks jääma
948,krank sein::V,vera veikur,haige olema
949,schmerzen::V,kenna til,valutama
950,husten::V,hósta,köhima
951,genesen::V,batna,toibuma
952,genesen::V,frískast,toibuma
953,sterben::V,deyja,surema
954,umkommen::V,farast,surma saama
955,sich bewegen::V,bifast,liikuma
956,sich rühren::V,hreyfast,liikuma
957,sich erheben::V,standa upp,kerkima
958,sich setzen::V,setjast,istet võtma
959,hinfallen::V,detta,kukkuma
960,hinfallen::V,detta,maha kukkuma
961,laufen::V,labba,kõndima
962,schreiten::V,ganga,astuma
963,spazierengehen::V,ganga sér til skemmtunar,jalutama
964,eilen::V,fara hratt,ruttama
965,eilen::V,fara hratt,kiirustama
966,sich beeilen::V,flýta sér,ruttama
967,sich beeilen::V,flýta sér,kiirustama
968,sausen::V,þjóta,kihutama
969,sausen::V,þjóta,tormama
970,rennen::V,hlaupa,jooksma
971,rennen::V,hlaupa,kihutama
972,springen::V,stökkva,hüppama
973,klettern::V,klifra,ronima
974,schaukeln::V,róla,kiikuma
975,schaukeln::V,rugga,kiikuma
976,kriechen::V,skríða,roomama
977,schwimmen::V,synda,ujuma
978,tauchen::V,kafa,sukelduma
979,rudern::V,róa,sõudma
980,fahren::V,aka,sõitma
981,fahren::V,fara,sõitma
982,fliegen::V,fljúga,lendama
983,gehen::V,fara,käima
984,gehen::V,fara,minema
985,gehen::V,ganga,käima
986,gehen::V,ganga,minema
987,weggehen::V,fara burt,ära minema
988,weggehen::V,fara burt,välja minema
989,weggehen::V,ganga burt,ära minema
990,weggehen::V,ganga burt,välja minema
991,abfahren::V,aka burt,väljuma
992,abfahren::V,aka burt,ära sõitma
993,anhalten::V,stöðva,peatuma
994,hineingehen::V,ganga inn,sisenema
995,hineingehen::V,ganga inn,sisse minema
996,eintreten::V,koma inn,sisenema
997,eintreten::V,koma inn,sisse astuma
998,eintreten::V,ganga inn,sisenema
999,eintreten::V,ganga inn,sisse astuma
1000,kommen::V,koma,tulema
1001,ankommen::V,koma til,saabuma
1002,zurückkommen::V,koma til baka,tagasi tulema
1003,bleiben::V,haldast,jääma
1004,bleiben::V,vera kyrr,jääma
1005,warten::V,bíða,ootama
1006,erwarten::V,búast við,ootama
1007,erwarten::V,búast við,lootma
1008,erwarten::V,eiga von á,ootama
1009,erwarten::V,eiga von á,lootma
1010,suchen::V,leita,otsima
1011,finden::V,finna,leidma
1012,versuchen::V,reyna,püüdma
1013,versuchen::V,reyna,üritama
1014,versuchen::V,reyna,katsetama
1015,vorbereiten::V,undirbúa,valmistama
1016,lieben::V,elska,armastama
1017,mögen::V,þykja gott,sallima
1018,mögen::V,þykja gott,meeldima
1019,mögen::V,falla í geð,sallima
1020,mögen::V,falla í geð,meeldima
1021,lachen::V,hlæja,naerma
1022,rühren::V,snerta,liigutama
1023,rühren::V,snerta,heldima panema
1024,weinen::V,gráta,nutma
1025,schimpfen::V,skammast,sõimama
1026,sich ärgern::V,sárna,ärrituma
1027,sich ärgern::V,sárna,vihastuma
1028,sich ärgern::V,gremjast,ärrituma
1029,sich ärgern::V,gremjast,vihastuma
1030,sich fürchten::V,óttast,kartma
1031,sich fürchten::V,óttast,hirmu tundma
1032,fürchten::V,óttast,kartma
1033,fliehen::V,flýja,põgenema
1034,flüchten::V,strjúka,põgenema
1035,sehen::V,sjá,nägema
1036,anschauen::V,horfa á,vaatama
1037,ansehen::V,líta á,vaatama
1038,hören::V,heyra,kuulma
1039,zuhören::V,hlusta,kuulama
1040,probieren::V,smakka,proovima
1041,riechen::V,þefa,nuusutama
1042,fühlen::V,finna til,tundma
1043,scheinen::V,virðast,näida
1044,scheinen::V,virðast,ilmuda
1045,zu sehen sein::V,vera að sjá,ilmuma
1046,vernehmen::V,heyra,üle kuulama
1047,vernehmen::V,greina,üle kuulama
1048,frieren::V,frjósa,külmetada
1049,tun::V,gera,tegema
1050,können::V,geta,võima
1051,können::V,geta,oskama
1052,wollen::V,ætla,tahtma
1053,wollen::V,vilja,tahtma
1054,anfangen::V,hefja,hakkama
1055,anfangen::V,hefja,alustama
1056,beenden::V,enda,lõpetama
1057,beenden::V,ljúka,lõpetama
1058,aufhören::V,lykta,lakkama
1059,gelingen::V,heppnast,õnnestuma
1060,geraten::V,lukkast,jõudma
1061,öffnen::V,opna,avama
1062,schließen::V,loka,sulgema
1063,stellen::V,láta,panema
1064,stellen::V,láta,asetama
1065,stellen::V,setja,panema
1066,stellen::V,setja,asetama
1067,setzen::V,láta,panema
1068,setzen::V,setja,panema
1069,legen::V,láta,panema
1070,legen::V,láta,asetama
1071,legen::V,leggja,panema
1072,legen::V,leggja,asetama
1073,berühren::V,koma við,riivama
1074,berühren::V,koma við,puudutama
1075,verbinden::V,sameina,ühendama
1076,bedecken::V,hylja,katma
1077,aufhängen::V,hengja,riputama
1078,aufhängen::V,hengja upp,riputama
1079,anzünden::V,kveikja í,süütama
1080,aufheben::V,taka upp,üles tõstma
1081,aufheben::V,lyfta upp,üles tõstma
1082,zurücklassen::V,skilja eftir,jätma
1083,verlieren::V,týna,kaotama
1084,verlieren::V,glata,kaotama
1085,fallen lassen::V,missa,maha pillama
1086,fallen lassen::V,missa,kukkuda laskma
1087,machen::V,búa til,tegema
1088,herstellen::V,framleiða,valmistama
1089,bauen::V,smíða,ehitama
1090,bauen::V,byggja,ehitama
1091,reparieren::V,gera við,parandama
1092,verbessern::V,bæta,parandama
1093,ändern::V,breyta,muutma
1094,ändern::V,breyta,ümber tegema
1095,graben::V,grafa,kaevama
1096,beugen::V,beygja,painutama
1097,biegen::V,sveigja,painutama
1098,drehen::V,snúa,keerama
1099,wenden::V,snúa,ümber pöörama
1100,wenden::V,venda,ümber pöörama
1101,umdrehen::V,venda,ümber keerama
1102,umdrehen::V,snúa við,ümber keerama
1103,heben::V,hefja,tõstma
1104,hochheben::V,lyfta upp,üles tõstma
1105,hochheben::V,lyfta upp,kõrgele tõstma
1106,ergreifen::V,grípa,haarama
1107,halten::V,rúma,hoidma
1108,halten::V,halda,hoidma
1109,drücken::V,þjá,pigistama
1110,drücken::V,þrýsta,pigistama
1111,schieben::V,ýta,lükkama
1112,kratzen::V,klóra,kraapima
1113,lecken::V,sleikja,lakkuma
1114,beißen::V,bíta,purema
1115,beißen::V,bíta,hammustama
1116,abreißen::V,rífa af,rebima
1117,abreißen::V,rífa af,ära rebima
1118,abreißen::V,rífa frá,rebima
1119,abreißen::V,rífa frá,ära rebima
1120,abschneiden::V,skera af,ära lõikama
1121,abschneiden::V,klippa af,ära lõikama
1122,binden::V,binda,siduma
1123,stecken::V,stinga,pistma
1124,brechen::V,brjóta,murdma
1125,klopfen::V,berja,koputama
1126,klopfen::V,klappa,koputama
1127,hauen::V,berja,lööma
1128,hauen::V,höggva,lööma
1129,kleben::V,líma,kleepima
1130,reiben::V,núa,hõõruma
1131,streichen::V,smyrja,silitama
1132,schleifen::V,slípa,lihvima
1133,schleifen::V,slípa,teritama
1134,schneiden::V,skera,lõikama
1135,schneiden::V,klippa,lõikama
1136,rütteln::V,skaka,raputama
1137,schütteln::V,hrista,raputama
1138,schütteln::V,hrista,loksutama
1139,schwenken::V,sveifla,vehkima
1140,schwenken::V,sveifla,lehvitama
1141,schütten::V,hella,kallama
1142,füllen::V,fylla,täitma
1143,einwickeln::V,vefja inn í,sisse mähkima
1144,tragen::V,bera,kandma
1145,schleppen::V,draga,tassima
1146,schleppen::V,draga,lohistama
1147,ziehen::V,toga,vedama
1148,ziehen::V,toga,tõmbama
1149,ziehen::V,draga,vedama
1150,ziehen::V,draga,tõmbama
1151,aufbewahren::V,geyma,säilitama
1152,aufbewahren::V,geyma,alal hoidma
1153,werfen::V,kasta,viskama
1154,fangen::V,grípa,püüdma
1155,packen::V,þrífa í,kinni haarama
1156,packen::V,þrífa í,kinni võtma
1157,verstecken::V,fela,peitma
1158,teilen::V,deila,jagama
1159,teilen::V,deila,jaotama
1160,schicken::V,senda,saatma
1161,bringen::V,færa,viima
1162,bringen::V,flytja,viima
1163,hinzufügen::V,bæta við,lisama
1164,bekommen::V,hljóta,saama
1165,bekommen::V,ná,saama
1166,erhalten::V,fá,saama
1167,nehmen::V,taka,võtma
1168,wählen::V,velja,valima
1169,auswählen::V,velja úr,valima
1170,bewahren::V,gæta,hoidma
1171,bewahren::V,vernda,hoidma
1172,behindern::V,varna,takistama
1173,verderben::V,spilla,rikkuma
1174,beschädigen::V,skemma,rikkuma
1175,zerbrechen::V,brjóta,katki tegema
1176,zerreißen::V,rífa,katki rebima
1177,zerreißen::V,rífa sundur,katki rebima
1178,zerstören::V,rífa niður,purustama
1179,verbrennen::V,brenna,põletama
1180,geben::V,gefa,andma
1181,reichen::V,rétta,andma
1182,reichen::V,rétta,ulatama
1183,schenken::V,gefa,kinkima
1184,versprechen::V,lofa,lubama
1185,versprechen::V,lofa,tõotama
1186,versprechen::V,heita,lubama
1187,versprechen::V,heita,tõotama
1188,wünschen::V,óska,soovima
1189,loben::V,lofa,kiitma
1190,loben::V,hrósa,kiitma
1191,küssen::V,kyssa,suudlema
1192,wiegen::V,rugga,hällitama
1193,zudecken::V,þekja,kaanetama
1194,zudecken::V,þekja,kinni katma
1195,zudecken::V,breiða yfir,kaanetama
1196,zudecken::V,breiða yfir,kinni katma
1197,wecken::V,vekja,äratama
1198,zeigen::V,sýna,näitama
1199,führen::V,leiða,juhatama
1200,lehren::V,kenna,õpetama
1201,unterrichten::V,fræða,õpetama
1202,aufziehen::V,ala upp,üles kasvatama
1203,leiten::V,stjórna,juhtima
1204,antreiben::V,hvetja,ergutama
1205,lassen::V,láta,laskma
1206,einladen::V,bjóða heim,kutsuma
1207,vereinigen::V,sameina,ühendama
1208,besuchen::V,heimsækja,külastama
1209,treffen::V,hitta,kohtama
1210,sich versammeln::V,safnast saman,kogunema
1211,spielen::V,leika sér,mängima
1212,singen::V,syngja,laulma
1213,tanzen::V,dansa,tantsima
1214,sich trennen::V,skiljast,lahku minema
1215,verlassen::V,yfirgefa,maha jätma
1216,retten::V,bjarga,päästma
1217,bewachen::V,gæta,valvama
1218,bewachen::V,hafa vörð á,valvama
1219,schützen::V,vernda,kaitsma
1220,verteidigen::V,verja,kaitsma
1221,sich schlagen::V,slást,kaklema
1222,sich schlagen::V,berjast,kaklema
1223,schießen::V,skjóta,tulistama
1224,siegen::V,sigra,võitma
1225,ärgern::V,ergja,ärritama
1226,ärgern::V,ergja,vihastama
1227,ärgern::V,skaprauna,ärritama
1228,ärgern::V,skaprauna,vihastama
1229,schlagen::V,slá,lööma
1230,schlagen::V,lemja,lööma
1231,treten::V,sparka,sõtkuma
1232,stechen::V,stinga,pistma
1233,stechen::V,stinga,torkama
1234,stoßen::V,hrinda,tõukama
1235,stehlen::V,stela,varastama
1236,stören::V,trufla,segama
1237,stören::V,trufla,häirima
1238,belästigen::V,ónáða,ahistama
1239,verbergen::V,leyna,peitma
1240,verbergen::V,leyna,varjama
1241,täuschen::V,gabba,petma
1242,täuschen::V,gabba,tüssama
1243,täuschen::V,blekkja,petma
1244,täuschen::V,blekkja,tüssama
1245,betrügen::V,svíkja,petma
1246,betrügen::V,svíkja,tüssama
1247,betrügen::V,svíkja,truudust murtma
1248,betrügen::V,blekkja,petma
1249,betrügen::V,blekkja,tüssama
1250,betrügen::V,blekkja,truudust murtma
1251,töten::V,drepa,tapma
1252,töten::V,drepa,surmama
1253,wohnen::V,búa,elama
1254,arbeiten::V,vinna,töötama
1255,sammeln::V,safna,koguma
1256,sammeln::V,safna,korjama
1257,pflücken::V,tína,noppima
1258,pflücken::V,reyta,noppima
1259,jagen::V,veiða,jahtima
1260,fischen::V,fiska,kalastama
1261,fischen::V,fiska,kala püüdma
1262,fassen::V,veiða,püüdma
1263,hüten::V,gæta,karjatama
1264,hüten::V,vakta,karjatama
1265,treiben::V,reka,ajama
1266,anbinden::V,binda við,kinni siduma
1267,anbinden::V,binda fast,kinni siduma
1268,füttern::V,fóðra,söötma
1269,melken::V,mjólka,lüpsma
1270,hacken::V,höggva,raiuma
1271,hacken::V,höggva,lõhkuma
1272,gießen::V,hella,kastma
1273,reifen::V,þroskast,valmima
1274,zubereiten::V,elda,valmistama
1275,zubereiten::V,tilbúa,valmistama
1276,kochen::V,sjóða,keetma
1277,backen::V,baka,küpsetama
1278,braten::V,steikja,praadima
1279,umrühren::V,hræra í,segama
1280,stricken::V,prjóna,kuduma
1281,nähen::V,sauma,õmblema
1282,färben::V,lita,värvima
1283,reinigen::V,hreinsa,puhastama
1284,waschen::V,þvo,pesema
1285,abwischen::V,þerra,puhtaks pühkima
1286,spülen::V,skola,uhtma
1287,spülen::V,þvo upp,uhtma
1288,fegen::V,sópa,pühkima
1289,fegen::V,hreinsa,pühkima
1290,kehren::V,sópa,pühkima
1291,baden::V,baða sig,suplema
1292,baden::V,baða sig,kümblema
1293,sich waschen::V,þvo sér,end pesema
1294,ausziehen::V,fara úr,käest võtma
1295,ausziehen::V,fara úr,jalast võtma
1296,ausziehen::V,fara úr,seljast võtma
1297,anziehen::V,fara í,jalga panema
1298,sich anziehen::V,klæðast,riietuma
1299,kämmen::V,greiða,kammima
1300,schmücken::V,prýða,kaunistama
1301,schmücken::V,skreyta,kaunistama
1302,sagen::V,segja,ütlema
1303,sprechen::V,tala,rääkima
1304,sprechen::V,tala,kõnelema
1305,reden::V,ræða,kõnelema
1306,sich unterhalten::V,spjalla,vestlema
1307,sich unterhalten::V,ræðast við,vestlema
1308,fragen::V,spyrja,küsima
1309,bitten::V,biðja,paluma
1310,erzählen::V,segja frá,jutustama
1311,mitteilen::V,tilkynna,teatama
1312,mitteilen::V,tilkynna,teada andma
1313,nennen::V,nefna,nimetama
1314,rufen::V,kalla,kutsuma
1315,prahlen::V,gorta,hooplema
1316,übersetzen::V,þýða,tõlkima
1317,denken::V,hugsa,mõtlema
1318,glauben::V,trúa,uskuma
1319,bemerken::V,taka eftir,märkama
1320,erkennen::V,þekkja,ära tundma
1321,begreifen::V,skilja,aru saama
1322,verstehen::V,skilja,mõistma
1323,lernen::V,læra,õppima
1324,wissen::V,vita,teadma
1325,sich erinnern an::V,minnast,mäletama
1326,vergessen::V,gleyma,unustama
1327,messen::V,mæla,mõõtma
1328,zählen::V,telja,loendama
1329,rechnen::V,reikna,arvutama
1330,lesen::V,lesa,lugema
1331,malen::V,mála,maalima
1332,zeichnen::V,teikna,joonistama
1333,schreiben::V,skrifa,kirjutama
1334,besitzen::V,hafa,omama
1335,kaufen::V,kaupa,ostma
1336,verkaufen::V,selja,müüma
1337,bezahlen::V,borga,tasuma
1338,zahlen::V,borga,maksma
1339,beherrschen::V,hafa á valdi sínu,valitsema
1340,ertragen::V,þola,taluma
