,Concept_ID,se,pt
2170,Art::N,nää´ll,tipo
2171,Art::N,nää´ll,espécie
2172,Art::N,на̄лль,tipo
2173,Art::N,на̄лль,espécie
2174,Stück::N,bæhta,pedaço
2175,Stück::N,biehkie,pedaço
2176,Stück::N,biehkke,pedaço
2177,Stück::N,bihttá,pedaço
2178,Stück::N,pittá,pedaço
2179,Stück::N,káppálâh,pedaço
2180,Stück::N,ku´sǩǩ,pedaço
2181,Stück::N,кусськ,pedaço
2182,Teil::N,stuhtje,peça
2183,Teil::N,stuhtje,parte
2184,Teil::N,oasse,peça
2185,Teil::N,oasse,parte
2186,Teil::N,bielle,peça
2187,Teil::N,bielle,parte
2188,Teil::N,guovllo,peça
2189,Teil::N,guovllo,parte
2190,Teil::N,oassi,peça
2191,Teil::N,oassi,parte
2192,Teil::N,bihttá,peça
2193,Teil::N,bihttá,parte
2194,Teil::N,uási,peça
2195,Teil::N,uási,parte
2196,Teil::N,vuâ´ss,peça
2197,Teil::N,vuâ´ss,parte
2198,Teil::N,pie´ǩ'ǩ,peça
2199,Teil::N,pie´ǩ'ǩ,parte
2200,Teil::N,кусськ,peça
2201,Teil::N,кусськ,parte
2202,Hälfte::N,lehkie,metade
2203,Hälfte::N,lahkke,metade
2204,Hälfte::N,bealli,metade
2205,Hälfte::N,peeḷi,metade
2206,Hälfte::N,lâ´ǩǩ,metade
2207,Hälfte::N,pie´ll,metade
2208,Hälfte::N,пе̄лль,metade
2209,Kreis::N,rïngke,círculo
2210,Kreis::N,gievlle,círculo
2211,Kreis::N,gierdu,círculo
2212,Kreis::N,riggee,círculo
2213,Kreis::N,kruugg,círculo
2214,Kreis::N,круг,círculo
2215,Kreuz::N,kroesse,cruz
2216,Kreuz::N,ruossa,cruz
2217,Kreuz::N,rista,cruz
2218,Kreuz::N,ristâ,cruz
2219,Kreuz::N,ristt,cruz
2220,Kreuz::N,рысст,cruz
2221,Linie::N,sïeve,linha
2222,Linie::N,linnja,linha
2223,Linie::N,linjá,linha
2224,Linie::N,linnjá,linha
2225,Linie::N,njuálgus,linha
2226,Linie::N,certldõk,linha
2227,Linie::N,це̄кесь,linha
2228,Strich::N,sïeve,traço
2229,Strich::N,sáhtso,traço
2230,Strich::N,sárggis,traço
2231,Strich::N,čálástâh,traço
2232,Strich::N,certldõk,traço
2233,Strich::N,ця̄кас,traço
2234,Strich::N,це̄кесь,traço
2235,Abstand::N,gåhkoe,distância
2236,Abstand::N,gåhkaldahke,distância
2237,Abstand::N,lahka,distância
2238,Abstand::N,gasska,distância
2239,Abstand::N,gaska,distância
2240,Abstand::N,koskâ,distância
2241,Abstand::N,kõskk,distância
2242,Abstand::N,кэ̄сск,distância
2243,Entfernung::N,gåhkoe,distância
2244,Entfernung::N,gåhkaldahke,distância
2245,Entfernung::N,gasska,distância
2246,Entfernung::N,mælggat,distância
2247,Entfernung::N,gaska,distância
2248,Entfernung::N,mátkegaska,distância
2249,Entfernung::N,koskâ,distância
2250,Entfernung::N,kõskk,distância
2251,Entfernung::N,jäämkõskk,distância
2252,Entfernung::N,кэ̄сск,distância
2253,Gegend::N,haerie,área
2254,Gegend::N,haerie,região
2255,Gegend::N,guovvlo,área
2256,Gegend::N,guovvlo,região
2257,Gegend::N,bájkke,área
2258,Gegend::N,bájkke,região
2259,Gegend::N,guovlu,área
2260,Gegend::N,guovlu,região
2261,Gegend::N,duovdda,área
2262,Gegend::N,duovdda,região
2263,Gegend::N,kuáv'lu,área
2264,Gegend::N,kuáv'lu,região
2265,Gegend::N,vu´vdd,área
2266,Gegend::N,vu´vdd,região
2267,Gegend::N,па̄йхьк,área
2268,Gegend::N,па̄йхьк,região
2269,Platz::N,sijjie,lugar
2270,Platz::N,sadje,lugar
2271,Platz::N,sadji,lugar
2272,Platz::N,tááḷu,lugar
2273,Platz::N,tääll,lugar
2274,Platz::N,сайй,lugar
2275,Ort::N,sijjie,sítio
2276,Ort::N,bájkke,sítio
2277,Ort::N,sadje,sítio
2278,Ort::N,báiki,sítio
2279,Ort::N,päikki,sítio
2280,Ort::N,pâi´ǩǩ,sítio
2281,Ort::N,сайй,sítio
2282,Ort::N,па̄йхьк,sítio
2283,Seite::N,bielie,lado
2284,Seite::N,sijddo,lado
2285,Seite::N,bealli,lado
2286,Seite::N,ertti,lado
2287,Seite::N,jeä´rtt,lado
2288,Seite::N,пе̄лль,lado
2289,Seite::N,е̄ммьне,lado
2290,Mitte::N,gaske,meio
2291,Mitte::N,jarnge,meio
2292,Mitte::N,gasska,meio
2293,Mitte::N,guovddaš,meio
2294,Mitte::N,gaskamuddu,meio
2295,Mitte::N,koskâ,meio
2296,Mitte::N,kõskk,meio
2297,Mitte::N,кэ̄сск,meio
2298,Gegenstand::N,daevere,objecto
2299,Gegenstand::N,oabme,objecto
2300,Gegenstand::N,gávnne,objecto
2301,Gegenstand::N,bierggas,objecto
2302,Gegenstand::N,ettâ,objecto
2303,Gegenstand::N,kápulâh,objecto
2304,Gegenstand::N,käu´nn,objecto
2305,Gegenstand::N,ка̄ввьн,objecto
2306,Sache::N,aate,coisa
2307,Sache::N,saake,coisa
2308,Sache::N,ássje,coisa
2309,Sache::N,ášši,coisa
2310,Sache::N,äšši,coisa
2311,Sache::N,ä´šš,coisa
2312,Sache::N,ве̄шш,coisa
2313,Rand::N,raedtie,bordo
2314,Rand::N,raedtie,margem
2315,Rand::N,rabdda,bordo
2316,Rand::N,rabdda,margem
2317,Rand::N,ravda,bordo
2318,Rand::N,ravda,margem
2319,Rand::N,robdâ,bordo
2320,Rand::N,robdâ,margem
2321,Rand::N,čårr,bordo
2322,Rand::N,čårr,margem
2323,Rand::N,ruõbdd,bordo
2324,Rand::N,ruõbdd,margem
2325,Rand::N,рӯммт,bordo
2326,Rand::N,рӯммт,margem
2327,Rand::N,ре̄ввьн,bordo
2328,Rand::N,ре̄ввьн,margem
2329,Kante::N,raedtie,borda
2330,Kante::N,raedtie,aresta
2331,Kante::N,rabdda,borda
2332,Kante::N,rabdda,aresta
2333,Kante::N,ravda,borda
2334,Kante::N,ravda,aresta
2335,Kante::N,robdâ,borda
2336,Kante::N,robdâ,aresta
2337,Kante::N,å´rdd,borda
2338,Kante::N,å´rdd,aresta
2339,Kante::N,ruõbdd,borda
2340,Kante::N,ruõbdd,aresta
2341,Kante::N,рӯммт,borda
2342,Kante::N,рӯммт,aresta
2343,Kante::N,ре̄ввьн,borda
2344,Kante::N,ре̄ввьн,aresta
2345,Ecke::N,roene,esquina
2346,Ecke::N,kråane,esquina
2347,Ecke::N,náhpo,esquina
2348,Ecke::N,nusske,esquina
2349,Ecke::N,nurki,esquina
2350,Ecke::N,čiehka,esquina
2351,Ecke::N,čiehâ,esquina
2352,Ecke::N,čiõkk,esquina
2353,Ecke::N,suåp'p,esquina
2354,Ecke::N,уггл,esquina
2355,Spitze::N,gietjie,ponta
2356,Spitze::N,snjuhtje,ponta
2357,Spitze::N,gihttje,ponta
2358,Spitze::N,geahči,ponta
2359,Spitze::N,picci,ponta
2360,Spitze::N,keeči,ponta
2361,Spitze::N,ǩie´čč,ponta
2362,Spitze::N,кя̄женч,ponta
2363,Ende::N,gietjie,cabo
2364,Ende::N,gietjie,extremo
2365,Ende::N,giehtje,cabo
2366,Ende::N,giehtje,extremo
2367,Ende::N,geahči,cabo
2368,Ende::N,geahči,extremo
2369,Ende::N,keeči,cabo
2370,Ende::N,keeči,extremo
2371,Ende::N,puäš'š,cabo
2372,Ende::N,puäš'š,extremo
2373,Ende::N,ке̄джь,cabo
2374,Ende::N,ке̄джь,extremo
2375,Loch::N,raejkie,furo
2376,Loch::N,raejkie,buraco
2377,Loch::N,rájgge,furo
2378,Loch::N,rájgge,buraco
2379,Loch::N,ráigi,furo
2380,Loch::N,ráigi,buraco
2381,Loch::N,räigi,furo
2382,Loch::N,räigi,buraco
2383,Loch::N,loikk,furo
2384,Loch::N,loikk,buraco
2385,Loch::N,râi´ǧǧ,furo
2386,Loch::N,râi´ǧǧ,buraco
2387,Loch::N,ра̄ййк,furo
2388,Loch::N,ра̄ййк,buraco
2389,Winkel::N,skaavhte,canto
2390,Winkel::N,skaavhte,ângulo
2391,Winkel::N,tjiehka,canto
2392,Winkel::N,tjiehka,ângulo
2393,Winkel::N,soahppa,canto
2394,Winkel::N,soahppa,ângulo
2395,Winkel::N,čiehka,canto
2396,Winkel::N,čiehka,ângulo
2397,Winkel::N,sogge,canto
2398,Winkel::N,sogge,ângulo
2399,Winkel::N,suåp'p,canto
2400,Winkel::N,suåp'p,ângulo
2401,Winkel::N,уггл,canto
2402,Winkel::N,уггл,ângulo
2403,Muster::N,goere,padrão
2404,Muster::N,goere,desenho
2405,Muster::N,girjja,padrão
2406,Muster::N,girjja,desenho
2407,Muster::N,girjjit,padrão
2408,Muster::N,girjjit,desenho
2409,Muster::N,kovos,padrão
2410,Muster::N,kovos,desenho
2411,Muster::N,кыррьй,padrão
2412,Muster::N,кыррьй,desenho
2413,Muster::N,кырьйнесс,padrão
2414,Muster::N,кырьйнесс,desenho
2415,Größe::N,ståaroe,tamanho
2416,Größe::N,stuorrudahka,tamanho
2417,Größe::N,stūrrodat,tamanho
2418,Größe::N,mahtodat,tamanho
2419,Größe::N,allodat,tamanho
2420,Größe::N,stuá'ṛudâh,tamanho
2421,Größe::N,роаӈӈьк,tamanho
2422,Länge::N,gåhkoe,comprimento
2423,Länge::N,guhkkudahka,comprimento
2424,Länge::N,guhkkodat,comprimento
2425,Länge::N,kukkodâh,comprimento
2426,Länge::N,õllâdvuõtt,comprimento
2427,Länge::N,куххьквӯдт,comprimento
2428,Höhe::N,jalloe,altura
2429,Höhe::N,jalloe,altitude
2430,Höhe::N,jalladahke,altura
2431,Höhe::N,jalladahke,altitude
2432,Höhe::N,alludahka,altura
2433,Höhe::N,alludahka,altitude
2434,Höhe::N,allatvuohta,altura
2435,Höhe::N,allatvuohta,altitude
2436,Höhe::N,allodat,altura
2437,Höhe::N,allodat,altitude
2438,Höhe::N,aḷodâh,altura
2439,Höhe::N,aḷodâh,altitude
2440,Höhe::N,âlladvuõtt,altura
2441,Höhe::N,âlladvuõtt,altitude
2442,Höhe::N,э̄ллвӯдт,altura
2443,Höhe::N,э̄ллвӯдт,altitude
2444,Gewicht::N,leavloe,peso
2445,Gewicht::N,dædda,peso
2446,Gewicht::N,låssudahka,peso
2447,Gewicht::N,deaddu,peso
2448,Gewicht::N,tiäd'du,peso
2449,Gewicht::N,teäd'd,peso
2450,Gewicht::N,тя̄ннт,peso
2451,Gewicht::N,вӣссь,peso
2452,Menge::N,mierie,quantidade
2453,Menge::N,ållo,quantidade
2454,Menge::N,mearri,quantidade
2455,Menge::N,doahkki,quantidade
2456,Menge::N,meeṛi,quantidade
2457,Menge::N,tukk,quantidade
2458,Menge::N,mie´rr,quantidade
2459,Menge::N,туххк,quantidade
2460,Menge::N,ла̄ннҍт,quantidade
2461,Haufen::N,deava,pilha
2462,Haufen::N,håevkie,pilha
2463,Haufen::N,hårre,pilha
2464,Haufen::N,látna,pilha
2465,Haufen::N,laaṇâ,pilha
2466,Haufen::N,laađđ,pilha
2467,Haufen::N,поанн,pilha
2468,Reihe::N,raajroe,fila
2469,Reihe::N,rájddo,fila
2470,Reihe::N,gurgadas,fila
2471,Reihe::N,kuáḷus,fila
2472,Reihe::N,riâd'd,fila
2473,Reihe::N,по̄ллт,fila
2474,Boot::N,vïnhtse,barco
2475,Boot::N,vanás,barco
2476,Boot::N,vanntsa,barco
2477,Boot::N,fanas,barco
2478,Boot::N,voonâs,barco
2479,Boot::N,käärbis,barco
2480,Boot::N,võõnâs,barco
2481,Boot::N,вэнс,barco
2482,Ruder::N,aajroe,remo
2483,Ruder::N,ájrro,remo
2484,Ruder::N,áiru,remo
2485,Ruder::N,áiru,remo
2486,Ruder::N,äirr,remo
2487,Ruder::N,а̄ррьй,remo
2488,Schlitten::N,slærra,trenó
2489,Schlitten::N,tjïelhke,trenó
2490,Schlitten::N,gieris,trenó
2491,Schlitten::N,tjielkká,trenó
2492,Schlitten::N,gielká,trenó
2493,Schlitten::N,kiäl'kká,trenó
2494,Schlitten::N,saan,trenó
2495,Schlitten::N,ǩeâlkk,trenó
2496,Schlitten::N,со̄а̄н,trenó
2497,Ski::N,treavka,esqui
2498,Ski::N,sabek,esqui
2499,Ski::N,sabet,esqui
2500,Ski::N,saaveeh,esqui
2501,Ski::N,koolâs,esqui
2502,Ski::N,коаллас,esqui
2503,Ski::N,са̄вехь,esqui
2504,Lagerfeuer::N,dålle,fogueira
2505,Lagerfeuer::N,sajijdållå,fogueira
2506,Lagerfeuer::N,dolla,fogueira
2507,Lagerfeuer::N,tullâ,fogueira
2508,Lagerfeuer::N,toll,fogueira
2509,Lagerfeuer::N,то̄лл,fogueira
2510,Last::N,maajsoe,carga
2511,Last::N,noade,carga
2512,Last::N,guorbmi,carga
2513,Last::N,kye'rmi,carga
2514,Last::N,nue´đđ,carga
2515,Last::N,kue´rmm,carga
2516,Last::N,нуэдът,carga
2517,Gang::N,vaedtseme,curso
2518,Gang::N,vaedtseme,caminhada
2519,Gang::N,mannulahka,curso
2520,Gang::N,mannulahka,caminhada
2521,Gang::N,johtu,curso
2522,Gang::N,johtu,caminhada
2523,Gang::N,jotteem,curso
2524,Gang::N,jotteem,caminhada
2525,Gang::N,joto,curso
2526,Gang::N,joto,caminhada
2527,Gang::N,jäl'lmõš,curso
2528,Gang::N,jäl'lmõš,caminhada
2529,Gang::N,ёадтмушш,curso
2530,Gang::N,ёадтмушш,caminhada
2531,Gang::N,ёадтҌмушш,curso
2532,Gang::N,ёадтҌмушш,caminhada
2533,Schritt::N,sïlle,passo
2534,Schritt::N,lávkke,passo
2535,Schritt::N,lávki,passo
2536,Schritt::N,lävkki,passo
2537,Schritt::N,läu´ǩǩ,passo
2538,Schritt::N,ла̄ффьк,passo
2539,Norden::N,noerhte,norte
2540,Norden::N,nuortta,norte
2541,Norden::N,davvi,norte
2542,Norden::N,taṿe,norte
2543,Norden::N,tâ´vv,norte
2544,Norden::N,таввял,norte
2545,Süden::N,åarjel,sul
2546,Süden::N,oarjje,sul
2547,Süden::N,lulli,sul
2548,Süden::N,mäddi,sul
2549,Süden::N,kesipieg'gâ,sul
2550,Süden::N,saujj,sul
2551,Süden::N,со̄а̄ййв,sul
2552,Westen::N,jillie,oeste
2553,Westen::N,jillie,ocidente
2554,Westen::N,alle,oeste
2555,Westen::N,alle,ocidente
2556,Westen::N,oarji,oeste
2557,Westen::N,oarji,ocidente
2558,Westen::N,uár'ji,oeste
2559,Westen::N,uár'ji,ocidente
2560,Westen::N,viõstâr,oeste
2561,Westen::N,viõstâr,ocidente
2562,Westen::N,вуэрьял,oeste
2563,Westen::N,вуэрьял,ocidente
2564,Osten::N,luvlie,este
2565,Osten::N,luvlie,leste
2566,Osten::N,luvlie,oriente
2567,Osten::N,lulle,este
2568,Osten::N,lulle,leste
2569,Osten::N,lulle,oriente
2570,Osten::N,nuorta,este
2571,Osten::N,nuorta,leste
2572,Osten::N,nuorta,oriente
2573,Osten::N,nuor'ttâ,este
2574,Osten::N,nuor'ttâ,leste
2575,Osten::N,nuor'ttâ,oriente
2576,Osten::N,nuõrti,este
2577,Osten::N,nuõrti,leste
2578,Osten::N,nuõrti,oriente
2579,Osten::N,нуҏҏьт,este
2580,Osten::N,нуҏҏьт,leste
2581,Osten::N,нуҏҏьт,oriente
2582,Holz::N,moere,madeira
2583,Holz::N,muorra,madeira
2584,Holz::N,muorra,madeira
2585,Holz::N,muoṛâ,madeira
2586,Holz::N,muõrr,madeira
2587,Holz::N,мӯрр,madeira
2588,Brett::N,fealloe,tábua
2589,Brett::N,fealloe,prancha
2590,Brett::N,fiello,tábua
2591,Brett::N,fiello,prancha
2592,Brett::N,lávdi,tábua
2593,Brett::N,lávdi,prancha
2594,Brett::N,lyev'di,tábua
2595,Brett::N,lyev'di,prancha
2596,Brett::N,lu´vdd,tábua
2597,Brett::N,lu´vdd,prancha
2598,Brett::N,лаййт,tábua
2599,Brett::N,лаййт,prancha
2600,Platte::N,spaagkoe,laje
2601,Platte::N,spaagkoe,chapa
2602,Platte::N,skierro,laje
2603,Platte::N,skierro,chapa
2604,Platte::N,skearru,laje
2605,Platte::N,skearru,chapa
2606,Platte::N,ráptu,laje
2607,Platte::N,ráptu,chapa
2608,Platte::N,ка̄ррьт,laje
2609,Platte::N,ка̄ррьт,chapa
2610,Stütze::N,dovtege,apoio
2611,Stütze::N,dovtege,suporte
2612,Stütze::N,dåarjege,apoio
2613,Stütze::N,dåarjege,suporte
2614,Stütze::N,tsagge,apoio
2615,Stütze::N,tsagge,suporte
2616,Stütze::N,nihta,apoio
2617,Stütze::N,nihta,suporte
2618,Stütze::N,duvdda,apoio
2619,Stütze::N,duvdda,suporte
2620,Stütze::N,caggi,apoio
2621,Stütze::N,caggi,suporte
2622,Stütze::N,cagge,apoio
2623,Stütze::N,cagge,suporte
2624,Stütze::N,cõgldõk,apoio
2625,Stütze::N,cõgldõk,suporte
2626,Stütze::N,стуэлльп,apoio
2627,Stütze::N,стуэлльп,suporte
2628,Stange::N,staavra,vara
2629,Stange::N,staavra,barra
2630,Stange::N,stággo,vara
2631,Stange::N,stággo,barra
2632,Stange::N,hålggå,vara
2633,Stange::N,hålggå,barra
2634,Stange::N,stávrá,vara
2635,Stange::N,stávrá,barra
2636,Stange::N,stággu,vara
2637,Stange::N,stággu,barra
2638,Stange::N,čuálgui,vara
2639,Stange::N,čuálgui,barra
2640,Stange::N,kaŋgg,vara
2641,Stange::N,kaŋgg,barra
2642,Stange::N,кэ̄ллт,vara
2643,Stange::N,кэ̄ллт,barra
2644,Stange::N,пе̄лльк,vara
2645,Stange::N,пе̄лльк,barra
2646,Stock::N,galte,pau
2647,Stock::N,galte,bengala
2648,Stock::N,klåbpoe,pau
2649,Stock::N,klåbpoe,bengala
2650,Stock::N,soabbe,pau
2651,Stock::N,soabbe,bengala
2652,Stock::N,soabbi,pau
2653,Stock::N,soabbi,bengala
2654,Stock::N,suáb'bi,pau
2655,Stock::N,suáb'bi,bengala
2656,Stock::N,suä´b'b,pau
2657,Stock::N,suä´b'b,bengala
2658,Stock::N,суэммьп,pau
2659,Stock::N,суэммьп,bengala
2660,Stab::N,klaahka,bastão
2661,Stab::N,soabbe,bastão
2662,Stab::N,soabbi,bastão
2663,Stab::N,suáb'bi,bastão
2664,Stab::N,suä´b'b,bastão
2665,Stab::N,суэммьп,bastão
2666,Rohr::N,gïrse,cano
2667,Rohr::N,båhttså,cano
2668,Rohr::N,bohcci,cano
2669,Rohr::N,poccee,cano
2670,Rohr::N,puu´lčiǩ,cano
2671,Rohr::N,туррьп,cano
2672,Haus::N,ståapoe,casa
2673,Haus::N,goahte,casa
2674,Haus::N,stohpu,casa
2675,Haus::N,tááḷu,casa
2676,Haus::N,tääll,casa
2677,Haus::N,пэ̄ҏҏт,casa
2678,Heim::N,hïejme,lar
2679,Heim::N,hïejme,casa
2680,Heim::N,viesso,lar
2681,Heim::N,viesso,casa
2682,Heim::N,ruoktu,lar
2683,Heim::N,ruoktu,casa
2684,Heim::N,päikki,lar
2685,Heim::N,päikki,casa
2686,Heim::N,päi´ǩǩ,lar
2687,Heim::N,päi´ǩǩ,casa
2688,Heim::N,пэ̄ҏҏт,lar
2689,Heim::N,пэ̄ҏҏт,casa
2690,Ofen::N,vuebnie,estufa
2691,Ofen::N,vuebnie,aquecedor
2692,Ofen::N,vuodná,estufa
2693,Ofen::N,vuodná,aquecedor
2694,Ofen::N,vuobnne,estufa
2695,Ofen::N,vuobnne,aquecedor
2696,Ofen::N,uvdna,estufa
2697,Ofen::N,uvdna,aquecedor
2698,Ofen::N,uvnâ,estufa
2699,Ofen::N,uvnâ,aquecedor
2700,Ofen::N,ǩiiuǥân,estufa
2701,Ofen::N,ǩiiuǥân,aquecedor
2702,Ofen::N,пе̄ххц,estufa
2703,Ofen::N,пе̄ххц,aquecedor
2704,Ofen::N,кыввкан,estufa
2705,Ofen::N,кыввкан,aquecedor
2706,Fußboden::N,guelpie,piso
2707,Fußboden::N,guolbbe,piso
2708,Fußboden::N,láhtti,piso
2709,Fußboden::N,šalde,piso
2710,Fußboden::N,šâ´ldd,piso
2711,Fußboden::N,шалльт,piso
2712,Tisch::N,buertie,mesa
2713,Tisch::N,bievdde,mesa
2714,Tisch::N,beavdi,mesa
2715,Tisch::N,pevdi,mesa
2716,Tisch::N,på´rdd,mesa
2717,Tisch::N,stue´ll,mesa
2718,Tisch::N,туэлль,mesa
2719,Stuhl::N,stovle,cadeira
2720,Stuhl::N,ståvllå,cadeira
2721,Stuhl::N,stuollu,cadeira
2722,Stuhl::N,stovli,cadeira
2723,Stuhl::N,stuu´l,cadeira
2724,Stuhl::N,стула,cadeira
2725,Wiege::N,gïerhkeme,berço
2726,Wiege::N,vuoggo,berço
2727,Wiege::N,geaŧŧu,berço
2728,Wiege::N,geaktu,berço
2729,Wiege::N,gietkka,berço
2730,Wiege::N,kiäh'tu,berço
2731,Wiege::N,vogga,berço
2732,Wiege::N,кӣткэм,berço
2733,Bett::N,seangkoe,cama
2734,Bett::N,sæŋŋga,cama
2735,Bett::N,seaŋga,cama
2736,Bett::N,seŋgâ,cama
2737,Bett::N,sââ´jj,cama
2738,Bett::N,вуэдтӭмсайй,cama
2739,Regal::N,hælla,estante
2740,Regal::N,hælla,prateleira
2741,Regal::N,hilldo,estante
2742,Regal::N,hilldo,prateleira
2743,Regal::N,hildu,estante
2744,Regal::N,hildu,prateleira
2745,Regal::N,ildee,estante
2746,Regal::N,ildee,prateleira
2747,Regal::N,i´lddi,estante
2748,Regal::N,i´lddi,prateleira
2749,Regal::N,ылльтэ,estante
2750,Regal::N,ылльтэ,prateleira
2751,Kiste::N,aeskie,caixa
2752,Kiste::N,kássa,caixa
2753,Kiste::N,kássa,caixa
2754,Kiste::N,árkku,caixa
2755,Kiste::N,ču´ǩǩ,caixa
2756,Kiste::N,чуххьк,caixa
2757,Fenster::N,klaase,janela
2758,Fenster::N,vinndek,janela
2759,Fenster::N,láse,janela
2760,Fenster::N,laasâ,janela
2761,Fenster::N,ikkân,janela
2762,Fenster::N,эххкан,janela
2763,Tür::N,okse,porta
2764,Tür::N,uksa,porta
2765,Tür::N,uksa,porta
2766,Tür::N,uksâ,porta
2767,Tür::N,uhss,porta
2768,Tür::N,уккс,porta
2769,Tor::N,okse,portão
2770,Tor::N,pårttå,portão
2771,Tor::N,uksa,portão
2772,Tor::N,poarta,portão
2773,Tor::N,porttâ,portão
2774,Tor::N,uustõk,portão
2775,Tor::N,čuâlluhss,portão
2776,Tor::N,уккс,portão
2777,Zaun::N,haakene,cerca
2778,Zaun::N,haakene,vedação
2779,Zaun::N,jerra,cerca
2780,Zaun::N,jerra,vedação
2781,Zaun::N,gárdde,cerca
2782,Zaun::N,gárdde,vedação
2783,Zaun::N,áidi,cerca
2784,Zaun::N,áidi,vedação
2785,Zaun::N,äiđi,cerca
2786,Zaun::N,äiđi,vedação
2787,Zaun::N,äidd,cerca
2788,Zaun::N,äidd,vedação
2789,Zaun::N,čuâll,cerca
2790,Zaun::N,čuâll,vedação
2791,Zaun::N,а̄ййт,cerca
2792,Zaun::N,а̄ййт,vedação
2793,Dach::N,rehpie,telhado
2794,Dach::N,dæhkko,telhado
2795,Dach::N,gáhttu,telhado
2796,Dach::N,káttu,telhado
2797,Dach::N,laakk,telhado
2798,Dach::N,пэ̄ҏҏтэ̄ля,telhado
2799,Dach::N,кры̄ша,telhado
2800,Leiter::N,raajtere,escada
2801,Leiter::N,raajtere,escada móvel
2802,Leiter::N,tjajmos,escada
2803,Leiter::N,tjajmos,escada móvel
2804,Leiter::N,boagos,escada
2805,Leiter::N,boagos,escada móvel
2806,Leiter::N,ráidalas,escada
2807,Leiter::N,ráidalas,escada móvel
2808,Leiter::N,raidlâs,escada
2809,Leiter::N,raidlâs,escada móvel
2810,Leiter::N,лествец,escada
2811,Leiter::N,лествец,escada móvel
2812,Besen::N,saehpie,vassoura
2813,Besen::N,gaerpene,vassoura
2814,Besen::N,njáman,vassoura
2815,Besen::N,luvdá,vassoura
2816,Besen::N,luvdá,vassoura
2817,Besen::N,västt,vassoura
2818,Besen::N,ва̄сст,vassoura
2819,Spaten::N,gåajvoe,pá
2820,Spaten::N,spádá,pá
2821,Spaten::N,goajvvo,pá
2822,Spaten::N,goaivu,pá
2823,Spaten::N,kuái'vu,pá
2824,Spaten::N,kuäivv,pá
2825,Spaten::N,куаййв,pá
2826,Schaufel::N,gåajvoe,pá
2827,Schaufel::N,gåjvun,pá
2828,Schaufel::N,goajvvo,pá
2829,Schaufel::N,goaivu,pá
2830,Schaufel::N,kuái'vu,pá
2831,Schaufel::N,kuäivv,pá
2832,Schaufel::N,куаййв,pá
2833,Gabel::N,tjåagka,garfo
2834,Gabel::N,gáffil,garfo
2835,Gabel::N,káffal,garfo
2836,Gabel::N,kaahvâl,garfo
2837,Gabel::N,velkk,garfo
2838,Gabel::N,а̄лльс,garfo
2839,Löffel::N,buste,colher
2840,Löffel::N,bassti,colher
2841,Löffel::N,baste,colher
2842,Löffel::N,pastem,colher
2843,Löffel::N,pâ´sttem,colher
2844,Löffel::N,пасьтэмь,colher
2845,Messer::N,nejpie,faca
2846,Messer::N,nijbbe,faca
2847,Messer::N,niibi,faca
2848,Messer::N,nijbe,faca
2849,Messer::N,nei´bb,faca
2850,Messer::N,ныййп,faca
2851,Nagel::N,spæjhkere,cravo
2852,Nagel::N,spiger,cravo
2853,Nagel::N,návlle,cravo
2854,Nagel::N,spiikkár,cravo
2855,Nagel::N,spijkkár,cravo
2856,Nagel::N,näu´ll,cravo
2857,Nagel::N,на̄ввьл,cravo
2858,Netz::N,viermie,rede
2859,Netz::N,viermme,rede
2860,Netz::N,næhtta,rede
2861,Netz::N,fierbmi,rede
2862,Netz::N,viermi,rede
2863,Netz::N,säi´mm,rede
2864,Netz::N,нӯжхьт,rede
2865,Haken::N,kruehkie,gancho
2866,Haken::N,ruohkke,gancho
2867,Haken::N,vagge,gancho
2868,Haken::N,roahkki,gancho
2869,Haken::N,faggi,gancho
2870,Haken::N,kuák'ki,gancho
2871,Haken::N,kuä´ǩ'ǩ,gancho
2872,Haken::N,ва̄ӈӈк,gancho
2873,Haken::N,куэххьк,gancho
2874,Griff::N,rehpie,asa
2875,Griff::N,rehpie,cabo
2876,Griff::N,taatje,asa
2877,Griff::N,taatje,cabo
2878,Griff::N,gavlla,asa
2879,Griff::N,gavlla,cabo
2880,Griff::N,guottáldahka,asa
2881,Griff::N,guottáldahka,cabo
2882,Griff::N,geavja,asa
2883,Griff::N,geavja,cabo
2884,Griff::N,novdâ,asa
2885,Griff::N,novdâ,cabo
2886,Griff::N,nõđđ,asa
2887,Griff::N,nõđđ,cabo
2888,Griff::N,kå´ǧǧ,asa
2889,Griff::N,kå´ǧǧ,cabo
2890,Griff::N,нэ̄дт,asa
2891,Griff::N,нэ̄дт,cabo
2892,Schloss::N,laesie,fechadura
2893,Schloss::N,lássa,fechadura
2894,Schloss::N,lohkka,fechadura
2895,Schloss::N,lukkâ,fechadura
2896,Schloss::N,lokk,fechadura
2897,Schloss::N,ло̄ххк,fechadura
2898,Bild::N,guvvie,imagem
2899,Bild::N,gåvvå,imagem
2900,Bild::N,govva,imagem
2901,Bild::N,koṿe,imagem
2902,Bild::N,kartt,imagem
2903,Bild::N,картина,imagem
2904,Figur::N,guvvie,figura
2905,Figur::N,gåvos,figura
2906,Figur::N,figuvrra,figura
2907,Figur::N,figuvra,figura
2908,Figur::N,kovos,figura
2909,Figur::N,kuâŋas,figura
2910,Puppe::N,dåahka,boneca
2911,Puppe::N,dåhkko,boneca
2912,Puppe::N,doahkko,boneca
