,Concept_ID,vep,xal
796,sie::PRN,hö,тедн
797,was::FPRN,mi,юн
798,wer::FPRN,ken,кен
799,wo::FADV,kus,хама
800,wohin::FADV,kuna,хамаран
801,wie::FADV,kut,яһҗ
802,wie::FADV,kut,яһад
803,wie::FADV,mit',яһҗ
804,wie::FADV,mit',яһад
805,warum::FADV,mikš,юңгад
806,wieviel::FNUM,äjak,кедү
807,wieviel::FNUM,kuverz',кедү
808,eins::NUM,üks',негн
809,zwei::NUM,kaks',хойр
810,drei::NUM,koume,һурвн
811,vier::NUM,nel'l',дөрвн
812,fünf::NUM,viž,тавн
813,sechs::NUM,kuz',зурһан
814,sieben::NUM,seičeme,долан
815,acht::NUM,kahesa,нәәмн
816,neun::NUM,ühesa,йисн
817,zehn::NUM,kümne,арвн
818,elf::NUM,üks'toštkümne,арвн негн
819,zwölf::NUM,kaks'toštkümne,арвн хойр
820,zwanzig::NUM,kaks'kümne,хөрн
821,dreißig::NUM,koumekümne,һучн
822,vierzig::NUM,nel'l'kümne,дөчн
823,fünfzig::NUM,vižkümne,тәвн
824,sechzig::NUM,kuz'kümne,җирн
825,siebzig::NUM,seičemekümne,далн
826,achtzig::NUM,kahesakümne,найн
827,neunzig::NUM,ühesakümne,йирн
828,hundert::NUM,sada,зун
829,tausend::NUM,tuha,миңһн
830,und::CNJ,i,болн
831,und::CNJ,da,болн
832,oder::CNJ,vai,эс гиҗ
833,oder::CNJ,vai,эс гихлә
834,stehen::V,seišta,зогсх
835,sitzen::V,ištta,суух
836,liegen::V,venuda,кевтх
837,hängen::V,ripta,өлгәтә бәәх
838,werden::V,lindä,болх
839,werden::V,tehtas,болх
840,passieren::V,ozaitas,болх
841,beginnen::V,augotadas,эклх
842,enden::V,loptas,төгсх
843,wechseln::V,vajehtadas,хүврх
844,aufgehen[Sonne]::V,nousta,һарх
845,untergehen[Sonne]::V,lasktas,орх
846,untergehen[Sonne]::V,lasktas,сүүрлх
847,scheinen[Sonne]::V,paštta,герлтх
848,donnern::V,juraita,күрҗңнх
849,wehen::V,dölta,сальклх
850,wehen::V,puhuda,сальклх
851,strömen::V,valadas,һооҗх
852,fließen::V,valuda,урсх
853,sich drehen::V,punotas,эргх
854,schwanken::V,čibuda,дәәвлх
855,schwingen::V,čibuda,нәәхлх
856,fallen::V,langeta,унх
857,fallen::V,langeta,киисх
858,brennen::V,pallada,шатх
859,rauchen::V,savustada,ута һарһх
860,regnen::V,vihmda,орх
861,gefrieren::V,jäduda,мөстх
862,gefrieren::V,kül'mdä,мөстх
863,tauen::V,sulada,хәәлх
864,schmelzen::V,sulada,хәәлх
865,schmelzen::V,sulada,хәәлгдх
866,trocknen::V,kuida,эврх
867,trocknen::V,kuivehtuda,эврх
868,sieden::V,kehuda,буслх
869,faulen::V,hapata,үмкәрх
870,faulen::V,traudäs,үмкәрх
871,verfaulen::V,hapata,илҗрх
872,reißen::V,rebita,тасрх
873,versinken::V,upota,чивх
874,vergehen::V,mända,болх
875,erscheinen::V,ozutadas,һарх
876,verschwinden::V,hajeta,уга болх
877,sinken::V,väheta,татгдх
878,sinken::V,lasktas,татгдх
879,abnehmen::V,peneta,хасгдх
880,zunehmen::V,ližaduda,өсх
881,steigen::V,nousta,немх
882,wachsen::V,kazda,өсх
883,wachsen::V,kazda,урһх
884,glänzen::V,loštta,гилвкх
885,funkeln::V,hoštta,цәклх
886,lärmen::V,robaita,шууглдх
887,läuten::V,judaita,хоңх
888,klingeln::V,kelotada,җиңнулх
889,klirren::V,biraita,җиңнх
890,brausen::V,bruncta,догшрхх
891,rauschen::V,šobaita,сарҗңнх
892,klingen::V,heläita,ә һарх
893,bellen::V,nutta,хуцх
894,heulen::V,ulaita,уульх
895,blasen::V,puhuda,үләх
896,pfeifen::V,pistta,ишкрх
897,pfeifen::V,vihelta,ишкрх
898,schreien::V,kirkta,хәәкрх
899,schreien::V,kidastada,хәәкрх
900,stöhnen::V,ohkta,түңшх
901,stöhnen::V,voivotada,түңшх
902,zittern::V,säraita,дагҗннх
903,leben::V,eläda,бәәх
904,geboren werden::V,sünduda,төрх
905,atmen::V,henktä,әмсхлх
906,trinken::V,joda,уух
907,essen::V,söda,идх
908,schlucken::V,lainata,зальгх
909,müde werden::V,väzuda,көшх
910,müde werden::V,šuštuda,көшх
911,einschlafen::V,uinota,унтх
912,schlafen::V,magata,нөөрсх
913,schlafen::V,nukkuda,нөөрсх
914,aufwachen::V,heraštuda,серх
915,aufstehen::V,nousta,босх
916,sich erholen::V,lebaitas,амрх
917,krank werden::V,läžegata,гемтх
918,krank sein::V,läžuda,шалтглх
919,schmerzen::V,kibištada,өвдх
920,husten::V,rügda,ханях
921,genesen::V,tervehtuda,эдгх
922,sterben::V,kolda,үкх
923,sterben::V,kolda,өңгрх
924,umkommen::V,kolda,үкх
925,sich bewegen::V,likkuda,көдлх
926,sich bewegen::V,likkuda,көндрх
927,sich rühren::V,likahtada,көндрх
928,sich rühren::V,kubahtada,көндрх
929,sich erheben::V,nousta,босх
930,sich setzen::V,išttas,суух
931,hinfallen::V,langeta,унх
932,hinfallen::V,langeta,киисх
933,laufen::V,kävuda,йовх
934,schreiten::V,astta,алхх
935,schreiten::V,haškta,алхх
936,spazierengehen::V,kävelta,сергҗ йовх
937,eilen::V,kiruhtada,шулудх
938,sich beeilen::V,kiruhtada,адһх
939,sich beeilen::V,kiruhtada,шамдх
940,sausen::V,fun'urta,хурдлх
941,sausen::V,fun'urta,йир_хурдар_гүүх
942,sausen::V,fun'urta,йир_хурдар_йовх
943,rennen::V,joksta,гүүх
944,springen::V,hüptä,һәрәдх
945,klettern::V,libuda,давшх
946,schaukeln::V,čibuda,дүүдңндх
947,kriechen::V,ličtas,мөлкх
948,schwimmen::V,ujuda,усчх
949,tauchen::V,čukautas,булхх
950,rudern::V,souta,хәәвдх
951,fahren::V,ajada,йовх
952,fahren::V,ajelda,йовх
953,fliegen::V,leta,нисх
954,gehen::V,mända,йовх
955,gehen::V,kävuda,йовх
956,weggehen::V,päzda,йовх
957,weggehen::V,päzda,одх
958,weggehen::V,päzda,һарх
959,weggehen::V,päzda,мөрлх
960,weggehen::V,lähtta,йовх
961,weggehen::V,lähtta,одх
962,weggehen::V,lähtta,һарх
963,weggehen::V,lähtta,мөрлх
964,abfahren::V,tönduda,мордх
965,anhalten::V,seižutadas,зогсх
966,hineingehen::V,mända südäimehe,орх
967,eintreten::V,tulda,орх
968,kommen::V,tulda,ирх
969,ankommen::V,tulda,ирх
970,zurückkommen::V,pörtas,орх
971,bleiben::V,jäda,бәәх
972,warten::V,varastada,күләх
973,erwarten::V,varastada,күләх
974,suchen::V,ectä,хәәх
975,finden::V,löuta,олх
976,versuchen::V,ladida,седх
977,versuchen::V,rohkaita,седх
978,vorbereiten::V,vaumita,белдх
979,lieben::V,armastada,дурлх
980,mögen::V,navedida,таассгдх
981,lachen::V,nagrda,инәх
982,rühren::V,likutada,уйрах
983,weinen::V,itkta,уульх
984,schimpfen::V,laidas,харах
985,schimpfen::V,pačatada,харах
986,sich ärgern::V,rändüda,уурлх
987,sich fürchten::V,varaita,әәх
988,fürchten::V,varaita,әәх
989,fürchten::V,varaita,сүрдх
990,fliehen::V,pageta,зулх
991,flüchten::V,pageta,орһх
992,flüchten::V,pageta,зулх
993,flüchten::V,joksta,орһх
994,flüchten::V,joksta,зулх
995,sehen::V,nähta,үзх
996,anschauen::V,kacta,харх
997,ansehen::V,kacta,хәләх
998,ansehen::V,kacta,үзх
999,hören::V,kulda,соңсх
1000,zuhören::V,kundeltas,соңсх
1001,probieren::V,mujada,амсх
1002,riechen::V,rižada,үнрчлх
1003,fühlen::V,mujada,медх
1004,scheinen::V,näguda,болҗ медгдх
1005,scheinen::V,näguda,миниһәр болхла
1006,scheinen::V,näguda,болад бәәх
1007,zu sehen sein::V,näguda,үзгдх
1008,vernehmen::V,kulištada,соңсх
1009,frieren::V,kül'mdä,даарх
1010,tun::V,tehta,кех
1011,können::V,voida,чадх
1012,können::V,mahtta,чадх
1013,wollen::V,himoita,дурлх
1014,wollen::V,tahtoida,дурлх
1015,anfangen::V,zavottä,эклх
1016,anfangen::V,augotada,эклх
1017,beenden::V,loptä,дуусх
1018,aufhören::V,loptas,уурх
1019,gelingen::V,lähtta,бүтх
1020,gelingen::V,lähtta,күцәх
1021,gelingen::V,tehtas,бүтх
1022,gelingen::V,tehtas,күцәх
1023,geraten::V,tulda,болх
1024,öffnen::V,avaita,секх
1025,schließen::V,saubata,хаах
1026,stellen::V,panda,тәвх
1027,stellen::V,seižutada,тәвх
1028,setzen::V,ištutada,суулһх
1029,legen::V,panda,тәвх
1030,berühren::V,koskta,көндәх
1031,berühren::V,käziduda,көндәх
1032,verbinden::V,ühtenzoitta,боох
1033,bedecken::V,katta,хучх
1034,bedecken::V,katta,бүркх
1035,bedecken::V,peitta,хучх
1036,bedecken::V,peitta,бүркх
1037,aufhängen::V,riputada,өлгх
1038,anzünden::V,sütutada,асах
1039,anzünden::V,sütutada,шатах
1040,aufheben::V,leta,өөдән өргх
1041,zurücklassen::V,jätta,үлдәх
1042,verlieren::V,kadotada,геех
1043,fallen lassen::V,kirbotada,алдх
1044,machen::V,säta,кех
1045,machen::V,tehta,кех
1046,herstellen::V,tehta,кех
1047,bauen::V,leta,тосхх
1048,bauen::V,sauda,тосхх
1049,reparieren::V,koheta,ясх
1050,verbessern::V,paremboita,сәәрүлх
1051,ändern::V,vajehtada,хүврәх
1052,graben::V,kaida,малтх
1053,graben::V,čongoida,малтх
1054,beugen::V,koverta,нуһлх
1055,biegen::V,painda,матилһх
1056,drehen::V,punotada,эргүлх
1057,wenden::V,käta,көмрх
1058,wenden::V,käta,эргүлх
1059,wenden::V,kärauta,көмрх
1060,wenden::V,kärauta,эргүлх
1061,umdrehen::V,käta,эргүлх
1062,heben::V,leta,өргх
1063,heben::V,leta,деер өргх
1064,hochheben::V,libutada,өргх
1065,ergreifen::V,tabata,бәрх
1066,halten::V,pidada,бәрх
1067,drücken::V,painda,шахх
1068,schieben::V,žigutada,түлкх
1069,kratzen::V,künstä,мааҗх
1070,lecken::V,nolda,долах
1071,beißen::V,purda,хазх
1072,beißen::V,hambastada,хазх
1073,abreißen::V,ratketa,таслх
1074,abschneiden::V,čapata,тәәрх
1075,abschneiden::V,leikata,тәәрх
1076,binden::V,sidoda,боох
1077,stecken::V,čokaita,шаах
1078,stecken::V,čokaita,хатхх
1079,brechen::V,katkaita,хамхлх
1080,klopfen::V,kolkotada,цокх
1081,hauen::V,löda,цокх
1082,kleben::V,klejata,наах
1083,reiben::V,hosta,зүлгх
1084,reiben::V,törkita,зүлгх
1085,reiben::V,jorotada,зүлгх
1086,streichen::V,voita,наах
1087,streichen::V,voita,лашх
1088,streichen::V,voita,түркх
1089,schleifen::V,hijoida,хурцлх
1090,schleifen::V,teravzoitta,хурцлх
1091,schneiden::V,leikata,хәәчлх
1092,rütteln::V,heilutada,дәәвлүлх
1093,schütteln::V,pudištada,сегсрх
1094,schwenken::V,maihutada,дайлх
1095,schütten::V,valada,кех
1096,füllen::V,täutta,дүүргх
1097,einwickeln::V,kärdä,орах
1098,tragen::V,kantta,зөөх
1099,tragen::V,kandišta,зөөх
1100,schleppen::V,vedätada,чирх
1101,ziehen::V,vedada,татх
1102,aufbewahren::V,kaita,хадһлх
1103,werfen::V,čuta,хайх
1104,werfen::V,tactä,хайх
1105,fangen::V,püta,бәрх
1106,fangen::V,püta,хавлх
1107,packen::V,tabata,бәрх
1108,verstecken::V,peitta,дүрх
1109,verstecken::V,peitta,бултулх
1110,teilen::V,jagada,хувах
1111,schicken::V,oigeta,илгәх
1112,bringen::V,veda,авч ирх
1113,hinzufügen::V,ližata,немх
1114,bekommen::V,sada,авх
1115,erhalten::V,sada,авх 
1116,nehmen::V,otta,авх
1117,wählen::V,valita,шүүх
1118,auswählen::V,valita,шүүх
1119,bewahren::V,kaita,хадһлх
1120,bewahren::V,kaita,кевтнь үлдәх
1121,bewahren::V,kaita,кевтнь бәәлһх
1122,behindern::V,telustada,харшлх
1123,verderben::V,travida,үрәх
1124,beschädigen::V,satatada,эвдх
1125,zerbrechen::V,mureta,күүлх
1126,zerbrechen::V,mureta,хамхлх
1127,zerreißen::V,rebitada,шуучх
1128,zerstören::V,mureta,эвдх
1129,verbrennen::V,poltta,шатах
1130,geben::V,antta,өгх
1131,reichen::V,antta,өгх
1132,schenken::V,lahjoita,белглх
1133,versprechen::V,toivotada,амлх
1134,wünschen::V,toivotada,сә хәәх
1135,loben::V,kitta,магтх
1136,küssen::V,tervehtada,үмсх
1137,wiegen::V,likutada,саатулх
1138,zudecken::V,katta,бүркх
1139,wecken::V,noustatada,серүлх
1140,zeigen::V,ozutada,үзүлх
1141,führen::V,astutada,көтлх
1142,lehren::V,opeta,заах
1143,lehren::V,opeta,сурһх
1144,unterrichten::V,opeta,сурһх
1145,unterrichten::V,opeta,багшлх
1146,aufziehen::V,kazvatada,өскәх
1147,leiten::V,ohjata,һардх
1148,leiten::V,ohjata,толһалх
1149,antreiben::V,rigehtoitta,шамдах
1150,lassen::V,käskta,күч үзүлх
1151,einladen::V,kucta,үрх
1152,vereinigen::V,ühtenzoitta,хамцулх
1153,besuchen::V,rižada,одх
1154,treffen::V,vastata,харһх
1155,sich versammeln::V,kägeta,цуглрх
1156,sich versammeln::V,kägeta,хурх
1157,sich versammeln::V,sätas,цуглрх
1158,sich versammeln::V,sätas,хурх
1159,spielen::V,väta,наадх
1160,singen::V,pajatada,дуулх
1161,tanzen::V,kargaita,биилх
1162,sich trennen::V,erigata,хаһцх
1163,verlassen::V,jätta,хайх
1164,retten::V,päzutada,әм аврх
1165,retten::V,päzutada,әәмшгәс харсх
1166,bewachen::V,varjoita,харх
1167,bewachen::V,varjoita,манх
1168,schützen::V,kaita,харсх
1169,verteidigen::V,kaita,харсх
1170,sich schlagen::V,torata,гүвдлдх
1171,schießen::V,ampta,хах
1172,siegen::V,vägestada,диилх
1173,ärgern::V,verdutada,уурлулх
1174,ärgern::V,rändütada,уурлулх
1175,schlagen::V,löda,цокх
1176,schlagen::V,löda,гүвдх
1177,schlagen::V,iškta,цокх
1178,schlagen::V,iškta,гүвдх
1179,treten::V,peksta,
1180,treten::V,topsta,
1181,stechen::V,pystiä,хатхх
1182,stoßen::V,iškta,түлкчкх
1183,stoßen::V,pudištada,түлкчкх
1184,stehlen::V,vargastada,хулхалх
1185,stören::V,keskustada,һә болх
1186,belästigen::V,tartuteldas,амр эс өгх
1187,verbergen::V,katelda,нуух
1188,verbergen::V,katelda,бултулх
1189,täuschen::V,manitada,меклх
1190,betrügen::V,manitada,меклх
1191,betrügen::V,manitada,мек һарһх
1192,töten::V,rikta,алх
1193,töten::V,surmita,алх
1194,wohnen::V,eläda,бәәх
1195,arbeiten::V,rata,көдлх
1196,sammeln::V,kogota,түүх
1197,pflücken::V,poimda,түүх
1198,pflücken::V,poimda,хурах
1199,jagen::V,mecata,аңнх
1200,jagen::V,mecata,аңһучлх
1201,fischen::V,kalatada,заһс аңнх
1202,fassen::V,tabata,бәрх
1203,hüten::V,paimeta,хәрүлх
1204,treiben::V,ajada,туух
1205,anbinden::V,küttestada,уйх
1206,anbinden::V,sidoda,уйх
1207,füttern::V,sötta,теҗәх
1208,melken::V,lüpsta,саах
1209,hacken::V,sauda,чавчх
1210,gießen::V,valada,услх
1211,reifen::V,küpseta,болх
1212,reifen::V,küpseta,болвсрх
1213,zubereiten::V,vaumištada,белдх
1214,kochen::V,keitta,чанх
1215,kochen::V,keitta,болһх
1216,backen::V,paštta,болһх
1217,braten::V,žarda,хуурх
1218,umrühren::V,segoitada,самрх
1219,stricken::V,kudoda,өлгх
1220,nähen::V,ombelta,уйх
1221,färben::V,mujutada,будх
1222,reinigen::V,puhtastada,цеврлх
1223,waschen::V,pesta,уһах
1224,abwischen::V,pühktä,арчх
1225,spülen::V,huhtoida,зәәлх
1226,fegen::V,pühkta,сәвүрдх
1227,kehren::V,uhoita,сәвүрдх
1228,baden::V,kül'ptäs,өөмх
1229,sich waschen::V,pestas,уһах
1230,sich waschen::V,pestas,бийән уһаҗ
1231,ausziehen::V,riičta,тәәлх
1232,ausziehen::V,rušta,тәәлх
1233,anziehen::V,panda päle,өмсх
1234,anziehen::V,panda kädehe,өмсх
1235,anziehen::V,panda jaugha,өмсх
1236,sich anziehen::V,sobdas,хувцлх
1237,kämmen::V,harjata,самлх
1238,schmücken::V,čomitada,чимх
1239,schmücken::V,čomitada,кеерүлх
1240,sagen::V,sanuda,келх
1241,sprechen::V,pagišta,келх
1242,reden::V,pagišta,күүндх
1243,reden::V,pagišta,күр_кех
1244,sich unterhalten::V,lodaita,күүндх
1245,fragen::V,küzuda,сурх
1246,bitten::V,pakita,эрх
1247,erzählen::V,sanuda,келх
1248,erzählen::V,sanuda,келҗ өгх
1249,erzählen::V,starinoita,келх
1250,erzählen::V,starinoita,келҗ өгх
1251,mitteilen::V,tedotada,медүлх
1252,nennen::V,nimitada,нерәдх
1253,nennen::V,nimitada,нер өгх
1254,rufen::V,kucta,дуудх
1255,prahlen::V,kittäs,көөрх
1256,übersetzen::V,käta,орчулх
1257,denken::V,meletada,санх
1258,glauben::V,uskta,шүтх
1259,glauben::V,uskta,нәәлх
1260,bemerken::V,homaita,темдглх
1261,erkennen::V,tundištada,таньх
1262,erkennen::V,tundištada,медх
1263,begreifen::V,tabata,медх
1264,verstehen::V,el'geta,соңсх
1265,verstehen::V,toimetada,соңсх
1266,lernen::V,opetas,сурх
1267,wissen::V,teta,медх
1268,sich erinnern an::V,johtutada,санх
1269,vergessen::V,unohtada,мартх
1270,messen::V,märita,кемҗәлх
1271,zählen::V,lugeda,тоолх
1272,rechnen::V,lugeda,тоолх
1273,lesen::V,lugeda,умшх
1274,malen::V,pirta,зурх
1275,zeichnen::V,pirta,зурх
1276,schreiben::V,kirjutada,бичх
1277,besitzen::V,omištada,эзлх
1278,kaufen::V,ostta,хулдҗ авх
1279,verkaufen::V,möda,хулдх
1280,verkaufen::V,möda,гүүлгх
1281,bezahlen::V,maksta,өгх
1282,zahlen::V,maksta,өгх
1283,beherrschen::V,valdoita,эзлх
1284,ertragen::V,tirpta,даах
