,Concept_ID,pl,la
824,wehen::V,wiać,flare
825,strömen::V,płynąć,fluere
826,strömen::V,lać się,fluere
827,fließen::V,ciec,manare
828,fließen::V,płynąć,manare
829,sich drehen::V,obracać się,torqueri
830,schwanken::V,chwiać się,vacillare
831,schwingen::V,wahać się,vibrare
832,fallen::V,padać,cadere
833,brennen::V,palić się,ardere
834,rauchen::V,dymić,fumare
835,rauchen::V,dymić się,fumare
836,regnen::V,padać,pluere
837,gefrieren::V,zamarznąć,congelari
838,tauen::V,tajać,rorare
839,schmelzen::V,topnieć,liquescere
840,trocknen::V,schnąć,arescere
841,sieden::V,wrzeć,fervere
842,sieden::V,kipieć,fervere
843,faulen::V,gnić,putescere
844,verfaulen::V,zgnić,putescere
845,reißen::V,urywać się,scindi
846,versinken::V,tonąć,mergi
847,vergehen::V,przechodzić,praeterire
848,erscheinen::V,zjawiać się,apparere
849,verschwinden::V,zniknąć,discedere
850,sinken::V,spadać,labi
851,abnehmen::V,spadać,deminui
852,zunehmen::V,wzrosnąć,augeri
853,steigen::V,wzrastać,augescere
854,wachsen::V,rosnąć,crescere
855,glänzen::V,błyszczeć,splendere
856,funkeln::V,zabłyszczeć,micare
857,lärmen::V,hałasować,strepere
858,läuten::V,dzwonić,sonare
859,klingeln::V,dzwonić,tinnire
860,klirren::V,brzęczeć,crepare
861,brausen::V,huczeć,saevire
862,rauschen::V,szumieć,crepare
863,rauschen::V,szeleścić,crepare
864,klingen::V,brzmieć,sonare
865,klingen::V,dźwięczeć,sonare
866,bellen::V,szczekać,latrare
867,heulen::V,wyć,ululare
868,blasen::V,dmuchnąć,flare
869,pfeifen::V,gwizdać,sibilare
870,schreien::V,krzyczeć,clamare
871,stöhnen::V,stękać,gemere
872,zittern::V,drżeć,tremere
873,zittern::V,drżeć,trepidare
874,leben::V,żyć,vivere
875,geboren werden::V,urodzić się,nasci
876,atmen::V,oddychać,spirare
877,trinken::V,pić,bibere
878,essen::V,jeść,edere
879,schlucken::V,połknąć,devorare
880,müde werden::V,zmęczyć się,fatigari
881,einschlafen::V,zasnąć,obdormiscere
882,schlafen::V,spać,dormire
883,aufwachen::V,obudzić się,expergisci
884,aufstehen::V,wstać,exsurgere
885,sich erholen::V,wypoczywać,se reficere
886,krank werden::V,zachorować,aegrescere
887,krank sein::V,chorować,aegrotare
888,schmerzen::V,boleć,dolere
889,husten::V,kaszlać,tussire
890,genesen::V,wyzdrowieć,convalescere
891,sterben::V,umrzeć,mori
892,umkommen::V,zginąć,perire
893,sich bewegen::V,poruszać się,se movere
894,sich rühren::V,ruszyć się,micare
895,sich erheben::V,podnieść się,surgere
896,sich setzen::V,usiąść,considere
897,hinfallen::V,upaść,cadere
898,laufen::V,chodzić,vadere
899,schreiten::V,kroczyć,gradi
900,spazierengehen::V,iść na spacer,ambulare
901,eilen::V,pospieszać,properare
902,sich beeilen::V,pospieszyć się,festinare
903,sausen::V,pędzić,currere
904,rennen::V,biec,currere
905,rennen::V,biegać,currere
906,springen::V,skakać,salire
907,klettern::V,wspinać się,niti
908,schaukeln::V,huśtać,oscillare
909,schaukeln::V,kołysać,oscillare
910,kriechen::V,pełzać,repere
911,kriechen::V,pełzać,serpere
912,kriechen::V,czołgać się,repere
913,kriechen::V,czołgać się,serpere
914,schwimmen::V,pływać,nare
915,schwimmen::V,pływać,natare
916,tauchen::V,zanurzać się,mergere
917,rudern::V,wiosłować,remigare
918,fahren::V,jechać,vehi
919,fliegen::V,latać,volare
920,fliegen::V,lecieć,volare
921,gehen::V,iść,ire
922,gehen::V,iść,vadere
923,weggehen::V,odejść,abire
924,weggehen::V,odejść,discedere
925,abfahren::V,odjechać,proficisci
926,anhalten::V,zatrzymać się,consistere
927,hineingehen::V,wchodzić,inire
928,hineingehen::V,wchodzić,ingredi
929,eintreten::V,wejść,intrare
930,eintreten::V,nastąpić,intrare
931,kommen::V,przyjść,venire
932,ankommen::V,przybyć,advenire
933,zurückkommen::V,wrócić,revenire
934,bleiben::V,zostać,manere
935,warten::V,czekać,opperiri
936,erwarten::V,oczekiwać,opperiri
937,erwarten::V,oczekiwać,expectare
938,suchen::V,szukać,quaerere
939,finden::V,znaleźć,reperire
940,versuchen::V,próbować,conari
941,versuchen::V,próbować,temptare
942,vorbereiten::V,przygotować,parare
943,lieben::V,kochać,amare
944,mögen::V,lubić,amare
945,lachen::V,śmiać się,ridere
946,rühren::V,wzruszyć,commovere
947,weinen::V,płakać,flere
948,schimpfen::V,kląć,increpare
949,sich ärgern::V,gniewać się,indignari
950,sich fürchten::V,bać się,vereri
951,fürchten::V,bać się,timere
952,fliehen::V,uciekać,fugere
953,flüchten::V,uciec,effugere
954,sehen::V,widzieć,videre
955,sehen::V,zobaczyć,videre
956,anschauen::V,oglądać,aspectare
957,ansehen::V,popatrzeć na,spectare
958,hören::V,słyszeć,audire
959,zuhören::V,słuchać,auscultare
960,probieren::V,kosztować,gustare
961,riechen::V,wąchać,olfacere
962,fühlen::V,czuć,sentire
963,fühlen::V,odczuwać,sentire
964,scheinen::V,wydawać się,videri
965,zu sehen sein::V,widnieć,conspici
966,vernehmen::V,usłyszeć,comperire
967,frieren::V,marznąć,algere
968,tun::V,czynić,facere
969,können::V,móc,posse
970,können::V,umieć,posse
971,wollen::V,chcieć,velle
972,anfangen::V,zacząć,incipere
973,beenden::V,zakończyć,finire
974,aufhören::V,przestać,desistere
975,gelingen::V,udać się,contingere
976,geraten::V,udać się,evenire
977,öffnen::V,otworzyć,aperire
978,schließen::V,zamknąć,claudere
979,stellen::V,postawić,sistere
980,setzen::V,posadzić,ponere
981,legen::V,kłaść,ponere
982,berühren::V,dotykać,tangere
983,verbinden::V,łączyć,iungere
984,bedecken::V,przykryć,tegere
985,bedecken::V,przykryć,operire
986,aufhängen::V,powiesić,suspendere
987,anzünden::V,zapalić,accendere
988,anzünden::V,zapalić,inflammare
989,aufheben::V,podnieść,tollere
990,zurücklassen::V,zostawić,relinquere
991,verlieren::V,zgubić,perdere
992,verlieren::V,zgubić,amittere
993,fallen lassen::V,upuścić,dimittere
994,machen::V,zrobić,facere
995,herstellen::V,wytworzyć,fabricare
996,bauen::V,budować,construere
997,reparieren::V,naprawiać,reparare
998,verbessern::V,ulepszyć,emendare
999,ändern::V,zmienić,mutare
1000,graben::V,kopać,fodere
1001,beugen::V,zagiąć,flectere
1002,biegen::V,zgiąć,curvare
1003,drehen::V,obracać,torquere
1004,wenden::V,obrocić,vertere
1005,umdrehen::V,obrocić,convertere
1006,heben::V,podnosić,tollere
1007,hochheben::V,podnieść,levare
1008,ergreifen::V,chwycić,capessere
1009,halten::V,trzymać,tenere
1010,drücken::V,naciskać,premere
1011,schieben::V,pchać,promovere
1012,schieben::V,posuwać,promovere
1013,kratzen::V,drapać,radere
1014,lecken::V,lizać,lambere
1015,beißen::V,kąsać,mordere
1016,abreißen::V,oderwać,avellere
1017,abschneiden::V,odciąć,desecare
1018,binden::V,wiązać,ligare
1019,stecken::V,wetknąć,inserere
1020,brechen::V,złamać,rumpere
1021,klopfen::V,pukać,pultare
1022,klopfen::V,stukać,pultare
1023,hauen::V,bić,ferire
1024,kleben::V,kleić,agglutinare
1025,reiben::V,trzeć,terere
1026,streichen::V,smarować,oblinere
1027,schleifen::V,ostrzyć,acuere
1028,schneiden::V,ciąć,secare
1029,schneiden::V,krajać,secare
1030,rütteln::V,trząść,quassare
1031,schütteln::V,trząść,quatere
1032,schwenken::V,machać,ventilare
1033,schütten::V,nasypać,fundere
1034,füllen::V,napełnić,complere
1035,einwickeln::V,zawinąć,involvere
1036,tragen::V,nieść,ferre
1037,tragen::V,nieść,portare
1038,schleppen::V,wlec,pertrahere
1039,ziehen::V,ciągnąć,trahere
1040,aufbewahren::V,przechowywać,asservare
1041,werfen::V,rzucać,iacere
1042,fangen::V,łowić,capere
1043,packen::V,chwycić,capessere
1044,verstecken::V,ukryć,abdere
1045,verstecken::V,schować,abdere
1046,teilen::V,podzielić,partiri
1047,teilen::V,podzielić,dividere
1048,schicken::V,posyłać,mittere
1049,bringen::V,przynieść,apportare
1050,hinzufügen::V,dodać,addere
1051,bekommen::V,dostać,adipisci
1052,erhalten::V,otrzymać,accipere
1053,nehmen::V,wziąć,sumere
1054,wählen::V,wybrać,eligere
1055,auswählen::V,wybrać,deligere
1056,bewahren::V,zachować,conservare
1057,behindern::V,utrudnić,impedire
1058,behindern::V,przeszkadzać,impedire
1059,verderben::V,zepsuć,corrumpere
1060,beschädigen::V,uszkodzić,laedere
1061,zerbrechen::V,złamać,rumpere
1062,zerbrechen::V,złamać,frangere
1063,zerreißen::V,drzeć,discindere
1064,zerreißen::V,rozdzierać,discindere
1065,zerstören::V,zniszczyć,delere
1066,verbrennen::V,spalić,urere
1067,verbrennen::V,spalić,cremare
1068,geben::V,dać,dare
1069,reichen::V,podać,praebere
1070,schenken::V,darować,donare
1071,schenken::V,darować,largiri
1072,versprechen::V,obiecać,polliceri
1073,versprechen::V,obiecać,promittere
1074,wünschen::V,życzyć,
1075,loben::V,chwalić,laudare
1076,küssen::V,całować,osculari
1077,wiegen::V,kołysać,
1078,zudecken::V,przykryć,tegere
1079,wecken::V,zbudzić,excitare
1080,zeigen::V,pokazać,monstrare
1081,führen::V,wieść,ducere
1082,führen::V,prowadzić,ducere
1083,lehren::V,uczyć,docere
1084,unterrichten::V,nauczać,instituere
1085,aufziehen::V,wychować,nutrire
1086,leiten::V,kierować,ducere
1087,antreiben::V,popędzić,incitare
1088,lassen::V,zostawić,iubere
1089,einladen::V,zaprosić,invitare
1090,vereinigen::V,zjednoczyć,coniungere
1091,besuchen::V,odwiedzić,visere
1092,treffen::V,trafić,convenire
1093,treffen::V,spotkać,convenire
1094,sich versammeln::V,zebrać się,convenire
1095,sich versammeln::V,zgromadzić się,convenire
1096,spielen::V,grać,ludere
1097,spielen::V,bawić się,ludere
1098,singen::V,śpiewać,cantare
1099,tanzen::V,pląsać,saltare
1100,tanzen::V,tańczyć,saltare
1101,sich trennen::V,rozstać się,digredi
1102,sich trennen::V,rozstać się,discedere
1103,verlassen::V,opuścić,deserere
1104,verlassen::V,opuścić,relinquere
1105,retten::V,ocalić,servare
1106,retten::V,uratować,servare
1107,bewachen::V,pilnować,custodire
1108,schützen::V,ochronić,tueri
1109,schützen::V,ochronić,tutari
1110,verteidigen::V,bronić,defendere
1111,sich schlagen::V,pobić się,luctari
1112,schießen::V,strzelać,iaculari
1113,siegen::V,zwycziężyć,vincere
1114,ärgern::V,gniewać,irritare
1115,schlagen::V,bić,ferire
1116,schlagen::V,uderzyć,ferire
1117,treten::V,kopnąć,calcare
1118,stechen::V,ukłuć,pungere
1119,stoßen::V,popchnąć,tundere
1120,stehlen::V,ukraść,furari
1121,stören::V,zakłócić,turbare
1122,stören::V,przeszkodzić,turbare
1123,belästigen::V,dokuczać,obtundere
1124,verbergen::V,ukryć,celare
1125,verbergen::V,ukryć,occultare
1126,täuschen::V,łudzić,fallere
1127,betrügen::V,oszukać,fraudare
1128,töten::V,zabić,necare
1129,töten::V,zabić,caedere
1130,wohnen::V,mieszkać,habitare
1131,arbeiten::V,pracować,laborare
1132,sammeln::V,zebrać,colligere
1133,pflücken::V,zerwać,carpere
1134,jagen::V,polować,venari
1135,fischen::V,łowić ryby,piscari
1136,fassen::V,złapać,capere
1137,hüten::V,paść,custodire
1138,treiben::V,pędzić,agere
1139,anbinden::V,przywiązać,alligare
1140,füttern::V,karmić,nutrire
1141,melken::V,doić,mulgere
1142,hacken::V,rąbać,findere
1143,gießen::V,lać,rigare
1144,gießen::V,podlać,rigare
1145,reifen::V,dojrzeć,maturescere
1146,zubereiten::V,przyrządzić,apparare
1147,kochen::V,gotować,coquere
1148,backen::V,piec,coquere
1149,braten::V,piec,torrere
1150,braten::V,smażyć,torrere
1151,umrühren::V,przemieszać,commovere
1152,stricken::V,dziać,texere
1153,nähen::V,szyć,suere
1154,färben::V,pofarbować,tingere
1155,reinigen::V,oczyścić,purgare
1156,waschen::V,prać,lavare
1157,abwischen::V,obetrzeć,abstergere
1158,spülen::V,płukać,perluere
1159,fegen::V,zamiatać,verrere
1160,kehren::V,zamieść,purgare
1161,baden::V,kąpać się,lavari
1162,sich waschen::V,myć się,lavari
1163,ausziehen::V,zdjąć,exuere
1164,anziehen::V,włożyć,induere
1165,sich anziehen::V,ubrać się,vestiri
1166,kämmen::V,uczesać,pectere
1167,schmücken::V,ozdabiać,ornare
1168,schmücken::V,ozdabiać,decorare
1169,sagen::V,powiedzieć,dicere
1170,sprechen::V,mówić,fari
1171,reden::V,mówić,loqui
1172,sich unterhalten::V,rozmawiać,colloqui
1173,sich unterhalten::V,rozmawiać,disputare
1174,fragen::V,zapytać,rogare
1175,fragen::V,zapytać,quaerere
1176,bitten::V,prosić,orare
1177,bitten::V,prosić,rogare
1178,erzählen::V,opowiedzieć,narrare
1179,mitteilen::V,zawiadomić o,communicare
1180,nennen::V,nazwać,appellare
1181,rufen::V,wołać,vocare
1182,prahlen::V,chełpić się,gloriari
1183,übersetzen::V,tłumaczyć,vertere
1184,denken::V,myśleć,cogitare
1185,glauben::V,sądzić,credere
1186,glauben::V,wierzyć,credere
1187,bemerken::V,zauważyć,animadvertere
1188,erkennen::V,poznać,cognoscere
1189,begreifen::V,zrozumieć,comprehendere
1190,verstehen::V,rozumieć,intellegere
1191,verstehen::V,dosłyszeć,intellegere
1192,lernen::V,uczyć się,discere
1193,wissen::V,wiedzieć,scire
1194,sich erinnern an::V,przypomnieć sobie,meminisse
1195,vergessen::V,zapomnieć,oblivisci
1196,messen::V,mierzyć,metiri
1197,zählen::V,liczyć,numerare
1198,rechnen::V,rachować,reri
1199,rechnen::V,rachować,calculare
1200,lesen::V,czytać,legere
1201,malen::V,malować,pingere
1202,zeichnen::V,rysować,scribere
1203,schreiben::V,pisać,scribere
1204,besitzen::V,posiadać,possidere
1205,kaufen::V,kupić,emere
1206,verkaufen::V,sprzedać,vendere
1207,bezahlen::V,zapłacić,pendere
1208,zahlen::V,płacić,solvere
1209,beherrschen::V,opanować,regere
1210,beherrschen::V,opanować,imperare
1211,ertragen::V,znieść,tolerare
1212,ertragen::V,znieść,sustinere
