,Concept_ID,ko,cs
844,trinken::V,마시다,pít
845,essen::V,먹다,jíst
846,schlucken::V,들이켜다,polykat
847,einschlafen::V,잠들다,usnout
848,schlafen::V,자다,spát
849,aufwachen::V,눈트다,probudit se
850,aufstehen::V,서다,vstát
851,sich erholen::V,회복하다,zotavovat se
852,schmerzen::V,아프다,bolet
853,husten::V,잔기침하다,kašlat
854,genesen::V,낫다,uzdravit se
855,sterben::V,죽다,umřít
856,umkommen::V,못쓰게되다,zahynout
857,sich bewegen::V,움직이다,pohnout se
858,sich rühren::V,움직이다,hnout se
859,sich erheben::V,이러서다,zdvihnout se
860,sich setzen::V,앉히다,posadit se
861,hinfallen::V,넘어지다,upadnout
862,laufen::V,걷다,běžet
863,schreiten::V,보행하다,kráčet
864,spazierengehen::V,산보하다,procházet se
865,eilen::V,서둘다,spěchat
866,sich beeilen::V,서둘게하다,pospíšit si
867,sausen::V,서들러 떠나다,fičet
868,rennen::V,달리다,pádit
869,springen::V,도약하다,skákat
870,klettern::V,갑겨오르다,lézt
871,klettern::V,갑겨오르다,šplhat
872,schaukeln::V,흔들리게하다,houpat
873,kriechen::V,기다,lézt
874,kriechen::V,기다,plazit se
875,schwimmen::V,헤엄치다,plavat
876,tauchen::V,잠기다,nořit se
877,rudern::V,물을헤치다,veslovat
878,fahren::V,가다,jet
879,fahren::V,가다,jezdit
880,fahren::V,나르다,jet
881,fahren::V,나르다,jezdit
882,fliegen::V,날다,létat
883,gehen::V,가다,jít
884,weggehen::V,팔리다,odejít
885,abfahren::V,출발하다,odjet
886,anhalten::V,멈추다,zastavit se
887,hineingehen::V,(그리로)가다,vcházet se
888,eintreten::V,들러가다,vstoupit
889,kommen::V,오다,přijít
890,ankommen::V,고챀하다,dojít
891,zurückkommen::V,보기,vrátit se
892,bleiben::V,체류,zůstat
893,warten::V,기다리다,čekat
894,erwarten::V,기대하다,čekat na
895,suchen::V,찾다,hledat
896,suchen::V,구하다,hledat
897,finden::V,찾아내다,najít
898,versuchen::V,시험하다,zkoušet
899,vorbereiten::V,재비하다,připravit
900,lieben::V,사랑하다,milovat
901,mögen::V,줗아하다,mít rád
902,lachen::V,웃다,smát se
903,rühren::V,건드리다,dojmout
904,weinen::V,울다,plakat
905,schimpfen::V,꾸짖다,nadávat
906,sich ärgern::V,화를내게 하다,pohoršit se
907,sich fürchten::V,두려원하다,bát se
908,fürchten::V,두려원하다,bát se
909,fliehen::V,도망치다,utéct
910,flüchten::V,도주하다,prchnout
911,sehen::V,보다,vidět
912,anschauen::V,바라보다,podívat se na
913,ansehen::V,바라보다,sledovat
914,hören::V,듣다,slyšet
915,zuhören::V,듣다,poslouchat
916,probieren::V,시식하다,ochutnávat
917,riechen::V,내새를맡다,cítit
918,fühlen::V,느끼다,cítit
919,scheinen::V,...것같다,zdát se
920,zu sehen sein::V,보이는,moci být viděn
921,vernehmen::V,듣다,uslyšet
922,vernehmen::V,들어서일다,uslyšet
923,frieren::V,춥다,mrznout
924,tun::V,하다,dělat
925,können::V,할주릴다,moct
926,wollen::V,바라다,chtít
927,anfangen::V,시작하다,začít
928,beenden::V,다하다,ukončit
929,aufhören::V,그만두다,přestat
930,gelingen::V,성국하다,podařit se
931,geraten::V,잘되어가다,dařit se
932,öffnen::V,열다,otevřít
933,schließen::V,추측하다,zavřít
934,stellen::V,세우다,postavit
935,setzen::V,놓다,posadit
936,legen::V,눕히다,klást
937,legen::V,눕히다,položit
938,berühren::V,대다,dotýkat se
939,verbinden::V,옝열하다,spojit
940,bedecken::V,덮다,pokrýt
941,aufhängen::V,매달다,oběsit
942,aufhängen::V,매달다,pověsit
943,anzünden::V,점화하다,zapálit
944,anzünden::V,점화하다,podpálit
945,aufheben::V,위로올리다,zvednout
946,aufheben::V,위로올리다,zdvihnout
947,zurücklassen::V,튀에남기다,zanechat
948,verlieren::V,잃다,ztratit
949,fallen lassen::V,떨어뜨리다,upustit
950,machen::V,하다,udělat
951,herstellen::V,제조하다,vyrobit
952,bauen::V,짓다,stavět
953,bauen::V,짓다,budovat
954,reparieren::V,수셩자다,opravit
955,verbessern::V,정정하다,zlepšit
956,ändern::V,바꾸다,změnit
957,graben::V,파다,rýt
958,graben::V,파다,kopat
959,beugen::V,구부리다,ohnout
960,biegen::V,굽히다,ohnout
961,drehen::V,회전,točit
962,wenden::V,회전시키다,obrátit
963,umdrehen::V,회전시키다,obrátit
964,heben::V,일으아키다,zdvihnout
965,hochheben::V,틀어올리다,zvednout
966,ergreifen::V,잡다,chopit se
967,halten::V,잡다,držet
968,drücken::V,누르다,stisknout
969,schieben::V,밀다,posouvat
970,kratzen::V,긁다,škrábat
971,lecken::V,핥다,lízat
972,beißen::V,물다,kousat
973,abschneiden::V,귾어내다,uřezat
974,abschneiden::V,귾어내다,ukrojit
975,binden::V,매다,přivázat
976,stecken::V,찌르다,strčit
977,brechen::V,금,lomit
978,klopfen::V,치다,ťukat
979,klopfen::V,치다,klepat
980,hauen::V,때리다,bít
981,kleben::V,들러붙다,lepit
982,reiben::V,문지르다,třít
983,streichen::V,쓰다듬다,mazat
984,schleifen::V,갈다,brousit
985,schneiden::V,베다,řezat
986,schneiden::V,베다,střihat
987,rütteln::V,흔들다,třást
988,rütteln::V,흔들다,otřást
989,schütteln::V,흔들다,třást
990,schütteln::V,흔들다,zatřást
991,schwenken::V,흔들다,mávat
992,schütten::V,따르다,nasypat
993,füllen::V,담다,naplnit
994,einwickeln::V,싸다,zavinout
995,tragen::V,지우다,nést
996,schleppen::V,끌다,vléct
997,ziehen::V,당기다,tahat
998,ziehen::V,당기다,táhnout
999,aufbewahren::V,간직하다,schovat
1000,werfen::V,던지다,házet
1001,fangen::V,밥다,chytat
1002,packen::V,쥐다,uchvátit
1003,verstecken::V,숨기다,schovat
1004,teilen::V,나누다,rozdělit
1005,schicken::V,보내다,posílat
1006,bringen::V,가겨,přinést
1007,hinzufügen::V,부가하다,připojit
1008,bekommen::V,얻다,dostat
1009,erhalten::V,지니다,uchovat
1010,nehmen::V,잡다,vzít
1011,wählen::V,선거하다,zvolit
1012,auswählen::V,선출하다,vybrat
1013,bewahren::V,저장보종,uchránit
1014,behindern::V,훼방하다,překážet
1015,verderben::V,못쓰게 되다,zkazit
1016,beschädigen::V,상하게하다,porušit
1017,beschädigen::V,상하게하다,poškodit
1018,zerbrechen::V,깨뜨리다,rozlámat
1019,zerreißen::V,잡아쫓다,roztrhnout
1020,zerstören::V,파괴하다,zničit
1021,verbrennen::V,소실하다,spálit
1022,geben::V,주다,dát
1023,reichen::V,내일다,podat
1024,schenken::V,주다,darovat
1025,versprechen::V,약속하다,slíbit
1026,wünschen::V,바라다,přát
1027,loben::V,칭찬하다,chválit
1028,küssen::V,키스하다,líbat
1029,wiegen::V,어르다,chovat
1030,wiegen::V,어르다,kolébat
1031,zudecken::V,뚜꺼을하다,přikrýt
1032,zudecken::V,뚜꺼을하다,přiklopit
1033,wecken::V,깨우다,vzbudit
1034,zeigen::V,보이다,ukázat
1035,führen::V,가게하다,vést
1036,lehren::V,가르치다,učit
1037,unterrichten::V,가르지다,vyučovat
1038,aufziehen::V,사육하다,vychovat
1039,leiten::V,이끌다,vodit
1040,antreiben::V,몰다,nutit
1041,lassen::V,내버려두다,dát
1042,einladen::V,초청하다,pozvat
1043,vereinigen::V,하나로하다,spojit
1044,besuchen::V,방문하다,návštívit
1045,treffen::V,만나다,potkat
1046,sich versammeln::V,조립하다,shromáždit se
1047,spielen::V,눌다,hrát
1048,singen::V,노래하다,zpívat
1049,tanzen::V,춤추하다,tančit
1050,sich trennen::V,가르다,rozejít se
1051,verlassen::V,버림받은,opustit
1052,retten::V,구조하다,zachránit
1053,bewachen::V,치키다,hlídat
1054,schützen::V,보호하다,chránit
1055,verteidigen::V,막다,obhájit
1056,sich schlagen::V,치다,bít se
1057,schießen::V,쏘다,střílet
1058,siegen::V,이기다,zvítězit
1059,ärgern::V,성을내게하다,zlobit
1060,ärgern::V,성을내게하다,pohoršit
1061,schlagen::V,치다,udeřit
1062,schlagen::V,치다,praštit
1063,treten::V,디디다,kopnout
1064,stechen::V,찌르다,bodnout
1065,stechen::V,찌르다,píchnout
1066,stoßen::V,찌르다,strčit
1067,stehlen::V,훔치다,ukrást
1068,stören::V,움직이다,vyrušit
1069,belästigen::V,괴롭히다,obtěžovat
1070,verbergen::V,숨기다,skrýt
1071,täuschen::V,속이다,klamat
1072,betrügen::V,속이다,podvést
1073,töten::V,죽이다,zabít
1074,wohnen::V,실다,bydlit
1075,arbeiten::V,일하다,pracovat
1076,sammeln::V,모으다,sebrat
1077,pflücken::V,꿔다,česat
1078,jagen::V,사냥하다,uhonit
1079,fischen::V,고기를잡다,chytat ryby
1080,fassen::V,움켜쥐다,ulovit
1081,hüten::V,망보다,pást
1082,treiben::V,몰아세우다,hnát
1083,anbinden::V,묶다,přivázat
1084,füttern::V,사료를주다,krmit
1085,melken::V,젖을짜다,dojit
1086,hacken::V,자르다,seknout
1087,gießen::V,물을대다,zalít
1088,reifen::V,성숙하다,uzrát
1089,zubereiten::V,조제하다,připravit
1090,kochen::V,요리하다,vařit
1091,backen::V,쿱다,péct
1092,braten::V,굽다,smažit
1093,umrühren::V,교반하다,zamíchat
1094,stricken::V,뜨개질하다,plést
1095,nähen::V,꿰매다,šít
1096,färben::V,채색하다,nabarvit
1097,reinigen::V,청소하다,očistit
1098,waschen::V,씻다,mýt
1099,abwischen::V,닦다,utřít
1100,spülen::V,씻다,spláchnout
1101,fegen::V,소체하다,zamést
1102,kehren::V,청소하다,mést
1103,baden::V,감다,koupat se
1104,sich waschen::V,모믈 씻다,mýt se
1105,ausziehen::V,벗다,svléct
1106,anziehen::V,끌어움직이다,obléct
1107,kämmen::V,빗다,učesat
1108,schmücken::V,치레하다,ozdobit
1109,sagen::V,말하다,říct
1110,sprechen::V,말하다,mluvit
1111,reden::V,이야기하다,hovořit
1112,fragen::V,질문하다,zeptat se
1113,bitten::V,원하다,prosit
1114,erzählen::V,이야기하다,povídat
1115,mitteilen::V,이야기하다,sdělit
1116,mitteilen::V,이야기하다,oznámit
1117,nennen::V,부르다,nazvat
1118,rufen::V,불러내다,volat
1119,rufen::V,불러내다,zavolat
1120,prahlen::V,자랑하다,chlubit se
1121,übersetzen::V,번역하다,přeložit
1122,denken::V,생각하다,myslit
1123,glauben::V,믿다,věřit
1124,bemerken::V,인자하다,zpozorovat
1125,erkennen::V,인식하다,poznat
1126,begreifen::V,파악하다,pochopit
1127,verstehen::V,이해하다,porozumět
1128,lernen::V,배우다,učit se
1129,wissen::V,알다,vědět
1130,sich erinnern an::V,상기하다,vzpomínat si na
1131,vergessen::V,잊다,zapomínat
1132,messen::V,측정하다,měřit
1133,zählen::V,세다,spočítat
1134,rechnen::V,게산하다,počítat
1135,lesen::V,읽다,číst
1136,malen::V,그리다,malovat
1137,zeichnen::V,소묘하다,rýsovat
1138,schreiben::V,쓰다,psát
1139,besitzen::V,소유하다,mít
1140,besitzen::V,소유하다,vlastnit
1141,kaufen::V,사다,koupit
1142,verkaufen::V,팔다,prodat
1143,bezahlen::V,지불하다,zaplatit
1144,zahlen::V,치르다,platit
1145,beherrschen::V,지배하다,ovládat
1146,ertragen::V,참다,snést
1147,Raureif::N,,jinovatka
1148,Grube::N,,jáma
1149,Lust::N,,chuť
1150,Nachricht::N,,zpráva
1151,klug::A,,chytrý
1152,von hier::ADV,,odtud
1153,müde werden::V,,unavit se
1154,krank werden::V,,onemocnět
1155,krank sein::V,,být nemocný
1156,abreißen::V,,utrhat
1157,abreißen::V,,odtrhat
1158,sich anziehen::V,,oblékat se
1159,sich unterhalten::V,,povídat se
