,Concept_ID,el,vep
737,einst::ADV,ποτέ,ende
738,einst::ADV,ποτέ,kerdan
739,einst::ADV,άλλοτε,ende
740,einst::ADV,άλλοτε,kerdan
741,damals::ADV,τότε,siloi
742,danach::ADV,μετά,sid'
743,danach::ADV,ύστερα,sid'
744,vorher::ADV,πριν,ende
745,vorher::ADV,προηγουμένως,ende
746,zuerst::ADV,πρώτα,ezmäi
747,einmal::ADV,μία φορά,kerdan
748,manchmal::ADV,κάποτε,erašti
749,oft::ADV,συχνά,paksus
750,oft::ADV,πολλές φορές,paksus
751,immer::ADV,πάντα,kaiken
752,immer::ADV,πάντοτε,kaiken
753,niemals::ADV,ποτέ,ei nikonz
754,hier::ADV,εδώ,täs
755,hier::ADV,εδώ,tägä
756,hierhin::ADV,εδώ,tänna
757,von hier::ADV,από δω,täspäi
758,von hier::ADV,από δω,sid'päi
759,dort::ADV,εκεί,sigä
760,dorthin::ADV,προς τα κει,sinna
761,dorthin::ADV,προς τα κει,nakkale
762,geradeaus::ADV,κατευθείαν,kohtha
763,vorwärts::ADV,εμπρός,edehe
764,rückwärts::ADV,πίσω,sel'gin
765,zurück::ADV,πίσω,tagaze
766,unten::ADV,κάτω,alahan
767,hinab::ADV,προς τα κάτω,alaz
768,hinab::ADV,προς τα κάτω,alahaks
769,oben::ADV,πάνω,ülähän
770,oben::ADV,επάνω,ülähän
771,hinauf::ADV,προς τα πάνω,ülez
772,hinauf::ADV,προς τα πάνω,ülähäks
773,überall::ADV,παντού,kaikjal
774,nicht::ADV,δεν,ei
775,ein wenig::ADV,λιγάκι,vähän
776,kaum::ADV,μόλις,habi
777,sehr::ADV,πολύ,lujas
778,so::ADV,έτσι,muga
779,so::ADV,έτσι,ninga
780,noch::ADV,ακόμα,völ
781,nur::ADV,μόνο,järg
782,nur::ADV,μόνο,vaiše
783,schon::ADV,ήδη,jo
784,schon::ADV,κιόλας,jo
785,wieder::ADV,ξανά,möst
786,vergebens::ADV,μάταια,uhtei
787,vor::PRP,μπροστά σε,edes
788,vor::PRP,μπροστά από,edes
789,hinter::PRP,πίσω από ,taga
790,unter::PRP,υπό,al
791,unter::PRP,κάτω από,al
792,durch::PRP,διά,läbi
793,durch::PRP,διά,kal't
794,durch::PRP,διά μέσου,läbi
795,durch::PRP,διά μέσου,kal't
796,neben::PRP,δίπλα σε,rindal
797,zwischen::PRP,μεταξύ,keskes
798,zwischen::PRP,ανάμεσα σε,keskes
799,wegen::PRP,για,tagut
800,wegen::PRP,λόγω,tagut
801,dies::PRN,αυτό,nece
802,das::PRN,το,se
803,alles::PRN,όλα,kaik
804,ich::PRN,εγώ,minä
805,du::PRN,σύ,sinä
806,du::PRN,εσύ,sinä
807,er::PRN,αυτός,hän
808,wir::PRN,εμείς,mö
809,ihr::PRN,εσείς,tö
810,sie::PRN,αυτοί,hö
811,was::FPRN,τι,mi
812,wer::FPRN,ποιος,ken
813,wo::FADV,πού,kus
814,wohin::FADV,πού,kuna
815,wohin::FADV,για πού,kuna
816,wie::FADV,πώς,kut
817,wie::FADV,πώς,mit'
818,warum::FADV,γιατί,mikš
819,wieviel::FNUM,πόσος,äjak
820,wieviel::FNUM,πόσος,kuverz'
821,eins::NUM,ένα,üks'
822,zwei::NUM,δύο,kaks'
823,drei::NUM,τρία,koume
824,drei::NUM,τρεις,koume
825,vier::NUM,τέσσερα,nel'l'
826,vier::NUM,τέσσερις,nel'l'
827,fünf::NUM,πέντε,viž
828,sechs::NUM,έξι,kuz'
829,sieben::NUM,εφτά,seičeme
830,acht::NUM,οχτώ,kahesa
831,neun::NUM,εννιά,ühesa
832,zehn::NUM,δέκα,kümne
833,elf::NUM,έντεκα,üks'toštkümne
834,zwölf::NUM,δώδεκα,kaks'toštkümne
835,zwanzig::NUM,είκοσι,kaks'kümne
836,dreißig::NUM,τριάντα,koumekümne
837,vierzig::NUM,σαράντα,nel'l'kümne
838,fünfzig::NUM,πενήντα,vižkümne
839,sechzig::NUM,εξήντα,kuz'kümne
840,siebzig::NUM,εβδομήντα,seičemekümne
841,achtzig::NUM,ογδόντα,kahesakümne
842,neunzig::NUM,ενενήντα,ühesakümne
843,hundert::NUM,εκατό,sada
844,tausend::NUM,χίλιοι,tuha
845,und::CNJ,και,i
846,und::CNJ,και,da
847,oder::CNJ,ή,vai
848,stehen::V,στέκομαι,seišta
849,stehen::V,είμαι όρθιος,seišta
850,sitzen::V,κάθομαι,ištta
851,liegen::V,είμαι ξαπλωμένος,venuda
852,hängen::V,κρέμομαι,ripta
853,werden::V,γίνομαι,lindä
854,werden::V,γίνομαι,tehtas
855,passieren::V,συμβαίνω,ozaitas
856,beginnen::V,αρχίζω,augotadas
857,enden::V,τελειώνω,loptas
858,wechseln::V,αλλάζω,vajehtadas
859,aufgehen[Sonne]::V,βγαίνω,nousta
860,aufgehen[Sonne]::V,ανατέλλω,nousta
861,untergehen[Sonne]::V,δύω,lasktas
862,untergehen[Sonne]::V,βασιλεύω,lasktas
863,scheinen[Sonne]::V,λάμπω,paštta
864,donnern::V,βροντώ,juraita
865,wehen::V,φυσώ,dölta
866,wehen::V,φυσώ,puhuda
867,strömen::V,ρέω,valadas
868,strömen::V,τρέχω,valadas
869,fließen::V,ρέω,valuda
870,sich drehen::V,γυρίζω,punotas
871,sich drehen::V,στρέφομαι,punotas
872,schwanken::V,ταλαντεύομαι,čibuda
873,schwingen::V,αιωρούμαι,čibuda
874,schwingen::V,ταλαντεύομαι,čibuda
875,fallen::V,πέφτω,langeta
876,brennen::V,καίω,pallada
877,rauchen::V,καπνίζω,savustada
878,regnen::V,βρέχω,vihmda
879,gefrieren::V,παγώνω,jäduda
880,gefrieren::V,παγώνω,kül'mdä
881,tauen::V,λειώνω,sulada
882,schmelzen::V,λειώνω,sulada
883,trocknen::V,στεγνώνω,kuida
884,trocknen::V,στεγνώνω,kuivehtuda
885,sieden::V,βράζω,kehuda
886,faulen::V,σαπίζω,hapata
887,faulen::V,σαπίζω,traudäs
888,verfaulen::V,σαπίζω,hapata
889,reißen::V,σχίζω,rebita
890,versinken::V,βουλιάζω,upota
891,versinken::V,βυθίζομαι,upota
892,vergehen::V,περνώ,mända
893,erscheinen::V,εμφανίζομαι,ozutadas
894,verschwinden::V,χάνομαι,hajeta
895,verschwinden::V,εξαφανίζομαι,hajeta
896,sinken::V,κατεβαίνω,väheta
897,sinken::V,κατεβαίνω,lasktas
898,abnehmen::V,μειώνομαι ,peneta
899,zunehmen::V,αυξάνω,ližaduda
900,zunehmen::V,μεγαλώνω,ližaduda
901,steigen::V,ανεβαίνω,nousta
902,wachsen::V,μεγαλώνω,kazda
903,glänzen::V,γυαλίζω,loštta
904,funkeln::V,αστράφτω,hoštta
905,funkeln::V,σπιθοβολώ,hoštta
906,lärmen::V,θορυβώ,robaita
907,läuten::V,χτυπώ ,judaita
908,klingeln::V,κουδουνίζω,kelotada
909,klirren::V,κουδουνίζω,biraita
910,brausen::V,βουΐζω,bruncta
911,rauschen::V,βουΐζω,šobaita
912,klingen::V,ηχώ,heläita
913,bellen::V,γαυγίζω,nutta
914,heulen::V,ουρλιάζω,ulaita
915,blasen::V,φυσώ,puhuda
916,pfeifen::V,σφυρίζω,pistta
917,pfeifen::V,σφυρίζω,vihelta
918,schreien::V,κραυγάζω,kirkta
919,schreien::V,κραυγάζω,kidastada
920,stöhnen::V,βογγώ,ohkta
921,stöhnen::V,βογγώ,voivotada
922,zittern::V,τρέμω,säraita
923,leben::V,ζω,eläda
924,geboren werden::V,γεννιέμαι,sünduda
925,atmen::V,αναπνέω,henktä
926,trinken::V,πίνω,joda
927,essen::V,τρώω,söda
928,schlucken::V,καταπίνω,lainata
929,müde werden::V,κουράζομαι,väzuda
930,müde werden::V,κουράζομαι,šuštuda
931,einschlafen::V,αποκοιμιέμαι,uinota
932,schlafen::V,κοιμάμαι,magata
933,schlafen::V,κοιμάμαι,nukkuda
934,aufwachen::V,ξυπνώ,heraštuda
935,aufstehen::V,σηκώνομαι,nousta
936,sich erholen::V,ξεκουράζομαι,lebaitas
937,krank werden::V,αρρωσταίνω,läžegata
938,krank sein::V,ασθενώ,läžuda
939,schmerzen::V,πονώ,kibištada
940,husten::V,βήχω,rügda
941,genesen::V,θεραπεύομαι,tervehtuda
942,sterben::V,πεθαίνω,kolda
943,umkommen::V,πεθαίνω,kolda
944,sich bewegen::V,κουνιέμαι,likkuda
945,sich rühren::V,σαλεύω,likahtada
946,sich rühren::V,σαλεύω,kubahtada
947,sich erheben::V,επαναστατώ,nousta
948,sich setzen::V,κάθομαι,išttas
949,hinfallen::V,πέφτω κάτω,langeta
950,laufen::V,τρέχω,kävuda
951,schreiten::V,βαδίζω,astta
952,schreiten::V,βαδίζω,haškta
953,spazierengehen::V,κάνω βόλτα,kävelta
954,spazierengehen::V,πηγαίνω περίπατο,kävelta
955,eilen::V,σπεύδω,kiruhtada
956,sich beeilen::V,βιάζομαι,kiruhtada
957,sausen::V,τρέχω γρήγορα,fun'urta
958,rennen::V,τρέχω,joksta
959,springen::V,πηδώ,hüptä
960,klettern::V,σκαρφαλώνω,libuda
961,schaukeln::V,κουνιέμαι,čibuda
962,kriechen::V,έρπω,ličtas
963,kriechen::V,σέρνομαι,ličtas
964,schwimmen::V,κολυμπώ,ujuda
965,tauchen::V,βουτώ,čukautas
966,rudern::V,κωπηλατώ,souta
967,fahren::V,πηγαίνω,ajada
968,fahren::V,πηγαίνω,ajelda
969,fliegen::V,πετώ,leta
970,gehen::V,βαδίζω,mända
971,gehen::V,βαδίζω,kävuda
972,gehen::V,πηγαίνω,mända
973,gehen::V,πηγαίνω,kävuda
974,weggehen::V,φεύγω,päzda
975,weggehen::V,φεύγω,lähtta
976,abfahren::V,ξεκινώ,tönduda
977,abfahren::V,αναχωρώ,tönduda
978,anhalten::V,σταματώ,seižutadas
979,hineingehen::V,μπαίνω,mända südäimehe
980,eintreten::V,μπαίνω,tulda
981,eintreten::V,εισέρχομαι,tulda
982,kommen::V,έρχομαι,tulda
983,ankommen::V,φτάνω,tulda
984,zurückkommen::V,επιστρέφω,pörtas
985,bleiben::V,μένω,jäda
986,warten::V,περιμένω,varastada
987,erwarten::V,αναμένω,varastada
988,erwarten::V,περιμένω,varastada
989,suchen::V,ψάχνω,ectä
990,finden::V,βρίσκω,löuta
991,versuchen::V,προσπαθώ,ladida
992,versuchen::V,προσπαθώ,rohkaita
993,vorbereiten::V,προετοιμάζω,vaumita
994,lieben::V,αγαπώ,armastada
995,mögen::V,μου αρέσει,navedida
996,lachen::V,γελώ,nagrda
997,rühren::V,συγκινώ,likutada
998,weinen::V,κλαίω,itkta
999,schimpfen::V,βρίζω,laidas
1000,schimpfen::V,βρίζω,pačatada
1001,sich ärgern::V,θυμώνω,rändüda
1002,sich fürchten::V,φοβάμαι,varaita
1003,fürchten::V,φοβάμαι,varaita
1004,fliehen::V,φεύγω,pageta
1005,flüchten::V,δραπετεύω,pageta
1006,flüchten::V,δραπετεύω,joksta
1007,sehen::V,βλέπω,nähta
1008,anschauen::V,κοιτάζω,kacta
1009,ansehen::V,βλέπω,kacta
1010,hören::V,ακούω,kulda
1011,zuhören::V,ακούω,kundeltas
1012,probieren::V,δοκιμάζω,mujada
1013,riechen::V,μυρίζω,rižada
1014,riechen::V,οσφραίνομαι,rižada
1015,fühlen::V,αισθάνομαι,mujada
1016,scheinen::V,φαίνομαι,näguda
1017,zu sehen sein::V,φαίνομαι,näguda
1018,vernehmen::V,ακούω,kulištada
1019,vernehmen::V,μαθαίνω,kulištada
1020,frieren::V,κρυώνω,kül'mdä
1021,tun::V,κάνω,tehta
1022,können::V,ξέρω,voida
1023,können::V,ξέρω,mahtta
1024,können::V,μπορώ,voida
1025,können::V,μπορώ,mahtta
1026,wollen::V,θέλω,himoita
1027,wollen::V,θέλω,tahtoida
1028,anfangen::V,αρχίζω,zavottä
1029,anfangen::V,αρχίζω,augotada
1030,beenden::V,τελειώνω,loptä
1031,aufhören::V,παύω,loptas
1032,gelingen::V,πετυχαίνω,lähtta
1033,gelingen::V,πετυχαίνω,tehtas
1034,geraten::V,γίνομαι,tulda
1035,öffnen::V,ανοίγω,avaita
1036,schließen::V,κλείνω,saubata
1037,stellen::V,θέτω,panda
1038,stellen::V,θέτω,seižutada
1039,setzen::V,θέτω,ištutada
1040,legen::V,θέτω,panda
1041,berühren::V,εγγίζω,koskta
1042,berühren::V,εγγίζω,käziduda
1043,verbinden::V,συνδέω,ühtenzoitta
1044,bedecken::V,σκεπάζω,katta
1045,bedecken::V,σκεπάζω,peitta
1046,aufhängen::V,κρεμώ,riputada
1047,anzünden::V,ανάβω,sütutada
1048,aufheben::V,σηκώνω,leta
1049,zurücklassen::V,εγκαταλείπω,jätta
1050,verlieren::V,χάνω,kadotada
1051,fallen lassen::V,αφήνω να πέσει,kirbotada
1052,machen::V,κάνω,säta
1053,machen::V,κάνω,tehta
1054,machen::V,φτιάχνω,säta
1055,machen::V,φτιάχνω,tehta
1056,herstellen::V,κατασκευάζω,tehta
1057,bauen::V,χτίζω,leta
1058,bauen::V,χτίζω,sauda
1059,bauen::V,οικοδομώ,leta
1060,bauen::V,οικοδομώ,sauda
1061,reparieren::V,επισκευάζω,koheta
1062,reparieren::V,επιδιορθώνω,koheta
1063,verbessern::V,βελτιώνω,paremboita
1064,verbessern::V,καλυτερεύω,paremboita
1065,ändern::V,αλλάζω,vajehtada
1066,graben::V,σκάβω,kaida
1067,graben::V,σκάβω,čongoida
1068,beugen::V,λυγίζω,koverta
1069,biegen::V,κάμπτω,painda
1070,drehen::V,στρέφω,punotada
1071,wenden::V,γυρίζω,käta
1072,wenden::V,γυρίζω,kärauta
1073,umdrehen::V,γυρίζω,käta
1074,heben::V,υψώνω,leta
1075,heben::V,σηκώνω,leta
1076,hochheben::V,υψώνω,libutada
1077,hochheben::V,σηκώνω,libutada
1078,ergreifen::V,πιάνω,tabata
1079,ergreifen::V,αρπάζω,tabata
1080,halten::V,βαστώ,pidada
1081,drücken::V,πιέζω,painda
1082,schieben::V,σπρώχνω,žigutada
1083,kratzen::V,γρατσουνίζω,künstä
1084,lecken::V,γλείφω,nolda
1085,beißen::V,δαγκάνω,purda
1086,beißen::V,δαγκάνω,hambastada
1087,abreißen::V,κόβω,ratketa
1088,abreißen::V,σχίζω,ratketa
1089,abschneiden::V,αποκόπτω,čapata
1090,abschneiden::V,αποκόπτω,leikata
1091,binden::V,δένω,sidoda
1092,stecken::V,χώνω,čokaita
1093,brechen::V,σπάζω,katkaita
1094,klopfen::V,χτυπώ,kolkotada
1095,klopfen::V,τινάζω,kolkotada
1096,hauen::V,χτυπώ,löda
1097,kleben::V,κολλώ,klejata
1098,reiben::V,τρίβω,hosta
1099,reiben::V,τρίβω,törkita
1100,reiben::V,τρίβω,jorotada
1101,streichen::V,αλείφω,voita
1102,schleifen::V,ακονίζω,hijoida
1103,schleifen::V,ακονίζω,teravzoitta
1104,schneiden::V,κόβω,leikata
1105,rütteln::V,σείω,heilutada
1106,rütteln::V,τινάζω,heilutada
1107,schütteln::V,σείω,pudištada
1108,schütteln::V,κουνώ,pudištada
1109,schwenken::V,κουνώ,maihutada
1110,schütten::V,χύνω,valada
1111,füllen::V,γεμίζω,täutta
1112,einwickeln::V,τυλίγω,kärdä
1113,tragen::V,φέρνω,kantta
1114,tragen::V,φέρνω,kandišta
1115,schleppen::V,κουβαλώ,vedätada
1116,ziehen::V,τραβώ,vedada
1117,aufbewahren::V,φυλάω,kaita
1118,werfen::V,ρίχνω,čuta
1119,werfen::V,ρίχνω,tactä
1120,fangen::V,πιάνω,püta
1121,packen::V,τσακώνω,tabata
1122,verstecken::V,κρύβω,peitta
1123,teilen::V,μερίζω,jagada
1124,schicken::V,στέλνω,oigeta
1125,bringen::V,φέρνω,veda
1126,hinzufügen::V,προσθέτω,ližata
1127,bekommen::V,προσκομίζω,sada
1128,erhalten::V,παίρνω,sada
1129,erhalten::V,λαμβάνω,sada
1130,nehmen::V,πιάνω,otta
1131,nehmen::V,παίρνω,otta
1132,wählen::V,εκλέγω,valita
1133,auswählen::V,διαλέγω,valita
1134,bewahren::V,διατηρώ,kaita
1135,behindern::V,εμποδίζω,telustada
1136,verderben::V,χαλώ,travida
1137,beschädigen::V,ζημιώνω,satatada
1138,zerbrechen::V,σπάζω,mureta
1139,zerreißen::V,σχίζω,rebitada
1140,zerstören::V,καταστρέφω,mureta
1141,verbrennen::V,καίω,poltta
1142,geben::V,δίνω,antta
1143,reichen::V,δίνω,antta
1144,schenken::V,χαρίζω,lahjoita
1145,versprechen::V,υπόσχομαι,toivotada
1146,wünschen::V,εύχομαι,toivotada
1147,loben::V,επαινώ,kitta
1148,küssen::V,φιλώ,tervehtada
1149,wiegen::V,κουνώ,likutada
1150,wiegen::V,νανουρίζω,likutada
1151,zudecken::V,σκεπάζω,katta
1152,wecken::V,ξυπνώ,noustatada
1153,zeigen::V,δείχνω,ozutada
1154,führen::V,οδηγώ,astutada
1155,lehren::V,διδάσκω,opeta
1156,unterrichten::V,διδάσκω,opeta
1157,aufziehen::V,ανατρέφω,kazvatada
1158,leiten::V,ηγούμαι,ohjata
1159,leiten::V,διευθύνω,ohjata
1160,antreiben::V,σπρώχνω,rigehtoitta
1161,antreiben::V,παρακινώ,rigehtoitta
1162,lassen::V,αφήνω,käskta
1163,einladen::V,προσκαλώ,kucta
1164,vereinigen::V,ενώνω,ühtenzoitta
1165,besuchen::V,επισκέπτομαι,rižada
1166,treffen::V,συναντώ,vastata
1167,sich versammeln::V,μαζεύομαι,kägeta
1168,sich versammeln::V,μαζεύομαι,sätas
1169,spielen::V,παίζω,väta
1170,singen::V,τραγουδώ,pajatada
1171,tanzen::V,χορεύω,kargaita
1172,sich trennen::V,αποχωρίζομαι,erigata
1173,verlassen::V,εγκαταλείπω,jätta
1174,retten::V,σώζω,päzutada
1175,bewachen::V,φρουρώ,varjoita
1176,schützen::V,προστατεύω,kaita
1177,verteidigen::V,υπερασπίζω,kaita
1178,sich schlagen::V,χτυπιέμαι,torata
1179,schießen::V,πυροβολώ,ampta
1180,siegen::V,νικώ,vägestada
1181,ärgern::V,τσαντίζω,verdutada
1182,ärgern::V,τσαντίζω,rändütada
1183,schlagen::V,χτυπώ,löda
1184,schlagen::V,χτυπώ,iškta
1185,treten::V,κλοτσώ,peksta
1186,treten::V,κλοτσώ,topsta
1187,stechen::V,τρυπώ,pystiä
1188,stoßen::V,ωθώ,iškta
1189,stoßen::V,ωθώ,pudištada
1190,stoßen::V,σπρώχνω,iškta
1191,stoßen::V,σπρώχνω,pudištada
1192,stehlen::V,κλέβω,vargastada
1193,stören::V,διαταράσσω,keskustada
1194,belästigen::V,ενοχλώ,tartuteldas
1195,verbergen::V,κρύβω,katelda
1196,täuschen::V,παραπλανώ,manitada
1197,betrügen::V,απατώ,manitada
1198,töten::V,σκοτώνω,rikta
1199,töten::V,σκοτώνω,surmita
1200,töten::V,θανατώνω,rikta
1201,töten::V,θανατώνω,surmita
1202,wohnen::V,μένω,eläda
1203,wohnen::V,κατοικώ,eläda
1204,arbeiten::V,δουλεύω,rata
1205,arbeiten::V,εργάζομαι,rata
1206,sammeln::V,μαζεύω,kogota
1207,sammeln::V,συλλέγω,kogota
1208,pflücken::V,κόβω,poimda
1209,jagen::V,κυνηγώ,mecata
1210,fischen::V,ψαρεύω,kalatada
1211,fassen::V,πιάνω,tabata
1212,hüten::V,φυλάγω,paimeta
1213,hüten::V,προσέχω,paimeta
1214,treiben::V,οδηγώ,ajada
1215,anbinden::V,δένω,küttestada
1216,anbinden::V,δένω,sidoda
1217,füttern::V,ταΐζω,sötta
1218,melken::V,αρμέγω,lüpsta
1219,hacken::V,κόβω,sauda
1220,gießen::V,ποτίζω,valada
1221,reifen::V,ωριμάζω,küpseta
1222,zubereiten::V,ετοιμάζω,vaumištada
1223,kochen::V,βράζω,keitta
1224,backen::V,ψήνω,paštta
1225,braten::V,τηγανίζω,žarda
1226,umrühren::V,ανακατεύω,segoitada
1227,stricken::V,πλέκω,kudoda
1228,nähen::V,ράβω,ombelta
1229,färben::V,βάφω,mujutada
1230,färben::V,χρωματίζω,mujutada
1231,reinigen::V,καθαρίζω,puhtastada
1232,waschen::V,πλένω,pesta
1233,abwischen::V,σφουγγίζω,pühktä
1234,spülen::V,ξεπλένω,huhtoida
1235,fegen::V,σκουπίζω,pühkta
1236,kehren::V,σκουπίζω,uhoita
1237,baden::V,κάνω μπάνιο,kül'ptäs
1238,sich waschen::V,πλένομαι,pestas
1239,ausziehen::V,βγάζω,riičta
1240,ausziehen::V,βγάζω,rušta
1241,anziehen::V,φορώ,panda päle
1242,anziehen::V,φορώ,panda kädehe
1243,anziehen::V,φορώ,panda jaugha
1244,sich anziehen::V,ντύνομαι,sobdas
1245,kämmen::V,χτενίζω,harjata
1246,schmücken::V,στολίζω,čomitada
1247,sagen::V,λέω,sanuda
1248,sprechen::V,μιλώ,pagišta
1249,reden::V,μιλώ,pagišta
1250,reden::V,κουβεντιάζω,pagišta
1251,sich unterhalten::V,συνομιλώ,lodaita
1252,sich unterhalten::V,κουβεντιάζω,lodaita
1253,fragen::V,ρωτώ,küzuda
1254,bitten::V,ζητώ,pakita
1255,bitten::V,παρακαλώ,pakita
1256,erzählen::V,διηγούμαι,sanuda
1257,erzählen::V,διηγούμαι,starinoita
1258,mitteilen::V,πληροφορώ,tedotada
1259,nennen::V,ονομάζω,nimitada
1260,rufen::V,φωνάζω,kucta
1261,prahlen::V,καυχιέμαι,kittäs
1262,übersetzen::V,μεταφράζω,käta
1263,denken::V,σκέφτομαι,meletada
1264,glauben::V,πιστεύω,uskta
1265,bemerken::V,παρατηρώ,homaita
1266,erkennen::V,αναγνωρίζω,tundištada
1267,begreifen::V,καταλαβαίνω,tabata
1268,verstehen::V,ακούω,el'geta
1269,verstehen::V,ακούω,toimetada
1270,lernen::V,μαθαίνω,opetas
1271,wissen::V,ξέρω,teta
1272,sich erinnern an::V,θυμάμαι,johtutada
1273,vergessen::V,ξεχνώ,unohtada
1274,messen::V,μετρώ,märita
1275,zählen::V,μετρώ,lugeda
1276,rechnen::V,λογαριάζω,lugeda
1277,lesen::V,διαβάζω,lugeda
1278,malen::V,ζωγραφίζω,pirta
1279,zeichnen::V,σχεδιάζω,pirta
1280,schreiben::V,γράφω,kirjutada
1281,besitzen::V,κατέχω,omištada
1282,kaufen::V,αγοράζω,ostta
1283,verkaufen::V,πουλώ,möda
1284,bezahlen::V,πληρώνω,maksta
1285,zahlen::V,πληρώνω,maksta
1286,beherrschen::V,κυριαρχώ,valdoita
1287,ertragen::V,βαστώ,tirpta
1288,ertragen::V,αντέχω,tirpta
