,Concept_ID,udm,hi
1430,aufhängen::V,ошыны,लटकाना
1431,anzünden::V,ӝуатыны,जलाना
1432,aufheben::V,ӝутыны,उठाना
1433,zurücklassen::V,кельтыны,पीछे छोड़ना
1434,verlieren::V,ыштыны,खोना
1435,verlieren::V,ыштыны,गँवाना
1436,fallen lassen::V,уськытыны,गिराना
1437,machen::V,лэсьтыны,करना
1438,machen::V,лэсьтыны,बनाना
1439,herstellen::V,лэсьтыны,बनाना
1440,herstellen::V,лэсьтыны,तैयार करना
1441,bauen::V,пуктыны,बनाना
1442,bauen::V,пуктыны,निर्माण करना
1443,reparieren::V,тупатыны,मरम्मत करना
1444,verbessern::V,умоятыны,सुधारना
1445,ändern::V,воштыны,बदलना
1446,ändern::V,воштыны,परीवर्तन करना
1447,graben::V,копаны,खोदना
1448,beugen::V,губыртыны,झुकाना
1449,biegen::V,куасаны,झुकाना
1450,drehen::V,бергатыны,फेरना
1451,drehen::V,бергатыны,घुमाना
1452,wenden::V,берыктыны,पलटना
1453,wenden::V,берыктыны,मोड़ना
1454,umdrehen::V,берыктыны,घुमाना
1455,heben::V,ӝутыны,उठाना
1456,heben::V,ӝутыны,ऊँचा करना
1457,hochheben::V,ӝутъяны,उठाना
1458,hochheben::V,ӝутъяны,ऊपर को उठाना
1459,ergreifen::V,кутыны,पकड़ना
1460,ergreifen::V,кутыны,हाथ में लेना
1461,ergreifen::V,кырмыны,पकड़ना
1462,ergreifen::V,кырмыны,हाथ में लेना
1463,halten::V,возьыны,धरना
1464,halten::V,возьыны,पकड़ना
1465,drücken::V,зӥбыны,दबाना
1466,drücken::V,пачкатыны,दबाना
1467,schieben::V,донганы,सरकाना
1468,schieben::V,донганы,खिसकाना
1469,kratzen::V,вуштыны,खुरचना
1470,kratzen::V,вуштыны,खुजलाना
1471,lecken::V,нюлыны,चाटना
1472,beißen::V,куртчыны,काटना
1473,abreißen::V,ишкалтыны,तोड़ना
1474,abschneiden::V,шорыны,काट करना
1475,abschneiden::V,вандыны,काट करना
1476,binden::V,керттыны,बाँधना
1477,stecken::V,мертчытыны,खोंसना
1478,brechen::V,тӥяны,तोड़ना
1479,klopfen::V,йыганы,खटखटाना
1480,klopfen::V,шарккетыны,खटखटाना
1481,hauen::V,жугыны,ठोकना
1482,hauen::V,тышканы,ठोकना
1483,kleben::V,лякыны,चिपकाना
1484,reiben::V,зыраны,घिसना
1485,reiben::V,зыраны,रगड़ना
1486,reiben::V,вуштыны,घिसना
1487,reiben::V,вуштыны,रगड़ना
1488,streichen::V,зыраны,लगाना
1489,schleifen::V,шерыны,तेज़ करना
1490,schneiden::V,вандыны,कतरना
1491,rütteln::V,зуркатыны,झकझोरना
1492,schütteln::V,куалекъятыны,हिलाना
1493,schwenken::V,шонаны,घुमाना
1494,schütten::V,лэзьыны,उँडेलना
1495,füllen::V,тырмытыны,भरना
1496,füllen::V,тырмытыны,ठूसना
1497,einwickeln::V,биньыны,लपेटना
1498,tragen::V,нуыны,ढोना
1499,schleppen::V,кыскыны,घसीटना
1500,ziehen::V,кыскыны,खींचना
1501,aufbewahren::V,возьыны,रखना
1502,werfen::V,куяны,फेंकना
1503,werfen::V,лэзяны,फेंकना
1504,fangen::V,кутыны,पकड़ना
1505,packen::V,кутыны,पकड़ना
1506,packen::V,кырмыны,पकड़ना
1507,verstecken::V,ватыны,छिपाना
1508,teilen::V,люкыны,बाँटना
1509,schicken::V,ыстыны,भेजना
1510,bringen::V,вайыны,लाना
1511,hinzufügen::V,ватсаны,जोड़ना
1512,bekommen::V,басьтыны,पाना
1513,erhalten::V,басьтыны,पाना
1514,erhalten::V,басьтыны,मिलना
1515,nehmen::V,кутыны,लेना
1516,nehmen::V,басьтыны,लेना
1517,wählen::V,бырйыны,चुनना
1518,auswählen::V,бырйыны,चुनना
1519,bewahren::V,возьыны,बनाए रखना
1520,behindern::V,могӟытыны,रोकना
1521,verderben::V,сӧрыны,ख़राब करना
1522,beschädigen::V,урод лэсьтыны,नुक़सान पहुँचाना
1523,zerbrechen::V,сӧрыны,तोड़ना
1524,zerreißen::V,кесяны,तोड़ना
1525,zerstören::V,куашкатыны,नष्ट करना
1526,zerstören::V,куашкатыны,बरबाद करना
1527,verbrennen::V,сутыны,जलाना
1528,geben::V,сётыны,देना
1529,reichen::V,сётыны,थमाना
1530,schenken::V,кузьманы,भेंट देना
1531,versprechen::V,кыл сётыны,वादा करना
1532,wünschen::V,сӥзьыны,कामना करना
1533,loben::V,ушъяны,तारीफ़ करना
1534,küssen::V,чупаны,चूमना
1535,wiegen::V,веттаны,झुलाना
1536,wiegen::V,лэйкатыны,झुलाना
1537,zudecken::V,шобыртыны,ढकना
1538,wecken::V,сайкатыны,जगाना
1539,zeigen::V,возьматыны,दिखाना
1540,führen::V,нуыны,रास्ता दिखाना
1541,lehren::V,дышетыны,पढ़ाना
1542,unterrichten::V,дышетыны,सिखाना
1543,aufziehen::V,будэтыны,पालना
1544,leiten::V,кивалтыны,संचालन करना
1545,antreiben::V,дыртытыны,हड़बड़ाना
1546,lassen::V,-ытыны,-आना
1547,lassen::V,-ытыны,कराना
1548,einladen::V,ӧтьыны,बुलाना
1549,vereinigen::V,огазеяны,मिलाना
1550,vereinigen::V,огазеяны,संयुक्त करना
1551,besuchen::V,адӟыськыны,मिलना से
1552,besuchen::V,адӟыськыны,मिलने जाना से
1553,treffen::V,пумитаны,मिलना
1554,sich versammeln::V,люкаськыны,इकट्ठा होना
1555,spielen::V,шудыны,खेलना
1556,singen::V,кырӟаны,गाना
1557,tanzen::V,эктыны,नाचना
1558,sich trennen::V,люкиськыны,अलग होना
1559,verlassen::V,куштыны,छोड़ना
1560,retten::V,утьыны,बचाना
1561,bewachen::V,возьманы,आँख रखना पर
1562,schützen::V,утялтыны,रक्षा करना
1563,verteidigen::V,возьманы,रक्षा करना
1564,sich schlagen::V,жугиськыны,हाथापाई करना
1565,schießen::V,ыбылӥськны,गोली मारना
1566,siegen::V,вормыны,जीतना
1567,siegen::V,вормыны,विजय पाना
1568,ärgern::V,вожпоттыны,चिढ़ाना
1569,schlagen::V,жуккыны,मारना
1570,treten::V,лёганы,ठोकर मारना
1571,stechen::V,бышкалтыны,भेदना
1572,stechen::V,бышкалтыны,भोंकना
1573,stoßen::V,донгыны,धक्का देना
1574,stoßen::V,донгыны,झटका देना
1575,stehlen::V,вораны,चोरी करना
1576,stehlen::V,лушканы,चोरी करना
1577,stören::V,люкетыны,बुरा लगना
1578,belästigen::V,акыльтыны,तंग करना
1579,belästigen::V,вукылмыны,तंग करना
1580,verbergen::V,ватыны,लुकाना
1581,täuschen::V,алданы,धोखा देना
1582,betrügen::V,пӧяны,धोखा देना
1583,töten::V,виыны,मारना
1584,töten::V,виыны,मार डालना
1585,wohnen::V,улыны,रहना
1586,arbeiten::V,ужаны,काम करना
1587,sammeln::V,бичаны,जमा करना
1588,pflücken::V,ишкыны,चुनना
1589,pflücken::V,ишкыны,तोड़ना
1590,jagen::V,пӧйшураны,आखेट करना
1591,jagen::V,пӧйшураны,शिकार करना
1592,fischen::V,чорыганы,मछली पकड़ना
1593,fassen::V,кутыны,पकड़ना
1594,hüten::V,возьманы,चराना
1595,treiben::V,улляны,हाँकना
1596,anbinden::V,думыны,बाँधना
1597,füttern::V,сюдыны,खिलाना
1598,melken::V,кыскыны,दुहना
1599,hacken::V,кораны,काटना
1600,gießen::V,киськаны,सींचना
1601,reifen::V,вуыны,पकना
1602,reifen::V,кисьманы,पकना
1603,zubereiten::V,лесьтыны,पकाना
1604,kochen::V,пӧзьтыны,पकाना
1605,kochen::V,пӧзьтыны,राँधना
1606,backen::V,пыжыны,पकाना
1607,braten::V,пыжыны,तलना
1608,braten::V,пыжыны,भूनना
1609,umrühren::V,сураны,फेंटना
1610,stricken::V,керттыны,बुनना
1611,nähen::V,вурыны,सीना
1612,färben::V,буяны,रँगना
1613,reinigen::V,сузяны,साफ़ करना
1614,reinigen::V,сузяны,शुद्ध करना
1615,waschen::V,мисьтаськыны,धोना
1616,abwischen::V,ӵушылыны,पोंछ्ना
1617,spülen::V,гылъяны,माँजना
1618,spülen::V,гылъяны,खँगालना
1619,fegen::V,ӵужыны,बुहारना
1620,kehren::V,ӵужыны,झाड़ना
1621,baden::V,пыласькыны,स्नान करना
1622,sich waschen::V,пыласькыны,नहाना
1623,sich waschen::V,пыласькыны,हाथ-मुँह धोना
1624,ausziehen::V,кыльыны,उतारना
1625,anziehen::V,дӥсяны,पहनना
1626,sich anziehen::V,дӥсьяськыны,कपड़े पहनना
1627,kämmen::V,сынаны,कंघी करना
1628,schmücken::V,чеберъяны,सजाना
1629,schmücken::V,чеберъяны,सँवारना
1630,sagen::V,шуыны,कहना
1631,sagen::V,шуыны,बताना
1632,sagen::V,вераны,कहना
1633,sagen::V,вераны,बताना
1634,sprechen::V,вераськыны,बोलना
1635,reden::V,вераськыны,बोलना
1636,reden::V,вераськыны,बात करना
1637,sich unterhalten::V,вераськыны,बात करना
1638,sich unterhalten::V,вераськыны,बातचीत करना
1639,fragen::V,юаны,पूछ्ना
1640,fragen::V,юаны,प्रश्न करना
1641,bitten::V,курыны,माँगना से
1642,erzählen::V,вераны,बताना
1643,erzählen::V,мадьыны,बताना
1644,mitteilen::V,ивортыны,ख़बर देना
1645,mitteilen::V,ивортыны,सूचना देना
1646,nennen::V,шуыны,नाम देना
1647,rufen::V,ӧтьыны,बुलाना
1648,prahlen::V,ушъяськыны,शेख़ी बघारना
1649,übersetzen::V,берыктыны,अनुवाद करना
1650,denken::V,малпаны,सोचना
1651,glauben::V,оскыны,विश्वास करना
1652,bemerken::V,адӟыны,ध्यान देना पर
1653,erkennen::V,тодыны,पहचानना
1654,begreifen::V,валаны,समझना
1655,verstehen::V,валаны,सुनना
1656,lernen::V,дышетскыны,पढ़ना
1657,wissen::V,тодыны,जानना
1658,wissen::V,тодыны,मालूम होना
1659,sich erinnern an::V,тодэ вайыны,याद करना
1660,vergessen::V,вунэтыны,भूलना
1661,vergessen::V,вунэтыны,बिसारना
1662,messen::V,мертаны,नापना
1663,zählen::V,лыдъяны,गिनना
1664,rechnen::V,лыдъяны,गणना करना
1665,rechnen::V,лыдъяны,हिसाब करना
1666,lesen::V,лыдӟыны,पढ़ना
1667,malen::V,суреданы,कींचना
1668,zeichnen::V,суреданы,चित्र कींचना
1669,schreiben::V,гожъяны,लिखना
1670,besitzen::V,луыны,मालिक होना
1671,besitzen::V,луыны,स्वामी होना
1672,kaufen::V,басьтыны,ख़रीदना
1673,verkaufen::V,вузаны,बेचना
1674,bezahlen::V,тырыны,चुकाना
1675,bezahlen::V,тырыны,अदा करना
1676,zahlen::V,тырыны,अदा करना
1677,beherrschen::V,кузёяськыны,शासन करना पर
1678,ertragen::V,чиданы,सहना
