,Concept_ID,sl,ka
731,berühmt::A,sláven,გამოჩენილი
732,berühmt::A,znamenít,გამოჩენილი
733,fremd::A,túj,უცხო
734,fremd::A,túj,გარეშე
735,verschieden::A,razlíčen,სხვაგვარი
736,nah::A,blížnji,ახლო
737,fern::A,dáleč,შორი
738,fern::A,dáleč,შორეული
739,linker::A,lévi,მარცხენა
740,rechter::A,désni,მარჯვენა
741,anderer::A,drúgi,სხვა
742,erster::A,pŕvi,პირველი
743,zweiter::A,drúgi,მეორე
744,dritter::A,trétji,მესამე
745,letzter::A,poslédnji,ბოლო
746,letzter::A,poslédnji,უკანასკნელი
747,allein::ADV,sám,მარტო
748,auf einmal::ADV,obênem,ერთდროულად
749,zusammen::ADV,skúpaj,ერთად
750,lange::ADV,dólgo,დიდხანს
751,plötzlich::ADV,náglo,მოულოდნელად
752,plötzlich::ADV,nenádoma,მოულოდნელად
753,sofort::ADV,prècej,ახლავე
754,später::ADV,poznêje,მოგვიანებით
755,jetzt::ADV,zdàj,ახლა
756,heute::ADV,dánes,დღეს
757,morgen::ADV,jútri,ხვალ
758,bald::ADV,kmálu,მალე
759,dann::ADV,nató,მერე
760,gestern::ADV,včéraj,გუშინ
761,einst::ADV,nékdaj,ოდესღაც
762,damals::ADV,tedàj,მაშინ
763,damals::ADV,takràt,მაშინ
764,danach::ADV,potèm,მერმე
765,danach::ADV,potèm,შემდეგ
766,vorher::ADV,poprèj,ადრე
767,vorher::ADV,poprèj,წინათ
768,zuerst::ADV,spŕva,ჯერ
769,einmal::ADV,ênkrat,ერთხელ
770,manchmal::ADV,včásih,ხან
771,manchmal::ADV,včásih,ზოგჯერ
772,oft::ADV,pogósto,ხშირად
773,immer::ADV,védno,მუდამ
774,immer::ADV,védno,ყოველთვის
775,immer::ADV,zméraj,მუდამ
776,immer::ADV,zméraj,ყოველთვის
777,niemals::ADV,nikdàr,არასდროს
778,hier::ADV,tù,აქ
779,hier::ADV,túkaj,აქ
780,hierhin::ADV,sèmkaj,აქეთ
781,von hier::ADV,od tú,აქედან
782,dort::ADV,tàm,იქ
783,dorthin::ADV,tjà,იქით
784,geradeaus::ADV,rávno napréj,პირდაპირ
785,vorwärts::ADV,napréj,წინ
786,rückwärts::ADV,zádaj,უკან
787,zurück::ADV,nazáj,უკანვე
788,unten::ADV,dôli,დაბლა
789,unten::ADV,dôli,ქვევით
790,unten::ADV,spôdaj,დაბლა
791,unten::ADV,spôdaj,ქვევით
792,hinab::ADV,dôl,ძირს
793,oben::ADV,gôri,ზემოთ
794,oben::ADV,zgôraj,ზემოთ
795,hinauf::ADV,gôr,ზევით
796,überall::ADV,povsód,ყველგან
797,nicht::ADV,ne,არ
798,ein wenig::ADV,málo,ცოტა
799,kaum::ADV,kómaj,ძლივს
800,sehr::ADV,zeló,მეტად
801,sehr::ADV,zeló,ძალიან
802,so::ADV,takó,ისე
803,noch::ADV,še,ჯერ
804,nur::ADV,samó,მხოლოდ
805,schon::ADV,žè,უკვე
806,wieder::ADV,spét,ისევ
807,wieder::ADV,spét,კიდევ
808,vergebens::ADV,zamàn,ამაოდ
809,vergebens::ADV,zamàn,ტყუილად
810,vergebens::ADV,zastónj,ამაოდ
811,vergebens::ADV,zastónj,ტყუილად
812,vor::PRP,pred,წინ
813,hinter::PRP,za,უკან
814,hinter::PRP,za,მიღმა
815,unter::PRP,pod,ქვეშ
816,unter::PRP,pod,ქვევით
817,durch::PRP,skózi,გავლით
818,neben::PRP,kràj,გვერდით
819,neben::PRP,póleg,გვერდით
820,zwischen::PRP,med,შუა
821,zwischen::PRP,med,შორის
822,zwischen::PRP,izmed,შუა
823,zwischen::PRP,izmed,შორის
824,wegen::PRP,zarádi,გამო
825,wegen::PRP,zarádi,შედეგად
826,dies::PRN,tó,ეს
827,das::PRN,tó,ეგ
828,alles::PRN,vsè,ყველაფერი
829,ich::PRN,jàz,მე
830,du::PRN,tí,შენ
831,er::PRN,òn,ის
832,er::PRN,òn,იგი
833,wir::PRN,mí,ჩვენ
834,ihr::PRN,ví,თქვენ
835,sie::PRN,ôni,ისინი
836,was::FPRN,káj,რა
837,wer::FPRN,kdó,ვინ
838,wo::FADV,kjé,სად
839,wohin::FADV,kám,საით
840,wie::FADV,kakó,როგორ
841,warum::FADV,zakáj,რაზე
842,warum::FADV,zakáj,რატომ
843,wieviel::FNUM,kóliko,რამდენი
844,eins::NUM,êden,ერთი
845,zwei::NUM,dvá,ორი
846,drei::NUM,trí,სამი
847,vier::NUM,štíri,ოთხი
848,fünf::NUM,pét,ხუთი
849,sechs::NUM,šést,ექვსი
850,sieben::NUM,sédem,შვიდი
851,acht::NUM,ósem,რვა
852,neun::NUM,devét,ცხრა
853,zehn::NUM,desét,ათი
854,elf::NUM,enájst,თერთმეტი
855,zwölf::NUM,dvánajst,თორმეტი
856,zwanzig::NUM,dvájset,ოცი
857,dreißig::NUM,trídeset,ოცდაათი
858,vierzig::NUM,štírideset,ორმოცი
859,fünfzig::NUM,pétdeset,ორმოცდაათი
860,sechzig::NUM,šéstdeset,სამოცი
861,siebzig::NUM,sédemdeset,სამოცდაათი
862,achtzig::NUM,ósemdeset,ოთხმოცი
863,neunzig::NUM,devétdeset,ოთხმოცდაათი
864,hundert::NUM,stó,ასი
865,tausend::NUM,tísoč,ათასი
866,und::CNJ,in,და
867,oder::CNJ,áli,ან
868,stehen::V,státi,დგას
869,sitzen::V,sedéti,ზის
870,liegen::V,ležáti,აწევს
871,hängen::V,viséti,კიდია
872,werden::V,postáti,გახდება
873,passieren::V,zgodíti se,მოხდება
874,beginnen::V,začéti se,იწყება
875,enden::V,končáti se,გათავდება
876,wechseln::V,ménjati se,იცვლება
877,aufgehen[Sonne]::V,vzíti,ამოდის
878,untergehen[Sonne]::V,zaíti,ჩადის
879,scheinen[Sonne]::V,sijáti,ანათებს
880,donnern::V,grméti,ქუხს
881,wehen::V,píhati,ქრის
882,wehen::V,píhati,დაუბერავს
883,strömen::V,líti,იღვრება
884,fließen::V,têči,დის
885,fließen::V,têči,მიედინება
886,sich drehen::V,vrtéti se,ტრიალებს
887,schwanken::V,kolébati,ირხევა
888,schwingen::V,níhati,ირხევა
889,fallen::V,pádati,დავარდება
890,brennen::V,goréti,იწვის
891,rauchen::V,kadíti se,ბოლავს
892,rauchen::V,kadíti se,აბოლებს
893,regnen::V,deževáti,წვიმს
894,gefrieren::V,zmŕzniti,იყინება
895,tauen::V,tájati,დნება
896,schmelzen::V,kopnéti,დნება
897,trocknen::V,sušíti se,გაშრება
898,sieden::V,kipéti,დუღს
899,faulen::V,gníti,ლპება
900,verfaulen::V,zgníti,ლპება
901,reißen::V,tŕgati se,დაიხევა
902,versinken::V,pogrézniti se,ეფლობა
903,versinken::V,pogrézniti se,ჩაიძირება
904,vergehen::V,miníti,გადის
905,erscheinen::V,pojáviti se,გამოჩნდება
906,verschwinden::V,izgíniti,გააქრება
907,verschwinden::V,izgíniti,დაიკარგება
908,sinken::V,péšati,დაიწევს
909,abnehmen::V,pojémati,შემცირდება
910,zunehmen::V,véčati se,გასუქდება
911,zunehmen::V,množíti se,გასუქდება
912,steigen::V,dvígati se,მოიმატებს
913,wachsen::V,rásti,იზრდება
914,wachsen::V,rásti,მრავლდება
915,glänzen::V,sijáti,ბრწყინავს
916,funkeln::V,ískriti se,კაშკაშებს
917,lärmen::V,ropotáti,ხმაურობს
918,lärmen::V,razgrájati,ხმაურობს
919,läuten::V,zvoníti,დარეკავს
920,klingeln::V,zvončkljáti,დარეკავს
921,klirren::V,žvenketáti,დააწკარუნებს
922,brausen::V,šuméti,ბობოქრობს
923,rauschen::V,šuštéti,შრიალებს
924,rauschen::V,šelestéti,შრიალებს
925,klingen::V,zvenéti,ხმას გამოსცემს
926,bellen::V,lájati,უყეფს
927,heulen::V,zavíjati,ღმუის
928,blasen::V,píhniti,დაუბერავს
929,pfeifen::V,pískati,უსტვენს
930,pfeifen::V,žvížgati,უსტვენს
931,schreien::V,kričáti,ყვირის
932,stöhnen::V,stókati,კვნესის
933,zittern::V,drgetáti,აძაგძაგებს
934,leben::V,živéti,ცოცხლობს
935,geboren werden::V,rodíti se,იშვება
936,geboren werden::V,rodíti se,იბადება
937,atmen::V,díhati,სუნთქავს
938,trinken::V,píti,სვამს
939,trinken::V,píti,დალევს
940,essen::V,jésti,შეჭამს
941,schlucken::V,požírati,ყლაპავს
942,müde werden::V,péšati,დაიქანცება
943,müde werden::V,utrúditi se,დაიქანცება
944,einschlafen::V,zaspáti,დაიძინებს
945,schlafen::V,spáti,სძინავს
946,aufwachen::V,zbudíti se,გაიღვიძებს
947,aufstehen::V,vstáti,ადგება
948,sich erholen::V,oddahníti se,დაისვენებს
949,krank werden::V,oboléti,ავად გახდება
950,krank sein::V,bíti bolán,ავადმყოფობს
951,schmerzen::V,boléti,სტკივა
952,husten::V,kášljati,ახველებს
953,genesen::V,okrévati,მორჩება
954,sterben::V,umréti,კვდება
955,umkommen::V,pogíniti,დაიღუპება
956,sich bewegen::V,zganíti se,იძვრის
957,sich bewegen::V,zganíti se,მოძრაობს
958,sich rühren::V,premakníti se,გაინძრევა
959,sich erheben::V,vstájati,ადგება
960,sich erheben::V,vzdígniti se,ადგება
961,sich setzen::V,sésti,დაჯდება
962,hinfallen::V,pásti dôl,დაეცემა
963,laufen::V,hodíti,დადის
964,schreiten::V,stópati,აბიჯებს
965,spazierengehen::V,na sprehòd íti,დასეირნობს
966,eilen::V,drvéti,მიიჩქარის
967,sich beeilen::V,hitéti,აჩქარდება
968,sausen::V,dírkati,მიქრის
969,rennen::V,dírjati,დარბის
970,springen::V,skákati,ხტის
971,klettern::V,plézati,ძვრება
972,schaukeln::V,kolébati,ქანაობს
973,kriechen::V,pláziti se,დაბობღავს
974,schwimmen::V,plávati,ცურავს
975,tauchen::V,potápljati se,ჩაიძირება
976,rudern::V,vesláti,ნიჩაბს უსვამს
977,fahren::V,vozíti se,დადის
978,fahren::V,vozíti se,მგზავრობს
979,fahren::V,peljáti se,დადის
980,fahren::V,peljáti se,მგზავრობს
981,fliegen::V,létati,იფრენს
982,fliegen::V,létati,გაფრინდება
983,gehen::V,íti,მიდის
984,weggehen::V,odíti,წამოდის
985,abfahren::V,odpeljáti se,მიემგზავრება
986,anhalten::V,ustáviti se,ჩერდება
987,hineingehen::V,íti nóter,შედის
988,eintreten::V,vstopíti,შედის
989,kommen::V,príti,მოდის
990,ankommen::V,prispéti,ჩადის
991,ankommen::V,prihájati,ჩადის
992,zurückkommen::V,vrníti se,დაბრუნდება
993,bleiben::V,ostáti,დარჩება
994,warten::V,čákati,ელოდება
995,erwarten::V,pričakováti,ელის
996,erwarten::V,pričakováti,დაიცდის
997,suchen::V,iskáti,ეძებს
998,suchen::V,iskáti,მოძებნის
999,finden::V,nájti,მიაგნებს
1000,finden::V,nájti,გამოძებნის
1001,versuchen::V,poskúšati,ცდის
1002,versuchen::V,poskúšati,ცდილობს
1003,vorbereiten::V,pripráviti,მოამზადებს
1004,lieben::V,ljubíti,უყვარს
1005,mögen::V,márati,ეტრფის
1006,lachen::V,smejáti se,იცინის
1007,rühren::V,ganíti,გულს აუჩუყებს
1008,weinen::V,jókati,ტირის
1009,weinen::V,plákati,ტირის
1010,schimpfen::V,psováti,შეიგინება
1011,schimpfen::V,zmérjati,შეიგინება
1012,sich ärgern::V,jezíti se,გაბრაზობს
1013,sich fürchten::V,báti se,შიშობს
1014,fürchten::V,báti se,ფრთხილობს
1015,fliehen::V,bežáti,გაიქცევა
1016,flüchten::V,pobégniti,გაიქცევა
1017,sehen::V,vídeti,ხედავს
1018,anschauen::V,oglédati,ნახავს
1019,ansehen::V,glédati,უყურებს
1020,hören::V,slíšati,ისმენს
1021,zuhören::V,poslúšati,მოისმენს
1022,probieren::V,poskúšati,გასინჯავს
1023,riechen::V,dúhati,ყნოსავს
1024,fühlen::V,čutíti,გრძნობს
1025,scheinen::V,zdéti se,ეჩვენება
1026,zu sehen sein::V,vídeti se,მოჩანს
1027,vernehmen::V,čúti,გაიგებს
1028,frieren::V,zébsti,იყინება
1029,tun::V,délati,აკეთებს
1030,können::V,môči,შეიძლება
1031,wollen::V,hotéti,უნდა
1032,anfangen::V,začéti,დაიწყებს
1033,beenden::V,dokončáti,ამთავრებს
1034,aufhören::V,prenéhati,შეწყვეტს
1035,gelingen::V,uspéti,მოახერხებს
1036,gelingen::V,posréčiti se,მოახერხებს
1037,geraten::V,obnêsti se,გამოდის
1038,öffnen::V,odpréti,გახსნის
1039,schließen::V,zapréti,ხურავს
1040,schließen::V,zapréti,დაკეტავს
1041,stellen::V,postáviti,დადგამს
1042,setzen::V,posadíti,დასვამს
1043,legen::V,položíti,დადებს
1044,berühren::V,dotíkati se,შეახებს
1045,berühren::V,dotíkati se,მიაკარებს
1046,verbinden::V,obvézati,შეაერთებს
1047,bedecken::V,pokríti,გადააფარებს
1048,aufhängen::V,obésiti,დაკიდებს
1049,anzünden::V,zažgáti,დაანთებს
1050,anzünden::V,zažgáti,მოუკიდებს
1051,aufheben::V,vzdígniti,აიღებს
1052,aufheben::V,vzdígniti,აიყვანს
1053,zurücklassen::V,zapustíti,დატოვებს
1054,verlieren::V,izgubíti,დაკარგავს
1055,fallen lassen::V,navréči,გაუვარდება
1056,machen::V,naredíti,გააკეთებს
1057,machen::V,naredíti,გამოიწვევს
1058,machen::V,napráviti,გააკეთებს
1059,machen::V,napráviti,გამოიწვევს
1060,herstellen::V,izdélati,დაამზადებს
1061,bauen::V,gradíti,ააშენებს
1062,reparieren::V,popráviti,შეაკეთებს
1063,reparieren::V,popráviti,გაარემონტებს
1064,verbessern::V,izbóljšati,გამოაკეთებს
1065,verbessern::V,izbóljšati,გააუმჯობესებს
1066,ändern::V,spremeníti,შეცვლის
1067,graben::V,kopáti,თხრის
1068,graben::V,grêbsti,თხრის
1069,beugen::V,upogníti,ხრის
1070,biegen::V,zavíjati,გაღუნავს
1071,drehen::V,vrtéti,ატრიალებს
1072,wenden::V,obrníti,მოაბრუნებს
1073,umdrehen::V,zasúkati,შეატრიალებს
1074,heben::V,dvígati,ასწევს
1075,hochheben::V,privzdígniti,აიყვანს
1076,ergreifen::V,zgrábiti,სტაცებს
1077,halten::V,držáti,უჭირავს
1078,drücken::V,tiščáti,დააწვება
1079,schieben::V,ríniti,მისწევს
1080,kratzen::V,práskati,მოფხანს
1081,lecken::V,lízati,ლოკავს
1082,beißen::V,grísti,უკბენს
1083,abreißen::V,odtŕgati,გლეჯს
1084,abreißen::V,odtŕgati,მოწყვეტს
1085,abschneiden::V,odrézati,გაჭრის
1086,binden::V,vézati,შეკრავს
1087,binden::V,vézati,გადააბამს
1088,stecken::V,vtakníti,ჩაასობს
1089,brechen::V,lomíti,მოიტეხს
1090,klopfen::V,tólči,აკაკუნებს
1091,hauen::V,séči,ლეწავს
1092,kleben::V,lépiti,წებავს
1093,kleben::V,lépiti,დააწებებს
1094,reiben::V,tréti,დაზელს
1095,reiben::V,dŕgniti,დაზელს
1096,streichen::V,namázati,უსვამს
1097,schleifen::V,brúsiti,ლესავს
1098,schneiden::V,rézati,გაჭრის
1099,rütteln::V,strésti,არხევს
1100,schütteln::V,majáti,არყევს
1101,schütteln::V,majáti,ანძრევს
1102,schwenken::V,obrníti,აქნევს
1103,schütten::V,sípati,ღვრის
1104,schütten::V,sípati,დააქცევს
1105,füllen::V,napolníti,გაავსებს
1106,einwickeln::V,zavíti,შეახვევს
1107,tragen::V,nêsti,მიიტანს
1108,schleppen::V,vláčiti,მიათრევს
1109,ziehen::V,vléči,წევს
1110,ziehen::V,vléči,ათრევს
1111,aufbewahren::V,shranjeváti,შეინახავს
1112,werfen::V,lúčati,ისვრის
1113,fangen::V,ujéti,დაიჭერს
1114,packen::V,prijéti,სტაცებს
1115,verstecken::V,skríti,მალავს
1116,teilen::V,razdelíti,დაყოფს
1117,schicken::V,pošíljati,გაგზავნის
1118,bringen::V,prinêsti,მოიტანს
1119,hinzufügen::V,pristáviti,დაამატებს
1120,bekommen::V,dobíti,ამოიღებს
1121,erhalten::V,prejéti,იღებს
1122,nehmen::V,vzéti,აიღებს
1123,wählen::V,izbírati,გადაარჩევს
1124,auswählen::V,izbráti,ამოარჩევს
1125,bewahren::V,ohraníti,ინარჩუნებს
1126,behindern::V,ovírati,აბრკოლებს
1127,behindern::V,ovírati,გააძნელებს
1128,verderben::V,pokváriti,გააფუჭებს
1129,beschädigen::V,poškodováti,დააზიანებს
1130,zerbrechen::V,razlomíti,დაამტვრევს
1131,zerreißen::V,raztŕgati,გახევს
1132,zerstören::V,razrúšiti,მოსპობს
1133,zerstören::V,razrúšiti,დაანგრევს
1134,verbrennen::V,sežgáti,დაწვავს
1135,geben::V,dáti,აძლევს
1136,reichen::V,séči,მიაწოდებს
1137,reichen::V,molíti,მიაწოდებს
1138,schenken::V,podáriti,აჩუქებს
1139,versprechen::V,obljubíti,აღუთქვამს
1140,wünschen::V,vóščiti,უსურვებს
1141,loben::V,hváliti,აქებს
1142,loben::V,hváliti,ამკობს
1143,küssen::V,poljubováti,აკოცებს
1144,wiegen::V,zíbati,არხევს
1145,zudecken::V,pokríti,გადახურავს
1146,wecken::V,zbudíti,გააღვიძებს
1147,zeigen::V,pokázati,დაანახვებს
1148,führen::V,vêsti,მიჰყავს
1149,lehren::V,učíti,ასწავლის
1150,unterrichten::V,poučeváti,ასწავლის
1151,aufziehen::V,vzgojíti,აღზრდის
1152,leiten::V,uprávljati,აწარმოებს
1153,leiten::V,uprávljati,ხელმძღვანელობს
1154,antreiben::V,goníti,დააჩქარებს
1155,lassen::V,povzročíti,ა--ინებს
1156,einladen::V,povábiti,მოიპატიჟებს
1157,vereinigen::V,zdrúžiti,შეაერთებს
1158,besuchen::V,obiskáti,სანახავად მიდის
1159,treffen::V,pogodíti,შეხვდება
1160,sich versammeln::V,zbráti se,შეიკრიბება
1161,spielen::V,igráti se,ეთამაშება
1162,singen::V,péti,მღერის
1163,tanzen::V,plésati,ცეკვავს
1164,sich trennen::V,ločíti se,მოშორდება
1165,verlassen::V,zapustíti,მიატოვებს
1166,retten::V,réšiti,იხსნის
1167,retten::V,réšiti,გადაარჩენს
1168,bewachen::V,strážiti,დარაჯობს
1169,bewachen::V,strážiti,უთვალთვალებს
1170,schützen::V,sčítiti,დაიფარავს
1171,verteidigen::V,braníti,დაიცავს
1172,sich schlagen::V,têpsti se,იჩხუბებს
1173,schießen::V,stréljati,ისვრის
1174,siegen::V,zmágati,გაიმარჯვებს
1175,ärgern::V,jezíti,აჯავრებს
1176,ärgern::V,razbúriti,აჯავრებს
1177,schlagen::V,têpsti,ცემს
1178,schlagen::V,udáriti,ცემს
1179,treten::V,teptáti,პანღურს ამოჰკრავს
1180,stechen::V,ubôsti,სჩხვლეტს
1181,stoßen::V,peháti,დაეჯახება
1182,stoßen::V,drégniti,დაეჯახება
1183,stehlen::V,ukrásti,ქურდობს
1184,stehlen::V,ukrásti,მოიპარავს
1185,stehlen::V,pokrásti,ქურდობს
1186,stehlen::V,pokrásti,მოიპარავს
1187,stören::V,motíti,შეაწუხებს
1188,belästigen::V,nadlegováti,მობეზრდება
1189,verbergen::V,skríti,დამალავს
1190,täuschen::V,slepíti,შეცდებს
1191,betrügen::V,várati,მოატყუებს
1192,betrügen::V,ogoljufáti,მოატყუებს
1193,töten::V,ubíti,მოკლავს
1194,wohnen::V,prebívati,ცხოვრობს
1195,wohnen::V,prebívati,ბინადრობს
1196,arbeiten::V,délati,მუშაობს
1197,sammeln::V,zbráti,შეკრებს
1198,pflücken::V,obráti,კრეფს
1199,jagen::V,lovíti,ნადირობს
1200,fischen::V,ribáriti,თევზაობს
1201,fassen::V,zajéti,დააჭერს
1202,hüten::V,pásti,მწყემსავს
1203,treiben::V,pogánjati,მიერეკება
1204,anbinden::V,privézati,მიაბამს
1205,füttern::V,kŕmiti,აჭმევს
1206,melken::V,mólsti,წველის
1207,hacken::V,sékati,კეპავს
1208,gießen::V,ulíti,რწყავს
1209,reifen::V,zoréti,მწიფდება
1210,zubereiten::V,pripráviti,მოამზადებს
1211,kochen::V,kúhati,მოხარშავს
1212,backen::V,cvréti,გამოაცხობს
1213,braten::V,pêči,შეწვავს
1214,umrühren::V,preméšati,შეურევს
1215,umrühren::V,preméšati,გათქვეფს
1216,stricken::V,plêsti,ქსოვს
1217,nähen::V,šívati,გაკერავს
1218,färben::V,bárvati,შეღებავს
1219,reinigen::V,očístiti,გაწმენდს
1220,reinigen::V,očístiti,გასუფთავებს
1221,waschen::V,opráti,გარეცხავს
1222,abwischen::V,obrísati,წაშლის
1223,spülen::V,splakováti,გაავლებს
1224,fegen::V,pométati,დაბლანდავს
1225,kehren::V,mésti,დაგვის
1226,baden::V,kópati se,ბანაობს
1227,sich waschen::V,umíti se,იბანება
1228,ausziehen::V,izvléči,გაიხდის
1229,anziehen::V,obléči,ჩაიცვამს
1230,sich anziehen::V,obléči se,ჩაიცვამს
1231,kämmen::V,česáti,დავარცხნის
1232,schmücken::V,okrasíti,მორთავს
1233,sagen::V,dejáti,იტყვის
1234,sprechen::V,govoríti,ლაპარაკობს
1235,reden::V,rêči,საუბრობს
1236,sich unterhalten::V,razgovárjati se,ბაასობს
1237,sich unterhalten::V,razgovárjati se,მუსაიფობს
1238,fragen::V,vprášati,ჰკითხავს
1239,bitten::V,prosíti,სთხოვს
1240,erzählen::V,práviti,მოუთხრობს
1241,mitteilen::V,naznániti,აუწყებს
1242,mitteilen::V,naznániti,აცნობებს
1243,nennen::V,imenováti,უწოდებს
1244,rufen::V,klícati,დაუძახებს
1245,prahlen::V,baháti se,ტრაბახობს
1246,übersetzen::V,prevêsti,გადათარგმნის
1247,denken::V,mísliti,ფიქრობს
1248,denken::V,mísliti,აზროვნებს
1249,glauben::V,verjéti,სჯერა
1250,bemerken::V,opáziti,შენიშვნავს
1251,erkennen::V,spoznáti,გამოიცნობს
1252,begreifen::V,pôjmiti,გაიგებს
1253,verstehen::V,razuméti,გაიგონებს
1254,lernen::V,učíti se,ისწავლის
1255,wissen::V,znáti,ეცოდინება
1256,wissen::V,védeti,ეცოდინება
1257,sich erinnern an::V,spómniti se,მოიგონებს
1258,sich erinnern an::V,spómniti se,გაიხსენებს
1259,vergessen::V,pozábiti,ივიწყებს
1260,messen::V,mériti,ზომავს
1261,zählen::V,štéti,ითვლის
1262,rechnen::V,račúnati,გაიანგარიშებს
1263,lesen::V,bráti,კითხულობს
1264,lesen::V,čítati,კითხულობს
1265,malen::V,slíkati,ხატავს
1266,zeichnen::V,rísati,ხაზავს
1267,schreiben::V,písati,დაწერს
1268,besitzen::V,iméti,ექნება
1269,kaufen::V,kupíti,ყიდულობს
1270,verkaufen::V,prodáti,გაყიდის
1271,bezahlen::V,pláčati,გადაიხდის
1272,zahlen::V,plačeváti,გადაიხდის
1273,beherrschen::V,obvládati,ფლობს
1274,ertragen::V,prenêsti,მოითმენს
1275,Verstand::N,,ჭკუა
1276,Verstand::N,,გონება
