,Concept_ID,mn,lv
777,Seite::N,тал,ӧтарладор
778,Seite::N,тал,sāns
779,Seite::N,этгээд,бок
780,Seite::N,этгээд,ӧтарладор
781,Seite::N,этгээд,sāns
782,Mitte::N,төв,шӧр
783,Mitte::N,төв,vidus
784,Mitte::N,дунд,шӧр
785,Mitte::N,дунд,vidus
786,Gegenstand::N,юм,кӧлуй
787,Gegenstand::N,юм,priekšmets
788,Sache::N,үйл,добра
789,Sache::N,үйл,lieta
790,Sache::N,хэрэг,добра
791,Sache::N,хэрэг,lieta
792,Rand::N,зах,дор
793,Rand::N,зах,mala
794,Rand::N,зах,apmale
795,Rand::N,хөвөө,дор
796,Rand::N,хөвөө,mala
797,Rand::N,хөвөө,apmale
798,Kante::N,ирмэг,дор
799,Kante::N,ирмэг,šķautne
800,Ecke::N,өнцөг,пельӧс
801,Ecke::N,өнцөг,kakts
802,Ecke::N,өнцөг,stūris
803,Spitze::N,үзүүр,йыв
804,Spitze::N,үзүүр,smaile
805,Spitze::N,үзүүр,galotne
806,Ende::N,зах,пом
807,Ende::N,зах,gals
808,Ende::N,зах,uzgalis
809,Ende::N,үзүүр,пом
810,Ende::N,үзүүр,gals
811,Ende::N,үзүүр,uzgalis
812,Loch::N,цоорхой,розь
813,Loch::N,цоорхой,caurums
814,Loch::N,онгорхой,розь
815,Loch::N,онгорхой,caurums
816,Winkel::N,өнцөг,пельӧс
817,Winkel::N,өнцөг,leņķis
818,Muster::N,хээ,сер
819,Muster::N,хээ,piemērs
820,Muster::N,угалз,сер
821,Muster::N,угалз,piemērs
822,Größe::N,хэмжээ,ыджда
823,Größe::N,хэмжээ,lielums
824,Länge::N,урт,кузьта
825,Länge::N,урт,garums
826,Höhe::N,өндөр,джуджда
827,Höhe::N,өндөр,augstums
828,Gewicht::N,жин,сьӧкта
829,Gewicht::N,жин,сьӧкталун
830,Gewicht::N,жин,svars
831,Gewicht::N,жин,smagums
832,Menge::N,тоо,лун
833,Menge::N,тоо,числӧ
834,Menge::N,тоо,masa
835,Menge::N,тоо,daudzums
836,Haufen::N,бөөн,чукӧр
837,Haufen::N,бөөн,čupa
838,Haufen::N,бөөн,grēda
839,Haufen::N,бөөн,kaudze
840,Reihe::N,эгнээ,рад
841,Reihe::N,эгнээ,rinda
842,Reihe::N,эгнээ,virkne
843,Boot::N,завь,пыж
844,Boot::N,завь,laiva
845,Ruder::N,сэлүүр,пелыс
846,Ruder::N,сэлүүр,ӧпаснӧй
847,Ruder::N,сэлүүр,airis
848,Ruder::N,сэлүүр,irklis
849,Schlitten::N,чарга,дадь
850,Schlitten::N,чарга,ragavas
851,Ski::N,цана,лызь
852,Ski::N,цана,slēpe
853,Lagerfeuer::N,түүдэг,бипур
854,Lagerfeuer::N,түүдэг,ugunskurs
855,Last::N,ачаа,сьӧкыдтор
856,Last::N,ачаа,krava
857,Gang::N,явдал,мунӧм
858,Gang::N,явдал,ветлӧм
859,Gang::N,явдал,eja
860,Gang::N,явдал,gājums
861,Schritt::N,алхам,воськов
862,Schritt::N,алхам,воськовтӧм
863,Schritt::N,алхам,solis
864,Norden::N,умар,войвыв
865,Norden::N,умар,ziemeļi
866,Süden::N,урд,лунвыв
867,Süden::N,урд,dienvidi
868,Süden::N,өмнө,лунвыв
869,Süden::N,өмнө,dienvidi
870,Westen::N,өрнө,рытыв
871,Westen::N,өрнө,rietumi
872,Westen::N,баруун,рытыв
873,Westen::N,баруун,rietumi
874,Osten::N,зүүн,асыв
875,Osten::N,зүүн,austrumi
876,Osten::N,дорно,асыв
877,Osten::N,дорно,austrumi
878,Holz::N,мод,пу
879,Holz::N,мод,koks
880,Holz::N,мод,koksne
881,Brett::N,банз,пӧв
882,Brett::N,банз,dēlis
883,Platte::N,хавтан,плита
884,Platte::N,хавтан,plate
885,Platte::N,хавтан,plāksne
886,Stütze::N,тулгуур,пыкӧд
887,Stütze::N,тулгуур,мыджӧд
888,Stütze::N,тулгуур,balsts
889,Stütze::N,тулгуур,atspaids
890,Stütze::N,тулга,пыкӧд
891,Stütze::N,тулга,мыджӧд
892,Stütze::N,тулга,balsts
893,Stütze::N,тулга,atspaids
894,Stange::N,сургааг,потш
895,Stange::N,сургааг,maikste
896,Stock::N,саваа,бедь
897,Stock::N,саваа,boze
898,Stock::N,саваа,spieķis
899,Stab::N,таяг,зир
900,Stab::N,таяг,zizlis
901,Rohr::N,хоолой,труба
902,Rohr::N,хоолой,caurule
903,Haus::N,гэр,керка
904,Haus::N,гэр,māja
905,Haus::N,байшин,керка
906,Haus::N,байшин,māja
907,Heim::N,гэр,горт
908,Heim::N,гэр,mājas
909,Ofen::N,зуух,пач
910,Ofen::N,зуух,krāsns
911,Ofen::N,пийшин,пач
912,Ofen::N,пийшин,krāsns
913,Fußboden::N,шал,джодж
914,Fußboden::N,шал,grīda
915,Tisch::N,ширээ,пызан
916,Tisch::N,ширээ,galds
917,Stuhl::N,сандал,улӧс
918,Stuhl::N,сандал,krēsls
919,Wiege::N,өлгий,зыбка
920,Wiege::N,өлгий,šūpulis
921,Bett::N,ор,вольпась
922,Bett::N,ор,gulta
923,Regal::N,тавиур,джадж
924,Regal::N,тавиур,plaukts
925,Kiste::N,авдар,куд
926,Kiste::N,авдар,ящик
927,Kiste::N,авдар,kaste
928,Kiste::N,авдар,šķirsts
929,Kiste::N,хайрцаг,куд
930,Kiste::N,хайрцаг,ящик
931,Kiste::N,хайрцаг,kaste
932,Kiste::N,хайрцаг,šķirsts
933,Fenster::N,гэгээвч,ӧшинь
934,Fenster::N,гэгээвч,logs
935,Tür::N,үүд,ӧдзӧс
936,Tür::N,үүд,durvis
937,Tür::N,хаалга,ӧдзӧс
938,Tür::N,хаалга,durvis
939,Tor::N,хаалга,дзиръя
940,Tor::N,хаалга,vārti
941,Zaun::N,хашаа,потшӧс
942,Zaun::N,хашаа,žogs
943,Dach::N,дээвэр,вевт
944,Dach::N,дээвэр,jumts
945,Leiter::N,шат,пос
946,Leiter::N,шат,kāpnes
947,Leiter::N,шат,redeles
948,Besen::N,хамуур,рос
949,Besen::N,хамуур,slota
950,Besen::N,туужуу,рос
951,Besen::N,туужуу,slota
952,Spaten::N,хүрз,зыр
953,Spaten::N,хүрз,lāpsta
954,Schaufel::N,хүрз,тэльӧб
955,Schaufel::N,хүрз,liekšķere
956,Gabel::N,сэрээ,вилки
957,Gabel::N,сэрээ,dakšiņa
958,Löffel::N,халбага,пань
959,Löffel::N,халбага,karote
960,Messer::N,хутга,пурт
961,Messer::N,хутга,nazis
962,Nagel::N,хадаас,тув
963,Nagel::N,хадаас,кӧрт тув
964,Nagel::N,хадаас,nagla
965,Netz::N,өөш,тыв
966,Netz::N,өөш,tīkls
967,Netz::N,тор,тыв
968,Netz::N,тор,tīkls
969,Haken::N,гох,крук
970,Haken::N,гох,āķis
971,Haken::N,гох,kāsis
972,Haken::N,гох,krampis
973,Griff::N,иш,нуд
974,Griff::N,иш,kāts
975,Griff::N,иш,rokturis
976,Griff::N,сэнж,нуд
977,Griff::N,сэнж,kāts
978,Griff::N,сэнж,rokturis
979,Schloss::N,цуурга,томан
980,Schloss::N,цуурга,aizslēgs
981,Schloss::N,цоож,томан
982,Schloss::N,цоож,aizslēgs
983,Bild::N,зураг,серпас
984,Bild::N,зураг,glezna
985,Figur::N,баримал,пертас
986,Figur::N,баримал,вежньӧг
987,Figur::N,баримал,figūra
988,Puppe::N,хүүхэлдэй,акань
989,Puppe::N,хүүхэлдэй,lelle
990,Beutel::N,агсаа,мешӧк
991,Beutel::N,агсаа,kule
992,Beutel::N,агсаа,maisiņš
993,Beutel::N,уут,мешӧк
994,Beutel::N,уут,kule
995,Beutel::N,уут,maisiņš
996,Bündel::N,боодол,кӧртӧд
997,Bündel::N,боодол,sainis
998,Tasche::N,цүнх,сумка
999,Tasche::N,цүнх,soma
1000,Eimer::N,хөнөг,ведра
1001,Eimer::N,хөнөг,spainis
1002,Eimer::N,хувин,ведра
1003,Eimer::N,хувин,spainis
1004,Deckel::N,таг,пӧдан
1005,Deckel::N,таг,тупкӧд
1006,Deckel::N,таг,vāks
1007,Deckel::N,хавхаг,пӧдан
1008,Deckel::N,хавхаг,тупкӧд
1009,Deckel::N,хавхаг,vāks
1010,Geschirr::N,сав суулга,дозмук
1011,Geschirr::N,сав суулга,тасьті-пань
1012,Geschirr::N,сав суулга,trauki
1013,Sack::N,шуудай,мешӧк
1014,Sack::N,шуудай,maiss
1015,Tasse::N,аяга,бекар
1016,Tasse::N,аяга,тасьті
1017,Tasse::N,аяга,tase
1018,Topf::N,тогоо,гырнич
1019,Topf::N,тогоо,pods
1020,Kessel::N,тогоо,пӧрт
1021,Kessel::N,тогоо,katls
1022,Essen::N,идээ,сёйӧм
1023,Essen::N,идээ,ēdiens
1024,Nahrung::N,хүнс,сёян
1025,Nahrung::N,хүнс,barība
1026,Speise::N,идээ,сёян
1027,Speise::N,идээ,сёянтор
1028,Speise::N,идээ,ēdiens
1029,Fleisch::N,мах,яй
1030,Fleisch::N,мах,gaļa
1031,Getreide::N,будаа,нянь
1032,Getreide::N,будаа,labība
1033,Brei::N,богшмол,рок
1034,Brei::N,богшмол,putra
1035,Brei::N,богшмол,biezenis
1036,Brei::N,будаа,рок
1037,Brei::N,будаа,putra
1038,Brei::N,будаа,biezenis
1039,Brot::N,талх,нянь
1040,Brot::N,талх,maize
1041,Scheibe::N,зүсэм,шӧрӧм
1042,Scheibe::N,зүсэм,чӧлан
1043,Scheibe::N,зүсэм,šķēle
1044,Scheibe::N,зүсэм,rieciens
1045,Scheibe::N,хэрчим,шӧрӧм
1046,Scheibe::N,хэрчим,чӧлан
1047,Scheibe::N,хэрчим,šķēle
1048,Scheibe::N,хэрчим,rieciens
1049,Fett::N,өөх,гос
1050,Fett::N,өөх,тшог
1051,Fett::N,өөх,tauki
1052,Butter::N,тос,вый
1053,Butter::N,тос,sviests
1054,Öl::N,тос,вый
1055,Öl::N,тос,eļļa
1056,Salz::N,давс,сов
1057,Salz::N,давс,sāls
1058,Suppe::N,шөл,шыд
1059,Suppe::N,шөл,zupa
1060,Honig::N,бал,ма
1061,Honig::N,бал,medus
1062,Milch::N,сүү,йӧв
1063,Milch::N,сүү,piens
1064,Tee::N,цай,чай
1065,Tee::N,цай,tēja
1066,Leder::N,арьс,ку
1067,Leder::N,арьс,āda
1068,Leder::N,савхи,ку
1069,Leder::N,савхи,āda
1070,Wolle::N,ноос,вурун
1071,Wolle::N,ноос,vilna
1072,Wolle::N,унгас,вурун
1073,Wolle::N,унгас,vilna
1074,Stoff::N,бөс,дӧра
1075,Stoff::N,бөс,drāna
1076,Stoff::N,бөс,audums
1077,Nadel::N,зүү,ем
1078,Nadel::N,зүү,adata
1079,Faden::N,боолт,сунис
1080,Faden::N,боолт,diegs
1081,Faden::N,боолт,pavediens
1082,Faden::N,утас,сунис
1083,Faden::N,утас,diegs
1084,Faden::N,утас,pavediens
1085,Knopf::N,товч,кизь
1086,Knopf::N,товч,poga
1087,Knoten::N,зангилаа,гӧрӧд
1088,Knoten::N,зангилаа,mezgls
1089,Farbe::N,будаг,краска
1090,Farbe::N,будаг,вап
1091,Farbe::N,будаг,krāsa
1092,Kleidung::N,хувцас,паськӧм
1093,Kleidung::N,хувцас,tērps
1094,Kleidung::N,хувцас,drēbes
1095,Hemd::N,цамц,дӧрӧм
1096,Hemd::N,цамц,krekls
1097,Kragen::N,зах заам,воротник
1098,Kragen::N,зах заам,apkakle
1099,Ärmel::N,ханцуй,сос
1100,Ärmel::N,ханцуй,piedurkne
1101,Hose::N,өмд,гач
1102,Hose::N,өмд,bikses
1103,Gürtel::N,бүс,вӧнь
1104,Gürtel::N,бүс,josta
1105,Mütze::N,малгай,шапка
1106,Mütze::N,малгай,cepure
1107,Mütze::N,бүрх,шапка
1108,Mütze::N,бүрх,cepure
1109,Schuh::N,туфли,башмак
1110,Schuh::N,туфли,ботинки
1111,Schuh::N,туфли,kurpe
1112,Stiefel::N,гутал,сапӧг
1113,Stiefel::N,гутал,zābaks
1114,Ring::N,бөгж,кытш
1115,Ring::N,бөгж,gredzens
1116,Band::N,тууз,лента
1117,Band::N,тууз,вундас
1118,Band::N,тууз,lente
1119,Kamm::N,сам,сынан
1120,Kamm::N,сам,ķemme
1121,Spiegel::N,толь,рӧмпӧштан
1122,Spiegel::N,толь,spogulis
1123,Riemen::N,тасам,тасма
1124,Riemen::N,тасам,siksna
1125,Riemen::N,сур,тасма
1126,Riemen::N,сур,siksna
1127,Schnur::N,татлага,гез
1128,Schnur::N,татлага,aukla
1129,Leine::N,оосор,юргез
1130,Leine::N,оосор,saite
1131,Decke::N,хөнжил,эшкын
1132,Decke::N,хөнжил,шебрас
1133,Decke::N,хөнжил,sega
1134,Decke::N,хучлага,эшкын
1135,Decke::N,хучлага,шебрас
1136,Decke::N,хучлага,sega
1137,Kissen::N,дэр,юрлӧс
1138,Kissen::N,дэр,spilvens
1139,Tuch::N,алчуур,чышъян
1140,Tuch::N,алчуур,vadmala
1141,Tuch::N,даавуу,чышъян
1142,Tuch::N,даавуу,vadmala
1143,Handtuch::N,алчуур,ки чышкӧд
1144,Handtuch::N,алчуур,кизьчышъян
1145,Handtuch::N,алчуур,dvielis
1146,Kraft::N,чадал,этш
1147,Kraft::N,чадал,эбӧс
1148,Kraft::N,чадал,spēks
1149,Kraft::N,хүч,этш
1150,Kraft::N,хүч,эбӧс
1151,Kraft::N,хүч,spēks
1152,Stärke::N,эрч,ёнлун
1153,Stärke::N,эрч,чорыдлун
1154,Stärke::N,эрч,stiprums
1155,Stärke::N,тэнхээ,ёнлун
1156,Stärke::N,тэнхээ,чорыдлун
1157,Stärke::N,тэнхээ,stiprums
1158,Gesundheit::N,бие,дзоньвидзалун
1159,Gesundheit::N,бие,veselība
1160,Gesundheit::N,эрүүл мэнд,дзоньвидзалун
1161,Gesundheit::N,эрүүл мэнд,veselība
1162,Krankheit::N,эмгэг,висьӧм
1163,Krankheit::N,эмгэг,slimība
1164,Schmerz::N,өвчин,висьӧм
1165,Schmerz::N,өвчин,sāpes
1166,Wunde::N,шарх,дой
1167,Wunde::N,шарх,brūce
1168,Wunde::N,шарх,jēlums
1169,Fieber::N,халуун,жар
1170,Fieber::N,халуун,drudzis
1171,Fieber::N,халуун,karstums
1172,Arznei::N,эм,лекарство
1173,Arznei::N,эм,зелля
1174,Arznei::N,эм,zāles
1175,Arznei::N,эм,medikaments
1176,Brücke::N,гүүр,пос
1177,Brücke::N,гүүр,tilts
1178,Brunnen::N,худаг,юкмӧс
1179,Brunnen::N,худаг,aka
1180,Weide::N,бэлчээр,пӧскӧтина
1181,Weide::N,бэлчээр,ganības
1182,Pfad::N,жим,туй
1183,Pfad::N,жим,кыснан
1184,Pfad::N,жим,taka
1185,Pfad::N,зөрөг,туй
1186,Pfad::N,зөрөг,кыснан
1187,Pfad::N,зөрөг,taka
1188,Weg::N,зам,туй
1189,Weg::N,зам,ceļš
1190,Weg::N,харгуй,туй
1191,Weg::N,харгуй,ceļš
1192,Straße::N,зам,туй
1193,Straße::N,зам,iela
1194,Straße::N,харгуй,туй
1195,Straße::N,харгуй,iela
1196,Dorf::N,тосгон,сикт
1197,Dorf::N,тосгон,ciems
1198,Dorf::N,гацаа,сикт
1199,Dorf::N,гацаа,ciems
1200,Stadt::N,хот,кар
1201,Stadt::N,хот,pilsēta
1202,Brief::N,захидал,письмӧ
1203,Brief::N,захидал,vēstule
1204,Brief::N,захиа,письмӧ
1205,Brief::N,захиа,vēstule
1206,Buch::N,ном,небӧг
1207,Buch::N,ном,grāmata
1208,Buch::N,бичиг,небӧг
1209,Buch::N,бичиг,grāmata
1210,Buchstabe::N,үсэг,шыпас
1211,Buchstabe::N,үсэг,burts
1212,Zeitung::N,сонин,газет
1213,Zeitung::N,сонин,avīze
1214,Zeitung::N,сонин,laikraksts
1215,Leben::N,амь,лов
1216,Leben::N,амь,олӧм
1217,Leben::N,амь,dzīve
1218,Leben::N,амьдрал,лов
1219,Leben::N,амьдрал,олӧм
1220,Leben::N,амьдрал,dzīve
1221,Tod::N,үхэл,кулӧм
1222,Tod::N,үхэл,nāve
1223,Grab::N,булш,гу
1224,Grab::N,булш,kaps
1225,Kirche::N,сүм,вичко
1226,Kirche::N,сүм,baznīca
1227,Sünde::N,нүгэл,мыж
1228,Sünde::N,нүгэл,grēks
1229,Sünde::N,хилэнц,мыж
1230,Sünde::N,хилэнц,grēks
1231,Gott::N,бурхан,ен
1232,Gott::N,бурхан,dievs
1233,Arbeiter::N,ажилчин,уджалысь
1234,Arbeiter::N,ажилчин,strādnieks
1235,Arbeiter::N,хөдөлмөрчин,уджалысь
1236,Arbeiter::N,хөдөлмөрчин,strādnieks
1237,Chef::N,дарга,юралысь
1238,Chef::N,дарга,веськӧдлысь
1239,Chef::N,дарга,šefs
1240,Chef::N,дарга,vadītajs
1241,Chef::N,дарга,priekšnieks
1242,Meister::N,дархан,вӧчысь
1243,Meister::N,дархан,meistars
1244,Arzt::N,эмч,врач
1245,Arzt::N,эмч,бурдӧдысь
1246,Arzt::N,эмч,ārsts
1247,Lehrer::N,багш,велӧдысь
1248,Lehrer::N,багш,skolotājs
1249,Geld::N,цаас,сьӧм
1250,Geld::N,цаас,nauda
1251,Geld::N,мөнгө,сьӧм
1252,Geld::N,мөнгө,nauda
1253,Geschäft::N,наймаа,удж
1254,Geschäft::N,наймаа,bizness
1255,Geschäft::N,наймаа,darījums
1256,Laden::N,дэлгүүр,вузасянін
1257,Laden::N,дэлгүүр,bode
1258,Laden::N,дэлгүүр,veikals
1259,Preis::N,үнэ,дон
1260,Preis::N,үнэ,cena
1261,Ware::N,таваар,тӧвар
1262,Ware::N,таваар,prece
1263,Ware::N,бараа,тӧвар
1264,Ware::N,бараа,prece
1265,Nutzen::N,ашиг,воӧм
1266,Nutzen::N,ашиг,выгӧда
1267,Nutzen::N,ашиг,labums
1268,Reichtum::N,баялаг,озырлун
1269,Reichtum::N,баялаг,bagātība
1270,Welt::N,дэлхий,енкӧла
1271,Welt::N,дэлхий,pasaule
1272,Welt::N,орчлон,енкӧла
1273,Welt::N,орчлон,pasaule
1274,Land::N,улс,му
1275,Land::N,улс,zeme
1276,Land::N,орон,му
1277,Land::N,орон,zeme
1278,Staat::N,төр,канму
1279,Staat::N,төр,государство
1280,Staat::N,төр,valsts
1281,Staat::N,гүрэн,канму
1282,Staat::N,гүрэн,государство
1283,Staat::N,гүрэн,valsts
1284,König::N,ван,кан
1285,König::N,ван,ķēniņš
1286,König::N,ван,karalis
1287,Macht::N,засаг,каналӧм
1288,Macht::N,засаг,vara
1289,Grenze::N,хил,су
1290,Grenze::N,хил,суйӧр
1291,Grenze::N,хил,robeža
1292,Krieg::N,дайн,ожман
1293,Krieg::N,дайн,karš
1294,Feind::N,дайсан,враг
1295,Feind::N,дайсан,вӧрӧг
1296,Feind::N,дайсан,ienaidnieks
1297,Gewalt::N,хүчирхэх,мырдöналöм
1298,Gewalt::N,хүчирхэх,vara
1299,Gewalt::N,хүчирхэх,vardarbība
1300,Kampf::N,тэмцэл,вермасьӧм
1301,Kampf::N,тэмцэл,cīņa
1302,Kampf::N,байлдаан,вермасьӧм
1303,Kampf::N,байлдаан,cīņa
1304,Bogen[Waffe]::N,нум,ньӧввуж
1305,Bogen[Waffe]::N,нум,loks
1306,Pfeil::N,годил,ньӧв
1307,Pfeil::N,годил,bulta
1308,Pfeil::N,сум,ньӧв
1309,Pfeil::N,сум,bulta
1310,Gewehr::N,буу,пишшаль
1311,Gewehr::N,буу,šautene
1312,Fehler::N,эндэл,сорсьӧм
1313,Fehler::N,эндэл,дзугсьӧм
1314,Fehler::N,эндэл,kļūda
1315,Fehler::N,алдаа,сорсьӧм
1316,Fehler::N,алдаа,дзугсьӧм
1317,Fehler::N,алдаа,kļūda
1318,Lüge::N,худал,пӧръясьӧм
1319,Lüge::N,худал,ылӧдлӧм
1320,Lüge::N,худал,meli
1321,Schaden::N,хор,лёк
1322,Schaden::N,хор,изъян
1323,Schaden::N,хор,пакӧсьт
1324,Schaden::N,хор,bojājums
1325,Schaden::N,хор,kaitējums
1326,Schaden::N,хөнөөл,лёк
1327,Schaden::N,хөнөөл,изъян
1328,Schaden::N,хөнөөл,пакӧсьт
1329,Schaden::N,хөнөөл,bojājums
1330,Schaden::N,хөнөөл,kaitējums
1331,Unglück::N,гай,шог
1332,Unglück::N,гай,kļūme
1333,Unglück::N,гай,klizma
1334,Unglück::N,гай,nelaime
1335,Unglück::N,гамшиг,шог
1336,Unglück::N,гамшиг,kļūme
1337,Unglück::N,гамшиг,klizma
1338,Unglück::N,гамшиг,nelaime
1339,Schuld::N,гэм,мыж
1340,Schuld::N,гэм,vaina
1341,Schuld::N,буруу,мыж
1342,Schuld::N,буруу,vaina
1343,Alter::N,нас,арлыд
1344,Alter::N,нас,vecums
1345,Schluss::N,эцэс,пом
1346,Schluss::N,эцэс,beigas
1347,Schluss::N,төгсгөл,пом
1348,Schluss::N,төгсгөл,beigas
1349,Zeit::N,цаг,кад
1350,Zeit::N,цаг,laiks
1351,Tag::N,өдөр,лун
1352,Tag::N,өдөр,diena
1353,Morgen::N,өглөө,асыв
1354,Morgen::N,өглөө,rīts
1355,Mittag::N,үд,лун шӧр
1356,Mittag::N,үд,pusdiena
1357,Abend::N,үдэш,рыт
1358,Abend::N,үдэш,vakars
1359,Nacht::N,шөнө,вой
1360,Nacht::N,шөнө,nakts
1361,Woche::N,долоо хоног,вежон
1362,Woche::N,долоо хоног,nedēļa
1363,Monat::N,сар,тӧлысь
1364,Monat::N,сар,mēnesis
1365,Jahr::N,жил,во
1366,Jahr::N,жил,gads
1367,Frühling::N,хавар,тулыс
1368,Frühling::N,хавар,pavasaris
1369,Sommer::N,зун,гожӧм
1370,Sommer::N,зун,vasara
1371,Herbst::N,намар,ар
1372,Herbst::N,намар,rudens
1373,Winter::N,өвөл,тӧв
1374,Winter::N,өвөл,ziema
1375,Januar::N,нэгдүгээр сар,тӧв шӧр
1376,Januar::N,нэгдүгээр сар,janvāris
1377,Februar::N,хоёрдугаар сар,урасьӧм
1378,Februar::N,хоёрдугаар сар,februāris
1379,März::N,гуравдугаар сар,рака
1380,März::N,гуравдугаар сар,marts
1381,April::N,дөрөвдүгээр сар,кос му
1382,April::N,дөрөвдүгээр сар,aprīlis
1383,Mai::N,тавдугаар сар,ода-кора
1384,Mai::N,тавдугаар сар,maijs
1385,Juni::N,зургаадугаар сар,лӧддза-номъя
1386,Juni::N,зургаадугаар сар,jūnijs
1387,Juli::N,долдугаар сар,сора
1388,Juli::N,долдугаар сар,jūlijs
1389,August::N,наймдугаар сар,моз
1390,August::N,наймдугаар сар,augusts
1391,September::N,есдүгээр сар,кӧч
1392,September::N,есдүгээр сар,septembris
1393,Oktober::N,аравдугаар сар,йирым
1394,Oktober::N,аравдугаар сар,oktobris
1395,November::N,арван нэгдүгээр сар,вӧльгым
1396,November::N,арван нэгдүгээр сар,novembris
1397,Dezember::N,арван хоёрдугаар сар,ӧшым
1398,Dezember::N,арван хоёрдугаар сар,decembris
1399,Montag::N,даваа,выльлун
1400,Montag::N,даваа,pirmdiena
1401,Dienstag::N,мягмар,воторник
1402,Dienstag::N,мягмар,otrdiena
1403,Mittwoch::N,лхагва,середа
1404,Mittwoch::N,лхагва,trešdiena
1405,Donnerstag::N,пүрэв,четверг
1406,Donnerstag::N,пүрэв,ceturtdiena
1407,Freitag::N,баасан,пекнича
1408,Freitag::N,баасан,piektdiena
1409,Samstag::N,бямба,субӧта
1410,Samstag::N,бямба,sestdiena
1411,Sonntag::N,ням,вӧскресенньӧ
1412,Sonntag::N,ням,svētdiena
1413,groß::A,их,ыджыд
1414,groß::A,их,dižs
1415,groß::A,их,liels
1416,groß::A,том,ыджыд
1417,groß::A,том,dižs
1418,groß::A,том,liels
1419,klein::A,бага,ичӧт
1420,klein::A,бага,mazs
1421,klein::A,жаахан,ичӧт
1422,klein::A,жаахан,mazs
1423,lang::A,урт,кузь
1424,lang::A,урт,garš
1425,kurz::A,охор,дженьыд
1426,kurz::A,охор,īss
1427,kurz::A,богино,дженьыд
1428,kurz::A,богино,īss
1429,breit::A,өргөн,ота
1430,breit::A,өргөн,паськыд
1431,breit::A,өргөн,plats
1432,schmal::A,уйтан,оттӧм
1433,schmal::A,уйтан,tievs
1434,schmal::A,нарийн,оттӧм
1435,schmal::A,нарийн,tievs
1436,dicht::A,нягт,сук
1437,dicht::A,нягт,blīvs
1438,dicht::A,чигжүү,сук
1439,dicht::A,чигжүү,blīvs
1440,dick[Gegenstand]::A,зузаан,кыз
1441,dick[Gegenstand]::A,зузаан,biezs
1442,dünn::A,нимгэн,вӧсни
1443,dünn::A,нимгэн,вӧсньыд
1444,dünn::A,нимгэн,plāns
1445,fein::A,нарийн,посни
1446,fein::A,нарийн,smalks
1447,fest::A,бөх,зумыд
1448,fest::A,бөх,tvirts
1449,fest::A,бөх,noturīgs
1450,fest::A,хатуу,зумыд
1451,fest::A,хатуу,tvirts
1452,fest::A,хатуу,noturīgs
1453,flach::A,хавтгай,плавкӧс
1454,flach::A,хавтгай,тшӧтшкӧс
1455,flach::A,хавтгай,lēzens
1456,flach::A,хавтгай,līdzens
1457,glatt::A,цагаан,вольк
1458,glatt::A,цагаан,мольыд
1459,glatt::A,цагаан,gluds
1460,glatt::A,цагаан,slidens
1461,hart::A,хатуу,зумыд
1462,hart::A,хатуу,ciets
1463,weich::A,зөөлөн,небыд
1464,weich::A,зөөлөн,mīksts
1465,rund::A,дугуй,гӧгрӧс
1466,rund::A,дугуй,apaļš
1467,rund::A,дугариг,гӧгрӧс
1468,rund::A,дугариг,apaļš
1469,spitz::A,шовх,ёсь йыла
1470,spitz::A,шовх,smails
1471,spitz::A,шовгор,ёсь йыла
1472,spitz::A,шовгор,smails
1473,scharf::A,хурц,ёсь
1474,scharf::A,хурц,ass
1475,scharf::A,иртэй,ёсь
1476,scharf::A,иртэй,ass
1477,stumpf::A,мохоо,ныж
1478,stumpf::A,мохоо,truls
1479,stumpf::A,мохоо,strups
1480,schwer::A,хүнд,сьӧкыд
1481,schwer::A,хүнд,smags
1482,schön::A,гуа,мича
1483,schön::A,гуа,лӧсьыд
1484,schön::A,гуа,daiļš
1485,schön::A,гуа,skaists
1486,schön::A,сайхан,мича
1487,schön::A,сайхан,лӧсьыд
1488,schön::A,сайхан,daiļš
1489,schön::A,сайхан,skaists
1490,heiß::A,халуун,пӧсь
1491,heiß::A,халуун,karsts
1492,warm::A,дулаан,шоныд
1493,warm::A,дулаан,silts
1494,kalt::A,хүйтэн,кӧдзыд
1495,kalt::A,хүйтэн,salts
1496,kalt::A,хүйтэн,auksts
1497,kühl::A,сэрүүн,юзыд
1498,kühl::A,сэрүүн,ыркыд
1499,kühl::A,сэрүүн,vēss
1500,kühl::A,сэрүүн,dzestrs
1501,frisch::A,эрүүл,выль
1502,frisch::A,эрүүл,svaigs
1503,frisch::A,жихүүн,выль
1504,frisch::A,жихүүн,svaigs
1505,feucht::A,чийгтэй,уль
1506,feucht::A,чийгтэй,mitrs
1507,feucht::A,чийгтэй,drēgns
1508,nass::A,нойтон,ва
1509,nass::A,нойтон,slapjš
1510,trocken::A,хатсан,кос
1511,trocken::A,хатсан,sauss
1512,voll::A,дүүрэн,кыз
1513,voll::A,дүүрэн,pilns
1514,leer::A,хоосон,куш
1515,leer::A,хоосон,тыртӧм
1516,leer::A,хоосон,tukšs
1517,offen::A,онгорхой,восьса
1518,offen::A,онгорхой,vaļējs
1519,offen::A,онгорхой,atvērts
1520,geschlossen::A,битүү,пӧдса
1521,geschlossen::A,битүү,slēgts
1522,geschlossen::A,хаалтай,пӧдса
1523,geschlossen::A,хаалтай,slēgts
