,Concept_ID,bg,la
859,tausend::NUM,хиляда,mille
860,und::CNJ,а,et
861,und::CNJ,а,-que
862,und::CNJ,та,et
863,und::CNJ,та,-que
864,oder::CNJ,или,vel
865,stehen::V,стоя,stare
866,sitzen::V,седя,sedere
867,liegen::V,лежа,iacere
868,hängen::V,вися,pendere
869,werden::V,бъда,fieri
870,werden::V,стана,fieri
871,passieren::V,случа се,accidere
872,beginnen::V,започна,incipere
873,enden::V,свърша,finem habere
874,wechseln::V,променям,mutari
875,aufgehen[Sonne]::V,изгрея,oriri
876,untergehen[Sonne]::V,заляза,occidere
877,scheinen[Sonne]::V,грея,lucere
878,scheinen[Sonne]::V,светя,lucere
879,donnern::V,гърмя,tonare
880,wehen::V,вея,flare
881,wehen::V,духам,flare
882,strömen::V,тека,fluere
883,strömen::V,лея се,fluere
884,fließen::V,тека,manare
885,sich drehen::V,въртя се,torqueri
886,schwanken::V,клатя се,vacillare
887,schwingen::V,трептя,vibrare
888,fallen::V,падам,cadere
889,brennen::V,горя,ardere
890,rauchen::V,димя,fumare
891,regnen::V,вали дъжд,pluere
892,gefrieren::V,замръзна,congelari
893,tauen::V,топя се,rorare
894,schmelzen::V,разтопя се,liquescere
895,trocknen::V,съхна,arescere
896,sieden::V,вря,fervere
897,sieden::V,кипя,fervere
898,faulen::V,гния,putescere
899,verfaulen::V,изгния,putescere
900,reißen::V,напукам се,scindi
901,versinken::V,потъна,mergi
902,vergehen::V,минавам,praeterire
903,erscheinen::V,явя се,apparere
904,verschwinden::V,изчезна,discedere
905,sinken::V,падна,labi
906,abnehmen::V,отслабна,deminui
907,zunehmen::V,нарасна,augeri
908,steigen::V,увелича се,augescere
909,steigen::V,покачвам се,augescere
910,wachsen::V,раста,crescere
911,glänzen::V,лъщя,splendere
912,glänzen::V,блестя,splendere
913,funkeln::V,искря,micare
914,lärmen::V,шумя,strepere
915,läuten::V,звъня,sonare
916,klingeln::V,звъня,tinnire
917,klirren::V,звънтя,crepare
918,klirren::V,дрънкам,crepare
919,brausen::V,буча,saevire
920,rauschen::V,шумя,crepare
921,klingen::V,звуча,sonare
922,bellen::V,лая,latrare
923,heulen::V,вия,ululare
924,heulen::V,рева,ululare
925,blasen::V,духна,flare
926,pfeifen::V,свиря,sibilare
927,schreien::V,крещя,clamare
928,stöhnen::V,стена,gemere
929,stöhnen::V,пъшкам,gemere
930,zittern::V,треперя,tremere
931,zittern::V,треперя,trepidare
932,leben::V,живея,vivere
933,geboren werden::V,родя се,nasci
934,atmen::V,дишам,spirare
935,trinken::V,пия,bibere
936,essen::V,ям,edere
937,schlucken::V,гълтам,devorare
938,müde werden::V,уморя се,fatigari
939,einschlafen::V,заспя,obdormiscere
940,schlafen::V,спя,dormire
941,aufwachen::V,събудя се,expergisci
942,aufstehen::V,стана,exsurgere
943,sich erholen::V,отдъхвам си,se reficere
944,krank werden::V,заболея,aegrescere
945,krank sein::V,боледувам,aegrotare
946,schmerzen::V,боля,dolere
947,husten::V,кашлям,tussire
948,genesen::V,оздравея,convalescere
949,sterben::V,умра,mori
950,umkommen::V,загина,perire
951,sich bewegen::V,движа се,se movere
952,sich bewegen::V,мърдам се,se movere
953,sich rühren::V,движа се,micare
954,sich erheben::V,стана,surgere
955,sich setzen::V,седна,considere
956,hinfallen::V,падна,cadere
957,laufen::V,ходя,vadere
958,schreiten::V,крача,gradi
959,spazierengehen::V,разхождам се,ambulare
960,eilen::V,бързам,properare
961,sich beeilen::V,побързам,festinare
962,sausen::V,тичам,currere
963,rennen::V,бягам,currere
964,springen::V,скачам,salire
965,klettern::V,катеря се,niti
966,schaukeln::V,люлея се,oscillare
967,kriechen::V,лазя,repere
968,kriechen::V,лазя,serpere
969,kriechen::V,пълзя,repere
970,kriechen::V,пълзя,serpere
971,schwimmen::V,плувам,nare
972,schwimmen::V,плувам,natare
973,tauchen::V,гмуркам се,mergere
974,rudern::V,греба,remigare
975,fahren::V,пътувам,vehi
976,fliegen::V,летя,volare
977,fliegen::V,хвърча,volare
978,gehen::V,ида,ire
979,gehen::V,ида,vadere
980,gehen::V,вървя,ire
981,gehen::V,вървя,vadere
982,weggehen::V,отида си,abire
983,weggehen::V,отида си,discedere
984,abfahren::V,отпътувам,proficisci
985,anhalten::V,спра се,consistere
986,hineingehen::V,влизам,inire
987,hineingehen::V,влизам,ingredi
988,eintreten::V,вляза,intrare
989,kommen::V,ида,venire
990,kommen::V,дойда,venire
991,ankommen::V,пристигна,advenire
992,zurückkommen::V,върна се,revenire
993,bleiben::V,остана,manere
994,warten::V,чакам,opperiri
995,erwarten::V,очаквам,opperiri
996,erwarten::V,очаквам,expectare
997,suchen::V,търся,quaerere
998,finden::V,намеря,reperire
999,versuchen::V,опитам,conari
1000,versuchen::V,опитам,temptare
1001,vorbereiten::V,подготвя,parare
1002,lieben::V,любя,amare
1003,mögen::V,обичам,amare
1004,lachen::V,смея се,ridere
1005,rühren::V,трогна,commovere
1006,weinen::V,плача,flere
1007,schimpfen::V,ругая,increpare
1008,schimpfen::V,псувам,increpare
1009,sich ärgern::V,ядосам се,indignari
1010,sich fürchten::V,боя се,vereri
1011,sich fürchten::V,страхувам се,vereri
1012,fürchten::V,боя се от,timere
1013,fürchten::V,страхувам се от,timere
1014,fliehen::V,бягам,fugere
1015,flüchten::V,бягам,effugere
1016,flüchten::V,избягам,effugere
1017,sehen::V,видя,videre
1018,anschauen::V,гледам,aspectare
1019,ansehen::V,поглеждам,spectare
1020,hören::V,чувам,audire
1021,zuhören::V,слушам,auscultare
1022,probieren::V,опитам,gustare
1023,riechen::V,подуша,olfacere
1024,fühlen::V,усещам,sentire
1025,fühlen::V,чувствувам,sentire
1026,scheinen::V,изглеждам,videri
1027,zu sehen sein::V,виждам се,conspici
1028,vernehmen::V,доловя,comperire
1029,frieren::V,мръзна,algere
1030,tun::V,правя,facere
1031,können::V,мога,posse
1032,wollen::V,ща,velle
1033,wollen::V,искам,velle
1034,anfangen::V,започна,incipere
1035,beenden::V,свърша,finire
1036,beenden::V,завърша,finire
1037,aufhören::V,престана,desistere
1038,gelingen::V,успея,contingere
1039,gelingen::V,сполуча,contingere
1040,geraten::V,удам се,evenire
1041,öffnen::V,отворя,aperire
1042,schließen::V,затворя,claudere
1043,stellen::V,поставя,sistere
1044,setzen::V,туря,ponere
1045,legen::V,сложа,ponere
1046,legen::V,слагам,ponere
1047,berühren::V,докосна,tangere
1048,verbinden::V,свържа,iungere
1049,bedecken::V,покрия,tegere
1050,bedecken::V,покрия,operire
1051,aufhängen::V,закача,suspendere
1052,anzünden::V,запаля,accendere
1053,anzünden::V,запаля,inflammare
1054,aufheben::V,вдигна,tollere
1055,aufheben::V,повдигна,tollere
1056,zurücklassen::V,оставя,relinquere
1057,verlieren::V,загубя,perdere
1058,verlieren::V,загубя,amittere
1059,fallen lassen::V,изпусна,dimittere
1060,machen::V,направя,facere
1061,herstellen::V,произведа,fabricare
1062,bauen::V,строя,construere
1063,reparieren::V,поправя,reparare
1064,verbessern::V,подобря,emendare
1065,ändern::V,променя,mutare
1066,graben::V,копая,fodere
1067,beugen::V,прегъна,flectere
1068,biegen::V,прегъна,curvare
1069,drehen::V,въртя,torquere
1070,wenden::V,обърна,vertere
1071,umdrehen::V,обърна,convertere
1072,heben::V,вдигам,tollere
1073,hochheben::V,издигна,levare
1074,ergreifen::V,хвана,capessere
1075,ergreifen::V,обхвана,capessere
1076,halten::V,държа,tenere
1077,drücken::V,натискам,premere
1078,drücken::V,притискам,premere
1079,schieben::V,тикам,promovere
1080,kratzen::V,одраскам,radere
1081,lecken::V,лижа,lambere
1082,lecken::V,ближа,lambere
1083,beißen::V,хапя,mordere
1084,beißen::V,ухапя,mordere
1085,abreißen::V,откъсна,avellere
1086,abschneiden::V,отрежа,desecare
1087,binden::V,вържа,ligare
1088,stecken::V,пъхна,inserere
1089,brechen::V,троша,rumpere
1090,klopfen::V,чукам,pultare
1091,hauen::V,бия,ferire
1092,kleben::V,лепя,agglutinare
1093,kleben::V,залепя,agglutinare
1094,reiben::V,трия,terere
1095,reiben::V,търкам,terere
1096,streichen::V,намажа,oblinere
1097,schleifen::V,остря,acuere
1098,schneiden::V,режа,secare
1099,rütteln::V,разтърсвам,quassare
1100,schütteln::V,клатя,quatere
1101,schütteln::V,друсам,quatere
1102,schwenken::V,размахам,ventilare
1103,schütten::V,сипя,fundere
1104,füllen::V,напълня,complere
1105,einwickeln::V,увия,involvere
1106,einwickeln::V,завия,involvere
1107,tragen::V,нося,ferre
1108,tragen::V,нося,portare
1109,schleppen::V,влача,pertrahere
1110,ziehen::V,тегля,trahere
1111,ziehen::V,дръпна,trahere
1112,aufbewahren::V,съхраня,asservare
1113,werfen::V,хвърля,iacere
1114,fangen::V,ловя,capere
1115,fangen::V,уловя,capere
1116,packen::V,хвана,capessere
1117,verstecken::V,крия,abdere
1118,verstecken::V,скрия,abdere
1119,teilen::V,разделя,partiri
1120,teilen::V,разделя,dividere
1121,schicken::V,изпращам,mittere
1122,bringen::V,донеса,apportare
1123,hinzufügen::V,прибавя,addere
1124,bekommen::V,сдобия се,adipisci
1125,erhalten::V,получа,accipere
1126,nehmen::V,взема,sumere
1127,wählen::V,избирам,eligere
1128,auswählen::V,избера,deligere
1129,bewahren::V,пазя,conservare
1130,behindern::V,преча,impedire
1131,behindern::V,спъвам,impedire
1132,verderben::V,разваля,corrumpere
1133,beschädigen::V,повредя,laedere
1134,zerbrechen::V,счупя,rumpere
1135,zerbrechen::V,счупя,frangere
1136,zerreißen::V,скъсам,discindere
1137,zerstören::V,разруша,delere
1138,verbrennen::V,изгоря,urere
1139,verbrennen::V,изгоря,cremare
1140,geben::V,дам,dare
1141,reichen::V,подам,praebere
1142,schenken::V,подаря,donare
1143,schenken::V,подаря,largiri
1144,versprechen::V,обещая,polliceri
1145,versprechen::V,обещая,promittere
1146,wünschen::V,желая,
1147,loben::V,хваля,laudare
1148,küssen::V,целувам,osculari
1149,wiegen::V,люлея,
1150,zudecken::V,покрия,tegere
1151,wecken::V,събудя,excitare
1152,zeigen::V,покажа,monstrare
1153,führen::V,водя,ducere
1154,führen::V,заведа,ducere
1155,lehren::V,уча,docere
1156,unterrichten::V,преподавам,instituere
1157,aufziehen::V,отгледам,nutrire
1158,leiten::V,ръководя,ducere
1159,leiten::V,управлявам,ducere
1160,antreiben::V,подкарвам,incitare
1161,lassen::V,накарам,iubere
1162,einladen::V,поканя,invitare
1163,vereinigen::V,съединя,coniungere
1164,besuchen::V,посетя,visere
1165,treffen::V,срещна,convenire
1166,sich versammeln::V,събера се,convenire
1167,spielen::V,играя,ludere
1168,singen::V,пея,cantare
1169,tanzen::V,танцувам,saltare
1170,sich trennen::V,разделя се,digredi
1171,sich trennen::V,разделя се,discedere
1172,verlassen::V,напусна,deserere
1173,verlassen::V,напусна,relinquere
1174,retten::V,спася,servare
1175,bewachen::V,охранявам,custodire
1176,schützen::V,запазя,tueri
1177,schützen::V,запазя,tutari
1178,verteidigen::V,защитя,defendere
1179,sich schlagen::V,бия се,luctari
1180,schießen::V,стрелям,iaculari
1181,siegen::V,победя,vincere
1182,ärgern::V,ядосам,irritare
1183,schlagen::V,бия,ferire
1184,schlagen::V,ударя,ferire
1185,treten::V,ритам,calcare
1186,stechen::V,бодна,pungere
1187,stoßen::V,бутна,tundere
1188,stoßen::V,блъсна,tundere
1189,stören::V,смутя,turbare
1190,belästigen::V,отегча,obtundere
1191,belästigen::V,безпокоя,obtundere
1192,verbergen::V,скрия,celare
1193,verbergen::V,скрия,occultare
1194,täuschen::V,измамя,fallere
1195,betrügen::V,измамя,fraudare
1196,töten::V,убия,necare
1197,töten::V,убия,caedere
1198,töten::V,умъртвя,necare
1199,töten::V,умъртвя,caedere
1200,wohnen::V,живея,habitare
1201,arbeiten::V,работя,laborare
1202,sammeln::V,събера,colligere
1203,pflücken::V,бера,carpere
1204,pflücken::V,откъсна,carpere
1205,jagen::V,ловувам,venari
1206,fischen::V,ловя риба,piscari
1207,fassen::V,хвана,capere
1208,hüten::V,пазя,custodire
1209,treiben::V,карам,agere
1210,anbinden::V,завържа,alligare
1211,füttern::V,храня,nutrire
1212,melken::V,доя,mulgere
1213,hacken::V,сека,findere
1214,gießen::V,полея,rigare
1215,reifen::V,узрея,maturescere
1216,zubereiten::V,приготвя,apparare
1217,kochen::V,варя,coquere
1218,backen::V,пека,coquere
1219,braten::V,пържа,torrere
1220,umrühren::V,разбъркам,commovere
1221,stricken::V,плета,texere
1222,nähen::V,шия,suere
1223,färben::V,боядисам,tingere
1224,reinigen::V,почистя,purgare
1225,waschen::V,мия,lavare
1226,waschen::V,пера,lavare
1227,abwischen::V,избърша,abstergere
1228,spülen::V,плакна,perluere
1229,fegen::V,измета,verrere
1230,kehren::V,мета,purgare
1231,baden::V,къпя се,lavari
1232,sich waschen::V,мия се,lavari
1233,ausziehen::V,съблека,exuere
1234,anziehen::V,облека,induere
1235,sich anziehen::V,облека се,vestiri
1236,kämmen::V,реша,pectere
1237,kämmen::V,вчеша,pectere
1238,schmücken::V,накича,ornare
1239,schmücken::V,накича,decorare
1240,sagen::V,кажа,dicere
1241,sprechen::V,говоря,fari
1242,reden::V,говоря,loqui
1243,sich unterhalten::V,разговарям,colloqui
1244,sich unterhalten::V,разговарям,disputare
1245,fragen::V,запитам,rogare
1246,fragen::V,запитам,quaerere
1247,bitten::V,моля,orare
1248,bitten::V,моля,rogare
1249,erzählen::V,разкажа,narrare
1250,mitteilen::V,съобщя,communicare
1251,nennen::V,нарека,appellare
1252,rufen::V,викам,vocare
1253,rufen::V,повикам,vocare
1254,prahlen::V,хваля се,gloriari
1255,übersetzen::V,преведа,vertere
1256,denken::V,мисля,cogitare
1257,glauben::V,вярвам,credere
1258,bemerken::V,забележа,animadvertere
1259,erkennen::V,позная,cognoscere
1260,begreifen::V,схвана,comprehendere
1261,verstehen::V,разбера,intellegere
1262,lernen::V,уча се,discere
1263,wissen::V,зная,scire
1264,sich erinnern an::V,спомня си за,meminisse
1265,vergessen::V,забравя,oblivisci
1266,messen::V,меря,metiri
1267,zählen::V,броя,numerare
1268,rechnen::V,сметна,reri
1269,rechnen::V,сметна,calculare
1270,lesen::V,чета,legere
1271,malen::V,рисувам,pingere
1272,zeichnen::V,рисувам,scribere
1273,schreiben::V,пиша,scribere
1274,besitzen::V,имам,possidere
1275,besitzen::V,притежавам,possidere
1276,kaufen::V,купя,emere
1277,kaufen::V,купувам,emere
1278,verkaufen::V,продам,vendere
1279,bezahlen::V,заплатя,pendere
1280,zahlen::V,платя,solvere
1281,beherrschen::V,владея,regere
1282,beherrschen::V,владея,imperare
1283,ertragen::V,понеса,tolerare
1284,ertragen::V,понеса,sustinere
1285,Platte::N,,lamina
1286,Stütze::N,,adminiculum
1287,stehlen::V,,furari
