,Concept_ID,lt,ru
817,dreißig::NUM,trisdešimt,тридцать
818,vierzig::NUM,keturiasdešimt,сорок
819,fünfzig::NUM,penkiasdešimt,пятьдесят
820,sechzig::NUM,šešiasdešimt,шестьдесят
821,siebzig::NUM,septyniasdešimt,семьдесят
822,achtzig::NUM,aštuoniasdešimt,восемьдесят
823,neunzig::NUM,devyniasdešimt,девяносто
824,hundert::NUM,šimtas,сто
825,tausend::NUM,tūkstantis,тысяча
826,und::CNJ,ĩr,и
827,oder::CNJ,ar,или
828,oder::CNJ,ar,либо
829,oder::CNJ,arba,или
830,oder::CNJ,arba,либо
831,stehen::V,stovėti,стоять
832,sitzen::V,sėdėti,сидеть
833,liegen::V,gulėti,лежать
834,hängen::V,kyboti,висеть
835,hängen::V,kabėti,висеть
836,werden::V,taptis,стать
837,werden::V,darytis,стать
838,passieren::V,atsitikti,случиться
839,passieren::V,pasitaikyti,случиться
840,beginnen::V,prasid́ėti,начаться
841,enden::V,baigtis,кончиться
842,wechseln::V,keistis,меняться
843,wechseln::V,pasikeisti,меняться
844,aufgehen[Sonne]::V,tekėti,взойти
845,aufgehen[Sonne]::V,patekėti,взойти
846,untergehen[Sonne]::V,leistis,зайти
847,untergehen[Sonne]::V,nusileisti,зайти
848,scheinen[Sonne]::V,šviesti,светить
849,donnern::V,griausti,греметь
850,donnern::V,griaudėti,греметь
851,wehen::V,pūsti,дуть
852,strömen::V,lietis,литься
853,strömen::V,plūsti,литься
854,fließen::V,tekėti,течь
855,sich drehen::V,suktis,вращаться
856,sich drehen::V,pasisukti,вращаться
857,schwanken::V,svyruoti,колебаться
858,schwingen::V,suptis,качаться
859,fallen::V,pulti,падать
860,fallen::V,kristi,падать
861,brennen::V,degti,гореть
862,rauchen::V,rūkyti,дымить
863,regnen::V,lyti,дождить
864,gefrieren::V,užšalti,замерзнуть
865,tauen::V,tirpti,таять
866,schmelzen::V,lydytis,плавиться
867,trocknen::V,džiūti,сохнуть
868,sieden::V,virti,кипеть
869,faulen::V,pūti,гнить
870,verfaulen::V,švinkti,сгнить
871,reißen::V,plyšti,рваться
872,reißen::V,trūkti,рваться
873,versinken::V,skę̃sti,тонуть
874,versinken::V,grimzti,тонуть
875,vergehen::V,praeiti,проходить
876,erscheinen::V,pasirodyti,появиться
877,verschwinden::V,dingti,исчезнуть
878,verschwinden::V,išnykti,исчезнуть
879,verschwinden::V,pranykti,исчезнуть
880,sinken::V,kristi,спадать
881,abnehmen::V,mažėti,уменьшиться
882,abnehmen::V,silpnėti,уменьшиться
883,zunehmen::V,didėti,увеличиваться
884,zunehmen::V,padaugėti,увеличиваться
885,steigen::V,kilti,подниматься
886,wachsen::V,augti,расти
887,glänzen::V,blizgėti,блестеть
888,funkeln::V,žibėti,сверкать
889,lärmen::V,triukšmauti,шуметь
890,läuten::V,skambinti,звонить
891,klingeln::V,skambinti,звонить
892,klirren::V,žvangėti,звякать
893,brausen::V,šniokšti,бушевать
894,rauschen::V,ošti,шелестеть
895,rauschen::V,šlamėti,шелестеть
896,klingen::V,skardėti,звучать
897,bellen::V,loti,лаять
898,heulen::V,kaukti,выть
899,heulen::V,staugti,выть
900,blasen::V,pūsti,дунуть
901,pfeifen::V,švilpti,свистеть
902,pfeifen::V,švilpauti,свистеть
903,schreien::V,šaukti,кричать
904,stöhnen::V,dejuoti,стонать
905,stöhnen::V,aimanuoti,стонать
906,zittern::V,virpėti,дрожать
907,leben::V,gyventi,жить
908,geboren werden::V,gimti,родиться
909,atmen::V,alsuoti,дышать
910,atmen::V,kvėpuoti,дышать
911,trinken::V,gerti,пить
912,essen::V,valgyti,есть
913,essen::V,valgyti,кушать
914,schlucken::V,praryti,глотать
915,müde werden::V,nuvargti,устать
916,müde werden::V,privargti,устать
917,einschlafen::V,užmigti,заснуть
918,schlafen::V,miegoti,спать
919,aufwachen::V,pabusti,проснуться
920,aufstehen::V,keltis,встать
921,aufstehen::V,atsikelti,встать
922,sich erholen::V,pailsėti,отдыхать
923,sich erholen::V,poilsiauti,отдыхать
924,krank werden::V,susirgti,заболеть
925,krank sein::V,sirgti,болеть
926,schmerzen::V,sopėti,болеть
927,schmerzen::V,skaudėti,болеть
928,husten::V,kosėti,кашлять
929,genesen::V,sveikti,поправиться
930,genesen::V,taisytis,поправиться
931,sterben::V,mirti,умереть
932,sterben::V,numirti,умереть
933,umkommen::V,žūti,погибнуть
934,sich bewegen::V,judėti,двигаться
935,sich bewegen::V,pasijudinti,двигаться
936,sich rühren::V,krutėti,шевельнуться
937,sich erheben::V,pakilti,встать
938,sich erheben::V,atsikelti,встать
939,sich setzen::V,sėstis,сесть
940,sich setzen::V,atsisėsti,сесть
941,hinfallen::V,parkristi,упасть
942,hinfallen::V,pargriūti,упасть
943,laufen::V,eiti,ходить
944,schreiten::V,žengti,шагать
945,schreiten::V,žingsniuoti,шагать
946,spazierengehen::V,pasivaikščioti,гулять
947,eilen::V,skubėti,спешить
948,sich beeilen::V,paskub́ėti,торопиться
949,sich beeilen::V,pasiskubinti,торопиться
950,sausen::V,dumti,мчаться
951,sausen::V,lėkti,мчаться
952,rennen::V,bėgti,бегать
953,springen::V,šokti,прыгать
954,klettern::V,kopti,лазать
955,schaukeln::V,supti,раскачиваться
956,schaukeln::V,linguoti,раскачиваться
957,kriechen::V,ropoti,ползать
958,kriechen::V,šliaužti,ползать
959,schwimmen::V,plaukti,плавать
960,tauchen::V,nerti,нырять
961,rudern::V,irtis,грести
962,rudern::V,irkluoti,грести
963,fahren::V,važiuoti,ехать
964,fahren::V,važinėti,ехать
965,fliegen::V,lėkti,летать
966,fliegen::V,skristi,летать
967,gehen::V,eiti,идти
968,weggehen::V,išeiti,уйти
969,abfahren::V,išvykti,отправиться
970,abfahren::V,išvažiuoti,отправиться
971,anhalten::V,sustoti,остановиться
972,hineingehen::V,įeiti,входить
973,eintreten::V,įžengti,войти
974,kommen::V,ateiti,прийти
975,ankommen::V,ateiti,прибыть
976,zurückkommen::V,grį̃žti,возвратиться
977,zurückkommen::V,sugrį̃žti,возвратиться
978,bleiben::V,likti,остаться
979,bleiben::V,pasilikti,остаться
980,warten::V,laukti,ждать
981,erwarten::V,laukti,ожидать
982,suchen::V,ieškoti,искать
983,finden::V,rasti,найти
984,finden::V,surasti,найти
985,versuchen::V,mėginti,пытаться
986,vorbereiten::V,rengti,подготовить
987,lieben::V,myĺėti,любить
988,mögen::V,ḿėgti,любить
989,mögen::V,patikti,любить
990,lachen::V,juoktis,смеяться
991,rühren::V,jaudinti,растрогать
992,rühren::V,graudinti,растрогать
993,weinen::V,verkti,плакать
994,schimpfen::V,bartis,ругаться
995,sich ärgern::V,pykti,сердиться
996,sich ärgern::V,apmaudauti,сердиться
997,sich fürchten::V,bijoti,бояться
998,sich fürchten::V,baimintis,бояться
999,fürchten::V,bijoti,бояться
1000,fürchten::V,baimintis,бояться
1001,fliehen::V,bėgti,убегать
1002,fliehen::V,sprukti,убегать
1003,flüchten::V,pabėgti,убежать
1004,sehen::V,žiūŕėti,видеть
1005,anschauen::V,žiūŕėti,посмотреть
1006,ansehen::V,žiūrėti į,смотреть
1007,ansehen::V,pažiūrėti į,смотреть
1008,hören::V,girdėti,слышать
1009,zuhören::V,klausytis,слушать
1010,probieren::V,ragauti,пробовать
1011,probieren::V,paragauti,пробовать
1012,riechen::V,uosti,нюхать
1013,riechen::V,užuosti,нюхать
1014,fühlen::V,justi,чувствовать
1015,fühlen::V,jausti,чувствовать
1016,fühlen::V,pajusti,чувствовать
1017,scheinen::V,rodytis,казаться
1018,scheinen::V,atrodyti,казаться
1019,zu sehen sein::V,pasirodyti,виднеться
1020,vernehmen::V,išgirsti,услышать
1021,frieren::V,šalti,мерзнуть
1022,tun::V,daryti,делать
1023,können::V,galėti,мочь
1024,können::V,galėti,уметь
1025,können::V,pajėgti,мочь
1026,können::V,pajėgti,уметь
1027,wollen::V,norėti,хотеть
1028,anfangen::V,pradėti,начать
1029,anfangen::V,prasid́ėti,начать
1030,beenden::V,baigti,закончить
1031,beenden::V,užbaigti,закончить
1032,aufhören::V,liautis,перестать
1033,gelingen::V,pavykti,удаться
1034,gelingen::V,pasisekti,удаться
1035,geraten::V,nusisekti,оказаться
1036,öffnen::V,atverti,открыть
1037,öffnen::V,atidaryti,открыть
1038,schließen::V,uždaryti,закрыть
1039,stellen::V,statyti,поставить
1040,stellen::V,pastatyti,поставить
1041,setzen::V,sodinti,посадить
1042,setzen::V,pasodinti,посадить
1043,legen::V,dėti,класть
1044,legen::V,pad́ėti,класть
1045,berühren::V,liesti,трогать
1046,berühren::V,paliesti,трогать
1047,verbinden::V,jungti,связать
1048,verbinden::V,surišti,связать
1049,bedecken::V,uždengti,покрыть
1050,aufhängen::V,pakarti,повесить
1051,aufhängen::V,pakabinti,повесить
1052,anzünden::V,padegti,зажечь
1053,aufheben::V,pakelti,поднять
1054,zurücklassen::V,palikti,оставить
1055,verlieren::V,pamesti,потерять
1056,fallen lassen::V,atsisakyti,уронить
1057,machen::V,dirbti,сделать
1058,herstellen::V,gaminti,изготовить
1059,bauen::V,statyti,строить
1060,bauen::V,pastatyti,строить
1061,reparieren::V,taisyti,чинить
1062,reparieren::V,remontuoti,чинить
1063,verbessern::V,gerinti,улучшить
1064,verbessern::V,ištaisyti,улучшить
1065,ändern::V,keisti,изменить
1066,ändern::V,pakeisti,изменить
1067,graben::V,kasti,копать
1068,beugen::V,lenkti,согнуть
1069,beugen::V,palenkti,согнуть
1070,biegen::V,lenkti,погнуть
1071,biegen::V,palenkti,погнуть
1072,drehen::V,sukti,вертеть
1073,wenden::V,kreipti,повернуть
1074,wenden::V,pakreipti,повернуть
1075,umdrehen::V,sukti,перевернуть
1076,umdrehen::V,apversti,перевернуть
1077,heben::V,kelti,поднимать
1078,heben::V,pakelti,поднимать
1079,hochheben::V,pakelti,поднять
1080,ergreifen::V,čiupti,схватить
1081,ergreifen::V,griebti,схватить
1082,halten::V,laikyti,держать
1083,halten::V,palaikyti,держать
1084,drücken::V,spausti,нажимать
1085,schieben::V,stumti,толкать
1086,kratzen::V,kasyti,скрести
1087,kratzen::V,grandyti,скрести
1088,lecken::V,laižyti,лизать
1089,beißen::V,kandžioti,кусать
1090,abreißen::V,nuplėšti,оторвать
1091,abschneiden::V,atpjauti,отрезать
1092,abschneiden::V,atkirpti,отрезать
1093,binden::V,rišti,вязать
1094,binden::V,surišti,вязать
1095,stecken::V,kišti,воткнуть
1096,stecken::V,įkišti,воткнуть
1097,brechen::V,lūžti,сломать
1098,brechen::V,laužyti,сломать
1099,klopfen::V,belsti,стучать
1100,klopfen::V,barbenti,стучать
1101,hauen::V,mušti,бить
1102,kleben::V,lipdyti,клеить
1103,kleben::V,klijuoti,клеить
1104,reiben::V,trinti,тереть
1105,reiben::V,tarkuoti,тереть
1106,streichen::V,tepti,намазать
1107,streichen::V,užtepti,намазать
1108,schleifen::V,galą́sti,точить
1109,schneiden::V,pjauti,резать
1110,schneiden::V,kirpti,резать
1111,rütteln::V,purtyti,шатать
1112,schütteln::V,purtyti,трясти
1113,schwenken::V,mojuoti,махать
1114,schütten::V,pilti,налить
1115,schütten::V,berti,налить
1116,füllen::V,pildyti,наполнить
1117,füllen::V,pripildyti,наполнить
1118,einwickeln::V,įvynioti,завернуть
1119,einwickeln::V,suvynioti,завернуть
1120,tragen::V,nešti,нести
1121,tragen::V,nešioti,нести
1122,schleppen::V,vilkti,тащить
1123,ziehen::V,tempti,тянуть
1124,aufbewahren::V,laikyti,хранить
1125,werfen::V,mesti,бросать
1126,werfen::V,sviesti,бросать
1127,fangen::V,sugauti,ловить
1128,packen::V,čiupti,схватить
1129,packen::V,griebti,схватить
1130,verstecken::V,slėpti,спрятать
1131,verstecken::V,slapstyti,спрятать
1132,teilen::V,dalyti,разделить
1133,teilen::V,padalyti,разделить
1134,schicken::V,sių̃sti,посылать
1135,schicken::V,pasių̃sti,посылать
1136,bringen::V,atnešti,принести
1137,hinzufügen::V,pridėti,добавить
1138,bekommen::V,gauti,достать
1139,erhalten::V,gauti,получить
1140,nehmen::V,paimti,взять
1141,wählen::V,rinkti,выбрать
1142,wählen::V,išsirinkti,выбрать
1143,auswählen::V,išrinkti,отобрать
1144,bewahren::V,išsaugoti,сохранить
1145,behindern::V,trukdyti,препятствовать
1146,verderben::V,sugadinti,испортить
1147,beschädigen::V,žaloti,повредить
1148,beschädigen::V,gadinti,повредить
1149,zerbrechen::V,sukulti,разбить
1150,zerbrechen::V,sudaužyti,разбить
1151,zerreißen::V,perplėšti,разорвать
1152,zerreißen::V,suplėšyti,разорвать
1153,zerstören::V,suardyti,разрушить
1154,zerstören::V,sugriauti,разрушить
1155,verbrennen::V,deginti,сжечь
1156,verbrennen::V,sudeginti,сжечь
1157,geben::V,duoti,дать
1158,geben::V,paduoti,дать
1159,reichen::V,paduoti,передать
1160,schenken::V,dovanoti,дарить
1161,versprechen::V,žadėti,обещать
1162,versprechen::V,pažadėti,обещать
1163,wünschen::V,norėti,желать
1164,wünschen::V,linḱėti,желать
1165,loben::V,girti,хвалить
1166,loben::V,pagirti,хвалить
1167,küssen::V,bučiuoti,целовать
1168,wiegen::V,supti,качать
1169,zudecken::V,užkloti,накрыть
1170,zudecken::V,uždengti,накрыть
1171,wecken::V,žadinti,разбудить
1172,zeigen::V,rodyti,показать
1173,führen::V,vesti,вести
1174,führen::V,vadovauti,вести
1175,lehren::V,mokyti,учить
1176,lehren::V,išmokyti,учить
1177,unterrichten::V,dėstyti,преподавать
1178,aufziehen::V,išauginti,воспитать
1179,leiten::V,valdyti,руководить
1180,leiten::V,vadovauti,руководить
1181,antreiben::V,uiti,подгонять
1182,antreiben::V,raginti,подгонять
1183,antreiben::V,skubinti,подгонять
1184,lassen::V,paliepti,заставить
1185,einladen::V,kviesti,пригласить
1186,einladen::V,pakviesti,пригласить
1187,vereinigen::V,sujungti,объединить
1188,vereinigen::V,suvienyti,объединить
1189,besuchen::V,lankyti,посетить
1190,besuchen::V,aplankyti,посетить
1191,treffen::V,sutikti,встретить
1192,treffen::V,pasitikti,встретить
1193,sich versammeln::V,susirinkti,собраться
1194,spielen::V,groti,играть
1195,spielen::V,žaisti,играть
1196,singen::V,dainuoti,петь
1197,tanzen::V,šokti,плясать
1198,tanzen::V,šokti,танцевать
1199,sich trennen::V,skirtis,расстаться
1200,sich trennen::V,išsiskirti,расстаться
1201,verlassen::V,palikti,покинуть
1202,retten::V,gelbėti,спасти
1203,bewachen::V,sergėti,охранять
1204,schützen::V,ginti,уберегать
1205,schützen::V,apginti,уберегать
1206,verteidigen::V,ginti,защитить
1207,verteidigen::V,apginti,защитить
1208,sich schlagen::V,muštis,драться
1209,schießen::V,šauti,стрелять
1210,schießen::V,šaudyti,стрелять
1211,siegen::V,nugalėti,победить
1212,ärgern::V,pykinti,сердить
1213,schlagen::V,mušti,ударить
1214,schlagen::V,smogti,ударить
1215,schlagen::V,trenkti,ударить
1216,treten::V,mygti,пинать
1217,stechen::V,gelti,уколоть
1218,stechen::V,smeigti,уколоть
1219,stoßen::V,stumti,толкнуть
1220,stoßen::V,pastumti,толкнуть
1221,stehlen::V,vogti,украсть
1222,stören::V,trikdyti,помешать
1223,belästigen::V,apsunkinti,надоедать
1224,verbergen::V,slėpti,скрыть
1225,verbergen::V,paslėpti,скрыть
1226,täuschen::V,klaidinti,обмануть
1227,betrügen::V,apgauti,смошенничать
1228,töten::V,žudyti,убить
1229,töten::V,nužudyti,убить
1230,wohnen::V,gyventi,проживать
1231,arbeiten::V,dirbti,работать
1232,arbeiten::V,triūsti,работать
1233,sammeln::V,rinkti,собрать
1234,pflücken::V,skinti,рвать
1235,pflücken::V,skinti,срывать
1236,pflücken::V,raškyti,рвать
1237,pflücken::V,raškyti,срывать
1238,jagen::V,medžioti,охотиться
1239,fischen::V,žvejoti,рыбачить
1240,fassen::V,sučiupti,поймать
1241,hüten::V,ganyti,пасти
1242,treiben::V,ginti,гнать
1243,anbinden::V,pririšti,привязать
1244,füttern::V,šerti,кормить
1245,melken::V,melžti,доить
1246,hacken::V,kapoti,рубить
1247,gießen::V,lieti,полить
1248,gießen::V,laistyti,полить
1249,reifen::V,nokti,созреть
1250,reifen::V,sirpti,созреть
1251,zubereiten::V,ruošti,приготовить
1252,zubereiten::V,gaminti,приготовить
1253,kochen::V,virti,варить
1254,kochen::V,virinti,варить
1255,backen::V,kepti,печь
1256,braten::V,kepti,жарить
1257,braten::V,kepinti,жарить
1258,umrühren::V,maišyti,перемешать
1259,umrühren::V,pamaišyti,перемешать
1260,stricken::V,megzti,вязать
1261,nähen::V,siūti,шить
1262,färben::V,dažyti,покрасить
1263,färben::V,nudažyti,покрасить
1264,reinigen::V,valyti,очистить
1265,reinigen::V,švarinti,очистить
1266,waschen::V,plauti,стирать
1267,waschen::V,mazgoti,стирать
1268,waschen::V,skalbti,стирать
1269,abwischen::V,nušluostyti,вытереть
1270,spülen::V,plauti,полоскать
1271,spülen::V,skalauti,полоскать
1272,fegen::V,šluoti,подметать
1273,kehren::V,šluoti,мести
1274,baden::V,maudytis,купаться
1275,sich waschen::V,praustis,мыться
1276,ausziehen::V,numauti,снять
1277,ausziehen::V,nuvilkti,снять
1278,anziehen::V,mauti,надеть
1279,anziehen::V,apsivilkti,надеть
1280,sich anziehen::V,rengtis,одеться
1281,sich anziehen::V,apsirengti,одеться
1282,kämmen::V,šukuoti,причесать
1283,schmücken::V,puošti,украсить
1284,schmücken::V,dabinti,украсить
1285,schmücken::V,gražinti,украсить
1286,sagen::V,tarti,сказать
1287,sprechen::V,kalbėti,говорить
1288,reden::V,šnekėti,разговаривать
1289,sich unterhalten::V,kalbėtis,беседовать
1290,sich unterhalten::V,šnekučiuotis,беседовать
1291,fragen::V,klausti,спросить
1292,bitten::V,prašyti,просить
1293,erzählen::V,pasakoti,рассказать
1294,mitteilen::V,skelbti,сообщить
1295,mitteilen::V,pranešti,сообщить
1296,nennen::V,vadinti,назвать
1297,nennen::V,vardyti,назвать
1298,rufen::V,šaukti,звать
1299,rufen::V,kviesti,звать
1300,prahlen::V,girtis,хвастаться
1301,übersetzen::V,versti,перевести
1302,übersetzen::V,išversti,перевести
1303,denken::V,galvoti,думать
1304,glauben::V,manyti,верить
1305,glauben::V,tikėti,верить
1306,bemerken::V,pamatyti,заметить
1307,bemerken::V,pastebėti,заметить
1308,erkennen::V,pažinti,узнать
1309,erkennen::V,atpažinti,узнать
1310,begreifen::V,suvokti,понять
1311,begreifen::V,suvokti,постичь
1312,verstehen::V,suprasti,услышать
1313,lernen::V,mokytis,учиться
1314,wissen::V,žinoti,знать
1315,sich erinnern an::V,prisiminti,вспомнить
1316,vergessen::V,užmiršti,забыть
1317,messen::V,matuoti,мерить
1318,zählen::V,skaičiuoti,считать
1319,rechnen::V,skaičiuoti,считать
1320,lesen::V,skaityti,читать
1321,malen::V,tapyti,рисовать
1322,zeichnen::V,piešti,рисовать
1323,zeichnen::V,žymėti,рисовать
1324,zeichnen::V,braižyti,рисовать
1325,schreiben::V,rašyti,писать
1326,besitzen::V,turėti,иметь
1327,kaufen::V,pirkti,купить
1328,verkaufen::V,parduoti,продать
1329,bezahlen::V,apmokėti,заплатить
1330,zahlen::V,mokėti,платить
1331,beherrschen::V,valdyti,владеть
1332,ertragen::V,kę̃sti,вытерпеть
1333,ertragen::V,pakelti,вытерпеть
1334,ertragen::V,iškę̃sti,вытерпеть
