,Concept_ID,vep,ja
845,vergehen::V,mända,経つ
846,erscheinen::V,ozutadas,現れる
847,verschwinden::V,hajeta,消える
848,sinken::V,väheta,下がる
849,sinken::V,lasktas,下がる
850,abnehmen::V,peneta,減る
851,zunehmen::V,ližaduda,増える
852,steigen::V,nousta,上がる
853,wachsen::V,kazda,伸びる
854,glänzen::V,loštta,輝く
855,funkeln::V,hoštta,ぴかぴか光る
856,lärmen::V,robaita,騒ぐ
857,läuten::V,judaita,鳴る
858,klingeln::V,kelotada,鳴る
859,klirren::V,biraita,がらんがらんと鳴る
860,brausen::V,bruncta,逆巻く
861,rauschen::V,šobaita,戦ぐ
862,klingen::V,heläita,鳴る
863,bellen::V,nutta,吠える
864,heulen::V,ulaita,きゃんきゃん鳴く
865,blasen::V,puhuda,吹く
866,pfeifen::V,pistta,口笛を吹く
867,pfeifen::V,vihelta,口笛を吹く
868,schreien::V,kirkta,叫ぶ
869,schreien::V,kidastada,叫ぶ
870,stöhnen::V,ohkta,うめく
871,stöhnen::V,voivotada,うめく
872,zittern::V,säraita,震える
873,leben::V,eläda,生きている
874,geboren werden::V,sünduda,生まれる
875,atmen::V,henktä,呼吸する
876,trinken::V,joda,飲む
877,essen::V,söda,食べる
878,schlucken::V,lainata,飲み込む
879,müde werden::V,väzuda,眠くなる
880,müde werden::V,šuštuda,眠くなる
881,einschlafen::V,uinota,寝付く
882,schlafen::V,magata,眠る
883,schlafen::V,nukkuda,眠る
884,aufwachen::V,heraštuda,目が覚める
885,aufstehen::V,nousta,起きる
886,sich erholen::V,lebaitas,休養する
887,krank werden::V,läžegata,病気になる
888,krank sein::V,läžuda,病気である
889,schmerzen::V,kibištada,痛む
890,husten::V,rügda,咳をする
891,genesen::V,tervehtuda,元気になる
892,sterben::V,kolda,死ぬ
893,sterben::V,kolda,亡くなる
894,umkommen::V,kolda,死亡する
895,sich bewegen::V,likkuda,移動する
896,sich rühren::V,likahtada,動く
897,sich rühren::V,kubahtada,動く
898,sich erheben::V,nousta,立ち上がる
899,sich setzen::V,išttas,座る
900,hinfallen::V,langeta,転ぶ
901,laufen::V,kävuda,歩く
902,schreiten::V,astta,跨ぐ
903,schreiten::V,haškta,跨ぐ
904,spazierengehen::V,kävelta,散歩する
905,eilen::V,kiruhtada,急ぐ
906,sich beeilen::V,kiruhtada,焦る
907,sausen::V,fun'urta,疾駆する
908,rennen::V,joksta,走る
909,springen::V,hüptä,跳ぶ
910,klettern::V,libuda,よじ登る
911,schaukeln::V,čibuda,ぶらんこに乗る
912,kriechen::V,ličtas,這う
913,schwimmen::V,ujuda,泳ぐ
914,tauchen::V,čukautas,潜る
915,rudern::V,souta,漕ぐ
916,fahren::V,ajada,行く
917,fahren::V,ajada,乗車する
918,fahren::V,ajelda,行く
919,fahren::V,ajelda,乗車する
920,fliegen::V,leta,飛ぶ
921,gehen::V,mända,行く
922,gehen::V,kävuda,行く
923,weggehen::V,päzda,立ち去る
924,weggehen::V,lähtta,立ち去る
925,abfahren::V,tönduda,出発する
926,anhalten::V,seižutadas,止まる
927,hineingehen::V,mända südäimehe,入る
928,eintreten::V,tulda,中に入る
929,kommen::V,tulda,来る
930,ankommen::V,tulda,着く
931,ankommen::V,tulda,到着する
932,zurückkommen::V,pörtas,帰る
933,bleiben::V,jäda,留まる
934,warten::V,varastada,待つ
935,erwarten::V,varastada,期待する
936,suchen::V,ectä,探る
937,finden::V,löuta,見つける
938,versuchen::V,ladida,試す
939,versuchen::V,rohkaita,試す
940,vorbereiten::V,vaumita,準備する
941,lieben::V,armastada,愛する
942,mögen::V,navedida,好きである
943,lachen::V,nagrda,笑う
944,rühren::V,likutada,感情を動かす
945,weinen::V,itkta,泣く
946,schimpfen::V,laidas,叱る
947,schimpfen::V,pačatada,叱る
948,sich ärgern::V,rändüda,怒る
949,sich ärgern::V,rändüda,腹を立てる
950,sich fürchten::V,varaita,怖がる
951,fürchten::V,varaita,恐れる
952,fliehen::V,pageta,逃げる
953,flüchten::V,pageta,逃亡する
954,flüchten::V,joksta,逃亡する
955,sehen::V,nähta,見る
956,anschauen::V,kacta,眺める
957,ansehen::V,kacta,見る
958,hören::V,kulda,聞く
959,zuhören::V,kundeltas,聴く
960,probieren::V,mujada,食べてみる
961,riechen::V,rižada,気取る
962,fühlen::V,mujada,感じる
963,scheinen::V,näguda,ように見える
964,zu sehen sein::V,näguda,見える
965,vernehmen::V,kulištada,承る
966,frieren::V,kül'mdä,寒気がする
967,tun::V,tehta,する
968,können::V,voida,出来る
969,können::V,mahtta,出来る
970,wollen::V,himoita,-たい
971,wollen::V,tahtoida,-たい
972,anfangen::V,zavottä,始める
973,anfangen::V,augotada,始める
974,beenden::V,loptä,終える
975,aufhören::V,loptas,止める
976,gelingen::V,lähtta,成功する
977,gelingen::V,tehtas,成功する
978,geraten::V,tulda,当たる
979,öffnen::V,avaita,開く
980,öffnen::V,avaita,開ける
981,schließen::V,saubata,閉める
982,stellen::V,panda,置く
983,stellen::V,panda,据える
984,stellen::V,seižutada,置く
985,stellen::V,seižutada,据える
986,setzen::V,ištutada,座らせる
987,legen::V,panda,置く
988,berühren::V,koskta,触る
989,berühren::V,koskta,触れる
990,berühren::V,käziduda,触る
991,berühren::V,käziduda,触れる
992,verbinden::V,ühtenzoitta,結びつける
993,bedecken::V,katta,覆う
994,bedecken::V,peitta,覆う
995,aufhängen::V,riputada,掛ける
996,anzünden::V,sütutada,燃やす
997,anzünden::V,sütutada,火をつける
998,aufheben::V,leta,拾う
999,zurücklassen::V,jätta,残す
1000,verlieren::V,kadotada,無くす
1001,fallen lassen::V,kirbotada,落とす
1002,machen::V,säta,作る
1003,machen::V,tehta,作る
1004,herstellen::V,tehta,製造する
1005,bauen::V,leta,建設する
1006,bauen::V,sauda,建設する
1007,reparieren::V,koheta,直す
1008,reparieren::V,koheta,修理する
1009,verbessern::V,paremboita,改良する
1010,ändern::V,vajehtada,変える
1011,graben::V,kaida,掘る
1012,graben::V,čongoida,掘る
1013,beugen::V,koverta,折る
1014,biegen::V,painda,曲げる
1015,drehen::V,punotada,回す
1016,wenden::V,käta,裏返す
1017,wenden::V,kärauta,裏返す
1018,umdrehen::V,käta,裏返す
1019,heben::V,leta,挙げる
1020,hochheben::V,libutada,持ち上げる
1021,ergreifen::V,tabata,取り上げる
1022,halten::V,pidada,持つ
1023,drücken::V,painda,押す
1024,schieben::V,žigutada,ずらす
1025,kratzen::V,künstä,引っ掻く
1026,lecken::V,nolda,なめる
1027,beißen::V,purda,噛む
1028,beißen::V,hambastada,噛む
1029,abreißen::V,ratketa,剝ぎ取る
1030,abschneiden::V,čapata,切り取る
1031,abschneiden::V,leikata,切り取る
1032,binden::V,sidoda,縛る
1033,stecken::V,čokaita,差し込む
1034,brechen::V,katkaita,破る
1035,klopfen::V,kolkotada,とんとん叩く
1036,hauen::V,löda,叩く
1037,kleben::V,klejata,貼る
1038,kleben::V,klejata,くっ付ける
1039,reiben::V,hosta,擦る
1040,reiben::V,törkita,擦る
1041,reiben::V,jorotada,擦る
1042,streichen::V,voita,塗る
1043,schleifen::V,hijoida,研ぐ
1044,schleifen::V,teravzoitta,研ぐ
1045,schneiden::V,leikata,切る
1046,rütteln::V,heilutada,揺さぶる
1047,schütteln::V,pudištada,振る
1048,schütteln::V,pudištada,揺さぶる
1049,schwenken::V,maihutada,振る
1050,schütten::V,valada,注ぐ
1051,füllen::V,täutta,いっぱいにする
1052,einwickeln::V,kärdä,包む
1053,tragen::V,kantta,運ぶ
1054,tragen::V,kandišta,運ぶ
1055,schleppen::V,vedätada,引きずる
1056,ziehen::V,vedada,引く
1057,aufbewahren::V,kaita,預かる
1058,werfen::V,čuta,投げる
1059,werfen::V,tactä,投げる
1060,fangen::V,püta,受ける
1061,packen::V,tabata,掴む
1062,verstecken::V,peitta,隠す
1063,teilen::V,jagada,分ける
1064,schicken::V,oigeta,送る
1065,bringen::V,veda,持って行く
1066,hinzufügen::V,ližata,加える
1067,bekommen::V,sada,得る
1068,erhalten::V,sada,受ける
1069,nehmen::V,otta,取る
1070,wählen::V,valita,選ぶ
1071,auswählen::V,valita,選ぶ
1072,bewahren::V,kaita,保存する
1073,behindern::V,telustada,妨害する
1074,verderben::V,travida,台無しにする
1075,beschädigen::V,satatada,損傷する
1076,zerbrechen::V,mureta,割る
1077,zerreißen::V,rebitada,引き裂く
1078,zerstören::V,mureta,破壊する
1079,verbrennen::V,poltta,焼く
1080,geben::V,antta,上げる
1081,reichen::V,antta,渡す
1082,schenken::V,lahjoita,贈る
1083,versprechen::V,toivotada,約束する
1084,wünschen::V,toivotada,望む
1085,loben::V,kitta,褒める
1086,küssen::V,tervehtada,キスする
1087,wiegen::V,likutada,揺する
1088,zudecken::V,katta,覆う
1089,wecken::V,noustatada,起こす
1090,zeigen::V,ozutada,見せる
1091,führen::V,astutada,案内する
1092,lehren::V,opeta,教える
1093,unterrichten::V,opeta,通知する
1094,aufziehen::V,kazvatada,育てる
1095,leiten::V,ohjata,導く
1096,antreiben::V,rigehtoitta,励ます
1097,lassen::V,käskta,～させる
1098,einladen::V,kucta,誘う
1099,einladen::V,kucta,招待する
1100,vereinigen::V,ühtenzoitta,一つにする
1101,besuchen::V,rižada,訪ねる
1102,treffen::V,vastata,出会う
1103,sich versammeln::V,kägeta,集まる
1104,sich versammeln::V,sätas,集まる
1105,spielen::V,väta,遊ぶ
1106,singen::V,pajatada,歌う
1107,tanzen::V,kargaita,踊る
1108,sich trennen::V,erigata,別れる
1109,verlassen::V,jätta,別れる
1110,retten::V,päzutada,救う
1111,retten::V,päzutada,助ける
1112,bewachen::V,varjoita,見張る
1113,bewachen::V,varjoita,軽微する
1114,schützen::V,kaita,保護する
1115,verteidigen::V,kaita,守る
1116,sich schlagen::V,torata,殴る
1117,schießen::V,ampta,撃つ
1118,siegen::V,vägestada,勝つ
1119,ärgern::V,verdutada,怒らせる
1120,ärgern::V,rändütada,怒らせる
1121,schlagen::V,löda,殴る
1122,schlagen::V,iškta,殴る
1123,treten::V,peksta,蹴る
1124,treten::V,topsta,蹴る
1125,stechen::V,pystiä,突く
1126,stoßen::V,iškta,突く
1127,stoßen::V,pudištada,突く
1128,stehlen::V,vargastada,盗る
1129,stören::V,keskustada,構う
1130,belästigen::V,tartuteldas,邪魔する
1131,verbergen::V,katelda,隠す
1132,täuschen::V,manitada,だます
1133,betrügen::V,manitada,だます
1134,töten::V,rikta,殺す
1135,töten::V,surmita,殺す
1136,wohnen::V,eläda,住む
1137,arbeiten::V,rata,働く
1138,sammeln::V,kogota,集める
1139,sammeln::V,kogota,収集する
1140,pflücken::V,poimda,摘む
1141,jagen::V,mecata,狩りをする
1142,fischen::V,kalatada,釣る
1143,fassen::V,tabata,捕る
1144,hüten::V,paimeta,放牧する
1145,treiben::V,ajada,追う
1146,anbinden::V,küttestada,繋ぐ
1147,anbinden::V,sidoda,繋ぐ
1148,füttern::V,sötta,餌をやる
1149,melken::V,lüpsta,搾乳する
1150,hacken::V,sauda,刻む
1151,gießen::V,valada,水をやる
1152,reifen::V,küpseta,熟す
1153,zubereiten::V,vaumištada,調理する
1154,kochen::V,keitta,煮る
1155,backen::V,paštta,焼く
1156,braten::V,žarda,焼く
1157,braten::V,žarda,炒める
1158,umrühren::V,segoitada,混ぜる
1159,stricken::V,kudoda,編む
1160,nähen::V,ombelta,縫う
1161,färben::V,mujutada,染める
1162,reinigen::V,puhtastada,掃除する
1163,waschen::V,pesta,洗う
1164,waschen::V,pesta,洗濯する
1165,abwischen::V,pühktä,拭く
1166,spülen::V,huhtoida,洗う
1167,spülen::V,huhtoida,すすぐ
1168,fegen::V,pühkta,掃除する
1169,kehren::V,uhoita,掃く
1170,baden::V,kül'ptäs,入浴する
1171,sich waschen::V,pestas,洗う
1172,ausziehen::V,riičta,脱ぐ
1173,ausziehen::V,rušta,脱ぐ
1174,anziehen::V,panda päle,着る
1175,anziehen::V,panda kädehe,着る
1176,anziehen::V,panda jaugha,着る
1177,sich anziehen::V,sobdas,着る
1178,kämmen::V,harjata,梳く
1179,schmücken::V,čomitada,飾る
1180,sagen::V,sanuda,言う
1181,sprechen::V,pagišta,話す
1182,reden::V,pagišta,話す
1183,sich unterhalten::V,lodaita,話をする
1184,fragen::V,küzuda,聞く
1185,bitten::V,pakita,頼む
1186,bitten::V,pakita,お願いする
1187,erzählen::V,sanuda,物語る
1188,erzählen::V,starinoita,物語る
1189,mitteilen::V,tedotada,伝える
1190,nennen::V,nimitada,名づける
1191,rufen::V,kucta,呼ぶ
1192,prahlen::V,kittäs,自慢する
1193,übersetzen::V,käta,訳す
1194,denken::V,meletada,考える
1195,glauben::V,uskta,信じる
1196,bemerken::V,homaita,気が付く
1197,erkennen::V,tundištada,認識する
1198,begreifen::V,tabata,分かる
1199,verstehen::V,el'geta,聞き取る
1200,verstehen::V,toimetada,聞き取る
1201,lernen::V,opetas,学ぶ
1202,lernen::V,opetas,勉強する
1203,wissen::V,teta,知っている
1204,sich erinnern an::V,johtutada,思い出す
1205,vergessen::V,unohtada,忘れる
1206,messen::V,märita,計る
1207,messen::V,märita,測定する
1208,zählen::V,lugeda,数える
1209,rechnen::V,lugeda,計算する
1210,lesen::V,lugeda,読む
1211,malen::V,pirta,描く
1212,zeichnen::V,pirta,写生する
1213,schreiben::V,kirjutada,書く
1214,besitzen::V,omištada,所持する
1215,kaufen::V,ostta,買う
1216,verkaufen::V,möda,売る
1217,bezahlen::V,maksta,払う
1218,zahlen::V,maksta,支払う
1219,beherrschen::V,valdoita,支配する
1220,ertragen::V,tirpta,耐える
