,Concept_ID,sq,se
2077,Gesellschaft::N,shoqëri,sïelte
2078,Gesellschaft::N,shoqëri,rádnastallam
2079,Gesellschaft::N,shoqëri,searvi
2080,Gesellschaft::N,shoqëri,servi
2081,Gesellschaft::N,shoqëri,seä´brr
2082,Gesellschaft::N,shoqëri,се̄ббр
2083,Hilfe::N,ndihmë,viehkie
2084,Hilfe::N,ndihmë,viehkke
2085,Hilfe::N,ndihmë,veahkki
2086,Hilfe::N,ndihmë,iše
2087,Hilfe::N,ndihmë,veä´ǩ'ǩ
2088,Hilfe::N,ndihmë,ве̄ххьк
2089,Freund::N,mik,voelpe
2090,Freund::N,mik,ráddna
2091,Freund::N,mik,venak
2092,Freund::N,mik,ustit
2093,Freund::N,mik,verdde
2094,Freund::N,mik,veerdi
2095,Freund::N,mik,na´zvan
2096,Freund::N,mik,ка̄ннҌц
2097,Kamerad::N,shok,guejmie
2098,Kamerad::N,shok,ráddna
2099,Kamerad::N,shok,guojmme
2100,Kamerad::N,shok,guoibmi
2101,Kamerad::N,shok,kyei'mi
2102,Kamerad::N,shok,taaurõš
2103,Kamerad::N,shok,то̄а̄врэшш
2104,Angelegenheit::N,punë,aate
2105,Angelegenheit::N,punë,saake
2106,Angelegenheit::N,punë,ássje
2107,Angelegenheit::N,punë,ášši
2108,Angelegenheit::N,punë,äšši
2109,Angelegenheit::N,punë,ä´šš
2110,Angelegenheit::N,punë,тӯйй
2111,Anzahl::N,sasi,taale
2112,Anzahl::N,sasi,låhkoe
2113,Anzahl::N,sasi,låhko
2114,Anzahl::N,sasi,mierre
2115,Anzahl::N,sasi,mearri
2116,Anzahl::N,sasi,lohkomearra
2117,Anzahl::N,sasi,meeṛi
2118,Anzahl::N,sasi,mie´rr
2119,Anzahl::N,sasi,чӣссел
2120,Art::N,lloj,aarhte
2121,Art::N,lloj,sládja
2122,Art::N,lloj,tjærdda
2123,Art::N,lloj,čearda
2124,Art::N,lloj,šlaaj̣â
2125,Art::N,lloj,nää´ll
2126,Art::N,lloj,на̄лль
2127,Stück::N,copë,bæhta
2128,Stück::N,copë,biehkie
2129,Stück::N,copë,biehkke
2130,Stück::N,copë,bihttá
2131,Stück::N,copë,pittá
2132,Stück::N,copë,káppálâh
2133,Stück::N,copë,ku´sǩǩ
2134,Stück::N,copë,кусськ
2135,Teil::N,pjesë,stuhtje
2136,Teil::N,pjesë,oasse
2137,Teil::N,pjesë,bielle
2138,Teil::N,pjesë,guovllo
2139,Teil::N,pjesë,oassi
2140,Teil::N,pjesë,bihttá
2141,Teil::N,pjesë,uási
2142,Teil::N,pjesë,vuâ´ss
2143,Teil::N,pjesë,pie´ǩ'ǩ
2144,Teil::N,pjesë,кусськ
2145,Hälfte::N,gjysmë,lehkie
2146,Hälfte::N,gjysmë,lahkke
2147,Hälfte::N,gjysmë,bealli
2148,Hälfte::N,gjysmë,peeḷi
2149,Hälfte::N,gjysmë,lâ´ǩǩ
2150,Hälfte::N,gjysmë,pie´ll
2151,Hälfte::N,gjysmë,пе̄лль
2152,Kreis::N,qark,rïngke
2153,Kreis::N,qark,gievlle
2154,Kreis::N,qark,gierdu
2155,Kreis::N,qark,riggee
2156,Kreis::N,qark,kruugg
2157,Kreis::N,qark,круг
2158,Kreis::N,rreth,rïngke
2159,Kreis::N,rreth,gievlle
2160,Kreis::N,rreth,gierdu
2161,Kreis::N,rreth,riggee
2162,Kreis::N,rreth,kruugg
2163,Kreis::N,rreth,круг
2164,Kreuz::N,kryq,kroesse
2165,Kreuz::N,kryq,ruossa
2166,Kreuz::N,kryq,rista
2167,Kreuz::N,kryq,ristâ
2168,Kreuz::N,kryq,ristt
2169,Kreuz::N,kryq,рысст
2170,Linie::N,vijë,sïeve
2171,Linie::N,vijë,linnja
2172,Linie::N,vijë,linjá
2173,Linie::N,vijë,linnjá
2174,Linie::N,vijë,njuálgus
2175,Linie::N,vijë,certldõk
2176,Linie::N,vijë,це̄кесь
2177,Strich::N,vizë,sïeve
2178,Strich::N,vizë,sáhtso
2179,Strich::N,vizë,sárggis
2180,Strich::N,vizë,čálástâh
2181,Strich::N,vizë,certldõk
2182,Strich::N,vizë,ця̄кас
2183,Strich::N,vizë,це̄кесь
2184,Abstand::N,distancë,gåhkoe
2185,Abstand::N,distancë,gåhkaldahke
2186,Abstand::N,distancë,lahka
2187,Abstand::N,distancë,gasska
2188,Abstand::N,distancë,gaska
2189,Abstand::N,distancë,koskâ
2190,Abstand::N,distancë,kõskk
2191,Abstand::N,distancë,кэ̄сск
2192,Entfernung::N,largim,gåhkoe
2193,Entfernung::N,largim,gåhkaldahke
2194,Entfernung::N,largim,gasska
2195,Entfernung::N,largim,mælggat
2196,Entfernung::N,largim,gaska
2197,Entfernung::N,largim,mátkegaska
2198,Entfernung::N,largim,koskâ
2199,Entfernung::N,largim,kõskk
2200,Entfernung::N,largim,jäämkõskk
2201,Entfernung::N,largim,кэ̄сск
2202,Gegend::N,vise,haerie
2203,Gegend::N,vise,guovvlo
2204,Gegend::N,vise,bájkke
2205,Gegend::N,vise,guovlu
2206,Gegend::N,vise,duovdda
2207,Gegend::N,vise,kuáv'lu
2208,Gegend::N,vise,vu´vdd
2209,Gegend::N,vise,па̄йхьк
2210,Gegend::N,krahinë,haerie
2211,Gegend::N,krahinë,guovvlo
2212,Gegend::N,krahinë,bájkke
2213,Gegend::N,krahinë,guovlu
2214,Gegend::N,krahinë,duovdda
2215,Gegend::N,krahinë,kuáv'lu
2216,Gegend::N,krahinë,vu´vdd
2217,Gegend::N,krahinë,па̄йхьк
2218,Platz::N,shesh,sijjie
2219,Platz::N,shesh,sadje
2220,Platz::N,shesh,sadji
2221,Platz::N,shesh,tááḷu
2222,Platz::N,shesh,tääll
2223,Platz::N,shesh,сайй
2224,Ort::N,vend,sijjie
2225,Ort::N,vend,bájkke
2226,Ort::N,vend,sadje
2227,Ort::N,vend,báiki
2228,Ort::N,vend,päikki
2229,Ort::N,vend,pâi´ǩǩ
2230,Ort::N,vend,сайй
2231,Ort::N,vend,па̄йхьк
2232,Seite::N,anë,bielie
2233,Seite::N,anë,sijddo
2234,Seite::N,anë,bealli
2235,Seite::N,anë,ertti
2236,Seite::N,anë,jeä´rtt
2237,Seite::N,anë,пе̄лль
2238,Seite::N,anë,е̄ммьне
2239,Mitte::N,mes,gaske
2240,Mitte::N,mes,jarnge
2241,Mitte::N,mes,gasska
2242,Mitte::N,mes,guovddaš
2243,Mitte::N,mes,gaskamuddu
2244,Mitte::N,mes,koskâ
2245,Mitte::N,mes,kõskk
2246,Mitte::N,mes,кэ̄сск
2247,Gegenstand::N,send,daevere
2248,Gegenstand::N,send,oabme
2249,Gegenstand::N,send,gávnne
2250,Gegenstand::N,send,bierggas
2251,Gegenstand::N,send,ettâ
2252,Gegenstand::N,send,kápulâh
2253,Gegenstand::N,send,käu´nn
2254,Gegenstand::N,send,ка̄ввьн
2255,Sache::N,gjë,aate
2256,Sache::N,gjë,saake
2257,Sache::N,gjë,ássje
2258,Sache::N,gjë,ášši
2259,Sache::N,gjë,äšši
2260,Sache::N,gjë,ä´šš
2261,Sache::N,gjë,ве̄шш
2262,Sache::N,send,aate
2263,Sache::N,send,saake
2264,Sache::N,send,ássje
2265,Sache::N,send,ášši
2266,Sache::N,send,äšši
2267,Sache::N,send,ä´šš
2268,Sache::N,send,ве̄шш
2269,Rand::N,qoshe,raedtie
2270,Rand::N,qoshe,rabdda
2271,Rand::N,qoshe,ravda
2272,Rand::N,qoshe,robdâ
2273,Rand::N,qoshe,čårr
2274,Rand::N,qoshe,ruõbdd
2275,Rand::N,qoshe,рӯммт
2276,Rand::N,qoshe,ре̄ввьн
2277,Kante::N,teh,raedtie
2278,Kante::N,teh,rabdda
2279,Kante::N,teh,ravda
2280,Kante::N,teh,robdâ
2281,Kante::N,teh,å´rdd
2282,Kante::N,teh,ruõbdd
2283,Kante::N,teh,рӯммт
2284,Kante::N,teh,ре̄ввьн
2285,Ecke::N,qoshe,roene
2286,Ecke::N,qoshe,kråane
2287,Ecke::N,qoshe,náhpo
2288,Ecke::N,qoshe,nusske
2289,Ecke::N,qoshe,nurki
2290,Ecke::N,qoshe,čiehka
2291,Ecke::N,qoshe,čiehâ
2292,Ecke::N,qoshe,čiõkk
2293,Ecke::N,qoshe,suåp'p
2294,Ecke::N,qoshe,уггл
2295,Spitze::N,majë,gietjie
2296,Spitze::N,majë,snjuhtje
2297,Spitze::N,majë,gihttje
2298,Spitze::N,majë,geahči
2299,Spitze::N,majë,picci
2300,Spitze::N,majë,keeči
2301,Spitze::N,majë,ǩie´čč
2302,Spitze::N,majë,кя̄женч
2303,Ende::N,skaj,gietjie
2304,Ende::N,skaj,giehtje
2305,Ende::N,skaj,geahči
2306,Ende::N,skaj,keeči
2307,Ende::N,skaj,puäš'š
2308,Ende::N,skaj,ке̄джь
2309,Ende::N,bisht,gietjie
2310,Ende::N,bisht,giehtje
2311,Ende::N,bisht,geahči
2312,Ende::N,bisht,keeči
2313,Ende::N,bisht,puäš'š
2314,Ende::N,bisht,ке̄джь
2315,Loch::N,vrimë,raejkie
2316,Loch::N,vrimë,rájgge
2317,Loch::N,vrimë,ráigi
2318,Loch::N,vrimë,räigi
2319,Loch::N,vrimë,loikk
2320,Loch::N,vrimë,râi´ǧǧ
2321,Loch::N,vrimë,ра̄ййк
2322,Winkel::N,kënd,skaavhte
2323,Winkel::N,kënd,tjiehka
2324,Winkel::N,kënd,soahppa
2325,Winkel::N,kënd,čiehka
2326,Winkel::N,kënd,sogge
2327,Winkel::N,kënd,suåp'p
2328,Winkel::N,kënd,уггл
2329,Muster::N,mostër,goere
2330,Muster::N,mostër,girjja
2331,Muster::N,mostër,girjjit
2332,Muster::N,mostër,kovos
2333,Muster::N,mostër,кыррьй
2334,Muster::N,mostër,кырьйнесс
2335,Größe::N,madhësi,ståaroe
2336,Größe::N,madhësi,stuorrudahka
2337,Größe::N,madhësi,stūrrodat
2338,Größe::N,madhësi,mahtodat
2339,Größe::N,madhësi,allodat
2340,Größe::N,madhësi,stuá'ṛudâh
2341,Größe::N,madhësi,роаӈӈьк
2342,Länge::N,gjatësi,gåhkoe
2343,Länge::N,gjatësi,guhkkudahka
2344,Länge::N,gjatësi,guhkkodat
2345,Länge::N,gjatësi,kukkodâh
2346,Länge::N,gjatësi,õllâdvuõtt
2347,Länge::N,gjatësi,куххьквӯдт
2348,Höhe::N,lartësi,jalloe
2349,Höhe::N,lartësi,jalladahke
2350,Höhe::N,lartësi,alludahka
2351,Höhe::N,lartësi,allatvuohta
2352,Höhe::N,lartësi,allodat
2353,Höhe::N,lartësi,aḷodâh
2354,Höhe::N,lartësi,âlladvuõtt
2355,Höhe::N,lartësi,э̄ллвӯдт
2356,Gewicht::N,peshë,leavloe
2357,Gewicht::N,peshë,dædda
2358,Gewicht::N,peshë,låssudahka
2359,Gewicht::N,peshë,deaddu
2360,Gewicht::N,peshë,tiäd'du
2361,Gewicht::N,peshë,teäd'd
2362,Gewicht::N,peshë,тя̄ннт
2363,Gewicht::N,peshë,вӣссь
2364,Menge::N,sasi,mierie
2365,Menge::N,sasi,ållo
2366,Menge::N,sasi,mearri
2367,Menge::N,sasi,doahkki
2368,Menge::N,sasi,meeṛi
2369,Menge::N,sasi,tukk
2370,Menge::N,sasi,mie´rr
2371,Menge::N,sasi,туххк
2372,Menge::N,sasi,ла̄ннҍт
2373,Haufen::N,grumbull,deava
2374,Haufen::N,grumbull,håevkie
2375,Haufen::N,grumbull,hårre
2376,Haufen::N,grumbull,látna
2377,Haufen::N,grumbull,laaṇâ
2378,Haufen::N,grumbull,laađđ
2379,Haufen::N,grumbull,поанн
2380,Reihe::N,radhë,raajroe
2381,Reihe::N,radhë,rájddo
2382,Reihe::N,radhë,gurgadas
2383,Reihe::N,radhë,kuáḷus
2384,Reihe::N,radhë,riâd'd
2385,Reihe::N,radhë,по̄ллт
2386,Reihe::N,rresht,raajroe
2387,Reihe::N,rresht,rájddo
2388,Reihe::N,rresht,gurgadas
2389,Reihe::N,rresht,kuáḷus
2390,Reihe::N,rresht,riâd'd
2391,Reihe::N,rresht,по̄ллт
2392,Boot::N,barkë,vïnhtse
2393,Boot::N,barkë,vanás
2394,Boot::N,barkë,vanntsa
2395,Boot::N,barkë,fanas
2396,Boot::N,barkë,voonâs
2397,Boot::N,barkë,käärbis
2398,Boot::N,barkë,võõnâs
2399,Boot::N,barkë,вэнс
2400,Boot::N,lundër,vïnhtse
2401,Boot::N,lundër,vanás
2402,Boot::N,lundër,vanntsa
2403,Boot::N,lundër,fanas
2404,Boot::N,lundër,voonâs
2405,Boot::N,lundër,käärbis
2406,Boot::N,lundër,võõnâs
2407,Boot::N,lundër,вэнс
2408,Ruder::N,rrem,aajroe
2409,Ruder::N,rrem,ájrro
2410,Ruder::N,rrem,áiru
2411,Ruder::N,rrem,áiru
2412,Ruder::N,rrem,äirr
2413,Ruder::N,rrem,а̄ррьй
2414,Schlitten::N,sajë,slærra
2415,Schlitten::N,sajë,tjïelhke
2416,Schlitten::N,sajë,gieris
2417,Schlitten::N,sajë,tjielkká
2418,Schlitten::N,sajë,gielká
2419,Schlitten::N,sajë,kiäl'kká
2420,Schlitten::N,sajë,saan
2421,Schlitten::N,sajë,ǩeâlkk
2422,Schlitten::N,sajë,со̄а̄н
2423,Ski::N,ski,treavka
2424,Ski::N,ski,sabek
2425,Ski::N,ski,sabet
2426,Ski::N,ski,saaveeh
2427,Ski::N,ski,koolâs
2428,Ski::N,ski,коаллас
2429,Ski::N,ski,са̄вехь
2430,Lagerfeuer::N,flakadan,dålle
2431,Lagerfeuer::N,flakadan,sajijdållå
2432,Lagerfeuer::N,flakadan,dolla
2433,Lagerfeuer::N,flakadan,tullâ
2434,Lagerfeuer::N,flakadan,toll
2435,Lagerfeuer::N,flakadan,то̄лл
2436,Lagerfeuer::N,zjarr i madh,dålle
2437,Lagerfeuer::N,zjarr i madh,sajijdållå
2438,Lagerfeuer::N,zjarr i madh,dolla
2439,Lagerfeuer::N,zjarr i madh,tullâ
2440,Lagerfeuer::N,zjarr i madh,toll
2441,Lagerfeuer::N,zjarr i madh,то̄лл
2442,Last::N,barrë,maajsoe
2443,Last::N,barrë,noade
2444,Last::N,barrë,guorbmi
2445,Last::N,barrë,kye'rmi
2446,Last::N,barrë,nue´đđ
2447,Last::N,barrë,kue´rmm
2448,Last::N,barrë,нуэдът
2449,Gang::N,ecje,vaedtseme
2450,Gang::N,ecje,mannulahka
2451,Gang::N,ecje,johtu
2452,Gang::N,ecje,jotteem
2453,Gang::N,ecje,joto
2454,Gang::N,ecje,jäl'lmõš
2455,Gang::N,ecje,ёадтмушш
2456,Gang::N,ecje,ёадтҌмушш
2457,Schritt::N,hap,sïlle
2458,Schritt::N,hap,lávkke
2459,Schritt::N,hap,lávki
2460,Schritt::N,hap,lävkki
2461,Schritt::N,hap,läu´ǩǩ
2462,Schritt::N,hap,ла̄ффьк
2463,Norden::N,veri,noerhte
2464,Norden::N,veri,nuortta
2465,Norden::N,veri,davvi
2466,Norden::N,veri,taṿe
2467,Norden::N,veri,tâ´vv
2468,Norden::N,veri,таввял
2469,Süden::N,jug,åarjel
2470,Süden::N,jug,oarjje
2471,Süden::N,jug,lulli
2472,Süden::N,jug,mäddi
2473,Süden::N,jug,kesipieg'gâ
2474,Süden::N,jug,saujj
2475,Süden::N,jug,со̄а̄ййв
2476,Westen::N,perëndim,jillie
2477,Westen::N,perëndim,alle
2478,Westen::N,perëndim,oarji
2479,Westen::N,perëndim,uár'ji
2480,Westen::N,perëndim,viõstâr
2481,Westen::N,perëndim,вуэрьял
2482,Osten::N,lindje,luvlie
2483,Osten::N,lindje,lulle
2484,Osten::N,lindje,nuorta
2485,Osten::N,lindje,nuor'ttâ
2486,Osten::N,lindje,nuõrti
2487,Osten::N,lindje,нуҏҏьт
2488,Holz::N,dru,moere
2489,Holz::N,dru,muorra
2490,Holz::N,dru,muorra
2491,Holz::N,dru,muoṛâ
2492,Holz::N,dru,muõrr
2493,Holz::N,dru,мӯрр
2494,Brett::N,dërrasë,fealloe
2495,Brett::N,dërrasë,fiello
2496,Brett::N,dërrasë,lávdi
2497,Brett::N,dërrasë,lyev'di
2498,Brett::N,dërrasë,lu´vdd
2499,Brett::N,dërrasë,лаййт
2500,Platte::N,pllakë,spaagkoe
2501,Platte::N,pllakë,skierro
2502,Platte::N,pllakë,skearru
2503,Platte::N,pllakë,ráptu
2504,Platte::N,pllakë,ка̄ррьт
2505,Stütze::N,shtyllë,dovtege
2506,Stütze::N,shtyllë,dåarjege
2507,Stütze::N,shtyllë,tsagge
2508,Stütze::N,shtyllë,nihta
2509,Stütze::N,shtyllë,duvdda
2510,Stütze::N,shtyllë,caggi
2511,Stütze::N,shtyllë,cagge
2512,Stütze::N,shtyllë,cõgldõk
2513,Stütze::N,shtyllë,стуэлльп
2514,Stütze::N,mbështetesë,dovtege
2515,Stütze::N,mbështetesë,dåarjege
2516,Stütze::N,mbështetesë,tsagge
2517,Stütze::N,mbështetesë,nihta
2518,Stütze::N,mbështetesë,duvdda
2519,Stütze::N,mbështetesë,caggi
2520,Stütze::N,mbështetesë,cagge
2521,Stütze::N,mbështetesë,cõgldõk
2522,Stütze::N,mbështetesë,стуэлльп
2523,Stange::N,shufër,staavra
2524,Stange::N,shufër,stággo
2525,Stange::N,shufër,hålggå
2526,Stange::N,shufër,stávrá
2527,Stange::N,shufër,stággu
2528,Stange::N,shufër,čuálgui
2529,Stange::N,shufër,kaŋgg
2530,Stange::N,shufër,кэ̄ллт
2531,Stange::N,shufër,пе̄лльк
2532,Stock::N,dajak,galte
2533,Stock::N,dajak,klåbpoe
2534,Stock::N,dajak,soabbe
2535,Stock::N,dajak,soabbi
2536,Stock::N,dajak,suáb'bi
2537,Stock::N,dajak,suä´b'b
2538,Stock::N,dajak,суэммьп
2539,Stab::N,shkop,klaahka
2540,Stab::N,shkop,soabbe
2541,Stab::N,shkop,soabbi
2542,Stab::N,shkop,suáb'bi
2543,Stab::N,shkop,suä´b'b
2544,Stab::N,shkop,суэммьп
2545,Rohr::N,tub,gïrse
2546,Rohr::N,tub,båhttså
2547,Rohr::N,tub,bohcci
2548,Rohr::N,tub,poccee
2549,Rohr::N,tub,puu´lčiǩ
2550,Rohr::N,tub,туррьп
2551,Haus::N,shtëpi,ståapoe
2552,Haus::N,shtëpi,goahte
2553,Haus::N,shtëpi,stohpu
2554,Haus::N,shtëpi,tááḷu
2555,Haus::N,shtëpi,tääll
2556,Haus::N,shtëpi,пэ̄ҏҏт
2557,Heim::N,konak,hïejme
2558,Heim::N,konak,viesso
2559,Heim::N,konak,ruoktu
2560,Heim::N,konak,päikki
2561,Heim::N,konak,päi´ǩǩ
2562,Heim::N,konak,пэ̄ҏҏт
2563,Heim::N,shtëpi,hïejme
2564,Heim::N,shtëpi,viesso
2565,Heim::N,shtëpi,ruoktu
2566,Heim::N,shtëpi,päikki
2567,Heim::N,shtëpi,päi´ǩǩ
2568,Heim::N,shtëpi,пэ̄ҏҏт
2569,Ofen::N,sobë,vuebnie
2570,Ofen::N,sobë,vuodná
2571,Ofen::N,sobë,vuobnne
2572,Ofen::N,sobë,uvdna
2573,Ofen::N,sobë,uvnâ
2574,Ofen::N,sobë,ǩiiuǥân
2575,Ofen::N,sobë,пе̄ххц
2576,Ofen::N,sobë,кыввкан
2577,Ofen::N,stufë,vuebnie
2578,Ofen::N,stufë,vuodná
2579,Ofen::N,stufë,vuobnne
2580,Ofen::N,stufë,uvdna
2581,Ofen::N,stufë,uvnâ
2582,Ofen::N,stufë,ǩiiuǥân
2583,Ofen::N,stufë,пе̄ххц
2584,Ofen::N,stufë,кыввкан
2585,Fußboden::N,dysheme,guelpie
2586,Fußboden::N,dysheme,guolbbe
2587,Fußboden::N,dysheme,láhtti
2588,Fußboden::N,dysheme,šalde
2589,Fußboden::N,dysheme,šâ´ldd
2590,Fußboden::N,dysheme,шалльт
2591,Tisch::N,tryezë,buertie
2592,Tisch::N,tryezë,bievdde
2593,Tisch::N,tryezë,beavdi
2594,Tisch::N,tryezë,pevdi
2595,Tisch::N,tryezë,på´rdd
2596,Tisch::N,tryezë,stue´ll
2597,Tisch::N,tryezë,туэлль
2598,Stuhl::N,karrige,stovle
2599,Stuhl::N,karrige,ståvllå
2600,Stuhl::N,karrige,stuollu
2601,Stuhl::N,karrige,stovli
2602,Stuhl::N,karrige,stuu´l
2603,Stuhl::N,karrige,стула
2604,Wiege::N,djep,gïerhkeme
2605,Wiege::N,djep,vuoggo
2606,Wiege::N,djep,geaŧŧu
2607,Wiege::N,djep,geaktu
2608,Wiege::N,djep,gietkka
2609,Wiege::N,djep,kiäh'tu
2610,Wiege::N,djep,vogga
2611,Wiege::N,djep,кӣткэм
2612,Bett::N,shtrat,seangkoe
2613,Bett::N,shtrat,sæŋŋga
2614,Bett::N,shtrat,seaŋga
2615,Bett::N,shtrat,seŋgâ
2616,Bett::N,shtrat,sââ´jj
2617,Bett::N,shtrat,вуэдтӭмсайй
2618,Regal::N,raft,hælla
2619,Regal::N,raft,hilldo
2620,Regal::N,raft,hildu
2621,Regal::N,raft,ildee
2622,Regal::N,raft,i´lddi
2623,Regal::N,raft,ылльтэ
2624,Kiste::N,kuti,aeskie
2625,Kiste::N,kuti,kássa
2626,Kiste::N,kuti,kássa
2627,Kiste::N,kuti,árkku
2628,Kiste::N,kuti,ču´ǩǩ
2629,Kiste::N,kuti,чуххьк
2630,Fenster::N,dritare,klaase
2631,Fenster::N,dritare,vinndek
2632,Fenster::N,dritare,láse
2633,Fenster::N,dritare,laasâ
2634,Fenster::N,dritare,ikkân
2635,Fenster::N,dritare,эххкан
2636,Tür::N,derë,okse
2637,Tür::N,derë,uksa
2638,Tür::N,derë,uksa
2639,Tür::N,derë,uksâ
2640,Tür::N,derë,uhss
2641,Tür::N,derë,уккс
2642,Tor::N,portë,okse
2643,Tor::N,portë,pårttå
2644,Tor::N,portë,uksa
2645,Tor::N,portë,poarta
2646,Tor::N,portë,porttâ
2647,Tor::N,portë,uustõk
2648,Tor::N,portë,čuâlluhss
2649,Tor::N,portë,уккс
2650,Zaun::N,gardh,haakene
2651,Zaun::N,gardh,jerra
2652,Zaun::N,gardh,gárdde
2653,Zaun::N,gardh,áidi
2654,Zaun::N,gardh,äiđi
2655,Zaun::N,gardh,äidd
2656,Zaun::N,gardh,čuâll
2657,Zaun::N,gardh,а̄ййт
2658,Dach::N,çati,rehpie
2659,Dach::N,çati,dæhkko
2660,Dach::N,çati,gáhttu
2661,Dach::N,çati,káttu
2662,Dach::N,çati,laakk
2663,Dach::N,çati,пэ̄ҏҏтэ̄ля
2664,Dach::N,çati,кры̄ша
2665,Leiter::N,shkallë,raajtere
2666,Leiter::N,shkallë,tjajmos
2667,Leiter::N,shkallë,boagos
2668,Leiter::N,shkallë,ráidalas
2669,Leiter::N,shkallë,raidlâs
2670,Leiter::N,shkallë,лествец
2671,Besen::N,fshesë,saehpie
2672,Besen::N,fshesë,gaerpene
2673,Besen::N,fshesë,njáman
2674,Besen::N,fshesë,luvdá
2675,Besen::N,fshesë,luvdá
2676,Besen::N,fshesë,västt
2677,Besen::N,fshesë,ва̄сст
2678,Spaten::N,lopatë,gåajvoe
2679,Spaten::N,lopatë,spádá
2680,Spaten::N,lopatë,goajvvo
2681,Spaten::N,lopatë,goaivu
2682,Spaten::N,lopatë,kuái'vu
2683,Spaten::N,lopatë,kuäivv
2684,Spaten::N,lopatë,куаййв
2685,Schaufel::N,qyrek,gåajvoe
2686,Schaufel::N,qyrek,gåjvun
2687,Schaufel::N,qyrek,goajvvo
2688,Schaufel::N,qyrek,goaivu
2689,Schaufel::N,qyrek,kuái'vu
2690,Schaufel::N,qyrek,kuäivv
2691,Schaufel::N,qyrek,куаййв
2692,Gabel::N,pirun,tjåagka
2693,Gabel::N,pirun,gáffil
2694,Gabel::N,pirun,káffal
2695,Gabel::N,pirun,kaahvâl
2696,Gabel::N,pirun,velkk
2697,Gabel::N,pirun,а̄лльс
2698,Löffel::N,lugë,buste
2699,Löffel::N,lugë,bassti
2700,Löffel::N,lugë,baste
2701,Löffel::N,lugë,pastem
2702,Löffel::N,lugë,pâ´sttem
2703,Löffel::N,lugë,пасьтэмь
2704,Messer::N,thikë,nejpie
2705,Messer::N,thikë,nijbbe
2706,Messer::N,thikë,niibi
2707,Messer::N,thikë,nijbe
2708,Messer::N,thikë,nei´bb
2709,Messer::N,thikë,ныййп
2710,Nagel::N,gozhdë,spæjhkere
2711,Nagel::N,gozhdë,spiger
2712,Nagel::N,gozhdë,návlle
2713,Nagel::N,gozhdë,spiikkár
2714,Nagel::N,gozhdë,spijkkár
2715,Nagel::N,gozhdë,näu´ll
2716,Nagel::N,gozhdë,на̄ввьл
2717,Netz::N,rrjetë,viermie
2718,Netz::N,rrjetë,viermme
2719,Netz::N,rrjetë,næhtta
2720,Netz::N,rrjetë,fierbmi
2721,Netz::N,rrjetë,viermi
2722,Netz::N,rrjetë,säi´mm
2723,Netz::N,rrjetë,нӯжхьт
2724,Haken::N,grep,kruehkie
2725,Haken::N,grep,ruohkke
2726,Haken::N,grep,vagge
2727,Haken::N,grep,roahkki
2728,Haken::N,grep,faggi
2729,Haken::N,grep,kuák'ki
2730,Haken::N,grep,kuä´ǩ'ǩ
2731,Haken::N,grep,ва̄ӈӈк
2732,Haken::N,grep,куэххьк
2733,Haken::N,grremç,kruehkie
2734,Haken::N,grremç,ruohkke
2735,Haken::N,grremç,vagge
2736,Haken::N,grremç,roahkki
2737,Haken::N,grremç,faggi
2738,Haken::N,grremç,kuák'ki
2739,Haken::N,grremç,kuä´ǩ'ǩ
2740,Haken::N,grremç,ва̄ӈӈк
2741,Haken::N,grremç,куэххьк
2742,Griff::N,dorak,rehpie
2743,Griff::N,dorak,taatje
2744,Griff::N,dorak,gavlla
2745,Griff::N,dorak,guottáldahka
2746,Griff::N,dorak,geavja
2747,Griff::N,dorak,novdâ
2748,Griff::N,dorak,nõđđ
2749,Griff::N,dorak,kå´ǧǧ
2750,Griff::N,dorak,нэ̄дт
2751,Griff::N,dorezë,rehpie
2752,Griff::N,dorezë,taatje
2753,Griff::N,dorezë,gavlla
2754,Griff::N,dorezë,guottáldahka
2755,Griff::N,dorezë,geavja
2756,Griff::N,dorezë,novdâ
2757,Griff::N,dorezë,nõđđ
2758,Griff::N,dorezë,kå´ǧǧ
2759,Griff::N,dorezë,нэ̄дт
2760,Schloss::N,bravë,laesie
2761,Schloss::N,bravë,lássa
2762,Schloss::N,bravë,lohkka
2763,Schloss::N,bravë,lukkâ
2764,Schloss::N,bravë,lokk
2765,Schloss::N,bravë,ло̄ххк
2766,Bild::N,tablo,guvvie
2767,Bild::N,tablo,gåvvå
2768,Bild::N,tablo,govva
2769,Bild::N,tablo,koṿe
2770,Bild::N,tablo,kartt
2771,Bild::N,tablo,картина
2772,Bild::N,pikturë,guvvie
2773,Bild::N,pikturë,gåvvå
2774,Bild::N,pikturë,govva
2775,Bild::N,pikturë,koṿe
2776,Bild::N,pikturë,kartt
2777,Bild::N,pikturë,картина
2778,Figur::N,figurë,guvvie
2779,Figur::N,figurë,gåvos
2780,Figur::N,figurë,figuvrra
2781,Figur::N,figurë,figuvra
2782,Figur::N,figurë,kovos
2783,Figur::N,figurë,kuâŋas
2784,Puppe::N,kukull,dåahka
2785,Puppe::N,kukull,dåhkko
2786,Puppe::N,kukull,doahkko
2787,Puppe::N,kukull,dohkká
2788,Puppe::N,kukull,duhkká
2789,Puppe::N,kukull,kuuhlaž
2790,Puppe::N,kukull,кукла
2791,Beutel::N,qese,voessetje
2792,Beutel::N,qese,påvsså
2793,Beutel::N,qese,seahkaš
2794,Beutel::N,qese,bursa
