,Concept_ID,de,ps
772,wohin::FADV,wohin,چېرته
773,wie::FADV,wie,څنګه
774,warum::FADV,warum,ولې
775,wieviel::FNUM,wieviel,څو
776,wieviel::FNUM,wieviel,څومره
777,eins::NUM,eins,یو
778,zwei::NUM,zwei,دوه
779,drei::NUM,drei,درې
780,vier::NUM,vier,څلور
781,fünf::NUM,fünf,پنځه
782,sechs::NUM,sechs,شپږ
783,sieben::NUM,sieben,اوه
784,acht::NUM,acht,اته
785,neun::NUM,neun,نهه
786,zehn::NUM,zehn,لس
787,elf::NUM,elf,یوولس
788,zwölf::NUM,zwölf,دولس
789,zwanzig::NUM,zwanzig,شل
790,dreißig::NUM,dreißig,دېرش
791,vierzig::NUM,vierzig,څلوېښت
792,fünfzig::NUM,fünfzig,پنځوس
793,sechzig::NUM,sechzig,شپېته
794,siebzig::NUM,siebzig,اویا
795,achtzig::NUM,achtzig,اتیا
796,neunzig::NUM,neunzig,نوي
797,hundert::NUM,hundert,سل
798,tausend::NUM,tausend,زر
799,und::CNJ,und,او
800,oder::CNJ,oder,ېا
801,stehen::V,stehen,درېدل
802,sitzen::V,sitzen,کښېنستل
803,liegen::V,liegen,ملاستل
804,hängen::V,hängen,ځړېدل
805,werden::V,werden,کېدل
806,passieren::V,passieren,پېښېدل
807,beginnen::V,beginnen,شروع کېدل
808,enden::V,enden,خلاصدل
809,enden::V,enden,تمامېدل
810,wechseln::V,wechseln,تغییر موندل
811,aufgehen[Sonne]::V,aufgehen,ختل
812,untergehen[Sonne]::V,untergehen,لوېدل
813,untergehen[Sonne]::V,untergehen,پرېوتل
814,scheinen[Sonne]::V,scheinen,رڼا کول
815,donnern::V,donnern,تنېدل
816,donnern::V,donnern,غړمبېدل
817,wehen::V,wehen,چلېدل
818,strömen::V,strömen,بهېدل
819,fließen::V,fließen,بهېدل
820,fließen::V,fließen,تویېدل
821,sich drehen::V,sich drehen,ګرځېدل
822,sich drehen::V,sich drehen,چورلېدل
823,schwanken::V,schwanken,زنګېدل
824,schwingen::V,schwingen,زنګېدل
825,fallen::V,fallen,ولېدل
826,brennen::V,brennen,سوځېدل
827,rauchen::V,rauchen,لوګی کول
828,regnen::V,regnen,باران اورېدل
829,gefrieren::V,gefrieren,کنګل نيول
830,tauen::V,tauen,وېلې کېدل
831,schmelzen::V,schmelzen,وېلې کېدل
832,trocknen::V,trocknen,وچېدل
833,sieden::V,sieden,اېشېدل
834,faulen::V,faulen,خرابېدل
835,verfaulen::V,verfaulen,ورستېدل
836,reißen::V,reißen,شلېدل
837,versinken::V,versinken,ډوېېدل
838,vergehen::V,vergehen,تېرېدل
839,erscheinen::V,erscheinen,ښکارېدل
840,verschwinden::V,verschwinden,ورکېدل
841,sinken::V,sinken,ښکته کېدل
842,abnehmen::V,abnehmen,کمېدل
843,zunehmen::V,zunehmen,زیاتېدل
844,steigen::V,steigen,جګېدل
845,steigen::V,steigen,پورته کېدل
846,wachsen::V,wachsen,وده کول
847,glänzen::V,glänzen,ځلېدل
848,funkeln::V,funkeln,پړکېدل
849,lärmen::V,lärmen,غال و غول کول
850,läuten::V,läuten,زنګ وهل
851,klingeln::V,klingeln,زنګ وهل
852,klirren::V,klirren,کړنګېدل
853,brausen::V,brausen,تلاطم کول
854,rauschen::V,rauschen,شڼهار کول
855,klingen::V,klingen,آواز کول
856,bellen::V,bellen,غپېدل
857,heulen::V,heulen,انګلل
858,blasen::V,blasen,پو کول
859,pfeifen::V,pfeifen,شپېلک وهل
860,schreien::V,schreien,ناره کول
861,stöhnen::V,stöhnen,زګېروی کول
862,zittern::V,zittern,لړزېدل
863,leben::V,leben,ژوند کول
864,geboren werden::V,geboren werden,زېږېدل
865,atmen::V,atmen,ساه کښل
866,atmen::V,atmen,تنفس کول
867,trinken::V,trinken,څښل
868,essen::V,essen,خوړل
869,schlucken::V,schlucken,غړپول
870,müde werden::V,müde werden,ستړی کېدل
871,einschlafen::V,einschlafen,ویده کېدل
872,schlafen::V,schlafen,خوب کول
873,aufwachen::V,aufwachen,ویښېدل
874,aufstehen::V,aufstehen,پاڅېدل
875,sich erholen::V,sich erholen,استراحت کول
876,krank werden::V,krank werden,رنځورېدل
877,krank sein::V,krank sein,ناجوړېدل
878,schmerzen::V,schmerzen,خوږېدل
879,schmerzen::V,schmerzen,درد کول
880,husten::V,husten,ټوخېدل
881,genesen::V,genesen,رغېدل
882,sterben::V,sterben,مړل
883,umkommen::V,umkommen,تلفېدل
884,sich bewegen::V,sich bewegen,چلېدل
885,sich bewegen::V,sich bewegen,حرکت کول
886,sich rühren::V,sich rühren,ښورېدل
887,sich erheben::V,sich erheben,درېدل
888,sich setzen::V,sich setzen,کښېنستل
889,hinfallen::V,hinfallen,لوېدل
890,laufen::V,laufen,منډې وهل
891,schreiten::V,schreiten,قدم ایښودل
892,spazierengehen::V,spazierengehen,چکر وهل
893,eilen::V,eilen,بېړه کول
894,sich beeilen::V,sich beeilen,عجله کول
895,sausen::V,sausen,ځغستل
896,rennen::V,rennen,زغلېدل
897,springen::V,springen,ټوپ وهل
898,klettern::V,klettern,ختل
899,schaukeln::V,schaukeln,زنګېدل
900,kriechen::V,kriechen,خاپوړی وهل
901,schwimmen::V,schwimmen,لامبو وهل
902,tauchen::V,tauchen,غوټه وهل
903,rudern::V,rudern,پارو وهل
904,fahren::V,fahren,تلل
905,fliegen::V,fliegen,الوتل
906,gehen::V,gehen,تلل
907,weggehen::V,weggehen,بهر وتل
908,abfahren::V,abfahren,تلل
909,anhalten::V,anhalten,ودرېدل
910,hineingehen::V,hineingehen,داخلېدل
911,eintreten::V,eintreten,ننوتل
912,kommen::V,kommen,راتلل
913,ankommen::V,ankommen,رسېدل
914,zurückkommen::V,zurückkommen,بېرته راتلل
915,bleiben::V,bleiben,پاتې کېدل
916,warten::V,warten,انتظار وېستل
917,erwarten::V,erwarten,انتظار کول
918,suchen::V,suchen,لټول
919,finden::V,finden,میندل
920,finden::V,finden,پیدا کول
921,versuchen::V,versuchen,هڅه کول
922,vorbereiten::V,vorbereiten,چمتوکول
923,lieben::V,lieben,مینه لرل
924,mögen::V,mögen,خوښول
925,mögen::V,mögen,علاقه لرل
926,lachen::V,lachen,خندېدل
927,rühren::V,rühren,اغېزه کول
928,weinen::V,weinen,ژړل
929,schimpfen::V,schimpfen,ښکنځا کول
930,sich ärgern::V,sich ärgern,قهر راتلل
931,sich fürchten::V,sich fürchten,ډارېدل
932,fürchten::V,fürchten,ډارېدل
933,fliehen::V,fliehen,تښتېدل
934,flüchten::V,flüchten,تښتېدل
935,sehen::V,sehen,لیدل
936,anschauen::V,anschauen,کتل
937,ansehen::V,ansehen,ننداره کول
938,hören::V,hören,اورېدل
939,zuhören::V,zuhören,غوږ نیول
940,probieren::V,probieren,څکه کول
941,probieren::V,probieren,چاشنی کول
942,riechen::V,riechen,بويول
943,fühlen::V,fühlen,حسول
944,scheinen::V,scheinen,ښکارېدل
945,zu sehen sein::V,zu sehen sein,ښکارېدل
946,vernehmen::V,vernehmen,خبرېدل
947,frieren::V,frieren,ساړه کېتل
948,tun::V,tun,کول
949,können::V,können,کولای شول
950,können::V,können,د لاسه کېدل
951,wollen::V,wollen,غوښتل
952,anfangen::V,anfangen,شروع کول
953,beenden::V,beenden,ختمول
954,beenden::V,beenden,پای ته رسول
955,aufhören::V,aufhören,بس کول
956,gelingen::V,gelingen,موفق کېدل
957,gelingen::V,gelingen,بریالی کېدل
958,geraten::V,geraten,کېدل
959,öffnen::V,öffnen,خلاصول
960,öffnen::V,öffnen,پرانیستل
961,schließen::V,schließen,تړل
962,stellen::V,stellen,ایښودل
963,setzen::V,setzen,کښېنول
964,legen::V,legen,ایښودل
965,berühren::V,berühren,لاس وهل
966,verbinden::V,verbinden,تړل
967,bedecken::V,bedecken,پوښول
968,aufhängen::V,aufhängen,ځوړندول
969,anzünden::V,anzünden,بلول
970,aufheben::V,aufheben,پورته کول
971,zurücklassen::V,zurücklassen,پرېښودل
972,verlieren::V,verlieren,ورکول
973,fallen lassen::V,fallen lassen,له لاسه لوېدل
974,machen::V,machen,کول
975,herstellen::V,herstellen,جوړول
976,herstellen::V,herstellen,توليدول
977,bauen::V,bauen,جوړول
978,reparieren::V,reparieren,ترمیمول
979,verbessern::V,verbessern,اصلاح کول
980,ändern::V,ändern,تغیر ورکول
981,graben::V,graben,کيندل
982,beugen::V,beugen,ټیټول
983,biegen::V,biegen,کږول
984,drehen::V,drehen,ګرځول
985,wenden::V,wenden,اړول
986,umdrehen::V,umdrehen,اړول
987,heben::V,heben,جګول
988,heben::V,heben,پورته کول
989,hochheben::V,hochheben,جګول
990,ergreifen::V,ergreifen,نیول
991,halten::V,halten,نیول
992,drücken::V,drücken,کښېکښل
993,schieben::V,schieben,پوری وهل
994,kratzen::V,kratzen,ګرول
995,lecken::V,lecken,څټل
996,beißen::V,beißen,چیچل
997,abreißen::V,abreißen,شکول
998,abschneiden::V,abschneiden,پرېکول
999,binden::V,binden,تړل
1000,stecken::V,stecken,ټومبل
1001,brechen::V,brechen,ماتول
1002,klopfen::V,klopfen,ټکول
1003,hauen::V,hauen,ټکول
1004,kleben::V,kleben,نښلول
1005,kleben::V,kleben,سرېښول
1006,reiben::V,reiben,مږل
1007,streichen::V,streichen,مښل
1008,schleifen::V,schleifen,تېره کول
1009,schneiden::V,schneiden,غوڅول
1010,schneiden::V,schneiden,پرېکول
1011,rütteln::V,rütteln,خوڅول
1012,schütteln::V,schütteln,ښورول
1013,schwenken::V,schwenken,خوڅول
1014,schütten::V,schütten,اچول
1015,schütten::V,schütten,تویول
1016,füllen::V,füllen,ډکول
1017,einwickeln::V,einwickeln,پېچل
1018,einwickeln::V,einwickeln,نغښتل
1019,tragen::V,tragen,وړل
1020,schleppen::V,schleppen,وړل
1021,ziehen::V,ziehen,کښل
1022,aufbewahren::V,aufbewahren,ساتل
1023,werfen::V,werfen,اچول
1024,werfen::V,werfen,غورځول
1025,fangen::V,fangen,نیول
1026,fangen::V,fangen,ګیرول
1027,packen::V,packen,نیول
1028,verstecken::V,verstecken,پټول
1029,teilen::V,teilen,وېشل
1030,teilen::V,teilen,تقسیمول
1031,schicken::V,schicken,لېږل
1032,schicken::V,schicken,استول
1033,bringen::V,bringen,راوړل
1034,hinzufügen::V,hinzufügen,زیاتول
1035,bekommen::V,bekommen,حاصلول
1036,erhalten::V,erhalten,اخیستل
1037,nehmen::V,nehmen,نیول
1038,nehmen::V,nehmen,اخيستل
1039,wählen::V,wählen,خوښول
1040,auswählen::V,auswählen,چنده کول
1041,bewahren::V,bewahren,ساتل
1042,behindern::V,behindern,مانع کېدل
1043,behindern::V,behindern,ممانعت کول
1044,verderben::V,verderben,خرابېدل
1045,beschädigen::V,beschädigen,ورانول
1046,zerbrechen::V,zerbrechen,ماتول
1047,zerreißen::V,zerreißen,څیرې کول
1048,zerstören::V,zerstören,ړنګول
1049,zerstören::V,zerstören,ورانول
1050,verbrennen::V,verbrennen,سوځول
1051,geben::V,geben,ورکول
1052,reichen::V,reichen,ورکول
1053,schenken::V,schenken,بښل
1054,versprechen::V,versprechen,لوز کول
1055,wünschen::V,wünschen,غوښتل
1056,loben::V,loben,ستایل
1057,loben::V,loben,تمجید کول
1058,küssen::V,küssen,ښکلول
1059,wiegen::V,wiegen,زنګول
1060,zudecken::V,zudecken,پوښول
1061,wecken::V,wecken,ويښول
1062,zeigen::V,zeigen,ښودل
1063,führen::V,führen,بیول
1064,lehren::V,lehren,درس ورکول
1065,lehren::V,lehren,تعلیم ورکول
1066,unterrichten::V,unterrichten,درس ورکول
1067,aufziehen::V,aufziehen,روزل
1068,leiten::V,leiten,رهبری کول
1069,leiten::V,leiten,لارښوونه کول
1070,antreiben::V,antreiben,چټک کول
1071,lassen::V,lassen,اړکول
1072,einladen::V,einladen,بلل
1073,vereinigen::V,vereinigen,متحد کول
1074,vereinigen::V,vereinigen,یوځای کول
1075,besuchen::V,besuchen,کتنه کول
1076,treffen::V,treffen,ليدل
1077,treffen::V,treffen,تلقی کول
1078,sich versammeln::V,sich versammeln,راغونډېدل
1079,spielen::V,spielen,لوبه کول
1080,singen::V,singen,سندرې وېل
1081,tanzen::V,tanzen,ګډېدل
1082,sich trennen::V,sich trennen,بېلېدل
1083,verlassen::V,verlassen,ترک کول
1084,retten::V,retten,نجات ورکول
1085,bewachen::V,bewachen,ساتل
1086,bewachen::V,bewachen,حفاظت کول
1087,schützen::V,schützen,ژغورل
1088,verteidigen::V,verteidigen,دفاع کول
1089,sich schlagen::V,sich schlagen,جنګېدل
1090,schießen::V,schießen,ویشتل
1091,siegen::V,siegen,غالبېدل
1092,ärgern::V,ärgern,خپه کول
1093,schlagen::V,schlagen,وهل
1094,treten::V,treten,په لغته وهل
1095,stechen::V,stechen,ټومبل
1096,stoßen::V,stoßen,ټېل وهل
1097,stoßen::V,stoßen,پوری وهل
1098,stehlen::V,stehlen,تښتول
1099,stehlen::V,stehlen,غلا کول
1100,stören::V,stören,ماتول
1101,belästigen::V,belästigen,ځورول
1102,belästigen::V,belästigen,تکلیف ورکول
1103,verbergen::V,verbergen,پټول
1104,täuschen::V,täuschen,تېرایستل
1105,täuschen::V,täuschen,خطا ایستل
1106,betrügen::V,betrügen,غولول
1107,töten::V,töten,وژل
1108,töten::V,töten,مړ کول
1109,wohnen::V,wohnen,اوسېدل
1110,arbeiten::V,arbeiten,کار کول
1111,sammeln::V,sammeln,راټولول
1112,sammeln::V,sammeln,راغونډول
1113,pflücken::V,pflücken,شکول
1114,jagen::V,jagen,ښکار کول
1115,fischen::V,fischen,کب نيول
1116,fassen::V,fassen,نیول
1117,fassen::V,fassen,ګیرول
1118,hüten::V,hüten,پوول
1119,treiben::V,treiben,بیول
1120,anbinden::V,anbinden,تړل
1121,füttern::V,füttern,خوراک ورکول
1122,melken::V,melken,لوشل
1123,hacken::V,hacken,پی کول
1124,gießen::V,gießen,اوبه کول
1125,reifen::V,reifen,رسېدل
1126,zubereiten::V,zubereiten,تیارول
1127,kochen::V,kochen,پخول
1128,backen::V,backen,پخول
1129,braten::V,braten,وريتول
1130,umrühren::V,umrühren,لړل
1131,stricken::V,stricken,اوبدل
1132,nähen::V,nähen,ګنډل
1133,färben::V,färben,رنګول
1134,reinigen::V,reinigen,صافول
1135,waschen::V,waschen,مینځل
1136,abwischen::V,abwischen,وچول
1137,spülen::V,spülen,کنګالول
1138,fegen::V,fegen,جارو کول
1139,kehren::V,kehren,جارو کول
1140,baden::V,baden,لمبېدل
1141,sich waschen::V,sich waschen,ځان مينځل
1142,ausziehen::V,ausziehen,کښل
1143,ausziehen::V,ausziehen,ایستل
1144,anziehen::V,anziehen,اغوستل
1145,sich anziehen::V,sich anziehen,کالی اغوستل
1146,kämmen::V,kämmen,ګمنځول
1147,schmücken::V,schmücken,ښکلی کول
1148,sagen::V,sagen,وېل
1149,sprechen::V,sprechen,وېل
1150,sprechen::V,sprechen,غږېدل
1151,reden::V,reden,ګړېدل
1152,reden::V,reden,خبرې کول
1153,sich unterhalten::V,sich unterhalten,خبری کول
1154,fragen::V,fragen,پوښتنه کول
1155,bitten::V,bitten,غوښتل
1156,erzählen::V,erzählen,کيسه کول
1157,erzählen::V,erzählen,حکايت کول
1158,mitteilen::V,mitteilen,خبرول
1159,mitteilen::V,mitteilen,خبر ورکول
1160,nennen::V,nennen,نوم ايښودل
1161,rufen::V,rufen,بلل
1162,prahlen::V,prahlen,لاپې وهل
1163,übersetzen::V,übersetzen,ژباړل
1164,übersetzen::V,übersetzen,ترجمه کول
1165,denken::V,denken,فکر کول
1166,glauben::V,glauben,باور کول
1167,bemerken::V,bemerken,لیدل
1168,erkennen::V,erkennen,پېژندل
1169,begreifen::V,begreifen,رسېدل
1170,begreifen::V,begreifen,پوهېدل
1171,verstehen::V,verstehen,پوهېدل
1172,lernen::V,lernen,زده کول
1173,lernen::V,lernen,درس لوستل
1174,wissen::V,wissen,پوهېدل
1175,sich erinnern an::V,sich erinnern an,یادول
1176,sich erinnern an::V,sich erinnern an,په یاد راوړل
1177,vergessen::V,vergessen,هېرول
1178,messen::V,messen,اندازه کول
1179,zählen::V,zählen,شمارل
1180,rechnen::V,rechnen,حسابول
1181,lesen::V,lesen,لوستل
1182,malen::V,malen,رسمول
1183,zeichnen::V,zeichnen,رسمول
1184,schreiben::V,schreiben,لیکل
1185,besitzen::V,besitzen,لرل
1186,kaufen::V,kaufen,رانیول
1187,verkaufen::V,verkaufen,خرڅول
1188,bezahlen::V,bezahlen,تأدیه کول
1189,zahlen::V,zahlen,کسات اخيستل
1190,beherrschen::V,beherrschen,تسلط لرل
1191,ertragen::V,ertragen,زغمل
