,Concept_ID,se,mdf
2478,Ofen::N,vuodná,пянакуд
2479,Ofen::N,vuobnne,пянакуд
2480,Ofen::N,uvdna,пянакуд
2481,Ofen::N,uvnâ,пянакуд
2482,Ofen::N,ǩiiuǥân,пянакуд
2483,Ofen::N,пе̄ххц,пянакуд
2484,Ofen::N,кыввкан,пянакуд
2485,Fußboden::N,guelpie,кия́кс
2486,Fußboden::N,guolbbe,кия́кс
2487,Fußboden::N,láhtti,кия́кс
2488,Fußboden::N,šalde,кия́кс
2489,Fußboden::N,šâ´ldd,кия́кс
2490,Fußboden::N,шалльт,кия́кс
2491,Tisch::N,buertie,шра
2492,Tisch::N,buertie,моркш
2493,Tisch::N,bievdde,шра
2494,Tisch::N,bievdde,моркш
2495,Tisch::N,beavdi,шра
2496,Tisch::N,beavdi,моркш
2497,Tisch::N,pevdi,шра
2498,Tisch::N,pevdi,моркш
2499,Tisch::N,på´rdd,шра
2500,Tisch::N,på´rdd,моркш
2501,Tisch::N,stue´ll,шра
2502,Tisch::N,stue´ll,моркш
2503,Tisch::N,туэлль,шра
2504,Tisch::N,туэлль,моркш
2505,Stuhl::N,stovle,стул
2506,Stuhl::N,ståvllå,стул
2507,Stuhl::N,stuollu,стул
2508,Stuhl::N,stovli,стул
2509,Stuhl::N,stuu´l,стул
2510,Stuhl::N,стула,стул
2511,Wiege::N,gïerhkeme,нюря́м
2512,Wiege::N,vuoggo,нюря́м
2513,Wiege::N,geaŧŧu,нюря́м
2514,Wiege::N,geaktu,нюря́м
2515,Wiege::N,gietkka,нюря́м
2516,Wiege::N,kiäh'tu,нюря́м
2517,Wiege::N,vogga,нюря́м
2518,Wiege::N,кӣткэм,нюря́м
2519,Bett::N,seangkoe,ацам
2520,Bett::N,sæŋŋga,ацам
2521,Bett::N,seaŋga,ацам
2522,Bett::N,seŋgâ,ацам
2523,Bett::N,sââ´jj,ацам
2524,Bett::N,вуэдтӭмсайй,ацам
2525,Regal::N,hælla,лавцяланга
2526,Regal::N,hilldo,лавцяланга
2527,Regal::N,hildu,лавцяланга
2528,Regal::N,ildee,лавцяланга
2529,Regal::N,i´lddi,лавцяланга
2530,Regal::N,ылльтэ,лавцяланга
2531,Kiste::N,aeskie,парга
2532,Kiste::N,kássa,парга
2533,Kiste::N,kássa,парга
2534,Kiste::N,árkku,парга
2535,Kiste::N,ču´ǩǩ,парга
2536,Kiste::N,чуххьк,парга
2537,Fenster::N,klaase,валмья
2538,Fenster::N,vinndek,валмья
2539,Fenster::N,láse,валмья
2540,Fenster::N,laasâ,валмья
2541,Fenster::N,ikkân,валмья
2542,Fenster::N,эххкан,валмья
2543,Tür::N,okse,кенкш
2544,Tür::N,uksa,кенкш
2545,Tür::N,uksa,кенкш
2546,Tür::N,uksâ,кенкш
2547,Tür::N,uhss,кенкш
2548,Tür::N,уккс,кенкш
2549,Tor::N,okse,ортат
2550,Tor::N,pårttå,ортат
2551,Tor::N,uksa,ортат
2552,Tor::N,poarta,ортат
2553,Tor::N,porttâ,ортат
2554,Tor::N,uustõk,ортат
2555,Tor::N,čuâlluhss,ортат
2556,Tor::N,уккс,ортат
2557,Zaun::N,haakene,перяфкс
2558,Zaun::N,jerra,перяфкс
2559,Zaun::N,gárdde,перяфкс
2560,Zaun::N,áidi,перяфкс
2561,Zaun::N,äiđi,перяфкс
2562,Zaun::N,äidd,перяфкс
2563,Zaun::N,čuâll,перяфкс
2564,Zaun::N,а̄ййт,перяфкс
2565,Dach::N,rehpie,кудпря
2566,Dach::N,dæhkko,кудпря
2567,Dach::N,gáhttu,кудпря
2568,Dach::N,káttu,кудпря
2569,Dach::N,laakk,кудпря
2570,Dach::N,пэ̄ҏҏтэ̄ля,кудпря
2571,Dach::N,кры̄ша,кудпря
2572,Leiter::N,raajtere,куцема
2573,Leiter::N,tjajmos,куцема
2574,Leiter::N,boagos,куцема
2575,Leiter::N,ráidalas,куцема
2576,Leiter::N,raidlâs,куцема
2577,Leiter::N,лествец,куцема
2578,Besen::N,saehpie,тяльме
2579,Besen::N,gaerpene,тяльме
2580,Besen::N,njáman,тяльме
2581,Besen::N,luvdá,тяльме
2582,Besen::N,luvdá,тяльме
2583,Besen::N,västt,тяльме
2584,Besen::N,ва̄сст,тяльме
2585,Spaten::N,gåajvoe,ка́йме
2586,Spaten::N,spádá,ка́йме
2587,Spaten::N,goajvvo,ка́йме
2588,Spaten::N,goaivu,ка́йме
2589,Spaten::N,kuái'vu,ка́йме
2590,Spaten::N,kuäivv,ка́йме
2591,Spaten::N,куаййв,ка́йме
2592,Schaufel::N,gåajvoe,ко́поня
2593,Schaufel::N,gåajvoe,ця́рдом
2594,Schaufel::N,gåjvun,ко́поня
2595,Schaufel::N,gåjvun,ця́рдом
2596,Schaufel::N,goajvvo,ко́поня
2597,Schaufel::N,goajvvo,ця́рдом
2598,Schaufel::N,goaivu,ко́поня
2599,Schaufel::N,goaivu,ця́рдом
2600,Schaufel::N,kuái'vu,ко́поня
2601,Schaufel::N,kuái'vu,ця́рдом
2602,Schaufel::N,kuäivv,ко́поня
2603,Schaufel::N,kuäivv,ця́рдом
2604,Schaufel::N,куаййв,ко́поня
2605,Schaufel::N,куаййв,ця́рдом
2606,Gabel::N,tjåagka,ця́нгоня
2607,Gabel::N,gáffil,ця́нгоня
2608,Gabel::N,káffal,ця́нгоня
2609,Gabel::N,kaahvâl,ця́нгоня
2610,Gabel::N,velkk,ця́нгоня
2611,Gabel::N,а̄лльс,ця́нгоня
2612,Löffel::N,buste,куцю
2613,Löffel::N,bassti,куцю
2614,Löffel::N,baste,куцю
2615,Löffel::N,pastem,куцю
2616,Löffel::N,pâ´sttem,куцю
2617,Löffel::N,пасьтэмь,куцю
2618,Messer::N,nejpie,пеель
2619,Messer::N,nijbbe,пеель
2620,Messer::N,niibi,пеель
2621,Messer::N,nijbe,пеель
2622,Messer::N,nei´bb,пеель
2623,Messer::N,ныййп,пеель
2624,Nagel::N,spæjhkere,эска
2625,Nagel::N,spiger,эска
2626,Nagel::N,návlle,эска
2627,Nagel::N,spiikkár,эска
2628,Nagel::N,spijkkár,эска
2629,Nagel::N,näu´ll,эска
2630,Nagel::N,на̄ввьл,эска
2631,Netz::N,viermie,
2632,Netz::N,viermme,
2633,Netz::N,næhtta,
2634,Netz::N,fierbmi,
2635,Netz::N,viermi,
2636,Netz::N,säi´mm,
2637,Netz::N,нӯжхьт,
2638,Haken::N,kruehkie,кя́чказ
2639,Haken::N,ruohkke,кя́чказ
2640,Haken::N,vagge,кя́чказ
2641,Haken::N,roahkki,кя́чказ
2642,Haken::N,faggi,кя́чказ
2643,Haken::N,kuák'ki,кя́чказ
2644,Haken::N,kuä´ǩ'ǩ,кя́чказ
2645,Haken::N,ва̄ӈӈк,кя́чказ
2646,Haken::N,куэххьк,кя́чказ
2647,Griff::N,rehpie,недь
2648,Griff::N,rehpie,кунда́мка
2649,Griff::N,taatje,недь
2650,Griff::N,taatje,кунда́мка
2651,Griff::N,gavlla,недь
2652,Griff::N,gavlla,кунда́мка
2653,Griff::N,guottáldahka,недь
2654,Griff::N,guottáldahka,кунда́мка
2655,Griff::N,geavja,недь
2656,Griff::N,geavja,кунда́мка
2657,Griff::N,novdâ,недь
2658,Griff::N,novdâ,кунда́мка
2659,Griff::N,nõđđ,недь
2660,Griff::N,nõđđ,кунда́мка
2661,Griff::N,kå´ǧǧ,недь
2662,Griff::N,kå´ǧǧ,кунда́мка
2663,Griff::N,нэ̄дт,недь
2664,Griff::N,нэ̄дт,кунда́мка
2665,Schloss::N,laesie,замо́к
2666,Schloss::N,lássa,замо́к
2667,Schloss::N,lohkka,замо́к
2668,Schloss::N,lukkâ,замо́к
2669,Schloss::N,lokk,замо́к
2670,Schloss::N,ло̄ххк,замо́к
2671,Bild::N,guvvie,карти́на
2672,Bild::N,gåvvå,карти́на
2673,Bild::N,govva,карти́на
2674,Bild::N,koṿe,карти́на
2675,Bild::N,kartt,карти́на
2676,Bild::N,картина,карти́на
2677,Figur::N,guvvie,ронга-понда
2678,Figur::N,gåvos,ронга-понда
2679,Figur::N,figuvrra,ронга-понда
2680,Figur::N,figuvra,ронга-понда
2681,Figur::N,kovos,ронга-понда
2682,Figur::N,kuâŋas,ронга-понда
2683,Puppe::N,dåahka,ня́ка
2684,Puppe::N,dåhkko,ня́ка
2685,Puppe::N,doahkko,ня́ка
2686,Puppe::N,dohkká,ня́ка
2687,Puppe::N,duhkká,ня́ка
2688,Puppe::N,kuuhlaž,ня́ка
2689,Puppe::N,кукла,ня́ка
2690,Beutel::N,voessetje,кяскав
2691,Beutel::N,påvsså,кяскав
2692,Beutel::N,seahkaš,кяскав
2693,Beutel::N,bursa,кяскав
2694,Beutel::N,guhkkár,кяскав
2695,Beutel::N,čooṿâs,кяскав
2696,Beutel::N,siâk'k,кяскав
2697,Beutel::N,kå´ššel,кяскав
2698,Beutel::N,ве̄ҏҏц,кяскав
2699,Bündel::N,paantje,кярьме
2700,Bündel::N,buduk,кярьме
2701,Bündel::N,gurppe,кярьме
2702,Bündel::N,gihppu,кярьме
2703,Bündel::N,kiäs'tu,кярьме
2704,Bündel::N,šnâpp,кярьме
2705,Bündel::N,пуччк,кярьме
2706,Tasche::N,veaskoe,кошяльня
2707,Tasche::N,væssko,кошяльня
2708,Tasche::N,lávkka,кошяльня
2709,Tasche::N,lávka,кошяльня
2710,Tasche::N,seahkka,кошяльня
2711,Tasche::N,lavkkâ,кошяльня
2712,Tasche::N,laukk,кошяльня
2713,Tasche::N,суӎӎьк,кошяльня
2714,Tasche::N,ло̄а̄ффк,кошяльня
2715,Eimer::N,bæhtoe,ве́дарка
2716,Eimer::N,skiello,ве́дарка
2717,Eimer::N,skállu,ве́дарка
2718,Eimer::N,eebir,ве́дарка
2719,Eimer::N,skääll,ве́дарка
2720,Eimer::N,е̄мьперь,ве́дарка
2721,Deckel::N,luehkie,тавадкс
2722,Deckel::N,luehkie,вельхкс
2723,Deckel::N,låhkke,тавадкс
2724,Deckel::N,låhkke,вельхкс
2725,Deckel::N,lohkki,тавадкс
2726,Deckel::N,lohkki,вельхкс
2727,Deckel::N,lokke,тавадкс
2728,Deckel::N,lokke,вельхкс
2729,Deckel::N,lå´ǩǩ,тавадкс
2730,Deckel::N,lå´ǩǩ,вельхкс
2731,Deckel::N,ко̄а̄ххтнэсс,тавадкс
2732,Deckel::N,ко̄а̄ххтнэсс,вельхкс
2733,Geschirr::N,lihtie,кядьге
2734,Geschirr::N,lihte,кядьге
2735,Geschirr::N,lihtit,кядьге
2736,Geschirr::N,litte,кядьге
2737,Geschirr::N,kärldõk,кядьге
2738,Geschirr::N,ка̄ррь,кядьге
2739,Sack::N,voesse,кяскав
2740,Sack::N,vuossa,кяскав
2741,Sack::N,seahkka,кяскав
2742,Sack::N,sekkâ,кяскав
2743,Sack::N,siâk'k,кяскав
2744,Sack::N,ве̄ҏҏц,кяскав
2745,Tasse::N,guksie,ша́ваня
2746,Tasse::N,gåhppå,ша́ваня
2747,Tasse::N,gohppu,ша́ваня
2748,Tasse::N,pollo,ша́ваня
2749,Tasse::N,kopp,ша́ваня
2750,Tasse::N,на̄ххьп,ша́ваня
2751,Topf::N,baetie,кавозь
2752,Topf::N,krovhte,кавозь
2753,Topf::N,rujtta,кавозь
2754,Topf::N,giebbme,кавозь
2755,Topf::N,báhti,кавозь
2756,Topf::N,gievdni,кавозь
2757,Topf::N,pääti,кавозь
2758,Topf::N,kruâitt,кавозь
2759,Topf::N,кӣммьн,кавозь
2760,Kessel::N,giebnie,сргавозь
2761,Kessel::N,skallo,сргавозь
2762,Kessel::N,giebbme,сргавозь
2763,Kessel::N,gieđbmi,сргавозь
2764,Kessel::N,kiem'ni,сргавозь
2765,Kessel::N,ǩie´mnn,сргавозь
2766,Kessel::N,кӣммьн,сргавозь
2767,Essen::N,åesie,ярхцама
2768,Essen::N,beapmoe,ярхцама
2769,Essen::N,biebbmo,ярхцама
2770,Essen::N,borramuš,ярхцама
2771,Essen::N,purrâmâš,ярхцама
2772,Essen::N,porrmõš,ярхцама
2773,Essen::N,по̄ррмушш,ярхцама
2774,Nahrung::N,beapmoe,ярхцампяль
2775,Nahrung::N,biebbmo,ярхцампяль
2776,Nahrung::N,biebmu,ярхцампяль
2777,Nahrung::N,purrâmâš,ярхцампяль
2778,Nahrung::N,porrmõš,ярхцампяль
2779,Nahrung::N,по̄ррмушш,ярхцампяль
2780,Speise::N,beapmoe,ярхцама
2781,Speise::N,biebbmo,ярхцама
2782,Speise::N,biebmu,ярхцама
2783,Speise::N,määlis,ярхцама
2784,Speise::N,aasâs,ярхцама
2785,Speise::N,porrmõš,ярхцама
2786,Speise::N,по̄ррмушш,ярхцама
2787,Fleisch::N,bearkoe,пал
2788,Fleisch::N,bearkoe,сиволь
2789,Fleisch::N,oadtje,пал
2790,Fleisch::N,oadtje,сиволь
2791,Fleisch::N,bierggo,пал
2792,Fleisch::N,bierggo,сиволь
2793,Fleisch::N,biergu,пал
2794,Fleisch::N,biergu,сиволь
2795,Fleisch::N,uáž'ži,пал
2796,Fleisch::N,uáž'ži,сиволь
2797,Fleisch::N,vuä´ǯ'ǯ,пал
2798,Fleisch::N,vuä´ǯ'ǯ,сиволь
2799,Fleisch::N,вуэннч,пал
2800,Fleisch::N,вуэннч,сиволь
2801,Getreide::N,gernie,сёра
2802,Getreide::N,gårnne,сёра
2803,Getreide::N,gordni,сёра
2804,Getreide::N,valje,сёра
2805,Getreide::N,ле̄ййп,сёра
2806,Brei::N,kraavhtse,ям
2807,Brei::N,ráktsa,ям
2808,Brei::N,buvru,ям
2809,Brei::N,suoḥâd,ям
2810,Brei::N,hutt,ям
2811,Brei::N,уххт,ям
2812,Brot::N,gaahkoe,кши
2813,Brot::N,lájbbe,кши
2814,Brot::N,stummpa,кши
2815,Brot::N,láibi,кши
2816,Brot::N,gáhkku,кши
2817,Brot::N,leibi,кши
2818,Brot::N,lei´bb,кши
2819,Brot::N,ле̄ййп,кши
2820,Scheibe::N,snaejrie,кочам
2821,Scheibe::N,sárdde,кочам
2822,Scheibe::N,vajahas,кочам
2823,Scheibe::N,časkkis,кочам
2824,Scheibe::N,ča'skes,кочам
2825,Scheibe::N,ku´sǩǩ,кочам
2826,Scheibe::N,кусськ,кочам
2827,Fett::N,buejtie,куя́
2828,Fett::N,vuodja,куя́
2829,Fett::N,buoidi,куя́
2830,Fett::N,pyei'di,куя́
2831,Fett::N,puõi´dd,куя́
2832,Fett::N,пуййт,куя́
2833,Butter::N,voeje,вай
2834,Butter::N,vuodja,вай
2835,Butter::N,vuodja,вай
2836,Butter::N,vuojâ,вай
2837,Butter::N,vuõjj,вай
2838,Butter::N,вӯйй,вай
2839,Öl::N,ålja,вай
2840,Öl::N,ulljo,вай
2841,Öl::N,oalljo,вай
2842,Öl::N,olju,вай
2843,Öl::N,oljo,вай
2844,Öl::N,vuõjj,вай
2845,Öl::N,вӯйй,вай
2846,Salz::N,saelhtie,сал
2847,Salz::N,sállte,сал
2848,Salz::N,sálti,сал
2849,Salz::N,sältti,сал
2850,Salz::N,sä´ltt,сал
2851,Salz::N,сӯлль,сал
2852,Suppe::N,joptse,шонгарям
2853,Suppe::N,joptse,коршампяль
2854,Suppe::N,jupptsa,шонгарям
2855,Suppe::N,jupptsa,коршампяль
2856,Suppe::N,málli,шонгарям
2857,Suppe::N,málli,коршампяль
2858,Suppe::N,määḷi,шонгарям
2859,Suppe::N,määḷi,коршампяль
2860,Suppe::N,lieṃâ,шонгарям
2861,Suppe::N,lieṃâ,коршампяль
2862,Suppe::N,liõmm,шонгарям
2863,Suppe::N,liõmm,коршампяль
2864,Suppe::N,лӣмм,шонгарям
2865,Suppe::N,лӣмм,коршампяль
2866,Honig::N,hååneske,медь
2867,Honig::N,meda,медь
2868,Honig::N,miehta,медь
2869,Honig::N,mietâ,медь
2870,Honig::N,miõtt,медь
2871,Honig::N,мӣдт,медь
2872,Milch::N,mielhkie,лофца
2873,Milch::N,mielkke,лофца
2874,Milch::N,mielki,лофца
2875,Milch::N,miel'kki,лофца
2876,Milch::N,mie´lǩǩ,лофца
2877,Milch::N,ма̄ййт,лофца
2878,Tee::N,löövje,чай
2879,Tee::N,tedja,чай
2880,Tee::N,deadju,чай
2881,Tee::N,čee,чай
2882,Tee::N,teej̣â,чай
2883,Tee::N,čee,чай
2884,Tee::N,чайй,чай
2885,Leder::N,hovre,кедь
2886,Leder::N,sassne,кедь
2887,Leder::N,náhkki,кедь
2888,Leder::N,leaira,кедь
2889,Leder::N,čevđi,кедь
2890,Leder::N,čåu´dd,кедь
2891,Leder::N,на̄ххьк,кедь
2892,Wolle::N,ålloe,пона
2893,Wolle::N,hullo,пона
2894,Wolle::N,ullu,пона
2895,Wolle::N,ullo,пона
2896,Wolle::N,oll,пона
2897,Wolle::N,улл,пона
2898,Stoff::N,tyjje,котф
2899,Stoff::N,gápptás,котф
2900,Stoff::N,stoaffa,котф
2901,Stoff::N,ávnnas,котф
2902,Stoff::N,käägus,котф
2903,Stoff::N,aaunâs,котф
2904,Stoff::N,лыййн,котф
2905,Nadel::N,naaloe,салмокс
2906,Nadel::N,nállo,салмокс
2907,Nadel::N,nállu,салмокс
2908,Nadel::N,nááḷu,салмокс
2909,Nadel::N,neu´ll,салмокс
2910,Nadel::N,нӣввьл,салмокс
2911,Faden::N,laejkie,сюре
2912,Faden::N,hárppo,сюре
2913,Faden::N,árpu,сюре
2914,Faden::N,läigi,сюре
2915,Faden::N,lääi´j,сюре
2916,Faden::N,сӯнн,сюре
2917,Knopf::N,balhka,пуня
2918,Knopf::N,boallo,пуня
2919,Knopf::N,boallu,пуня
2920,Knopf::N,puál'lu,пуня
2921,Knopf::N,puäll,пуня
2922,Knopf::N,пуалл,пуня
2923,Knoten::N,tjoelme,сюлма
2924,Knoten::N,tjuolmma,сюлма
2925,Knoten::N,čuolbma,сюлма
2926,Knoten::N,čuol'mâ,сюлма
2927,Knoten::N,čuõlmm,сюлма
2928,Knoten::N,чӯллм,сюлма
2929,Farbe::N,klaerie,архтомбяль
2930,Farbe::N,ivnne,архтомбяль
2931,Farbe::N,bájnno,архтомбяль
2932,Farbe::N,mola,архтомбяль
2933,Farbe::N,fearga,архтомбяль
2934,Farbe::N,maalâ,архтомбяль
2935,Farbe::N,páinu,архтомбяль
2936,Farbe::N,kälkk,архтомбяль
2937,Farbe::N,по̄а̄ййн,архтомбяль
2938,Kleidung::N,tyjje,щам
2939,Kleidung::N,gárvvo,щам
2940,Kleidung::N,bivttas,щам
2941,Kleidung::N,piivtâs,щам
2942,Kleidung::N,pivoh,щам
2943,Kleidung::N,piiutâs,щам
2944,Kleidung::N,о̄а̄з,щам
2945,Hemd::N,sjåarhtoe,па́нар
2946,Hemd::N,skirtto,па́нар
2947,Hemd::N,báidi,па́нар
2948,Hemd::N,päiđi,па́нар
2949,Hemd::N,päidd,па́нар
2950,Hemd::N,па̄ййт,па́нар
2951,Kragen::N,döörhke,сиве
2952,Kragen::N,tjiebet,сиве
2953,Kragen::N,tjehpuris,сиве
2954,Kragen::N,čeabet,сиве
2955,Kragen::N,kráva,сиве
2956,Kragen::N,siä'pulâs,сиве
2957,Kragen::N,seäp'plõs,сиве
2958,Kragen::N,ко̄а̄влас,сиве
2959,Ärmel::N,sissie,ожа
2960,Ärmel::N,sasse,ожа
2961,Ärmel::N,soadji,ожа
2962,Ärmel::N,suájá,ожа
2963,Ärmel::N,suäjj,ожа
2964,Ärmel::N,суэйй,ожа
2965,Hose::N,måvhka,понкст
2966,Hose::N,båkså,понкст
2967,Hose::N,buvssat,понкст
2968,Hose::N,puuvsah,понкст
2969,Hose::N,puus,понкст
2970,Hose::N,пукс,понкст
2971,Hose::N,ко̄а̄дтӭ,понкст
2972,Gürtel::N,juvvie,каркс
2973,Gürtel::N,beelhte,каркс
2974,Gürtel::N,avve,каркс
2975,Gürtel::N,getsam,каркс
2976,Gürtel::N,boagán,каркс
2977,Gürtel::N,pooṿij,каркс
2978,Gürtel::N,puäǥǥanj,каркс
2979,Gürtel::N,эвв,каркс
2980,Mütze::N,tjohpe,вазь
2981,Mütze::N,gahper,вазь
2982,Mütze::N,gahpir,вазь
2983,Mütze::N,kappeer,вазь
2984,Mütze::N,keä´p'per,вазь
2985,Mütze::N,кабперь,вазь
2986,Schuh::N,gaamege,башма́к
2987,Schuh::N,gáma,башма́к
2988,Schuh::N,skuovva,башма́к
2989,Schuh::N,gáma,башма́к
2990,Schuh::N,kaamâ,башма́к
2991,Schuh::N,kaammi,башма́к
2992,Schuh::N,камаша,башма́к
2993,Stiefel::N,steeblege,кя́ме
2994,Stiefel::N,stiebil,кя́ме
2995,Stiefel::N,sáhpis,кя́ме
2996,Stiefel::N,sáppat,кя́ме
2997,Stiefel::N,steevvil,кя́ме
2998,Stiefel::N,sa´ppi,кя́ме
2999,Stiefel::N,са̄ххпе,кя́ме
3000,Ring::N,rïngke,суркс
3001,Ring::N,suormas,суркс
3002,Ring::N,suorpmas,суркс
3003,Ring::N,suormâs,суркс
3004,Ring::N,suõrmâs,суркс
3005,Ring::N,сӯрмас,суркс
3006,Band::N,baante,керькс
3007,Band::N,baante,лента
3008,Band::N,bádde,керькс
3009,Band::N,bádde,лента
3010,Band::N,báddi,керькс
3011,Band::N,báddi,лента
3012,Band::N,päddi,керькс
3013,Band::N,päddi,лента
3014,Band::N,liântt,керькс
3015,Band::N,liântt,лента
3016,Band::N,källre´ppiǩ,керькс
3017,Band::N,källre´ppiǩ,лента
3018,Band::N,ля̄ӊӊт,керькс
3019,Band::N,ля̄ӊӊт,лента
3020,Kamm::N,gaampe,сюрьхцем
3021,Kamm::N,rájdam,сюрьхцем
3022,Kamm::N,tjåhkom,сюрьхцем
3023,Kamm::N,čohkun,сюрьхцем
3024,Kamm::N,čohhoom,сюрьхцем
3025,Kamm::N,čååǥǥam,сюрьхцем
3026,Kamm::N,чоагкь,сюрьхцем
3027,Spiegel::N,guelmiedahke,ванома
3028,Spiegel::N,spiedjil,ванома
3029,Spiegel::N,speajal,ванома
3030,Spiegel::N,speeijal,ванома
3031,Spiegel::N,suei´mkar,ванома
3032,Spiegel::N,кыффкэмка̄ррь,ванома
3033,Spiegel::N,зе̄ркал,ванома
3034,Riemen::N,györtenje,шнань каркс
3035,Riemen::N,rájppe,шнань каркс
3036,Riemen::N,garttsa,шнань каркс
3037,Riemen::N,lávži,шнань каркс
3038,Riemen::N,läbži,шнань каркс
3039,Riemen::N,läbǯǯ,шнань каркс
3040,Riemen::N,ре̄ммь,шнань каркс
3041,Schnur::N,gurrie,пикс
3042,Schnur::N,gurrie,карькскя
3043,Schnur::N,gáras,пикс
3044,Schnur::N,gáras,карькскя
3045,Schnur::N,garca,пикс
3046,Schnur::N,garca,карькскя
3047,Schnur::N,orrâ,пикс
3048,Schnur::N,orrâ,карькскя
3049,Schnur::N,nue´rr,пикс
3050,Schnur::N,nue´rr,карькскя
3051,Schnur::N,нӯррь,пикс
3052,Schnur::N,нӯррь,карькскя
3053,Leine::N,baante,вядьме
3054,Leine::N,gájnno,вядьме
3055,Leine::N,báddi,вядьме
3056,Leine::N,oarra,вядьме
3057,Leine::N,läbži,вядьме
3058,Leine::N,läbǯǯ,вядьме
3059,Leine::N,ла̄ммч,вядьме
3060,Decke::N,gaptjese,вельхкс
3061,Decke::N,rádno,вельхкс
3062,Decke::N,gåbtjås,вельхкс
3063,Decke::N,tæhppin,вельхкс
3064,Decke::N,govččas,вельхкс
3065,Decke::N,loovdâ,вельхкс
3066,Decke::N,räänn,вельхкс
3067,Decke::N,ра̄нн,вельхкс
3068,Kissen::N,nalhke,тоду
3069,Kissen::N,guoddá,тоду
3070,Kissen::N,oajvevuolle,тоду
3071,Kissen::N,guoddá,тоду
3072,Kissen::N,bolsttar,тоду
3073,Kissen::N,polster,тоду
3074,Kissen::N,pee´ren,тоду
3075,Kissen::N,pooddâšǩ,тоду
3076,Kissen::N,по̄дэшк,тоду
3077,Tuch::N,tyjje,руця́
3078,Tuch::N,tyddja,руця́
3079,Tuch::N,gådo,руця́
3080,Tuch::N,liidni,руця́
3081,Tuch::N,läđđee,руця́
3082,Tuch::N,re´ppiǩ,руця́
3083,Tuch::N,ree´ppiǩ,руця́
3084,Tuch::N,ребпехь,руця́
3085,Handtuch::N,njaamelijnie,на́рдама
3086,Handtuch::N,sigárdahka,на́рдама
3087,Handtuch::N,sihkaldat,на́рдама
3088,Handtuch::N,siholdâs,на́рдама
3089,Handtuch::N,seekkldõs,на́рдама
3090,Handtuch::N,u´tree´lniǩ,на́рдама
3091,Handtuch::N,отеральнэхьк,на́рдама
3092,Kraft::N,faamoe,вий
3093,Kraft::N,fábmo,вий
3094,Kraft::N,fápmu,вий
3095,Kraft::N,fááṃu,вий
3096,Kraft::N,viõkk,вий
3097,Kraft::N,вӣгк,вий
3098,Stärke::N,vieksiesvoete,вииши
3099,Stärke::N,gievrrudahka,вииши
3100,Stärke::N,gievrrodus,вииши
3101,Stärke::N,veahka,вииши
3102,Stärke::N,vuoibmi,вииши
3103,Stärke::N,viek'sâvuotâ,вииши
3104,Stärke::N,viõkk,вииши
3105,Stärke::N,са̄м,вииши
3106,Stärke::N,вӣгк,вииши
3107,Gesundheit::N,healsoe,шумбраши́
3108,Gesundheit::N,starne,шумбраши́
3109,Gesundheit::N,hælsso,шумбраши́
3110,Gesundheit::N,varresvuohta,шумбраши́
3111,Gesundheit::N,dearvvasvuohta,шумбраши́
3112,Gesundheit::N,tie'rvâsvuotâ,шумбраши́
3113,Gesundheit::N,tiõrvâsvuõtt,шумбраши́
3114,Gesundheit::N,тӣрвасвӯдт,шумбраши́
3115,Krankheit::N,skïemtjelasse,урма́
3116,Krankheit::N,skïemtjelasse,сярядема
3117,Krankheit::N,skihpudahka,урма́
3118,Krankheit::N,skihpudahka,сярядема
3119,Krankheit::N,dávdda,урма́
3120,Krankheit::N,dávdda,сярядема
3121,Krankheit::N,vihke,урма́
3122,Krankheit::N,vihke,сярядема
3123,Krankheit::N,dávda,урма́
3124,Krankheit::N,dávda,сярядема
3125,Krankheit::N,tavdâ,урма́
3126,Krankheit::N,tavdâ,сярядема
3127,Krankheit::N,puá'cuvuotâ,урма́
3128,Krankheit::N,puá'cuvuotâ,сярядема
3129,Krankheit::N,kõpp,урма́
3130,Krankheit::N,kõpp,сярядема
3131,Krankheit::N,puõccmoš,урма́
3132,Krankheit::N,puõccmoš,сярядема
3133,Krankheit::N,кэ̄бп,урма́
3134,Krankheit::N,кэ̄бп,сярядема
3135,Schmerz::N,haerhpie,маряма
3136,Schmerz::N,bávtjas,маряма
3137,Schmerz::N,bávčča,маряма
3138,Schmerz::N,tuške,маряма
3139,Schmerz::N,poovčâs,маряма
3140,Schmerz::N,tå´sǩǩ,маряма
3141,Schmerz::N,кэ̄бп,маряма
3142,Wunde::N,saejrie,керф
3143,Wunde::N,hávve,керф
3144,Wunde::N,hávvi,керф
3145,Wunde::N,hävvi,керф
3146,Wunde::N,hää´vv,керф
3147,Wunde::N,ра̄ӊӊҍ,керф
3148,Fieber::N,vaejlie,маштыкс
3149,Fieber::N,fiebar,маштыкс
3150,Fieber::N,báhkkadávda,маштыкс
3151,Fieber::N,žaar,маштыкс
3152,Fieber::N,жоарр,маштыкс
3153,Arznei::N,daalhkesh,надо́бья
3154,Arznei::N,daalhkesh,пъчка́фтома
3155,Arznei::N,dálkas,надо́бья
3156,Arznei::N,dálkas,пъчка́фтома
3157,Arznei::N,dálkkas,надо́бья
3158,Arznei::N,dálkkas,пъчка́фтома
3159,Arznei::N,taalhâs,надо́бья
3160,Arznei::N,taalhâs,пъчка́фтома
3161,Arznei::N,lekittâs,надо́бья
3162,Arznei::N,lekittâs,пъчка́фтома
