,Concept_ID,lv,az
788,Platte::N,plate,lövhə
789,Platte::N,plāksne,lövhə
790,Stütze::N,пыкӧд,dayaq
791,Stütze::N,пыкӧд,dəstək
792,Stütze::N,мыджӧд,dayaq
793,Stütze::N,мыджӧд,dəstək
794,Stütze::N,balsts,dayaq
795,Stütze::N,balsts,dəstək
796,Stütze::N,atspaids,dayaq
797,Stütze::N,atspaids,dəstək
798,Stange::N,потш,şüvül
799,Stange::N,maikste,şüvül
800,Stock::N,бедь,dəyənək
801,Stock::N,boze,dəyənək
802,Stock::N,spieķis,dəyənək
803,Stab::N,зир,əsa
804,Stab::N,зир,şüvül
805,Stab::N,zizlis,əsa
806,Stab::N,zizlis,şüvül
807,Rohr::N,труба,boru
808,Rohr::N,труба,truba
809,Rohr::N,caurule,boru
810,Rohr::N,caurule,truba
811,Haus::N,керка,ev
812,Haus::N,māja,ev
813,Heim::N,горт,ev
814,Heim::N,mājas,ev
815,Ofen::N,пач,peç
816,Ofen::N,пач,soba
817,Ofen::N,krāsns,peç
818,Ofen::N,krāsns,soba
819,Fußboden::N,джодж,döşəmə
820,Fußboden::N,grīda,döşəmə
821,Tisch::N,пызан,masa
822,Tisch::N,galds,masa
823,Stuhl::N,улӧс,stul
824,Stuhl::N,krēsls,stul
825,Wiege::N,зыбка,beşik
826,Wiege::N,šūpulis,beşik
827,Bett::N,вольпась,yataq
828,Bett::N,gulta,yataq
829,Regal::N,джадж,rəf
830,Regal::N,plaukts,rəf
831,Kiste::N,куд,yeşik
832,Kiste::N,куд,sandıq
833,Kiste::N,ящик,yeşik
834,Kiste::N,ящик,sandıq
835,Kiste::N,kaste,yeşik
836,Kiste::N,kaste,sandıq
837,Kiste::N,šķirsts,yeşik
838,Kiste::N,šķirsts,sandıq
839,Fenster::N,ӧшинь,pəncərə
840,Fenster::N,logs,pəncərə
841,Tür::N,ӧдзӧс,qapı
842,Tür::N,durvis,qapı
843,Tor::N,дзиръя,darvaza
844,Tor::N,vārti,darvaza
845,Zaun::N,потшӧс,çəpər
846,Zaun::N,žogs,çəpər
847,Dach::N,вевт,dam
848,Dach::N,jumts,dam
849,Leiter::N,пос,nərdivan
850,Leiter::N,kāpnes,nərdivan
851,Leiter::N,redeles,nərdivan
852,Besen::N,рос,süpürgə
853,Besen::N,slota,süpürgə
854,Spaten::N,зыр,kürək
855,Spaten::N,lāpsta,kürək
856,Schaufel::N,тэльӧб,kürək
857,Schaufel::N,liekšķere,kürək
858,Gabel::N,вилки,çəngəl
859,Gabel::N,dakšiņa,çəngəl
860,Löffel::N,пань,qaşıq
861,Löffel::N,karote,qaşıq
862,Messer::N,пурт,bıçaq
863,Messer::N,nazis,bıçaq
864,Nagel::N,тув,mıx
865,Nagel::N,кӧрт тув,mıx
866,Nagel::N,nagla,mıx
867,Netz::N,тыв,tor
868,Netz::N,tīkls,tor
869,Haken::N,крук,çəngəl
870,Haken::N,āķis,çəngəl
871,Haken::N,kāsis,çəngəl
872,Haken::N,krampis,çəngəl
873,Griff::N,нуд,qulp
874,Griff::N,нуд,tutacaq
875,Griff::N,kāts,qulp
876,Griff::N,kāts,tutacaq
877,Griff::N,rokturis,qulp
878,Griff::N,rokturis,tutacaq
879,Schloss::N,томан,qıfıl
880,Schloss::N,aizslēgs,qıfıl
881,Bild::N,серпас,rəsm
882,Bild::N,glezna,rəsm
883,Figur::N,пертас,şəkil
884,Figur::N,пертас,heykəl
885,Figur::N,вежньӧг,şəkil
886,Figur::N,вежньӧг,heykəl
887,Figur::N,figūra,şəkil
888,Figur::N,figūra,heykəl
889,Puppe::N,акань,kukla
890,Puppe::N,акань,gəlincik
891,Puppe::N,lelle,kukla
892,Puppe::N,lelle,gəlincik
893,Beutel::N,мешӧк,kisə
894,Beutel::N,мешӧк,torba
895,Beutel::N,kule,kisə
896,Beutel::N,kule,torba
897,Beutel::N,maisiņš,kisə
898,Beutel::N,maisiņš,torba
899,Bündel::N,кӧртӧд,bağlama
900,Bündel::N,sainis,bağlama
901,Tasche::N,сумка,çanta
902,Tasche::N,soma,çanta
903,Eimer::N,ведра,vedrə
904,Eimer::N,ведра,çəllək
905,Eimer::N,spainis,vedrə
906,Eimer::N,spainis,çəllək
907,Deckel::N,пӧдан,qapaq
908,Deckel::N,тупкӧд,qapaq
909,Deckel::N,vāks,qapaq
910,Geschirr::N,дозмук,qab-qazan
911,Geschirr::N,тасьті-пань,qab-qazan
912,Geschirr::N,trauki,qab-qazan
913,Sack::N,мешӧк,çuval
914,Sack::N,maiss,çuval
915,Tasse::N,бекар,fincan
916,Tasse::N,тасьті,fincan
917,Tasse::N,tase,fincan
918,Topf::N,гырнич,qazan
919,Topf::N,pods,qazan
920,Kessel::N,пӧрт,qazan
921,Kessel::N,katls,qazan
922,Essen::N,сёйӧм,yemək
923,Essen::N,ēdiens,yemək
924,Nahrung::N,сёян,qida
925,Nahrung::N,barība,qida
926,Speise::N,сёян,xörək
927,Speise::N,сёянтор,xörək
928,Speise::N,ēdiens,xörək
929,Fleisch::N,яй,ət
930,Fleisch::N,gaļa,ət
931,Getreide::N,нянь,taxıl
932,Getreide::N,labība,taxıl
933,Brei::N,рок,aş
934,Brei::N,рок,sıyıq
935,Brei::N,putra,aş
936,Brei::N,putra,sıyıq
937,Brei::N,biezenis,aş
938,Brei::N,biezenis,sıyıq
939,Brot::N,нянь,çörək
940,Brot::N,maize,çörək
941,Scheibe::N,шӧрӧм,dilim
942,Scheibe::N,чӧлан,dilim
943,Scheibe::N,šķēle,dilim
944,Scheibe::N,rieciens,dilim
945,Fett::N,гос,yağ
946,Fett::N,тшог,yağ
947,Fett::N,tauki,yağ
948,Butter::N,вый,kərə yağı
949,Butter::N,sviests,kərə yağı
950,Öl::N,вый,yağ
951,Öl::N,eļļa,yağ
952,Salz::N,сов,duz
953,Salz::N,sāls,duz
954,Suppe::N,шыд,şorba
955,Suppe::N,zupa,şorba
956,Honig::N,ма,bal
957,Honig::N,medus,bal
958,Milch::N,йӧв,süd
959,Milch::N,piens,süd
960,Tee::N,чай,çay
961,Tee::N,tēja,çay
962,Leder::N,ку,dəri
963,Leder::N,āda,dəri
964,Wolle::N,вурун,yun
965,Wolle::N,vilna,yun
966,Stoff::N,дӧра,qumaş
967,Stoff::N,drāna,qumaş
968,Stoff::N,audums,qumaş
969,Nadel::N,ем,iynə
970,Nadel::N,adata,iynə
971,Faden::N,сунис,sap
972,Faden::N,diegs,sap
973,Faden::N,pavediens,sap
974,Knopf::N,кизь,düymə
975,Knopf::N,poga,düymə
976,Knoten::N,гӧрӧд,düyün
977,Knoten::N,mezgls,düyün
978,Farbe::N,краска,boya
979,Farbe::N,вап,boya
980,Farbe::N,krāsa,boya
981,Kleidung::N,паськӧм,geyim
982,Kleidung::N,tērps,geyim
983,Kleidung::N,drēbes,geyim
984,Hemd::N,дӧрӧм,köynək
985,Hemd::N,krekls,köynək
986,Kragen::N,воротник,yaxa
987,Kragen::N,apkakle,yaxa
988,Ärmel::N,сос,qol
989,Ärmel::N,piedurkne,qol
990,Hose::N,гач,şalvar
991,Hose::N,bikses,şalvar
992,Gürtel::N,вӧнь,kəmər
993,Gürtel::N,josta,kəmər
994,Mütze::N,шапка,şapka
995,Mütze::N,cepure,şapka
996,Schuh::N,башмак,tufli
997,Schuh::N,башмак,ayaqqabı
998,Schuh::N,ботинки,tufli
999,Schuh::N,ботинки,ayaqqabı
1000,Schuh::N,kurpe,tufli
1001,Schuh::N,kurpe,ayaqqabı
1002,Stiefel::N,сапӧг,çəkmə
1003,Stiefel::N,zābaks,çəkmə
1004,Ring::N,кытш,üzük
1005,Ring::N,gredzens,üzük
1006,Band::N,лента,lent
1007,Band::N,вундас,lent
1008,Band::N,lente,lent
1009,Kamm::N,сынан,daraq
1010,Kamm::N,ķemme,daraq
1011,Spiegel::N,рӧмпӧштан,güzgü
1012,Spiegel::N,spogulis,güzgü
1013,Riemen::N,тасма,qayış
1014,Riemen::N,siksna,qayış
1015,Schnur::N,гез,ip
1016,Schnur::N,aukla,ip
1017,Leine::N,юргез,kəmsik
1018,Leine::N,saite,kəmsik
1019,Decke::N,эшкын,ədyal
1020,Decke::N,эшкын,yorğan
1021,Decke::N,шебрас,ədyal
1022,Decke::N,шебрас,yorğan
1023,Decke::N,sega,ədyal
1024,Decke::N,sega,yorğan
1025,Kissen::N,юрлӧс,yastıq
1026,Kissen::N,spilvens,yastıq
1027,Tuch::N,чышъян,şarf
1028,Tuch::N,чышъян,kaşne
1029,Tuch::N,vadmala,şarf
1030,Tuch::N,vadmala,kaşne
1031,Handtuch::N,ки чышкӧд,dəsmal
1032,Handtuch::N,кизьчышъян,dəsmal
1033,Handtuch::N,dvielis,dəsmal
1034,Kraft::N,этш,güc
1035,Kraft::N,эбӧс,güc
1036,Kraft::N,spēks,güc
1037,Stärke::N,ёнлун,qüvvət
1038,Stärke::N,чорыдлун,qüvvət
1039,Stärke::N,stiprums,qüvvət
1040,Gesundheit::N,дзоньвидзалун,sağlamlıq
1041,Gesundheit::N,veselība,sağlamlıq
1042,Krankheit::N,висьӧм,xəstəlik
1043,Krankheit::N,slimība,xəstəlik
1044,Schmerz::N,висьӧм,ağrı
1045,Schmerz::N,висьӧм,sancı
1046,Schmerz::N,sāpes,ağrı
1047,Schmerz::N,sāpes,sancı
1048,Wunde::N,дой,yara
1049,Wunde::N,brūce,yara
1050,Wunde::N,jēlums,yara
1051,Fieber::N,жар,isitmə
1052,Fieber::N,жар,qızdırma
1053,Fieber::N,drudzis,isitmə
1054,Fieber::N,drudzis,qızdırma
1055,Fieber::N,karstums,isitmə
1056,Fieber::N,karstums,qızdırma
1057,Arznei::N,лекарство,ilaç
1058,Arznei::N,лекарство,dərman
1059,Arznei::N,зелля,ilaç
1060,Arznei::N,зелля,dərman
1061,Arznei::N,zāles,ilaç
1062,Arznei::N,zāles,dərman
1063,Arznei::N,medikaments,ilaç
1064,Arznei::N,medikaments,dərman
1065,Brücke::N,пос,körpü
1066,Brücke::N,tilts,körpü
1067,Brunnen::N,юкмӧс,quyu
1068,Brunnen::N,aka,quyu
1069,Weide::N,пӧскӧтина,otlaq
1070,Weide::N,ganības,otlaq
1071,Pfad::N,туй,cığır
1072,Pfad::N,кыснан,cığır
1073,Pfad::N,taka,cığır
1074,Weg::N,туй,yol
1075,Weg::N,ceļš,yol
1076,Straße::N,туй,küçə
1077,Straße::N,iela,küçə
1078,Dorf::N,сикт,kənd
1079,Dorf::N,ciems,kənd
1080,Stadt::N,кар,şəhər
1081,Stadt::N,pilsēta,şəhər
1082,Brief::N,письмӧ,məktub
1083,Brief::N,vēstule,məktub
1084,Buch::N,небӧг,kitab
1085,Buch::N,grāmata,kitab
1086,Buchstabe::N,шыпас,hərf
1087,Buchstabe::N,burts,hərf
1088,Zeitung::N,газет,qəzet
1089,Zeitung::N,avīze,qəzet
1090,Zeitung::N,laikraksts,qəzet
1091,Leben::N,лов,həyat
1092,Leben::N,олӧм,həyat
1093,Leben::N,dzīve,həyat
1094,Tod::N,кулӧм,ölüm
1095,Tod::N,nāve,ölüm
1096,Grab::N,гу,qəbir
1097,Grab::N,kaps,qəbir
1098,Kirche::N,вичко,kilsə
1099,Kirche::N,baznīca,kilsə
1100,Sünde::N,мыж,günah
1101,Sünde::N,grēks,günah
1102,Gott::N,ен,tanrı
1103,Gott::N,dievs,tanrı
1104,Arbeiter::N,уджалысь,işçi
1105,Arbeiter::N,strādnieks,işçi
1106,Chef::N,юралысь,şef
1107,Chef::N,юралысь,rəis
1108,Chef::N,веськӧдлысь,şef
1109,Chef::N,веськӧдлысь,rəis
1110,Chef::N,šefs,şef
1111,Chef::N,šefs,rəis
1112,Chef::N,vadītajs,şef
1113,Chef::N,vadītajs,rəis
1114,Chef::N,priekšnieks,şef
1115,Chef::N,priekšnieks,rəis
1116,Meister::N,вӧчысь,usta
1117,Meister::N,meistars,usta
1118,Arzt::N,врач,həkim
1119,Arzt::N,врач,doktor
1120,Arzt::N,бурдӧдысь,həkim
1121,Arzt::N,бурдӧдысь,doktor
1122,Arzt::N,ārsts,həkim
1123,Arzt::N,ārsts,doktor
1124,Lehrer::N,велӧдысь,müəllim
1125,Lehrer::N,skolotājs,müəllim
1126,Geld::N,сьӧм,pul
1127,Geld::N,nauda,pul
1128,Geschäft::N,удж,ticarət
1129,Geschäft::N,bizness,ticarət
1130,Geschäft::N,darījums,ticarət
1131,Laden::N,вузасянін,dükan
1132,Laden::N,bode,dükan
1133,Laden::N,veikals,dükan
1134,Preis::N,дон,qiymət
1135,Preis::N,cena,qiymət
1136,Ware::N,тӧвар,mal
1137,Ware::N,prece,mal
1138,Nutzen::N,воӧм,fayda
1139,Nutzen::N,выгӧда,fayda
1140,Nutzen::N,labums,fayda
1141,Reichtum::N,озырлун,zənginlik
1142,Reichtum::N,bagātība,zənginlik
1143,Welt::N,енкӧла,aləm
1144,Welt::N,енкӧла,dünya
1145,Welt::N,pasaule,aləm
1146,Welt::N,pasaule,dünya
1147,Land::N,му,ölkə
1148,Land::N,zeme,ölkə
1149,Staat::N,канму,dövlət
1150,Staat::N,государство,dövlət
1151,Staat::N,valsts,dövlət
1152,König::N,кан,kral
1153,König::N,кан,məlik
1154,König::N,ķēniņš,kral
1155,König::N,ķēniņš,məlik
1156,König::N,karalis,kral
1157,König::N,karalis,məlik
1158,Macht::N,каналӧм,qüdrət
1159,Macht::N,vara,qüdrət
1160,Grenze::N,су,hüdud
1161,Grenze::N,су,sərhət
1162,Grenze::N,суйӧр,hüdud
1163,Grenze::N,суйӧр,sərhət
1164,Grenze::N,robeža,hüdud
1165,Grenze::N,robeža,sərhət
1166,Krieg::N,ожман,hərb
1167,Krieg::N,ожман,müharibə
1168,Krieg::N,karš,hərb
1169,Krieg::N,karš,müharibə
1170,Feind::N,враг,düşmən
1171,Feind::N,вӧрӧг,düşmən
1172,Feind::N,ienaidnieks,düşmən
1173,Gewalt::N,мырдöналöм,cəbr
1174,Gewalt::N,vara,cəbr
1175,Gewalt::N,vardarbība,cəbr
1176,Kampf::N,вермасьӧм,savaş
1177,Kampf::N,cīņa,savaş
1178,Bogen[Waffe]::N,ньӧввуж,yay
1179,Bogen[Waffe]::N,loks,yay
1180,Pfeil::N,ньӧв,ox
1181,Pfeil::N,bulta,ox
1182,Gewehr::N,пишшаль,tüfəng
1183,Gewehr::N,šautene,tüfəng
1184,Fehler::N,сорсьӧм,xəta
1185,Fehler::N,дзугсьӧм,xəta
1186,Fehler::N,kļūda,xəta
1187,Lüge::N,пӧръясьӧм,yalan
1188,Lüge::N,ылӧдлӧм,yalan
1189,Lüge::N,meli,yalan
1190,Schaden::N,лёк,ziyan
1191,Schaden::N,изъян,ziyan
1192,Schaden::N,пакӧсьт,ziyan
1193,Schaden::N,bojājums,ziyan
1194,Schaden::N,kaitējums,ziyan
1195,Unglück::N,шог,bəla
1196,Unglück::N,kļūme,bəla
1197,Unglück::N,klizma,bəla
1198,Unglück::N,nelaime,bəla
1199,Schuld::N,мыж,təqsir
1200,Schuld::N,vaina,təqsir
1201,Alter::N,арлыд,yaş
1202,Alter::N,vecums,yaş
1203,Schluss::N,пом,son
1204,Schluss::N,beigas,son
1205,Zeit::N,кад,vaxt
1206,Zeit::N,кад,zaman
1207,Zeit::N,laiks,vaxt
1208,Zeit::N,laiks,zaman
1209,Tag::N,лун,gün
1210,Tag::N,diena,gün
1211,Morgen::N,асыв,sabah
1212,Morgen::N,rīts,sabah
1213,Mittag::N,лун шӧр,günorta
1214,Mittag::N,pusdiena,günorta
1215,Abend::N,рыт,axşam
1216,Abend::N,vakars,axşam
1217,Nacht::N,вой,gecə
1218,Nacht::N,nakts,gecə
1219,Woche::N,вежон,həftə
1220,Woche::N,nedēļa,həftə
1221,Monat::N,тӧлысь,ay
1222,Monat::N,mēnesis,ay
1223,Jahr::N,во,il
1224,Jahr::N,gads,il
1225,Frühling::N,тулыс,yaz
1226,Frühling::N,тулыс,bahar
1227,Frühling::N,pavasaris,yaz
1228,Frühling::N,pavasaris,bahar
1229,Sommer::N,гожӧм,yay
1230,Sommer::N,vasara,yay
1231,Herbst::N,ар,payız
1232,Herbst::N,rudens,payız
1233,Winter::N,тӧв,qış
1234,Winter::N,ziema,qış
1235,Januar::N,тӧв шӧр,Janvar
1236,Januar::N,janvāris,Janvar
1237,Februar::N,урасьӧм,Fevral
1238,Februar::N,februāris,Fevral
1239,März::N,рака,Mart
1240,März::N,marts,Mart
1241,April::N,кос му,Aprel
1242,April::N,aprīlis,Aprel
1243,Mai::N,ода-кора,May
1244,Mai::N,maijs,May
1245,Juni::N,лӧддза-номъя,İyun
1246,Juni::N,jūnijs,İyun
1247,Juli::N,сора,İyul
1248,Juli::N,jūlijs,İyul
1249,August::N,моз,Avqust
1250,August::N,augusts,Avqust
1251,September::N,кӧч,Sentyabr
1252,September::N,septembris,Sentyabr
1253,Oktober::N,йирым,Oktyabr
1254,Oktober::N,oktobris,Oktyabr
1255,November::N,вӧльгым,Noyabr
1256,November::N,novembris,Noyabr
1257,Dezember::N,ӧшым,Dekabr
1258,Dezember::N,decembris,Dekabr
1259,Montag::N,выльлун,bazar ertəsi
1260,Montag::N,pirmdiena,bazar ertəsi
1261,Dienstag::N,воторник,çərşənbə axşamı
1262,Dienstag::N,otrdiena,çərşənbə axşamı
1263,Mittwoch::N,середа,çərşənbə
1264,Mittwoch::N,trešdiena,çərşənbə
1265,Donnerstag::N,четверг,cüme axşamı
1266,Donnerstag::N,ceturtdiena,cüme axşamı
1267,Freitag::N,пекнича,cüme
1268,Freitag::N,piektdiena,cüme
1269,Samstag::N,субӧта,şənbə
1270,Samstag::N,sestdiena,şənbə
1271,Sonntag::N,вӧскресенньӧ,bazar
1272,Sonntag::N,svētdiena,bazar
1273,groß::A,ыджыд,böyük
1274,groß::A,dižs,böyük
1275,groß::A,liels,böyük
1276,klein::A,ичӧт,kiçik
1277,klein::A,mazs,kiçik
1278,lang::A,кузь,uzun
1279,lang::A,garš,uzun
1280,kurz::A,дженьыд,qısa
1281,kurz::A,īss,qısa
1282,breit::A,ота,enli
1283,breit::A,ота,geniş
1284,breit::A,паськыд,enli
1285,breit::A,паськыд,geniş
1286,breit::A,plats,enli
1287,breit::A,plats,geniş
1288,schmal::A,оттӧм,dar
1289,schmal::A,tievs,dar
1290,dicht::A,сук,sıx
1291,dicht::A,blīvs,sıx
1292,dick[Gegenstand]::A,кыз,qalın
1293,dick[Gegenstand]::A,biezs,qalın
1294,dünn::A,вӧсни,nazik
1295,dünn::A,вӧсньыд,nazik
1296,dünn::A,plāns,nazik
1297,fein::A,посни,incə
1298,fein::A,smalks,incə
1299,fest::A,зумыд,bərk
1300,fest::A,зумыд,möhkəm
1301,fest::A,tvirts,bərk
1302,fest::A,tvirts,möhkəm
1303,fest::A,noturīgs,bərk
1304,fest::A,noturīgs,möhkəm
1305,flach::A,плавкӧс,düz
1306,flach::A,тшӧтшкӧс,düz
1307,flach::A,lēzens,düz
1308,flach::A,līdzens,düz
1309,glatt::A,вольк,hamar
1310,glatt::A,мольыд,hamar
1311,glatt::A,gluds,hamar
1312,glatt::A,slidens,hamar
1313,hart::A,зумыд,sərt
1314,hart::A,ciets,sərt
1315,weich::A,небыд,yumşaq
1316,weich::A,mīksts,yumşaq
1317,rund::A,гӧгрӧс,yuvarlaq
1318,rund::A,apaļš,yuvarlaq
1319,spitz::A,ёсь йыла,uclu
1320,spitz::A,ёсь йыла,sivri
1321,spitz::A,smails,uclu
1322,spitz::A,smails,sivri
1323,scharf::A,ёсь,kəskin
1324,scharf::A,ass,kəskin
1325,stumpf::A,ныж,küt
1326,stumpf::A,truls,küt
1327,stumpf::A,strups,küt
1328,schwer::A,сьӧкыд,ağır
1329,schwer::A,smags,ağır
1330,schön::A,мича,gözəl
1331,schön::A,мича,gəşəng
1332,schön::A,лӧсьыд,gözəl
1333,schön::A,лӧсьыд,gəşəng
1334,schön::A,daiļš,gözəl
1335,schön::A,daiļš,gəşəng
1336,schön::A,skaists,gözəl
1337,schön::A,skaists,gəşəng
1338,heiß::A,пӧсь,isti
1339,heiß::A,karsts,isti
1340,warm::A,шоныд,ilıq
1341,warm::A,silts,ilıq
1342,kalt::A,кӧдзыд,soyuq
1343,kalt::A,salts,soyuq
1344,kalt::A,auksts,soyuq
1345,kühl::A,юзыд,sərin
1346,kühl::A,ыркыд,sərin
1347,kühl::A,vēss,sərin
1348,kühl::A,dzestrs,sərin
1349,frisch::A,выль,təzə
1350,frisch::A,svaigs,təzə
1351,feucht::A,уль,nəm
1352,feucht::A,mitrs,nəm
1353,feucht::A,drēgns,nəm
1354,nass::A,ва,yaş
1355,nass::A,slapjš,yaş
1356,trocken::A,кос,quru
1357,trocken::A,sauss,quru
1358,voll::A,кыз,dolu
1359,voll::A,pilns,dolu
1360,leer::A,куш,boş
1361,leer::A,тыртӧм,boş
1362,leer::A,tukšs,boş
1363,offen::A,восьса,açıq
1364,offen::A,vaļējs,açıq
1365,offen::A,atvērts,açıq
1366,geschlossen::A,пӧдса,qapalı
1367,geschlossen::A,slēgts,qapalı
1368,sauber::A,сӧстӧм,təmiz
1369,sauber::A,tīrs,təmiz
1370,sauber::A,spodrs,təmiz
1371,schmutzig::A,няйт,kirli
1372,schmutzig::A,netīrs,kirli
1373,schmutzig::A,dubļains,kirli
1374,roh::A,уль,çiy
1375,roh::A,jēls,çiy
1376,reif::A,кисьмӧм,yetişmiş
1377,reif::A,gatavs,yetişmiş
1378,reif::A,nobriedis,yetişmiş
1379,lecker::A,чӧскыд,dadlı
1380,lecker::A,чӧскыд,ləzzətli
1381,lecker::A,gards,dadlı
1382,lecker::A,gards,ləzzətli
1383,lecker::A,garšīgs,dadlı
1384,lecker::A,garšīgs,ləzzətli
1385,süß::A,юмов,şirin
1386,süß::A,чӧскыд,şirin
1387,süß::A,salds,şirin
1388,bitter::A,курыд,acı
1389,bitter::A,sūrs,acı
1390,bitter::A,rūgts,acı
1391,sauer::A,шома,turş
1392,sauer::A,skābs,turş
1393,hell::A,югыд,aydın
1394,hell::A,gaišs,aydın
1395,dunkel::A,пемыд,qaranlıq
1396,dunkel::A,tumšs,qaranlıq
1397,schwarz::A,сьӧд,qara
1398,schwarz::A,melns,qara
1399,weiß::A,еджыд,ağ
1400,weiß::A,balts,ağ
1401,rot::A,гӧрд,qırmızı
1402,rot::A,sarkans,qırmızı
1403,gelb::A,виж,sarı
1404,gelb::A,dzeltens,sarı
1405,blau::A,лӧз,göy
1406,blau::A,лӧз,mavi
1407,blau::A,zils,göy
1408,blau::A,zils,mavi
1409,grün::A,веж,yaşıl
1410,grün::A,турунвиж,yaşıl
1411,grün::A,zaļš,yaşıl
1412,grau::A,руд,boz
1413,grau::A,pelēks,boz
1414,bunt::A,сера,əlvan
1415,bunt::A,сера,rəngli
1416,bunt::A,raibs,əlvan
1417,bunt::A,raibs,rəngli
1418,bunt::A,krāsains,əlvan
1419,bunt::A,krāsains,rəngli
1420,billig::A,донтӧг,ucuz
1421,billig::A,lēts,ucuz
1422,teuer::A,дона,bahalı
1423,teuer::A,dārgs,bahalı
1424,wertvoll::A,дона,qiymətli
1425,wertvoll::A,vērtīgs,qiymətli
1426,blind::A,синтӧм,kor
1427,blind::A,akls,kor
1428,taub::A,пельтӧм,kar
1429,taub::A,kurls,kar
1430,kräftig::A,вынйӧра,güclü
1431,kräftig::A,spēcīgs,güclü
1432,stark::A,ён,qüvvətli
1433,stark::A,вына,qüvvətli
1434,stark::A,stiprs,qüvvətli
1435,schwach::A,жеб,zəif
1436,schwach::A,жеб,gücsüz
1437,schwach::A,vājš,zəif
1438,schwach::A,vājš,gücsüz
1439,fett::A,госа,şişman
1440,fett::A,brangs,şişman
1441,schlank::A,веськыд,zərif
1442,schlank::A,slaids,zərif
1443,hübsch::A,мича,göyçək
1444,hübsch::A,лӧсьыд,göyçək
1445,hübsch::A,glīts,göyçək
1446,böse::A,лёк,fəna
1447,böse::A,ļauns,fəna
1448,böse::A,negants,fəna
1449,dumm::A,йӧй,axmaq
1450,dumm::A,вежӧртӧм,axmaq
1451,dumm::A,stulbs,axmaq
1452,dumm::A,muļķīgs,axmaq
1453,faul::A,дыш,tənbəl
1454,faul::A,slinks,tənbəl
1455,fleißig::A,зільысь,çalışqan
1456,fleißig::A,čakls,çalışqan
1457,fleißig::A,cītīgs,çalışqan
1458,geizig::A,топыд,xəsis
1459,geizig::A,skops,xəsis
1460,geizig::A,sīksts,xəsis
1461,klug::A,юра,ağıllı
1462,klug::A,вежӧра,ağıllı
1463,klug::A,gudrs,ağıllı
1464,geschickt::A,кипода,bacarıqlı
1465,geschickt::A,кужысь,bacarıqlı
1466,geschickt::A,manīgs,bacarıqlı
1467,lieb::A,муса,əziz
1468,lieb::A,муса,sevimli
1469,lieb::A,мича,əziz
1470,lieb::A,мича,sevimli
1471,lieb::A,лӧсьыд,əziz
1472,lieb::A,лӧсьыд,sevimli
1473,lieb::A,mīļš,əziz
1474,lieb::A,mīļš,sevimli
1475,lustig::A,кыпыд,məzəli
1476,lustig::A,кыпыд,gülməli
1477,lustig::A,jautrs,məzəli
1478,lustig::A,jautrs,gülməli
1479,sanft::A,мелі,mülayim
1480,sanft::A,liegs,mülayim
1481,hungrig::A,тшыг,ac
1482,hungrig::A,izsalcis,ac
1483,krank::A,висьысь,xəstə
1484,krank::A,slims,xəstə
1485,nackt::A,пасьтӧм,çılpaq
1486,nackt::A,pliks,çılpaq
1487,traurig::A,гажтӧм,qəmgin
1488,traurig::A,гажтӧм,kədərli
1489,traurig::A,bēdīgs,qəmgin
1490,traurig::A,bēdīgs,kədərli
1491,traurig::A,skumīgs,qəmgin
1492,traurig::A,skumīgs,kədərli
1493,lebendig::A,ловъя,canlı
1494,lebendig::A,dzīvs,canlı
1495,gut::A,бур,yaxşı
1496,gut::A,labs,yaxşı
1497,schlecht::A,лёк,pis
1498,schlecht::A,омӧль,pis
1499,schlecht::A,slikts,pis
1500,richtig::A,инӧд,doğru
1501,richtig::A,riktīgs,doğru
1502,schlimm::A,омӧль,fəna
1503,schlimm::A,туйтӧм,fəna
1504,schlimm::A,nelāgs,fəna
1505,schlimm::A,nejauks,fəna
1506,wahr::A,абу ылӧг,gərçək
1507,wahr::A,īsts,gərçək
1508,wahr::A,patiess,gərçək
1509,alt::A,важ,əski
1510,alt::A,важ,köhnə
1511,alt::A,sens,əski
1512,alt::A,sens,köhnə
1513,alt::A,vęcs,əski
1514,alt::A,vęcs,köhnə
1515,neu::A,выль,yeni
1516,neu::A,jauns,yeni
1517,ehemalig::A,вӧвлӧм,əvvəlki
1518,ehemalig::A,bijušais,əvvəlki
1519,alt[Lebewesen]::A,пӧрысь,qoca
1520,alt[Lebewesen]::A,vecs,qoca
1521,jung::A,том,gənc
1522,jung::A,jauns,gənc
1523,arm::A,гӧль,kasıb
1524,arm::A,гӧль,yoxsul
1525,arm::A,nabags,kasıb
1526,arm::A,nabags,yoxsul
1527,reich::A,озыр,zəngin
1528,reich::A,bagāts,zəngin
1529,bekannt::A,тӧдса,tanış
1530,bekannt::A,zināms,tanış
1531,bekannt::A,pazīstams,tanış
1532,berühmt::A,нималан,məşhur
1533,berühmt::A,кывсян,məşhur
1534,berühmt::A,slavens,məşhur
1535,fremd::A,йӧз,yad
1536,fremd::A,svešs,yad
1537,verschieden::A,абу ӧткодь,dürlü
1538,verschieden::A,разнӧй,dürlü
1539,verschieden::A,dažāds,dürlü
1540,nah::A,матыс,yaxın
1541,nah::A,tuvs,yaxın
1542,fern::A,ылі,uzaq
1543,fern::A,tāls,uzaq
1544,linker::A,шуйга,sol
1545,linker::A,kreisais,sol
1546,rechter::A,веськыд,sağ
1547,rechter::A,labais,sağ
1548,anderer::A,мукӧд,başqa
1549,anderer::A,otrs,başqa
