,Concept_ID,zh,myv
837,sterben::V,死,куломс
838,umkommen::V,丧命,чавовомс
839,umkommen::V,丧命,ёмамс
840,sich bewegen::V,移动,шаштомс
841,sich rühren::V,动弹,сыргамс
842,sich erheben::V,站起,куземс
843,sich setzen::V,坐,озамс
844,hinfallen::V,跌倒,прамс
845,hinfallen::V,跌倒,сяворемс
846,laufen::V,步行,якамс
847,schreiten::V,迈步,эскелямс
848,schreiten::V,迈步,молемс
849,spazierengehen::V,散步,якамс
850,eilen::V,急忙,эрзкалемс
851,eilen::V,急忙,капшамс
852,sich beeilen::V,赶快,капшамс
853,sausen::V,疾驰,ливтямс
854,rennen::V,奔跑,чийнемс
855,rennen::V,奔跑,ардтнемс
856,springen::V,跳,кирнявтнемс
857,klettern::V,攀缘,куземс
858,schaukeln::V,荡秋千,нурямс
859,kriechen::V,爬行,ёзмолдомс
860,schwimmen::V,游泳,уемс
861,tauchen::V,潜水,чопавтомс
862,tauchen::V,潜水,чопавтнемс
863,rudern::V,划船,миледемс
864,fahren::V,行驶,ардомс
865,fliegen::V,飞,ливтямс
866,gehen::V,走,туемс
867,gehen::V,走,молемс
868,weggehen::V,离去,туемс
869,abfahren::V,出发,туемс
870,anhalten::V,停住,лоткамс
871,hineingehen::V,进去,совамс
872,eintreten::V,进入,совамс
873,eintreten::V,进入,эскельдямс
874,kommen::V,来,самс
875,ankommen::V,到达,самс
876,ankommen::V,到达,пачкодемс
877,zurückkommen::V,回来,велявтомс
878,bleiben::V,停留,кадовомс
879,warten::V,等,учомс
880,erwarten::V,等候,учомс
881,suchen::V,找,вешнемс
882,finden::V,找到,муемс
883,versuchen::V,尝试,варштамс
884,vorbereiten::V,预备,анокстамс
885,lieben::V,爱,вечкемс
886,mögen::V,喜欢,вечкемс
887,lachen::V,笑,пейдемс
888,weinen::V,哭,авардемс
889,schimpfen::V,骂,сёвномс
890,sich ärgern::V,生气,кежиявтнемс
891,sich fürchten::V,害怕,пелемс
892,fürchten::V,害怕,пелемс
893,fliehen::V,逃走,оргодемс
894,flüchten::V,逃跑,ворьгодемс
895,flüchten::V,逃跑,чадомс
896,sehen::V,看,неемс
897,anschauen::V,注视,ваномс
898,ansehen::V,注视,ваномс
899,hören::V,听,марямс
900,zuhören::V,倾听,кунсоломс
901,probieren::V,尝,варшамс
902,riechen::V,闻,никсемс
903,fühlen::V,感到,марямс
904,scheinen::V,照耀,марявомс
905,zu sehen sein::V,可以看到,неявомс
906,vernehmen::V,审讯,марямс
907,frieren::V,觉得冷,кельмемс
908,tun::V,作,теемс
909,können::V,能,маштомс
910,wollen::V,要,бажамс
911,anfangen::V,开始,кармамс
912,beenden::V,结束,прядомс
913,aufhören::V,停止,лоткамс
914,gelingen::V,成功,удаламс
915,geraten::V,陷于,лисемс
916,öffnen::V,打开,панжомс
917,schließen::V,关,пекстамс
918,schließen::V,关,сёлгомс
919,schließen::V,关,конямс
920,stellen::V,放,аравтомс
921,setzen::V,放,ойсевтемс
922,setzen::V,放,озавтнемс
923,legen::V,摆,путомс
924,berühren::V,触,токамс
925,verbinden::V,联结,содомс
926,bedecken::V,覆盖,вельтямс
927,aufhängen::V,挂,понгавтомс
928,anzünden::V,点,кирвастемс
929,aufheben::V,拾起,кепедемс
930,zurücklassen::V,遗留,кадомс
931,verlieren::V,丧失,ёмавтомс
932,fallen lassen::V,让掉下,правтомс
933,machen::V,做,теемс
934,herstellen::V,生产,анокстамс
935,bauen::V,建造,путомс
936,reparieren::V,修理,витемс
937,verbessern::V,改进,паролгавтомс
938,verbessern::V,改进,вадрялгавтомс
939,ändern::V,改变,полавтомс
940,graben::V,挖,чувомс
941,graben::V,挖,таргамс
942,beugen::V,弯下,мендемс
943,biegen::V,弯,комавтомс
944,drehen::V,转动,чаравтомс
945,drehen::V,转动,велявтнемс
946,wenden::V,转动,велявтомс
947,umdrehen::V,转动,велявтомс
948,heben::V,举起,кепедемс
949,hochheben::V,抬高,кепедемс
950,ergreifen::V,抓住,кундамс
951,halten::V,拿着,кирдемс
952,drücken::V,压,нуемс
953,schieben::V,推,шаштомс
954,kratzen::V,搔,ангордамс
955,lecken::V,舔,нолсемс
956,beißen::V,咬,сускомс
957,abreißen::V,撕下,сеземс
958,abschneiden::V,切断,печкемс
959,binden::V,捆,кодамс
960,binden::V,捆,сюлмамс
961,stecken::V,插,сялгомс
962,brechen::V,断裂,синдемс
963,brechen::V,断裂,калавтомс
964,klopfen::V,敲,калтаямс
965,hauen::V,揍,чавомс
966,kleben::V,粘,педявтнемс
967,reiben::V,摩擦,ёзамс
968,streichen::V,涂,вадемс
969,schleifen::V,拖曳,човамс
970,schneiden::V,切,керямс
971,rütteln::V,颠簸,чукамс
972,rütteln::V,颠簸,лыкавтомс
973,schütteln::V,摇动,чукамс
974,schwenken::V,摇动,яхолемс
975,schütten::V,倒,каямс
976,füllen::V,填满,пештямс
977,einwickeln::V,包,тапарямс
978,tragen::V,提,кандомс
979,schleppen::V,扛,ускомс
980,ziehen::V,拉,ускомс
981,aufbewahren::V,保存,ванстомс
982,werfen::V,扔,ёртомс
983,fangen::V,捕捉,кундамс
984,packen::V,抓住,кундамс
985,verstecken::V,藏,кекшемс
986,teilen::V,分,явомс
987,schicken::V,派遣,кучомс
988,bringen::V,带来,кандомс
989,hinzufügen::V,添加,путомс
990,hinzufügen::V,添加,максомс
991,bekommen::V,得到,саемс
992,erhalten::V,接到,саемс
993,nehmen::V,拿,саемс
994,wählen::V,挑选,кочкамс
995,auswählen::V,选择,кочкамс
996,bewahren::V,保持,ванстомс
997,behindern::V,防碍,кирдемс
998,verderben::V,败坏,коламс
999,beschädigen::V,损坏,теемс зыян
1000,zerbrechen::V,破碎,коламс
1001,zerreißen::V,撕碎,сеземс
1002,zerstören::V,毁坏,калавтомс
1003,verbrennen::V,燃烧,пултамс
1004,geben::V,给,максомс
1005,reichen::V,递给,максомс
1006,schenken::V,赠送,каземс
1007,versprechen::V,许诺,алтамс
1008,wünschen::V,祝,арсемс
1009,loben::V,表扬,шнамс
1010,küssen::V,亲,палсемс
1011,wiegen::V,轻摇,нурсемс
1012,zudecken::V,盖上,тавадомс
1013,zudecken::V,盖上,вельтямс
1014,wecken::V,唤起,стявтомс
1015,zeigen::V,指,невтемс
1016,führen::V,带领,ветямс
1017,lehren::V,教,тонавтомс
1018,unterrichten::V,讲课,тонавтомс
1019,aufziehen::V,抚养,трямс
1020,aufziehen::V,抚养,кастомс
1021,leiten::V,领导,ветямс
1022,leiten::V,领导,азоркстамс
1023,antreiben::V,催促,ветямс
1024,lassen::V,让,кармавтомс
1025,einladen::V,邀请,тердемс
1026,vereinigen::V,统一,вейсэндямс
1027,vereinigen::V,统一,вейс путомс
1028,vereinigen::V,统一,вейс пурнамс
1029,besuchen::V,参观,варштамс
1030,treffen::V,会面,вастомс
1031,sich versammeln::V,聚集,промокшномс
1032,spielen::V,玩,налксемс
1033,singen::V,唱歌,морамс
1034,tanzen::V,跳舞,киштемс
1035,sich trennen::V,分别,явомс
1036,verlassen::V,离开,кадомс
1037,retten::V,救,идемс
1038,bewachen::V,守卫,ванстомс
1039,schützen::V,保护,аштемс
1040,verteidigen::V,保卫,ваномс
1041,sich schlagen::V,打架,тюремс
1042,schießen::V,射击,ледемс
1043,siegen::V,获胜,изнямс
1044,ärgern::V,激怒,кежейгавтомс
1045,schlagen::V,打,токамс
1046,treten::V,踢,тапамс
1047,stechen::V,刺,пупамс
1048,stoßen::V,撞,тулкадемс
1049,stehlen::V,盗窃,саламс
1050,stören::V,干扰,пирямс ки
1051,belästigen::V,打搅,а максомс
1052,belästigen::V,打搅,а кадомс оймамо
1053,verbergen::V,隐藏,сёпомс
1054,verbergen::V,隐藏,кекшемс
1055,täuschen::V,欺骗,манямс
1056,betrügen::V,欺骗,манчемс
1057,töten::V,杀,чавномс
1058,töten::V,杀,маштнемс
1059,wohnen::V,居住,эрямс
1060,arbeiten::V,工作,важодемс
1061,sammeln::V,收集,пурнамс
1062,pflücken::V,采,ноцковтнемс
1063,jagen::V,打猎,кундамс
1064,fischen::V,捕鱼,калонь кундамс
1065,fassen::V,捉住,кундамс
1066,hüten::V,守护,ваномс
1067,treiben::V,漂,панемс
1068,anbinden::V,拴,сюлмамс
1069,füttern::V,喂,андомс
1070,melken::V,挤奶,потявтомс
1071,hacken::V,剁细,лазномс
1072,gießen::V,浇,валомс
1073,reifen::V,成熟,кенеремс
1074,kochen::V,煮,пидемс
1075,backen::V,烤,пидемс
1076,braten::V,煎,пуштамс
1077,umrühren::V,搅拌,човорямс
1078,stricken::V,织,кодамс
1079,nähen::V,缝,стамс
1080,färben::V,染色,артомс
1081,reinigen::V,清洁,урядамс
1082,waschen::V,洗,муськемс
1083,abwischen::V,擦掉,нардамс
1084,spülen::V,清洗,ёрвалдомс
1085,fegen::V,扫,тенсемс
1086,kehren::V,打扫,тенсемс
1087,baden::V,给...洗澡,экшелямс
1088,sich waschen::V,洗澡,шлямс
1089,ausziehen::V,脱,кайсевтемс
1090,anziehen::V,穿,оршамс
1091,sich anziehen::V,穿衣,оршамс
1092,kämmen::V,梳,судрямс
1093,schmücken::V,装饰,мазылгавтомс
1094,schmücken::V,装饰,наряжамс
1095,sagen::V,说,меремс
1096,sprechen::V,说,кортамс
1097,reden::V,讲,кортамс
1098,sich unterhalten::V,聊天,кортнемс
1099,fragen::V,问,кевкстемс
1100,bitten::V,请,вешемс
1101,erzählen::V,叙述,ёвтнемс
1102,mitteilen::V,通知,ёвтамс
1103,nennen::V,叫做,лемдемс
1104,nennen::V,叫做,путомс лем
1105,rufen::V,叫,тердемс
1106,rufen::V,叫,серьгедемс
1107,prahlen::V,吹牛,шнамс пря
1108,übersetzen::V,翻译,ютавтомс
1109,denken::V,想,арсемс
1110,glauben::V,以为,кемемс
1111,bemerken::V,发觉,неемс
1112,erkennen::V,识别,содамс
1113,begreifen::V,理解,пачкодемс
1114,verstehen::V,明白,чарькодемс
1115,lernen::V,学,тонавтнемс
1116,wissen::V,知道,содамс
1117,sich erinnern an::V,回忆,ледстямс
1118,vergessen::V,忘记,стувтомс
1119,messen::V,测量,онкстнемс
1120,zählen::V,数,ловомс
1121,rechnen::V,计算,ловомс
1122,lesen::V,读,ловномс
1123,malen::V,画,рисовамс
1124,zeichnen::V,绘制,рисовамс
1125,schreiben::V,写,сёрмадомс
1126,besitzen::V,占有,улемс
1127,besitzen::V,占有,улемс азорокс
1128,kaufen::V,买,рамамс
1129,verkaufen::V,卖,миемс
1130,bezahlen::V,付钱,пандомс
1131,zahlen::V,支付,пандомс
1132,beherrschen::V,统治,азоркстамс
1133,ertragen::V,忍耐,кирдемс
1134,vergebens::ADV,,стяко
1135,klirren::V,,калдордомс
1136,klirren::V,,кальцяемс
1137,rauschen::V,,лажномс
1138,rühren::V,,токамс седейс
1139,zubereiten::V,,анокстамс
