,Concept_ID,os,kn
1031,heben::V,сдарын,ಎತ್ತು
1032,heben::V,схæцын,ಎತ್ತು
1033,hochheben::V,уæлæмæ хæцын,ಎತ್ತು
1034,ergreifen::V,фӕлӕбурын,ಆಕ್ರಮಿಸು
1035,halten::V,дарын,ಹಿಡಿ
1036,drücken::V,æлхъивын,ಒತ್ತು
1037,drücken::V,хæцын,ಒತ್ತು
1038,schieben::V,схойын,ನೂಕು
1039,kratzen::V,хафын,ತರಚಿಕೊಳ್ಳು
1040,lecken::V,сдæрын,ನೆಕ್ಕು
1041,beißen::V,хæцын,ಕಚ್ಚು
1042,abreißen::V,ратонын,ಹರಿ
1043,abschneiden::V,ралыг кӕнын,ಕತ್ತರಿಸು
1044,binden::V,бабӕттын,ಕಟ್ಟು
1045,stecken::V,ныссадзын,ಸಿಕ್ಕಿಸು
1046,brechen::V,асæттын,ಮುರಿ
1047,brechen::V,басæттын,ಮುರಿ
1048,brechen::V,ныссæттын,ಮುರಿ
1049,klopfen::V,хойын,ತಟ್ಟು
1050,klopfen::V,гуыпп-гуыпп кæнын,ತಟ್ಟು
1051,klopfen::V,къуырцц-къуырцц кæнын,ತಟ್ಟು
1052,hauen::V,цӕвын,ಹೊಡೆ
1053,hauen::V,нӕмын,ಹೊಡೆ
1054,kleben::V,ныхасын,ಅಂಟಿಸು
1055,kleben::V,æндадзын,ಅಂಟಿಸು
1056,reiben::V,сӕрфын,ಉಜ್ಜು
1057,reiben::V,хафын,ಉಜ್ಜು
1058,streichen::V,байсæрдын,ಹರಡು
1059,streichen::V,сахорын,ಹರಡು
1060,schleifen::V,ссын,ಮಸೆ
1061,schleifen::V,цыргъ кӕнын,ಮಸೆ
1062,schneiden::V,кӕрдын,ಕತ್ತರಿಸು
1063,rütteln::V,æнкъусын,ಕುಲುಕಿಸು
1064,schütteln::V,уигъын,ಅಲುಗಿಸು
1065,schwenken::V,тилын,ತೂಗಾಡು
1066,schwenken::V,уигъын,ತೂಗಾಡು
1067,schütten::V,ныккӕнын,ಎರೆ
1068,füllen::V,байдзаг кæнын,ತುಂಬಿಸು
1069,einwickeln::V,батухын,ಹೊದಿಸು
1070,tragen::V,хӕссын,ಹೊರು
1071,schleppen::V,ласын,ಜಗ್ಗು
1072,ziehen::V,ласын,ಎಳೆ
1073,aufbewahren::V,æвæрын,ಇಟ್ಟುಕೊ
1074,werfen::V,зыввытт кӕнын,ಎಸೆ
1075,fangen::V,ӕрцахсын,ಹಿಡಿ
1076,packen::V,рацахсын,ಸೆಳೆ
1077,verstecken::V,æмбæхсын,ಮುಚ್ಚಿಡು
1078,verstecken::V,нымæхсын,ಮುಚ್ಚಿಡು
1079,teilen::V,уарын,ವಿಭಜಿಸು
1080,schicken::V,ӕрвитын,ಕಳುಹಿಸು
1081,bringen::V,æрхæссын,ತರು
1082,bringen::V,æрбахæссын,ತರು
1083,hinzufügen::V,ӕфтауын,ಕೂಡಿಸು
1084,bekommen::V,ссарын,ಸಂಪಾದಿಸು
1085,bekommen::V,сфæрæз кæнын,ಸಂಪಾದಿಸು
1086,bekommen::V,самал кæнын,ಸಂಪಾದಿಸು
1087,erhalten::V,райсын,ಪಡೆ
1088,nehmen::V,райсын,ಹಿಡಿ
1089,wählen::V,равзарын,ಆರಿಸು
1090,auswählen::V,авзарын,ಆಯಿ
1091,bewahren::V,бавæрын,ರಕ್ಷಿಸಿಡು
1092,bewahren::V,нывæрын,ರಕ್ಷಿಸಿಡು
1093,behindern::V,цæлхдур æвæрын,ಅಡ್ಡಿಮಾಡು
1094,behindern::V,ныхдур æвæрын,ಅಡ್ಡಿಮಾಡು
1095,behindern::V,къуылымпы кæнын,ಅಡ್ಡಿಮಾಡು
1096,behindern::V,хъыг дарын,ಅಡ್ಡಿಮಾಡು
1097,verderben::V,фесафын,ಕೆಡಿಸು
1098,beschädigen::V,халын,ಹಾಳುಮಾಡು
1099,zerbrechen::V,асӕттын,ಮುರಿ
1100,zerreißen::V,аскъуынын,ಸೀಳು
1101,zerstören::V,фехалын,ಅಳಿಸು
1102,verbrennen::V,басудзын,ಸುಡು
1103,geben::V,дӕттын,ಕೊಡು
1104,reichen::V,адæттын,ಕೊಡು
1105,schenken::V,лæвар кæнын,ಅರ್ಪಿಸು
1106,versprechen::V,дзырд раттын,ವಾಗ್ದಾನಮಾಡು
1107,versprechen::V,зӕрдӕ бавӕрын,ವಾಗ್ದಾನಮಾಡು
1108,wünschen::V,зæрдæ зæгъы,ಬಯಸು
1109,loben::V,раппӕлын,ಹೊಗಳು
1110,küssen::V,пъа кæнын,ಚುಂಬಿಸು
1111,küssen::V,ба кæнын,ಚುಂಬಿಸು
1112,wiegen::V,узын,ತೂಗು
1113,zudecken::V,бамбӕрзын,ಹಾಸು
1114,wecken::V,райхъал кӕнын,ಎಬ್ಬಿಸು
1115,zeigen::V,амонын,ತೋರಿಸು
1116,führen::V,кӕнын,ದಾರಿತೋರಿಸು
1117,führen::V,фæкæнын,ದಾರಿತೋರಿಸು
1118,lehren::V,ахуыр кæнын,ಕಲಿಸು
1119,unterrichten::V,ахуыр кæнын,ಬೋಧಿಸು
1120,aufziehen::V,хъомыл кӕнын,ಸಲಹು
1121,leiten::V,разамынд дӕттын,ಮುಂದಾಳಾಗಿರು 
1122,antreiben::V,тагъд кæнын,ಓಡಿಸು
1123,antreiben::V,рог кæнын,ಓಡಿಸು
1124,lassen::V,кæнын,ಮಾಡಲುಬಿಡು
1125,einladen::V,ӕрхонын,ಆಹ್ವಾನಿಸು
1126,einladen::V,ӕрбахонын,ಆಹ್ವಾನಿಸು
1127,vereinigen::V,баиу кӕнын,ಒಂದಾಗು
1128,besuchen::V,абæрæг кæнын,ಭೇಟಿಯಾಗು
1129,besuchen::V,бабæрæг кæнын,ಭೇಟಿಯಾಗು
1130,besuchen::V,бауайын,ಭೇಟಿಯಾಗು
1131,treffen::V,фембæлын,ಸಂಧಿಸು
1132,sich versammeln::V,æрæмбырд уын,ನೆರೆ
1133,spielen::V,хъазын,ಆಡು
1134,singen::V,зарын,ಹಾಡು
1135,tanzen::V,кафын,ಕುಣಿ
1136,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ಪ್ರತ್ಯೇಮಾಡು
1137,verlassen::V,ныууадзын,ಕಳೆ
1138,retten::V,фервӕзын кӕнын,ರಕ್ಷಿಸು
1139,bewachen::V,хъахъхъӕнын,ಕಾಪಾಡು
1140,schützen::V,хъахъхъӕнын,ಸಂರಕ್ಷಿಸು
1141,verteidigen::V,бахизын,ಕಾಪಿಡು
1142,sich schlagen::V,хыл кæнын,ಕಿತ್ತಾಟ
1143,schießen::V,ӕхсын,ಎಸೆ
1144,siegen::V,басӕттын,ಗೆಲ್ಲು
1145,siegen::V,фӕуӕлахиз уӕвын,ಗೆಲ್ಲು
1146,ärgern::V,мӕсты кӕнын,ರೇಗಿಸು
1147,schlagen::V,ныццæвын,ಹೊಡೆ
1148,stechen::V,фæрæхойын,ಚುಚ್ಚು
1149,stoßen::V,риуыгъын,ತಳ್ಳು
1150,stehlen::V,давын,ಕದಿ
1151,stören::V,хъыгдарын,ಕತಕು
1152,belästigen::V,хъыгдарын,ತೊಂದರೆ
1153,verbergen::V,бамбӕхсын,ಮರೆಮಾಜು
1154,verbergen::V,басусӕг кӕнын,ಮರೆಮಾಜು
1155,täuschen::V,фӕливын,ಠಕ್ಕಿಸು
1156,täuschen::V,асайын,ಠಕ್ಕಿಸು
1157,betrügen::V,асайын,ವಂಚಿಸು
1158,töten::V,амарын,ಕೊಲ್ಲು
1159,wohnen::V,цӕрын,ವಾಸಿಸು
1160,arbeiten::V,кусын,ಕೆಲಸ ಮಾಡು
1161,sammeln::V,æртонын,ಸಂಚಯಿಸು
1162,pflücken::V,тонын,ಬಿಡಿಸು
1163,jagen::V,цуан кæнын,ಬೇಟೆಯಾಡು
1164,fischen::V,кæсаг ахсын æнгуырæй,ಮೀನು ಹಿಡಿ
1165,fischen::V,æнгуыр дарын,ಮೀನು ಹಿಡಿ
1166,fassen::V,ӕрцахсын,ಹಿಡಿ
1167,hüten::V,хизын,ಗುಂಪುಸೇರಿಸು
1168,treiben::V,скъӕрын,ದಬ್ಬು
1169,anbinden::V,бабæттын,ಬಿಗಿ
1170,anbinden::V,æрбæттын,ಬಿಗಿ
1171,füttern::V,холлаг дæттын,ಮೇಯಿಸು
1172,füttern::V,холлаг æвæрын,ಮೇಯಿಸು
1173,füttern::V,дарын,ಮೇಯಿಸು
1174,melken::V,дуцын,ಹಾಲು ಕರೆ
1175,hacken::V,кæрдын,ತುಂಡರಿಸು
1176,hacken::V,лыгтæ кæнын,ತುಂಡರಿಸು
1177,gießen::V,бакалын,ನೀರುಹಾಕು
1178,reifen::V,срæгъæд уын,ಕಳಿ
1179,reifen::V,сцæттæ уын,ಕಳಿ
1180,zubereiten::V,сцӕттӕ кӕнын,ಅಡಿಗೆಮಾಡು
1181,kochen::V,фыцын,ಅಡು
1182,backen::V,фыцын,ಬೇಯಿಸು
1183,braten::V,цурын,ಕರಿ
1184,umrühren::V,ахæццæ кæнын,ಕಲಕು
1185,umrühren::V,азмæнтын,ಕಲಕು
1186,umrühren::V,астауын,ಕಲಕು
1187,stricken::V,кæнын,ಹೆಣೆ
1188,stricken::V,бийын,ಹೆಣೆ
1189,nähen::V,хуыйын,ಹೊಲಿ
1190,färben::V,ахорын,ಬಣ್ಣ ಹತ್ತು
1191,reinigen::V,ссыгъдæг кæнын,ಸ್ವಚ್ಛಮಾಡು
1192,reinigen::V,ныссыгъдæг кæнын,ಸ್ವಚ್ಛಮಾಡು
1193,reinigen::V,ныссæрфын,ಸ್ವಚ್ಛಮಾಡು
1194,waschen::V,ӕхсын,ತೊಳೆ
1195,abwischen::V,сӕрфын,ಒರಸು
1196,spülen::V,æнхъæвзын,ಗಲಬರಿಸು
1197,fegen::V,мӕрзын,ಗುಡಿಸು
1198,kehren::V,мӕрзын,ಗುಡಿಸು
1199,baden::V,хи найын,ಸ್ನಾನಮಾಡು
1200,sich waschen::V,хи æхсын,ತೊಳೆ
1201,ausziehen::V,ласын,ಬಿಚ್ಚು
1202,anziehen::V,скæнын,ಹಾಕು
1203,sich anziehen::V,дзаума скæнын,ಹಾಕು
1204,sich anziehen::V,дарæс скæнын,ಹಾಕು
1205,kämmen::V,ныффасын,ಬಾಚು
1206,kämmen::V,æрфасын,ಬಾಚು
1207,schmücken::V,фӕлындын,ಅಲಂಕರಿಸು
1208,sagen::V,зæгъын,ಹೇಳು
1209,sprechen::V,дзурын,ನುಡಿ
1210,reden::V,ныхас кӕнын,ನುಡಿ
1211,sich unterhalten::V,ныхас кæнын,ಹರಟೆ ಹೊಡಿ
1212,fragen::V,фӕрсын,ವಿಚಾರಿಸು
1213,bitten::V,курын,ಬೇಡು
1214,erzählen::V,радзурын,ಹೇಳು
1215,erzählen::V,ратаурæгъ кæнын,ಹೇಳು
1216,mitteilen::V,фехъусын кæнын,ತಿಳಿಸು
1217,nennen::V,хонын,ಹೆಸರಿಡು
1218,rufen::V,сидын,ಕರೆ
1219,prahlen::V,ӕппӕлын,ಜಂಬ ಕೊಚ್ಚು
1220,übersetzen::V,ратæлмац кæнын,ಭಾಷಾಂತರಿಸು
1221,denken::V,ӕнхъӕлын,ಯೋಚಿಸು
1222,denken::V,хъуыды кӕнын,ಯೋಚಿಸು
1223,glauben::V,уырнын,ನಂಬು
1224,bemerken::V,фенын,ಗಮನಿಸು
1225,erkennen::V,базонын,ಗುರುತುಹಿಡಿ
1226,begreifen::V,ӕмбарын,ಗ್ರಹಿಸು
1227,begreifen::V,бамбарын,ಗ್ರಹಿಸು
1228,lernen::V,ахуыр кӕнын,ಕಲಿ
1229,wissen::V,зонын,ಅರಿ
1230,sich erinnern an::V,зæрдыл æрлæууын,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1231,sich erinnern an::V,æрымысын,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1232,sich erinnern an::V,æрбаймысын,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1233,sich erinnern an::V,æрхъуыды кæнын,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1234,vergessen::V,ферох кæнын,ಮರೆತುವಿಡು
1235,vergessen::V,айрох кæнын,ಮರೆತುವಿಡು
1236,messen::V,барын,ಅಳೆ
1237,zählen::V,нымайын,ಗಣಿಸು
1238,rechnen::V,хынцын,ಲೆಕ್ಕ ಹಾಕು
1239,lesen::V,кӕсын,ಓದು
1240,lesen::V,фӕрсын,ಓದು
1241,malen::V,ныв кӕнын,ಬಿಡಿಸು
1242,zeichnen::V,ныв кӕнын,ಬಿಡಿಸು
1243,schreiben::V,фыссын,ಬರೆ
1244,besitzen::V,хицау уын,ಒಡೆಯನಾಗಿರು
1245,kaufen::V,балхӕнын,ಕೊಳ್ಳು
1246,verkaufen::V,уӕй кӕнын,ಕೊಡು
1247,bezahlen::V,бафидын,ಬೆಲೆತೆರು
1248,zahlen::V,фидын,ಹಣವನ್ನುಕೊಡು
1249,beherrschen::V,æлдариуæг кæнын,ಅಧಿಕಾರ ನಡೆಸು
1250,ertragen::V,бавзарын,ಸಹಿಸು
1251,Leine::N,,ಹಗ್ಗ
1252,rauschen::V,,ಮರ್ಮರಗುಟ್ಟಿಸು
1253,treten::V,,ಒದೆ
1254,verstehen::V,,ಅರ್ಥಮಾಡಿಕೊ
