,Concept_ID,tr,se
5188,gestern::ADV,dün,iektu
5189,gestern::ADV,dün,ikte
5190,gestern::ADV,dün,jieh't
5191,gestern::ADV,dün,jåhtta
5192,gestern::ADV,dün,яххта
5193,einst::ADV,eskiden,dejpeli
5194,einst::ADV,eskiden,åvdebut
5195,einst::ADV,eskiden,áigi
5196,einst::ADV,eskiden,dolin
5197,einst::ADV,eskiden,tovle
5198,einst::ADV,eskiden,tuu´l
5199,einst::ADV,eskiden,э̄ххьтэшьт
5200,damals::ADV,o zamanlar,aejkien
5201,damals::ADV,o zamanlar,dalloj
5202,damals::ADV,o zamanlar,dalle
5203,damals::ADV,o zamanlar,talle
5204,damals::ADV,o zamanlar,te´l
5205,damals::ADV,o zamanlar,teä´l
5206,damals::ADV,o zamanlar,танна
5207,danach::ADV,sonradan,mïnngesne
5208,danach::ADV,sonradan,dan maŋŋela
5209,danach::ADV,sonradan,maŋŋil
5210,danach::ADV,sonradan,das maŋŋá
5211,danach::ADV,sonradan,maŋ̣a
5212,danach::ADV,sonradan,mâ´ŋŋlest
5213,danach::ADV,sonradan,маӈӈа
5214,danach::ADV,ondan sonra,mïnngesne
5215,danach::ADV,ondan sonra,dan maŋŋela
5216,danach::ADV,ondan sonra,maŋŋil
5217,danach::ADV,ondan sonra,das maŋŋá
5218,danach::ADV,ondan sonra,maŋ̣a
5219,danach::ADV,ondan sonra,mâ´ŋŋlest
5220,danach::ADV,ondan sonra,маӈӈа
5221,vorher::ADV,önce,aarebi
5222,vorher::ADV,önce,åvddål
5223,vorher::ADV,önce,árat
5224,vorher::ADV,önce,ovdâl
5225,vorher::ADV,önce,ouddâl
5226,vorher::ADV,önce,а̄йка
5227,vorher::ADV,önceden,aarebi
5228,vorher::ADV,önceden,åvddål
5229,vorher::ADV,önceden,árat
5230,vorher::ADV,önceden,ovdâl
5231,vorher::ADV,önceden,ouddâl
5232,vorher::ADV,önceden,а̄йка
5233,zuerst::ADV,ilk önce,voestegh
5234,zuerst::ADV,ilk önce,álgon
5235,zuerst::ADV,ilk önce,vuos
5236,zuerst::ADV,ilk önce,vuohččan
5237,zuerst::ADV,ilk önce,vuoč'čin
5238,zuerst::ADV,ilk önce,vuõ´ste
5239,zuerst::ADV,ilk önce,vuõs'smõõssân
5240,zuerst::ADV,ilk önce,э̄ввтла
5241,zuerst::ADV,ilk önce,э̄ввтэль
5242,einmal::ADV,bir defa,ikth
5243,einmal::ADV,bir defa,akti
5244,einmal::ADV,bir defa,okte
5245,einmal::ADV,bir defa,ohtii
5246,einmal::ADV,bir defa,kojo
5247,einmal::ADV,bir defa,måttmešt
5248,einmal::ADV,bir defa,э̄фт вэ̄рр
5249,manchmal::ADV,bazan,muvhtene
5250,manchmal::ADV,bazan,muhttijn
5251,manchmal::ADV,bazan,duolla dálla
5252,manchmal::ADV,bazan,muhtumin
5253,manchmal::ADV,bazan,kuásnii
5254,manchmal::ADV,bazan,måttmešt
5255,manchmal::ADV,bazan,kuä´ss-ne
5256,manchmal::ADV,bazan,мудта вэ̄р
5257,oft::ADV,sık sık,daamtaj
5258,oft::ADV,sık sık,álu
5259,oft::ADV,sık sık,ábaj
5260,oft::ADV,sık sık,dájvvá
5261,oft::ADV,sık sık,dávjá
5262,oft::ADV,sık sık,távjá
5263,oft::ADV,sık sık,täujja
5264,oft::ADV,sık sık,то̄а̄ййв
5265,oft::ADV,çok defa,daamtaj
5266,oft::ADV,çok defa,álu
5267,oft::ADV,çok defa,ábaj
5268,oft::ADV,çok defa,dájvvá
5269,oft::ADV,çok defa,dávjá
5270,oft::ADV,çok defa,távjá
5271,oft::ADV,çok defa,täujja
5272,oft::ADV,çok defa,то̄а̄ййв
5273,immer::ADV,daima,iktesth
5274,immer::ADV,daima,eejnegen
5275,immer::ADV,daima,agev
5276,immer::ADV,daima,álo
5277,immer::ADV,daima,ain
5278,immer::ADV,daima,ovttuu
5279,immer::ADV,daima,pâi
5280,immer::ADV,daima,пай
5281,immer::ADV,her zaman,iktesth
5282,immer::ADV,her zaman,eejnegen
5283,immer::ADV,her zaman,agev
5284,immer::ADV,her zaman,álo
5285,immer::ADV,her zaman,ain
5286,immer::ADV,her zaman,ovttuu
5287,immer::ADV,her zaman,pâi
5288,immer::ADV,her zaman,пай
5289,niemals::ADV,asla değil,ij gåessie
5290,niemals::ADV,asla değil,ij goassak
5291,niemals::ADV,asla değil,ij ihkenis
5292,niemals::ADV,asla değil,ii goassege
5293,niemals::ADV,asla değil,ij kuás'sin
5294,niemals::ADV,asla değil,ij ni kuä´ss
5295,niemals::ADV,asla değil,эйй никуэссь
5296,niemals::ADV,hiçbir zaman,ij gåessie
5297,niemals::ADV,hiçbir zaman,ij goassak
5298,niemals::ADV,hiçbir zaman,ij ihkenis
5299,niemals::ADV,hiçbir zaman,ii goassege
5300,niemals::ADV,hiçbir zaman,ij kuás'sin
5301,niemals::ADV,hiçbir zaman,ij ni kuä´ss
5302,niemals::ADV,hiçbir zaman,эйй никуэссь
5303,hier::ADV,burada,daagkoe
5304,hier::ADV,burada,dála
5305,hier::ADV,burada,dánna
5306,hier::ADV,burada,dá
5307,hier::ADV,burada,dás
5308,hier::ADV,burada,taa
5309,hier::ADV,burada,tää
5310,hier::ADV,burada,ta´ltte
5311,hier::ADV,burada,тала
5312,hier::ADV,burada,тэста
5313,hierhin::ADV,buraya,diekie
5314,hierhin::ADV,buraya,dási
5315,hierhin::ADV,buraya,diehki
5316,hierhin::ADV,buraya,deike
5317,hierhin::ADV,buraya,teehi
5318,hierhin::ADV,buraya,tii´ǩ
5319,hierhin::ADV,buraya,тӣге
5320,von hier::ADV,buradan,daebpede
5321,von hier::ADV,buradan,dássta
5322,von hier::ADV,buradan,dáppelt
5323,von hier::ADV,buradan,dáppe
5324,von hier::ADV,buradan,tástán
5325,von hier::ADV,buradan,tääiǥ
5326,von hier::ADV,buradan,tääi´ben
5327,von hier::ADV,buradan,тэста
5328,dort::ADV,orada,dagkoe
5329,dort::ADV,orada,dale
5330,dort::ADV,orada,dakko
5331,dort::ADV,orada,tuo
5332,dort::ADV,orada,tovben
5333,dort::ADV,orada,to´ben
5334,dort::ADV,orada,тёллэ
5335,dort::ADV,orada,тамьпе
5336,dort::ADV,şurada,dagkoe
5337,dort::ADV,şurada,dale
5338,dort::ADV,şurada,dakko
5339,dort::ADV,şurada,tuo
5340,dort::ADV,şurada,tovben
5341,dort::ADV,şurada,to´ben
5342,dort::ADV,şurada,тёллэ
5343,dort::ADV,şurada,тамьпе
5344,dorthin::ADV,oraya,dahkoe
5345,dorthin::ADV,oraya,dåhku
5346,dorthin::ADV,oraya,dohko
5347,dorthin::ADV,oraya,diehko
5348,dorthin::ADV,oraya,tuohu
5349,dorthin::ADV,oraya,tok
5350,dorthin::ADV,oraya,tok-aa
5351,dorthin::ADV,oraya,то̄гэ
5352,dorthin::ADV,şuraya,dahkoe
5353,dorthin::ADV,şuraya,dåhku
5354,dorthin::ADV,şuraya,dohko
5355,dorthin::ADV,şuraya,diehko
5356,dorthin::ADV,şuraya,tuohu
5357,dorthin::ADV,şuraya,tok
5358,dorthin::ADV,şuraya,tok-aa
5359,dorthin::ADV,şuraya,то̄гэ
5360,geradeaus::ADV,doğru,njuolgga
5361,geradeaus::ADV,doğru,njuolga
5362,geradeaus::ADV,doğru,njuol'gist
5363,geradeaus::ADV,doğru,vuoi'gist
5364,geradeaus::ADV,doğru,vui´jǧǧest
5365,geradeaus::ADV,doğru,вӯййкесьт
5366,vorwärts::ADV,ileri,fraamme
5367,vorwärts::ADV,ileri,åvddån
5368,vorwärts::ADV,ileri,ovddas
5369,vorwärts::ADV,ileri,oovdâs
5370,vorwärts::ADV,ileri,ooudâs
5371,vorwärts::ADV,ileri,ooudårra
5372,vorwärts::ADV,ileri,эвтэс
5373,rückwärts::ADV,geri,mænngese
5374,rückwärts::ADV,geri,ruoptobadáj
5375,rückwärts::ADV,geri,maŋás
5376,rückwärts::ADV,geri,majaskulij
5377,rückwärts::ADV,geri,mââjas
5378,rückwärts::ADV,geri,mâ´ŋŋla
5379,rückwärts::ADV,geri,мо̄а̄з
5380,rückwärts::ADV,geri,мо̄а̄ст
5381,zurück::ADV,geriye,bååstede
5382,zurück::ADV,geriye,ruoptus
5383,zurück::ADV,geriye,maŋus
5384,zurück::ADV,geriye,ruoktot
5385,zurück::ADV,geriye,maassâd
5386,zurück::ADV,geriye,vä´st
5387,zurück::ADV,geriye,mååusat
5388,zurück::ADV,geriye,мо̄а̄з
5389,zurück::ADV,geriye,мо̄а̄ст
5390,unten::ADV,aşağıda,vuelnie
5391,unten::ADV,aşağıda,vuollen
5392,unten::ADV,aşağıda,vuollin
5393,unten::ADV,aşağıda,vyellin
5394,unten::ADV,aşağıda,vue´llen
5395,unten::ADV,aşağıda,вӯлльн
5396,hinab::ADV,aşağıya,våålese
5397,hinab::ADV,aşağıya,vuolus
5398,hinab::ADV,aşağıya,vulos
5399,hinab::ADV,aşağıya,vuá'lás
5400,hinab::ADV,aşağıya,vuâlas
5401,hinab::ADV,aşağıya,валас
5402,oben::ADV,yukarıda,bijjene
5403,oben::ADV,yukarıda,baddjen
5404,oben::ADV,yukarıda,badjin
5405,oben::ADV,yukarıda,paijeen
5406,oben::ADV,yukarıda,pâ´jjen
5407,oben::ADV,yukarıda,tunââ´lmest
5408,oben::ADV,yukarıda,пайенҍ
5409,hinauf::ADV,yukarı,bæjjese
5410,hinauf::ADV,yukarı,bajás
5411,hinauf::ADV,yukarı,bajás
5412,hinauf::ADV,yukarı,pajas
5413,hinauf::ADV,yukarı,pââjas
5414,hinauf::ADV,yukarı,пайяс
5415,hinauf::ADV,yukarıya,bæjjese
5416,hinauf::ADV,yukarıya,bajás
5417,hinauf::ADV,yukarıya,bajás
5418,hinauf::ADV,yukarıya,pajas
5419,hinauf::ADV,yukarıya,pââjas
5420,hinauf::ADV,yukarıya,пайяс
5421,überall::ADV,her yerde,gaajhkene lehkesne
5422,überall::ADV,her yerde,juohkka sajen
5423,überall::ADV,her yerde,juohke sajis
5424,überall::ADV,her yerde,jya'hisaajeest
5425,überall::ADV,her yerde,vee´zz
5426,überall::ADV,her yerde,pukvee´zz
5427,überall::ADV,her yerde,пугквесь
5428,nicht::ADV,-mi-,ij
5429,nicht::ADV,-mi-,ij
5430,nicht::ADV,-mi-,ii
5431,nicht::ADV,-mi-,ij
5432,nicht::ADV,-mi-,ij
5433,nicht::ADV,-mi-,эйй
5434,nicht::ADV,değil,ij
5435,nicht::ADV,değil,ij
5436,nicht::ADV,değil,ii
5437,nicht::ADV,değil,ij
5438,nicht::ADV,değil,ij
5439,nicht::ADV,değil,эйй
5440,ein wenig::ADV,biraz,ånnetje
5441,ein wenig::ADV,biraz,ahtjetje
5442,ein wenig::ADV,biraz,binná
5443,ein wenig::ADV,biraz,veahá
5444,ein wenig::ADV,biraz,ucánjii
5445,ein wenig::ADV,biraz,occanj
5446,ein wenig::ADV,biraz,simmna
5447,ein wenig::ADV,biraz,сада
5448,ein wenig::ADV,biraz,садаматта
5449,kaum::ADV,dar,jallan
5450,kaum::ADV,dar,vánet
5451,kaum::ADV,dar,báljo
5452,kaum::ADV,dar,illá
5453,kaum::ADV,dar,illvaa
5454,kaum::ADV,dar,мале
5455,kaum::ADV,dar,элэлэ
5456,kaum::ADV,hemen hemen değil,jallan
5457,kaum::ADV,hemen hemen değil,vánet
5458,kaum::ADV,hemen hemen değil,báljo
5459,kaum::ADV,hemen hemen değil,illá
5460,kaum::ADV,hemen hemen değil,illvaa
5461,kaum::ADV,hemen hemen değil,мале
5462,kaum::ADV,hemen hemen değil,элэлэ
5463,sehr::ADV,pek,sagk
5464,sehr::ADV,pek,riek
5465,sehr::ADV,pek,sieldes
5466,sehr::ADV,pek,hui
5467,sehr::ADV,pek,ollu
5468,sehr::ADV,pek,čuuvtij
5469,sehr::ADV,pek,sami
5470,sehr::ADV,pek,čuu´t
5471,sehr::ADV,pek,пэре
5472,sehr::ADV,pek,чофта
5473,sehr::ADV,gayet,sagk
5474,sehr::ADV,gayet,riek
5475,sehr::ADV,gayet,sieldes
5476,sehr::ADV,gayet,hui
5477,sehr::ADV,gayet,ollu
5478,sehr::ADV,gayet,čuuvtij
5479,sehr::ADV,gayet,sami
5480,sehr::ADV,gayet,čuu´t
5481,sehr::ADV,gayet,пэре
5482,sehr::ADV,gayet,чофта
5483,so::ADV,öyle,numhtie
5484,so::ADV,öyle,nav
5485,so::ADV,öyle,nuov
5486,so::ADV,öyle,nåv
5487,so::ADV,öyle,nu
5488,so::ADV,öyle,näävt
5489,so::ADV,öyle,de
5490,so::ADV,öyle,nu´t
5491,so::ADV,öyle,nääi´t
5492,so::ADV,öyle,те̄льнэ
5493,so::ADV,böyle,numhtie
5494,so::ADV,böyle,nav
5495,so::ADV,böyle,nuov
5496,so::ADV,böyle,nåv
5497,so::ADV,böyle,nu
5498,so::ADV,böyle,näävt
5499,so::ADV,böyle,de
5500,so::ADV,böyle,nu´t
5501,so::ADV,böyle,nääi´t
5502,so::ADV,böyle,те̄льнэ
5503,noch::ADV,hâlâ,annje
5504,noch::ADV,hâlâ,ájn
5505,noch::ADV,hâlâ,vilá
5506,noch::ADV,hâlâ,ain
5507,noch::ADV,hâlâ,vela
5508,noch::ADV,hâlâ,võl
5509,noch::ADV,hâlâ,veâl
5510,noch::ADV,hâlâ,вя̄л
5511,noch::ADV,henüz,annje
5512,noch::ADV,henüz,ájn
5513,noch::ADV,henüz,vilá
5514,noch::ADV,henüz,ain
5515,noch::ADV,henüz,vela
5516,noch::ADV,henüz,võl
5517,noch::ADV,henüz,veâl
5518,noch::ADV,henüz,вя̄л
5519,nur::ADV,ancak,ajve
5520,nur::ADV,ancak,barre
5521,nur::ADV,ancak,dåssjå
5522,nur::ADV,ancak,dušše
5523,nur::ADV,ancak,váá
5524,nur::ADV,ancak,pâi
5525,nur::ADV,ancak,leša
5526,nur::ADV,ancak,tåå´lǩ
5527,nur::ADV,ancak,лэша
5528,nur::ADV,ancak,лышшэ
5529,nur::ADV,yalnız,ajve
5530,nur::ADV,yalnız,barre
5531,nur::ADV,yalnız,dåssjå
5532,nur::ADV,yalnız,dušše
5533,nur::ADV,yalnız,váá
5534,nur::ADV,yalnız,pâi
5535,nur::ADV,yalnız,leša
5536,nur::ADV,yalnız,tåå´lǩ
5537,nur::ADV,yalnız,лэша
5538,nur::ADV,yalnız,лышшэ
5539,schon::ADV,çoktan,joe
5540,schon::ADV,çoktan,juo
5541,schon::ADV,çoktan,juo
5542,schon::ADV,çoktan,juo
5543,schon::ADV,çoktan,ju´n
5544,schon::ADV,çoktan,ё
5545,wieder::ADV,tekrar,vihth
5546,wieder::ADV,tekrar,aajmoen
5547,wieder::ADV,tekrar,vas
5548,wieder::ADV,tekrar,ådåsis
5549,wieder::ADV,tekrar,fas
5550,wieder::ADV,tekrar,vuot
5551,wieder::ADV,tekrar,vest
5552,wieder::ADV,tekrar,däs
5553,wieder::ADV,tekrar,e´pet
5554,wieder::ADV,tekrar,аввта
5555,wieder::ADV,tekrar,о̄дтсэ
5556,wieder::ADV,yeniden,vihth
5557,wieder::ADV,yeniden,aajmoen
5558,wieder::ADV,yeniden,vas
5559,wieder::ADV,yeniden,ådåsis
5560,wieder::ADV,yeniden,fas
5561,wieder::ADV,yeniden,vuot
5562,wieder::ADV,yeniden,vest
5563,wieder::ADV,yeniden,däs
5564,wieder::ADV,yeniden,e´pet
5565,wieder::ADV,yeniden,аввта
5566,wieder::ADV,yeniden,о̄дтсэ
5567,vergebens::ADV,boşuna,dåssjåj
5568,vergebens::ADV,boşuna,duššás
5569,vergebens::ADV,boşuna,tušás
5570,vergebens::ADV,boşuna,jääutai
5571,vergebens::ADV,boşuna,пусьтэльт
5572,vor::PRP,önünde,åvteste
5573,vor::PRP,önünde,ålggolin
5574,vor::PRP,önünde,ovddas
5575,vor::PRP,önünde,oovdâst
5576,vor::PRP,önünde,ooudâst
5577,vor::PRP,önünde,авьтэмьбе̄лльт
5578,hinter::PRP,arkasında,duekesne
5579,hinter::PRP,arkasında,duogen
5580,hinter::PRP,arkasında,maŋŋelin
5581,hinter::PRP,arkasında,maŋil
5582,hinter::PRP,arkasında,duogás
5583,hinter::PRP,arkasında,tyeḥin
5584,hinter::PRP,arkasında,tue´ǩǩen
5585,hinter::PRP,arkasında,маӈельт
5586,unter::PRP,altında,nuelesne
5587,unter::PRP,altında,vuolen
5588,unter::PRP,altında,vuolde
5589,unter::PRP,altında,vyel'ni
5590,unter::PRP,altında,vue´llen
5591,unter::PRP,altında,вӯлльнҍ
5592,durch::PRP,sayesinde,vieken
5593,durch::PRP,sayesinde,tjadá
5594,durch::PRP,sayesinde,-rájge
5595,durch::PRP,sayesinde,čađa
5596,durch::PRP,sayesinde,čoođâ
5597,durch::PRP,sayesinde,čõõđ
5598,durch::PRP,sayesinde,pääi´ǩ
5599,durch::PRP,sayesinde,че̄д
5600,durch::PRP,ortasından,vieken
5601,durch::PRP,ortasından,tjadá
5602,durch::PRP,ortasından,-rájge
5603,durch::PRP,ortasından,čađa
5604,durch::PRP,ortasından,čoođâ
5605,durch::PRP,ortasından,čõõđ
5606,durch::PRP,ortasından,pääi´ǩ
5607,durch::PRP,ortasından,че̄д
5608,neben::PRP,yanında,baaltese
5609,neben::PRP,yanında,báldan
5610,neben::PRP,yanında,bálddas
5611,neben::PRP,yanında,paaldâst
5612,neben::PRP,yanında,paaldâst
5613,neben::PRP,yanında,поалльтэ
5614,zwischen::PRP,arasında,gaskesne
5615,zwischen::PRP,arasında,gasska
5616,zwischen::PRP,arasında,gaskkas
5617,zwischen::PRP,arasında,kooskâst
5618,zwischen::PRP,arasında,kâskka
5619,zwischen::PRP,arasında,кэскэсьт
5620,zwischen::PRP,arasında,кэ̄скэль
5621,wegen::PRP,dolayı,dïete
5622,wegen::PRP,dolayı,gaevhtieh
5623,wegen::PRP,dolayı,diehti
5624,wegen::PRP,dolayı,dihte
5625,wegen::PRP,dolayı,geažil
5626,wegen::PRP,dolayı,tet
5627,wegen::PRP,dolayı,diõtt
5628,wegen::PRP,dolayı,ǩeäč'ča
5629,wegen::PRP,dolayı,гуэйке
5630,dies::PRN,bu,dihte
5631,dies::PRN,bu,dát
5632,dies::PRN,bu,dát
5633,dies::PRN,bu,táát
5634,dies::PRN,bu,tät
5635,dies::PRN,bu,tiett-aa
5636,dies::PRN,bu,тэдт
5637,das::PRN,o,dohte
5638,das::PRN,o,dat
5639,das::PRN,o,dat
5640,das::PRN,o,tot
5641,das::PRN,o,tõt
5642,das::PRN,o,тудт
5643,das::PRN,şu,dohte
5644,das::PRN,şu,dat
5645,das::PRN,şu,dat
5646,das::PRN,şu,tot
5647,das::PRN,şu,tõt
5648,das::PRN,şu,тудт
5649,alles::PRN,hepsi,gaajhke
5650,alles::PRN,hepsi,gájkka
5651,alles::PRN,hepsi,buot
5652,alles::PRN,hepsi,puoh
5653,alles::PRN,hepsi,puk
5654,alles::PRN,hepsi,пугк
5655,alles::PRN,her şey,gaajhke
5656,alles::PRN,her şey,gájkka
5657,alles::PRN,her şey,buot
5658,alles::PRN,her şey,puoh
5659,alles::PRN,her şey,puk
5660,alles::PRN,her şey,пугк
5661,ich::PRN,ben,manne
5662,ich::PRN,ben,mån
5663,ich::PRN,ben,månnå
5664,ich::PRN,ben,mun
5665,ich::PRN,ben,mun
5666,ich::PRN,ben,munnâ
5667,ich::PRN,ben,mon
5668,ich::PRN,ben,мунн
5669,du::PRN,sen,datne
5670,du::PRN,sen,dån
5671,du::PRN,sen,don
5672,du::PRN,sen,tun
5673,du::PRN,sen,ton
5674,du::PRN,sen,то̄нн
5675,er::PRN,o,dïhte
5676,er::PRN,o,sån
5677,er::PRN,o,son
5678,er::PRN,o,sun
5679,er::PRN,o,son
5680,er::PRN,o,со̄нн
5681,wir::PRN,biz,mijjieh
5682,wir::PRN,biz,mij
5683,wir::PRN,biz,mii
5684,wir::PRN,biz,mij
5685,wir::PRN,biz,mij
5686,wir::PRN,biz,мыйй
5687,ihr::PRN,siz,dijjie
5688,ihr::PRN,siz,dij
5689,ihr::PRN,siz,dii
5690,ihr::PRN,siz,tij
5691,ihr::PRN,siz,tij
5692,ihr::PRN,siz,тыйй
5693,sie::PRN,onlar,dah
5694,sie::PRN,onlar,sij
5695,sie::PRN,onlar,sii
5696,sie::PRN,onlar,sij
5697,sie::PRN,onlar,sij
5698,sie::PRN,onlar,сыйй
5699,was::FPRN,ne,mij
5700,was::FPRN,ne,mij
5701,was::FPRN,ne,mii
5702,was::FPRN,ne,mii
5703,was::FPRN,ne,mii
5704,was::FPRN,ne,мӣ
5705,wer::FPRN,kim,gie
5706,wer::FPRN,kim,guhti
5707,wer::FPRN,kim,gii
5708,wer::FPRN,kim,guhte
5709,wer::FPRN,kim,kii
5710,wer::FPRN,kim,ǩii
5711,wer::FPRN,kim,kåå´tt
5712,wer::FPRN,kim,ке̄
5713,wo::FADV,nerede,gusnie
5714,wo::FADV,nerede,gånnå
5715,wo::FADV,nerede,gos
5716,wo::FADV,nerede,kost
5717,wo::FADV,nerede,ko´st
5718,wo::FADV,nerede,касьт
5719,wohin::FADV,nereye,gogka
5720,wohin::FADV,nereye,gåsi
5721,wohin::FADV,nereye,gosa
5722,wohin::FADV,nereye,kuus
5723,wohin::FADV,nereye,koozz
5724,wohin::FADV,nereye,ко̄з
5725,wie::FADV,nasıl,guktie
5726,wie::FADV,nasıl,gumhtie
5727,wie::FADV,nasıl,gåktu
5728,wie::FADV,nasıl,mot
5729,wie::FADV,nasıl,mahte
5730,wie::FADV,nasıl,mä´htt
5731,wie::FADV,nasıl,ко̄ххт
5732,warum::FADV,neden,man
5733,warum::FADV,neden,manen
5734,warum::FADV,neden,manne
5735,warum::FADV,neden,mane
5736,warum::FADV,neden,mondiet
5737,warum::FADV,neden,mõõzz
5738,warum::FADV,neden,mää´nn
5739,warum::FADV,neden,мэ̄йт
5740,warum::FADV,neden,мэ̄ннгуэйке
5741,wieviel::FNUM,kaç,man jeenje
5742,wieviel::FNUM,kaç,makta
5743,wieviel::FNUM,kaç,olugo
5744,wieviel::FNUM,kaç,kalle
5745,wieviel::FNUM,kaç,kâ´ll
5746,wieviel::FNUM,kaç,мэ̄ннве̄рьт
5747,wieviel::FNUM,kaç,мэ̄нлянчверьт
5748,wieviel::FNUM,ne kadar,man jeenje
5749,wieviel::FNUM,ne kadar,makta
5750,wieviel::FNUM,ne kadar,olugo
5751,wieviel::FNUM,ne kadar,kalle
5752,wieviel::FNUM,ne kadar,kâ´ll
5753,wieviel::FNUM,ne kadar,мэ̄ннве̄рьт
5754,wieviel::FNUM,ne kadar,мэ̄нлянчверьт
5755,eins::NUM,bir,akte
5756,eins::NUM,bir,akta
5757,eins::NUM,bir,okta
5758,eins::NUM,bir,ohtâ
5759,eins::NUM,bir,õhtt
5760,eins::NUM,bir,э̄ххт
5761,eins::NUM,bir,о̄ххтэ
5762,zwei::NUM,iki,göökte
5763,zwei::NUM,iki,guokta
5764,zwei::NUM,iki,guokte
5765,zwei::NUM,iki,kyeh'ti
5766,zwei::NUM,iki,kuõ´htt
5767,zwei::NUM,iki,кӯххт
5768,drei::NUM,üç,golme
5769,drei::NUM,üç,gålmmå
5770,drei::NUM,üç,golbma
5771,drei::NUM,üç,kulmâ
5772,drei::NUM,üç,koumm
5773,drei::NUM,üç,ко̄ллм
5774,vier::NUM,dört,njieljie
5775,vier::NUM,dört,niellja
5776,vier::NUM,dört,njeallje
5777,vier::NUM,dört,nelji
5778,vier::NUM,dört,nellj
5779,vier::NUM,dört,не̄лльй
5780,fünf::NUM,beş,vïjhte
5781,fünf::NUM,beş,vihtta
5782,fünf::NUM,beş,vihtta
5783,fünf::NUM,beş,vittâ
5784,fünf::NUM,beş,vitt
5785,fünf::NUM,beş,выдт
5786,sechs::NUM,altı,govhte
5787,sechs::NUM,altı,guhtta
5788,sechs::NUM,altı,guhtta
5789,sechs::NUM,altı,kuttâ
5790,sechs::NUM,altı,kutt
5791,sechs::NUM,altı,кудт
5792,sieben::NUM,yedi,tjïjhtje
5793,sieben::NUM,yedi,giehtja
5794,sieben::NUM,yedi,čieža
5795,sieben::NUM,yedi,čiččâm
5796,sieben::NUM,yedi,čiččâm
5797,sieben::NUM,yedi,кыджемь
5798,acht::NUM,sekiz,gaektsie
5799,acht::NUM,sekiz,gáktsa
5800,acht::NUM,sekiz,gávcci
5801,acht::NUM,sekiz,käävci
5802,acht::NUM,sekiz,kääu´c
5803,acht::NUM,sekiz,ка̄ххц
5804,neun::NUM,dokuz,uktsie
5805,neun::NUM,dokuz,aktse
5806,neun::NUM,dokuz,ovcci
5807,neun::NUM,dokuz,oovce
5808,neun::NUM,dokuz,å´hcc
5809,neun::NUM,dokuz,аххц
5810,zehn::NUM,on,luhkie
5811,zehn::NUM,on,låhke
5812,zehn::NUM,on,lågev
5813,zehn::NUM,on,logi
5814,zehn::NUM,on,loṿe
5815,zehn::NUM,on,lååi
5816,zehn::NUM,on,лоагкь
5817,elf::NUM,on bir,luhkieakte
5818,elf::NUM,on bir,lågenanakta
5819,elf::NUM,on bir,oktanuppelohkái
5820,elf::NUM,on bir,ohtnubáloh
5821,elf::NUM,on bir,õtmlo
5822,elf::NUM,on bir,õhttmlo
5823,elf::NUM,on bir,э̄ххтэмплоагкь
5824,zwölf::NUM,on iki,luhkiegöökte
5825,zwölf::NUM,on iki,lågenanguokta
5826,zwölf::NUM,on iki,guoktenuppelohkái
5827,zwölf::NUM,on iki,kyeh'tnubáloh
5828,zwölf::NUM,on iki,kuâtmlo
5829,zwölf::NUM,on iki,kuâhttmlo
5830,zwölf::NUM,on iki,кӯххтэмплоагкь
5831,zwanzig::NUM,yirmi,göökteluhkie
5832,zwanzig::NUM,yirmi,guoktalåhke
5833,zwanzig::NUM,yirmi,guoktelogi
5834,zwanzig::NUM,yirmi,kyeh'tilov
5835,zwanzig::NUM,yirmi,kuâhttlo
5836,zwanzig::NUM,yirmi,кӯххтлоагкь
5837,dreißig::NUM,otuz,golmeluhkie
5838,dreißig::NUM,otuz,gålmmålåhke
5839,dreißig::NUM,otuz,golbmalogi
5840,dreißig::NUM,otuz,kulmâlov
5841,dreißig::NUM,otuz,koummlo
5842,dreißig::NUM,otuz,ко̄ллмлоагкь
5843,vierzig::NUM,kırk,njieljieluhkie
5844,vierzig::NUM,kırk,nielljalåhke
5845,vierzig::NUM,kırk,njealljelogi
5846,vierzig::NUM,kırk,neljilov
5847,vierzig::NUM,kırk,nelljlo
5848,vierzig::NUM,kırk,не̄лльйлоагкь
5849,fünfzig::NUM,elli,vïjhteluhkie
5850,fünfzig::NUM,elli,vihttalåhke
5851,fünfzig::NUM,elli,vihttalogi
5852,fünfzig::NUM,elli,vittâlov
5853,fünfzig::NUM,elli,vittlo
5854,fünfzig::NUM,elli,выдтлоагкъ
5855,sechzig::NUM,altmış,govhteluhkie
5856,sechzig::NUM,altmış,guhttalåhke
5857,sechzig::NUM,altmış,guhttalogi
5858,sechzig::NUM,altmış,kuttâlov
5859,sechzig::NUM,altmış,kuttlo
5860,sechzig::NUM,altmış,кудтлоагкь
5861,siebzig::NUM,yetmiş,tjïjhtjeluhkie
5862,siebzig::NUM,yetmiş,gietjavlåhke
5863,siebzig::NUM,yetmiş,čiežalogi
5864,siebzig::NUM,yetmiş,čiččâmlov
5865,siebzig::NUM,yetmiş,čičmlo
5866,siebzig::NUM,yetmiş,кыджемьлоагкь
5867,achtzig::NUM,seksen,gaektsieluhkie
5868,achtzig::NUM,seksen,gáktsalåhke
5869,achtzig::NUM,seksen,gávccilogi
5870,achtzig::NUM,seksen,kähcilov
5871,achtzig::NUM,seksen,kä´hcclo
5872,achtzig::NUM,seksen,ка̄ххцлоагкь
