,Concept_ID,cy,fr
829,bald::ADV,gyda hyn,bientôt
830,dann::ADV,yna,puis
831,dann::ADV,yna,ensuite
832,dann::ADV,y pryd hwnnw,puis
833,dann::ADV,y pryd hwnnw,ensuite
834,gestern::ADV,ddoe,hier
835,einst::ADV,gynt,jadis
836,einst::ADV,gynt,autrefois
837,damals::ADV,ar y pryd,alors
838,damals::ADV,ar y pryd,à l'époque
839,damals::ADV,bryd hynny,alors
840,damals::ADV,bryd hynny,à l'époque
841,danach::ADV,wedyn,après
842,danach::ADV,wedyn,ensuite
843,vorher::ADV,o'r blaen,auparavant
844,zuerst::ADV,yn gyntaf,d'abord
845,zuerst::ADV,yn gyntaf,premièrement
846,einmal::ADV,unwaith,une fois
847,manchmal::ADV,weithiau,parfois
848,manchmal::ADV,weithiau,quelquefois
849,manchmal::ADV,ar brydiau,parfois
850,manchmal::ADV,ar brydiau,quelquefois
851,oft::ADV,yn aml,souvent
852,oft::ADV,yn fynych,souvent
853,immer::ADV,bob amser,toujours
854,niemals::ADV,ni ... byth,ne ... jamais
855,niemals::ADV,ni ... erioed,ne ... jamais
856,hier::ADV,yma,ici
857,hierhin::ADV,hyd yma,par ici
858,von hier::ADV,oddi yma,d'ici
859,dort::ADV,acw,là
860,dort::ADV,acw,là-bas
861,dorthin::ADV,tuag yno,y
862,dorthin::ADV,tuag yno,par là
863,geradeaus::ADV,syth ymlaen,tout droit
864,vorwärts::ADV,ymlaen,en avant
865,rückwärts::ADV,yn ôl,en arrière
866,zurück::ADV,yn ôl,de retour
867,unten::ADV,isod,en bas
868,unten::ADV,isod,au-dessous
869,unten::ADV,oddi tanodd,en bas
870,unten::ADV,oddi tanodd,au-dessous
871,hinab::ADV,i lawr,en bas
872,hinab::ADV,i lawr,vers le bas
873,hinab::ADV,i waered,en bas
874,hinab::ADV,i waered,vers le bas
875,oben::ADV,fry,dessus
876,oben::ADV,fry,en haut
877,hinauf::ADV,i fyny,en haut
878,hinauf::ADV,i fyny,vers le haut
879,hinauf::ADV,i'r lan,en haut
880,hinauf::ADV,i'r lan,vers le haut
881,überall::ADV,ym mhobman,partout
882,nicht::ADV,ni,ne ... pas
883,nicht::ADV,nid,ne ... pas
884,ein wenig::ADV,tipyn,un peu
885,ein wenig::ADV,ychydig,un peu
886,kaum::ADV,prin,à peine
887,sehr::ADV,iawn,très
888,so::ADV,fel,si
889,so::ADV,fel,ainsi
890,so::ADV,felly,si
891,so::ADV,felly,ainsi
892,noch::ADV,eto,encore
893,nur::ADV,yn unig,seulement
894,nur::ADV,yn unig,ne ... que
895,schon::ADV,eisoes,déjà
896,schon::ADV,yn barod,déjà
897,wieder::ADV,drachefn,de nouveau
898,vergebens::ADV,yn ofer,en vain
899,vor::PRP,o flaen,devant
900,hinter::PRP,ar ôl,derrière
901,unter::PRP,islaw,sous
902,unter::PRP,islaw,au-dessous de
903,durch::PRP,trwy,par
904,durch::PRP,trwy,à travers
905,neben::PRP,ar bwys,à côté de
906,zwischen::PRP,rhwng,entre
907,zwischen::PRP,cydrhwng,entre
908,wegen::PRP,o achos,à cause de
909,wegen::PRP,oherwydd,à cause de
910,dies::PRN,hyn,ceci
911,das::PRN,hynny,ce
912,das::PRN,hynny,cela
913,alles::PRN,popeth,tout
914,ich::PRN,fi,je
915,ich::PRN,fi,moi
916,du::PRN,ti,tu
917,du::PRN,ti,toi
918,er::PRN,fe,il
919,er::PRN,fe,lui
920,wir::PRN,ni,nous
921,ihr::PRN,chi,vous
922,sie::PRN,hwy,ils
923,sie::PRN,hwy,elles
924,was::FPRN,pa beth,que
925,was::FPRN,pa beth,quoi
926,wer::FPRN,pwy,qui
927,wo::FADV,ble,où
928,wo::FADV,ym mha le,où
929,wohin::FADV,i ble,où
930,wohin::FADV,i ba le,où
931,wie::FADV,sut,comment
932,warum::FADV,pam,pourquoi
933,wieviel::FNUM,faint,combien
934,eins::NUM,un,un
935,zwei::NUM,dau,deux
936,drei::NUM,tri,trois
937,vier::NUM,pedwar,quatre
938,fünf::NUM,pump,cinq
939,sechs::NUM,chwech,six
940,sieben::NUM,saith,sept
941,acht::NUM,wyth,huit
942,neun::NUM,naw,neuf
943,zehn::NUM,deg,dix
944,elf::NUM,un ar ddeg,onze
945,zwölf::NUM,deuddeg,douze
946,zwölf::NUM,un deg dau,douze
947,zwanzig::NUM,ugain,vingt
948,dreißig::NUM,tri deg,trente
949,dreißig::NUM,deg ar hugain,trente
950,vierzig::NUM,deugain,quarante
951,fünfzig::NUM,hanner cant,cinquante
952,sechzig::NUM,chwe deg,soixante
953,siebzig::NUM,saith deg,soixante-dix
954,siebzig::NUM,deg a thrigain,soixante-dix
955,achtzig::NUM,wyth deg,quatre-vingt
956,achtzig::NUM,pedar ugain,quatre-vingt
957,neunzig::NUM,naw deg,quatre-vingt-dix
958,neunzig::NUM,deg a phedwar ugain,quatre-vingt-dix
959,hundert::NUM,cant,cent
960,tausend::NUM,mil,mille
961,und::CNJ,a,et
962,oder::CNJ,neu,ou
963,stehen::V,sefyll,être debout
964,sitzen::V,eistedd,être assis
965,liegen::V,gorwedd,être couché
966,hängen::V,hongian,pendre
967,werden::V,dod yn,devenir
968,werden::V,mynd yn,devenir
969,passieren::V,digwydd,se passer
970,beginnen::V,cychwyn,commencer
971,enden::V,gorffen,finir
972,enden::V,gorffen,se terminer
973,wechseln::V,newid,changer
974,wechseln::V,newid,alterner
975,aufgehen[Sonne]::V,codi,se lever
976,untergehen[Sonne]::V,machlud,se coucher
977,scheinen[Sonne]::V,tywynnu,briller
978,donnern::V,taranu,tonner
979,wehen::V,chwythu,souffler
980,strömen::V,ffrydio,affluer
981,fließen::V,llifo,couler
982,sich drehen::V,troi,tourner
983,sich drehen::V,cylchdroi,tourner
984,schwanken::V,siglo,osciller
985,schwanken::V,siglo,chanceler
986,schwingen::V,siglo,vibrer
987,schwingen::V,siglo,osciller
988,fallen::V,cwympo,tomber
989,brennen::V,llosgi,brûler
990,brennen::V,llosgi,flamber
991,rauchen::V,mygu,fumer
992,regnen::V,glawio,pleuvoir
993,gefrieren::V,rhewi,geler
994,tauen::V,toddi,dégeler
995,tauen::V,meirioli,dégeler
996,schmelzen::V,toddi,fondre
997,trocknen::V,sychu,sécher
998,sieden::V,berwi,bouillir
999,faulen::V,pydru,pourrir
1000,faulen::V,pydru,se putréfier
1001,faulen::V,braenu,pourrir
1002,faulen::V,braenu,se putréfier
1003,verfaulen::V,pydru,pourrir
1004,verfaulen::V,dadfeilio,pourrir
1005,reißen::V,clecian,rompre
1006,reißen::V,clecian,se déchirer
1007,reißen::V,torri'n glats,rompre
1008,reißen::V,torri'n glats,se déchirer
1009,versinken::V,suddo,s'enfoncer
1010,vergehen::V,myned heibio,passer
1011,vergehen::V,pasio,passer
1012,erscheinen::V,ymddangos,apparaître
1013,verschwinden::V,diflannu,disparaître
1014,sinken::V,syrthio,descendre
1015,sinken::V,syrthio,s'abaisser
1016,abnehmen::V,lleihau,diminuer
1017,zunehmen::V,cynyddu,augmenter
1018,steigen::V,codi,monter
1019,wachsen::V,tyfu,croître
1020,glänzen::V,disgleirio,briller
1021,funkeln::V,pefrio,étinceler
1022,lärmen::V,cadw sŵn,faire du bruit
1023,lärmen::V,gwneud twrw,faire du bruit
1024,läuten::V,canu,sonner
1025,klingeln::V,canu,sonner
1026,klingeln::V,seinio,sonner
1027,klirren::V,tincian,cliqueter
1028,brausen::V,rhuo,mugir
1029,rauschen::V,siffrwd,bruire
1030,rauschen::V,chwithrwd,bruire
1031,klingen::V,seinio,sonner
1032,bellen::V,cyfarth,aboyer
1033,heulen::V,udo,hurler
1034,heulen::V,oernadu,hurler
1035,blasen::V,chwythu,souffler
1036,pfeifen::V,chwibanu,siffler
1037,schreien::V,gweiddi,crier
1038,schreien::V,bloeddio,crier
1039,stöhnen::V,griddfan,gémir
1040,zittern::V,crynu,trembler
1041,leben::V,byw,vivre
1042,geboren werden::V,cael eich geni,naître
1043,atmen::V,anadlu,respirer
1044,trinken::V,yfed,boire
1045,essen::V,bwyta,manger
1046,schlucken::V,llyncu,avaler
1047,müde werden::V,blino,se lasser
1048,müde werden::V,blino,se fatiguer
1049,einschlafen::V,mynd i gysgu,s'endormir
1050,einschlafen::V,syrthio i gysgu,s'endormir
1051,schlafen::V,huno,dormir
1052,schlafen::V,cysgu,dormir
1053,aufwachen::V,dihuno,se réveiller
1054,aufstehen::V,codi,se lever
1055,sich erholen::V,ymlacio,se reposer
1056,sich erholen::V,ymlacio,se détendre
1057,sich erholen::V,dadflino,se reposer
1058,sich erholen::V,dadflino,se détendre
1059,krank werden::V,mynd yn sâl,tomber malade
1060,krank werden::V,mynd yn wael,tomber malade
1061,krank sein::V,gwaelu,être malade
1062,schmerzen::V,brifo,faire mal
1063,husten::V,pesychu,tousser
1064,genesen::V,gwella,guérir
1065,genesen::V,gwella,se remettre
1066,genesen::V,cael yn ôl,guérir
1067,genesen::V,cael yn ôl,se remettre
1068,sterben::V,marw,mourir
1069,umkommen::V,trengi,périr
1070,sich bewegen::V,symud,bouger
1071,sich rühren::V,syflyd,broncher
1072,sich erheben::V,codi,se lever
1073,sich setzen::V,eistedd,s'asseoir
1074,hinfallen::V,cwympo,tomber
1075,laufen::V,cerdded,marcher
1076,laufen::V,cerdded,aller à pied
1077,schreiten::V,camu,marcher
1078,spazierengehen::V,mynd am dro,se promener
1079,eilen::V,rhuthro,courir
1080,sich beeilen::V,brysio,se hâter
1081,sich beeilen::V,brysio,se dépêcher
1082,sausen::V,rhuthro,filer
1083,rennen::V,rhedeg,courir
1084,springen::V,llamu,sauter
1085,springen::V,neidio,sauter
1086,klettern::V,dringo,grimper
1087,schaukeln::V,siglo,se balancer
1088,kriechen::V,cropian,ramper
1089,schwimmen::V,nofio,nager
1090,tauchen::V,plymio,plonger
1091,tauchen::V,ymsuddo,plonger
1092,rudern::V,rhwyfo,ramer
1093,fahren::V,gyrru,aller
1094,fahren::V,gyrru,rouler
1095,fahren::V,dreifio,aller
1096,fahren::V,dreifio,rouler
1097,fliegen::V,hedfan,voler
1098,gehen::V,mynd,aller
1099,weggehen::V,mynd,s'en aller
1100,weggehen::V,ymadael,s'en aller
1101,abfahren::V,ymadael,partir
1102,anhalten::V,stopio,s'arrêter
1103,hineingehen::V,mynd i mewn,entrer
1104,eintreten::V,mynd i,entrer
1105,kommen::V,dod,venir
1106,ankommen::V,cyrraedd,arriver
1107,zurückkommen::V,dychwelyd,revenir
1108,bleiben::V,aros,rester
1109,bleiben::V,aros,demeurer
1110,bleiben::V,sefyll,rester
1111,bleiben::V,sefyll,demeurer
1112,warten::V,aros,attendre
1113,warten::V,disgwyl,attendre
1114,erwarten::V,disgwyl,attendre
1115,suchen::V,chwilio am,chercher
1116,finden::V,darganfod,trouver
1117,versuchen::V,profi,essayer
1118,versuchen::V,ceisio,essayer
1119,vorbereiten::V,paratoi,préparer
1120,lieben::V,caru,aimer
1121,mögen::V,hoffi,aimer
1122,mögen::V,hoffi,vouloir
1123,lachen::V,chwerthin,rire
1124,rühren::V,cynhyrfu,toucher
1125,rühren::V,cynhyrfu,attendrir
1126,weinen::V,wylo,pleurer
1127,weinen::V,llefain,pleurer
1128,schimpfen::V,grwgnach,gronder
1129,sich ärgern::V,gofidio,se fâcher
1130,sich fürchten::V,ofni,avoir peur
1131,fürchten::V,arswydo,craindre
1132,fürchten::V,arswydo,avoir peur de
1133,fliehen::V,ffoi,fuir
1134,flüchten::V,dianc,s'enfuir
1135,sehen::V,gweld,voir
1136,anschauen::V,syllu,regarder
1137,anschauen::V,edrych,regarder
1138,ansehen::V,gwylio,regarder
1139,hören::V,clywed,entendre
1140,zuhören::V,gwrando,écouter
1141,probieren::V,profi,goûter
1142,riechen::V,arogli,sentir
1143,fühlen::V,teimlo,sentir
1144,fühlen::V,clywed,sentir
1145,scheinen::V,ymddangos,sembler
1146,scheinen::V,ymddangos,paraître
1147,zu sehen sein::V,dod i'r golwg,se voir
1148,zu sehen sein::V,dod i'r golwg,être visible
1149,vernehmen::V,clywed sôn am,entendre
1150,vernehmen::V,clywed sôn am,percevoir
1151,frieren::V,bod yn oer,avoir froid
1152,tun::V,gwneud,faire
1153,können::V,gallu,savoir
1154,können::V,gallu,pouvoir
1155,wollen::V,bod mewn angen,vouloir
1156,anfangen::V,dechrau,commencer
1157,beenden::V,darfod,finir
1158,beenden::V,darfod,terminer
1159,beenden::V,gorffen,finir
1160,beenden::V,gorffen,terminer
1161,aufhören::V,peidio,cesser
1162,aufhören::V,peidio,arrêter
1163,gelingen::V,llwyddo,réussir
1164,geraten::V,diweddu,réussir
1165,öffnen::V,agor,ouvrir
1166,schließen::V,cau,fermer
1167,stellen::V,gosod,poser
1168,stellen::V,gosod,mettre
1169,setzen::V,gosod,placer
1170,legen::V,gosod,placer
1171,berühren::V,cyffwrdd,toucher
1172,verbinden::V,cysylltu,lier
1173,bedecken::V,gorchuddio,couvrir
1174,aufhängen::V,crogi,accrocher
1175,aufhängen::V,hongian,accrocher
1176,anzünden::V,cynnau,allumer
1177,aufheben::V,codi,ramasser
1178,zurücklassen::V,gadael,laisser
1179,verlieren::V,colli,perdre
1180,fallen lassen::V,gollwng,lâcher
1181,fallen lassen::V,gollwng,laisser tomber
1182,machen::V,gwneud,faire
1183,herstellen::V,cynhyrchu,produire
1184,herstellen::V,cynhyrchu,fabriquer
1185,bauen::V,adeiladu,bâtir
1186,bauen::V,adeiladu,construire
1187,reparieren::V,trwsio,réparer
1188,reparieren::V,atgyweirio,réparer
1189,verbessern::V,diwygio,améliorer
1190,ändern::V,altro,changer
1191,ändern::V,altro,modifier
1192,graben::V,palu,creuser
1193,graben::V,cloddio,creuser
1194,beugen::V,plygu,plier
1195,beugen::V,plygu,ployer
1196,biegen::V,plygu,courber
1197,drehen::V,troelli,tordre
1198,drehen::V,troelli,tourner
1199,wenden::V,troi,retourner
1200,umdrehen::V,troi,tourner
1201,heben::V,codi,soulever
1202,hochheben::V,dyrchafu,lever
1203,ergreifen::V,gafael,saisir
1204,ergreifen::V,gafael,prendre
1205,halten::V,dal,tenir
1206,drücken::V,pwyso,presser
1207,drücken::V,gwasgu,presser
1208,schieben::V,gwthio,pousser
1209,kratzen::V,crafu,gratter
1210,kratzen::V,crafu,égratigner
1211,lecken::V,llyfu,lécher
1212,beißen::V,cnoi,mordre
1213,beißen::V,brathu,mordre
1214,abreißen::V,tynnu ymaith,arracher
1215,abschneiden::V,torri,couper
1216,binden::V,clymu,lier
1217,binden::V,clymu,attacher
1218,stecken::V,plannu,enfoncer
1219,brechen::V,torri,rompre
1220,klopfen::V,taro,frapper
1221,hauen::V,taro,frapper
1222,kleben::V,gludio,coller
1223,reiben::V,rhwbio,frotter
1224,streichen::V,taenu,empâter
1225,schleifen::V,hogi,affiler
1226,schleifen::V,hogi,aiguiser
1227,schneiden::V,torri,couper
1228,schneiden::V,torri,trancher
1229,rütteln::V,ysgytio,cahoter
1230,schütteln::V,siglo,secouer
1231,schütteln::V,ysgwyd,secouer
1232,schwenken::V,siglo,agiter
1233,schütten::V,tywallt,verser
1234,füllen::V,llenwi,remplir
1235,einwickeln::V,lapio,envelopper
1236,tragen::V,cludo,porter
1237,schleppen::V,llusgo,traîner
1238,ziehen::V,tynnu,tirer
1239,aufbewahren::V,cadw,garder
1240,aufbewahren::V,cadw,conserver
1241,werfen::V,taflu,jeter
1242,werfen::V,taflu,lancer
1243,fangen::V,dal,attraper
1244,packen::V,cipio,agripper
1245,packen::V,crafangu,agripper
1246,verstecken::V,celu,cacher
1247,verstecken::V,cuddio,cacher
1248,teilen::V,rhannu,diviser
1249,schicken::V,anfon,envoyer
1250,bringen::V,dod â,apporter
1251,hinzufügen::V,chwanegu,ajouter
1252,bekommen::V,cael,obtenir
1253,erhalten::V,derbyn,recevoir
1254,nehmen::V,cymryd,prendre
1255,wählen::V,dewis,choisir
1256,auswählen::V,dethol,choisir
1257,auswählen::V,dethol,sélectionner
1258,bewahren::V,cadw,préserver
1259,behindern::V,atal,gêner
1260,behindern::V,rhwystro,gêner
1261,verderben::V,difetha,gâter
1262,verderben::V,difetha,corrompre
1263,beschädigen::V,niweidio,endommager
1264,zerbrechen::V,torri,casser
1265,zerreißen::V,rhwygo,déchirer
1266,zerstören::V,dinistrio,détruire
1267,verbrennen::V,llosgi,brûler
1268,geben::V,rhoi,donner
1269,reichen::V,estyn,tendre
1270,schenken::V,rhoddi,offrir
1271,versprechen::V,addo,promettre
1272,wünschen::V,dymuno,souhaiter
1273,loben::V,canmol,louer
1274,küssen::V,cusanu,embrasser
1275,wiegen::V,siglo,bercer
1276,zudecken::V,gorchuddio,couvrir
1277,wecken::V,deffro,éveiller
1278,wecken::V,deffro,réveiller
1279,zeigen::V,dangos,montrer
1280,zeigen::V,dangos,faire voir
1281,führen::V,arwain,guider
1282,lehren::V,dysgu,apprendre
1283,unterrichten::V,hyfforddi,instruire
1284,aufziehen::V,dod i fyny,élever
1285,leiten::V,arwain,diriger
1286,leiten::V,arwain,conduire
1287,antreiben::V,annog,pousser
1288,lassen::V,gadael,faire
1289,einladen::V,gwahodd,inviter
1290,vereinigen::V,uno,unir
1291,vereinigen::V,uno,réunir
1292,vereinigen::V,cyfuno,unir
1293,vereinigen::V,cyfuno,réunir
1294,besuchen::V,ymweld â,visiter
1295,besuchen::V,ymweld â,aller voir
1296,treffen::V,cwrdd,rencontrer
1297,treffen::V,cyfarfod,rencontrer
1298,sich versammeln::V,casglu,s'assembler
1299,sich versammeln::V,cynnull,s'assembler
1300,spielen::V,chwarae,jouer
1301,singen::V,canu,chanter
1302,tanzen::V,dawnsio,danser
1303,sich trennen::V,ymwahanu,se séparer
1304,verlassen::V,gadael,quitter
1305,retten::V,achub,sauver
1306,bewachen::V,gwarchod,garder
1307,schützen::V,noddi,protéger
1308,verteidigen::V,amddiffyn,défendre
1309,sich schlagen::V,ffraeo,se taper
1310,sich schlagen::V,terfysgu,se taper
1311,schießen::V,saethu,tirer
1312,siegen::V,ennill,vaincre
1313,ärgern::V,cythruddo,agacer
1314,schlagen::V,curo,battre
1315,schlagen::V,curo,frapper
1316,treten::V,cicio,botter
1317,treten::V,cicio,donner un coup de pied à
1318,stechen::V,pigo,piquer
1319,stoßen::V,gwthio,heurter
1320,stehlen::V,dwyn,voler
1321,stehlen::V,lladrata,voler
1322,stören::V,aflonyddu,gêner
1323,stören::V,aflonyddu,déranger
1324,belästigen::V,trafferthu,molester
1325,belästigen::V,trafferthu,importuner
1326,verbergen::V,cuddio,cacher
1327,verbergen::V,cuddio,dissimuler
1328,täuschen::V,twyllo,abuser
1329,täuschen::V,twyllo,tromper
1330,betrügen::V,hocedu,duper
1331,betrügen::V,hocedu,frauder
1332,töten::V,lladd,tuer
1333,wohnen::V,byw,habiter
1334,wohnen::V,byw,demeurer
1335,arbeiten::V,gweithio,travailler
1336,sammeln::V,casglu,collectionner
1337,pflücken::V,casglu,cueillir
1338,jagen::V,hela,chasser
1339,fischen::V,pysgota,pêcher
1340,fassen::V,dal,capturer
1341,hüten::V,bugeilio,garder
1342,treiben::V,gyrru,mener
1343,anbinden::V,clymu,attacher
1344,füttern::V,porthi,faire manger
1345,melken::V,godro,traire
1346,hacken::V,torri,fendre
1347,gießen::V,dyfrhau,arroser
1348,reifen::V,aeddfedu,mûrir
1349,zubereiten::V,coginio,préparer
1350,kochen::V,berwi,cuire
1351,backen::V,pobi,cuire
1352,backen::V,crasu,cuire
1353,braten::V,ffrio,rôtir
1354,umrühren::V,cyffroi,remuer
1355,stricken::V,gwau,tricoter
1356,nähen::V,gwnïo,coudre
1357,färben::V,lliwio,teindre
1358,reinigen::V,glanhau,nettoyer
1359,waschen::V,golchi,laver
1360,abwischen::V,sychu,essuyer
1361,spülen::V,streulio,rincer
1362,fegen::V,ysgubo,balayer
1363,kehren::V,ysgubo,balayer
1364,baden::V,cael bath,se baigner
1365,sich waschen::V,ymolchi,se laver
1366,ausziehen::V,tynnu,ôter
1367,ausziehen::V,tynnu,enlever
1368,anziehen::V,gwisgo,mettre
1369,sich anziehen::V,ymwisgo,s'habiller
1370,kämmen::V,cribo,peigner
1371,schmücken::V,harddu,orner
1372,schmücken::V,harddu,décorer
1373,schmücken::V,addurno,orner
1374,schmücken::V,addurno,décorer
1375,sagen::V,dweud,dire
1376,sprechen::V,llefaru,parler
1377,reden::V,siarad,parler
1378,sich unterhalten::V,sgwrsio,bavarder
1379,sich unterhalten::V,sgwrsio,s'entretenir
1380,fragen::V,gofyn,demander
1381,bitten::V,gofyn am,prier
1382,erzählen::V,dweud,raconter
1383,mitteilen::V,cyfleu,communiquer
1384,nennen::V,enwi,nommer
1385,nennen::V,enwi,appeler
1386,rufen::V,galw,appeler
1387,prahlen::V,brolio,se vanter
1388,prahlen::V,ymffrostio,se vanter
1389,übersetzen::V,cyfieithu,traduire
1390,denken::V,meddwl,penser
1391,glauben::V,credu,croire
1392,glauben::V,coelio,croire
1393,bemerken::V,sylwi,remarquer
1394,bemerken::V,sylwi,apercevoir
1395,erkennen::V,adnabod,reconnaître
1396,begreifen::V,amgyffred,concevoir
1397,verstehen::V,deall,entendre
1398,verstehen::V,deall,comprendre
1399,lernen::V,dysgu,apprendre
1400,wissen::V,gwybod,savoir
1401,sich erinnern an::V,cofio,se souvenir de
1402,vergessen::V,anghofio,oublier
1403,messen::V,mesur,mesurer
1404,zählen::V,cyfrif,compter
1405,rechnen::V,cyfrifo,calculer
1406,lesen::V,darllen,lire
1407,malen::V,peintio,peindre
1408,zeichnen::V,tynnu,dessiner
1409,schreiben::V,ysgrifennu,écrire
1410,besitzen::V,meddu,posséder
1411,kaufen::V,prynu,acheter
1412,verkaufen::V,gwerthu,vendre
1413,bezahlen::V,talu am,payer
1414,zahlen::V,talu,payer
1415,beherrschen::V,rheoli,dominer
1416,beherrschen::V,rheoli,maîtriser
1417,beherrschen::V,llywodraethu,dominer
1418,beherrschen::V,llywodraethu,maîtriser
1419,ertragen::V,dioddef,tolérer
1420,ertragen::V,dioddef,supporter
