,Concept_ID,kl,ku
739,kaum::ADV,qaqutigorsuaq,tema
740,kaum::ADV,qaqutigorsuaq,himangi
741,sehr::ADV,assut,gelek
742,noch::ADV,qeratavoq,hêj
743,noch::ADV,qeratavoq,dîsa
744,schon::ADV,taava-una,hew
745,wieder::ADV,kingumut,jar din
746,wieder::ADV,kingumut,dîsa
747,vergebens::ADV,angiluk,deya çun
748,vergebens::ADV,angiluk,îfleh bûn
749,dies::PRN,manna,ev
750,dies::PRN,matuma,ev
751,das::PRN,ua,ev
752,ich::PRN,uanga,ez
753,du::PRN,illit,tu
754,er::PRN,una,wî
755,wir::PRN,uagut,êm
756,ihr::PRN,ilissi,hûn
757,sie::PRN,uku,we
758,was::FPRN,aat?,çi
759,wer::FPRN,kikkut,ki
760,wo::FADV,sumi,li ku dere
761,wohin::FADV,sumut,li ku dere
762,wie::FADV,qanoq,çawa
763,warum::FADV,sooq,çima
764,wieviel::FNUM,qassit,çend
765,wieviel::FNUM,qanoq atsigisumik?,çend
766,eins::NUM,ataaseq,yek
767,zwei::NUM,marluk,didu
768,drei::NUM,pingasut,sisê
769,vier::NUM,sisamat,çar
770,vier::NUM,qajuusat,çar
771,fünf::NUM,tallimat,penç
772,sechs::NUM,arfineq,şeş
773,sechs::NUM,arfinillit,şeş
774,sieben::NUM,arfineq-marluk,heft
775,acht::NUM,arfineq pingasut,heşt
776,neun::NUM,qulingiluat,neh
777,neun::NUM,arfineq sisamat,neh
778,zehn::NUM,qulit,deh
779,elf::NUM,aqqaneq,yazdeh
780,zwölf::NUM,aqqaneq-marluk,diwazdeh
781,zwanzig::NUM,tyve,bîst
782,dreißig::NUM,tredive,sih
783,dreißig::NUM,pingasunik qulillit,sih
784,vierzig::NUM,fyrre,çil
785,fünfzig::NUM,halvtreds,pençi
786,fünfzig::NUM,tallimanik qulillit,pençi
787,sechzig::NUM,tres,şêst
788,siebzig::NUM,halvfjerds,heftê
789,achtzig::NUM,firs,heştê
790,neunzig::NUM,halvfems,nod
791,hundert::NUM,et hundrede,sêd
792,tausend::NUM,et tusinde,hezar
793,und::CNJ,aamma,û
794,oder::CNJ,imalluunnit,an
795,oder::CNJ,imalluunnit,yan
796,stehen::V,sikingavoq,sekinîn
797,sitzen::V,ingippoq,rûniştin
798,liegen::V,nalavoq,paldan
799,liegen::V,aqupivoq,paldan
800,hängen::V,nivinngarpaa,darve kirin
801,werden::V,pinngorpoq,bûn
802,passieren::V,pivoq,hatin holê
803,passieren::V,pivoq,hatin serê kesî
804,beginnen::V,aallarnerpaa,li dest pêkirin
805,enden::V,naggaserpaa,xalas bû
806,wechseln::V,immikkut ilivoq,guherandin
807,wechseln::V,immikkut ilivoq,dêgiş kirin
808,untergehen[Sonne]::V,ilioqqaasoq,çun ava
809,scheinen[Sonne]::V,qinnorpoq,şewk de
810,scheinen[Sonne]::V,qinngorpoq,şewk de
811,donnern::V,kalleq,gire-gir
812,wehen::V,timmivoq,ba le de
813,sich drehen::V,ipippaa,xwe zivirandin
814,schwanken::V,aalavoq,hejandin
815,schwingen::V,issakajaat or issakatsiaarut,libakirin
816,fallen::V,quasivaa,ketin
817,brennen::V,seerpoq,şewitîn
818,brennen::V,uuppaa,şewitîn
819,rauchen::V,pujoorpoq,kişandin
820,regnen::V,siallerpoq,bahran tê
821,gefrieren::V,qiulerpoq,qefilandin
822,tauen::V,aappoq,helandin
823,schmelzen::V,aappoq,helandin
824,schmelzen::V,aatsippaa,helandin
825,trocknen::V,panerserpaa,zuwabûn
826,sieden::V,qalappoq,kelîn
827,reißen::V,qulli,jêkirin
828,reißen::V,alittorpaa,jêkirin
829,reißen::V,kimillanneq,jêkirin
830,versinken::V,kivivaa,xerq bûn
831,versinken::V,apparpoq,xerq bûn
832,vergehen::V,qaangerpaa,derbas bûn
833,vergehen::V,sarsuppoq,derbas bûn
834,erscheinen::V,takutippoq,peyda bûn
835,sinken::V,kivivaa,noq bûn
836,sinken::V,apparpoq,noq bûn
837,abnehmen::V,ikillipput,kêm bûn
838,zunehmen::V,allisippaa,qelew bûn
839,steigen::V,allisippaa,hildan
840,wachsen::V,allivoq,mezin bûn
841,glänzen::V,qinngorpoq,biriqîn
842,glänzen::V,qinnorpoq,biriqîn
843,funkeln::V,uisorilavoq,çikisîn
844,läuten::V,avilualaarpoq,lê de
845,klingeln::V,aviluarpoq,sîl dan
846,klingeln::V,aviluarpoq,ringerin
847,klingeln::V,aviluarpaluppoq,sîl dan
848,klingeln::V,aviluarpaluppoq,ringerin
849,brausen::V,ittuk,guşîn
850,brausen::V,ittuppoq,guşîn
851,brausen::V,ittuppaluppoq,guşîn
852,bellen::V,qiluppoq,kewtîn
853,heulen::V,maarpoq,ûrîn
854,heulen::V,maalavoq,ûrîn
855,heulen::V,miaggoorpoq,ûrîn
856,blasen::V,aporneq,puf kirin
857,pfeifen::V,siggartartitsivoq,fîkandin
858,pfeifen::V,siorsulavoq,fîkandin
859,schreien::V,suaarpoq,qîrîn
860,stöhnen::V,nipiliorpoq,nalîn
861,stöhnen::V,nipilliorpoq,nalîn
862,zittern::V,qarsulivik,hejîn
863,leben::V,inuuvoq,jihîn
864,geboren werden::V,inuuvoq,hatin dinyê
865,geboren werden::V,inuuvoq,bûn
866,geboren werden::V,inunngorpoq,hatin dinyê
867,geboren werden::V,inunngorpoq,bûn
868,atmen::V,anersaarpoq,hilmijîn
869,trinken::V,imerpoq,vexwarin
870,essen::V,tamorpoq,xwarin
871,schlucken::V,tuluarnaq,daqulbandin
872,einschlafen::V,sinippoq,razan
873,schlafen::V,sinik,razan
874,schlafen::V,sinik,razandin
875,aufwachen::V,iterpoq,şiyarbûn
876,aufwachen::V,eqqumavoq,şiyarbûn
877,aufstehen::V,makippoq,rabûn
878,sich erholen::V,qasuerserpoq,baş bûn
879,schmerzen::V,anneraa,êşandin
880,schmerzen::V,annernarpoq,êşandin
881,husten::V,quersorpoq,kuxin
882,genesen::V,ajunngissivoq,baş bûn
883,genesen::V,ilisimmarpoq,baş bûn
884,genesen::V,ilorrippoq,baş bûn
885,sterben::V,toquvoq,mirin
886,sich bewegen::V,ingerlavoq,leqîn
887,sich setzen::V,ingippoq,runiştin
888,laufen::V,arpappoq,meşîn
889,schreiten::V,ingerlavoq,meşkirin
890,spazierengehen::V,utertakajaarpoq,gerandin
891,spazierengehen::V,utertakattajaarpoq,gerandin
892,eilen::V,qaa qaa,lezandin
893,eilen::V,qiilasaarpoq,lezandin
894,eilen::V,ingerlasaarpaa,lezandin
895,sich beeilen::V,tuaviorpoq,zûkirin
896,sausen::V,uiguut,fîzîn
897,rennen::V,igivoq,baz dan
898,springen::V,upernassaq,hilpekîn
899,klettern::V,pilaakkeerpoq,hilperikîn
900,schaukeln::V,aalavoq,lorandin
901,schwimmen::V,naluppoq,avjenîn
902,tauchen::V,allorpoq,qutxuyardin
903,tauchen::V,allorpoq,noqîn
904,rudern::V,ipuppaa,qaîq ajotin
905,fahren::V,qimusserpoq,ajotin
906,fliegen::V,timmivoq,firîn
907,weggehen::V,piiarpoq,çûn
908,anhalten::V,unitsippaa,rawestîn
909,hineingehen::V,timaappaa,ketin hundir
910,eintreten::V,allattorpaa,têketin
911,kommen::V,qaa-,hatin
912,kommen::V,pivaa,hatin
913,ankommen::V,tikippoq,gihan
914,ankommen::V,tikippoq,gihîştin
915,zurückkommen::V,angerlarpoq,vegerandin
916,bleiben::V,uninngavoq,sekinîn
917,warten::V,paavoq,payîn
918,warten::V,utaqqivoq,payîn
919,suchen::V,nivivaa,lêgerîn
920,finden::V,nanivaa,peyda kirin
921,versuchen::V,uuppaa,çeribandin
922,versuchen::V,ussersarpaa,çeribandin
923,vorbereiten::V,piareersarpaa,amade kirin
924,lieben::V,asavaa,hez kirin
925,mögen::V,akaaraa,dil kirin
926,rühren::V,qeerlerpaa,hêjan
927,weinen::V,qiavoq,girîn
928,schimpfen::V,qatimaarpoq,pevçûn
929,sich ärgern::V,ugguutigaa,enirîn
930,sich fürchten::V,eqqanaarpoq,tirsîn
931,fürchten::V,ersigaa,tirsin
932,fliehen::V,qimaavoq,bazdan
933,flüchten::V,allikarfigaa,revîn
934,sehen::V,isigaa,dîtin
935,ansehen::V,alaatsinaappaa,hesibandin
936,hören::V,tusarpaa,guhdar jirin
937,zuhören::V,naalappoq,guhdarî kirin
938,riechen::V,tipippoq,bihn kirin
939,fühlen::V,misigaa,hîs kirin
940,scheinen::V,takutippoq,xoyer kir
941,frieren::V,qiiavoq,qerişîn
942,tun::V,iliorpoq,kirin
943,wollen::V,piumavaa,xwestîn
944,anfangen::V,pilerpoq,dest pêkirin
945,beenden::V,naggaserpaa,xelas kirin
946,aufhören::V,naammatsippaa,xelas kirin
947,öffnen::V,ammarpaa,vekirin
948,schließen::V,matuaa,girtin
949,stellen::V,ilivaa,danîn
950,stellen::V,iliorarpai,danîn
951,stellen::V,ilioqqarpai,danîn
952,setzen::V,iliorarpai,rûniştin
953,setzen::V,ilioqqarpai,rûniştin
954,legen::V,ilivaa,danîn
955,legen::V,ilivaa,razandin
956,berühren::V,attorpaa,lêketin
957,verbinden::V,taperserpaa,anîn pê
958,bedecken::V,iikkerpaa,sergirtin
959,bedecken::V,iikkersorpaa,sergirtin
960,aufhängen::V,inivaa,aliqandin
961,aufhängen::V,iniorarpai,aliqandin
962,anzünden::V,saggaavoq,pêxistin
963,aufheben::V,allisippaa,hildan
964,zurücklassen::V,aallarpoq,hiştin
965,zurücklassen::V,aallarpoq,vehiştin
966,verlieren::V,annaavaa,wendakirin
967,fallen lassen::V,nakkaavaa,xistin bixe
968,fallen lassen::V,nakkaavaa,xistin
969,machen::V,iliorpoq,kirin
970,machen::V,iliorpoq,çêkirin
971,herstellen::V,anillatsippaa,çê kirin
972,herstellen::V,anillatsippaa,peyda kirin
973,bauen::V,marrarterpaa,lêkirin
974,reparieren::V,iluarsaappaa,veherînerîn
975,verbessern::V,naqqippaa,sererastkirin
976,graben::V,assappaa,kolandin
977,beugen::V,qappappoq,tewîn
978,beugen::V,qappappoq,xwar kirin
979,biegen::V,qappappoq,tewandin
980,biegen::V,qappappoq,xwarkirin
981,wenden::V,assappaa,zivîrin
982,wenden::V,assakarpoq,zivîrin
983,umdrehen::V,assakartippaa,vegerandin
984,heben::V,kivippaa,hildan
985,hochheben::V,kissumiarpaa,hildan
986,ergreifen::V,isaappaa,dest avêtin
987,ergreifen::V,isaguppaa,dest avêtin
988,halten::V,minarpaa,hîştin
989,halten::V,minarpaa,sekinîn
990,drücken::V,naqittaat,pêl kirin
991,kratzen::V,qitsuppaa,xurandin
992,lecken::V,aluppaa,alastin
993,beißen::V,kiivaa,gez kirin
994,abreißen::V,aqqarpaa,hilşandin
995,abreißen::V,isaterpaa,hilşandin
996,abschneiden::V,kipivaa,jêkirin
997,binden::V,kakkersarpaa,girêdan
998,stecken::V,kussunneq,têxistin
999,brechen::V,nallorpaa,şikandin
1000,klopfen::V,pattappaa,kutandin
1001,hauen::V,aqivaa,li dan
1002,kleben::V,qaappoq,zeliqîn
1003,kleben::V,qaappoq,şirêz kirin
1004,reiben::V,tagiarpaa,firikandin
1005,reiben::V,tangiarpaa,firikandin
1006,streichen::V,erlerpoq,bax dan
1007,schleifen::V,sequppaa,çarkirin
1008,schneiden::V,uullivoq,jêkirin
1009,schütteln::V,aalavoq,daweşîn
1010,schwenken::V,issarpoq,têwdan
1011,füllen::V,immerpaa,dagirtin
1012,einwickeln::V,immoqquserpaa,pêçandin
1013,tragen::V,maqippaa,kişandin
1014,tragen::V,maqippaa,rajtin
1015,tragen::V,assartorpoq,kişandin
1016,tragen::V,assartorpoq,rajtin
1017,schleppen::V,assartorpoq,kişandin
1018,ziehen::V,kalippaa,kişandin
1019,ziehen::V,kalissarpoq,kişandin
1020,aufbewahren::V,toqqorpaa,hilandin
1021,werfen::V,kuivaa,avêtin
1022,fangen::V,anguaa,sem kirin
1023,fangen::V,anguaa,girtin
1024,verstecken::V,anngigaa,hîlanin
1025,teilen::V,agguut,parvekirin
1026,teilen::V,agguusersorpaa,parvekirin
1027,schicken::V,nassiuppaa,şandin
1028,bringen::V,aggiuppaa,anîn
1029,bringen::V,aggiuppaa,birin
1030,bringen::V,nassataraa,anîn
1031,bringen::V,nassataraa,birin
1032,bekommen::V,tiguaa,standin
1033,erhalten::V,tiguaa,standin
1034,nehmen::V,pivoq,girtin
1035,nehmen::V,tiguaa,girtin
1036,bewahren::V,sukkunik simerserpaa,rê li ber girtin
1037,bewahren::V,sukkunik simerserpaa,lê xwedî derketin
1038,verderben::V,asiutippaa,heram bûn
1039,verderben::V,piuneerunnerit,heram bûn
1040,zerbrechen::V,ukuvoq,şikênandin
1041,zerbrechen::V,ukuvoq,perçe kirin
1042,zerreißen::V,tisavaa,qelişandin
1043,zerreißen::V,alittorpaa,qelişandin
1044,zerstören::V,aserorpaa,hilşandin
1045,verbrennen::V,seerpoq,şewitandin
1046,geben::V,pivoq,dan
1047,geben::V,pivoq,dayin
1048,versprechen::V,neriorsorpaa,soz dan
1049,wünschen::V,kissaat,dil kirin
1050,loben::V,nersorpaa,pesinandin
1051,loben::V,nersornaat,pesinandin
1052,küssen::V,kunippaa,maçkirin
1053,küssen::V,kunissorpaa,maçkirin
1054,zudecken::V,majorpaa,nixumandin
1055,wecken::V,itersarpaa,bixwe hesandin
1056,zeigen::V,tikkuuppaa,şanîdan
1057,führen::V,tasissiuppaa,raber kirin
1058,führen::V,ilitsersorpaa,raber kirin
1059,führen::V,tasissersuuppaa,raber kirin
1060,lehren::V,ilinniartippaa,hîn kirin
1061,unterrichten::V,ajoqerpaa,ders dan
1062,unterrichten::V,ajoqersorpaa,ders dan
1063,unterrichten::V,ilinniartitsivoq,ders dan
1064,aufziehen::V,inororsarpaa,mesinkirin
1065,leiten::V,iluatsippaa,rêberî kirin
1066,antreiben::V,ikusimmippaa,bezandin
1067,einladen::V,qaaqquaa,dawet kirin
1068,einladen::V,qaasarpaa,dawet kirin
1069,vereinigen::V,taperserpaa,bi yek kirin
1070,besuchen::V,tikeraarpaa,mêvan bûn
1071,treffen::V,aporappaa,rast hatin
1072,sich versammeln::V,majorpoq,li hev çivîn
1073,spielen::V,pinnguarpoq,listin
1074,singen::V,erinarsorpoq,stran
1075,tanzen::V,qitippoq,reqisîn
1076,sich trennen::V,immikkoortippaa,hew berdan
1077,retten::V,annaappaa,rihakirin
1078,schützen::V,eriagaa,hemet kirin
1079,schützen::V,pineqartaalivaa,hemet kirin
1080,schießen::V,aallaavaa,agir kirin
1081,schießen::V,piseriuppaa,agir kirin
1082,ärgern::V,ninngassarpaa,xeyirandin
1083,ärgern::V,ninngassaarpaa,xeyirandin
1084,schlagen::V,unatarpaa,lêdan
1085,schlagen::V,unatarpaa,lêxistin
1086,treten::V,tukerpoq,têlekirin
1087,stechen::V,iguppaa,têrekirin
1088,stechen::V,qasilippoq,têrekirin
1089,stoßen::V,ikuserpaa,lêketin
1090,stoßen::V,ikusimmippaa,lêketin
1091,stehlen::V,tillippaa,dizîn
1092,stehlen::V,tillippaa,dizî birin
1093,stören::V,akornuserpaa,aciz kirin
1094,verbergen::V,anngigaa,veşartin
1095,verbergen::V,anngigaa,kemîndanîn
1096,betrügen::V,peqquserluttuliorfigaa,xapandin
1097,töten::V,maappaa,kûştin
1098,töten::V,toquppaa,kûştin
1099,wohnen::V,najugaqarpoq,rûniştin
1100,arbeiten::V,sulivoq,kar kirin
1101,arbeiten::V,sulivoq,şêxulin
1102,sammeln::V,katersorpai,komkirin
1103,jagen::V,piniarpoq,nêçîr kirin
1104,fischen::V,aalisarpoq,masî girtin
1105,anbinden::V,qilerut,tewilandin
1106,anbinden::V,qilersorpaa,tewilandin
1107,anbinden::V,ungerlatserpaa,tewilandin
1108,füttern::V,nerlerpaa,xwarine dan lê
1109,gießen::V,imerterpaa,av dan
1110,kochen::V,igavoq,xwarin çe kirin
1111,kochen::V,igavoq,kelandin
1112,braten::V,siappaa,qelandin
1113,braten::V,siappaa,sor kirin
1114,umrühren::V,qeerlerpaa,têvdan
1115,färben::V,misuppaa,boyax kirin
1116,reinigen::V,sanniarpaa,paqijkirin
1117,waschen::V,asappaa,şuştin
1118,abwischen::V,saligarpaa,pakîj kirin
1119,abwischen::V,saligartorpaa,pakîj kirin
1120,fegen::V,sanngiarpaa,maliştin
1121,baden::V,uffarpoq,serîşûştin
1122,sich waschen::V,uffarpoq,serîşûştin
1123,ausziehen::V,annoraajarpaa,jê kirin
1124,anziehen::V,ativaa,pê kirin
1125,anziehen::V,atitippaa,pê kirin
1126,sich anziehen::V,atisalersorpoq,xwe kirin
1127,sagen::V,oqarpoq,gotin
1128,sagen::V,oqarpoq,peyivîn
1129,sprechen::V,oqaluttarpoq,peyivîn
1130,reden::V,oqaluppoq,axaftin
1131,fragen::V,aperaa,pirsîn
1132,fragen::V,aperaa,pirs kirin
1133,bitten::V,aperaa,tika kirin
1134,bitten::V,qinnuigaa,tika kirin
1135,erzählen::V,oqaluttuaraa,behs kirin
1136,mitteilen::V,oqalualaarpoq,vegotin
1137,rufen::V,qaaqquaa,bakirin
1138,prahlen::V,oqqartuvoq,pesnê xwe dan
1139,prahlen::V,oqallortuvoq,pesnê xwe dan
1140,übersetzen::V,ikaarpoq,qulibandin
1141,übersetzen::V,ikaarpoq,derbas kirin
1142,übersetzen::V,nutserpaa,qulibandin
1143,übersetzen::V,nutserpaa,derbas kirin
1144,denken::V,isumaqarpoq,fikirîn
1145,glauben::V,upperaa,bawer bûn
1146,glauben::V,isumaqarpoq,bawer bûn
1147,erkennen::V,ilisaraa,pêhesîn
1148,verstehen::V,paasivaa,fêmkirin
1149,lernen::V,ilinniarpoq,halmandin
1150,lernen::V,ilinniarpoq,fêrbun
1151,wissen::V,nalunngilaa,zanîn
1152,sich erinnern an::V,eqqaavaa,bir bûn
1153,vergessen::V,puiorpaa,ji bir kirin
1154,messen::V,ussersarpaa,pê kanîn
1155,zählen::V,kisitsivoq,hejmardin
1156,rechnen::V,kisitsivoq,hesibandin
1157,lesen::V,atuarpoq,xwendin
1158,malen::V,qalipappaa,rengandin
1159,malen::V,qalipappaa,boyax kirin
1160,schreiben::V,allappoq,nivîsandin
1161,kaufen::V,pisiaraa,kirîn
1162,verkaufen::V,akigaa,firotin
1163,bezahlen::V,akilerpaa,pere dan
1164,beherrschen::V,inappaa,zebt kirin
1165,beherrschen::V,inappaa,hukim kirin
1166,ertragen::V,ernertaaraa,bihêzkirin
1167,Nase::N,,bêvil
1168,Schnurrbart::N,,simbêl
1169,Fuß::N,,ling
1170,Schlaf::N,,xew
1171,Strömung::N,,şewl
1172,Moor::N,,mafêl
1173,Wald::N,,çiya
1174,Wald::N,,daristan
1175,Anhöhe::N,,sere gir
1176,Gipfel::N,,sere gir
1177,Quelle::N,,kanî
1178,Festland::N,,bejahî
1179,Kiefer[Baum]::N,,dara bî
1180,Pferd::N,,hesp
1181,Elch::N,,pazkovî
1182,Schwarm::N,,lufik
1183,Ente::N,,werdek
1184,Barsch::N,,okûn
1185,Hecht::N,,mesîyê lûf
1186,Wurm::N,,kurm
1187,Heu::N,,sap
1188,Kummer::N,,derd
1189,Gespräch::N,,guftûgo
1190,Spiel::N,,lîstik
1191,Gesellschaft::N,,komal
1192,Angelegenheit::N,,pirsgirêk
1193,Anzahl::N,,çend
1194,Strich::N,,xezik
1195,Gegenstand::N,,tişt
1196,Höhe::N,,bilindayî
1197,Lagerfeuer::N,,agir
1198,Gang::N,,fîtêz
1199,Heim::N,,mal
1200,Beutel::N,,kîsik
1201,Eimer::N,,dewl
1202,Sack::N,,tûr
1203,Brei::N,,hewdêl
1204,Leder::N,,çerm
1205,Gott::N,,xwedê
1206,Reichtum::N,,serwet
1207,Staat::N,,dewlet
1208,Gewalt::N,,zor
1209,Bogen[Waffe]::N,,kêvan
1210,Lüge::N,,derew
1211,Schaden::N,,xisar
1212,April::N,,nîsan
1213,frisch::A,,ter
1214,lecker::A,,xweş
1215,sauer::A,,tirş
1216,bunt::A,,rengîn
1217,teuer::A,,biha
1218,geschickt::A,,zîrek
1219,geschickt::A,,ziring
1220,nackt::A,,rût
1221,nackt::A,,tazî
1222,ehemalig::A,,kevnar
1223,ehemalig::A,,peşidar
1224,bekannt::A,,naskirî
1225,anderer::A,,yê din
1226,zuerst::ADV,,bere
1227,niemals::ADV,,tu çar
1228,von hier::ADV,,ji vir
1229,dort::ADV,,li wê derê
1230,oben::ADV,,banî
1231,hinauf::ADV,,banî
1232,nicht::ADV,,ne
1233,nicht::ADV,,nîn
1234,nicht::ADV,,tine
1235,ein wenig::ADV,,hebkî
1236,so::ADV,,weha
1237,nur::ADV,,tenê
1238,nur::ADV,,bes
1239,vor::PRP,,li ber
1240,hinter::PRP,,li pişt
1241,unter::PRP,,li bin
1242,durch::PRP,,kura
1243,neben::PRP,,li ba
1244,zwischen::PRP,,nabeyne
1245,zwischen::PRP,,di nav...da
1246,wegen::PRP,,ji bo
1247,wegen::PRP,,ji ber
1248,alles::PRN,,hemû
1249,aufgehen[Sonne]::V,,hilatin
1250,strömen::V,,xwe girtin
1251,fließen::V,,herikîn
1252,faulen::V,,xerabûn
1253,verfaulen::V,,xerabûn
1254,verschwinden::V,,wendabûn
1255,lärmen::V,,guşîn
1256,klirren::V,,zingzing hat
1257,rauschen::V,,guşîn
1258,klingen::V,,deng pe ketin
1259,müde werden::V,,betilîln
1260,müde werden::V,,qerimîn
1261,krank werden::V,,nexweş kêt
1262,krank sein::V,,nexweş bû
1263,umkommen::V,,mirin
1264,sich rühren::V,,leqîn
1265,sich erheben::V,,rabûn
1266,hinfallen::V,,kêtin
1267,kriechen::V,,xuşandin
1268,gehen::V,,çûn
1269,abfahren::V,,çûyin
1270,erwarten::V,,payîn
1271,lachen::V,,kenîn
1272,anschauen::V,,sêr kirin
1273,probieren::V,,tehm kirin
1274,zu sehen sein::V,,diyar bûn
1275,vernehmen::V,,bihîstin
1276,können::V,,karin
1277,gelingen::V,,çe bûn
1278,geraten::V,,qewîmîn
1279,ändern::V,,degiş kirin
1280,drehen::V,,fitilandin
1281,schieben::V,,damdan
1282,rütteln::V,,hejandin
1283,schütten::V,,rijandin
1284,packen::V,,pê girtin
1285,hinzufügen::V,,dan ser
1286,hinzufügen::V,,li tiştekî zêde kirin
1287,wählen::V,,ray dan
1288,auswählen::V,,bijartin
1289,behindern::V,,bara wi
1290,beschädigen::V,,xerab kirin
1291,reichen::V,,besbûn
1292,reichen::V,,têrkirin
1293,schenken::V,,diyarî kirin
1294,wiegen::V,,lorandin
1295,wiegen::V,,wezinandin
1296,lassen::V,,berdan
1297,lassen::V,,hiştin
1298,verlassen::V,,tanê hişt
1299,verlassen::V,,bêkes
1300,bewachen::V,,raçavkirin
1301,verteidigen::V,,paraztin
1302,sich schlagen::V,,li hev bezîn
1303,siegen::V,,biser ketin
1304,belästigen::V,,li tela yeki ketin
1305,täuschen::V,,xapandin
1306,täuschen::V,,lê zexeli kirin
1307,pflücken::V,,çinîn
1308,fassen::V,,pê girtin
1309,fassen::V,,sêm kirin
1310,hüten::V,,hei jê man
1311,treiben::V,,bêherandin
1312,melken::V,,dotin
1313,hacken::V,,kolandin
1314,reifen::V,,kemilîn
1315,zubereiten::V,,çe kirin
1316,backen::V,,pijandin
1317,stricken::V,,hûnan
1318,nähen::V,,kêl kirin
1319,spülen::V,,şuştin
1320,kehren::V,,maliştin
1321,kämmen::V,,şeh kirin
1322,schmücken::V,,xemilandin
1323,sich unterhalten::V,,hev biştaxilin
1324,nennen::V,,bi nav kirin
1325,bemerken::V,,bala xwe dan
1326,bemerken::V,,çac lê ketin
1327,begreifen::V,,fêmkirin
1328,zeichnen::V,,işaret kirin
1329,besitzen::V,,hebûn
1330,zahlen::V,,pere dan
1331,zahlen::V,,dayin
