,Concept_ID,kv,sq
788,dies::PRN,эта,ky
789,das::PRN,сiя,ky
790,alles::PRN,быдӧс,gjithçka
791,ich::PRN,ме,unë
792,du::PRN,тэ,ti
793,er::PRN,сiя,ai
794,wir::PRN,мийӧ,ne
795,ihr::PRN,ті,ju
796,sie::PRN,нія,ata
797,was::FPRN,мый,ç'
798,was::FPRN,мый,çfarë
799,wer::FPRN,кин,kush
800,wo::FADV,кытӧн,ku
801,wohin::FADV,кытчӧ,për ku
802,wie::FADV,дзик,si
803,warum::FADV,мыля,pse
804,warum::FADV,мыля,përse
805,warum::FADV,мыйсянь,pse
806,warum::FADV,мыйсянь,përse
807,wieviel::FNUM,мымда,sa
808,eins::NUM,ӧт,një
809,zwei::NUM,кык,dy
810,drei::NUM,куим,tre
811,vier::NUM,нёль,katër
812,fünf::NUM,вит,pesë
813,sechs::NUM,квать,gjashtë
814,sieben::NUM,сизим,shtatë
815,acht::NUM,кыкьямыс,tetë
816,neun::NUM,ӧкмыс,nëntë
817,zehn::NUM,дас,dhjetë
818,elf::NUM,дасотік,njëmbëdhjetë
819,zwölf::NUM,даскык,dymbëdhjetë
820,zwanzig::NUM,кыкдас,njëzet
821,dreißig::NUM,куимдас,tridhjetë
822,vierzig::NUM,нёльдас,dyzet
823,fünfzig::NUM,витдас,pesëdhjetë
824,sechzig::NUM,кватьдас,gjashtëdhjetë
825,siebzig::NUM,сизимдас,shtatëdhjetë
826,achtzig::NUM,кыкьямысдас,tetëdhjetë
827,neunzig::NUM,ӧкмысдас,nëntëdhjetë
828,hundert::NUM,сто,qind
829,tausend::NUM,тысяча,mijë
830,und::CNJ,и,e
831,und::CNJ,и,dhe
832,und::CNJ,да,e
833,und::CNJ,да,dhe
834,oder::CNJ,или,a
835,oder::CNJ,или,apo
836,stehen::V,сулавны,rri
837,sitzen::V,пукавны,rri
838,liegen::V,куйлыны,rri shtrirë
839,hängen::V,ӧшавны,varem
840,werden::V,лоны,bëhem
841,passieren::V,аркмыны,ndodh
842,beginnen::V,петны,filloj
843,enden::V,-сь,përfundoj
844,enden::V,бырны,përfundoj
845,wechseln::V,вежсьыны,ndërroj
846,aufgehen[Sonne]::V,петавны,hapem
847,untergehen[Sonne]::V,пуксьыны,hyj
848,untergehen[Sonne]::V,пуксьыны,perëndoj
849,scheinen[Sonne]::V,югьявны,ndriçoj
850,donnern::V,гымавны,gjëmoj
851,donnern::V,гымавны,bubulloj
852,wehen::V,пӧлявны,fryj
853,strömen::V,киссьыны,derdh
854,fließen::V,визывтны,rrjedh
855,sich drehen::V,бергавны,rrotullohem
856,schwanken::V,кӧвьясьны,dyzoj
857,schwingen::V,дюттясьны,dridhem
858,fallen::V,усьны,bie
859,brennen::V,сотчыны,digjem
860,rauchen::V,тшынасьны,nxjerr tym
861,regnen::V,зэрны,bie shi
862,gefrieren::V,гегдыны,ngrij
863,tauen::V,сывны,shkrij
864,schmelzen::V,сывны,shkrij
865,trocknen::V,косьмыны,thaj
866,sieden::V,пизьны,ziej
867,faulen::V,нёльзьыны,kalbem
868,faulen::V,нёльзьыны,prishem
869,verfaulen::V,тӧрмыны,kalbem
870,verfaulen::V,сiсьмыны,kalbem
871,reißen::V,косясьны,grisem
872,reißen::V,косясьны,shqyhem
873,versinken::V,вӧйны,humboj
874,vergehen::V,мунны,kaloj
875,erscheinen::V,мыччисьны,dukem
876,verschwinden::V,ӧшны,zhdukem
877,sinken::V,ямны,ulem
878,abnehmen::V,ямны,pakësohem
879,abnehmen::V,ямны,zvogëlohem
880,zunehmen::V,паськавны,shtohem
881,steigen::V,лэбтiсьны,rritem
882,wachsen::V,быдмыны,rritem
883,glänzen::V,свиттявны,vezulloj
884,funkeln::V,югйовтлыны,xixoj
885,funkeln::V,югйовтлыны,xixëlloj
886,funkeln::V,югйӧв-керны,xixoj
887,funkeln::V,югйӧв-керны,xixëlloj
888,lärmen::V,чавзыны,oshtij
889,lärmen::V,чавзыны,zhurmoj
890,läuten::V,диньгыны,bie
891,klingeln::V,силькӧтны,i bie ziles
892,klirren::V,жольӧтны,kërcëlloj
893,brausen::V,гуасьны,gjëmoj
894,rauschen::V,кышӧтны,fëshfërij
895,klingen::V,горавны,tingëlloj
896,bellen::V,увтны,leh
897,bellen::V,вувтны,leh
898,heulen::V,уннявны,ulërij
899,blasen::V,пӧлявны,fryj
900,pfeifen::V,пиксыны,fishkëllej
901,schreien::V,айзыны,bërtas
902,stöhnen::V,ойзыны,rënkoj
903,stöhnen::V,ружтыны,rënkoj
904,zittern::V,легьявны,trembem
905,leben::V,овны,rroj
906,leben::V,овны,jetoj
907,geboren werden::V,шогмыны,lind
908,atmen::V,лолавны,marr frymë
909,trinken::V,юны,pi
910,essen::V,сёйны,ha
911,schlucken::V,ньылавны,gëlltis
912,schlucken::V,ньылавны,kapërdij
913,müde werden::V,мыдзны,lodhem
914,einschlafen::V,ланьтны,bie të fle
915,schlafen::V,узьны,fle
916,aufwachen::V,саймыны,zgjohem
917,aufwachen::V,пальмыны,zgjohem
918,aufstehen::V,сувтны,çohem
919,aufstehen::V,сувтны,ngrihem
920,sich erholen::V,шоччисьлыны,qetësohem
921,sich erholen::V,шоччисьлыны,shtendosem
922,krank werden::V,моржитны,bie i sëmurë
923,krank sein::V,шогавны,jam i sëmurë
924,krank sein::V,визьӧтны,jam i sëmurë
925,schmerzen::V,висьны,dhemb
926,husten::V,кашляйтны,kollitem
927,genesen::V,бурдны,shërohem
928,sterben::V,кувны,vdes
929,umkommen::V,вийсьыны,vdes
930,umkommen::V,вийсьыны,mbaroj
931,sich bewegen::V,локны,shkundem
932,sich bewegen::V,ветлӧтны,shkundem
933,sich rühren::V,вӧрзьӧтчыны,lëviz
934,sich erheben::V,сувтны,ngrihem
935,sich setzen::V,пуксьыны,ulem
936,hinfallen::V,пӧрласьны,gremisem
937,laufen::V,мунны,eci
938,schreiten::V,тальччавны,çapem
939,spazierengehen::V,котрасьны,shëtis
940,eilen::V,тэрмасьны,ngas
941,sich beeilen::V,тэрмасьны,nxitoj
942,sausen::V,вирдавны-котӧртны,eci shpejt
943,springen::V,чеччавны,kërcej
944,klettern::V,кышасьны,hipi
945,schaukeln::V,чурликасьны,kolovitem
946,kriechen::V,кыскасьны-мунны,zvarritem
947,schwimmen::V,вартчыны,notoj
948,tauchen::V,сунгисьны ваӧ,zhytem
949,rudern::V,сынны,vozis
950,fahren::V,мунны,shkoj
951,fliegen::V,лэбавны,fluturoj
952,gehen::V,мунны,eci
953,gehen::V,мунны,shkoj
954,weggehen::V,мунны,vete
955,abfahren::V,иньдӧтчыны,nisem
956,abfahren::V,мунны,nisem
957,anhalten::V,сувтны,ndalem
958,hineingehen::V,пырны,futem
959,eintreten::V,пырны,hyj
960,kommen::V,локны,vij
961,ankommen::V,локны,arrij
962,ankommen::V,локны,mbërrij
963,zurückkommen::V,бертны,kthehem
964,zurückkommen::V,панӧвтсьыны,kthehem
965,bleiben::V,кольччыны,mbetem
966,bleiben::V,кольччыны,qëndroj
967,warten::V,видзчисьны,pres
968,erwarten::V,видзчисьны,pres
969,suchen::V,кошшыны,kërkoj
970,finden::V,адззыны,gjej
971,versuchen::V,пондыны,mundohem
972,versuchen::V,пондӧтны,mundohem
973,vorbereiten::V,лӧсьӧтны,përgatis
974,lieben::V,милуйтны,dashuroj
975,mögen::V,радейтны,dua
976,lachen::V,серавны,qesh
977,rühren::V,сьӧлӧм вӧрзьӧтны,mallëngjej
978,weinen::V,горзыны,qaj
979,schimpfen::V,видчыны,shaj
980,sich ärgern::V,лёкавны,bëhem verem
981,sich fürchten::V,повны,kam frikë
982,sich fürchten::V,повны,frikësohem
983,fürchten::V,повны,kam frikë nga
984,fliehen::V,пышшыны,arratisem
985,flüchten::V,пышшыны,iki
986,sehen::V,адззыны,shoh
987,anschauen::V,видзӧтны,shikoj
988,ansehen::V,видзӧтны,shikoj
989,hören::V,кывны,dëgjoj
990,zuhören::V,кывзыны,veshtoj
991,probieren::V,пешлыны,provoj
992,riechen::V,дукавны,nuhas
993,fühlen::V,кывны,ndiej
994,scheinen::V,декуйтчыны,ndriçoj
995,zu sehen sein::V,тыдавны,dukem
996,vernehmen::V,тӧдмавны,dëgjoj
997,frieren::V,гегдыны,mërdhij
998,tun::V,керны,bëj
999,können::V,вермыны,mund
1000,wollen::V,мӧдны,dua
1001,wollen::V,мӧдны,dëshiroj
1002,anfangen::V,петны,filloj
1003,beenden::V,ештӧтны,kryej
1004,beenden::V,ештӧтны,mbaroj
1005,beenden::V,керыштны,kryej
1006,beenden::V,керыштны,mbaroj
1007,aufhören::V,дугдыны,pushoj
1008,gelingen::V,шогмыны,më shkon mbarë
1009,geraten::V,мыччисьны,del
1010,öffnen::V,осьтны,hap
1011,schließen::V,пӧднавны,mbyll
1012,stellen::V,сувтӧтны,vë
1013,setzen::V,пуксьӧтны,vë
1014,legen::V,пуктыны,vë
1015,berühren::V,вӧрзьӧтны,rrok
1016,verbinden::V,йитны,bashkoj
1017,bedecken::V,вевттьыны,mbuloj
1018,aufhängen::V,ӧшӧтны,var
1019,anzünden::V,ӧзтыны,ndez
1020,aufheben::V,лэбтыны,ngre
1021,zurücklassen::V,кольны,lë pas
1022,verlieren::V,ӧштыны,humb
1023,fallen lassen::V,уськӧтны,lëshoj
1024,machen::V,керны,bëj
1025,herstellen::V,вӧчны,prodhoj
1026,bauen::V,строитны,ndërtoj
1027,reparieren::V,вочны,ndreq
1028,reparieren::V,вочны,meremetoj
1029,verbessern::V,бурсьӧтны,përmirësoj
1030,ändern::V,вежны,ndërroj
1031,graben::V,гарйыны,gërmoj
1032,beugen::V,кусіньтны,kërrus
1033,biegen::V,чукыльтыштны,përkul
1034,drehen::V,бергӧтны,dredh
1035,drehen::V,бергӧтны,rrotulloj
1036,wenden::V,бергӧтны,kthej
1037,umdrehen::V,бергӧтны,kthej
1038,heben::V,лэбтыны,ngre
1039,hochheben::V,лэбтыны,ngre
1040,ergreifen::V,кватитны,rrëmbej
1041,halten::V,видзны,mbaj
1042,drücken::V,личкыны,shtyp
1043,schieben::V,тойлавны,shtyj
1044,kratzen::V,шаркӧтны,kruaj
1045,kratzen::V,шаркӧтны,gërvisht
1046,lecken::V,нювны,lëpij
1047,beißen::V,йирны,kafshoj
1048,abreißen::V,орӧтны,shkëpus
1049,abschneiden::V,шӧрыштны,cungoj
1050,abschneiden::V,вундыштны,cungoj
1051,binden::V,гӧрдззыны,lidh
1052,stecken::V,мӧртны,fus
1053,stecken::V,мӧртны,ngul
1054,brechen::V,жугдыны,thyej
1055,klopfen::V,зукӧтны,trokas
1056,hauen::V,желльыны,godas
1057,kleben::V,лякӧтны,ngjis
1058,reiben::V,зыртны,fërkoj
1059,streichen::V,мавтны,lyej
1060,schleifen::V,кыскыны,mpreh
1061,schneiden::V,вундавны,pres
1062,rütteln::V,шатлавны,shkund
1063,schütteln::V,зыбӧтны,lëkund
1064,schwenken::V,ӧвтны,valëvit
1065,schwenken::V,макайтны,valëvit
1066,schütten::V,кисьтны,mbush
1067,füllen::V,тыртны,mbush
1068,füllen::V,тырсьӧтны,mbush
1069,einwickeln::V,тубны,mbështjell
1070,tragen::V,новйӧтны,mbaj
1071,tragen::V,новйӧтны,mbart
1072,schleppen::V,кыскыны,heq
1073,schleppen::V,кыскыны,zhgërryej
1074,ziehen::V,кыскыны,tërheq
1075,aufbewahren::V,видзны,ruaj
1076,werfen::V,шентывлыны,hedh
1077,fangen::V,кутны,kap
1078,packen::V,кутасьны,rrëmbej
1079,packen::V,кватитны,rrëmbej
1080,verstecken::V,дзебны,fsheh
1081,teilen::V,торйӧтны,ndaj
1082,schicken::V,иньдыны,dërgoj
1083,bringen::V,вайны,sjell
1084,hinzufügen::V,содтыны,shtoj
1085,bekommen::V,получитны,kap
1086,erhalten::V,получитны,marr
1087,nehmen::V,босьтны,marr
1088,wählen::V,бӧрйыны,zgjedh
1089,auswählen::V,бӧрйыны,përzgjedh
1090,bewahren::V,видзны,ruaj
1091,behindern::V,падтыны,pengoj
1092,verderben::V,изводавны,prish
1093,beschädigen::V,паздыны,dëmtoj
1094,zerbrechen::V,паздыны,thyej
1095,zerreißen::V,косявны,çjerr
1096,zerreißen::V,косявны,zheloj
1097,zerstören::V,паздыны,prish
1098,zerstören::V,паздыны,shkatërroj
1099,verbrennen::V,сотны,djeg
1100,geben::V,сетны,jap
1101,reichen::V,сетны,jap
1102,schenken::V,козьнавны,fal
1103,schenken::V,козьнавны,dhuroj
1104,versprechen::V,кӧсйыны,premtoj
1105,wünschen::V,бурсьыны,uroj
1106,loben::V,ошкыны,lëvdoj
1107,loben::V,ошкыны,lavdëroj
1108,küssen::V,окавны,puth
1109,wiegen::V,тюттьӧтны,tund
1110,zudecken::V,вевттьыны,mbuloj
1111,wecken::V,саймӧтны,zgjoj
1112,zeigen::V,мыччавны,dëftej
1113,führen::V,нуӧтны,çoj
1114,lehren::V,велӧтны,arsej
1115,unterrichten::V,велӧтны,arsimoj
1116,aufziehen::V,быдтыны,rris
1117,leiten::V,юравны,udhëheq
1118,leiten::V,веськӧтлыны,udhëheq
1119,antreiben::V,тэрмӧтны,nxis
1120,lassen::V,-ӧтыны,detyroj
1121,einladen::V,корны,ftoj
1122,vereinigen::V,ӧтувтны,bashkoj
1123,vereinigen::V,ӧтлаавны,bashkoj
1124,besuchen::V,пыравлыны,vizitoj
1125,treffen::V,пантавны,ndesh
1126,sich versammeln::V,ӧксьыны,tubohem
1127,spielen::V,орсны,loz
1128,spielen::V,орсны,luaj
1129,singen::V,сьывны,këndoj
1130,tanzen::V,йӧктыны,kërcej
1131,tanzen::V,йӧктыны,vallëzoj
1132,sich trennen::V,торьясьны,ndahem
1133,verlassen::V,кольны,braktis
1134,retten::V,мынтны,shpëtoj
1135,bewachen::V,смекайтны,ruaj
1136,schützen::V,дорйыны,ruaj
1137,schützen::V,дорйыны,mbroj
1138,verteidigen::V,дорйыны,mbroj
1139,sich schlagen::V,тышкасьны,zihem
1140,schießen::V,лыйны,shtie
1141,siegen::V,вермыны,fitoj
1142,siegen::V,вермыны,ngadhënjej
1143,ärgern::V,лӧгӧтны,zemëroj
1144,schlagen::V,базнитны,rrah
1145,schlagen::V,базнитны,godas
1146,treten::V,чужьявны,shtyj
1147,treten::V,чужьявны,shtyj më këmbë
1148,stechen::V,бытшкыны,ther
1149,stechen::V,бытшкыны,shpoj
1150,stoßen::V,тапкыны,shtyj
1151,stoßen::V,тойыштны,shtyj
1152,stehlen::V,гусявны,vjedh
1153,stören::V,костіавны,pengoj
1154,belästigen::V,назыляйтны,bezdis
1155,verbergen::V,дзебны,fsheh
1156,täuschen::V,бӧбӧтны,mashtroj
1157,täuschen::V,пӧрьявны,mashtroj
1158,betrügen::V,муклачитны,kobis
1159,töten::V,вийны,vras
1160,wohnen::V,овны,banoj
1161,arbeiten::V,уджавны,punoj
1162,arbeiten::V,уджавны,vardoj
1163,sammeln::V,ӧктыны,mbledh
1164,sammeln::V,ӧктыны,grumbulloj
1165,pflücken::V,судзлавны,vjel
1166,pflücken::V,судзлавны,mbledh
1167,jagen::V,вӧравны,gjuaj
1168,fischen::V,чериавны,peshkoj
1169,fischen::V,чериавны,gjuaj peshk
1170,fassen::V,кутны,zë
1171,hüten::V,вердны,kullos
1172,hüten::V,йирсьӧтны,kullos
1173,treiben::V,вашӧтны,vë përpara
1174,anbinden::V,кӧртавны,lidh
1175,füttern::V,вердны,grazhdoj
1176,melken::V,высьтыны,mjel
1177,melken::V,чилькӧтны,mjel
1178,hacken::V,керавны,grij
1179,gießen::V,киськавны,ujis
1180,reifen::V,кисьмыны,piqem
1181,zubereiten::V,лӧсьӧтны,gatuaj
1182,kochen::V,пуны,ziej
1183,backen::V,пӧжавны,pjek
1184,backen::V,пӧжавны,furroj
1185,braten::V,жаритны,fërgoj
1186,braten::V,жаритны,tiganis
1187,umrühren::V,соравны,trazoj
1188,stricken::V,домавны,thur
1189,nähen::V,вурны,qep
1190,färben::V,краситны,ngjyej
1191,färben::V,краситны,bojatis
1192,reinigen::V,весӧтны,qëroj
1193,reinigen::V,весӧтны,pastroj
1194,waschen::V,пеславны,laj
1195,waschen::V,пеславны,finjos
1196,abwischen::V,чышкыны,fshij
1197,spülen::V,гывьявны,kulloj
1198,fegen::V,чышкыны,fshij
1199,kehren::V,чышкыны,fshij
1200,baden::V,купайтчыны ,lahem
1201,sich waschen::V,миссьыны,lahem
1202,ausziehen::V,гыжтӧтны,heq
1203,ausziehen::V,гыжтӧтны,zbath
1204,ausziehen::V,пӧрччавны,heq
1205,ausziehen::V,пӧрччавны,zbath
1206,anziehen::V,пасьтавны,vesh
1207,anziehen::V,пасьтавны,mbath
1208,sich anziehen::V,пасьтасьны,vishem
1209,kämmen::V,сынавны,kreh
1210,schmücken::V,баситны,hijeshoj
1211,sagen::V,висьтавны,them
1212,sprechen::V,шуны,flas
1213,reden::V,баитны,fjalos
1214,reden::V,баитны,fjalëtoj
1215,sich unterhalten::V,сёрнитны,bisedoj
1216,fragen::V,юавны,pyes
1217,bitten::V,корны,lus
1218,bitten::V,корны,lutem
1219,erzählen::V,висьтавны,rrëfej
1220,mitteilen::V,висьтавны,kumtoj
1221,nennen::V,нимтны,quaj
1222,rufen::V,китсавны,thërras
1223,rufen::V,корны,thërras
1224,rufen::V,чукӧстны,thërras
1225,prahlen::V,ошшасьны,mburrem
1226,prahlen::V,ошшасьны,kapardisem
1227,übersetzen::V,вуджӧтны,përkthej
1228,denken::V,чайтны,mendoj
1229,glauben::V,веритны,besoj
1230,bemerken::V,казявны,vërej
1231,erkennen::V,тӧдсавны,njoh
1232,erkennen::V,тӧдсавны,shquaj
1233,begreifen::V,вежӧртны,marr vesh
1234,verstehen::V,кывны,marr vesh
1235,lernen::V,велӧтчыны,mësoj
1236,wissen::V,тӧдны,di
1237,sich erinnern an::V,касьтывны,kujtoj
1238,vergessen::V,вунӧтны,harroj
1239,messen::V,меряйтны,mas
1240,zählen::V,лыддьыны,njeh
1241,rechnen::V,лыддьыны,llogaris
1242,lesen::V,лыддьӧтны,lexoj
1243,lesen::V,лыддьӧтны,këndoj
1244,zeichnen::V,гижмавны,vizatoj
1245,schreiben::V,гижны,shkruaj
1246,besitzen::V,лоны,kam
1247,kaufen::V,небны,blej
1248,verkaufen::V,вузавны,shes
1249,bezahlen::V,вештыны,paguaj
1250,zahlen::V,вештыны,paguaj
1251,ertragen::V,терпитны,duroj
1252,Insel::N,,ishull
1253,Insel::N,,ujdhesë
1254,Menge::N,,sasi
1255,Gewalt::N,,dhunë
1256,Alter::N,,moshë
1257,richtig::A,,drejtë
1258,wahr::A,,vërtetë
1259,berühmt::A,,famshëm
1260,allein::ADV,,vetëm
1261,rennen::V,,vrapoj
1262,malen::V,,lyej
1263,beherrschen::V,,zotëroj
