,Concept_ID,it,hi
766,Stärke::N,fortezza,ताक़त
767,Gesundheit::N,salute,स्वास्थ्य
768,Gesundheit::N,salute,तंदुरुस्ती
769,Krankheit::N,malattìa,रोग
770,Krankheit::N,malattìa,बीमारी
771,Schmerz::N,dolore,दर्द
772,Schmerz::N,dolore,पीड़ा
773,Wunde::N,piaga,घाव
774,Wunde::N,piaga,ज़ख़्म
775,Wunde::N,ferita,घाव
776,Wunde::N,ferita,ज़ख़्म
777,Fieber::N,febbre,ज्वर
778,Fieber::N,febbre,बुख़ार
779,Arznei::N,fàrmaco,दवा
780,Arznei::N,fàrmaco,औषाधि
781,Arznei::N,medicina,दवा
782,Arznei::N,medicina,औषाधि
783,Brücke::N,ponte,पुल
784,Brücke::N,ponte,सेतु
785,Brunnen::N,pozzo,कुआँ
786,Weide::N,pàscolo,चरागाह
787,Pfad::N,sentiero,पथ
788,Pfad::N,sentiero,पगडंडी
789,Weg::N,via,मार्ग
790,Weg::N,cammino,मार्ग
791,Straße::N,strada,राह
792,Straße::N,strada,रास्ता
793,Dorf::N,paese,गाँव
794,Dorf::N,paese,ग्राम
795,Dorf::N,villaggio,गाँव
796,Dorf::N,villaggio,ग्राम
797,Stadt::N,città,शहर
798,Brief::N,lèttera,ख़त
799,Brief::N,lèttera,पत्र
800,Brief::N,lèttera,चिट्ठी
801,Buch::N,libro,किताब
802,Buch::N,libro,पुस्तक
803,Buchstabe::N,lèttera,अक्षर
804,Zeitung::N,giornale,अख़बार
805,Zeitung::N,giornale,समाचार-पत्र
806,Leben::N,vita,जीवन
807,Leben::N,vita,ज़िंदगी
808,Tod::N,morte,मौत
809,Tod::N,morte,मृत्यु
810,Grab::N,tomba,क़ब्र
811,Grab::N,sepolcro,क़ब्र
812,Kirche::N,chiesa,चर्च
813,Kirche::N,chiesa,गिरजा
814,Sünde::N,peccato,पाप
815,Sünde::N,peccato,गुनाह
816,Gott::N,dio,देव
817,Gott::N,dio,ईश्वर
818,Arbeiter::N,operaio,मज़दूर
819,Arbeiter::N,lavoratore,मज़दूर
820,Chef::N,capo,अध्यक्ष
821,Chef::N,padrone,अध्यक्ष
822,Meister::N,mastro,शिल्पज्ञ
823,Meister::N,maestro,शिल्पज्ञ
824,Arzt::N,mèdico,वैद्य
825,Arzt::N,mèdico,डॉक्टर
826,Arzt::N,mèdico,चिकित्सक
827,Arzt::N,dottore,वैद्य
828,Arzt::N,dottore,डॉक्टर
829,Arzt::N,dottore,चिकित्सक
830,Lehrer::N,professore,शिक्षक
831,Lehrer::N,professore,अध्यापक
832,Geld::N,soldi,धन
833,Geld::N,soldi,पैसा
834,Geld::N,denaro,धन
835,Geld::N,denaro,पैसा
836,Geschäft::N,affare,सौदा
837,Geschäft::N,affare,व्यापार
838,Geschäft::N,negozio,सौदा
839,Geschäft::N,negozio,व्यापार
840,Laden::N,negozio,दुकान
841,Preis::N,prezzo,दाम
842,Preis::N,prezzo,मूल्य
843,Ware::N,merce,माल
844,Ware::N,merce,पण्य
845,Nutzen::N,ùtile,लाभ
846,Nutzen::N,ùtile,फ़ायदा
847,Nutzen::N,profitto,लाभ
848,Nutzen::N,profitto,फ़ायदा
849,Reichtum::N,ricchezza,धन
850,Reichtum::N,ricchezza,दौलत
851,Welt::N,mondo,विश्व
852,Welt::N,mondo,दुनिया
853,Land::N,paese,देश
854,Land::N,paese,मुल्क
855,Staat::N,Stato,राज्य
856,Staat::N,Stato,राष्ट्र
857,König::N,re,राजा
858,König::N,re,बादशाह
859,Macht::N,potere,शासन
860,Macht::N,potere,सत्ता
861,Grenze::N,confine,सरहद
862,Grenze::N,frontiera,सरहद
863,Krieg::N,guerra,जंग
864,Krieg::N,guerra,युद्ध
865,Feind::N,nemico,शत्रु
866,Feind::N,nemico,दुश्मन
867,Gewalt::N,violenza,हिंसा
868,Kampf::N,lotta,लड़ाई
869,Kampf::N,lotta,संघर्ष
870,Bogen[Waffe]::N,arco,कमान
871,Pfeil::N,freccia,बान
872,Gewehr::N,fucile,बंदूक़
873,Fehler::N,errore,भूल
874,Fehler::N,errore,ग़लती
875,Fehler::N,sbaglio,भूल
876,Fehler::N,sbaglio,ग़लती
877,Lüge::N,bugìa,झूठ
878,Lüge::N,bugìa,असत्य
879,Lüge::N,menzogna,झूठ
880,Lüge::N,menzogna,असत्य
881,Schaden::N,danno,हानि
882,Schaden::N,danno,नुक़सान
883,Unglück::N,sfortuna,मुसीबत
884,Unglück::N,sfortuna,विपात्ति
885,Schuld::N,colpa,दोष
886,Schuld::N,colpa,क़सूर
887,Alter::N,età,आयु
888,Alter::N,età,उम्र
889,Schluss::N,fine,अंत
890,Schluss::N,fine,समाप्ति
891,Zeit::N,tempo,काल
892,Zeit::N,tempo,वक़्त
893,Tag::N,giorno,दिन
894,Tag::N,giorno,रोज़
895,Tag::N,giornata,दिन
896,Tag::N,giornata,रोज़
897,Morgen::N,mattina,सुबह
898,Mittag::N,mezzogiorno,दोपहर
899,Mittag::N,mezzogiorno,मध्याह्न
900,Abend::N,sera,शाम
901,Abend::N,sera,संध्या
902,Abend::N,serata,शाम
903,Abend::N,serata,संध्या
904,Nacht::N,notte,रात
905,Nacht::N,notte,रात्रि
906,Woche::N,settimana,हफ़्ता
907,Monat::N,mese,मास
908,Monat::N,mese,महीना
909,Jahr::N,anno,बरस
910,Jahr::N,anno,वर्ष
911,Frühling::N,primavera,वसंत
912,Sommer::N,estate,गरमी
913,Sommer::N,estate,ग्रीष्म
914,Herbst::N,autunno,शरत्
915,Herbst::N,autunno,पतझड़
916,Winter::N,inverno,जाड़ा
917,Winter::N,inverno,सर्दियाँ
918,Januar::N,gennaio,जनवरी
919,Februar::N,febbraio,फ़रवरी
920,März::N,marzo,मार्च
921,April::N,aprile,अप्रैल
922,Mai::N,maggio,मई
923,Juni::N,giugno,जून
924,Juli::N,luglio,जुलाई
925,August::N,agosto,अगस्त
926,September::N,settembre,सितंबर
927,Oktober::N,ottobre,अक्तूबर
928,November::N,novembre,नवंबर
929,Dezember::N,dicembre,दिसंबर
930,Montag::N,lunedì,पीर
931,Montag::N,lunedì,सोमवार
932,Dienstag::N,martedì,मंगलवार
933,Mittwoch::N,mercoledì,बुधवार
934,Donnerstag::N,giovedì,गुरुवार
935,Donnerstag::N,giovedì,बृहस्पतिवार
936,Freitag::N,venerdì,शुक्रवार
937,Samstag::N,sàbato,सनीचर
938,Samstag::N,sàbato,शनिवार
939,Sonntag::N,domenica,इतवार
940,Sonntag::N,domenica,रविवार
941,groß::A,grande,बड़ा
942,klein::A,pìccolo,कम
943,klein::A,pìccolo,छोटा
944,lang::A,lungo,लंबा
945,lang::A,lungo,दीर्घ
946,kurz::A,corto,लधु
947,kurz::A,corto,छोटा
948,breit::A,largo,चौड़ा
949,schmal::A,stretto,तंग
950,schmal::A,stretto,सँकरा
951,dicht::A,denso,सघन
952,dick[Gegenstand]::A,spesso,मोटा
953,dünn::A,sottile,महीन
954,dünn::A,sottile,बारीक
955,fein::A,fine,कोमल
956,fein::A,fine,सूक्ष्म
957,fein::A,delicato,कोमल
958,fein::A,delicato,सूक्ष्म
959,fest::A,sodo,दृढ़
960,fest::A,sodo,मज़बूत
961,fest::A,fisso,दृढ़
962,fest::A,fisso,मज़बूत
963,flach::A,piano,चपटा
964,flach::A,piatto,चपटा
965,glatt::A,liscio,चौरस
966,glatt::A,liscio,चिकना
967,hart::A,duro,कठोर
968,hart::A,duro,सख़्त
969,weich::A,molle,नरम
970,weich::A,molle,मुलायम
971,rund::A,rotondo,गोल
972,rund::A,rotondo,वर्तुल
973,spitz::A,aguzzo,नुकीला
974,spitz::A,appuntito,नुकीला
975,scharf::A,affilato,पैना
976,scharf::A,tagliente,पैना
977,stumpf::A,smussato,भोथरा
978,schwer::A,pesante,भारी
979,schwer::A,pesante,वज़नी
980,schön::A,bello,सुंदर
981,heiß::A,caldo,उष्ण
982,heiß::A,bollente,उष्ण
983,warm::A,caldo,गरम
984,kalt::A,freddo,सर्द
985,kühl::A,fresco,ठंडा
986,frisch::A,fresco,तर
987,frisch::A,fresco,ताज़ा
988,feucht::A,ùmido,नम
989,feucht::A,ùmido,भीगा
990,nass::A,bagnato,गीला
991,trocken::A,secco,सूखा
992,trocken::A,secco,ख़ुश्क
993,voll::A,pieno,भरा
994,voll::A,pieno,पूरा
995,leer::A,vuoto,ख़ाली
996,offen::A,aperto,खुला
997,geschlossen::A,chiuso,बंद
998,sauber::A,netto,साफ़
999,sauber::A,netto,सुथरा
1000,sauber::A,pulito,साफ़
1001,sauber::A,pulito,सुथरा
1002,schmutzig::A,sporco,गंदा
1003,schmutzig::A,sùdicio,गंदा
1004,roh::A,crudo,कच्चा
1005,reif::A,maturo,पक्व
1006,reif::A,maturo,पक्का
1007,lecker::A,ghiotto,मज़ेदार
1008,lecker::A,ghiotto,स्वादिष्ट
1009,lecker::A,squisito,मज़ेदार
1010,lecker::A,squisito,स्वादिष्ट
1011,süß::A,dolce,मीठा
1012,bitter::A,amaro,कटु
1013,bitter::A,amaro,कड़वा
1014,sauer::A,aspro,खट्टा
1015,sauer::A,acerbo,खट्टा
1016,hell::A,chiaro,रोशन
1017,dunkel::A,buio,अँधेरा
1018,dunkel::A,oscuro,अँधेरा
1019,schwarz::A,nero,काला
1020,schwarz::A,nero,स्याह
1021,weiß::A,bianco,सफ़ेद
1022,rot::A,rosso,लाल
1023,rot::A,rosso,सुर्ख़
1024,gelb::A,giallo,पीला
1025,gelb::A,giallo,ज़र्द
1026,blau::A,blu,नीला
1027,blau::A,blu,आसमानी
1028,blau::A,azzurro,नीला
1029,blau::A,azzurro,आसमानी
1030,grün::A,verde,हरा
1031,grau::A,grigio,धूसर
1032,bunt::A,variopinto,रंगीन
1033,bunt::A,variopinto,बहुरंगा
1034,billig::A,a buon prezzo,सस्ता
1035,billig::A,a buon mercato,सस्ता
1036,teuer::A,caro,महँगा
1037,wertvoll::A,prezioso,क़ीमती
1038,wertvoll::A,prezioso,मूल्यवान्
1039,blind::A,cieco,अंधा
1040,taub::A,sordo,बहरा
1041,kräftig::A,forte,ताक़तवर
1042,kräftig::A,forte,शक्तिशाली
1043,kräftig::A,robusto,ताक़तवर
1044,kräftig::A,robusto,शक्तिशाली
1045,stark::A,forte,प्रबल
1046,stark::A,forte,बलवान्
1047,stark::A,vigoroso,प्रबल
1048,stark::A,vigoroso,बलवान्
1049,schwach::A,dèbole,कमज़ोर
1050,fett::A,grasso,मोटा
1051,fett::A,grasso,मांसल
1052,schlank::A,snello,पतला
1053,schlank::A,snello,छरहरा
1054,schlank::A,slanciato,पतला
1055,schlank::A,slanciato,छरहरा
1056,hübsch::A,bello,सुंदर
1057,hübsch::A,bello,ख़ूबसूरत
1058,hübsch::A,carino,सुंदर
1059,hübsch::A,carino,ख़ूबसूरत
1060,böse::A,cattivo,पापी
1061,böse::A,cattivo,दुष्ट
1062,dumm::A,stùpido,मूर्ख
1063,dumm::A,stùpido,बुद्धू
1064,faul::A,pigro,आलसी
1065,faul::A,pigro,सुस्त
1066,fleißig::A,diligente,मेहनती
1067,fleißig::A,diligente,परिश्रमी
1068,geizig::A,avaro,कृपण
1069,geizig::A,avaro,कंजूस
1070,klug::A,intelligente,समझदार
1071,klug::A,intelligente,होशियार
1072,klug::A,intelligente,अक़्लमंद
1073,geschickt::A,àbile,किशल
1074,lieb::A,caro,प्रिय
1075,lieb::A,caro,प्यारा
1076,lustig::A,gaio,हँसमुख
1077,lustig::A,gaio,ख़ुशदिल
1078,lustig::A,allegro,हँसमुख
1079,lustig::A,allegro,ख़ुशदिल
1080,sanft::A,dolce,नम्र
1081,hungrig::A,affamato,भूखा
1082,krank::A,malato,बीमार
1083,krank::A,malato,अस्वस्थ
1084,krank::A,infermo,बीमार
1085,krank::A,infermo,अस्वस्थ
1086,nackt::A,nudo,नग्न
1087,traurig::A,triste,उदास
1088,traurig::A,triste,रंजीदा
1089,lebendig::A,vivo,जीता
1090,lebendig::A,vivo,ज़िंदा
1091,gut::A,buono,अच्छा
1092,schlecht::A,cattivo,बुरा
1093,schlecht::A,cattivo,ख़राब
1094,richtig::A,giusto,ठीक
1095,schlimm::A,grave,बुरा
1096,schlimm::A,grave,अप्रिय
1097,wahr::A,vero,सच
1098,alt::A,vecchio,पुराना
1099,neu::A,nuovo,नया
1100,ehemalig::A,vecchio,भूतपूर्व
1101,ehemalig::A,d'una_volta,भूतपूर्व
1102,alt[Lebewesen]::A,anziano,बूढ़ा
1103,alt[Lebewesen]::A,anziano,वृद्ध
1104,jung::A,giovane,जवान
1105,arm::A,pòvero,ग़रीब
1106,reich::A,ricco,धनी
1107,reich::A,ricco,अमीर
1108,bekannt::A,noto,मालूम
1109,bekannt::A,conosciuto,मालूम
1110,berühmt::A,famoso,मशहूर
1111,berühmt::A,famoso,प्रसिद्ध
1112,berühmt::A,cèlebre,मशहूर
1113,berühmt::A,cèlebre,प्रसिद्ध
1114,fremd::A,estràneo,विदेशी
1115,fremd::A,estràneo,अपरिचित
1116,fremd::A,straniero,विदेशी
1117,fremd::A,straniero,अपरिचित
1118,verschieden::A,diverso,अलग
1119,verschieden::A,diverso,भिन्न
1120,verschieden::A,differente,अलग
1121,verschieden::A,differente,भिन्न
1122,nah::A,vicino,नज़दीकी
1123,nah::A,propinquo,नज़दीकी
1124,fern::A,lontano,दूर
1125,fern::A,lontano,दूरस्थ
1126,linker::A,sinistro,बायाँ
1127,rechter::A,destro,दायाँ
1128,rechter::A,destro,दाहिना
1129,anderer::A,altro,अन्य
1130,anderer::A,altro,दूसरा
1131,erster::A,primo,पहला
1132,erster::A,primo,प्रथम
1133,zweiter::A,secondo,दूसरा
1134,zweiter::A,secondo,द्वितीय
1135,dritter::A,terzo,तीसरा
1136,letzter::A,ùltimo,अंतिम
1137,letzter::A,ùltimo,आख़िरी
1138,allein::ADV,solo,तनहा
1139,allein::ADV,solo,अकेले
1140,allein::ADV,da solo,तनहा
1141,allein::ADV,da solo,अकेले
1142,auf einmal::ADV,insieme,वक़्त में
1143,zusammen::ADV,insieme,एक साथ
1144,zusammen::ADV,insieme,साथ साथ
1145,lange::ADV,a lungo,देर तक
1146,plötzlich::ADV,all'improvviso,सहसा
1147,plötzlich::ADV,all'improvviso,अचानक
1148,sofort::ADV,sùbito,तुरंत
1149,sofort::ADV,all'istante,तुरंत
1150,später::ADV,più tardi,बाद को
1151,später::ADV,più tardi,बाद में
1152,jetzt::ADV,ora,अब
1153,jetzt::ADV,ora,अभी
1154,jetzt::ADV,adesso,अब
1155,jetzt::ADV,adesso,अभी
1156,heute::ADV,oggi,आज
1157,morgen::ADV,domani,कल
1158,bald::ADV,presto,जल्दी
1159,bald::ADV,tra poco,जल्दी
1160,dann::ADV,allora,तब
1161,gestern::ADV,ieri,कल
1162,einst::ADV,prima,एक दिन
1163,einst::ADV,prima,पहले कभी
1164,einst::ADV,un tempo,एक दिन
1165,einst::ADV,un tempo,पहले कभी
1166,damals::ADV,allora,उस समय
1167,damals::ADV,allora,उन दिनों
1168,danach::ADV,poi,इसके बाद
1169,danach::ADV,poi,इसके पश्चात्
1170,danach::ADV,dopo,इसके बाद
1171,danach::ADV,dopo,इसके पश्चात्
1172,vorher::ADV,prima,पहले
1173,vorher::ADV,prima,पेशतर
1174,zuerst::ADV,prima,पहले
1175,zuerst::ADV,dapprima,पहले
1176,einmal::ADV,una volta,एक बार
1177,einmal::ADV,una volta,एक दफ़ा
1178,manchmal::ADV,talvolta,कभी कभी
1179,manchmal::ADV,qualche volta,कभी कभी
1180,oft::ADV,spesso,अक्सर
1181,immer::ADV,sempre,सदा
1182,immer::ADV,sempre,हमेशा
1183,niemals::ADV,non mai,कभी नहीं
1184,niemals::ADV,non mai,कदापि नहीं
1185,hier::ADV,qua,इधर
1186,hier::ADV,qua,यहाँ
1187,hierhin::ADV,qua,इधर को
1188,hierhin::ADV,qua,यहाँ को
1189,von hier::ADV,ne,यहाँ से
1190,von hier::ADV,da qui,यहाँ से
1191,dort::ADV,lì,उधर
1192,dort::ADV,lì,वहाँ
1193,dorthin::ADV,là,उधर को
1194,dorthin::ADV,là,वहाँ को
1195,geradeaus::ADV,diritto,सीधे
1196,vorwärts::ADV,avanti,आगे
1197,vorwärts::ADV,avanti,आगे को
1198,rückwärts::ADV,all'indietro,पीछे को
1199,zurück::ADV,di indietro,वापस
1200,unten::ADV,giù,नीचे
1201,unten::ADV,sotto,नीचे
1202,hinab::ADV,giù,नीचे को
1203,hinab::ADV,in giù,नीचे को
1204,oben::ADV,su,ऊपर
1205,oben::ADV,sopra,ऊपर
1206,hinauf::ADV,in sù,ऊपर को
1207,hinauf::ADV,in alto,ऊपर को
1208,überall::ADV,dappertutto,हर जगह
1209,überall::ADV,dappertutto,हर स्थान
1210,nicht::ADV,non,न
1211,nicht::ADV,non,नहीं
1212,ein wenig::ADV,un po',कुछ
1213,ein wenig::ADV,un po',ज़रा
1214,ein wenig::ADV,un po',थोड़ा
1215,ein wenig::ADV,un poco,कुछ
1216,ein wenig::ADV,un poco,ज़रा
1217,ein wenig::ADV,un poco,थोड़ा
1218,kaum::ADV,a appena,लगभग नहीं
1219,kaum::ADV,a appena,बराबर नहीं
1220,sehr::ADV,molto,बहुत
1221,so::ADV,così,ऐसा
1222,so::ADV,tanto,ऐसा
1223,noch::ADV,ancora,अभी तक
1224,nur::ADV,solo,केवल
1225,nur::ADV,solo,सिर्फ़
1226,nur::ADV,soltanto,केवल
1227,nur::ADV,soltanto,सिर्फ़
1228,schon::ADV,già,चुकना
1229,wieder::ADV,di nuovo,फिर
1230,wieder::ADV,di nuovo,दुबारा
1231,vergebens::ADV,invano,व्यर्थ
1232,vor::PRP,davanti a,के आगे
1233,vor::PRP,davanti a,के सामने
1234,hinter::PRP,dietro,के पीछे
1235,unter::PRP,sotto,के तले
1236,unter::PRP,sotto,के नीचे
1237,durch::PRP,per,के पार
1238,durch::PRP,attraverso,के पार
1239,neben::PRP,a accanto a,के पास
1240,neben::PRP,a accanto a,की बग़ल में
1241,zwischen::PRP,fra,के बीच
1242,wegen::PRP,a causa di,के कारण
1243,wegen::PRP,a causa di,की वजह से
1244,dies::PRN,ciò,यह
1245,dies::PRN,questo,यह
1246,das::PRN,ciò,वह
1247,das::PRN,quello,वह
1248,alles::PRN,tutto,सब
1249,alles::PRN,tutto,सब कुछ
1250,ich::PRN,ìo,मैं
1251,du::PRN,tu,तू
1252,er::PRN,lui,यह
1253,er::PRN,egli,यह
1254,wir::PRN,noi,हम
1255,ihr::PRN,voi,तुम
1256,sie::PRN,loro,ये
1257,was::FPRN,che,क्या
1258,was::FPRN,che cosa,क्या
1259,wer::FPRN,chi,कौन
1260,wo::FADV,dove,किधर
1261,wohin::FADV,dove,किधर
1262,wie::FADV,come,कैसे
1263,warum::FADV,perche,क्यों
1264,wieviel::FNUM,quanto,कितना
1265,eins::NUM,uno,एक
1266,zwei::NUM,due,दो
1267,drei::NUM,tre,तीन
1268,vier::NUM,quattro,चार
1269,fünf::NUM,cinque,पाँच
1270,sechs::NUM,sei,छह
1271,sieben::NUM,sette,सात
1272,acht::NUM,otto,आठ
1273,neun::NUM,nove,नौ
1274,zehn::NUM,dieci,दस
1275,elf::NUM,ùndici,ग्यारह
1276,zwölf::NUM,dodici,बारह
1277,zwanzig::NUM,venti,बीस
1278,dreißig::NUM,trenta,तीस
1279,vierzig::NUM,quaranta,चालीस
1280,fünfzig::NUM,cinquanta,पचास
1281,sechzig::NUM,sessanta,साठ
1282,siebzig::NUM,settanta,सत्तर
1283,achtzig::NUM,ottanta,अस्सी
1284,neunzig::NUM,novanta,नव्वे
1285,hundert::NUM,cento,सौ
1286,tausend::NUM,mille,हज़ार
1287,und::CNJ,e,और
1288,oder::CNJ,o,या
1289,stehen::V,stare in piedi,खड़ा होना
1290,sitzen::V,sedere,बैठना
1291,sitzen::V,stare seduto,बैठना
1292,liegen::V,giacere,लेटना
1293,hängen::V,pèndere,लटकना
1294,hängen::V,èssere appeso,लटकना
1295,werden::V,farsi,बनना
1296,werden::V,diventare,बनना
1297,passieren::V,succèdere,होना
1298,beginnen::V,cominciare,आरंभ होना
1299,beginnen::V,cominciare,प्रारंभ होना
1300,enden::V,finire,अंत होना
1301,enden::V,finire,ख़तम होना
1302,enden::V,terminare,अंत होना
1303,enden::V,terminare,ख़तम होना
1304,wechseln::V,variare,बदलना
1305,wechseln::V,cambiare,बदलना
1306,aufgehen[Sonne]::V,sòrgere,चढ़ना
1307,aufgehen[Sonne]::V,sòrgere,उदित होना
1308,aufgehen[Sonne]::V,spuntare,चढ़ना
1309,aufgehen[Sonne]::V,spuntare,उदित होना
1310,untergehen[Sonne]::V,tramontare,अस्त हो जाना
1311,scheinen[Sonne]::V,splèndere,रोशनी देना
1312,donnern::V,tonare,गरजना
1313,wehen::V,soffiare,चलना
1314,strömen::V,fluire,बहना
1315,strömen::V,fluire,प्रवाहित होना
1316,fließen::V,fluire,बहना
1317,fließen::V,fluire,प्रवाहित होना
1318,fließen::V,scorrere,बहना
1319,fließen::V,scorrere,प्रवाहित होना
1320,sich drehen::V,girarsi,घूमना
1321,schwanken::V,oscillare,हिलना
1322,schwanken::V,barcollare,हिलना
1323,schwingen::V,vibrare,हिलना
1324,schwingen::V,oscillare,हिलना
1325,fallen::V,cadere,गिरना
1326,brennen::V,àrdere,जलना
1327,brennen::V,bruciare,जलना
1328,rauchen::V,fumare,धुआँ उड़ाना
1329,regnen::V,piòvere,बरसना
1330,gefrieren::V,gelarsi,जमना
1331,gefrieren::V,congelarsi,जमना
1332,tauen::V,sciògliersi,गलना
1333,tauen::V,sciògliersi,पिघलना
1334,schmelzen::V,fòndere,गलना
1335,schmelzen::V,fòndere,पिघलना
1336,schmelzen::V,sciògliersi,गलना
1337,schmelzen::V,sciògliersi,पिघलना
1338,trocknen::V,asciugarsi,सूखना
1339,sieden::V,bollire,उबलना
1340,faulen::V,marcire,गलना
1341,faulen::V,marcire,सड़ना
1342,verfaulen::V,imputridire,गलना
1343,verfaulen::V,imputridire,सड़ना
1344,reißen::V,strapparsi,फटना
1345,versinken::V,affondare,डूबना
1346,vergehen::V,passare,बीतना
1347,vergehen::V,passare,गुज़रना
1348,erscheinen::V,apparire,दिखाई देना
1349,erscheinen::V,comparire,दिखाई देना
1350,verschwinden::V,sparire,ग़ायब होना
1351,verschwinden::V,scomparire,ग़ायब होना
1352,sinken::V,calare,घटना
1353,sinken::V,calare,उतरना
1354,sinken::V,scendere,घटना
1355,sinken::V,scendere,उतरना
1356,abnehmen::V,diminuire,घटना
1357,zunehmen::V,aumentare,बढ़ना
1358,steigen::V,salire,बढ़ना
1359,steigen::V,montare,बढ़ना
1360,wachsen::V,crescere,उगना
1361,glänzen::V,splèndere,चमकना
1362,funkeln::V,brillare,जगमगाना
1363,funkeln::V,brillare,टिमटिमाना
1364,funkeln::V,scintillare,जगमगाना
1365,funkeln::V,scintillare,टिमटिमाना
1366,lärmen::V,strepitare,शोर मचाना
1367,lärmen::V,fare chiasso,शोर मचाना
1368,läuten::V,suonare,बजना
1369,klingeln::V,suonare,बजना
1370,klirren::V,tintinnare,झनझनाना
1371,brausen::V,rombare,साँय-साँय करना
1372,brausen::V,rumoreggiare,साँय-साँय करना
1373,rauschen::V,frusciare,सरसराना
1374,klingen::V,suonare,बजना
1375,bellen::V,latrare,भौंकना
1376,bellen::V,abbaiare,भौंकना
1377,heulen::V,urlare,गुर्राना
1378,heulen::V,ululare,गुर्राना
1379,blasen::V,soffiare,फूँकना
1380,pfeifen::V,fischiare,सीटी देना
1381,schreien::V,gridare,चिल्लाना
1382,stöhnen::V,gèmere,कराहना
1383,stöhnen::V,gèmere,आहें भरना
1384,zittern::V,tremare,काँपना
1385,leben::V,vìvere,जीना
1386,geboren werden::V,nàscere,पैदा होना
1387,atmen::V,respirare,साँस लेना
1388,trinken::V,bere,पीना
1389,essen::V,mangiare,खाना
1390,schlucken::V,inghiottire,निगलना
1391,müde werden::V,stancarsi,थकना
1392,müde werden::V,stancarsi,उकताना
1393,einschlafen::V,addormentarsi,सो जाना
1394,schlafen::V,dormire,सोना
1395,aufwachen::V,svegliarsi,जागना
1396,aufstehen::V,levarsi,उठना
1397,sich erholen::V,riposarsi,सुस्ताना
1398,sich erholen::V,riposarsi,आराम करना
1399,krank werden::V,ammalarsi,बीमार पड़ना
1400,krank sein::V,èssere malato,बीमार होना
1401,schmerzen::V,dolere,दुखना
1402,schmerzen::V,dolere,दर्द करना
1403,husten::V,tossire,खाँसना
1404,genesen::V,guarire,ठीक हो जाना
1405,genesen::V,guarire,स्वस्थ हो जाना
1406,sterben::V,morire,मरना
1407,umkommen::V,perire,मरना
1408,sich bewegen::V,agitarsi,चलना
1409,sich bewegen::V,agitarsi,हिलना
1410,sich rühren::V,muòversi,हिलना
1411,sich erheben::V,alzarsi,उठना
1412,sich setzen::V,sedersi,बैठना
1413,hinfallen::V,cadere,गिरना
1414,laufen::V,camminare,चलना
1415,laufen::V,andare a piedi,चलना
1416,schreiten::V,andare,क़दम जाना
1417,schreiten::V,procedere,क़दम जाना
1418,spazierengehen::V,passeggiare,सैर करना
1419,spazierengehen::V,andare a passeggio,सैर करना
1420,eilen::V,andare in fretta,तेज़ी से जाना
1421,eilen::V,andare in fretta,शीघ्रता से चलना
1422,sich beeilen::V,affrettarsi,जल्दी करना
1423,sich beeilen::V,affrettarsi,शीघ्रता करना
1424,sausen::V,volare,बड़ी तेज़ी से चलना
1425,sausen::V,correre,बड़ी तेज़ी से चलना
1426,rennen::V,correre,भागना
1427,rennen::V,correre,दौड़ना
1428,springen::V,saltare,उछलना
1429,klettern::V,arrampicarsi,चढ़ना
1430,schaukeln::V,fare l'altalena,झूलना
1431,kriechen::V,strisciare,रेंगना
1432,schwimmen::V,nuotare,तैरना
1433,tauchen::V,tuffarsi,डूबना
1434,tauchen::V,immèrgersi,डूबना
1435,rudern::V,remare,खेना
1436,rudern::V,remare,चप्पू चलाना
1437,fahren::V,andare,चलना
1438,fahren::V,andare,यात्रा करना
1439,fahren::V,viaggiare,चलना
1440,fahren::V,viaggiare,यात्रा करना
1441,fliegen::V,volare,उड़ना
1442,gehen::V,andare,जाना
1443,weggehen::V,andàrsene,चला जाना
1444,weggehen::V,andàrsene,बाहर जाना
1445,weggehen::V,andare via,चला जाना
1446,weggehen::V,andare via,बाहर जाना
1447,abfahren::V,partire,छूटना
1448,abfahren::V,partire,रवाना होना
1449,anhalten::V,fermarsi,रुकना
1450,anhalten::V,fermarsi,खड़ा होना
1451,hineingehen::V,entrare,घुसना
1452,hineingehen::V,entrare,अंदर जाना
1453,eintreten::V,entrare,प्रवेश करना
1454,kommen::V,venire,आना
1455,ankommen::V,arrivare,पहुँचना
1456,zurückkommen::V,ritornare,लौटना
1457,zurückkommen::V,ritornare,वापस आना
1458,bleiben::V,restare,रहना
1459,bleiben::V,restare,रुकना
1460,bleiben::V,rimanere,रहना
1461,bleiben::V,rimanere,रुकना
1462,warten::V,aspettare,इंतज़ार करना
1463,erwarten::V,attèndere,प्रतीक्षा करना
1464,suchen::V,cercare,ढूँढ़ना
1465,finden::V,trovare,पाना
1466,finden::V,trovare,ढूँढ़ निकालना
1467,versuchen::V,tentare,कोशिश करना
1468,vorbereiten::V,preparare,तैयार करना
1469,lieben::V,amare,प्यार करना
1470,mögen::V,piacere a,पसंद होना
1471,mögen::V,volere bene a,पसंद होना
1472,lachen::V,rìdere,हँसना
1473,rühren::V,commuòvere,छूना
1474,weinen::V,piàngere,रोना
1475,schimpfen::V,imprecare,गाली देना
1476,sich ärgern::V,stizzirsi,चिढ़ना
1477,sich ärgern::V,stizzirsi,नाराज़ होना
1478,sich ärgern::V,arrabbiarsi,चिढ़ना
1479,sich ärgern::V,arrabbiarsi,नाराज़ होना
