,Concept_ID,it,mrj
1432,bemerken::V,notare,цаклаш
1433,bemerken::V,osservare,цаклаш
1434,erkennen::V,riconoscere,пӓлӓш
1435,begreifen::V,capire,ынгылаш
1436,begreifen::V,comprèndere,ынгылаш
1437,verstehen::V,intèndere,ынгылаш
1438,verstehen::V,comprèndere,ынгылаш
1439,lernen::V,imparare,тыменяш
1440,lernen::V,apprèndere,тыменяш
1441,wissen::V,sapere,пӓлӓш
1442,sich erinnern an::V,ricordare,ышештӓрӓш
1443,sich erinnern an::V,ricordarsi di,ышештӓрӓш
1444,vergessen::V,dimenticare,монден кодаш
1445,messen::V,misurare,висӓш
1446,zählen::V,contare,шотаяш
1447,rechnen::V,contare,шотаяш
1448,rechnen::V,calcolare,шотаяш
1449,lesen::V,lèggere,лыдаш
1450,malen::V,dipìngere,рисуяш
1451,zeichnen::V,disegnare,ыдырка́лаш
1452,schreiben::V,scrìvere,вазаш
1453,besitzen::V,possedere,кы́чаш
1454,kaufen::V,comprare,нӓлӓш
1455,kaufen::V,acquistare,нӓлӓш
1456,verkaufen::V,vendere,выжалаш
1457,bezahlen::V,pagare,тӱлӓш
1458,zahlen::V,pagare,тӱлӓш
1459,beherrschen::V,dominare,кы́чаш
1460,ertragen::V,sopportare,цӹтӓш
