,Concept_ID,ba,os
709,klug::A,аҡыллы,зондджын
710,geschickt::A,оҫта,хӕрзарӕхст
711,lieb::A,яғымлы,уарзон
712,lustig::A,күңелле,хъӕлдзӕг
713,sanft::A,йыуаш,мынчын
714,hungrig::A,ас,ӕххормаг
715,krank::A,сирле,нӕфӕразгӕ
716,krank::A,ауырыу,нӕфӕразгӕ
717,nackt::A,яланғас,бӕгънӕг
718,traurig::A,яманһыу,ӕрхӕндӕг
719,lebendig::A,тере,цардӕгас
720,lebendig::A,йәнле,цардӕгас
721,gut::A,яҡшы,хорз
722,schlecht::A,хөрт,цауд
723,schlecht::A,алама,цауд
724,richtig::A,дөрөҫ,раст
725,schlimm::A,хөрт,ӕвзӕр
726,schlimm::A,алама,ӕвзӕр
727,wahr::A,дөрөҫ,ӕцӕг
728,alt::A,иҫке,зӕронд
729,alt::A,боронғо,зӕронд
730,neu::A,яңы,ног
731,ehemalig::A,элекке,раздӕры
732,alt[Lebewesen]::A,ҡарт,ацӕргӕ
733,jung::A,йәш,ӕрыгон
734,arm::A,фәҡир,мӕгуыр
735,reich::A,бай,хъӕздыг
736,bekannt::A,таныш,зонгӕ
737,berühmt::A,атаҡлы,номдзыд
738,berühmt::A,данлыҡлы,номдзыд
739,fremd::A,ят,æцæгæлон
740,fremd::A,сит,æцæгæлон
741,verschieden::A,төрлө,æндæр æмæ æндæр
742,verschieden::A,төрлө,алы
743,verschieden::A,төрлө,алыхуызон
744,nah::A,яҡын,хӕстӕг
745,fern::A,алыҫ,дард
746,fern::A,алыҫ,дӕрддаг
747,fern::A,йыраҡ,дард
748,fern::A,йыраҡ,дӕрддаг
749,linker::A,һул,галиу
750,rechter::A,уң,рахиз
751,anderer::A,бутән,иннӕ
752,anderer::A,бутән,ӕндӕр
753,erster::A,тәүге,фыццаг
754,erster::A,тәүге,фыццӕгӕм
755,zweiter::A,икенсе,дыккаг
756,zweiter::A,икенсе,дыккæгæм
757,dritter::A,өсөнсө,æртыккаг
758,dritter::A,өсөнсө,æртыккæгæм
759,letzter::A,һуңғы,фӕстаг
760,allein::ADV,бер үҙе,иунæг
761,allein::ADV,яңғыҙ,иунæг
762,auf einmal::ADV,бер юлы,уайтагъд
763,auf einmal::ADV,бер юлы,æвиппайды
764,auf einmal::ADV,бер юлы,æваст
765,zusammen::ADV,бергә,иумӕ
766,lange::ADV,оҙаҡ,бирæ рæстæг
767,plötzlich::ADV,ҡапыл,æвиппайды
768,plötzlich::ADV,ҡапыл,æваст
769,sofort::ADV,шунда уҡ,уыцы сахат
770,sofort::ADV,шунда уҡ,уайтагъд
771,später::ADV,һуңыраҡ,фæстæдæр
772,jetzt::ADV,хәҙер,ныр
773,heute::ADV,бөгөн,абон
774,morgen::ADV,иртәгә,райсом
775,bald::ADV,тиҙҙән,тагъд
776,bald::ADV,тиҙҙән,рæхджы
777,dann::ADV,һуңынан,стæй
778,gestern::ADV,кисә,знон
779,einst::ADV,ҡасандыр,кӕддӕр
780,einst::ADV,бер баҡыт,кӕддӕр
781,damals::ADV,ул саҡта,уæд
782,danach::ADV,һуңынан,стæй
783,danach::ADV,һуңынан,уый фæстæ
784,vorher::ADV,элек,раздæр
785,zuerst::ADV,башта,фыццаг
786,einmal::ADV,бер,иу хатт
787,manchmal::ADV,ҡайһы берҙә,хатт
788,oft::ADV,йыш,арæх
789,immer::ADV,һәр ҡасан,ӕдзух
790,niemals::ADV,бер ҡасан да,никуы
791,niemals::ADV,бер ҡасан да,никæд
792,niemals::ADV,бер ваҡытта ла,никуы
793,niemals::ADV,бер ваҡытта ла,никæд
794,hier::ADV,бында,ам
795,hierhin::ADV,бында,ардӕм
796,von hier::ADV,бынан,ардыгæй
797,von hier::ADV,ошонан,ардыгæй
798,dort::ADV,шунда,уым
799,dort::ADV,тегендә,уым
800,dorthin::ADV,шунда,уырдӕм
801,dorthin::ADV,тегеләй,уырдӕм
802,geradeaus::ADV,тура,æргом
803,vorwärts::ADV,алға,размӕ
804,rückwärts::ADV,кирегә,фӕстӕмӕ
805,zurück::ADV,кирегә,фӕстӕмӕ
806,unten::ADV,түбәндә,дæлæ
807,unten::ADV,түбәндә,дæлейы
808,unten::ADV,түбәндә,бынæй
809,hinab::ADV,түбәнгә,дӕлӕмӕ
810,hinab::ADV,түбәнгә,уырдыгмӕ
811,oben::ADV,юғарыла,уӕле
812,hinauf::ADV,юғарыға,уӕлӕмӕ
813,überall::ADV,бөтә урында,алыран
814,überall::ADV,бөтә урында,алкæм
815,überall::ADV,бөтә урында,кæмдæриддæр
816,nicht::ADV,тугел,нӕ
817,ein wenig::ADV,аҙ,чысыл
818,kaum::ADV,көскә,цъус
819,kaum::ADV,саҡ-саҡ,цъус
820,sehr::ADV,ифат,тынг
821,sehr::ADV,ифат,иттӕг
822,so::ADV,шулай,афтӕ
823,noch::ADV,йәнә,ма
824,nur::ADV,бары,канд
825,nur::ADV,бары,ӕрмӕст
826,schon::ADV,инде,нырид
827,wieder::ADV,тағы,ногӕй
828,vergebens::ADV,бушҡа,дзæгъæлы
829,vergebens::ADV,бушҡа,уæгъды
830,vergebens::ADV,бушҡа,æнæхъуаджы
831,vor::PRP,алдында,разы
832,hinter::PRP,артында,фӕстӕ
833,unter::PRP,аҫтында,бын
834,durch::PRP,үтә,æхсæнты
835,neben::PRP,эргәһендә,цур
836,zwischen::PRP,араһында,астӕу
837,wegen::PRP,өсөн,тыххай
838,wegen::PRP,сәбәпле,тыххай
839,dies::PRN,был,ай
840,dies::PRN,ошо,ай
841,das::PRN,ул,уый
842,alles::PRN,бөтә,алцы
843,alles::PRN,бөтә,æппæтдæр
844,alles::PRN,бөтә,иууылдӕр
845,ich::PRN,мин,æз
846,du::PRN,һин,ды
847,er::PRN,ул,уый
848,wir::PRN,беҙ,мах
849,ihr::PRN,һеҙ,сымах
850,sie::PRN,улар,уыдон
851,was::FPRN,ә,цы
852,was::FPRN,ни,цы
853,was::FPRN,нәмә,цы
854,wer::FPRN,ҡем,чи
855,wo::FADV,ҡайҙа,кӕм
856,wohin::FADV,ҡайҙа,кӕдӕм
857,wie::FADV,инидәй,куыд
858,warum::FADV,ин өсөн,цӕмӕн
859,wieviel::FNUM,күпме,цал
860,eins::NUM,бер,иу
861,zwei::NUM,ике,дыууӕ
862,zwei::NUM,икәү,дыууӕ
863,drei::NUM,өс,ӕртӕ
864,vier::NUM,дүрт,цыппар
865,fünf::NUM,биш,фондз
866,sechs::NUM,алты,ӕхсӕз
867,sieben::NUM,ете,авд
868,acht::NUM,һигеҙ,аст
869,neun::NUM,туғыҙ,фараст
870,zehn::NUM,ун,дӕс
871,elf::NUM,ун бер,иуæндæс
872,zwölf::NUM,ун ике,дыууадæс
873,zwanzig::NUM,егерме,дыууын
874,dreißig::NUM,утыҙ,æртын
875,dreißig::NUM,утыҙ,дæсæмæссæдз
876,vierzig::NUM,ҡырҡ,цыппор
877,vierzig::NUM,ҡырҡ,цыппур
878,vierzig::NUM,ҡырҡ,дыууиссæдзы
879,fünfzig::NUM,илле,фӕндзай
880,sechzig::NUM,алтмыш,æхсай
881,sechzig::NUM,алтмыш,æртиссæдзы
882,siebzig::NUM,етмеш,æвдай
883,siebzig::NUM,етмеш,дæс æмæ æртиссæдзы
884,achtzig::NUM,һикһән,цыппарыссæдзы
885,achtzig::NUM,һикһән,æстай
886,neunzig::NUM,туҡһан,нæуæдз
887,neunzig::NUM,туҡһан,дæс æмæ цыппарыссæдзы
888,hundert::NUM,йөҙ,сӕдӕ
889,tausend::NUM,мең,мин
890,und::CNJ,да,ӕмӕ
891,oder::CNJ,йәки,кӕнӕ
892,stehen::V,тороу,лӕууын
893,sitzen::V,ултырыу,бадын
894,liegen::V,ятыу,хуыссын
895,hängen::V,аҫылынып тороу,ауыгъд уын
896,werden::V,булыу,суӕвын
897,passieren::V,булыу,æрцæуын
898,beginnen::V,башлау,райдайын
899,enden::V,бөтөү,фæуын
900,enden::V,тамамланыү,фæуын
901,wechseln::V,үҙгәреү,ивын
902,aufgehen[Sonne]::V,ҡалҡыу,скæсын
903,untergehen[Sonne]::V,байыу, аныгуылын
904,scheinen[Sonne]::V,яҡтыртып тороу,рухс кӕнын
905,donnern::V,күкрәү,нæрын
906,wehen::V,иҫеү,дымын
907,strömen::V,ташыу,кӕлын
908,fließen::V,ағыу,цæуын
909,fließen::V,ағыу,уайын
910,fließen::V,ағыу,кæлын
911,sich drehen::V,әйләнеү,зилын
912,schwanken::V,тирбәлеү,æнкъуысын
913,schwingen::V,бәүетеү,æнкъуысын
914,schwingen::V,бәүетеү,змæлын
915,fallen::V,йығылыу,хауын
916,brennen::V,яныу,судзын
917,rauchen::V,төтәү,фæздæг кæнын
918,regnen::V,ямғыр яуа,уарын
919,gefrieren::V,туңыү,сӕлын
920,tauen::V,иреү,стайын
921,schmelzen::V,иреү,тайын
922,trocknen::V,кибеү,хус кæнын
923,sieden::V,ҡайнау,фыцын
924,faulen::V,сереу,ӕмбийын
925,verfaulen::V,сереу,бамбийын
926,reißen::V,өҙөү,скъуийын
927,reißen::V,йыртылыу,скъуийын
928,versinken::V,батыу,дӕлдон_кӕнын
929,vergehen::V,үтеү,аивгъуийын
930,erscheinen::V,килеп сығыу,разынын
931,verschwinden::V,юғалыу,фæтары уын
932,verschwinden::V,юғалыу,фæдæлдзæх уын
933,verschwinden::V,юғалыу,фесæфын
934,verschwinden::V,юғалыу,æрбайсæфын
935,sinken::V,түбәнәйеү,дæлæмæ æрхауын
936,abnehmen::V,кәметеү,фæкъаддæр уын
937,abnehmen::V,кәметеү,фæцух уын
938,zunehmen::V,артыу,фæфылдæр уын
939,zunehmen::V,артыу,сбирæ уын
940,zunehmen::V,артыу,сахадын
941,steigen::V,күтәрелеү,сыстын
942,wachsen::V,үҫеү,рӕзын
943,glänzen::V,ялтырау,ӕрттивын
944,funkeln::V,баҙлау,тыбар-тыбур_кӕнын
945,lärmen::V,шаулау,хъæлæба кæнын
946,läuten::V,ҡағыу,цæгъдын
947,klingeln::V,ҡағыу,цæгъдын
948,klingeln::V,шылтыратыу,цæгъдын
949,klirren::V,шылтыратыу,дзыгъал-мыгъул кæнын
950,klirren::V,шылтыратыу,дзæгъ-дзæгъ кæнын
951,brausen::V,ҡотороноу,абухын
952,rauschen::V,шыптырлау,
953,klingen::V,яңғырау,зæлын
954,klingen::V,яңғырау,азæлын
955,klingen::V,яңғырау,хъуысын
956,bellen::V,өрөү,рæйын
957,heulen::V,олоу,ниуын
958,blasen::V,өрөү,фу кӕнын
959,pfeifen::V,һызғырып ебәреү,æхситт кæнын
960,pfeifen::V,һызғырып ебәреү,къуыззитт кæнын
961,schreien::V,ҡысҡырыу,хъӕр кӕнын
962,stöhnen::V,уңғырашыу,хъæрзын
963,stöhnen::V,уңғырашыу,дзыназын
964,zittern::V,ҡалтырау,ризын
965,leben::V,йәшәү,цӕрын
966,geboren werden::V,тыуыу,райгуырын
967,atmen::V,тын алыү,улӕфын
968,trinken::V,эсеү,нуазын
969,essen::V,ашау,хӕрын
970,schlucken::V,йотоу,ныхъуырын
971,müde werden::V,арыу,бафæллайын
972,müde werden::V,арыу,бафæлмæцын
973,müde werden::V,арыу,сфæлмæцын
974,einschlafen::V,йоҡлап китеү,бафынæй уын
975,schlafen::V,йоҡлау,хуыссын
976,schlafen::V,йоҡлау,фынӕй кӕнын
977,aufwachen::V,уяныу,райхъал уын
978,aufstehen::V,тороу,стын
979,sich erholen::V,ял итеү,фæллад уадзын
980,sich erholen::V,ял итеү,улæфын
981,krank werden::V,сирләү,фӕрынчын уын
982,krank sein::V,сирләү,сӕйын
983,schmerzen::V,ауыртыу,риссын
984,husten::V,йүтәлләү,хуыфын
985,genesen::V,һауығыу,сдзæбæх уын
986,genesen::V,һауығыу,рандидзын
987,genesen::V,һауығыу,сæндидзын
988,sterben::V,үлеү,мӕлын
989,umkommen::V,һәләк булыу,фесæфын
990,umkommen::V,һәләк булыу,байсæфын
991,umkommen::V,һәләк булыу,бабын уын
992,umkommen::V,һәләк булыу,мард фæуын
993,sich bewegen::V,хәрәкәт итеү,тæлфын
994,sich bewegen::V,хәрәкәт итеү,цæуын
995,sich rühren::V,ҡуҙғалыу,змӕлын
996,sich erheben::V,тороу,стын
997,sich setzen::V,ултырыу,сбадын
998,hinfallen::V,ҡолау,ӕрхауын
999,laufen::V,йөрөү,цӕуын
1000,laufen::V,йөрөү,рацу-бацу_кӕнын
1001,schreiten::V,атлау,къахдзæф кæнын
1002,schreiten::V,атлау,санчъех кæнын
1003,schreiten::V,атлау,цæуын
1004,spazierengehen::V,ял итеп йороү,озер кæнын
1005,spazierengehen::V,ял итеп йороү,тезгъо кæнын
1006,eilen::V,ашығыу,тагъд кæнын
1007,eilen::V,ашығыу,тындзын
1008,eilen::V,ҡабаланыу,тагъд кæнын
1009,eilen::V,ҡабаланыу,тындзын
1010,sich beeilen::V,ашығыу,тагъд кæнын
1011,sich beeilen::V,ашығыу,тындзын
1012,sich beeilen::V,ҡабаланыу,тагъд кæнын
1013,sich beeilen::V,ҡабаланыу,тындзын
1014,sausen::V,елеү,уайын
1015,sausen::V,елеү,тæхын
1016,rennen::V,йүгеп йөрөү,згъорын
1017,springen::V,һикереү,гæпп кæнын
1018,springen::V,һикереү,сæррæтт кæнын
1019,springen::V,һикереү,лиуырын
1020,klettern::V,үрмәләү,хилын
1021,klettern::V,үрмәләп менеү,хилын
1022,schaukeln::V,сайҡалыу,хецъро кæнын
1023,schaukeln::V,сайҡалыу,херыйыл бадын
1024,kriechen::V,шыуышыу,бырын
1025,schwimmen::V,йоҙөү,ленк кӕнын
1026,tauchen::V,сумыу,ныгъуылын
1027,rudern::V,ишеү,бæлæгъ тæрын
1028,rudern::V,ишеү,чема тæрын
1029,fahren::V,йөрөү,цӕуын
1030,fliegen::V,осоу,тӕхын
1031,gehen::V,барыу,цӕуын
1032,weggehen::V,китеү,ацӕуын
1033,abfahren::V,сығыу,араст уын
1034,anhalten::V,тукталыу,æрлæууын
1035,hineingehen::V,инеү,мидæмæ цæуын
1036,eintreten::V,инеү,бацӕуын
1037,kommen::V,килеү,æрцæуын
1038,ankommen::V,килеү,æрцæуын
1039,zurückkommen::V,ҡайтыу,раздæхын
1040,zurückkommen::V,ҡайтыу,фæстæмæ_раздæхын
1041,zurückkommen::V,ҡайтыу,æрбаздæхын
1042,zurückkommen::V,ҡайтыу,аздæхын
1043,bleiben::V,ҡалыу,лӕууын
1044,warten::V,көтөп тороу,ӕнхъӕлмӕ кӕсын
1045,erwarten::V,көтөү,ӕнхъӕлмӕ кӕсын
1046,suchen::V,эҙләү,агурын
1047,finden::V,табыу,ссарын
1048,versuchen::V,тырышып ҡарау,фӕлварын
1049,vorbereiten::V,әҙерләү,бацаттæ кæнын
1050,vorbereiten::V,әҙерләү,æрæввонг кæнын
1051,lieben::V,яратыу,уарзын
1052,mögen::V,һөйөү,зæрдæмæ цæуын
1053,mögen::V,яратыу,зæрдæмæ цæуын
1054,lachen::V,көлөү,худын
1055,rühren::V,ҡағылыу,зæрдæ суынгæг кæнын
1056,weinen::V,илау,кӕуын
1057,schimpfen::V,һүгенеү,æлгъитын
1058,schimpfen::V,тиргәнеү,æлгъитын
1059,schimpfen::V,һуҡраныу,æлгъитын
1060,sich ärgern::V,асыуланыу,мæсты кæнын
1061,sich fürchten::V,ҡурҡыу,тæрсын
1062,fürchten::V,ҡурҡыу,тæрсын
1063,fliehen::V,ҡасыу,лидзын
1064,flüchten::V,ҡасыу,алидзын
1065,sehen::V,күреү,уынын
1066,anschauen::V,ҡарау,акӕсын
1067,ansehen::V,ҡарау,кӕсын
1068,ansehen::V,тикшереү,кӕсын
1069,hören::V,ишетеү,хъусын
1070,zuhören::V,тыңлау,хъусын
1071,probieren::V,татыу,уынын
1072,probieren::V,татыу,аходын
1073,riechen::V,еҫкәү,смудын
1074,fühlen::V,тойоу,ӕнкъарын
1075,scheinen::V,кеүек күренеү,зынын
1076,scheinen::V,тойолоу,зынын
1077,zu sehen sein::V,күренеү,зынын
1078,vernehmen::V,ишетеү,фехъусын
1079,frieren::V,туңыү,сийын
1080,tun::V,яһау,кӕнын
1081,tun::V,әшләү,кӕнын
1082,können::V,алыу,фӕразын
1083,können::V,мөмкин булыу,фӕразын
1084,wollen::V,теләү,фӕндын
1085,anfangen::V,башлау,райдайын
1086,beenden::V,бөтөрөү,фӕуын
1087,beenden::V,тамамлау,фӕуын
1088,aufhören::V,туктау,банцайын
1089,aufhören::V,туктау,фенцайын
1090,gelingen::V,уңышлы булыу,бантысын
1091,geraten::V,булып сығыу,разынын
1092,öffnen::V,асыу,гом кӕнын
1093,schließen::V,йомоу,ӕхгӕнын
1094,stellen::V,ҡуйыу,ӕвӕрын
1095,setzen::V,урынлаштырыу,сбадын кӕнын
1096,legen::V,һалыу,ӕрӕвӕрын
1097,berühren::V,тейеү,агайын
1098,berühren::V,ҡағылыу,агайын
1099,verbinden::V,ҡушыу,бӕттын
1100,verbinden::V,бәйләү,бӕттын
1101,bedecken::V,ҡаплау,ӕмбӕрзын
1102,aufhängen::V,элеү,ауындзын
1103,anzünden::V,тоҡандырыу,ссудзын
1104,aufheben::V,мендереү,сисын
1105,zurücklassen::V,ҡалдырыу,ныууадзын
1106,verlieren::V,юғалтыу,фесафын
1107,fallen lassen::V,төшөрөп ебәреү,ӕрӕппарын
1108,fallen lassen::V,төшөрөп ебәреү,къухтӕй феуӕгъд кӕнын
1109,machen::V,яһау,саразын
1110,machen::V,эшләү,саразын
1111,herstellen::V,эшләп сығарыу,сцæттæ кæнын
1112,herstellen::V,эшләп сығарыу,саразын
1113,bauen::V,төҙөү,амайын
1114,reparieren::V,төҙәтеү,æмпъузын
1115,reparieren::V,төҙәтеү,цалцæг кæнын
1116,verbessern::V,яҡшыртыу,фæхуыздæр кæнын
1117,ändern::V,үҙгәртеү,аивын
1118,graben::V,ҡаҙыу,къахын
1119,beugen::V,бөгөү,æркъæдз кæнын
1120,beugen::V,бөгөү,æртасын кæнын
1121,biegen::V,бөгөү,тасын кӕнын
1122,drehen::V,өйрөлтөү,здухын
1123,drehen::V,әйләндереү,здухын
1124,wenden::V,әйләндереү,афæлдахын
1125,wenden::V,әйләндереү,рафæлдахын
1126,umdrehen::V,түңкәреү,афæлдахын
1127,heben::V,күтәреү,сдарын
1128,heben::V,күтәреү,схæцын
1129,heben::V,мендереү,сдарын
1130,heben::V,мендереү,схæцын
1131,hochheben::V,күтәреү,уæлæмæ хæцын
1132,ergreifen::V,тотоп алыу,фӕлӕбурын
1133,halten::V,тотоу,дарын
1134,drücken::V,ҡыҫыу,æлхъивын
1135,drücken::V,ҡыҫыу,хæцын
1136,schieben::V,этеү,схойын
1137,schieben::V,төртөү,схойын
1138,kratzen::V,ҡырыу,хафын
1139,lecken::V,ялау,сдæрын
1140,beißen::V,тешләү,хæцын
1141,abreißen::V,өҙөү,ратонын
1142,abschneiden::V,ҡырҡыу,ралыг кӕнын
1143,binden::V,бәйләү,бабӕттын
1144,stecken::V,ҡаҙау,ныссадзын
1145,brechen::V,боҙоу,асæттын
1146,brechen::V,боҙоу,басæттын
1147,brechen::V,боҙоу,ныссæттын
1148,klopfen::V,шаҡылдау,хойын
1149,klopfen::V,шаҡылдау,гуыпп-гуыпп кæнын
1150,klopfen::V,шаҡылдау,къуырцц-къуырцц кæнын
1151,hauen::V,туҡмау,цӕвын
1152,hauen::V,туҡмау,нӕмын
1153,kleben::V,йәбештереү,ныхасын
1154,kleben::V,йәбештереү,æндадзын
1155,reiben::V,ыуыу,сӕрфын
1156,reiben::V,ыуыу,хафын
1157,reiben::V,ышҡыу,сӕрфын
1158,reiben::V,ышҡыу,хафын
1159,streichen::V,яғыу,байсæрдын
1160,streichen::V,яғыу,сахорын
1161,schleifen::V,үткерләү,ссын
1162,schleifen::V,үткерләү,цыргъ кӕнын
1163,schneiden::V,ҡырҡыу,кӕрдын
1164,rütteln::V,һелкетеү,æнкъусын
1165,schütteln::V,һелкетеү,уигъын
1166,schwenken::V,болғау,тилын
1167,schwenken::V,болғау,уигъын
1168,schütten::V,ҡойоу,ныккӕнын
1169,füllen::V,тултырыу,байдзаг кæнын
1170,einwickeln::V,төрөү,батухын
1171,tragen::V,алып барыу,хӕссын
1172,schleppen::V,һөйрәү,ласын
1173,ziehen::V,тартыу,ласын
1174,aufbewahren::V,һаҡлау,æвæрын
1175,werfen::V,ырғытыу,зыввытт кӕнын
1176,fangen::V,тотоу,ӕрцахсын
1177,packen::V,етеү,рацахсын
1178,packen::V,тотоп алыу,рацахсын
1179,verstecken::V,йәшереү,æмбæхсын
1180,verstecken::V,йәшереү,нымæхсын
1181,teilen::V,бүлеү,уарын
1182,schicken::V,ебәреү,ӕрвитын
1183,bringen::V,килтереү,æрхæссын
1184,bringen::V,килтереү,æрбахæссын
1185,hinzufügen::V,өтәү,ӕфтауын
1186,bekommen::V,алыу,ссарын
1187,bekommen::V,алыу,сфæрæз кæнын
1188,bekommen::V,алыу,самал кæнын
1189,erhalten::V,алыу,райсын
1190,nehmen::V,алыу,райсын
1191,wählen::V,һайлаү,равзарын
1192,auswählen::V,һайлап алыу,авзарын
1193,bewahren::V,һаҡлау,бавæрын
1194,bewahren::V,һаҡлау,нывæрын
1195,behindern::V,тотҡарлыҡ яһау,цæлхдур æвæрын
1196,behindern::V,тотҡарлыҡ яһау,ныхдур æвæрын
1197,behindern::V,тотҡарлыҡ яһау,къуылымпы кæнын
1198,behindern::V,тотҡарлыҡ яһау,хъыг дарын
1199,verderben::V,боҙоу,фесафын
1200,beschädigen::V,боҙоу,халын
1201,zerbrechen::V,ҡыйратыу,асӕттын
1202,zerreißen::V,йыртыу,аскъуынын
1203,zerstören::V,емереү,фехалын
1204,verbrennen::V,үртәү,басудзын
1205,geben::V,биреү,дӕттын
1206,reichen::V,биреү,адæттын
1207,schenken::V,бүләк итеү,лæвар кæнын
1208,versprechen::V,вәғәҙә биреү,дзырд раттын
1209,versprechen::V,вәғәҙә биреү,зӕрдӕ бавӕрын
1210,wünschen::V,теләу,зæрдæ зæгъы
1211,loben::V,маҡтау,раппӕлын
1212,küssen::V,үбеү,пъа кæнын
1213,küssen::V,үбеү,ба кæнын
1214,wiegen::V,бәүетеү,узын
1215,wiegen::V,тирбәтеү,узын
1216,zudecken::V,ҡаплау,бамбӕрзын
1217,wecken::V,уятыу,райхъал кӕнын
1218,zeigen::V,күрһәтеү,амонын
1219,führen::V,етәкләү,кӕнын
1220,führen::V,етәкләү,фæкæнын
1221,lehren::V,уҡытыу,ахуыр кæнын
1222,lehren::V,өйрәтеү,ахуыр кæнын
1223,unterrichten::V,уҡытыу,ахуыр кæнын
1224,aufziehen::V,тәрбиәле,хъомыл кӕнын
1225,leiten::V,етәкләү,разамынд дӕттын
1226,leiten::V,етәкселек итеү,разамынд дӕттын
1227,antreiben::V,ашыҡтырыу,тагъд кæнын
1228,antreiben::V,ашыҡтырыу,рог кæнын
1229,lassen::V,мәжбүр итеү,кæнын
1230,einladen::V,саҡырыу,ӕрхонын
1231,einladen::V,саҡырыу,ӕрбахонын
1232,vereinigen::V,берләштереү,баиу кӕнын
1233,besuchen::V,килеп сығыу,абæрæг кæнын
1234,besuchen::V,килеп сығыу,бабæрæг кæнын
1235,besuchen::V,килеп сығыу,бауайын
1236,treffen::V,тойоү,фембæлын
1237,treffen::V,осратыу,фембæлын
1238,treffen::V,ҡаршылау,фембæлын
1239,sich versammeln::V,йыйылыу,æрæмбырд уын
1240,spielen::V,тартыу,хъазын
1241,singen::V,йырлау,зарын
1242,tanzen::V,бейеү,кафын
1243,sich trennen::V,айырылышыу,фæйнæрдæм фæцæуын айхæлын
1244,verlassen::V,ташлау,ныууадзын
1245,verlassen::V,ташлап китеү,ныууадзын
1246,retten::V,ҡотҡарыу,фервӕзын кӕнын
1247,bewachen::V,һаҡлау,хъахъхъӕнын
1248,schützen::V,һаҡлау,хъахъхъӕнын
1249,verteidigen::V,яҡлау,бахизын
1250,sich schlagen::V,һуғышыу,хыл кæнын
1251,schießen::V,атыу,ӕхсын
1252,siegen::V,еңеү,басӕттын
1253,siegen::V,еңеү,фӕуӕлахиз уӕвын
1254,ärgern::V,асыуландырыу,мӕсты кӕнын
1255,schlagen::V,бәреү,ныццæвын
1256,schlagen::V,туҡмау,ныццæвын
1257,treten::V,тибеү,
1258,treten::V,типкеләү,
1259,stechen::V,сәнсеү,фæрæхойын
1260,stoßen::V,этеү,риуыгъын
1261,stoßen::V,төртөү,риуыгъын
1262,stehlen::V,урлау,давын
1263,stören::V,ҡамасаулау,хъыгдарын
1264,belästigen::V,бимазалау,хъыгдарын
1265,belästigen::V,ҡамасаулау,хъыгдарын
1266,verbergen::V,йәшереү,бамбӕхсын
1267,verbergen::V,йәшереү,басусӕг кӕнын
1268,täuschen::V,ултыртыу,фӕливын
1269,täuschen::V,ултыртыу,асайын
1270,betrügen::V,алдау,асайын
1271,töten::V,үлтереү,амарын
1272,wohnen::V,йәшәү,цӕрын
1273,arbeiten::V,эшләү,кусын
1274,sammeln::V,йыйыу,æртонын
1275,pflücken::V,өҙөү,тонын
1276,jagen::V,аулау,цуан кæнын
1277,fischen::V,аулау,кæсаг ахсын æнгуырæй
1278,fischen::V,аулау,æнгуыр дарын
1279,fassen::V,тотоу,ӕрцахсын
1280,hüten::V,көтөү,хизын
1281,treiben::V,ҡыуыу,скъӕрын
1282,anbinden::V,бәйләү,бабæттын
1283,anbinden::V,бәйләү,æрбæттын
1284,füttern::V,ашатыу,холлаг дæттын
1285,füttern::V,ашатыу,холлаг æвæрын
1286,füttern::V,ашатыу,дарын
1287,melken::V,һауыү,дуцын
1288,hacken::V,турау,кæрдын
1289,hacken::V,турау,лыгтæ кæнын
1290,hacken::V,тапау,кæрдын
1291,hacken::V,тапау,лыгтæ кæнын
1292,gießen::V,ҡойоу,бакалын
1293,reifen::V,өлғөрөү,срæгъæд уын
1294,reifen::V,өлғөрөү,сцæттæ уын
1295,zubereiten::V,бешереү,сцӕттӕ кӕнын
1296,kochen::V,бешереү,фыцын
1297,backen::V,бешереү,фыцын
1298,braten::V,ҡурыу,цурын
1299,umrühren::V,ҡатнаштырыу,ахæццæ кæнын
1300,umrühren::V,ҡатнаштырыу,азмæнтын
1301,umrühren::V,ҡатнаштырыу,астауын
1302,stricken::V,бәйләү,кæнын
1303,stricken::V,бәйләү,бийын
1304,nähen::V,тегеү,хуыйын
1305,färben::V,буяу,ахорын
1306,reinigen::V,таҙартыу,ссыгъдæг кæнын
1307,reinigen::V,таҙартыу,ныссыгъдæг кæнын
1308,reinigen::V,таҙартыу,ныссæрфын
1309,waschen::V,йыуыу,ӕхсын
1310,abwischen::V,һөртөү,сӕрфын
1311,spülen::V,сайҡау,æнхъæвзын
1312,fegen::V,һепереү,мӕрзын
1313,kehren::V,һепереү,мӕрзын
1314,baden::V,һыу инеү,хи найын
1315,sich waschen::V,йыуыныу,хи æхсын
1316,ausziehen::V,сисеү,ласын
1317,anziehen::V,кейеү,скæнын
1318,sich anziehen::V,кейенеү,дзаума скæнын
1319,sich anziehen::V,кейенеү,дарæс скæнын
1320,kämmen::V,тарау,ныффасын
1321,kämmen::V,тарау,æрфасын
1322,schmücken::V,биҙәү,фӕлындын
1323,sagen::V,әйтеү,зæгъын
1324,sprechen::V,әйтеү,дзурын
1325,sprechen::V,һөйләшеү,дзурын
1326,reden::V,һөйләшеү,ныхас кӕнын
1327,sich unterhalten::V,әңгәмәләшеү,ныхас кæнын
1328,fragen::V,һорау,фӕрсын
1329,bitten::V,үтенеү,курын
1330,erzählen::V,һөйләү,радзурын
1331,erzählen::V,һөйләү,ратаурæгъ кæнын
1332,mitteilen::V,әйтеү,фехъусын кæнын
1333,nennen::V,атау,хонын
