,Concept_ID,uz,fi
795,tausend::NUM,ming,tuhat
796,und::CNJ,va,ja
797,oder::CNJ,yo,tai
798,stehen::V,turmoq,seisoa
799,sitzen::V,o'tirmoq,istua
800,liegen::V,yotmoq,maata
801,hängen::V,osilmoq,riippua
802,werden::V,bo'lmoq,tulla
803,werden::V,bo'lmoq,joutua
804,passieren::V,bo'lib o'tmoq,sattua
805,passieren::V,bo'lib o'tmoq,tapahtua
806,beginnen::V,boshlanmoq,alkaa
807,enden::V,bitmoq,loppua
808,enden::V,bitmoq,päättyä
809,wechseln::V,o'zgarmoq,vaihtua
810,wechseln::V,o'zgarmoq,vaihdella
811,aufgehen[Sonne]::V,chiqmoq,nousta
812,untergehen[Sonne]::V,botmoq,laskea
813,scheinen[Sonne]::V,yaraqlamoq,paistaa
814,donnern::V,gulduramoq,jyristä
815,wehen::V,elpimoq,tuulla
816,wehen::V,elpimoq,puhaltaa
817,strömen::V,oqmoq,virrata
818,fließen::V,oqmoq,valua
819,fließen::V,oqmoq,juosta
820,sich drehen::V,aylanmoq,pyöriä
821,schwanken::V,qoqilmoq,horjua
822,schwingen::V,lopillamoq,heilua
823,schwingen::V,lopillamoq,värähdellä
824,fallen::V,tushmoq,pudota
825,fallen::V,tushmoq,langeta
826,brennen::V,yonmoq,palaa
827,rauchen::V,tutamoq,savuta
828,regnen::V,yomg'ir yog'moq,sataa
829,gefrieren::V,muzlamoq,jäätyä
830,tauen::V,ärimoq,sulaa
831,schmelzen::V,ärimoq,sulaa
832,trocknen::V,qurimoq,kuivua
833,sieden::V,qaynamoq,kiehua
834,faulen::V,chirimoq,mädätä
835,verfaulen::V,chirimoq,mädätä
836,verfaulen::V,chirimoq,mädäntyä
837,reißen::V,qayt qilmoq,revetä
838,versinken::V,g'arq bo'lmoq,upota
839,versinken::V,g'arq bo'lmoq,vajota
840,vergehen::V,o'tmoq,kulua
841,erscheinen::V,zuhur ätmoq,ilmestyä
842,verschwinden::V,yo'qolmoq,kadota
843,sinken::V,pasaymoq,vajota
844,abnehmen::V,kamaymoq,vähetä
845,zunehmen::V,urchimoq,kasvaa
846,zunehmen::V,urchimoq,lisääntyä
847,steigen::V,oshmoq,nousta
848,wachsen::V,o'smoq,kasvaa
849,glänzen::V,porlamoq,kiiltää
850,funkeln::V,yalt ätmoq,kipinöidä
851,lärmen::V,taraq ätmoq,meluta
852,läuten::V,jiringlamoq,soida
853,klingeln::V,jiringlamoq,soida
854,klirren::V,sharaqlamoq,kalista
855,brausen::V,vag'illamoq,kohista
856,rauschen::V,shitirlamoq,kohista
857,klingen::V,yangramoq,soida
858,bellen::V,hurmoq,haukkua
859,heulen::V,uvlamoq,ulvoa
860,blasen::V,puflamoq,puhaltaa
861,pfeifen::V,xushtak chalmoq ,viheltää
862,schreien::V,qiyqirmoq,kirkua
863,stöhnen::V,nola qilmoq,voihkia
864,zittern::V,titramoq,vapista
865,leben::V,yashamoq,elää
866,geboren werden::V,tug'ilmoq,syntyä
867,atmen::V,nafas chiqarmoq,hengittää
868,trinken::V,ichmoq,juoda
869,essen::V,emoq,syödä
870,schlucken::V,yutmoq,niellä
871,müde werden::V,horimoq,uupua
872,einschlafen::V,uxlab qolmoq,uinahtaa
873,schlafen::V,uxlamoq,maata
874,schlafen::V,uxlamoq,nukkua
875,aufwachen::V,uyg'onmoq,herätä
876,aufstehen::V,qo'pmoq,nousta
877,aufstehen::V,qo'pmoq,nousta ylös
878,sich erholen::V,dam olmoq,levätä
879,krank werden::V,kasallanmoq,sairastua
880,krank sein::V,betob yotmoq,potea
881,krank sein::V,betob yotmoq,sairastaa
882,schmerzen::V,og'rimoq,särkeä
883,schmerzen::V,og'rimoq,kivistää
884,husten::V,yo'talmoq,yskiä
885,genesen::V,tuzalmoq,toipua
886,sterben::V,o'lmoq,kuolla
887,umkommen::V,halok bo'lmoq,saada surmansa
888,umkommen::V,halok bo'lmoq,kuolla
889,sich bewegen::V,harakat qilmoq,liikkua
890,sich rühren::V,qimirlamoq,liikahtaa
891,sich erheben::V,qo'pmoq,nousta
892,sich setzen::V,o'tirmoq,istuutua
893,hinfallen::V,yiqilmoq,kaatua
894,laufen::V,yurmoq,kävellä
895,schreiten::V,yurmoq,astua
896,schreiten::V,yurmoq,astella
897,spazierengehen::V,sayr ätmoq,kävellä
898,eilen::V,tezlamoq,kiirehtiä
899,sich beeilen::V,shoshmoq,kiirehtiä
900,sich beeilen::V,shoshmoq,olla kiireissään
901,sausen::V,chopqillamoq,rynnätä
902,sausen::V,chopqillamoq,viilettää
903,rennen::V,yugurmoq,juosta
904,springen::V,sakramoq,hypätä
905,klettern::V,yuqorilamoq,kiivetä
906,schaukeln::V,irg'amoq,kiikkua
907,kriechen::V,ämaklamoq,ryömiä
908,schwimmen::V,suzmoq,uida
909,tauchen::V,chu'mmoq,sukeltaa
910,rudern::V,eshkak eshmoq,soutaa
911,fahren::V,haydamoq,ajaa
912,fahren::V,haydamoq,kulkea
913,fliegen::V,uchmoq,lentää
914,gehen::V,bormoq,käydä
915,weggehen::V,ketoq,lähteä
916,weggehen::V,ketoq,poistua
917,abfahren::V,jo'namoq,lähteä
918,anhalten::V,to'xtamoq,pysähtyä
919,anhalten::V,to'xtamoq,seisahtua
920,hineingehen::V,kirmoq,mennä sisään
921,eintreten::V,kirmoq,astua sisään
922,kommen::V,kelmoq,tulla
923,ankommen::V,etib kelmoq,saapua
924,zurückkommen::V,qaytib kelmoq,palata
925,bleiben::V,qolmoq,jäädä
926,bleiben::V,qolmoq,viipyä
927,warten::V,poylamoq,odottaa
928,erwarten::V,kutmoq,odottaa
929,suchen::V,izlamoq,etsiä
930,finden::V,topmoq,löytää
931,versuchen::V,chalishmoq,yrittää
932,vorbereiten::V,hozirlamoq,valmistaa
933,lieben::V,sevmoq,pitää
934,lieben::V,sevmoq,rakastaa
935,mögen::V,ardoqlamoq,pitää
936,mögen::V,ardoqlamoq,tykätä
937,lachen::V,kulmoq,nauraa
938,rühren::V,ta'sirlantirmoq,liikuttaa
939,weinen::V,yig'lamoq,itkeä
940,schimpfen::V,koyinmoq,haukkua
941,sich ärgern::V,g'azab qilmoq,suuttua
942,sich fürchten::V,hurkmoq,pelätä
943,fürchten::V,qo'rqmoq,pelätä
944,fliehen::V,qochmoq,paeta
945,flüchten::V,qochmoq,paeta
946,sehen::V,ko'rmoq,nähdä
947,anschauen::V,razm solmoq,katsoa
948,ansehen::V,razm qilmoq,katsoa
949,hören::V,äshitmoq,kuulla
950,zuhören::V,tinglamoq,kuunnella
951,probieren::V,tatib ko'rmoq,maistaa
952,riechen::V,iskamoq,haistaa
953,fühlen::V,sezmoq,tuntea
954,scheinen::V,tuyilmoq,tuntua
955,zu sehen sein::V,ko'rinmoq,näkyä
956,vernehmen::V,äshitmoq,kuulla
957,frieren::V,sovuq qotmoq,palella
958,tun::V,ätmoq,tehdä
959,können::V,-a olmoq,osata
960,können::V,-y olmoq,osata
961,wollen::V,istamoq,tahtoa
962,anfangen::V,boshlamoq,ruveta
963,anfangen::V,boshlamoq,aloittaa
964,beenden::V,bitirmoq,lopettaa
965,aufhören::V,tinmoq,loppua
966,gelingen::V,muvaffaqiyat qozonmoq,onnistua
967,geraten::V,bo'lmoq,sujua
968,geraten::V,bo'lmoq,joutua
969,öffnen::V,ochmoq,avata
970,öffnen::V,ochmoq,aukaista
971,schließen::V,yopmoq,sulkea
972,stellen::V,qo'ymoq,panna
973,stellen::V,qo'ymoq,asettaa
974,setzen::V,o'tqazmoq,panna
975,setzen::V,o'tqazmoq,istuttaa
976,legen::V,yotqizmoq,panna
977,legen::V,yotqizmoq,asettaa
978,berühren::V,tegmoq,koskea
979,berühren::V,tegmoq,koskettaa
980,verbinden::V,ulamoq,liittää
981,verbinden::V,ulamoq,yhdistää
982,bedecken::V,bekitmoq,kattaa
983,bedecken::V,bekitmoq,peittää
984,aufhängen::V,ildirmoq,ripustaa
985,anzünden::V,yondirmoq,sytyttää
986,aufheben::V,ko'tarmoq,ylös nostaa
987,aufheben::V,ko'tarmoq,nostaa
988,zurücklassen::V,ayrilmoq,jättää
989,verlieren::V,yo'qotmoq,kadottaa
990,fallen lassen::V,tushirmoq,pudottaa
991,machen::V,qilmoq,tehdä
992,herstellen::V,chiqarmoq,tuottaa
993,herstellen::V,chiqarmoq,valmistaa
994,bauen::V,solmoq,rakentaa
995,reparieren::V,tuzatmoq,korjata
996,verbessern::V,isloh qilmoq,parantaa
997,ändern::V,o'zgartirmoq,muuttaa
998,graben::V,qazimoq,kaivaa
999,beugen::V,bukmoq,taivuttaa
1000,biegen::V,bukmoq,taivuttaa
1001,drehen::V,aylantirmoq,kääntää
1002,wenden::V,burmoq,kääntää
1003,umdrehen::V,ag'darmoq,kääntää
1004,heben::V,yuksaltirmoq,nostaa
1005,heben::V,yuksaltirmoq,kohottaa
1006,hochheben::V,ko'tarmoq,nostaa
1007,ergreifen::V,tutamlamoq,tarttua
1008,halten::V,tutmoq,pitää
1009,drücken::V,bosmoq,painaa
1010,drücken::V,bosmoq,puristaa
1011,schieben::V,surmoq,työntää
1012,kratzen::V,qashimoq,raapia
1013,lecken::V,mijimoq,nuolla
1014,beißen::V,tishlamoq,purra
1015,abreißen::V,emirmoq,repiä
1016,abschneiden::V,cho'rt kesmoq,leikata poikki
1017,abschneiden::V,cho'rt kesmoq,leikata
1018,binden::V,bog'lamoq,sitoa
1019,stecken::V,suqmoq,pistää
1020,brechen::V,sindirmoq,murtaa
1021,klopfen::V,dukurlamoq,koputtaa
1022,klopfen::V,dukurlamoq,kolkuttaa
1023,hauen::V,urmoq,lyödä
1024,kleben::V,yopishtirmoq,liimata
1025,reiben::V,surkamoq,hieroa
1026,reiben::V,surkamoq,hangata
1027,streichen::V,surkamoq,sivellä
1028,schleifen::V,qayramoq,hioa
1029,schneiden::V,kesmoq,leikata
1030,rütteln::V,chayqamoq,ravistaa
1031,schütteln::V,chayqamoq,pudistaa
1032,schwenken::V,chayqatmoq,heiluttaa
1033,schütten::V,quymoq,kaataa
1034,füllen::V,to'ldirmoq,täyttää
1035,einwickeln::V,chulg'amoq,kääriä
1036,tragen::V,tashimoq,kantaa
1037,schleppen::V,sudramoq,raahata
1038,ziehen::V,tortmoq,vetää
1039,aufbewahren::V,tutmoq,säilyttää
1040,werfen::V,tashlamoq,viskata
1041,fangen::V,tutmoq,napata
1042,fangen::V,tutmoq,ottaa kiinni
1043,packen::V,opqochmoq,tarttua
1044,verstecken::V,yashirmoq,kätkeä
1045,verstecken::V,yashirmoq,piilottaa
1046,teilen::V,bo'lmoq,jakaa
1047,schicken::V,yubormoq,lähettää
1048,bringen::V,keltirmoq,viedä
1049,hinzufügen::V,tirkamoq,lisätä
1050,bekommen::V,olmoq,saada
1051,erhalten::V,olmoq,saada
1052,nehmen::V,olmoq,ottaa
1053,wählen::V,saylamoq,valita
1054,auswählen::V,saylamoq,valikoida
1055,bewahren::V,saqlamoq,säilyttää
1056,behindern::V,xalal bermoq,estää
1057,verderben::V,xazon qilmoq,pilata
1058,verderben::V,xazon qilmoq,turmella
1059,beschädigen::V,buzmoq,vioittaa
1060,beschädigen::V,buzmoq,vahingoittaa
1061,zerbrechen::V,sindirmoq,rikkoa
1062,zerreißen::V,yirtmoq,repiä rikki
1063,zerreißen::V,yirtmoq,repiä palasiksi
1064,zerstören::V,vayron qilmoq,hävittää
1065,verbrennen::V,kuydirmoq,polttaa
1066,geben::V,bermoq,antaa
1067,reichen::V,bermoq,ojentaa
1068,schenken::V,sovg'a qilmoq,lahjoittaa
1069,versprechen::V,va'da bermoq,luvata
1070,wünschen::V,orziqmoq,toivottaa
1071,loben::V,maqtamoq,ylistää
1072,küssen::V,o'pmoq,suudella
1073,wiegen::V,tebratmoq,tuudittaa
1074,wiegen::V,tebratmoq,keinuttaa
1075,zudecken::V,yopmoq,peittää
1076,wecken::V,uyg'otmoq,herättää
1077,zeigen::V,ko'rsatmoq,näyttää
1078,zeigen::V,ko'rsatmoq,osoittaa
1079,führen::V,boshlik bo'lmoq,johdattaa
1080,lehren::V,o'rgatmoq,opettaa
1081,unterrichten::V,dars bermoq,opettaa
1082,aufziehen::V,o'stirmoq,kasvattaa
1083,leiten::V,boshqarmoq,johtaa
1084,antreiben::V,shoshiltirmoq,hoputtaa
1085,lassen::V,ruxsat bermoq,antaa
1086,einladen::V,taklif kilmoq,kutsua
1087,vereinigen::V,qo'shmoq,yhdistää
1088,besuchen::V,mehmonga bormoq,vierailla
1089,treffen::V,duchor bo'lmoq,tavata
1090,sich versammeln::V,to'planmoq,kokoontua
1091,spielen::V,o'ynamoq,pelata
1092,spielen::V,o'ynamoq,leikkiä
1093,singen::V,yalla qilmoq,laulaa
1094,tanzen::V,raqs qilmoq,tanssia
1095,sich trennen::V,yakkalanmoq,erota
1096,verlassen::V,qoldirmoq,jättää
1097,retten::V,qutqazmoq,pelastaa
1098,bewachen::V,qo'rimoq,vartioida
1099,schützen::V,yoniga olmoq,suojella
1100,verteidigen::V,yoqlamoq,puolustaa
1101,sich schlagen::V,yoqalashmoq,tapella
1102,schießen::V,otmoq,ampua
1103,siegen::V,engmoq,voittaa
1104,ärgern::V,jahl chiqarmoq,ärsyttää
1105,schlagen::V,urmoq,lyödä
1106,treten::V,tepmoq,potkaista
1107,stechen::V,qadamoq,pistää
1108,stoßen::V,turtmoq,sysätä
1109,stoßen::V,turtmoq,työntää
1110,stehlen::V,o'g'rilamoq,varastaa
1111,stören::V,tebratmoq,häiritä
1112,belästigen::V,g'ashini keltirmoq,häiritä
1113,verbergen::V,berkitmoq,kätkeä
1114,täuschen::V,aldamoq,harhauttaa
1115,betrügen::V,tirriq qilmoq,pettää
1116,betrügen::V,tirriq qilmoq,petkuttaa
1117,töten::V,o'ldirmoq,tappaa
1118,wohnen::V,istiqomat qilmoq,asua
1119,arbeiten::V,ishlamoq,tehdä työtä
1120,arbeiten::V,ishlamoq,työskennellä
1121,sammeln::V,yig'moq,koota
1122,sammeln::V,yig'moq,kerätä
1123,pflücken::V,termoq,poimia
1124,jagen::V,ov qilmoq,metsästää
1125,fischen::V,baliq ovlamoq,kalastaa
1126,fassen::V,ilinmoq,pyydystää
1127,fassen::V,ilinmoq,saalistaa
1128,hüten::V,boqtirmoq,paimentaa
1129,treiben::V,haydamoq,ajaa
1130,anbinden::V,bog'lamoq,kytkeä
1131,füttern::V,edirmoq,ruokkia
1132,melken::V,sog'moq,lypsää
1133,hacken::V,chopmoq,hakata
1134,gießen::V,oqizmoq,kastella
1135,reifen::V,qizarmoq,kypsyä
1136,zubereiten::V,pishirmoq,valmistaa
1137,kochen::V,qaynatmoq,keittää
1138,backen::V,yopmoq,leipoa
1139,braten::V,qovurmoq,paistaa
1140,umrühren::V,atalamoq,hämmentää
1141,stricken::V,to'qimoq,kutoa
1142,stricken::V,to'qimoq,neuloa
1143,nähen::V,tikmoq,ommella
1144,färben::V,bo'yoqlamoq,värjätä
1145,färben::V,bo'yoqlamoq,värittää
1146,reinigen::V,tozalamoq,puhdistaa
1147,waschen::V,yuvmoq,pestä
1148,abwischen::V,surkamoq,pyyhkiä
1149,spülen::V,chaymoq,huuhtoa
1150,fegen::V,cho'tkalamoq,pyyhkäistä
1151,kehren::V,supurmoq,lakaista
1152,baden::V,cho'milmoq,kylpeä
1153,sich waschen::V,yuvinmoq,peseytyä
1154,ausziehen::V,echintirmoq,riisua
1155,anziehen::V,kiymoq,pukea ylleen
1156,sich anziehen::V,kiyinmoq,pukeutua
1157,kämmen::V,taramoq,kammata
1158,schmücken::V,yasatmoq,koristaa
1159,schmücken::V,yasatmoq,kaunistaa
1160,sagen::V,aytmoq,sanoa
1161,sprechen::V,so'zlamoq,puhua
1162,reden::V,gapirmoq,keskustella
1163,sich unterhalten::V,suhbatlashmoq,jutella
1164,fragen::V,so'ramoq,kysyä
1165,bitten::V,iltimos qilmoq,pyytää
1166,erzählen::V,aytib bermoq,kertoa
1167,mitteilen::V,bildirmoq,ilmoittaa
1168,nennen::V,atamoq,kutsua
1169,nennen::V,atamoq,nimittää
1170,rufen::V,chaqirmoq,kutsua
1171,prahlen::V,gerdaymoq,kerskailla
1172,übersetzen::V,tarjima qilmoq,kääntää
1173,denken::V,o'ylamoq,miettiä
1174,denken::V,o'ylamoq,ajatella
1175,glauben::V,ishonmoq,uskoa
1176,bemerken::V,payqamoq,huomata
1177,erkennen::V,tanimoq,tunnistaa
1178,begreifen::V,tushunmoq,ymmärtää
1179,verstehen::V,anglamoq,ymmärtää
1180,lernen::V,o'qimoq,oppia
1181,wissen::V,bilmoq,tietää
1182,sich erinnern an::V,äsni tanimoq,muistaa
1183,vergessen::V,unutmoq,unohtaa
1184,messen::V,o'lchamoq,mitata
1185,zählen::V,raqamlamoq,laskea
1186,rechnen::V,cho'tlamoq,laskea
1187,lesen::V,o'qimoq,lukea
1188,malen::V,rasm solmoq,maalata
1189,zeichnen::V,chizmoq,piirtää
1190,zeichnen::V,chizmoq,piirustaa
1191,schreiben::V,yozmoq,kirjoittaa
1192,besitzen::V,ägalamoq,omistaa
1193,kaufen::V,olmoq,ostaa
1194,verkaufen::V,sotmoq,myydä
1195,bezahlen::V,to'lamoq,maksaa
1196,zahlen::V,to'lamoq,maksaa
1197,beherrschen::V,ägalamoq,hallita
1198,ertragen::V,chidamoq,kestää
