,Concept_ID,is,mn
796,schlecht::A,slæmur,өөдгүй
797,schlecht::A,lélegur,муу
798,schlecht::A,lélegur,өөдгүй
799,richtig::A,réttur,зөв
800,richtig::A,réttur,зүйтэй
801,schlimm::A,slæmur,муухай
802,wahr::A,sannur,үнэн
803,wahr::A,sannur,жинхэнэ
804,alt::A,gamall,хуучин
805,neu::A,nýr,шинэ
806,ehemalig::A,fyrrverandi,агсан
807,ehemalig::A,fyrrverandi,байсан
808,alt[Lebewesen]::A,gamall,өвгөн
809,alt[Lebewesen]::A,gamall,хижээл
810,jung::A,ungur,залуу
811,arm::A,vesall,ядуу
812,arm::A,fátækur,ядуу
813,reich::A,ríkur,баян
814,reich::A,ríkur,баялаг
815,reich::A,auðugur,баян
816,reich::A,auðugur,баялаг
817,bekannt::A,kunnugur,танил
818,berühmt::A,frægur,цуутай
819,berühmt::A,frægur,алдартай
820,fremd::A,framandi,харь
821,fremd::A,framandi,гадаад
822,fremd::A,ókunnugur,харь
823,fremd::A,ókunnugur,гадаад
824,verschieden::A,ýmis,ондоо
825,verschieden::A,ýmis,янз янзын
826,nah::A,nálægur,ойрын
827,nah::A,nálægur,дөтийн
828,fern::A,fjarri,холын
829,fern::A,fjarlægur,холын
830,linker::A,vinstri,буруу
831,rechter::A,hægri,баруун
832,anderer::A,annar,өөр
833,anderer::A,annar,нөгөө
834,erster::A,fyrsti,нэгдэх
835,erster::A,fyrsti,нэгдүгээр
836,zweiter::A,annar,хоёрдугаар
837,dritter::A,þriðji,гуравдугаар
838,letzter::A,síðasti,сүүлийн
839,allein::ADV,einn,ганцаараа
840,allein::ADV,aleinn,ганцаараа
841,auf einmal::ADV,allt í einu,нэгмөсөн
842,zusammen::ADV,saman,цуг
843,zusammen::ADV,saman,хамт
844,lange::ADV,lengi,удаан
845,plötzlich::ADV,skyndilega,гэнэт
846,sofort::ADV,strax,дороо
847,sofort::ADV,þegar í stað,дороо
848,später::ADV,seinna,дараа
849,jetzt::ADV,nú,өнөө
850,jetzt::ADV,núna,өнөө
851,heute::ADV,í dag,өнөө
852,heute::ADV,í dag,өнөөдөр
853,morgen::ADV,á morgun,маргааш
854,morgen::ADV,á morgun,маргаадар
855,bald::ADV,brátt,түргэн
856,bald::ADV,brátt,удахгүй
857,bald::ADV,bráðum,түргэн
858,bald::ADV,bráðum,удахгүй
859,dann::ADV,svo,хожим
860,dann::ADV,svo,тэгээд
861,dann::ADV,síðan,хожим
862,dann::ADV,síðan,тэгээд
863,gestern::ADV,í gær,өчигдөр
864,einst::ADV,forðum,нэг
865,damals::ADV,þá,тэгэхэд
866,damals::ADV,á þeim tímum,тэгэхэд
867,danach::ADV,á eftir því,тэгээд
868,danach::ADV,á eftir því,дараа нь
869,vorher::ADV,áður,урьд
870,zuerst::ADV,fyrst,анх
871,zuerst::ADV,fyrst,эхлээд
872,einmal::ADV,einu sinni,нэг удаа
873,manchmal::ADV,stundum,хааяа
874,manchmal::ADV,stundum,заримдаа
875,oft::ADV,oft,олонтоо
876,immer::ADV,alltaf,байнга
877,immer::ADV,sífellt,байнга
878,niemals::ADV,aldrei,хэзээ ч
879,niemals::ADV,aldrei,хэдийд ч
880,hier::ADV,hér,энд
881,hierhin::ADV,hingað,нааш
882,von hier::ADV,héðan,эндээс
883,dort::ADV,þar,тэнд
884,dort::ADV,þarna,тэнд
885,dorthin::ADV,þangað,тийш
886,geradeaus::ADV,beint áfram,шулуун
887,vorwärts::ADV,áfram,урагшаа
888,rückwärts::ADV,aftur á bak,буцаан
889,rückwärts::ADV,aftur á bak,сөөргөө
890,zurück::ADV,aftur,буцаж
891,zurück::ADV,aftur,гэдрэг
892,zurück::ADV,til baka,буцаж
893,zurück::ADV,til baka,гэдрэг
894,unten::ADV,niðri,дор
895,unten::ADV,fyrir neðan,дор
896,hinab::ADV,niður,уруу
897,hinab::ADV,niður eftir,уруу
898,oben::ADV,uppi,дээр
899,hinauf::ADV,upp,өөд
900,hinauf::ADV,upp,дээш
901,hinauf::ADV,upp eftir,өөд
902,hinauf::ADV,upp eftir,дээш
903,überall::ADV,alls staðar,хааяагүй
904,überall::ADV,alls staðar,энд тэндгүй
905,nicht::ADV,ekki,эс
906,nicht::ADV,ekki,-гүй
907,ein wenig::ADV,dálítið,жаахан
908,kaum::ADV,varla,арай
909,kaum::ADV,varla,арай гэж
910,kaum::ADV,tæplega,арай
911,kaum::ADV,tæplega,арай гэж
912,sehr::ADV,mjög,тун
913,so::ADV,svo,тэгж
914,so::ADV,svo,ингээд
915,so::ADV,þannig,тэгж
916,so::ADV,þannig,ингээд
917,noch::ADV,enn,дахин
918,noch::ADV,enn,дахиад
919,noch::ADV,ennþá,дахин
920,noch::ADV,ennþá,дахиад
921,nur::ADV,bara,зөвхөн
922,nur::ADV,bara,гагцхүү
923,nur::ADV,aðeins,зөвхөн
924,nur::ADV,aðeins,гагцхүү
925,schon::ADV,nú þegar,нэгэнт
926,wieder::ADV,aftur,дахин
927,wieder::ADV,aftur,дахиад
928,wieder::ADV,að nýju,дахин
929,wieder::ADV,að nýju,дахиад
930,vergebens::ADV,árangurslaust,хий
931,vor::PRP,fyrir,өмнө
932,hinter::PRP,bak við,ард
933,hinter::PRP,aftur fyrir,ард
934,unter::PRP,undir,доор
935,durch::PRP,gegnum,дундуур
936,neben::PRP,hjá,хажууд
937,neben::PRP,við hliðina á,хажууд
938,zwischen::PRP,milli,завсар
939,zwischen::PRP,milli,хооронд
940,zwischen::PRP,á milli,завсар
941,zwischen::PRP,á milli,хооронд
942,wegen::PRP,vegna,төлөө
943,wegen::PRP,vegna,дээрээс
944,dies::PRN,þetta,энэ
945,das::PRN,það,тэр
946,alles::PRN,allt,цөм
947,alles::PRN,allt,бүгд
948,ich::PRN,ég,би
949,du::PRN,þú,чи
950,er::PRN,hann,тэр
951,er::PRN,hann,тэр хүн
952,wir::PRN,við,бид
953,ihr::PRN,þið,та нар
954,sie::PRN,þær,тэд
955,sie::PRN,þeir,тэд
956,was::FPRN,hvað,юу
957,wer::FPRN,hver,хэн
958,wo::FADV,hvar,хаа
959,wo::FADV,hvar,хаана
960,wohin::FADV,hvert,хааш
961,wohin::FADV,hvert,хаана
962,wie::FADV,hvernig,яаж
963,wie::FADV,hvernig,хэрхэн
964,warum::FADV,hvers vegna,юунд
965,warum::FADV,hvers vegna,яагаад
966,wieviel::FNUM,hve mikill,хэдий
967,wieviel::FNUM,hve mikill,хэд
968,eins::NUM,einn,нэг
969,zwei::NUM,tveir,хоёр
970,drei::NUM,þrír,гурав
971,vier::NUM,fjórir,дөрөв
972,fünf::NUM,fimm,тав
973,sechs::NUM,sex,зургаа
974,sieben::NUM,sjö,долоо
975,acht::NUM,átta,найм
976,neun::NUM,níu,ес
977,zehn::NUM,tíu,арав
978,elf::NUM,ellefu,арван нэг
979,zwölf::NUM,tólf,арван хоёр
980,zwanzig::NUM,tuttugu,хорь
981,dreißig::NUM,þrjátíu,гуч
982,vierzig::NUM,fjörutíu,дөч
983,fünfzig::NUM,fimmtíu,тавь
984,sechzig::NUM,sextíu,жар
985,siebzig::NUM,sjötíu,дал
986,achtzig::NUM,áttatíu,ная
987,neunzig::NUM,níutíu,ер
988,hundert::NUM,hundrað,зуу
989,tausend::NUM,þúsund,мянга
990,und::CNJ,og,ч
991,und::CNJ,og,болон
992,oder::CNJ,eða,буюу
993,stehen::V,standa,зогсох
994,sitzen::V,sitja,суух
995,liegen::V,liggja,хэвтэх
996,hängen::V,hanga,өлгөөтэй байх
997,hängen::V,hanga,дүүжлээтэй байх
998,werden::V,verða,болох
999,passieren::V,gerast,тохиох
1000,beginnen::V,byrja,эхлэх
1001,enden::V,enda,дүүрэх
1002,enden::V,lykta,дүүрэх
1003,wechseln::V,skipta,хувирах
1004,aufgehen[Sonne]::V,koma upp,мандах
1005,untergehen[Sonne]::V,ganga til viðar,жаргах
1006,scheinen[Sonne]::V,skína,гэрэлтэх
1007,donnern::V,þruma,дуугарах
1008,wehen::V,blása,салхилах
1009,wehen::V,blása,хөөрөгдөх
1010,strömen::V,streyma,гүйх
1011,strömen::V,streyma,урсах
1012,fließen::V,fljóta,урсах
1013,sich drehen::V,snúast,эргэлдэх
1014,schwanken::V,riða,хэлбэлзэх
1015,schwanken::V,rugga,хэлбэлзэх
1016,schwingen::V,sveiflast,ганхах
1017,schwingen::V,sveiflast,хэлбэлзэх
1018,fallen::V,falla,унах
1019,brennen::V,brenna,шатах
1020,rauchen::V,reykja,баагих
1021,regnen::V,rigna,бороо орно
1022,gefrieren::V,frjósa,хөлдөх
1023,tauen::V,þiðna,хайлах
1024,schmelzen::V,bráðna,уярах
1025,trocknen::V,þorna,хатах
1026,sieden::V,sjóða,буцлах
1027,sieden::V,sjóða,даргилах
1028,faulen::V,rotna,үжрэх
1029,faulen::V,rotna,өмхийрөх
1030,verfaulen::V,rotna,бээх
1031,verfaulen::V,rotna,өгрөх
1032,reißen::V,rifna,цуурах
1033,versinken::V,sökkva,живэх
1034,vergehen::V,líða,нөгчих
1035,vergehen::V,líða,өнгөрөх
1036,erscheinen::V,birtast,гарах
1037,erscheinen::V,birtast,бултайх
1038,verschwinden::V,hverfa,далд орох
1039,verschwinden::V,hverfa,алга болох
1040,sinken::V,síga,татрах
1041,sinken::V,síga,доошлох
1042,abnehmen::V,lækka,багасах
1043,abnehmen::V,lækka,хорогдох
1044,abnehmen::V,minnka,багасах
1045,abnehmen::V,minnka,хорогдох
1046,zunehmen::V,aukast,ихсэх
1047,steigen::V,stíga,нэмэгдэх
1048,wachsen::V,vaxa,өсөх
1049,wachsen::V,vaxa,ургах
1050,glänzen::V,glóa,гилгэнэх
1051,glänzen::V,glóa,гилбэгнэх
1052,glänzen::V,glampa,гилгэнэх
1053,glänzen::V,glampa,гилбэгнэх
1054,funkeln::V,leiftra,гялжах
1055,funkeln::V,leiftra,гялалзах
1056,lärmen::V,hafa hátt,шуугих
1057,läuten::V,hringja,цохих
1058,klingeln::V,hringja,хонхдох
1059,klingeln::V,hringja,дуугарах
1060,klirren::V,glamra,хангир жингэр хийх
1061,klirren::V,skrölta,хангир жингэр хийх
1062,brausen::V,ólga,бургилах
1063,rauschen::V,suða,сэржигнэх
1064,klingen::V,hljóma,хангинах
1065,bellen::V,gelta,хуцах
1066,heulen::V,væla,улих
1067,heulen::V,ýlfra,улих
1068,blasen::V,blása,үлзэх
1069,pfeifen::V,blístra,исгэрэх
1070,schreien::V,æpa,хашгирах
1071,stöhnen::V,stynja,ёолох
1072,stöhnen::V,stynja,гэнгэнэх
1073,zittern::V,titra,дагжих
1074,zittern::V,skjálfa,дагжих
1075,leben::V,lifa,амьдрах
1076,geboren werden::V,fæðast,төрөх
1077,atmen::V,anda,амьсгалах
1078,atmen::V,draga andann,амьсгалах
1079,trinken::V,drekka,уух
1080,essen::V,borða,идэх
1081,schlucken::V,kingja,залгих
1082,müde werden::V,þreytast,ядрах
1083,einschlafen::V,sofna,унтчих
1084,schlafen::V,sofa,унтах
1085,aufwachen::V,vakna,сэрэх
1086,aufstehen::V,fara á fætur,босох
1087,sich erholen::V,hvíla sig,амрах
1088,krank werden::V,veikjast,өвдөж эхлэх
1089,krank werden::V,verða veikur,өвдөж эхлэх
1090,krank sein::V,vera veikur,өвдөх
1091,schmerzen::V,kenna til,өвдөх
1092,schmerzen::V,kenna til,шархирах
1093,husten::V,hósta,ханиах
1094,genesen::V,batna,засрах
1095,genesen::V,frískast,засрах
1096,sterben::V,deyja,үхэх
1097,sterben::V,deyja,нас барах
1098,umkommen::V,farast,үхэх
1099,sich bewegen::V,bifast,хөдлөх
1100,sich rühren::V,hreyfast,хөдлөх
1101,sich erheben::V,standa upp,босох
1102,sich setzen::V,setjast,суух
1103,hinfallen::V,detta,ойчих
1104,laufen::V,labba,явган явах
1105,schreiten::V,ganga,алхах
1106,spazierengehen::V,ganga sér til skemmtunar,зугаалах
1107,eilen::V,fara hratt,хурдлах
1108,sich beeilen::V,flýta sér,яарах
1109,sich beeilen::V,flýta sér,шамдах
1110,sausen::V,þjóta,давхих
1111,rennen::V,hlaupa,гүйх
1112,springen::V,stökkva,харайх
1113,springen::V,stökkva,дэвхрэх
1114,klettern::V,klifra,авирах
1115,schaukeln::V,róla,ганхалзах
1116,schaukeln::V,rugga,ганхалзах
1117,kriechen::V,skríða,мөлхөх
1118,schwimmen::V,synda,сэлэх
1119,tauchen::V,kafa,шунгах
1120,rudern::V,róa,сэлүүрдэх
1121,fahren::V,aka,явах
1122,fahren::V,fara,явах
1123,fliegen::V,fljúga,нисэх
1124,gehen::V,fara,явах
1125,gehen::V,ganga,явах
1126,weggehen::V,fara burt,явах
1127,weggehen::V,ganga burt,явах
1128,abfahren::V,aka burt,одох
1129,abfahren::V,aka burt,хөдлөх
1130,anhalten::V,stöðva,зогсох
1131,hineingehen::V,ganga inn,орох
1132,eintreten::V,koma inn,орох
1133,eintreten::V,ganga inn,орох
1134,kommen::V,koma,ирэх
1135,ankommen::V,koma til,хүрэх
1136,zurückkommen::V,koma til baka,харих
1137,zurückkommen::V,koma til baka,буцаж ирэх
1138,bleiben::V,haldast,үлдэх
1139,bleiben::V,vera kyrr,үлдэх
1140,warten::V,bíða,хүлээх
1141,erwarten::V,búast við,хүлээх
1142,erwarten::V,eiga von á,хүлээх
1143,suchen::V,leita,эрэх
1144,suchen::V,leita,бэдрэх
1145,finden::V,finna,олох
1146,versuchen::V,reyna,оролдох
1147,vorbereiten::V,undirbúa,бэлтгэх
1148,lieben::V,elska,янаглах
1149,mögen::V,þykja gott,таалах
1150,mögen::V,falla í geð,таалах
1151,lachen::V,hlæja,инээх
1152,rühren::V,snerta,сэтгэл уяруулах
1153,weinen::V,gráta,уйлах
1154,schimpfen::V,skammast,хараах
1155,sich ärgern::V,sárna,уурлах
1156,sich ärgern::V,gremjast,уурлах
1157,sich fürchten::V,óttast,айх
1158,fürchten::V,óttast,айх
1159,fliehen::V,flýja,зугтах
1160,fliehen::V,flýja,гүйж очих
1161,flüchten::V,strjúka,оргох
1162,sehen::V,sjá,үзэх
1163,anschauen::V,horfa á,харах
1164,ansehen::V,líta á,харах
1165,hören::V,heyra,дуулах
1166,zuhören::V,hlusta,чагнах
1167,probieren::V,smakka,амсаж үзэх
1168,riechen::V,þefa,үнэрлэх
1169,fühlen::V,finna til,мэдрэх
1170,scheinen::V,virðast,шиг үзэгдэх
1171,zu sehen sein::V,vera að sjá,үзэгдэх
1172,zu sehen sein::V,vera að sjá,харагдах
1173,vernehmen::V,heyra,дуулах
1174,vernehmen::V,greina,дуулах
1175,frieren::V,frjósa,даарах
1176,tun::V,gera,хийх
1177,tun::V,gera,үйлдэх
1178,können::V,geta,болох
1179,wollen::V,ætla,хүсэх
1180,wollen::V,vilja,хүсэх
1181,anfangen::V,hefja,эхлэх
1182,beenden::V,enda,дуусгах
1183,beenden::V,ljúka,дуусгах
1184,aufhören::V,lykta,болих
1185,aufhören::V,lykta,зогсох
1186,gelingen::V,heppnast,бүтэх
1187,geraten::V,lukkast,илрэх
1188,öffnen::V,opna,нээх
1189,öffnen::V,opna,тайлах
1190,schließen::V,loka,хаах
1191,stellen::V,láta,тавих
1192,stellen::V,láta,босгох
1193,stellen::V,setja,тавих
1194,stellen::V,setja,босгох
1195,setzen::V,láta,суулгах
1196,setzen::V,setja,суулгах
1197,legen::V,láta,хийх
1198,legen::V,láta,тавих
1199,legen::V,leggja,хийх
1200,legen::V,leggja,тавих
1201,berühren::V,koma við,шүргэх
1202,verbinden::V,sameina,залгах
1203,bedecken::V,hylja,бүрэх
1204,aufhängen::V,hengja,өлгөх
1205,aufhängen::V,hengja,дүүжлэх
1206,aufhängen::V,hengja upp,өлгөх
1207,aufhängen::V,hengja upp,дүүжлэх
1208,anzünden::V,kveikja í,асаах
1209,anzünden::V,kveikja í,ноцоох
1210,aufheben::V,taka upp,өргөх
1211,aufheben::V,lyfta upp,өргөх
1212,zurücklassen::V,skilja eftir,орхих
1213,zurücklassen::V,skilja eftir,үлдээх
1214,verlieren::V,týna,гээх
1215,verlieren::V,glata,гээх
1216,fallen lassen::V,missa,унагах
1217,machen::V,búa til,хийх
1218,machen::V,búa til,гаргах
1219,herstellen::V,framleiða,бүтээх
1220,bauen::V,smíða,барих
1221,bauen::V,byggja,барих
1222,reparieren::V,gera við,засах
1223,reparieren::V,gera við,сэлбэх
1224,verbessern::V,bæta,засах
1225,verbessern::V,bæta,сайжруулах
1226,ändern::V,breyta,өөрчлөх
1227,graben::V,grafa,малтах
1228,beugen::V,beygja,бөгтийлгөх
1229,biegen::V,sveigja,матах
1230,biegen::V,sveigja,муруйлгах
1231,drehen::V,snúa,эргүүлэх
1232,wenden::V,snúa,эргүүлэх
1233,wenden::V,venda,эргүүлэх
1234,umdrehen::V,venda,хөрвүүлэх
1235,umdrehen::V,snúa við,хөрвүүлэх
1236,heben::V,hefja,өргөх
1237,hochheben::V,lyfta upp,өргөх
1238,ergreifen::V,grípa,атгах
1239,halten::V,rúma,барих
1240,halten::V,halda,барих
1241,drücken::V,þjá,дарах
1242,drücken::V,þrýsta,дарах
1243,schieben::V,ýta,түлхэх
1244,kratzen::V,klóra,хусах
1245,kratzen::V,klóra,маажих
1246,lecken::V,sleikja,долоох
1247,beißen::V,bíta,зуух
1248,beißen::V,bíta,хазах
1249,abreißen::V,rífa af,таслах
1250,abreißen::V,rífa frá,таслах
1251,abschneiden::V,skera af,тайрах
1252,abschneiden::V,klippa af,тайрах
1253,binden::V,binda,боох
1254,binden::V,binda,хүлэх
1255,stecken::V,stinga,шаах
1256,stecken::V,stinga,шигтгэх
1257,brechen::V,brjóta,хугалах
1258,klopfen::V,berja,цохих
1259,klopfen::V,berja,тогших
1260,klopfen::V,klappa,цохих
1261,klopfen::V,klappa,тогших
1262,hauen::V,berja,дэлдэх
1263,hauen::V,höggva,дэлдэх
1264,kleben::V,líma,наах
1265,reiben::V,núa,нухах
1266,reiben::V,núa,нидчих
1267,streichen::V,smyrja,нялах
1268,streichen::V,smyrja,түрхэх
1269,schleifen::V,slípa,билүүдэх
1270,schleifen::V,slípa,гуранздах
1271,schneiden::V,skera,огтлох
1272,schneiden::V,klippa,огтлох
1273,rütteln::V,skaka,холхнулах
1274,schütteln::V,hrista,сэгсрэх
1275,schwenken::V,sveifla,дэвэх
1276,schwenken::V,sveifla,даллах
1277,schütten::V,hella,цутгах
1278,schütten::V,hella,аягалах
1279,füllen::V,fylla,дүүргэх
1280,einwickeln::V,vefja inn í,боох
1281,einwickeln::V,vefja inn í,ороох
1282,tragen::V,bera,авчрах
1283,schleppen::V,draga,чирэх
1284,ziehen::V,toga,татах
1285,ziehen::V,draga,татах
1286,aufbewahren::V,geyma,хадгалах
1287,werfen::V,kasta,хаях
1288,werfen::V,kasta,шидэх
1289,fangen::V,grípa,барих
1290,packen::V,þrífa í,шүүрэх
1291,verstecken::V,fela,нуух
1292,teilen::V,deila,хуваах
1293,schicken::V,senda,илгээх
1294,schicken::V,senda,явуулах
1295,bringen::V,færa,авчрах
1296,bringen::V,færa,аваачих
1297,bringen::V,flytja,авчрах
1298,bringen::V,flytja,аваачих
1299,hinzufügen::V,bæta við,нэмэх
1300,bekommen::V,hljóta,хүлээн авах
1301,bekommen::V,ná,хүлээн авах
1302,erhalten::V,fá,хүлээн авах
1303,nehmen::V,taka,авах
1304,wählen::V,velja,сонгох
1305,auswählen::V,velja úr,шилэх
1306,bewahren::V,gæta,гамнах
1307,bewahren::V,vernda,гамнах
1308,behindern::V,varna,саад хийх
1309,behindern::V,varna,тотгор болох
1310,verderben::V,spilla,эвдэх
1311,beschädigen::V,skemma,гэмтээх
1312,zerbrechen::V,brjóta,хагалах
1313,zerbrechen::V,brjóta,хага цохих
1314,zerreißen::V,rífa,урах
1315,zerreißen::V,rífa sundur,урах
1316,zerstören::V,rífa niður,эвдэх
1317,zerstören::V,rífa niður,сүйтгэх
1318,verbrennen::V,brenna,шатаах
1319,geben::V,gefa,өгөх
1320,reichen::V,rétta,өгөх
1321,reichen::V,rétta,дамжуулах
1322,schenken::V,gefa,бэлэглэх
1323,versprechen::V,lofa,амлах
1324,versprechen::V,heita,амлах
1325,wünschen::V,óska,ерөөх
1326,loben::V,lofa,магтах
1327,loben::V,lofa,сайшаах
1328,loben::V,hrósa,магтах
1329,loben::V,hrósa,сайшаах
1330,küssen::V,kyssa,озох
1331,küssen::V,kyssa,үнсэх
1332,wiegen::V,rugga,бүүвэйлэх
1333,zudecken::V,þekja,хучих
1334,zudecken::V,þekja,бүтээх
1335,zudecken::V,breiða yfir,хучих
1336,zudecken::V,breiða yfir,бүтээх
1337,wecken::V,vekja,сэрээх
1338,zeigen::V,sýna,үзүүлэх
1339,führen::V,leiða,хөтлөх
1340,lehren::V,kenna,заах
1341,unterrichten::V,fræða,сургах
1342,aufziehen::V,ala upp,өсгөх
1343,aufziehen::V,ala upp,хүмүүжүүлэх
1344,leiten::V,stjórna,удирдах
1345,antreiben::V,hvetja,шамдуулах
1346,lassen::V,láta,-уулах
1347,einladen::V,bjóða heim,залах
1348,vereinigen::V,sameina,нэгтгэх
1349,vereinigen::V,sameina,хамтруулах
1350,besuchen::V,heimsækja,зочлох
1351,treffen::V,hitta,учрах
1352,treffen::V,hitta,дайралдах
1353,sich versammeln::V,safnast saman,хуралдах
1354,spielen::V,leika sér,наадах
1355,singen::V,syngja,дуулах
1356,tanzen::V,dansa,бүжиглэх
1357,sich trennen::V,skiljast,салах
1358,verlassen::V,yfirgefa,хаях
1359,retten::V,bjarga,гэтэлгэх
1360,bewachen::V,gæta,сахих
1361,bewachen::V,hafa vörð á,сахих
1362,schützen::V,vernda,хамгаалах
1363,verteidigen::V,verja,хамгаалах
1364,sich schlagen::V,slást,зодолдох
1365,sich schlagen::V,berjast,зодолдох
1366,schießen::V,skjóta,харвах
1367,schießen::V,skjóta,буу буудах
1368,siegen::V,sigra,ялах
1369,ärgern::V,ergja,уурлуулах
1370,ärgern::V,ergja,уур хүргэх
1371,ärgern::V,skaprauna,уурлуулах
1372,ärgern::V,skaprauna,уур хүргэх
1373,schlagen::V,slá,цохих
1374,schlagen::V,lemja,цохих
1375,treten::V,sparka,өшиглөх
1376,stechen::V,stinga,хатгах
1377,stoßen::V,hrinda,ёврох
1378,stoßen::V,hrinda,нудрах
1379,stehlen::V,stela,хулгайлах
1380,stören::V,trufla,саад болох
1381,belästigen::V,ónáða,зовоох
1382,belästigen::V,ónáða,амраахгүй байх
1383,verbergen::V,leyna,нуух
1384,verbergen::V,leyna,далдлах
1385,täuschen::V,gabba,мэхлэх
1386,täuschen::V,blekkja,мэхлэх
1387,betrügen::V,svíkja,хуурах
1388,betrügen::V,blekkja,хуурах
1389,töten::V,drepa,алах
1390,wohnen::V,búa,суух
1391,wohnen::V,búa,амьдрах
1392,arbeiten::V,vinna,ажиллах
1393,arbeiten::V,vinna,хөдөлмөрлөх
1394,sammeln::V,safna,түүх
1395,sammeln::V,safna,хураах
1396,pflücken::V,tína,түүх
1397,pflücken::V,reyta,түүх
1398,jagen::V,veiða,агнах
1399,jagen::V,veiða,гөрөөлөх
1400,fischen::V,fiska,загасчлах
1401,fischen::V,fiska,загас барих
1402,fassen::V,veiða,барих
1403,hüten::V,gæta,маллах
1404,hüten::V,gæta,хариулах
1405,hüten::V,vakta,маллах
1406,hüten::V,vakta,хариулах
1407,treiben::V,reka,туух
1408,anbinden::V,binda við,уях
1409,anbinden::V,binda fast,уях
1410,füttern::V,fóðra,тэжээх
1411,melken::V,mjólka,саах
1412,hacken::V,höggva,цавчих
1413,gießen::V,hella,услах
1414,reifen::V,þroskast,боловсрох
1415,zubereiten::V,elda,бэлдэх
1416,zubereiten::V,tilbúa,бэлдэх
1417,kochen::V,sjóða,чанах
1418,backen::V,baka,жигнэх
1419,braten::V,steikja,шарах
1420,braten::V,steikja,хайрах
1421,umrühren::V,hræra í,хутгах
1422,stricken::V,prjóna,нэхэх
1423,stricken::V,prjóna,сүлжих
1424,nähen::V,sauma,оёх
1425,färben::V,lita,будах
1426,reinigen::V,hreinsa,арилгах
1427,reinigen::V,hreinsa,цэвэрлэх
1428,waschen::V,þvo,угаах
1429,abwischen::V,þerra,арчих
1430,spülen::V,skola,зайлах
1431,spülen::V,þvo upp,зайлах
1432,fegen::V,sópa,хамах
1433,fegen::V,sópa,шүүрдэх
1434,fegen::V,hreinsa,хамах
1435,fegen::V,hreinsa,шүүрдэх
1436,kehren::V,sópa,шүүрдэх
1437,kehren::V,sópa,туужуудах
1438,baden::V,baða sig,усанд орох
1439,sich waschen::V,þvo sér,биеэ угаах
1440,ausziehen::V,fara úr,тайлах
1441,anziehen::V,fara í,өмсөх
1442,sich anziehen::V,klæðast,хувцаслах
1443,kämmen::V,greiða,самнах
1444,schmücken::V,prýða,гоёх
1445,schmücken::V,prýða,чимэх
1446,schmücken::V,skreyta,гоёх
1447,schmücken::V,skreyta,чимэх
1448,sagen::V,segja,гэх
1449,sagen::V,segja,хэлэх
1450,sprechen::V,tala,ярих
1451,sprechen::V,tala,өгүүлэх
1452,reden::V,ræða,хэлэх
1453,reden::V,ræða,хөөрөлдөх
1454,sich unterhalten::V,spjalla,ярилцах
1455,sich unterhalten::V,ræðast við,ярилцах
1456,fragen::V,spyrja,асуух
1457,bitten::V,biðja,гуйх
1458,erzählen::V,segja frá,өгүүлэх
1459,mitteilen::V,tilkynna,дуулгах
1460,mitteilen::V,tilkynna,мэдээлэх
1461,nennen::V,nefna,нэрлэх
1462,rufen::V,kalla,дуудах
1463,prahlen::V,gorta,бардах
1464,prahlen::V,gorta,сайрхах
1465,übersetzen::V,þýða,орчуулах
1466,denken::V,hugsa,санах
1467,glauben::V,trúa,итгэх
1468,bemerken::V,taka eftir,ажих
1469,bemerken::V,taka eftir,ажиглах
1470,erkennen::V,þekkja,таних
1471,begreifen::V,skilja,ойлгох
1472,verstehen::V,skilja,мэдэж авах
1473,lernen::V,læra,сурах
1474,wissen::V,vita,мэдэх
1475,sich erinnern an::V,minnast,дурсах
1476,vergessen::V,gleyma,мартах
1477,messen::V,mæla,хэмжих
1478,zählen::V,telja,тоолох
1479,rechnen::V,reikna,тооцоох
1480,lesen::V,lesa,унших
1481,malen::V,mála,зурах
1482,zeichnen::V,teikna,дүрслэн бичих
1483,schreiben::V,skrifa,бичих
1484,besitzen::V,hafa,эзэмших
1485,kaufen::V,kaupa,худалдан авах
1486,verkaufen::V,selja,худалдах
1487,bezahlen::V,borga,төлөх
1488,zahlen::V,borga,төлөх
1489,beherrschen::V,hafa á valdi sínu,эзэмших
1490,ertragen::V,þola,тэсэх
