,Concept_ID,sah,la
779,zwölf::NUM,уон икки,duodecim
780,zwanzig::NUM,сүүрбэ,viginti
781,dreißig::NUM,отут,triginta
782,vierzig::NUM,түөрт уон,quadraginta
783,fünfzig::NUM,биэс уон,quinquaginta
784,sechzig::NUM,алта уон,sexaginta
785,siebzig::NUM,сэттэ уон,septuaginta
786,achtzig::NUM,аҕыс уон,octoginta
787,neunzig::NUM,тоҕус уонус,nonaginta
788,hundert::NUM,сүүс,centum
789,tausend::NUM,тыһыынча,mille
790,und::CNJ,да,et
791,und::CNJ,да,-que
792,und::CNJ,уонна,et
793,und::CNJ,уонна,-que
794,und::CNJ,итиэннэ,et
795,und::CNJ,итиэннэ,-que
796,oder::CNJ,эбэтэр,vel
797,stehen::V,тур,stare
798,sitzen::V,олор,sedere
799,liegen::V,сыт,iacere
800,hängen::V,санньылый,pendere
801,werden::V,буол,fieri
802,passieren::V,буол,accidere
803,beginnen::V,саҕалан,incipere
804,enden::V,бүт,finem habere
805,wechseln::V,уларый,mutari
806,aufgehen[Sonne]::V,ой,oriri
807,untergehen[Sonne]::V,киир,occidere
808,scheinen[Sonne]::V,сырдат,lucere
809,donnern::V,эт,tonare
810,wehen::V,үр,flare
811,strömen::V,кутулун,fluere
812,fließen::V,сүүр,manare
813,sich drehen::V,эргий,torqueri
814,schwanken::V,биэтэҥнээ,vacillare
815,schwingen::V,эйэҥнээ,vibrare
816,fallen::V,оҕут,cadere
817,brennen::V,умай,ardere
818,rauchen::V,буруолаа,fumare
819,regnen::V,самыырдаа,pluere
820,gefrieren::V,тоҥ,congelari
821,tauen::V,ир,rorare
822,schmelzen::V,уулун,liquescere
823,trocknen::V,куур,arescere
824,sieden::V,оргуй,fervere
825,faulen::V,сытый,putescere
826,verfaulen::V,сытыйан_хаал,putescere
827,reißen::V,хайыт,scindi
828,reißen::V,быһытталан,scindi
829,versinken::V,тимир,mergi
830,versinken::V,батылын,mergi
831,vergehen::V,дьай,praeterire
832,erscheinen::V,көһүн,apparere
833,verschwinden::V,сүт,discedere
834,sinken::V,намтаа,labi
835,abnehmen::V,аччаа,deminui
836,zunehmen::V,элбээ,augeri
837,steigen::V,үрдээ,augescere
838,wachsen::V,үүн,crescere
839,glänzen::V,кылбай,splendere
840,funkeln::V,күлүмнээ,micare
841,funkeln::V,күлүмүрдээ,micare
842,lärmen::V,тыаһаа,strepere
843,läuten::V,собуоннаа,sonare
844,klingeln::V,линкинээ,tinnire
845,klirren::V,айгырат,crepare
846,brausen::V,сирилээ,saevire
847,rauschen::V,суугунаа,crepare
848,klingen::V,доргуй,sonare
849,bellen::V,үр,latrare
850,heulen::V,улуй,ululare
851,blasen::V,үр,flare
852,pfeifen::V,иһиир,sibilare
853,schreien::V,кылан,clamare
854,schreien::V,хаһыытаа,clamare
855,stöhnen::V,ынчыктаа,gemere
856,zittern::V,титирээ,tremere
857,zittern::V,титирээ,trepidare
858,zittern::V,дьигиһий,tremere
859,zittern::V,дьигиһий,trepidare
860,leben::V,олор,vivere
861,geboren werden::V,төрөө,nasci
862,atmen::V,тыын,spirare
863,trinken::V,ис,bibere
864,essen::V,аһаа,edere
865,schlucken::V,ыйыһын,devorare
866,müde werden::V,сылай,fatigari
867,einschlafen::V,утуйан хаал,obdormiscere
868,schlafen::V,утуй,dormire
869,schlafen::V,утуйа сыт,dormire
870,aufwachen::V,уһугун,expergisci
871,aufstehen::V,тур,exsurgere
872,sich erholen::V,сынньан,se reficere
873,krank werden::V,ыарый,aegrescere
874,krank sein::V,ыарый,aegrotare
875,krank sein::V,ыарыт,aegrotare
876,schmerzen::V,ыарыт,dolere
877,husten::V,сөтөлүн,tussire
878,genesen::V,көн,convalescere
879,sterben::V,өл,mori
880,umkommen::V,өл,perire
881,umkommen::V,оҕут,perire
882,sich bewegen::V,хамсаа,se movere
883,sich rühren::V,хамсаа,micare
884,sich erheben::V,тур,surgere
885,sich setzen::V,олор,considere
886,hinfallen::V,оҕут,cadere
887,laufen::V,хаам,vadere
888,schreiten::V,атыллаа,gradi
889,spazierengehen::V,дьаарбай,ambulare
890,eilen::V,тиэтэй,properare
891,sich beeilen::V,ыксаа,festinare
892,sausen::V,элээр,currere
893,rennen::V,сүүрэкэлээ,currere
894,springen::V,ой,salire
895,springen::V,ыстан,salire
896,klettern::V,ытын,niti
897,schaukeln::V,эйэҥнээ,oscillare
898,schaukeln::V,биэрэҥнээ,oscillare
899,kriechen::V,сыыл,repere
900,kriechen::V,сыыл,serpere
901,schwimmen::V,уһун,nare
902,schwimmen::V,уһун,natare
903,schwimmen::V,харбаа,nare
904,schwimmen::V,харбаа,natare
905,tauchen::V,умус,mergere
906,rudern::V,эрт,remigare
907,fahren::V,айаннаа,vehi
908,fliegen::V,көт,volare
909,gehen::V,бар,ire
910,gehen::V,бар,vadere
911,weggehen::V,бар,abire
912,weggehen::V,бар,discedere
913,abfahren::V,бар,proficisci
914,anhalten::V,тохтоо,consistere
915,hineingehen::V,киир,inire
916,hineingehen::V,киир,ingredi
917,eintreten::V,киир,intrare
918,kommen::V,кэл,venire
919,ankommen::V,кэл,advenire
920,ankommen::V,тиий,advenire
921,zurückkommen::V,төнүн,revenire
922,bleiben::V,хаал,manere
923,warten::V,көһүт,opperiri
924,erwarten::V,күүт,opperiri
925,erwarten::V,күүт,expectare
926,erwarten::V,көһүт,opperiri
927,erwarten::V,көһүт,expectare
928,suchen::V,ирдээ,quaerere
929,suchen::V,көрдөө,quaerere
930,finden::V,бул,reperire
931,versuchen::V,сорун,conari
932,versuchen::V,сорун,temptare
933,vorbereiten::V,бэлэмнээ,parare
934,lieben::V,таптаа,amare
935,mögen::V,сөбүл,amare
936,lachen::V,күл,ridere
937,rühren::V,долгут,commovere
938,weinen::V,ытаа,flere
939,schimpfen::V,үөҕүс,increpare
940,sich ärgern::V,кыыһыр,indignari
941,sich ärgern::V,кыйахан,indignari
942,sich fürchten::V,куттан,vereri
943,sich fürchten::V,дьиксин,vereri
944,fürchten::V,дьиксин,timere
945,fürchten::V,куттан,timere
946,fliehen::V,күрээ,fugere
947,flüchten::V,күрээ,effugere
948,sehen::V,көр,videre
949,anschauen::V,көр,aspectare
950,ansehen::V,көр,spectare
951,hören::V,бил,audire
952,hören::V,иһит,audire
953,zuhören::V,иһит,auscultare
954,probieren::V,боруобалаан көр,gustare
955,probieren::V,амсайан көр,gustare
956,riechen::V,сытырҕаа,olfacere
957,fühlen::V,бил,sentire
958,scheinen::V,көһүн,videri
959,zu sehen sein::V,көһүн,conspici
960,vernehmen::V,иһит,comperire
961,frieren::V,тоҥ,algere
962,frieren::V,үлүй,algere
963,tun::V,гын,facere
964,können::V,кыай,posse
965,wollen::V,баҕар,velle
966,anfangen::V,саҕалаа,incipere
967,beenden::V,бүтэр,finire
968,aufhören::V,уурай,desistere
969,gelingen::V,сатан,contingere
970,geraten::V,баар буолан биэр,evenire
971,geraten::V,баар буола тус,evenire
972,geraten::V,буолан таҕыс,evenire
973,öffnen::V,ас,aperire
974,schließen::V,сап,claudere
975,schließen::V,хатаа,claudere
976,stellen::V,уур,sistere
977,stellen::V,туруор,sistere
978,setzen::V,туруор,ponere
979,setzen::V,уур,ponere
980,legen::V,уур,ponere
981,berühren::V,тыыт,tangere
982,berühren::V,таарый,tangere
983,verbinden::V,кэлгий,iungere
984,bedecken::V,бүрүй,tegere
985,bedecken::V,бүрүй,operire
986,aufhängen::V,ыйаа,suspendere
987,anzünden::V,умат,accendere
988,anzünden::V,умат,inflammare
989,aufheben::V,өрө тарт,tollere
990,zurücklassen::V,бырах,relinquere
991,verlieren::V,сүтэр,perdere
992,verlieren::V,сүтэр,amittere
993,fallen lassen::V,түһэр,dimittere
994,fallen lassen::V,мүлчү тут,dimittere
995,machen::V,оҥор,facere
996,machen::V,оҥоһун,facere
997,herstellen::V,оҥор,fabricare
998,bauen::V,тут,construere
999,reparieren::V,абырахтаа,reparare
1000,verbessern::V,тупсар,emendare
1001,ändern::V,уларыт,mutare
1002,graben::V,хас,fodere
1003,beugen::V,бокут,flectere
1004,beugen::V,токурут,flectere
1005,beugen::V,бүк баттаа,flectere
1006,biegen::V,иэх,curvare
1007,biegen::V,өҕүлүннэр,curvare
1008,drehen::V,эргит,torquere
1009,drehen::V,эргичит,torquere
1010,wenden::V,эргилин,vertere
1011,umdrehen::V,түҥнэр,convertere
1012,heben::V,көтөх,tollere
1013,hochheben::V,таһаар,levare
1014,ergreifen::V,тут,capessere
1015,halten::V,тут,tenere
1016,drücken::V,ык,premere
1017,schieben::V,ас,promovere
1018,kratzen::V,кыһыы,radere
1019,lecken::V,салаа,lambere
1020,beißen::V,ытыр,mordere
1021,abreißen::V,быһа тарт,avellere
1022,abreißen::V,туура тарт,avellere
1023,abschneiden::V,быс,desecare
1024,abschneiden::V,быһан ыл,desecare
1025,abschneiden::V,быһа баттаа,desecare
1026,binden::V,кэлгий,ligare
1027,stecken::V,батары ас,inserere
1028,brechen::V,тоһут,rumpere
1029,klopfen::V,тоҥсуй,pultare
1030,hauen::V,оҕус,ferire
1031,kleben::V,силимнээ,agglutinare
1032,reiben::V,аал,terere
1033,streichen::V,сыбаа,oblinere
1034,schleifen::V,чочуй,acuere
1035,schneiden::V,быс,secare
1036,rütteln::V,иэҕэҥнэт,quassare
1037,schütteln::V,сахсый,quatere
1038,schwenken::V,дайбаа,ventilare
1039,schütten::V,кут,fundere
1040,füllen::V,толор,complere
1041,einwickeln::V,суулаа,involvere
1042,tragen::V,ит,ferre
1043,tragen::V,ит,portare
1044,schleppen::V,сос,pertrahere
1045,ziehen::V,тарт,trahere
1046,aufbewahren::V,уур,asservare
1047,aufbewahren::V,харай,asservare
1048,werfen::V,бырах,iacere
1049,fangen::V,хап,capere
1050,packen::V,тут,capessere
1051,verstecken::V,саһыар,abdere
1052,teilen::V,үллэр,partiri
1053,teilen::V,үллэр,dividere
1054,schicken::V,ыыт,mittere
1055,bringen::V,аҕал,apportare
1056,hinzufügen::V,эп,addere
1057,bekommen::V,ыл,adipisci
1058,bekommen::V,булун,adipisci
1059,erhalten::V,ыл,accipere
1060,nehmen::V,ыл,sumere
1061,wählen::V,быыбардаа,eligere
1062,auswählen::V,тал,deligere
1063,bewahren::V,харай,conservare
1064,behindern::V,мэһэйдээ,impedire
1065,verderben::V,буорту гын,corrumpere
1066,beschädigen::V,алдьат,laedere
1067,zerbrechen::V,үлтүрүт,rumpere
1068,zerbrechen::V,үлтүрүт,frangere
1069,zerreißen::V,хайыта тарт,discindere
1070,zerstören::V,алдьат,delere
1071,verbrennen::V,уоттаа,urere
1072,verbrennen::V,уоттаа,cremare
1073,geben::V,биэр,dare
1074,reichen::V,аҕал,praebere
1075,schenken::V,бэлэхтээ,donare
1076,schenken::V,бэлэхтээ,largiri
1077,versprechen::V,эрэннэр,polliceri
1078,versprechen::V,эрэннэр,promittere
1079,wünschen::V,баҕар,
1080,loben::V,хайҕаа,laudare
1081,küssen::V,уураа,osculari
1082,wiegen::V,бигээ,
1083,zudecken::V,сап,tegere
1084,zudecken::V,бүрүй,tegere
1085,wecken::V,уһугуннар,excitare
1086,zeigen::V,көрдөр,monstrare
1087,führen::V,салай,ducere
1088,lehren::V,үөрэт,docere
1089,unterrichten::V,үөрэт,instituere
1090,aufziehen::V,иит,nutrire
1091,leiten::V,салай,ducere
1092,antreiben::V,кыһай,incitare
1093,lassen::V,күһэй,iubere
1094,einladen::V,ыҥыр,invitare
1095,vereinigen::V,холбоо,coniungere
1096,vereinigen::V,түм,coniungere
1097,besuchen::V,сырыт,visere
1098,besuchen::V,билсэ сырыт,visere
1099,treffen::V,көрүс,convenire
1100,sich versammeln::V,мүһүн,convenire
1101,sich versammeln::V,түмүс,convenire
1102,spielen::V,оонньоо,ludere
1103,singen::V,ыллаа,cantare
1104,tanzen::V,үҥкүүлээ,saltare
1105,sich trennen::V,араҕыс,digredi
1106,sich trennen::V,араҕыс,discedere
1107,verlassen::V,хааллар,deserere
1108,verlassen::V,хааллар,relinquere
1109,retten::V,өрүһүй,servare
1110,bewachen::V,араҥаччылаа,custodire
1111,schützen::V,көмүскээ,tueri
1112,schützen::V,көмүскээ,tutari
1113,verteidigen::V,көмүскээ,defendere
1114,sich schlagen::V,охсус,luctari
1115,schießen::V,ытыалаа,iaculari
1116,siegen::V,хот,vincere
1117,siegen::V,кыай,vincere
1118,ärgern::V,кыыһырт,irritare
1119,schlagen::V,оҕус,ferire
1120,treten::V,тэп,calcare
1121,stechen::V,кэй,pungere
1122,stoßen::V,кэп,tundere
1123,stoßen::V,үтүрүй,tundere
1124,stehlen::V,уор,furari
1125,stören::V,мэһэйдээ,turbare
1126,belästigen::V,батар,obtundere
1127,verbergen::V,кистээ,celare
1128,verbergen::V,кистээ,occultare
1129,täuschen::V,албыннаа,fallere
1130,betrügen::V,албыннаа,fraudare
1131,töten::V,өлөр,necare
1132,töten::V,өлөр,caedere
1133,wohnen::V,олор,habitare
1134,arbeiten::V,үлэлээ,laborare
1135,sammeln::V,мус,colligere
1136,sammeln::V,хомуй,colligere
1137,pflücken::V,үргээ,carpere
1138,jagen::V,бултаа,venari
1139,fischen::V,балыктаа,piscari
1140,fassen::V,тут,capere
1141,hüten::V,манаа,custodire
1142,treiben::V,үүр,agere
1143,anbinden::V,баай,alligare
1144,füttern::V,аһат,nutrire
1145,melken::V,ыа,mulgere
1146,hacken::V,кэрт,findere
1147,gießen::V,сиигирт,rigare
1148,reifen::V,бус,maturescere
1149,zubereiten::V,бэлэмнээ,apparare
1150,kochen::V,буһар,coquere
1151,backen::V,буһар,coquere
1152,braten::V,хооруй,torrere
1153,braten::V,ыһаарылаа,torrere
1154,braten::V,соркуойдаа,torrere
1155,umrühren::V,былаа,commovere
1156,stricken::V,өр,texere
1157,nähen::V,иистэн,suere
1158,färben::V,кырааскалаа,tingere
1159,reinigen::V,ыраастаа,purgare
1160,waschen::V,сууй,lavare
1161,abwischen::V,сот,abstergere
1162,spülen::V,сайҕаа,perluere
1163,fegen::V,сиппий,verrere
1164,kehren::V,харбаа,purgare
1165,baden::V,сөтүөлээ,lavari
1166,sich waschen::V,суун,lavari
1167,ausziehen::V,уһул,exuere
1168,anziehen::V,кэтэрт,induere
1169,sich anziehen::V,таҥын,vestiri
1170,kämmen::V,тараа,pectere
1171,schmücken::V,симээ,ornare
1172,schmücken::V,симээ,decorare
1173,sagen::V,диэ,dicere
1174,sprechen::V,эт,fari
1175,sprechen::V,саҥар,fari
1176,reden::V,кэпсэт,loqui
1177,sich unterhalten::V,кэпсэт,colloqui
1178,sich unterhalten::V,кэпсэт,disputare
1179,fragen::V,ыйыт,rogare
1180,fragen::V,ыйыт,quaerere
1181,bitten::V,көрдөс,orare
1182,bitten::V,көрдөс,rogare
1183,erzählen::V,кэпсээ,narrare
1184,erzählen::V,сэһэргээ,narrare
1185,mitteilen::V,биллэр,communicare
1186,nennen::V,ааттаа,appellare
1187,rufen::V,ыҥыр,vocare
1188,prahlen::V,чабылан,gloriari
1189,prahlen::V,киһиргээ,gloriari
1190,übersetzen::V,тылбаастаа,vertere
1191,denken::V,санаа,cogitare
1192,denken::V,толкуйдаа,cogitare
1193,glauben::V,итэҕэй,credere
1194,bemerken::V,бэлиэтээ,animadvertere
1195,erkennen::V,бил,cognoscere
1196,begreifen::V,өйдөө,comprehendere
1197,verstehen::V,өйдөө,intellegere
1198,lernen::V,үөрэн,discere
1199,wissen::V,бил,scire
1200,sich erinnern an::V,аҕын,meminisse
1201,vergessen::V,умун,oblivisci
1202,messen::V,кэмнээ,metiri
1203,messen::V,кээмэйдээ,metiri
1204,zählen::V,аах,numerare
1205,rechnen::V,аах,reri
1206,rechnen::V,аах,calculare
1207,lesen::V,аах,legere
1208,malen::V,уруһуйдаа,pingere
1209,zeichnen::V,уруһуйдаа,scribere
1210,schreiben::V,суруй,scribere
1211,besitzen::V,баһылаа,possidere
1212,kaufen::V,атыылас,emere
1213,verkaufen::V,атыылаа,vendere
1214,bezahlen::V,төлөө,pendere
1215,zahlen::V,төлөө,solvere
1216,beherrschen::V,баһылаа,regere
1217,beherrschen::V,баһылаа,imperare
1218,ertragen::V,тулуй,tolerare
1219,ertragen::V,тулуй,sustinere
