,Concept_ID,kv,av
738,hinter::PRP,бӧрӧ,хадуса
739,unter::PRP,увтын,ахакь
740,unter::PRP,увтын,гъоркь
741,durch::PRP,пыр,
742,neben::PRP,бокам,аскӏо
743,neben::PRP,боксиным,аскӏо
744,zwischen::PRP,коласас,гьоркьоб
745,wegen::PRP,понда,гьелда
746,dies::PRN,эта,гьаб
747,dies::PRN,эта,гьеб
748,das::PRN,сiя,доб
749,alles::PRN,быдӧс,
750,ich::PRN,ме,дун
751,du::PRN,тэ,дуца
752,er::PRN,сiя,доб
753,wir::PRN,мийӧ,ниж
754,ihr::PRN,ті,нуж
755,sie::PRN,нія,дол
756,sie::PRN,нія,эл
757,was::FPRN,мый,щиб
758,wer::FPRN,кин,щиб
759,wo::FADV,кытӧн,киб
760,wo::FADV,кытӧн,кибехун
761,wohin::FADV,кытчӧ,кибехун
762,wie::FADV,дзик,кин
763,warum::FADV,мыля,щай
764,warum::FADV,мыйсянь,щай
765,wieviel::FNUM,мымда,кигӏан
766,eins::NUM,ӧт,цо
767,zwei::NUM,кык,кӏиго
768,drei::NUM,куим,лъабго
769,vier::NUM,нёль,ункъо
770,fünf::NUM,вит,щуго
771,sechs::NUM,квать,анлъго
772,sieben::NUM,сизим,анкьго
773,acht::NUM,кыкьямыс,микьго
774,neun::NUM,ӧкмыс,ичӏго
775,zehn::NUM,дас,анцӏго
776,elf::NUM,дасотік,анцӏила цо
777,zwölf::NUM,даскык,кӏиго-анцӏила
778,zwanzig::NUM,кыкдас,къого
779,dreißig::NUM,куимдас,лъеберго
780,vierzig::NUM,нёльдас,кӏикъого
781,fünfzig::NUM,витдас,кӏикъо́ялда анцӏго
782,sechzig::NUM,кватьдас,лъабкъого
783,siebzig::NUM,сизимдас,лъабкъо́ялда анцӏго
784,achtzig::NUM,кыкьямысдас,ункъого
785,neunzig::NUM,ӧкмысдас,ункъоялда а́нцӏила
786,hundert::NUM,сто,нусго
787,tausend::NUM,тысяча,азарго
788,und::CNJ,и,ва
789,und::CNJ,и,-ги
790,und::CNJ,да,ва
791,und::CNJ,да,-ги
792,oder::CNJ,или,ялъуни
793,stehen::V,сулавны,бахъунчӏезе
794,sitzen::V,пукавны,гӏодов чӏезе
795,liegen::V,куйлыны,бегизе
796,hängen::V,ӧшавны,базе
797,werden::V,лоны,бахъине
798,passieren::V,аркмыны,лъугьине
799,passieren::V,аркмыны,лъугьа-бахъине
800,beginnen::V,петны,байбихьизе
801,enden::V,-сь,лъугӏизе
802,enden::V,бырны,лъугӏизе
803,wechseln::V,вежсьыны,хиса-басизе
804,wechseln::V,вежсьыны,хисизе
805,aufgehen[Sonne]::V,петавны,баккизе
806,untergehen[Sonne]::V,пуксьыны,щинкӏизе
807,scheinen[Sonne]::V,югьявны,къалъ-къалъизе
808,donnern::V,гымавны,гъугъазе
809,wehen::V,пӧлявны,пуйзе
810,strömen::V,киссьыны,чвахизе
811,fließen::V,визывтны,чвахизе
812,sich drehen::V,бергавны,сверизе
813,schwanken::V,кӧвьясьны,хьвагӏезе
814,schwanken::V,кӧвьясьны,багъа-бачаризе
815,schwingen::V,дюттясьны,щвартӏезе
816,fallen::V,усьны,бортизе
817,brennen::V,сотчыны,рекӏине
818,rauchen::V,тшынасьны,кӏкӏуй буризе
819,regnen::V,зэрны,базе
820,gefrieren::V,гегдыны,гӏу́низе
821,tauen::V,сывны,биаризе
822,schmelzen::V,сывны,биине
823,trocknen::V,косьмыны,бакъвазе
824,sieden::V,пизьны,гьалдезе
825,faulen::V,нёльзьыны,махӏцине
826,verfaulen::V,тӧрмыны,туризе
827,verfaulen::V,сiсьмыны,туризе
828,reißen::V,косясьны,бихъизе
829,versinken::V,вӧйны,гъанкъизе
830,vergehen::V,мунны,базе
831,vergehen::V,мунны,бахъизе
832,vergehen::V,мунны,ине
833,erscheinen::V,мыччисьны,баккизе
834,verschwinden::V,ӧшны,къине
835,verschwinden::V,ӧшны,билизе
836,sinken::V,ямны,гӏодо́бе ккезе
837,abnehmen::V,ямны,тӏаса камизе
838,zunehmen::V,паськавны,гӏемерлъизе
839,steigen::V,лэбтiсьны,бахине
840,wachsen::V,быдмыны,кӏодолъизе
841,glänzen::V,свиттявны,цӏвакизе
842,funkeln::V,югйовтлыны,паркъезе
843,funkeln::V,югйӧв-керны,паркъезе
844,lärmen::V,чавзыны,хъудизе
845,lärmen::V,чавзыны,чӏиргъдизе
846,läuten::V,диньгыны,кьабизе
847,klingeln::V,силькӧтны,кьабизе
848,klirren::V,жольӧтны,зваргъизе
849,brausen::V,гуасьны,гьалаглъизе
850,rauschen::V,кышӧтны,шуршудизе
851,klingen::V,горавны,бахъине
852,bellen::V,увтны,гъанчдезе
853,bellen::V,вувтны,гъанчдезе
854,heulen::V,уннявны,рурудизе
855,blasen::V,пӧлявны,гьохьизе
856,pfeifen::V,пиксыны,гьещтӏезе
857,schreien::V,айзыны,ахӏизе
858,schreien::V,айзыны,ахӏдезе
859,stöhnen::V,ойзыны,зигардизе
860,stöhnen::V,ружтыны,зигардизе
861,zittern::V,легьявны,дарран
862,zittern::V,легьявны,гьаргьадизе
863,leben::V,овны,бетӏербахъизе
864,geboren werden::V,шогмыны,лъугьине
865,atmen::V,лолавны,хӏухьел биччазе
866,trinken::V,юны,гьекъезе
867,essen::V,сёйны,квине
868,essen::V,сёйны,кваназе
869,schlucken::V,ньылавны,кӏкӏвине
870,schlucken::V,ньылавны,къулчӏизе
871,müde werden::V,мыдзны,сваказе
872,einschlafen::V,ланьтны,кьижизе
873,einschlafen::V,ланьтны,гъапуллъизе
874,schlafen::V,узьны,кьижизе
875,aufwachen::V,саймыны,бигьине
876,aufwachen::V,пальмыны,бигьине
877,aufstehen::V,сувтны,бахъине
878,aufstehen::V,сувтны,тӏадебахъине
879,sich erholen::V,шоччисьлыны,хьи бахъизе
880,sich erholen::V,шоччисьлыны,хӏалхьи гьабизе
881,krank werden::V,моржитны,унтизе
882,krank sein::V,шогавны,унтизе
883,krank sein::V,визьӧтны,унтизе
884,schmerzen::V,висьны,унтизе
885,husten::V,кашляйтны,хъегӏизе
886,genesen::V,бурдны,лъилъизе
887,sterben::V,кувны,хвезе
888,umkommen::V,вийсьыны,гьалаглъизе
889,sich bewegen::V,локны,багъаризе
890,sich bewegen::V,локны,багъаргъизе
891,sich bewegen::V,ветлӧтны,багъаризе
892,sich bewegen::V,ветлӧтны,багъаргъизе
893,sich rühren::V,вӧрзьӧтчыны,багъаризе
894,sich erheben::V,сувтны,тӏадебахъине
895,sich erheben::V,сувтны,бахъине
896,sich setzen::V,пуксьыны,гӏодов чӏезе
897,hinfallen::V,пӧрласьны,щапизе
898,laufen::V,мунны,хьвадизе
899,schreiten::V,тальччавны,чӏезе
900,spazierengehen::V,котрасьны,тира-сверизе
901,eilen::V,тэрмасьны,ракӏхӏалакине
902,eilen::V,тэрмасьны,дуризе
903,sich beeilen::V,тэрмасьны,дуризе
904,sich beeilen::V,тэрмасьны,гӏедегӏизе
905,sausen::V,вирдавны-котӧртны,тӏуризе
906,springen::V,чеччавны,кӏанцӏизе
907,klettern::V,кышасьны,хархадизе
908,schaukeln::V,чурликасьны,гьерщезе
909,kriechen::V,кыскасьны-мунны,хъурщизе
910,schwimmen::V,вартчыны,лъедезе
911,tauchen::V,сунгисьны ваӧ,букъардизе
912,rudern::V,сынны,хазе
913,fahren::V,мунны,ине
914,fliegen::V,лэбавны,боржине
915,gehen::V,мунны,ине
916,weggehen::V,мунны,ине
917,abfahren::V,иньдӧтчыны,къокъине
918,abfahren::V,мунны,къокъине
919,anhalten::V,сувтны,чӏезе
920,anhalten::V,сувтны,тархъизе
921,anhalten::V,сувтны,лъалхъизе
922,hineingehen::V,пырны,тӏаделъугьине
923,eintreten::V,пырны,лъугьине
924,kommen::V,локны,бачӏине
925,ankommen::V,локны,щвезе
926,ankommen::V,локны,тӏадебачӏине
927,zurückkommen::V,бертны,тадбуссине
928,zurückkommen::V,бертны,тӏадбуссине
929,zurückkommen::V,панӧвтсьыны,тадбуссине
930,zurückkommen::V,панӧвтсьыны,тӏадбуссине
931,bleiben::V,кольччыны,чӏезе
932,bleiben::V,кольччыны,хутӏизе
933,warten::V,видзчисьны,чӏезе
934,erwarten::V,видзчисьны,балагьизе
935,suchen::V,кошшыны,балагьизе
936,finden::V,адззыны,батизе
937,versuchen::V,пондыны,хӏалбихьизе
938,versuchen::V,пондӧтны,хӏалбихьизе
939,vorbereiten::V,лӧсьӧтны,хӏадурлъизабизе
940,lieben::V,милуйтны,балай бегьизе
941,mögen::V,радейтны,бокьизе
942,lachen::V,серавны,белъизе
943,rühren::V,сьӧлӧм вӧрзьӧтны,
944,weinen::V,горзыны,гӏодизе
945,schimpfen::V,видчыны,гъанчдезе
946,sich ärgern::V,лёкавны,вагъизе
947,sich ärgern::V,лёкавны,ццида́хине
948,sich fürchten::V,повны,хӏинкъизе
949,fürchten::V,повны,беркъазе
950,fürchten::V,повны,хӏинкъа-къазе
951,fliehen::V,пышшыны,лъутизе
952,flüchten::V,пышшыны,лъутизе
953,sehen::V,адззыны,бихьизе
954,anschauen::V,видзӧтны,бертӏамизе
955,anschauen::V,видзӧтны,балагьизе
956,ansehen::V,видзӧтны,бала-гъалагьизе
957,hören::V,кывны,рагӏизе
958,zuhören::V,кывзыны,гӏенеккизе
959,probieren::V,пешлыны,кӏалдиб хъва́зе
960,probieren::V,пешлыны,чӏамизе
961,riechen::V,дукавны,су́нтӏизе
962,fühlen::V,кывны,чӏвазе
963,scheinen::V,декуйтчыны,
964,zu sehen sein::V,тыдавны,бихьизе
965,vernehmen::V,тӧдмавны,рагӏизе
966,frieren::V,гегдыны,цӏорозе
967,tun::V,керны,гьабизе
968,können::V,вермыны,кӏвезе
969,können::V,вермыны,лъазе
970,wollen::V,мӧдны,бокьизе
971,anfangen::V,петны,байбихьизе
972,beenden::V,ештӧтны,тӏубазабизе
973,beenden::V,ештӧтны,лъугӏизабизе
974,beenden::V,керыштны,тӏубазабизе
975,beenden::V,керыштны,лъугӏизабизе
976,aufhören::V,дугдыны,бахъизе
977,gelingen::V,шогмыны,бахъизе
978,geraten::V,мыччисьны,бахъизе
979,öffnen::V,осьтны,рагьизе
980,schließen::V,пӧднавны,къазе
981,stellen::V,сувтӧтны,чӏвазе
982,setzen::V,пуксьӧтны,рекӏинабизе
983,setzen::V,пуксьӧтны,гӏодор чӏезаризе
984,legen::V,пуктыны,лъезе
985,berühren::V,вӧрзьӧтны,хъвазе
986,verbinden::V,йитны,хьухьине
987,verbinden::V,йитны,бухьине
988,bedecken::V,вевттьыны,кквезе
989,aufhängen::V,ӧшӧтны,базе
990,anzünden::V,ӧзтыны,бакизе
991,anzünden::V,ӧзтыны,рекӏинабизе
992,aufheben::V,лэбтыны,
993,zurücklassen::V,кольны,тезе
994,verlieren::V,ӧштыны,билизабизе
995,fallen lassen::V,уськӧтны,бортизабизе
996,machen::V,керны,гьабизе
997,herstellen::V,вӧчны,гьабизе
998,herstellen::V,вӧчны,хӏадурлъизабизе
999,bauen::V,строитны,базе
1000,bauen::V,строитны,гьабизе
1001,reparieren::V,вочны,къачӏазе
1002,verbessern::V,бурсьӧтны,лъикӏлъизабизе
1003,ändern::V,вежны,хисизабизе
1004,graben::V,гарйыны,бухъизе
1005,beugen::V,кусіньтны,хьетӏизабизе
1006,biegen::V,чукыльтыштны,гьетӏизабизе
1007,drehen::V,бергӧтны,тиризабизе
1008,drehen::V,бергӧтны,свердизабизе
1009,wenden::V,бергӧтны,бегизе
1010,umdrehen::V,бергӧтны,бегизе
1011,umdrehen::V,бергӧтны,бега-битӏизе
1012,heben::V,лэбтыны,борхизе
1013,hochheben::V,лэбтыны,борхалъизабизе
1014,hochheben::V,лэбтыны,борхизе
1015,ergreifen::V,кватитны,кквезе
1016,halten::V,видзны,кквезе
1017,drücken::V,личкыны,къазе
1018,drücken::V,личкыны,къанцӏу́зе
1019,drücken::V,личкыны,къвал ба́зе
1020,schieben::V,тойлавны,хъилдизе
1021,kratzen::V,шаркӧтны,хачазе
1022,lecken::V,нювны,чӏикӏизе
1023,beißen::V,йирны,хӏанчӏизе
1024,beißen::V,йирны,хӏанчӏизабизе
1025,abreißen::V,орӧтны,тӏезе
1026,abreißen::V,орӧтны,тӏезабизе
1027,abschneiden::V,шӧрыштны,къотӏизе
1028,abschneiden::V,вундыштны,къотӏизе
1029,binden::V,гӧрдззыны,бухьине
1030,stecken::V,мӧртны,къазабизе
1031,brechen::V,жугдыны,бекизе
1032,klopfen::V,зукӧтны,дванкезе
1033,hauen::V,желльыны,базе
1034,kleben::V,лякӧтны,бацӏцӏине
1035,reiben::V,зыртны,хачазе
1036,streichen::V,мавтны,бахине
1037,streichen::V,мавтны,жужазе
1038,schleifen::V,кыскыны,лъухьизе
1039,schneiden::V,вундавны,къотӏизе
1040,rütteln::V,шатлавны,багъа-бачаризабизе
1041,schütteln::V,зыбӧтны,кӏобокӏизе
1042,schwenken::V,ӧвтны,гьесадизе
1043,schwenken::V,ӧвтны,хьвагӏезабизе
1044,schwenken::V,макайтны,гьесадизе
1045,schwenken::V,макайтны,хьвагӏезабизе
1046,schütten::V,кисьтны,тӏезе
1047,füllen::V,тыртны,цӏезабизе
1048,füllen::V,тырсьӧтны,цӏезабизе
1049,einwickeln::V,тубны,жемизе
1050,tragen::V,новйӧтны,баччизе
1051,schleppen::V,кыскыны,бехъерхъизе
1052,ziehen::V,кыскыны,цӏазе
1053,aufbewahren::V,видзны,цӏунизе
1054,werfen::V,шентывлыны,рехизе
1055,fangen::V,кутны,кквезе
1056,packen::V,кутасьны,кквезе
1057,packen::V,кватитны,кквезе
1058,verstecken::V,дзебны,бахчизе
1059,teilen::V,торйӧтны,бикьизе
1060,schicken::V,иньдыны,битӏизе
1061,bringen::V,вайны,баччизе
1062,hinzufügen::V,содтыны,жубазе
1063,bekommen::V,получитны,щвезе
1064,erhalten::V,получитны,щвезе
1065,erhalten::V,получитны,босизе
1066,nehmen::V,босьтны,босизе
1067,wählen::V,бӧрйыны,бищизе
1068,auswählen::V,бӧрйыны,тӏасабищизе
1069,bewahren::V,видзны,цӏунизе
1070,behindern::V,падтыны,квекӏен гьабизе
1071,verderben::V,изводавны,хвезабизе
1072,beschädigen::V,паздыны,галгъазабизе
1073,zerbrechen::V,паздыны,щущазабизе
1074,zerreißen::V,косявны,бихъизе
1075,zerstören::V,паздыны,биххизабизе
1076,verbrennen::V,сотны,бухӏизе
1077,geben::V,сетны,кьезе
1078,reichen::V,сетны,кьезе
1079,schenken::V,козьнавны,кьезе
1080,versprechen::V,кӧсйыны,назру гьабизе
1081,wünschen::V,бурсьыны,бокьизе
1082,loben::V,ошкыны,беццизе
1083,loben::V,ошкыны,бецца-бекъизе
1084,küssen::V,окавны,баизе
1085,wiegen::V,тюттьӧтны,чӏучӏадизабизе
1086,zudecken::V,вевттьыны,тӏадбигъине
1087,wecken::V,саймӧтны,бигьинабизе
1088,zeigen::V,мыччавны,бихьизабизе
1089,führen::V,нуӧтны,бачине
1090,lehren::V,велӧтны,малъизе
1091,lehren::V,велӧтны,цӏализабизе
1092,unterrichten::V,велӧтны,цӏализабизе
1093,aufziehen::V,быдтыны,гӏезабизе
1094,leiten::V,юравны,нухмалъи гьабизе
1095,leiten::V,веськӧтлыны,нухмалъи гьабизе
1096,antreiben::V,тэрмӧтны,гӏедегӏизабизе
1097,lassen::V,-ӧтыны,
1098,einladen::V,корны,ахӏизе
1099,einladen::V,корны,тӏадеахӏизе
1100,vereinigen::V,ӧтувтны,цолъизабизе
1101,vereinigen::V,ӧтлаавны,цолъизабизе
1102,besuchen::V,пыравлыны,баккизе
1103,besuchen::V,пыравлыны,хьвадизе
1104,treffen::V,пантавны,дандчӏвазе
1105,sich versammeln::V,ӧксьыны,данделъизе
1106,sich versammeln::V,ӧксьыны,бакӏаризе
1107,spielen::V,орсны,басандизе
1108,singen::V,сьывны,ахӏизе
1109,tanzen::V,йӧктыны,кьурдизе
1110,sich trennen::V,торьясьны,батӏалъизе
1111,verlassen::V,кольны,тезе
1112,verlassen::V,кольны,рехунтезе
1113,retten::V,мынтны,хвасар гьабизе
1114,retten::V,мынтны,хвасарлъизабизе
1115,bewachen::V,смекайтны,цӏунизе
1116,schützen::V,дорйыны,цӏунизе
1117,verteidigen::V,дорйыны,цӏунизе
1118,sich schlagen::V,тышкасьны,багъизе
1119,schießen::V,лыйны,речӏчӏизе
1120,siegen::V,вермыны,бергьине
1121,ärgern::V,лӧгӧтны,вагъизавизе
1122,schlagen::V,базнитны,кьабизе
1123,treten::V,чужьявны,мал тункизе
1124,stechen::V,бытшкыны,къазабизе
1125,stoßen::V,тапкыны,тункизе
1126,stoßen::V,тапкыны,хъилдизе
1127,stoßen::V,тойыштны,тункизе
1128,stoßen::V,тойыштны,хъилдизе
1129,stehlen::V,гусявны,щинкӏизабизе
1130,stören::V,костіавны,квекӏен гьабизе
1131,stören::V,костіавны,татубахъи гьабизе
1132,belästigen::V,назыляйтны,рахӏатхвезабизе
1133,verbergen::V,дзебны,бахчизе
1134,verbergen::V,дзебны,балъго тезе
1135,täuschen::V,бӧбӧтны,божуда рекӏкӏ гьабизе
1136,täuschen::V,бӧбӧтны,гуккизе
1137,täuschen::V,пӧрьявны,божуда рекӏкӏ гьабизе
1138,täuschen::V,пӧрьявны,гуккизе
1139,betrügen::V,муклачитны,хӏилла гьабизе
1140,betrügen::V,муклачитны,сандирахълъи гьабизе
1141,töten::V,вийны,чӏвазе
1142,wohnen::V,овны,яшав гьабизе
1143,arbeiten::V,уджавны,хӏалтӏизе
1144,sammeln::V,ӧктыны,бакӏаризе
1145,pflücken::V,судзлавны,бетӏизе
1146,jagen::V,вӧравны,чан гьабизе
1147,fischen::V,чериавны,ччугӏа кквезе
1148,fassen::V,кутны,кквезе
1149,hüten::V,вердны,кваназабизе
1150,hüten::V,йирсьӧтны,кваназабизе
1151,treiben::V,вашӧтны,гъезе
1152,anbinden::V,кӧртавны,бухьине
1153,füttern::V,вердны,кваназабизе
1154,melken::V,высьтыны,бечӏчӏизе
1155,melken::V,чилькӧтны,бечӏчӏизе
1156,hacken::V,керавны,чӏвазе
1157,gießen::V,киськавны,лъалъазе
1158,reifen::V,кисьмыны,барщизе
1159,zubereiten::V,лӧсьӧтны,бежа-белъине
1160,kochen::V,пуны,белъине
1161,backen::V,пӧжавны,базе
1162,braten::V,жаритны,бежизе
1163,umrühren::V,соравны,багъаризе
1164,stricken::V,домавны,хьухьине
1165,nähen::V,вурны,букъизе
1166,färben::V,краситны,кьер гьабизе
1167,reinigen::V,весӧтны,бацӏцӏине
1168,waschen::V,пеславны,чуризе
1169,abwischen::V,чышкыны,бацӏцӏине
1170,spülen::V,гывьявны,хулизе
1171,fegen::V,чышкыны,лъухьизе
1172,kehren::V,чышкыны,лъухьизе
1173,baden::V,купайтчыны ,чордезе
1174,sich waschen::V,миссьыны,
1175,ausziehen::V,гыжтӧтны,бахъизе
1176,ausziehen::V,пӧрччавны,бахъизе
1177,anziehen::V,пасьтавны,ретӏине
1178,sich anziehen::V,пасьтасьны,ретӏине
1179,kämmen::V,сынавны,хазе
1180,schmücken::V,баситны,чӏухӏизабизе
1181,sagen::V,висьтавны,бицине
1182,sprechen::V,шуны,бицине
1183,reden::V,баитны,гаргадизе
1184,sich unterhalten::V,сёрнитны,гаргадизе
1185,fragen::V,юавны,цӏехезе
1186,fragen::V,юавны,гьикъизе
1187,bitten::V,корны,гьаризе
1188,erzählen::V,висьтавны,бицине
1189,mitteilen::V,висьтавны,лъазабизе
1190,nennen::V,нимтны,цӏар лъезе
1191,rufen::V,китсавны,ахӏизе
1192,rufen::V,корны,ахӏизе
1193,rufen::V,чукӧстны,ахӏизе
1194,prahlen::V,ошшасьны,беццаризе
1195,übersetzen::V,вуджӧтны,буссинабизе
1196,denken::V,чайтны,ургъизе
1197,glauben::V,веритны,божизе
1198,bemerken::V,казявны,берречӏчӏизе
1199,erkennen::V,тӧдсавны,лъазе
1200,erkennen::V,тӧдсавны,батӏаго бахъизе
1201,begreifen::V,вежӧртны,бичӏчӏизе
1202,verstehen::V,кывны,
1203,lernen::V,велӧтчыны,цӏализе
1204,wissen::V,тӧдны,лъазе
1205,sich erinnern an::V,касьтывны,ракӏалде щвезе
1206,vergessen::V,вунӧтны,кӏочене
1207,messen::V,меряйтны,борцине
1208,zählen::V,лыддьыны,рикӏкӏине
1209,rechnen::V,лыддьыны,рикӏкӏине
1210,lesen::V,лыддьӧтны,цӏализе
1211,zeichnen::V,гижмавны,бахъизе
1212,schreiben::V,гижны,хъвазе
1213,besitzen::V,лоны,щвезе
1214,besitzen::V,лоны,бу́кӏине
1215,kaufen::V,небны,босизе
1216,verkaufen::V,вузавны,бичизе
1217,bezahlen::V,вештыны,кьезе
1218,zahlen::V,вештыны,кьезе
1219,ertragen::V,терпитны,баччизе
1220,Insel::N,,чӏинкӏиллъи
1221,Gewalt::N,,зулму
1222,Alter::N,,гӏумру
1223,richtig::A,,битӏараб
1224,wahr::A,,хӏакъаб
1225,wahr::A,,битӏараб
1226,berühmt::A,,машгьураб
1227,allein::ADV,,ялгъузго
1228,rennen::V,,бекеризе
1229,malen::V,,бахъизе
