,Concept_ID,fa,uz
788,wegen::PRP,بخاطر,sababli
789,dies::PRN,این,o'sha
790,das::PRN,آن,narigi
791,alles::PRN,تمام,har nima
792,alles::PRN,همه‌چیر,har nima
793,ich::PRN,من,men
794,du::PRN,تو,sen
795,er::PRN,او,u
796,wir::PRN,ما,biz
797,ihr::PRN,شما,siz
798,sie::PRN,آنها,ular
799,was::FPRN,چه,nima
800,wer::FPRN,کی,kim
801,wo::FADV,کجا,qaerda
802,wohin::FADV,بکجا,qayerga
803,wie::FADV,چطور,qanday
804,wie::FADV,چگونه,qanday
805,warum::FADV,چرا,nega
806,warum::FADV,برای چه,nega
807,wieviel::FNUM,چند,qancha
808,wieviel::FNUM,چقدر,qancha
809,eins::NUM,یک,bir
810,zwei::NUM,دو,ikki
811,drei::NUM,سه,uch
812,vier::NUM,چهار,to'rt
813,fünf::NUM,پنج,besh
814,sechs::NUM,شش,olti
815,sieben::NUM,هفت,etti
816,acht::NUM,هشت,sakkiz
817,neun::NUM,نه,to'qqiz
818,zehn::NUM,ده,o'n
819,elf::NUM,یازده,o'n bir
820,zwölf::NUM,دوازده,o'n ikki
821,zwanzig::NUM,بیست,yigirma
822,dreißig::NUM,سی,o'ttiz
823,vierzig::NUM,چهل,qirq
824,fünfzig::NUM,پنجاه,ällik
825,sechzig::NUM,شصت,oltmish
826,siebzig::NUM,هفتاد,etmish
827,achtzig::NUM,هشتاد,sakson
828,neunzig::NUM,نود,to'qson
829,hundert::NUM,صد,yuz
830,tausend::NUM,هزار,ming
831,und::CNJ,و,va
832,oder::CNJ,یا,yo
833,stehen::V,ایستادن,turmoq
834,sitzen::V,نشستن,o'tirmoq
835,liegen::V,خوابیدن,yotmoq
836,liegen::V,دراز کشیدن,yotmoq
837,hängen::V,آویزان بودن,osilmoq
838,werden::V,شدن,bo'lmoq
839,passieren::V,گذشتن,bo'lib o'tmoq
840,passieren::V,اتفاق افتادن,bo'lib o'tmoq
841,beginnen::V,شروع شدن,boshlanmoq
842,enden::V,تمام شدن,bitmoq
843,wechseln::V,عوض شدن,o'zgarmoq
844,aufgehen[Sonne]::V,برآمدن,chiqmoq
845,aufgehen[Sonne]::V,طلوع کردن,chiqmoq
846,untergehen[Sonne]::V,غروب کردن,botmoq
847,scheinen[Sonne]::V,تابیدن,yaraqlamoq
848,donnern::V,رعد زدن,gulduramoq
849,wehen::V,دمیدن,elpimoq
850,strömen::V,روان شدن,oqmoq
851,fließen::V,روان شدن,oqmoq
852,sich drehen::V,چرخیدن,aylanmoq
853,schwanken::V,خم و راست شدن,qoqilmoq
854,schwingen::V,تاب خوردن,lopillamoq
855,schwingen::V,نوسان کردن,lopillamoq
856,fallen::V,افتادن,tushmoq
857,fallen::V,سقوط کردن,tushmoq
858,brennen::V,سوزاندن,yonmoq
859,rauchen::V,دود کردن,tutamoq
860,regnen::V,باران آمدن,yomg'ir yog'moq
861,gefrieren::V,یخ بستن,muzlamoq
862,tauen::V,آب شدن,ärimoq
863,schmelzen::V,آب شدن,ärimoq
864,trocknen::V,خشک شدن,qurimoq
865,sieden::V,جوشیدن,qaynamoq
866,faulen::V,فاسد شدن,chirimoq
867,verfaulen::V,پوسیدن,chirimoq
868,reißen::V,پاره شدن,qayt qilmoq
869,versinken::V,غرق شدن,g'arq bo'lmoq
870,vergehen::V,گذشتن,o'tmoq
871,erscheinen::V,ظاهر شدن,zuhur ätmoq
872,verschwinden::V,گم شدن,yo'qolmoq
873,verschwinden::V,از بین رفتن,yo'qolmoq
874,sinken::V,پایین آمدن,pasaymoq
875,abnehmen::V,کم شدن,kamaymoq
876,zunehmen::V,زیاد شدن,urchimoq
877,steigen::V,بالا رفتن,oshmoq
878,wachsen::V,قد کشیدن,o'smoq
879,glänzen::V,برق زدن,porlamoq
880,funkeln::V,جرقه زدن,yalt ätmoq
881,lärmen::V,شلوغ کردن,taraq ätmoq
882,läuten::V,زنگ زدن,jiringlamoq
883,klingeln::V,زنگ زدن,jiringlamoq
884,klirren::V,جرنگ جرنگ صدا کردن,sharaqlamoq
885,brausen::V,طوفانی بودن,vag'illamoq
886,rauschen::V,خش‌خش کردن,shitirlamoq
887,klingen::V,صدا دادن,yangramoq
888,bellen::V,عوعو کردن,hurmoq
889,heulen::V,زوزه کشیدن,uvlamoq
890,blasen::V,فوت کردن,puflamoq
891,pfeifen::V,سوت زدن,xushtak chalmoq 
892,schreien::V,فریاد زدن,qiyqirmoq
893,stöhnen::V,نالیدن,nola qilmoq
894,zittern::V,لرزیدن,titramoq
895,leben::V,زیستن,yashamoq
896,leben::V,زندگی کردن,yashamoq
897,geboren werden::V,متولد شدن,tug'ilmoq
898,atmen::V,تنفس کردن,nafas chiqarmoq
899,trinken::V,نوشیدن,ichmoq
900,essen::V,خوردن,emoq
901,schlucken::V,بلعیدن,yutmoq
902,schlucken::V,قورت دادن,yutmoq
903,müde werden::V,خسته شدن,horimoq
904,einschlafen::V,خواب رفتن,uxlab qolmoq
905,schlafen::V,خوابیدن,uxlamoq
906,aufwachen::V,از خواب بیدار شدن,uyg'onmoq
907,aufstehen::V,بیدار شدن,qo'pmoq
908,sich erholen::V,استراحت کردن,dam olmoq
909,krank werden::V,مریض شدن,kasallanmoq
910,krank sein::V,بیمار بودن,betob yotmoq
911,schmerzen::V,درد کردن,og'rimoq
912,husten::V,سرفه کردن,yo'talmoq
913,genesen::V,بهبود یافتن,tuzalmoq
914,sterben::V,مردن,o'lmoq
915,umkommen::V,کشته شدن,halok bo'lmoq
916,sich bewegen::V,حرکت کردن,harakat qilmoq
917,sich rühren::V,تکان خوردن,qimirlamoq
918,sich erheben::V,برخواستن,qo'pmoq
919,sich setzen::V,نشستن,o'tirmoq
920,hinfallen::V,زمین خوردن,yiqilmoq
921,laufen::V,پیاده رفتن,yurmoq
922,schreiten::V,قدم زدن,yurmoq
923,spazierengehen::V,گردش رفتن,sayr ätmoq
924,eilen::V,شتاب کردن,tezlamoq
925,sich beeilen::V,عجله کردن,shoshmoq
926,sausen::V,صفیر کشیدن,chopqillamoq
927,rennen::V,دویدن,yugurmoq
928,springen::V,پریدن,sakramoq
929,klettern::V,بالا رفتن,yuqorilamoq
930,schaukeln::V,تاب خوردن,irg'amoq
931,kriechen::V,خزیدن,ämaklamoq
932,schwimmen::V,شنا کردن,suzmoq
933,tauchen::V,غواصی کردن,chu'mmoq
934,rudern::V,پارو زدن,eshkak eshmoq
935,fahren::V,سواره رفتن,haydamoq
936,fliegen::V,پریدن,uchmoq
937,gehen::V,رفتن,bormoq
938,weggehen::V,رفتن,ketoq
939,abfahren::V,حرکت کردن,jo'namoq
940,anhalten::V,ایست کردن,to'xtamoq
941,hineingehen::V,داخل شدن,kirmoq
942,eintreten::V,وارد شدن,kirmoq
943,kommen::V,آمدن,kelmoq
944,ankommen::V,رسیدن,etib kelmoq
945,zurückkommen::V,برگشتن,qaytib kelmoq
946,bleiben::V,ماندن,qolmoq
947,warten::V,منتظر بودن,poylamoq
948,erwarten::V,انتظار داشتن,kutmoq
949,suchen::V,جستجو کردن,izlamoq
950,finden::V,یافتن,topmoq
951,finden::V,پیدا کردن,topmoq
952,versuchen::V,سعی کردن,chalishmoq
953,versuchen::V,کوشش کردن,chalishmoq
954,vorbereiten::V,آماده کردن,hozirlamoq
955,lieben::V,عاشق بودن,sevmoq
956,mögen::V,میل داشتن,ardoqlamoq
957,mögen::V,دوست داشتن,ardoqlamoq
958,lachen::V,خندیدن,kulmoq
959,rühren::V,به رقت آوردن,ta'sirlantirmoq
960,weinen::V,گریه کردن,yig'lamoq
961,schimpfen::V,فحاشی کردن,koyinmoq
962,sich ärgern::V,ناراحت شدن,g'azab qilmoq
963,sich fürchten::V,واهمه کردن,hurkmoq
964,fürchten::V,ترسیدن,qo'rqmoq
965,fliehen::V,گریختن,qochmoq
966,flüchten::V,فرار کردن,qochmoq
967,sehen::V,دیدن,ko'rmoq
968,anschauen::V,نگاه کردن,razm solmoq
969,ansehen::V,تماشا کردن,razm qilmoq
970,hören::V,شنیدن,äshitmoq
971,zuhören::V,گوش دادن,tinglamoq
972,probieren::V,چشیدن,tatib ko'rmoq
973,riechen::V,بوییدن,iskamoq
974,riechen::V,بو کردن,iskamoq
975,fühlen::V,احساس کردن,sezmoq
976,scheinen::V,بنظر آمدن,tuyilmoq
977,zu sehen sein::V,دیده شدن,ko'rinmoq
978,vernehmen::V,شنیدن,äshitmoq
979,frieren::V,سرد بودن,sovuq qotmoq
980,tun::V,کردن,ätmoq
981,können::V,توانستن,-a olmoq
982,können::V,توانستن,-y olmoq
983,wollen::V,خواستن,istamoq
984,anfangen::V,شروع کردن,boshlamoq
985,beenden::V,تمام کردن,bitirmoq
986,beenden::V,پایان دادن,bitirmoq
987,aufhören::V,دست کشیدن,tinmoq
988,gelingen::V,موفق شدن,muvaffaqiyat qozonmoq
989,geraten::V,نتیجه دادن,bo'lmoq
990,öffnen::V,گشودن,ochmoq
991,öffnen::V,باز کردن,ochmoq
992,schließen::V,بستن,yopmoq
993,schließen::V,قفل کردن,yopmoq
994,stellen::V,گذاردن,qo'ymoq
995,setzen::V,نشاندن,o'tqazmoq
996,legen::V,گذاشتن,yotqizmoq
997,berühren::V,دست زدن,tegmoq
998,berühren::V,لمس کردن,tegmoq
999,verbinden::V,وصل کردن,ulamoq
1000,bedecken::V,پوشاندن,bekitmoq
1001,aufhängen::V,آویختن,ildirmoq
1002,anzünden::V,سوزاندن,yondirmoq
1003,aufheben::V,برداشتن,ko'tarmoq
1004,aufheben::V,بلند کردن,ko'tarmoq
1005,zurücklassen::V,گذاشتن,ayrilmoq
1006,verlieren::V,گم کردن,yo'qotmoq
1007,fallen lassen::V,انداختن,tushirmoq
1008,machen::V,کردن,qilmoq
1009,machen::V,ساختن,qilmoq
1010,herstellen::V,ساختن,chiqarmoq
1011,herstellen::V,تولید کردن,chiqarmoq
1012,bauen::V,ساختن,solmoq
1013,bauen::V,بنا کردن,solmoq
1014,reparieren::V,درست کردن,tuzatmoq
1015,reparieren::V,تعمیر کردن,tuzatmoq
1016,verbessern::V,بهتر کردن,isloh qilmoq
1017,ändern::V,تغییر دادن,o'zgartirmoq
1018,graben::V,کندن,qazimoq
1019,graben::V,گود کردن,qazimoq
1020,beugen::V,کج کردن,bukmoq
1021,biegen::V,خم کردن,bukmoq
1022,drehen::V,چرخاندن,aylantirmoq
1023,wenden::V,برگرداندن,burmoq
1024,umdrehen::V,برگرداندن,ag'darmoq
1025,heben::V,برداشتن,yuksaltirmoq
1026,hochheben::V,برآوردن,ko'tarmoq
1027,hochheben::V,بلند کردن,ko'tarmoq
1028,ergreifen::V,گرفتن,tutamlamoq
1029,halten::V,نگاه داشتن,tutmoq
1030,drücken::V,فشار دادن,bosmoq
1031,drücken::V,فشار آوردن,bosmoq
1032,schieben::V,هل دادن,surmoq
1033,kratzen::V,خاریدن,qashimoq
1034,lecken::V,لیسیدن,mijimoq
1035,beißen::V,گاز زدن,tishlamoq
1036,abreißen::V,پاره کردن,emirmoq
1037,abschneiden::V,بریدن,cho'rt kesmoq
1038,abschneiden::V,قطع کردن,cho'rt kesmoq
1039,binden::V,بستن,bog'lamoq
1040,stecken::V,فرو کردن,suqmoq
1041,brechen::V,شکستن,sindirmoq
1042,klopfen::V,کوبیدن,dukurlamoq
1043,hauen::V,زدن,urmoq
1044,kleben::V,چسباندن,yopishtirmoq
1045,reiben::V,مالش دادن,surkamoq
1046,streichen::V,مالیدن,surkamoq
1047,schleifen::V,تیز کردن,qayramoq
1048,schneiden::V,چیدن,kesmoq
1049,schneiden::V,بریدن,kesmoq
1050,rütteln::V,لرزاندن,chayqamoq
1051,rütteln::V,تکان دادن,chayqamoq
1052,schütteln::V,تکان دادن,chayqamoq
1053,schwenken::V,تاب دادن,chayqatmoq
1054,schütten::V,ریختن,quymoq
1055,füllen::V,پر کردن,to'ldirmoq
1056,einwickeln::V,پیچیدن,chulg'amoq
1057,tragen::V,بردن,tashimoq
1058,tragen::V,حمل کردن,tashimoq
1059,schleppen::V,کشیدن,sudramoq
1060,ziehen::V,کشیدن,tortmoq
1061,aufbewahren::V,نگهداری کردن,tutmoq
1062,werfen::V,انداختن,tashlamoq
1063,werfen::V,پرتاب کردن,tashlamoq
1064,fangen::V,گرفتن,tutmoq
1065,packen::V,گرفتن,opqochmoq
1066,verstecken::V,قایم کردن,yashirmoq
1067,verstecken::V,پنهان کردن,yashirmoq
1068,teilen::V,قسمت کردن,bo'lmoq
1069,teilen::V,تقسیم کردن,bo'lmoq
1070,schicken::V,فرستادن,yubormoq
1071,schicken::V,ارسال کردن,yubormoq
1072,bringen::V,آوردن,keltirmoq
1073,hinzufügen::V,افزودن,tirkamoq
1074,hinzufügen::V,اضافه کردن,tirkamoq
1075,bekommen::V,گرفتن,olmoq
1076,erhalten::V,دریافت کردن,olmoq
1077,nehmen::V,گرفتن,olmoq
1078,nehmen::V,برداشتن,olmoq
1079,wählen::V,انتخاب کردن,saylamoq
1080,auswählen::V,برگزیدن,saylamoq
1081,bewahren::V,حفظ کردن,saqlamoq
1082,bewahren::V,حفاظت کردن,saqlamoq
1083,behindern::V,مانع بودن,xalal bermoq
1084,verderben::V,از بین بردن,xazon qilmoq
1085,beschädigen::V,صدمه زدن,buzmoq
1086,zerbrechen::V,شکستن,sindirmoq
1087,zerreißen::V,دریدن,yirtmoq
1088,zerreißen::V,پاره کردن,yirtmoq
1089,zerstören::V,خراب کردن,vayron qilmoq
1090,zerstören::V,ویران کردن,vayron qilmoq
1091,verbrennen::V,سوزاندن,kuydirmoq
1092,geben::V,دادن,bermoq
1093,reichen::V,دادن,bermoq
1094,schenken::V,هدیه دادن,sovg'a qilmoq
1095,versprechen::V,قول دادن,va'da bermoq
1096,versprechen::V,وعده دادن,va'da bermoq
1097,wünschen::V,آرزو کردن,orziqmoq
1098,loben::V,ستایش کردن,maqtamoq
1099,küssen::V,بوسیدن,o'pmoq
1100,wiegen::V,نوسان کردن,tebratmoq
1101,zudecken::V,پوشاندن,yopmoq
1102,wecken::V,بیدار کردن,uyg'otmoq
1103,zeigen::V,نشان دادن,ko'rsatmoq
1104,führen::V,رهنمائی کردن,boshlik bo'lmoq
1105,lehren::V,آموختن,o'rgatmoq
1106,lehren::V,یاد دادن,o'rgatmoq
1107,unterrichten::V,درس دادن,dars bermoq
1108,unterrichten::V,تدریس کردن,dars bermoq
1109,aufziehen::V,تربیت کردن,o'stirmoq
1110,leiten::V,اداره کردن,boshqarmoq
1111,antreiben::V,عجله دادن,shoshiltirmoq
1112,lassen::V,وادار کردن,ruxsat bermoq
1113,einladen::V,دعوت کردن,taklif kilmoq
1114,einladen::V,مهمان کردن,taklif kilmoq
1115,vereinigen::V,یکی کردن,qo'shmoq
1116,vereinigen::V,متحد کردن,qo'shmoq
1117,besuchen::V,دیدار کردن,mehmonga bormoq
1118,treffen::V,ملاقات کردن,duchor bo'lmoq
1119,sich versammeln::V,جمع شدن,to'planmoq
1120,spielen::V,بازی کردن,o'ynamoq
1121,singen::V,آواز خواندن,yalla qilmoq
1122,tanzen::V,رقصیدن,raqs qilmoq
1123,sich trennen::V,جدا شدن,yakkalanmoq
1124,verlassen::V,ترک کردن,qoldirmoq
1125,retten::V,نجات دادن,qutqazmoq
1126,bewachen::V,حراست کردن,qo'rimoq
1127,schützen::V,حفظ کردن,yoniga olmoq
1128,verteidigen::V,دفاع کردن,yoqlamoq
1129,sich schlagen::V,کتک‌کاری کردن,yoqalashmoq
1130,schießen::V,تیر زدن,otmoq
1131,siegen::V,پیروز شدن,engmoq
1132,ärgern::V,ناراحت کردن,jahl chiqarmoq
1133,schlagen::V,زدن,urmoq
1134,schlagen::V,کوبیدن,urmoq
1135,treten::V,لگد زدن,tepmoq
1136,stechen::V,چاقو زدن,qadamoq
1137,stoßen::V,هل دادن,turtmoq
1138,stehlen::V,دزدیدن,o'g'rilamoq
1139,stören::V,مزاحم شدن,tebratmoq
1140,belästigen::V,زحمت دادن,g'ashini keltirmoq
1141,verbergen::V,پنهان کردن,berkitmoq
1142,täuschen::V,گول زدن,aldamoq
1143,täuschen::V,فریب دادن,aldamoq
1144,betrügen::V,گول زدن,tirriq qilmoq
1145,betrügen::V,فریب دادن,tirriq qilmoq
1146,töten::V,کشتن,o'ldirmoq
1147,wohnen::V,منزل داشتن,istiqomat qilmoq
1148,wohnen::V,سکونت داشتن,istiqomat qilmoq
1149,arbeiten::V,کار کردن,ishlamoq
1150,sammeln::V,جمع کردن,yig'moq
1151,pflücken::V,چیدن,termoq
1152,jagen::V,شکار کردن,ov qilmoq
1153,fischen::V,صید کردن,baliq ovlamoq
1154,fischen::V,ماهی‌گیری کردن,baliq ovlamoq
1155,fassen::V,گرفتن,ilinmoq
1156,hüten::V,چراندن,boqtirmoq
1157,hüten::V,مراقبت کردن,boqtirmoq
1158,treiben::V,راندن,haydamoq
1159,anbinden::V,متصل کردن,bog'lamoq
1160,füttern::V,غذا دادن,edirmoq
1161,melken::V,دوشیدن,sog'moq
1162,hacken::V,خرد کردن,chopmoq
1163,gießen::V,ریختن,oqizmoq
1164,reifen::V,رسیدن,qizarmoq
1165,zubereiten::V,طبخ کردن,pishirmoq
1166,zubereiten::V,آماده کردن,pishirmoq
1167,kochen::V,پختن,qaynatmoq
1168,kochen::V,آشپزی کردن,qaynatmoq
1169,backen::V,پختن,yopmoq
1170,braten::V,سرخ کردن,qovurmoq
1171,umrühren::V,هم زدن,atalamoq
1172,stricken::V,بافتن,to'qimoq
1173,nähen::V,دوختن,tikmoq
1174,färben::V,رنگ زدن,bo'yoqlamoq
1175,reinigen::V,پاک کردن,tozalamoq
1176,reinigen::V,تمیز کردن,tozalamoq
1177,waschen::V,شستن,yuvmoq
1178,abwischen::V,زدودن,surkamoq
1179,spülen::V,شستن,chaymoq
1180,fegen::V,جارو کردن,cho'tkalamoq
1181,kehren::V,جارو کردن,supurmoq
1182,baden::V,شنا کردن,cho'milmoq
1183,baden::V,حمام کردن,cho'milmoq
1184,sich waschen::V,شستشو کردن,yuvinmoq
1185,ausziehen::V,درآوردن,echintirmoq
1186,anziehen::V,پوشیدن,kiymoq
1187,sich anziehen::V,لباس پوشیدن,kiyinmoq
1188,kämmen::V,شانه زدن,taramoq
1189,schmücken::V,زینت دادن,yasatmoq
1190,sagen::V,گفتن,aytmoq
1191,sprechen::V,حرف زدن,so'zlamoq
1192,sprechen::V,صحبت کردن,so'zlamoq
1193,reden::V,حرف زدن,gapirmoq
1194,reden::V,صحبت کردن,gapirmoq
1195,sich unterhalten::V,گپ زدن,suhbatlashmoq
1196,fragen::V,پرسیدن,so'ramoq
1197,fragen::V,سؤال کردن,so'ramoq
1198,bitten::V,خواهش کردن,iltimos qilmoq
1199,bitten::V,درخواست کردن,iltimos qilmoq
1200,erzählen::V,نقل کردن,aytib bermoq
1201,erzählen::V,حکایت کردن,aytib bermoq
1202,mitteilen::V,خبر دادن,bildirmoq
1203,nennen::V,نامیدن,atamoq
1204,rufen::V,صدا کردن,chaqirmoq
1205,prahlen::V,پز آمدن,gerdaymoq
1206,übersetzen::V,ترجمه کردن,tarjima qilmoq
1207,denken::V,فکر کردن,o'ylamoq
1208,glauben::V,باور کردن,ishonmoq
1209,glauben::V,عقیده داشتن,ishonmoq
1210,bemerken::V,متوجه شدن,payqamoq
1211,erkennen::V,شناختن,tanimoq
1212,erkennen::V,تشخیص دادن,tanimoq
1213,begreifen::V,فهمیدن,tushunmoq
1214,begreifen::V,درک کردن,tushunmoq
1215,verstehen::V,فهمیدن,anglamoq
1216,lernen::V,آموختن,o'qimoq
1217,lernen::V,یاد گرفتن,o'qimoq
1218,wissen::V,دانستن,bilmoq
1219,sich erinnern an::V,به یاد آوردن,äsni tanimoq
1220,vergessen::V,فراموش کردن,unutmoq
1221,messen::V,اندازه گرفتن,o'lchamoq
1222,zählen::V,شمردن,raqamlamoq
1223,rechnen::V,حساب کردن,cho'tlamoq
1224,lesen::V,خواندن,o'qimoq
1225,malen::V,نقاشی کردن,rasm solmoq
1226,zeichnen::V,کشیدن,chizmoq
1227,zeichnen::V,رسم کردن,chizmoq
1228,schreiben::V,نوشتن,yozmoq
1229,besitzen::V,داشتن,ägalamoq
1230,kaufen::V,خریدن,olmoq
1231,kaufen::V,خرید کردن,olmoq
1232,verkaufen::V,فروختن,sotmoq
1233,bezahlen::V,پرداختن,to'lamoq
1234,zahlen::V,پرداخت کردن,to'lamoq
1235,beherrschen::V,مسلط بودن,ägalamoq
1236,ertragen::V,تحمل کردن,chidamoq
