,Concept_ID,sk,sah
770,vorher::ADV,predtým,урут
771,zuerst::ADV,najprv,маҥнай
772,einmal::ADV,raz,биирдэ
773,einmal::ADV,jedenkrát,биирдэ
774,manchmal::ADV,občas,арыт
775,manchmal::ADV,niekedy,арыт
776,oft::ADV,často,чаастатык
777,immer::ADV,vždy,мэлдьи
778,immer::ADV,ustavične,мэлдьи
779,niemals::ADV,nikdy,хаһан да
780,hier::ADV,tu,маныаха
781,hierhin::ADV,sem,бэттэх
782,hierhin::ADV,tade,бэттэх
783,von hier::ADV,odtiaľto,мантан
784,dort::ADV,tam,онно
785,dorthin::ADV,ta,онно
786,dorthin::ADV,tam,онно
787,geradeaus::ADV,rovno,быһа
788,geradeaus::ADV,rovno,быһаччы
789,geradeaus::ADV,priamo,быһа
790,geradeaus::ADV,priamo,быһаччы
791,vorwärts::ADV,napred,инники
792,rückwärts::ADV,nazad,төттөру
793,zurück::ADV,späť,төттөрү
794,zurück::ADV,naspäť,төттөрү
795,unten::ADV,dolu,аллара
796,unten::ADV,naspodku,аллара
797,hinab::ADV,dolu,аллара
798,oben::ADV,hore,үөһэ
799,oben::ADV,navrchu,үөһэ
800,hinauf::ADV,hore,өрө
801,hinauf::ADV,hore,үөһэ
802,hinauf::ADV,navrch,өрө
803,hinauf::ADV,navrch,үөһэ
804,überall::ADV,všade,бэйдиэ
805,nicht::ADV,nie,буолбатах
806,ein wenig::ADV,trocha,кыратык
807,kaum::ADV,ledva,нэһиилэ
808,sehr::ADV,veľmi,бэрт
809,sehr::ADV,veľmi,наһаа
810,so::ADV,tak,оччо
811,so::ADV,tak,оннук
812,so::ADV,takto,оччо
813,so::ADV,takto,оннук
814,noch::ADV,ešte,өссө
815,nur::ADV,len,эрэ
816,nur::ADV,len,сыччах
817,schon::ADV,už,бэлиэр
818,wieder::ADV,zasa,эмиэ
819,vergebens::ADV,márne,таак
820,vergebens::ADV,nadarmo,таак
821,vor::PRP,pred,иннигэр
822,hinter::PRP,za,кэлин
823,unter::PRP,pod,-ҕа
824,unter::PRP,pod,оһох түгэҕэ
825,durch::PRP,cez,курдары
826,neben::PRP,pri,аттыгар
827,neben::PRP,vedľa,аттыгар
828,zwischen::PRP,medzi,ыккардынан
829,wegen::PRP,pre,уҥуортан
830,wegen::PRP,kvôli,уҥуортан
831,dies::PRN,to,ити
832,dies::PRN,to,бу
833,dies::PRN,táto,ити
834,dies::PRN,táto,бу
835,das::PRN,to,били
836,alles::PRN,všetko,барыта
837,ich::PRN,ja,мин
838,du::PRN,ty,эн
839,er::PRN,on,кнни
840,wir::PRN,my,биһиги
841,ihr::PRN,vy,эһиги
842,sie::PRN,oni,кинилэр
843,was::FPRN,čo,туох
844,wer::FPRN,kto,ким
845,wo::FADV,kde,ханна
846,wohin::FADV,kam,ханна
847,wie::FADV,ako,хайдах
848,warum::FADV,prečo,тоҕо
849,wieviel::FNUM,koľko,төһө
850,eins::NUM,jeden,биир
851,zwei::NUM,dva,икки
852,drei::NUM,tri,үс
853,vier::NUM,štyri,түөрт
854,fünf::NUM,päť,биэс
855,sechs::NUM,šesť,алта
856,sieben::NUM,sedem,сэттэ
857,acht::NUM,osem,аҕыс
858,neun::NUM,deväť,тоҕус
859,zehn::NUM,desať,уон
860,elf::NUM,jedenásť,уон биир
861,zwölf::NUM,dvanásť,уон икки
862,zwanzig::NUM,dvadsať,сүүрбэ
863,dreißig::NUM,tridsať,отут
864,vierzig::NUM,štyridsať,түөрт уон
865,fünfzig::NUM,päťdesiat,биэс уон
866,sechzig::NUM,šesťdesiat,алта уон
867,siebzig::NUM,sedemdesiat,сэттэ уон
868,achtzig::NUM,osemdesiat,аҕыс уон
869,neunzig::NUM,deväťdesiat,тоҕус уонус
870,hundert::NUM,sto,сүүс
871,tausend::NUM,tisíc,тыһыынча
872,und::CNJ,i,да
873,und::CNJ,i,уонна
874,und::CNJ,i,итиэннэ
875,oder::CNJ,alebo,эбэтэр
876,stehen::V,stáť,тур
877,sitzen::V,sedieť,олор
878,liegen::V,ležať,сыт
879,hängen::V,visieť,санньылый
880,werden::V,stať sa,буол
881,passieren::V,stať sa,буол
882,beginnen::V,začať sa,саҕалан
883,enden::V,končiť sa,бүт
884,wechseln::V,meniť sa,уларый
885,aufgehen[Sonne]::V,vychádzať,ой
886,untergehen[Sonne]::V,zapadnúť,киир
887,scheinen[Sonne]::V,svietiť,сырдат
888,donnern::V,hrmieť,эт
889,wehen::V,viať,үр
890,strömen::V,prúdiť,кутулун
891,fließen::V,tiecť,сүүр
892,sich drehen::V,točiť sa,эргий
893,sich drehen::V,krútiť sa,эргий
894,schwanken::V,kolísať,биэтэҥнээ
895,schwanken::V,klátiť sa,биэтэҥнээ
896,schwingen::V,kývať sa,эйэҥнээ
897,schwingen::V,chvieť sa,эйэҥнээ
898,fallen::V,padať,оҕут
899,brennen::V,páliť,умай
900,brennen::V,horieť,умай
901,rauchen::V,dymiť sa,буруолаа
902,regnen::V,pršať,самыырдаа
903,gefrieren::V,zamrznút,тоҥ
904,tauen::V,taviť sa,ир
905,schmelzen::V,taviť sa,уулун
906,trocknen::V,schnúť,куур
907,sieden::V,vrieť,оргуй
908,faulen::V,hniť,сытый
909,verfaulen::V,zhniť,сытыйан_хаал
910,reißen::V,pretrhnúť sa,хайыт
911,reißen::V,pretrhnúť sa,быһытталан
912,versinken::V,zapadnúť,тимир
913,versinken::V,zapadnúť,батылын
914,versinken::V,potopiť sa,тимир
915,versinken::V,potopiť sa,батылын
916,vergehen::V,plynúť,дьай
917,erscheinen::V,objaviť sa,көһүн
918,verschwinden::V,zmiznúť,сүт
919,sinken::V,klesať,намтаа
920,abnehmen::V,ubúdať,аччаа
921,zunehmen::V,pribúdať,элбээ
922,steigen::V,stúpať,үрдээ
923,wachsen::V,rásť,үүн
924,glänzen::V,jagať sa,кылбай
925,glänzen::V,lesknúť sa,кылбай
926,funkeln::V,iskriť sa,күлүмнээ
927,funkeln::V,iskriť sa,күлүмүрдээ
928,lärmen::V,lomoziť,тыаһаа
929,läuten::V,cengať,собуоннаа
930,klingeln::V,zvoniť,линкинээ
931,klirren::V,rinčať,айгырат
932,brausen::V,hučať,сирилээ
933,rauschen::V,šumieť,суугунаа
934,klingen::V,znieť,доргуй
935,klingen::V,zvoniť,доргуй
936,bellen::V,štekať,үр
937,bellen::V,brechať,үр
938,heulen::V,vyť,улуй
939,blasen::V,duť,үр
940,blasen::V,fúkať,үр
941,pfeifen::V,pískať,иһиир
942,pfeifen::V,hvízdať,иһиир
943,schreien::V,kričať,кылан
944,schreien::V,kričať,хаһыытаа
945,stöhnen::V,stenať,ынчыктаа
946,zittern::V,triasť sa,титирээ
947,zittern::V,triasť sa,дьигиһий
948,leben::V,žiť,олор
949,geboren werden::V,narodiť sa,төрөө
950,atmen::V,dýchať,тыын
951,trinken::V,piť,ис
952,essen::V,jesť,аһаа
953,schlucken::V,zhltnuť,ыйыһын
954,müde werden::V,unaviť sa,сылай
955,einschlafen::V,usnúť,утуйан хаал
956,einschlafen::V,zaspať,утуйан хаал
957,schlafen::V,spať,утуй
958,schlafen::V,spať,утуйа сыт
959,aufwachen::V,zobudiť sa,уһугун
960,aufstehen::V,vstať,тур
961,sich erholen::V,zotavovať sa,сынньан
962,sich erholen::V,oddýchovať si,сынньан
963,krank werden::V,ochorieť,ыарый
964,krank sein::V,chorieť,ыарый
965,krank sein::V,chorieť,ыарыт
966,krank sein::V,byť chorý,ыарый
967,krank sein::V,byť chorý,ыарыт
968,schmerzen::V,bolieť,ыарыт
969,husten::V,kašľať,сөтөлүн
970,genesen::V,uzdraviť sa,көн
971,sterben::V,umrieť,өл
972,sterben::V,zomrieť,өл
973,umkommen::V,zahynúť,өл
974,umkommen::V,zahynúť,оҕут
975,sich bewegen::V,pohybovať sa,хамсаа
976,sich rühren::V,hnúť sa,хамсаа
977,sich erheben::V,zdvihnúť sa,тур
978,sich setzen::V,sadnúť si,олор
979,hinfallen::V,spadnúť,оҕут
980,laufen::V,bežať,хаам
981,schreiten::V,kráčať,атыллаа
982,spazierengehen::V,prechádzať sa,дьаарбай
983,eilen::V,súriť,тиэтэй
984,sich beeilen::V,ponáhľať sa,ыксаа
985,sausen::V,hučať,элээр
986,rennen::V,bežať,сүүрэкэлээ
987,springen::V,skákať,ой
988,springen::V,skákať,ыстан
989,klettern::V,liezť,ытын
990,schaukeln::V,húpať,эйэҥнээ
991,schaukeln::V,húpať,биэрэҥнээ
992,schaukeln::V,hojdať,эйэҥнээ
993,schaukeln::V,hojdať,биэрэҥнээ
994,kriechen::V,liezť,сыыл
995,kriechen::V,plaziť sa,сыыл
996,schwimmen::V,plávať,уһун
997,schwimmen::V,plávať,харбаа
998,tauchen::V,ponoriť sa,умус
999,rudern::V,veslovať,эрт
1000,fahren::V,ísť,айаннаа
1001,fahren::V,jazdiť,айаннаа
1002,fliegen::V,letieť,көт
1003,gehen::V,ísť,бар
1004,weggehen::V,odísť,бар
1005,weggehen::V,odchádzať,бар
1006,abfahren::V,odcestovať,бар
1007,anhalten::V,zadržať sa,тохтоо
1008,anhalten::V,zastaviť sa,тохтоо
1009,hineingehen::V,vchádzať,киир
1010,eintreten::V,vojsť,киир
1011,eintreten::V,vstúpiť,киир
1012,kommen::V,prísť,кэл
1013,ankommen::V,prísť,кэл
1014,ankommen::V,prísť,тиий
1015,ankommen::V,doraziť,кэл
1016,ankommen::V,doraziť,тиий
1017,zurückkommen::V,vrátiť sa,төнүн
1018,bleiben::V,ostať,хаал
1019,bleiben::V,zostať,хаал
1020,warten::V,čakať,көһүт
1021,erwarten::V,očakávať,күүт
1022,erwarten::V,očakávať,көһүт
1023,suchen::V,hľadať,ирдээ
1024,suchen::V,hľadať,көрдөө
1025,finden::V,nájsť,бул
1026,versuchen::V,skúsiť,сорун
1027,versuchen::V,pokúsiť sa,сорун
1028,vorbereiten::V,pripraviť,бэлэмнээ
1029,lieben::V,ľúbiť,таптаа
1030,lieben::V,milovať,таптаа
1031,mögen::V,mať rád,сөбүл
1032,lachen::V,smiať sa,күл
1033,rühren::V,dojať,долгут
1034,weinen::V,plakať,ытаа
1035,schimpfen::V,nadávať,үөҕүс
1036,sich ärgern::V,hnevať sa,кыыһыр
1037,sich ärgern::V,hnevať sa,кыйахан
1038,sich ärgern::V,zlostiť sa,кыыһыр
1039,sich ärgern::V,zlostiť sa,кыйахан
1040,sich fürchten::V,báť sa,куттан
1041,sich fürchten::V,báť sa,дьиксин
1042,fürchten::V,báť sa,дьиксин
1043,fürchten::V,báť sa,куттан
1044,fliehen::V,utekať,күрээ
1045,flüchten::V,utiecť,күрээ
1046,sehen::V,vidieť,көр
1047,anschauen::V,pozrieť sa na,көр
1048,ansehen::V,pozrieť,көр
1049,hören::V,počúvať,бил
1050,hören::V,počúvať,иһит
1051,zuhören::V,počúvať,иһит
1052,probieren::V,ochutnať,боруобалаан көр
1053,probieren::V,ochutnať,амсайан көр
1054,riechen::V,ňuchať,сытырҕаа
1055,fühlen::V,cítiť,бил
1056,fühlen::V,pociťovať,бил
1057,scheinen::V,zdať sa,көһүн
1058,zu sehen sein::V,byť vidieť,көһүн
1059,vernehmen::V,počuť,иһит
1060,frieren::V,mrznúť,тоҥ
1061,frieren::V,mrznúť,үлүй
1062,frieren::V,oziabať,тоҥ
1063,frieren::V,oziabať,үлүй
1064,tun::V,robiť,гын
1065,können::V,môcť,кыай
1066,wollen::V,chcieť,баҕар
1067,anfangen::V,začať,саҕалаа
1068,beenden::V,skončiť,бүтэр
1069,aufhören::V,prestať,уурай
1070,gelingen::V,podariť sa,сатан
1071,geraten::V,dariť sa,баар буолан биэр
1072,geraten::V,dariť sa,баар буола тус
1073,geraten::V,dariť sa,буолан таҕыс
1074,öffnen::V,otvoriť,ас
1075,schließen::V,zavrieť,сап
1076,schließen::V,zavrieť,хатаа
1077,stellen::V,postaviť,уур
1078,stellen::V,postaviť,туруор
1079,setzen::V,posadiť,туруор
1080,setzen::V,posadiť,уур
1081,legen::V,klásť,уур
1082,legen::V,položiť,уур
1083,berühren::V,dotykať sa,тыыт
1084,berühren::V,dotykať sa,таарый
1085,verbinden::V,spojiť,кэлгий
1086,bedecken::V,pokryť,бүрүй
1087,aufhängen::V,zavesiť,ыйаа
1088,anzünden::V,zapáliť,умат
1089,aufheben::V,zdvihnúť,өрө тарт
1090,zurücklassen::V,zanechať,бырах
1091,verlieren::V,stratiť,сүтэр
1092,fallen lassen::V,pustiť,түһэр
1093,fallen lassen::V,pustiť,мүлчү тут
1094,machen::V,robiť,оҥор
1095,machen::V,robiť,оҥоһун
1096,herstellen::V,vyrobiť,оҥор
1097,bauen::V,stavať,тут
1098,bauen::V,budovať,тут
1099,reparieren::V,opraviť,абырахтаа
1100,verbessern::V,zlepšiť,тупсар
1101,ändern::V,zmeniť,уларыт
1102,ändern::V,preinačiť,уларыт
1103,graben::V,ryť,хас
1104,graben::V,kopať,хас
1105,beugen::V,ohnúť,бокут
1106,beugen::V,ohnúť,токурут
1107,beugen::V,ohnúť,бүк баттаа
1108,biegen::V,ohnúť,иэх
1109,biegen::V,ohnúť,өҕүлүннэр
1110,drehen::V,točiť,эргит
1111,drehen::V,točiť,эргичит
1112,drehen::V,krútiť,эргит
1113,drehen::V,krútiť,эргичит
1114,wenden::V,obrátiť,эргилин
1115,wenden::V,prevrátiť,эргилин
1116,umdrehen::V,otočiť,түҥнэр
1117,umdrehen::V,obrátiť,түҥнэр
1118,heben::V,dvíhať,көтөх
1119,heben::V,povzniesť,көтөх
1120,hochheben::V,zdvihnúť,таһаар
1121,ergreifen::V,uchopiť sa,тут
1122,halten::V,držať,тут
1123,drücken::V,tisnúť,ык
1124,schieben::V,posunovať,ас
1125,kratzen::V,škrabať,кыһыы
1126,lecken::V,lízať,салаа
1127,beißen::V,kúsať,ытыр
1128,abreißen::V,odtrhnúť,быһа тарт
1129,abreißen::V,odtrhnúť,туура тарт
1130,abschneiden::V,odrezať,быс
1131,abschneiden::V,odrezať,быһан ыл
1132,abschneiden::V,odrezať,быһа баттаа
1133,abschneiden::V,odkrojiť,быс
1134,abschneiden::V,odkrojiť,быһан ыл
1135,abschneiden::V,odkrojiť,быһа баттаа
1136,binden::V,zaviazať,кэлгий
1137,binden::V,priviazať,кэлгий
1138,stecken::V,strčiť,батары ас
1139,brechen::V,zlomiť,тоһут
1140,klopfen::V,tĺcť,тоҥсуй
1141,klopfen::V,klopať,тоҥсуй
1142,hauen::V,nabiť,оҕус
1143,kleben::V,lepiť,силимнээ
1144,kleben::V,nalepiť,силимнээ
1145,reiben::V,trieť,аал
1146,streichen::V,namazať,сыбаа
1147,schleifen::V,ostríť,чочуй
1148,schneiden::V,rezať,быс
1149,schneiden::V,strihať,быс
1150,rütteln::V,triasť,иэҕэҥнэт
1151,rütteln::V,lomcovať,иэҕэҥнэт
1152,schütteln::V,triasť,сахсый
1153,schütteln::V,potriasť,сахсый
1154,schwenken::V,mávať,дайбаа
1155,schütten::V,sypať,кут
1156,füllen::V,plniť,толор
1157,einwickeln::V,zabaliť,суулаа
1158,tragen::V,niesť,ит
1159,schleppen::V,vliecť,сос
1160,ziehen::V,ťahať,тарт
1161,aufbewahren::V,uložiť,уур
1162,aufbewahren::V,uložiť,харай
1163,aufbewahren::V,uschovať,уур
1164,aufbewahren::V,uschovať,харай
1165,werfen::V,hodiť,бырах
1166,werfen::V,vrhnúť,бырах
1167,fangen::V,chytať,хап
1168,packen::V,baliť,тут
1169,packen::V,chytiť,тут
1170,verstecken::V,skryť,саһыар
1171,verstecken::V,schovať,саһыар
1172,teilen::V,podeliť,үллэр
1173,teilen::V,rozdeliť,үллэр
1174,schicken::V,posielať,ыыт
1175,bringen::V,priniesť,аҕал
1176,hinzufügen::V,pripojiť,эп
1177,bekommen::V,dostať,ыл
1178,bekommen::V,dostať,булун
1179,erhalten::V,prijať,ыл
1180,nehmen::V,vziať,ыл
1181,wählen::V,voliť,быыбардаа
1182,auswählen::V,vybrať,тал
1183,auswählen::V,vyvoliť,тал
1184,bewahren::V,zachovať,харай
1185,behindern::V,zavadzať,мэһэйдээ
1186,behindern::V,byť v ceste,мэһэйдээ
1187,verderben::V,skaziť,буорту гын
1188,beschädigen::V,ublížiť,алдьат
1189,beschädigen::V,poškodiť,алдьат
1190,zerbrechen::V,rozbiť,үлтүрүт
1191,zerbrechen::V,prelomiť,үлтүрүт
1192,zerreißen::V,pretrhnúť,хайыта тарт
1193,zerstören::V,zničiť,алдьат
1194,verbrennen::V,spáliť,уоттаа
1195,geben::V,dať,биэр
1196,reichen::V,podať,аҕал
1197,schenken::V,darovať,бэлэхтээ
1198,versprechen::V,sľúbiť,эрэннэр
1199,wünschen::V,želať,баҕар
1200,loben::V,chváliť,хайҕаа
1201,küssen::V,bozkať,уураа
1202,wiegen::V,kolísať,бигээ
1203,zudecken::V,prikryť,сап
1204,zudecken::V,prikryť,бүрүй
1205,wecken::V,zobudiť,уһугуннар
1206,zeigen::V,ukázať,көрдөр
1207,führen::V,viesť,салай
1208,lehren::V,učiť,үөрэт
1209,unterrichten::V,vyučovať,үөрэт
1210,aufziehen::V,vychovať,иит
1211,leiten::V,viesť,салай
1212,antreiben::V,popudiť,кыһай
1213,lassen::V,dať,күһэй
1214,einladen::V,pozvať,ыҥыр
1215,einladen::V,povolať,ыҥыр
1216,vereinigen::V,spojiť,холбоо
1217,vereinigen::V,spojiť,түм
1218,vereinigen::V,zjednotiť,холбоо
1219,vereinigen::V,zjednotiť,түм
1220,besuchen::V,navštíviť,сырыт
1221,besuchen::V,navštíviť,билсэ сырыт
1222,treffen::V,stretnúť,көрүс
1223,sich versammeln::V,zhromaždiť sa,мүһүн
1224,sich versammeln::V,zhromaždiť sa,түмүс
1225,spielen::V,hrať,оонньоо
1226,singen::V,spievať,ыллаа
1227,tanzen::V,tancovať,үҥкүүлээ
1228,sich trennen::V,rozísť sa,араҕыс
1229,verlassen::V,opustiť,хааллар
1230,retten::V,zachrániť,өрүһүй
1231,bewachen::V,strážiť,араҥаччылаа
1232,schützen::V,chrániť,көмүскээ
1233,verteidigen::V,brániť,көмүскээ
1234,sich schlagen::V,biť sa,охсус
1235,schießen::V,streliť,ытыалаа
1236,schießen::V,strieľať,ытыалаа
1237,siegen::V,zvíťaziť,хот
1238,siegen::V,zvíťaziť,кыай
1239,ärgern::V,hnevať,кыыһырт
1240,ärgern::V,zlostiť,кыыһырт
1241,schlagen::V,biť,оҕус
1242,schlagen::V,udrieť,оҕус
1243,treten::V,kopnúť,тэп
1244,stechen::V,bodnúť,кэй
1245,stechen::V,pichnúť,кэй
1246,stoßen::V,udrieť,кэп
1247,stoßen::V,udrieť,үтүрүй
1248,stehlen::V,kradnúť,уор
1249,stören::V,vyrušiť,мэһэйдээ
1250,belästigen::V,obťažovať,батар
1251,verbergen::V,skryť,кистээ
1252,täuschen::V,sklamať,албыннаа
1253,betrügen::V,klamať,албыннаа
1254,betrügen::V,podvádzať,албыннаа
1255,töten::V,zabiť,өлөр
1256,töten::V,usmrtiť,өлөр
1257,wohnen::V,bývať,олор
1258,arbeiten::V,pracovať,үлэлээ
1259,sammeln::V,zbierať,мус
1260,sammeln::V,zbierať,хомуй
1261,pflücken::V,trhať,үргээ
1262,pflücken::V,oberať,үргээ
1263,jagen::V,poľovať,бултаа
1264,fischen::V,loviť ryby,балыктаа
1265,fischen::V,chytať ryby,балыктаа
1266,fassen::V,uloviť,тут
1267,hüten::V,pásť,манаа
1268,treiben::V,hnať,үүр
1269,anbinden::V,priviazať,баай
1270,füttern::V,kŕmiť,аһат
1271,melken::V,dojiť,ыа
1272,hacken::V,seknúť,кэрт
1273,gießen::V,polievať,сиигирт
1274,reifen::V,dozrieť,бус
1275,zubereiten::V,pripraviť,бэлэмнээ
1276,kochen::V,variť,буһар
1277,backen::V,piecť,буһар
1278,backen::V,smažiť,буһар
1279,braten::V,piecť,хооруй
1280,braten::V,piecť,ыһаарылаа
1281,braten::V,piecť,соркуойдаа
1282,braten::V,pražiť,хооруй
1283,braten::V,pražiť,ыһаарылаа
1284,braten::V,pražiť,соркуойдаа
1285,umrühren::V,pomiešať,былаа
1286,stricken::V,pliesť,өр
1287,nähen::V,šiť,иистэн
1288,färben::V,zafarbiť,кырааскалаа
1289,reinigen::V,čistiť,ыраастаа
1290,waschen::V,myť,сууй
1291,abwischen::V,utrieť,сот
1292,spülen::V,vyplachovať,сайҕаа
1293,fegen::V,zametať,сиппий
1294,kehren::V,zametať,харбаа
1295,baden::V,kúpať sa,сөтүөлээ
1296,sich waschen::V,umývať sa,суун
1297,ausziehen::V,zobliecť,уһул
1298,anziehen::V,obliecť,кэтэрт
1299,sich anziehen::V,obliecť sa,таҥын
1300,kämmen::V,česať,тараа
1301,schmücken::V,ozdobiť,симээ
1302,sagen::V,povedať,диэ
1303,sprechen::V,hovoriť,эт
1304,sprechen::V,hovoriť,саҥар
1305,reden::V,rozprávať,кэпсэт
1306,sich unterhalten::V,rozprávať sa,кэпсэт
1307,fragen::V,spýtať sa,ыйыт
1308,bitten::V,prosiť,көрдөс
1309,erzählen::V,rozprávať,кэпсээ
1310,erzählen::V,rozprávať,сэһэргээ
1311,mitteilen::V,oznámiť,биллэр
1312,nennen::V,nazvať,ааттаа
1313,nennen::V,menovať,ааттаа
1314,rufen::V,volať,ыҥыр
1315,rufen::V,zavolať,ыҥыр
1316,prahlen::V,vystatovať sa,чабылан
1317,prahlen::V,vystatovať sa,киһиргээ
1318,übersetzen::V,preložiť,тылбаастаа
1319,denken::V,myslieť,санаа
1320,denken::V,myslieť,толкуйдаа
1321,glauben::V,veriť,итэҕэй
1322,bemerken::V,podotknuť,бэлиэтээ
1323,bemerken::V,spozorovať,бэлиэтээ
1324,erkennen::V,poznať,бил
1325,begreifen::V,pochopiť,өйдөө
1326,begreifen::V,porozumieť,өйдөө
1327,verstehen::V,rozumieť,өйдөө
1328,lernen::V,učiť sa,үөрэн
1329,wissen::V,vedieť,бил
1330,sich erinnern an::V,pamätať si na,аҕын
1331,vergessen::V,zabudnuť,умун
1332,messen::V,merať,кэмнээ
1333,messen::V,merať,кээмэйдээ
1334,zählen::V,počítať,аах
1335,rechnen::V,rátať,аах
1336,rechnen::V,počítať,аах
1337,lesen::V,čítať,аах
1338,malen::V,maľovať,уруһуйдаа
1339,zeichnen::V,kresliť,уруһуйдаа
1340,schreiben::V,písať,суруй
1341,besitzen::V,mať,баһылаа
1342,besitzen::V,vlastniť,баһылаа
1343,kaufen::V,kúpiť,атыылас
1344,verkaufen::V,predať,атыылаа
1345,bezahlen::V,zaplatiť,төлөө
1346,zahlen::V,platiť,төлөө
1347,beherrschen::V,ovládať,баһылаа
1348,ertragen::V,znášať,тулуй
1349,ertragen::V,vydržať,тулуй
