,Concept_ID,cs,is
828,neben::PRP,vedle,hjá
829,neben::PRP,vedle,við hliðina á
830,zwischen::PRP,mezi,milli
831,zwischen::PRP,mezi,á milli
832,wegen::PRP,pro,vegna
833,dies::PRN,toto,þetta
834,dies::PRN,tohle,þetta
835,das::PRN,to,það
836,alles::PRN,všechno,allt
837,ich::PRN,já,ég
838,du::PRN,ty,þú
839,er::PRN,on,hann
840,wir::PRN,my,við
841,ihr::PRN,vy,þið
842,sie::PRN,oni,þær
843,sie::PRN,oni,þeir
844,was::FPRN,co,hvað
845,wer::FPRN,kdo,hver
846,wo::FADV,kde,hvar
847,wohin::FADV,kam,hvert
848,wie::FADV,jak,hvernig
849,warum::FADV,proč,hvers vegna
850,wieviel::FNUM,kolik,hve mikill
851,eins::NUM,jeden,einn
852,zwei::NUM,dva,tveir
853,drei::NUM,tři,þrír
854,vier::NUM,čtyři,fjórir
855,fünf::NUM,pět,fimm
856,sechs::NUM,šest,sex
857,sieben::NUM,sedm,sjö
858,acht::NUM,osm,átta
859,neun::NUM,devět,níu
860,zehn::NUM,deset,tíu
861,elf::NUM,jedenáct,ellefu
862,zwölf::NUM,dvanáct,tólf
863,zwanzig::NUM,dvacet,tuttugu
864,dreißig::NUM,třicet,þrjátíu
865,vierzig::NUM,čtyřicet,fjörutíu
866,fünfzig::NUM,padesát,fimmtíu
867,sechzig::NUM,šedesát,sextíu
868,siebzig::NUM,sedmdesát,sjötíu
869,achtzig::NUM,osmdesát,áttatíu
870,neunzig::NUM,devadesát,níutíu
871,hundert::NUM,sto,hundrað
872,tausend::NUM,tisíc,þúsund
873,und::CNJ,a,og
874,oder::CNJ,nebo,eða
875,stehen::V,stát,standa
876,sitzen::V,sedět,sitja
877,liegen::V,ležet,liggja
878,hängen::V,viset,hanga
879,werden::V,stát se,verða
880,passieren::V,stát se,gerast
881,beginnen::V,počít,byrja
882,enden::V,končit,enda
883,enden::V,končit,lykta
884,enden::V,skončit,enda
885,enden::V,skončit,lykta
886,wechseln::V,měnit se,skipta
887,aufgehen[Sonne]::V,vyjít,koma upp
888,untergehen[Sonne]::V,zapadnout,ganga til viðar
889,scheinen[Sonne]::V,svítit,skína
890,donnern::V,hřmět,þruma
891,wehen::V,vát,blása
892,wehen::V,vanout,blása
893,strömen::V,proudit,streyma
894,fließen::V,téct,fljóta
895,sich drehen::V,točit se,snúast
896,schwanken::V,kolísat,riða
897,schwanken::V,kolísat,rugga
898,schwanken::V,houpat se,riða
899,schwanken::V,houpat se,rugga
900,schwingen::V,kývat se,sveiflast
901,fallen::V,padat,falla
902,brennen::V,hořet,brenna
903,rauchen::V,kouřit,reykja
904,regnen::V,pršet,rigna
905,gefrieren::V,zamrznout,frjósa
906,tauen::V,tát,þiðna
907,schmelzen::V,tavit,bráðna
908,trocknen::V,schnout,þorna
909,sieden::V,vřít,sjóða
910,faulen::V,hnít,rotna
911,verfaulen::V,shnít,rotna
912,reißen::V,roztrhat se,rifna
913,versinken::V,topit se,sökkva
914,versinken::V,ponořit se,sökkva
915,vergehen::V,plynout,líða
916,erscheinen::V,objevit se,birtast
917,verschwinden::V,zmizet,hverfa
918,sinken::V,klesat,síga
919,abnehmen::V,ubýt,lækka
920,abnehmen::V,ubýt,minnka
921,zunehmen::V,přibýt,aukast
922,steigen::V,stoupat,stíga
923,wachsen::V,růst,vaxa
924,glänzen::V,lesknout se,glóa
925,glänzen::V,lesknout se,glampa
926,funkeln::V,jiskřit se,leiftra
927,lärmen::V,dělat hluk,hafa hátt
928,läuten::V,zvonit,hringja
929,klingeln::V,zvonit,hringja
930,klirren::V,řinčet,glamra
931,klirren::V,řinčet,skrölta
932,brausen::V,hučet,ólga
933,rauschen::V,šumět,suða
934,klingen::V,znít,hljóma
935,bellen::V,štěkat,gelta
936,heulen::V,výt,væla
937,heulen::V,výt,ýlfra
938,blasen::V,foukat,blása
939,pfeifen::V,pískat,blístra
940,schreien::V,křičet,æpa
941,stöhnen::V,sténat,stynja
942,zittern::V,třást se,titra
943,zittern::V,třást se,skjálfa
944,leben::V,žít,lifa
945,geboren werden::V,rodit se,fæðast
946,atmen::V,dýchat,anda
947,atmen::V,dýchat,draga andann
948,trinken::V,pít,drekka
949,essen::V,jíst,borða
950,schlucken::V,polykat,kingja
951,müde werden::V,unavit se,þreytast
952,einschlafen::V,usnout,sofna
953,schlafen::V,spát,sofa
954,aufwachen::V,probudit se,vakna
955,aufstehen::V,vstát,fara á fætur
956,sich erholen::V,zotavovat se,hvíla sig
957,krank werden::V,onemocnět,veikjast
958,krank werden::V,onemocnět,verða veikur
959,krank sein::V,být nemocný,vera veikur
960,schmerzen::V,bolet,kenna til
961,husten::V,kašlat,hósta
962,genesen::V,uzdravit se,batna
963,genesen::V,uzdravit se,frískast
964,sterben::V,umřít,deyja
965,umkommen::V,zahynout,farast
966,sich bewegen::V,pohnout se,bifast
967,sich rühren::V,hnout se,hreyfast
968,sich erheben::V,zdvihnout se,standa upp
969,sich setzen::V,posadit se,setjast
970,hinfallen::V,upadnout,detta
971,laufen::V,běžet,labba
972,schreiten::V,kráčet,ganga
973,spazierengehen::V,procházet se,ganga sér til skemmtunar
974,eilen::V,spěchat,fara hratt
975,sich beeilen::V,pospíšit si,flýta sér
976,sausen::V,fičet,þjóta
977,rennen::V,pádit,hlaupa
978,springen::V,skákat,stökkva
979,klettern::V,lézt,klifra
980,klettern::V,šplhat,klifra
981,schaukeln::V,houpat,róla
982,schaukeln::V,houpat,rugga
983,kriechen::V,lézt,skríða
984,kriechen::V,plazit se,skríða
985,schwimmen::V,plavat,synda
986,tauchen::V,nořit se,kafa
987,rudern::V,veslovat,róa
988,fahren::V,jet,aka
989,fahren::V,jet,fara
990,fahren::V,jezdit,aka
991,fahren::V,jezdit,fara
992,fliegen::V,létat,fljúga
993,gehen::V,jít,fara
994,gehen::V,jít,ganga
995,weggehen::V,odejít,fara burt
996,weggehen::V,odejít,ganga burt
997,abfahren::V,odjet,aka burt
998,anhalten::V,zastavit se,stöðva
999,hineingehen::V,vcházet se,ganga inn
1000,eintreten::V,vstoupit,koma inn
1001,eintreten::V,vstoupit,ganga inn
1002,kommen::V,přijít,koma
1003,ankommen::V,dojít,koma til
1004,zurückkommen::V,vrátit se,koma til baka
1005,bleiben::V,zůstat,haldast
1006,bleiben::V,zůstat,vera kyrr
1007,warten::V,čekat,bíða
1008,erwarten::V,čekat na,búast við
1009,erwarten::V,čekat na,eiga von á
1010,suchen::V,hledat,leita
1011,finden::V,najít,finna
1012,versuchen::V,zkoušet,reyna
1013,vorbereiten::V,připravit,undirbúa
1014,lieben::V,milovat,elska
1015,mögen::V,mít rád,þykja gott
1016,mögen::V,mít rád,falla í geð
1017,lachen::V,smát se,hlæja
1018,rühren::V,dojmout,snerta
1019,weinen::V,plakat,gráta
1020,schimpfen::V,nadávat,skammast
1021,sich ärgern::V,pohoršit se,sárna
1022,sich ärgern::V,pohoršit se,gremjast
1023,sich fürchten::V,bát se,óttast
1024,fürchten::V,bát se,óttast
1025,fliehen::V,utéct,flýja
1026,flüchten::V,prchnout,strjúka
1027,sehen::V,vidět,sjá
1028,anschauen::V,podívat se na,horfa á
1029,ansehen::V,sledovat,líta á
1030,hören::V,slyšet,heyra
1031,zuhören::V,poslouchat,hlusta
1032,probieren::V,ochutnávat,smakka
1033,riechen::V,cítit,þefa
1034,fühlen::V,cítit,finna til
1035,scheinen::V,zdát se,virðast
1036,zu sehen sein::V,moci být viděn,vera að sjá
1037,vernehmen::V,uslyšet,heyra
1038,vernehmen::V,uslyšet,greina
1039,frieren::V,mrznout,frjósa
1040,tun::V,dělat,gera
1041,können::V,moct,geta
1042,wollen::V,chtít,ætla
1043,wollen::V,chtít,vilja
1044,anfangen::V,začít,hefja
1045,beenden::V,ukončit,enda
1046,beenden::V,ukončit,ljúka
1047,aufhören::V,přestat,lykta
1048,gelingen::V,podařit se,heppnast
1049,geraten::V,dařit se,lukkast
1050,öffnen::V,otevřít,opna
1051,schließen::V,zavřít,loka
1052,stellen::V,postavit,láta
1053,stellen::V,postavit,setja
1054,setzen::V,posadit,láta
1055,setzen::V,posadit,setja
1056,legen::V,klást,láta
1057,legen::V,klást,leggja
1058,legen::V,položit,láta
1059,legen::V,položit,leggja
1060,berühren::V,dotýkat se,koma við
1061,verbinden::V,spojit,sameina
1062,bedecken::V,pokrýt,hylja
1063,aufhängen::V,oběsit,hengja
1064,aufhängen::V,oběsit,hengja upp
1065,aufhängen::V,pověsit,hengja
1066,aufhängen::V,pověsit,hengja upp
1067,anzünden::V,zapálit,kveikja í
1068,anzünden::V,podpálit,kveikja í
1069,aufheben::V,zvednout,taka upp
1070,aufheben::V,zvednout,lyfta upp
1071,aufheben::V,zdvihnout,taka upp
1072,aufheben::V,zdvihnout,lyfta upp
1073,zurücklassen::V,zanechat,skilja eftir
1074,verlieren::V,ztratit,týna
1075,verlieren::V,ztratit,glata
1076,fallen lassen::V,upustit,missa
1077,machen::V,udělat,búa til
1078,herstellen::V,vyrobit,framleiða
1079,bauen::V,stavět,smíða
1080,bauen::V,stavět,byggja
1081,bauen::V,budovat,smíða
1082,bauen::V,budovat,byggja
1083,reparieren::V,opravit,gera við
1084,verbessern::V,zlepšit,bæta
1085,ändern::V,změnit,breyta
1086,graben::V,rýt,grafa
1087,graben::V,kopat,grafa
1088,beugen::V,ohnout,beygja
1089,biegen::V,ohnout,sveigja
1090,drehen::V,točit,snúa
1091,wenden::V,obrátit,snúa
1092,wenden::V,obrátit,venda
1093,umdrehen::V,obrátit,venda
1094,umdrehen::V,obrátit,snúa við
1095,heben::V,zdvihnout,hefja
1096,hochheben::V,zvednout,lyfta upp
1097,ergreifen::V,chopit se,grípa
1098,halten::V,držet,rúma
1099,halten::V,držet,halda
1100,drücken::V,stisknout,þjá
1101,drücken::V,stisknout,þrýsta
1102,schieben::V,posouvat,ýta
1103,kratzen::V,škrábat,klóra
1104,lecken::V,lízat,sleikja
1105,beißen::V,kousat,bíta
1106,abreißen::V,utrhat,rífa af
1107,abreißen::V,utrhat,rífa frá
1108,abreißen::V,odtrhat,rífa af
1109,abreißen::V,odtrhat,rífa frá
1110,abschneiden::V,uřezat,skera af
1111,abschneiden::V,uřezat,klippa af
1112,abschneiden::V,ukrojit,skera af
1113,abschneiden::V,ukrojit,klippa af
1114,binden::V,přivázat,binda
1115,stecken::V,strčit,stinga
1116,brechen::V,lomit,brjóta
1117,klopfen::V,ťukat,berja
1118,klopfen::V,ťukat,klappa
1119,klopfen::V,klepat,berja
1120,klopfen::V,klepat,klappa
1121,hauen::V,bít,berja
1122,hauen::V,bít,höggva
1123,kleben::V,lepit,líma
1124,reiben::V,třít,núa
1125,streichen::V,mazat,smyrja
1126,schleifen::V,brousit,slípa
1127,schneiden::V,řezat,skera
1128,schneiden::V,řezat,klippa
1129,schneiden::V,střihat,skera
1130,schneiden::V,střihat,klippa
1131,rütteln::V,třást,skaka
1132,rütteln::V,otřást,skaka
1133,schütteln::V,třást,hrista
1134,schütteln::V,zatřást,hrista
1135,schwenken::V,mávat,sveifla
1136,schütten::V,nasypat,hella
1137,füllen::V,naplnit,fylla
1138,einwickeln::V,zavinout,vefja inn í
1139,tragen::V,nést,bera
1140,schleppen::V,vléct,draga
1141,ziehen::V,tahat,toga
1142,ziehen::V,tahat,draga
1143,ziehen::V,táhnout,toga
1144,ziehen::V,táhnout,draga
1145,aufbewahren::V,schovat,geyma
1146,werfen::V,házet,kasta
1147,fangen::V,chytat,grípa
1148,packen::V,uchvátit,þrífa í
1149,verstecken::V,schovat,fela
1150,teilen::V,rozdělit,deila
1151,schicken::V,posílat,senda
1152,bringen::V,přinést,færa
1153,bringen::V,přinést,flytja
1154,hinzufügen::V,připojit,bæta við
1155,bekommen::V,dostat,hljóta
1156,bekommen::V,dostat,ná
1157,erhalten::V,uchovat,fá
1158,nehmen::V,vzít,taka
1159,wählen::V,zvolit,velja
1160,auswählen::V,vybrat,velja úr
1161,bewahren::V,uchránit,gæta
1162,bewahren::V,uchránit,vernda
1163,behindern::V,překážet,varna
1164,verderben::V,zkazit,spilla
1165,beschädigen::V,porušit,skemma
1166,beschädigen::V,poškodit,skemma
1167,zerbrechen::V,rozlámat,brjóta
1168,zerreißen::V,roztrhnout,rífa
1169,zerreißen::V,roztrhnout,rífa sundur
1170,zerstören::V,zničit,rífa niður
1171,verbrennen::V,spálit,brenna
1172,geben::V,dát,gefa
1173,reichen::V,podat,rétta
1174,schenken::V,darovat,gefa
1175,versprechen::V,slíbit,lofa
1176,versprechen::V,slíbit,heita
1177,wünschen::V,přát,óska
1178,loben::V,chválit,lofa
1179,loben::V,chválit,hrósa
1180,küssen::V,líbat,kyssa
1181,wiegen::V,chovat,rugga
1182,wiegen::V,kolébat,rugga
1183,zudecken::V,přikrýt,þekja
1184,zudecken::V,přikrýt,breiða yfir
1185,zudecken::V,přiklopit,þekja
1186,zudecken::V,přiklopit,breiða yfir
1187,wecken::V,vzbudit,vekja
1188,zeigen::V,ukázat,sýna
1189,führen::V,vést,leiða
1190,lehren::V,učit,kenna
1191,unterrichten::V,vyučovat,fræða
1192,aufziehen::V,vychovat,ala upp
1193,leiten::V,vodit,stjórna
1194,antreiben::V,nutit,hvetja
1195,lassen::V,dát,láta
1196,einladen::V,pozvat,bjóða heim
1197,vereinigen::V,spojit,sameina
1198,besuchen::V,návštívit,heimsækja
1199,treffen::V,potkat,hitta
1200,sich versammeln::V,shromáždit se,safnast saman
1201,spielen::V,hrát,leika sér
1202,singen::V,zpívat,syngja
1203,tanzen::V,tančit,dansa
1204,sich trennen::V,rozejít se,skiljast
1205,verlassen::V,opustit,yfirgefa
1206,retten::V,zachránit,bjarga
1207,bewachen::V,hlídat,gæta
1208,bewachen::V,hlídat,hafa vörð á
1209,schützen::V,chránit,vernda
1210,verteidigen::V,obhájit,verja
1211,sich schlagen::V,bít se,slást
1212,sich schlagen::V,bít se,berjast
1213,schießen::V,střílet,skjóta
1214,siegen::V,zvítězit,sigra
1215,ärgern::V,zlobit,ergja
1216,ärgern::V,zlobit,skaprauna
1217,ärgern::V,pohoršit,ergja
1218,ärgern::V,pohoršit,skaprauna
1219,schlagen::V,udeřit,slá
1220,schlagen::V,udeřit,lemja
1221,schlagen::V,praštit,slá
1222,schlagen::V,praštit,lemja
1223,treten::V,kopnout,sparka
1224,stechen::V,bodnout,stinga
1225,stechen::V,píchnout,stinga
1226,stoßen::V,strčit,hrinda
1227,stehlen::V,ukrást,stela
1228,stören::V,vyrušit,trufla
1229,belästigen::V,obtěžovat,ónáða
1230,verbergen::V,skrýt,leyna
1231,täuschen::V,klamat,gabba
1232,täuschen::V,klamat,blekkja
1233,betrügen::V,podvést,svíkja
1234,betrügen::V,podvést,blekkja
1235,töten::V,zabít,drepa
1236,wohnen::V,bydlit,búa
1237,arbeiten::V,pracovat,vinna
1238,sammeln::V,sebrat,safna
1239,pflücken::V,česat,tína
1240,pflücken::V,česat,reyta
1241,jagen::V,uhonit,veiða
1242,fischen::V,chytat ryby,fiska
1243,fassen::V,ulovit,veiða
1244,hüten::V,pást,gæta
1245,hüten::V,pást,vakta
1246,treiben::V,hnát,reka
1247,anbinden::V,přivázat,binda við
1248,anbinden::V,přivázat,binda fast
1249,füttern::V,krmit,fóðra
1250,melken::V,dojit,mjólka
1251,hacken::V,seknout,höggva
1252,gießen::V,zalít,hella
1253,reifen::V,uzrát,þroskast
1254,zubereiten::V,připravit,elda
1255,zubereiten::V,připravit,tilbúa
1256,kochen::V,vařit,sjóða
1257,backen::V,péct,baka
1258,braten::V,smažit,steikja
1259,umrühren::V,zamíchat,hræra í
1260,stricken::V,plést,prjóna
1261,nähen::V,šít,sauma
1262,färben::V,nabarvit,lita
1263,reinigen::V,očistit,hreinsa
1264,waschen::V,mýt,þvo
1265,abwischen::V,utřít,þerra
1266,spülen::V,spláchnout,skola
1267,spülen::V,spláchnout,þvo upp
1268,fegen::V,zamést,sópa
1269,fegen::V,zamést,hreinsa
1270,kehren::V,mést,sópa
1271,baden::V,koupat se,baða sig
1272,sich waschen::V,mýt se,þvo sér
1273,ausziehen::V,svléct,fara úr
1274,anziehen::V,obléct,fara í
1275,sich anziehen::V,oblékat se,klæðast
1276,kämmen::V,učesat,greiða
1277,schmücken::V,ozdobit,prýða
1278,schmücken::V,ozdobit,skreyta
1279,sagen::V,říct,segja
1280,sprechen::V,mluvit,tala
1281,reden::V,hovořit,ræða
1282,sich unterhalten::V,povídat se,spjalla
1283,sich unterhalten::V,povídat se,ræðast við
1284,fragen::V,zeptat se,spyrja
1285,bitten::V,prosit,biðja
1286,erzählen::V,povídat,segja frá
1287,mitteilen::V,sdělit,tilkynna
1288,mitteilen::V,oznámit,tilkynna
1289,nennen::V,nazvat,nefna
1290,rufen::V,volat,kalla
1291,rufen::V,zavolat,kalla
1292,prahlen::V,chlubit se,gorta
1293,übersetzen::V,přeložit,þýða
1294,denken::V,myslit,hugsa
1295,glauben::V,věřit,trúa
1296,bemerken::V,zpozorovat,taka eftir
1297,erkennen::V,poznat,þekkja
1298,begreifen::V,pochopit,skilja
1299,verstehen::V,porozumět,skilja
1300,lernen::V,učit se,læra
1301,wissen::V,vědět,vita
1302,sich erinnern an::V,vzpomínat si na,minnast
1303,vergessen::V,zapomínat,gleyma
1304,messen::V,měřit,mæla
1305,zählen::V,spočítat,telja
1306,rechnen::V,počítat,reikna
1307,lesen::V,číst,lesa
1308,malen::V,malovat,mála
1309,zeichnen::V,rýsovat,teikna
1310,schreiben::V,psát,skrifa
1311,besitzen::V,mít,hafa
1312,besitzen::V,vlastnit,hafa
1313,kaufen::V,koupit,kaupa
1314,verkaufen::V,prodat,selja
1315,bezahlen::V,zaplatit,borga
1316,zahlen::V,platit,borga
1317,beherrschen::V,ovládat,hafa á valdi sínu
1318,ertragen::V,snést,þola
