,Concept_ID,hr,tr
1557,erkennen::V,prepoznati,tanımak
1558,begreifen::V,pojmiti,anlamak
1559,begreifen::V,pojmiti,kavramak
1560,begreifen::V,shvatiti,anlamak
1561,begreifen::V,shvatiti,kavramak
1562,verstehen::V,razabrati,duymak
1563,verstehen::V,razabrati,anlamak
1564,lernen::V,učiti se,öğrenmek
1565,wissen::V,znati,bilmek
1566,sich erinnern an::V,sjetiti se,hatırlamak
1567,vergessen::V,zaboraviti,unutmak
1568,messen::V,mjeriti,ölçmek
1569,zählen::V,brojiti,saymak
1570,rechnen::V,računati,hesap etmek
1571,lesen::V,čitati,okumak
1572,malen::V,slikati,resmini yapmak
1573,zeichnen::V,crtati,çizmek
1574,schreiben::V,pisati,yazmak
1575,besitzen::V,imati,haiz olmak
1576,besitzen::V,imati,sahip olmak
1577,besitzen::V,posjedovati,haiz olmak
1578,besitzen::V,posjedovati,sahip olmak
1579,kaufen::V,kupiti,almak
1580,verkaufen::V,prodati,satmak
1581,verkaufen::V,raspačati,satmak
1582,bezahlen::V,platiti,ödemek
1583,zahlen::V,plaćati,ödemek
1584,beherrschen::V,vladati,hâkim olmak
1585,beherrschen::V,gospodariti,hâkim olmak
1586,ertragen::V,trpjeti,dayanmak
1587,ertragen::V,trpjeti,katlanmak
1588,ertragen::V,podnijeti,dayanmak
1589,ertragen::V,podnijeti,katlanmak
1590,Gehirn::N,,beyin
