,Concept_ID,de,cy
647,ehemalig::A,ehemalig,blaenorol
648,alt[Lebewesen]::A,alt,oedrannus
649,jung::A,jung,ifanc
650,arm::A,arm,tlawd
651,reich::A,reich,cyfoethog
652,bekannt::A,bekannt,cynefin
653,bekannt::A,bekannt,cyfarwydd
654,berühmt::A,berühmt,enwog
655,fremd::A,fremd,estron
656,verschieden::A,verschieden,gwahanol
657,nah::A,nah,agos
658,fern::A,fern,pell
659,linker::A,linker,aswy
660,linker::A,linker,chwith
661,rechter::A,rechter,de
662,rechter::A,rechter,deau
663,anderer::A,anderer,arall
664,erster::A,erster,cyntaf
665,zweiter::A,zweiter,ail
666,dritter::A,dritter,trydydd
667,letzter::A,letzter,olaf
668,allein::ADV,allein,unig
669,allein::ADV,allein,ar ei ben ei hun
670,auf einmal::ADV,auf einmal,ar yr un pryd
671,zusammen::ADV,zusammen,ynghyd
672,zusammen::ADV,zusammen,gyda'i gilydd
673,lange::ADV,lange,amser hir
674,plötzlich::ADV,plötzlich,yn sydyn
675,sofort::ADV,sofort,ar unwaith
676,später::ADV,später,yn ddiweddarach
677,jetzt::ADV,jetzt,yn awr
678,heute::ADV,heute,heddiw
679,morgen::ADV,morgen,yfory
680,bald::ADV,bald,yn fuan
681,bald::ADV,bald,gyda hyn
682,dann::ADV,dann,yna
683,dann::ADV,dann,y pryd hwnnw
684,gestern::ADV,gestern,ddoe
685,einst::ADV,einst,gynt
686,damals::ADV,damals,ar y pryd
687,damals::ADV,damals,bryd hynny
688,danach::ADV,danach,wedyn
689,vorher::ADV,vorher,o'r blaen
690,zuerst::ADV,zuerst,yn gyntaf
691,einmal::ADV,einmal,unwaith
692,manchmal::ADV,manchmal,weithiau
693,manchmal::ADV,manchmal,ar brydiau
694,oft::ADV,oft,yn aml
695,oft::ADV,oft,yn fynych
696,immer::ADV,immer,bob amser
697,niemals::ADV,niemals,ni ... byth
698,niemals::ADV,niemals,ni ... erioed
699,hier::ADV,hier,yma
700,hierhin::ADV,hierhin,hyd yma
701,von hier::ADV,von hier,oddi yma
702,dort::ADV,dort,acw
703,dorthin::ADV,dorthin,tuag yno
704,geradeaus::ADV,geradeaus,syth ymlaen
705,vorwärts::ADV,vorwärts,ymlaen
706,rückwärts::ADV,rückwärts,yn ôl
707,zurück::ADV,zurück,yn ôl
708,unten::ADV,unten,isod
709,unten::ADV,unten,oddi tanodd
710,hinab::ADV,hinab,i lawr
711,hinab::ADV,hinab,i waered
712,oben::ADV,oben,fry
713,hinauf::ADV,hinauf,i fyny
714,hinauf::ADV,hinauf,i'r lan
715,überall::ADV,überall,ym mhobman
716,nicht::ADV,nicht,ni
717,nicht::ADV,nicht,nid
718,ein wenig::ADV,ein wenig,tipyn
719,ein wenig::ADV,ein wenig,ychydig
720,kaum::ADV,kaum,prin
721,sehr::ADV,sehr,iawn
722,so::ADV,so,fel
723,so::ADV,so,felly
724,noch::ADV,noch,eto
725,nur::ADV,nur,yn unig
726,schon::ADV,schon,eisoes
727,schon::ADV,schon,yn barod
728,wieder::ADV,wieder,drachefn
729,vergebens::ADV,vergebens,yn ofer
730,vor::PRP,vor,o flaen
731,hinter::PRP,hinter,ar ôl
732,unter::PRP,unter,islaw
733,durch::PRP,durch,trwy
734,neben::PRP,neben,ar bwys
735,zwischen::PRP,zwischen,rhwng
736,zwischen::PRP,zwischen,cydrhwng
737,wegen::PRP,wegen,o achos
738,wegen::PRP,wegen,oherwydd
739,dies::PRN,dies,hyn
740,das::PRN,das,hynny
741,alles::PRN,alles,popeth
742,ich::PRN,ich,fi
743,du::PRN,du,ti
744,er::PRN,er,fe
745,wir::PRN,wir,ni
746,ihr::PRN,ihr,chi
747,sie::PRN,sie,hwy
748,was::FPRN,was,pa beth
749,wer::FPRN,wer,pwy
750,wo::FADV,wo,ble
751,wo::FADV,wo,ym mha le
752,wohin::FADV,wohin,i ble
753,wohin::FADV,wohin,i ba le
754,wie::FADV,wie,sut
755,warum::FADV,warum,pam
756,wieviel::FNUM,wieviel,faint
757,eins::NUM,eins,un
758,zwei::NUM,zwei,dau
759,drei::NUM,drei,tri
760,vier::NUM,vier,pedwar
761,fünf::NUM,fünf,pump
762,sechs::NUM,sechs,chwech
763,sieben::NUM,sieben,saith
764,acht::NUM,acht,wyth
765,neun::NUM,neun,naw
766,zehn::NUM,zehn,deg
767,elf::NUM,elf,un ar ddeg
768,zwölf::NUM,zwölf,deuddeg
769,zwölf::NUM,zwölf,un deg dau
770,zwanzig::NUM,zwanzig,ugain
771,dreißig::NUM,dreißig,tri deg
772,dreißig::NUM,dreißig,deg ar hugain
773,vierzig::NUM,vierzig,deugain
774,fünfzig::NUM,fünfzig,hanner cant
775,sechzig::NUM,sechzig,chwe deg
776,siebzig::NUM,siebzig,saith deg
777,siebzig::NUM,siebzig,deg a thrigain
778,achtzig::NUM,achtzig,wyth deg
779,achtzig::NUM,achtzig,pedar ugain
780,neunzig::NUM,neunzig,naw deg
