,Concept_ID,lt,de
778,sie::PRN,jos,sie
779,was::FPRN,kas,was
780,wer::FPRN,kas,wer
781,wo::FADV,kur,wo
782,wohin::FADV,kur,wohin
783,wohin::FADV,kur link,wohin
784,wie::FADV,kaip,wie
785,warum::FADV,kod̃ėl,warum
786,warum::FADV,dėl ko,warum
787,wieviel::FNUM,kiek,wieviel
788,eins::NUM,vienas,eins
789,zwei::NUM,du,zwei
790,drei::NUM,trys,drei
791,vier::NUM,keturi,vier
792,fünf::NUM,penki,fünf
793,sechs::NUM,šeši,sechs
794,sieben::NUM,septyni,sieben
795,acht::NUM,aštuoni,acht
796,neun::NUM,devyni,neun
797,zehn::NUM,dešimt,zehn
798,elf::NUM,vienuolika,elf
799,zwölf::NUM,dvylika,zwölf
800,zwanzig::NUM,dvidešimt,zwanzig
801,dreißig::NUM,trisdešimt,dreißig
802,vierzig::NUM,keturiasdešimt,vierzig
803,fünfzig::NUM,penkiasdešimt,fünfzig
804,sechzig::NUM,šešiasdešimt,sechzig
805,siebzig::NUM,septyniasdešimt,siebzig
806,achtzig::NUM,aštuoniasdešimt,achtzig
807,neunzig::NUM,devyniasdešimt,neunzig
808,hundert::NUM,šimtas,hundert
809,tausend::NUM,tūkstantis,tausend
810,und::CNJ,ĩr,und
811,oder::CNJ,ar,oder
812,oder::CNJ,arba,oder
813,stehen::V,stovėti,stehen
814,sitzen::V,sėdėti,sitzen
815,liegen::V,gulėti,liegen
816,hängen::V,kyboti,hängen
817,hängen::V,kabėti,hängen
818,werden::V,taptis,werden
819,werden::V,darytis,werden
820,passieren::V,atsitikti,passieren
821,passieren::V,pasitaikyti,passieren
822,beginnen::V,prasid́ėti,beginnen
823,enden::V,baigtis,enden
824,wechseln::V,keistis,wechseln
825,wechseln::V,pasikeisti,wechseln
826,aufgehen[Sonne]::V,tekėti,aufgehen
827,aufgehen[Sonne]::V,patekėti,aufgehen
828,untergehen[Sonne]::V,leistis,untergehen
829,untergehen[Sonne]::V,nusileisti,untergehen
830,scheinen[Sonne]::V,šviesti,scheinen
831,donnern::V,griausti,donnern
832,donnern::V,griaudėti,donnern
833,wehen::V,pūsti,wehen
834,strömen::V,lietis,strömen
835,strömen::V,plūsti,strömen
836,fließen::V,tekėti,fließen
837,sich drehen::V,suktis,sich drehen
838,sich drehen::V,pasisukti,sich drehen
839,schwanken::V,svyruoti,schwanken
840,schwingen::V,suptis,schwingen
841,fallen::V,pulti,fallen
842,fallen::V,kristi,fallen
843,brennen::V,degti,brennen
844,rauchen::V,rūkyti,rauchen
845,regnen::V,lyti,regnen
846,gefrieren::V,užšalti,gefrieren
847,tauen::V,tirpti,tauen
848,schmelzen::V,lydytis,schmelzen
849,trocknen::V,džiūti,trocknen
850,sieden::V,virti,sieden
851,faulen::V,pūti,faulen
852,verfaulen::V,švinkti,verfaulen
853,reißen::V,plyšti,reißen
854,reißen::V,trūkti,reißen
855,versinken::V,skę̃sti,versinken
856,versinken::V,grimzti,versinken
857,vergehen::V,praeiti,vergehen
858,erscheinen::V,pasirodyti,erscheinen
859,verschwinden::V,dingti,verschwinden
860,verschwinden::V,išnykti,verschwinden
861,verschwinden::V,pranykti,verschwinden
862,sinken::V,kristi,sinken
863,abnehmen::V,mažėti,abnehmen
864,abnehmen::V,silpnėti,abnehmen
865,zunehmen::V,didėti,zunehmen
866,zunehmen::V,padaugėti,zunehmen
867,steigen::V,kilti,steigen
868,wachsen::V,augti,wachsen
869,glänzen::V,blizgėti,glänzen
870,funkeln::V,žibėti,funkeln
871,lärmen::V,triukšmauti,lärmen
872,läuten::V,skambinti,läuten
873,klingeln::V,skambinti,klingeln
874,klirren::V,žvangėti,klirren
875,brausen::V,šniokšti,brausen
876,rauschen::V,ošti,rauschen
877,rauschen::V,šlamėti,rauschen
878,klingen::V,skardėti,klingen
879,bellen::V,loti,bellen
880,heulen::V,kaukti,heulen
881,heulen::V,staugti,heulen
882,blasen::V,pūsti,blasen
883,pfeifen::V,švilpti,pfeifen
884,pfeifen::V,švilpauti,pfeifen
885,schreien::V,šaukti,schreien
886,stöhnen::V,dejuoti,stöhnen
887,stöhnen::V,aimanuoti,stöhnen
888,zittern::V,virpėti,zittern
889,leben::V,gyventi,leben
890,geboren werden::V,gimti,geboren werden
891,atmen::V,alsuoti,atmen
892,atmen::V,kvėpuoti,atmen
893,trinken::V,gerti,trinken
894,essen::V,valgyti,essen
895,schlucken::V,praryti,schlucken
896,müde werden::V,nuvargti,müde werden
897,müde werden::V,privargti,müde werden
898,einschlafen::V,užmigti,einschlafen
899,schlafen::V,miegoti,schlafen
900,aufwachen::V,pabusti,aufwachen
901,aufstehen::V,keltis,aufstehen
902,aufstehen::V,atsikelti,aufstehen
903,sich erholen::V,pailsėti,sich erholen
904,sich erholen::V,poilsiauti,sich erholen
905,krank werden::V,susirgti,krank werden
906,krank sein::V,sirgti,krank sein
907,schmerzen::V,sopėti,schmerzen
908,schmerzen::V,skaudėti,schmerzen
909,husten::V,kosėti,husten
910,genesen::V,sveikti,genesen
911,genesen::V,taisytis,genesen
912,sterben::V,mirti,sterben
913,sterben::V,numirti,sterben
914,umkommen::V,žūti,umkommen
915,sich bewegen::V,judėti,sich bewegen
916,sich bewegen::V,pasijudinti,sich bewegen
917,sich rühren::V,krutėti,sich rühren
918,sich erheben::V,pakilti,sich erheben
919,sich erheben::V,atsikelti,sich erheben
920,sich setzen::V,sėstis,sich setzen
921,sich setzen::V,atsisėsti,sich setzen
922,hinfallen::V,parkristi,hinfallen
923,hinfallen::V,pargriūti,hinfallen
924,laufen::V,eiti,laufen
925,schreiten::V,žengti,schreiten
926,schreiten::V,žingsniuoti,schreiten
927,spazierengehen::V,pasivaikščioti,spazierengehen
928,eilen::V,skubėti,eilen
929,sich beeilen::V,paskub́ėti,sich beeilen
930,sich beeilen::V,pasiskubinti,sich beeilen
931,sausen::V,dumti,sausen
932,sausen::V,lėkti,sausen
933,rennen::V,bėgti,rennen
934,springen::V,šokti,springen
935,klettern::V,kopti,klettern
936,schaukeln::V,supti,schaukeln
937,schaukeln::V,linguoti,schaukeln
938,kriechen::V,ropoti,kriechen
939,kriechen::V,šliaužti,kriechen
940,schwimmen::V,plaukti,schwimmen
941,tauchen::V,nerti,tauchen
942,rudern::V,irtis,rudern
943,rudern::V,irkluoti,rudern
944,fahren::V,važiuoti,fahren
945,fahren::V,važinėti,fahren
946,fliegen::V,lėkti,fliegen
947,fliegen::V,skristi,fliegen
948,gehen::V,eiti,gehen
949,weggehen::V,išeiti,weggehen
950,abfahren::V,išvykti,abfahren
951,abfahren::V,išvažiuoti,abfahren
952,anhalten::V,sustoti,anhalten
953,hineingehen::V,įeiti,hineingehen
954,eintreten::V,įžengti,eintreten
955,kommen::V,ateiti,kommen
956,ankommen::V,ateiti,ankommen
957,zurückkommen::V,grį̃žti,zurückkommen
958,zurückkommen::V,sugrį̃žti,zurückkommen
959,bleiben::V,likti,bleiben
960,bleiben::V,pasilikti,bleiben
961,warten::V,laukti,warten
962,erwarten::V,laukti,erwarten
963,suchen::V,ieškoti,suchen
964,finden::V,rasti,finden
965,finden::V,surasti,finden
966,versuchen::V,mėginti,versuchen
967,vorbereiten::V,rengti,vorbereiten
968,lieben::V,myĺėti,lieben
969,mögen::V,ḿėgti,mögen
970,mögen::V,patikti,mögen
971,lachen::V,juoktis,lachen
972,rühren::V,jaudinti,rühren
973,rühren::V,graudinti,rühren
974,weinen::V,verkti,weinen
975,schimpfen::V,bartis,schimpfen
976,sich ärgern::V,pykti,sich ärgern
977,sich ärgern::V,apmaudauti,sich ärgern
978,sich fürchten::V,bijoti,sich fürchten
979,sich fürchten::V,baimintis,sich fürchten
980,fürchten::V,bijoti,fürchten
981,fürchten::V,baimintis,fürchten
982,fliehen::V,bėgti,fliehen
983,fliehen::V,sprukti,fliehen
984,flüchten::V,pabėgti,flüchten
985,sehen::V,žiūŕėti,sehen
986,anschauen::V,žiūŕėti,anschauen
987,ansehen::V,žiūrėti į,ansehen
988,ansehen::V,pažiūrėti į,ansehen
989,hören::V,girdėti,hören
990,zuhören::V,klausytis,zuhören
991,probieren::V,ragauti,probieren
992,probieren::V,paragauti,probieren
993,riechen::V,uosti,riechen
994,riechen::V,užuosti,riechen
995,fühlen::V,justi,fühlen
996,fühlen::V,jausti,fühlen
997,fühlen::V,pajusti,fühlen
998,scheinen::V,rodytis,scheinen
999,scheinen::V,atrodyti,scheinen
1000,zu sehen sein::V,pasirodyti,zu sehen sein
1001,vernehmen::V,išgirsti,vernehmen
1002,frieren::V,šalti,frieren
1003,tun::V,daryti,tun
1004,können::V,galėti,können
1005,können::V,pajėgti,können
1006,wollen::V,norėti,wollen
1007,anfangen::V,pradėti,anfangen
1008,anfangen::V,prasid́ėti,anfangen
1009,beenden::V,baigti,beenden
1010,beenden::V,užbaigti,beenden
1011,aufhören::V,liautis,aufhören
1012,gelingen::V,pavykti,gelingen
1013,gelingen::V,pasisekti,gelingen
1014,geraten::V,nusisekti,geraten
1015,öffnen::V,atverti,öffnen
1016,öffnen::V,atidaryti,öffnen
1017,schließen::V,uždaryti,schließen
1018,stellen::V,statyti,stellen
1019,stellen::V,pastatyti,stellen
1020,setzen::V,sodinti,setzen
1021,setzen::V,pasodinti,setzen
1022,legen::V,dėti,legen
1023,legen::V,pad́ėti,legen
1024,berühren::V,liesti,berühren
1025,berühren::V,paliesti,berühren
1026,verbinden::V,jungti,verbinden
1027,verbinden::V,surišti,verbinden
1028,bedecken::V,uždengti,bedecken
1029,aufhängen::V,pakarti,aufhängen
1030,aufhängen::V,pakabinti,aufhängen
1031,anzünden::V,padegti,anzünden
1032,aufheben::V,pakelti,aufheben
1033,zurücklassen::V,palikti,zurücklassen
1034,verlieren::V,pamesti,verlieren
1035,fallen lassen::V,atsisakyti,fallen lassen
1036,machen::V,dirbti,machen
1037,herstellen::V,gaminti,herstellen
1038,bauen::V,statyti,bauen
1039,bauen::V,pastatyti,bauen
1040,reparieren::V,taisyti,reparieren
1041,reparieren::V,remontuoti,reparieren
1042,verbessern::V,gerinti,verbessern
1043,verbessern::V,ištaisyti,verbessern
1044,ändern::V,keisti,ändern
1045,ändern::V,pakeisti,ändern
1046,graben::V,kasti,graben
1047,beugen::V,lenkti,beugen
1048,beugen::V,palenkti,beugen
1049,biegen::V,lenkti,biegen
1050,biegen::V,palenkti,biegen
1051,drehen::V,sukti,drehen
1052,wenden::V,kreipti,wenden
1053,wenden::V,pakreipti,wenden
1054,umdrehen::V,sukti,umdrehen
1055,umdrehen::V,apversti,umdrehen
1056,heben::V,kelti,heben
1057,heben::V,pakelti,heben
1058,hochheben::V,pakelti,hochheben
1059,ergreifen::V,čiupti,ergreifen
1060,ergreifen::V,griebti,ergreifen
1061,halten::V,laikyti,halten
1062,halten::V,palaikyti,halten
1063,drücken::V,spausti,drücken
1064,schieben::V,stumti,schieben
1065,kratzen::V,kasyti,kratzen
1066,kratzen::V,grandyti,kratzen
1067,lecken::V,laižyti,lecken
1068,beißen::V,kandžioti,beißen
1069,abreißen::V,nuplėšti,abreißen
1070,abschneiden::V,atpjauti,abschneiden
1071,abschneiden::V,atkirpti,abschneiden
1072,binden::V,rišti,binden
1073,binden::V,surišti,binden
1074,stecken::V,kišti,stecken
1075,stecken::V,įkišti,stecken
1076,brechen::V,lūžti,brechen
1077,brechen::V,laužyti,brechen
1078,klopfen::V,belsti,klopfen
1079,klopfen::V,barbenti,klopfen
1080,hauen::V,mušti,hauen
1081,kleben::V,lipdyti,kleben
1082,kleben::V,klijuoti,kleben
1083,reiben::V,trinti,reiben
1084,reiben::V,tarkuoti,reiben
1085,streichen::V,tepti,streichen
1086,streichen::V,užtepti,streichen
1087,schleifen::V,galą́sti,schleifen
1088,schneiden::V,pjauti,schneiden
1089,schneiden::V,kirpti,schneiden
1090,rütteln::V,purtyti,rütteln
1091,schütteln::V,purtyti,schütteln
1092,schwenken::V,mojuoti,schwenken
1093,schütten::V,pilti,schütten
1094,schütten::V,berti,schütten
1095,füllen::V,pildyti,füllen
1096,füllen::V,pripildyti,füllen
1097,einwickeln::V,įvynioti,einwickeln
1098,einwickeln::V,suvynioti,einwickeln
1099,tragen::V,nešti,tragen
1100,tragen::V,nešioti,tragen
1101,schleppen::V,vilkti,schleppen
1102,ziehen::V,tempti,ziehen
1103,aufbewahren::V,laikyti,aufbewahren
1104,werfen::V,mesti,werfen
1105,werfen::V,sviesti,werfen
1106,fangen::V,sugauti,fangen
1107,packen::V,čiupti,packen
1108,packen::V,griebti,packen
1109,verstecken::V,slėpti,verstecken
1110,verstecken::V,slapstyti,verstecken
1111,teilen::V,dalyti,teilen
1112,teilen::V,padalyti,teilen
1113,schicken::V,sių̃sti,schicken
1114,schicken::V,pasių̃sti,schicken
1115,bringen::V,atnešti,bringen
1116,hinzufügen::V,pridėti,hinzufügen
1117,bekommen::V,gauti,bekommen
1118,erhalten::V,gauti,erhalten
1119,nehmen::V,paimti,nehmen
1120,wählen::V,rinkti,wählen
1121,wählen::V,išsirinkti,wählen
1122,auswählen::V,išrinkti,auswählen
1123,bewahren::V,išsaugoti,bewahren
1124,behindern::V,trukdyti,behindern
1125,verderben::V,sugadinti,verderben
1126,beschädigen::V,žaloti,beschädigen
1127,beschädigen::V,gadinti,beschädigen
1128,zerbrechen::V,sukulti,zerbrechen
1129,zerbrechen::V,sudaužyti,zerbrechen
1130,zerreißen::V,perplėšti,zerreißen
1131,zerreißen::V,suplėšyti,zerreißen
1132,zerstören::V,suardyti,zerstören
1133,zerstören::V,sugriauti,zerstören
1134,verbrennen::V,deginti,verbrennen
1135,verbrennen::V,sudeginti,verbrennen
1136,geben::V,duoti,geben
1137,geben::V,paduoti,geben
1138,reichen::V,paduoti,reichen
1139,schenken::V,dovanoti,schenken
1140,versprechen::V,žadėti,versprechen
1141,versprechen::V,pažadėti,versprechen
1142,wünschen::V,norėti,wünschen
1143,wünschen::V,linḱėti,wünschen
1144,loben::V,girti,loben
1145,loben::V,pagirti,loben
1146,küssen::V,bučiuoti,küssen
1147,wiegen::V,supti,wiegen
1148,zudecken::V,užkloti,zudecken
1149,zudecken::V,uždengti,zudecken
1150,wecken::V,žadinti,wecken
1151,zeigen::V,rodyti,zeigen
1152,führen::V,vesti,führen
1153,führen::V,vadovauti,führen
1154,lehren::V,mokyti,lehren
1155,lehren::V,išmokyti,lehren
1156,unterrichten::V,dėstyti,unterrichten
1157,aufziehen::V,išauginti,aufziehen
1158,leiten::V,valdyti,leiten
1159,leiten::V,vadovauti,leiten
1160,antreiben::V,uiti,antreiben
1161,antreiben::V,raginti,antreiben
1162,antreiben::V,skubinti,antreiben
1163,lassen::V,paliepti,lassen
1164,einladen::V,kviesti,einladen
1165,einladen::V,pakviesti,einladen
1166,vereinigen::V,sujungti,vereinigen
1167,vereinigen::V,suvienyti,vereinigen
1168,besuchen::V,lankyti,besuchen
1169,besuchen::V,aplankyti,besuchen
1170,treffen::V,sutikti,treffen
1171,treffen::V,pasitikti,treffen
1172,sich versammeln::V,susirinkti,sich versammeln
1173,spielen::V,groti,spielen
1174,spielen::V,žaisti,spielen
1175,singen::V,dainuoti,singen
1176,tanzen::V,šokti,tanzen
1177,sich trennen::V,skirtis,sich trennen
1178,sich trennen::V,išsiskirti,sich trennen
1179,verlassen::V,palikti,verlassen
1180,retten::V,gelbėti,retten
1181,bewachen::V,sergėti,bewachen
1182,schützen::V,ginti,schützen
1183,schützen::V,apginti,schützen
1184,verteidigen::V,ginti,verteidigen
1185,verteidigen::V,apginti,verteidigen
1186,sich schlagen::V,muštis,sich schlagen
1187,schießen::V,šauti,schießen
1188,schießen::V,šaudyti,schießen
1189,siegen::V,nugalėti,siegen
1190,ärgern::V,pykinti,ärgern
1191,schlagen::V,mušti,schlagen
1192,schlagen::V,smogti,schlagen
1193,schlagen::V,trenkti,schlagen
1194,treten::V,mygti,treten
1195,stechen::V,gelti,stechen
1196,stechen::V,smeigti,stechen
1197,stoßen::V,stumti,stoßen
1198,stoßen::V,pastumti,stoßen
1199,stehlen::V,vogti,stehlen
1200,stören::V,trikdyti,stören
1201,belästigen::V,apsunkinti,belästigen
1202,verbergen::V,slėpti,verbergen
1203,verbergen::V,paslėpti,verbergen
1204,täuschen::V,klaidinti,täuschen
1205,betrügen::V,apgauti,betrügen
1206,töten::V,žudyti,töten
1207,töten::V,nužudyti,töten
1208,wohnen::V,gyventi,wohnen
1209,arbeiten::V,dirbti,arbeiten
1210,arbeiten::V,triūsti,arbeiten
1211,sammeln::V,rinkti,sammeln
1212,pflücken::V,skinti,pflücken
1213,pflücken::V,raškyti,pflücken
1214,jagen::V,medžioti,jagen
1215,fischen::V,žvejoti,fischen
1216,fassen::V,sučiupti,fassen
1217,hüten::V,ganyti,hüten
1218,treiben::V,ginti,treiben
1219,anbinden::V,pririšti,anbinden
1220,füttern::V,šerti,füttern
1221,melken::V,melžti,melken
1222,hacken::V,kapoti,hacken
1223,gießen::V,lieti,gießen
1224,gießen::V,laistyti,gießen
1225,reifen::V,nokti,reifen
1226,reifen::V,sirpti,reifen
1227,zubereiten::V,ruošti,zubereiten
1228,zubereiten::V,gaminti,zubereiten
1229,kochen::V,virti,kochen
1230,kochen::V,virinti,kochen
1231,backen::V,kepti,backen
1232,braten::V,kepti,braten
1233,braten::V,kepinti,braten
1234,umrühren::V,maišyti,umrühren
1235,umrühren::V,pamaišyti,umrühren
1236,stricken::V,megzti,stricken
1237,nähen::V,siūti,nähen
1238,färben::V,dažyti,färben
1239,färben::V,nudažyti,färben
1240,reinigen::V,valyti,reinigen
1241,reinigen::V,švarinti,reinigen
1242,waschen::V,plauti,waschen
1243,waschen::V,mazgoti,waschen
1244,waschen::V,skalbti,waschen
1245,abwischen::V,nušluostyti,abwischen
1246,spülen::V,plauti,spülen
1247,spülen::V,skalauti,spülen
1248,fegen::V,šluoti,fegen
1249,kehren::V,šluoti,kehren
1250,baden::V,maudytis,baden
1251,sich waschen::V,praustis,sich waschen
1252,ausziehen::V,numauti,ausziehen
1253,ausziehen::V,nuvilkti,ausziehen
1254,anziehen::V,mauti,anziehen
1255,anziehen::V,apsivilkti,anziehen
1256,sich anziehen::V,rengtis,sich anziehen
1257,sich anziehen::V,apsirengti,sich anziehen
1258,kämmen::V,šukuoti,kämmen
1259,schmücken::V,puošti,schmücken
1260,schmücken::V,dabinti,schmücken
1261,schmücken::V,gražinti,schmücken
1262,sagen::V,tarti,sagen
1263,sprechen::V,kalbėti,sprechen
1264,reden::V,šnekėti,reden
1265,sich unterhalten::V,kalbėtis,sich unterhalten
1266,sich unterhalten::V,šnekučiuotis,sich unterhalten
1267,fragen::V,klausti,fragen
1268,bitten::V,prašyti,bitten
1269,erzählen::V,pasakoti,erzählen
1270,mitteilen::V,skelbti,mitteilen
1271,mitteilen::V,pranešti,mitteilen
1272,nennen::V,vadinti,nennen
1273,nennen::V,vardyti,nennen
1274,rufen::V,šaukti,rufen
1275,rufen::V,kviesti,rufen
1276,prahlen::V,girtis,prahlen
1277,übersetzen::V,versti,übersetzen
1278,übersetzen::V,išversti,übersetzen
1279,denken::V,galvoti,denken
1280,glauben::V,manyti,glauben
1281,glauben::V,tikėti,glauben
1282,bemerken::V,pamatyti,bemerken
1283,bemerken::V,pastebėti,bemerken
1284,erkennen::V,pažinti,erkennen
1285,erkennen::V,atpažinti,erkennen
1286,begreifen::V,suvokti,begreifen
1287,verstehen::V,suprasti,verstehen
1288,lernen::V,mokytis,lernen
1289,wissen::V,žinoti,wissen
1290,sich erinnern an::V,prisiminti,sich erinnern an
1291,vergessen::V,užmiršti,vergessen
1292,messen::V,matuoti,messen
1293,zählen::V,skaičiuoti,zählen
1294,rechnen::V,skaičiuoti,rechnen
1295,lesen::V,skaityti,lesen
1296,malen::V,tapyti,malen
1297,zeichnen::V,piešti,zeichnen
1298,zeichnen::V,žymėti,zeichnen
1299,zeichnen::V,braižyti,zeichnen
1300,schreiben::V,rašyti,schreiben
1301,besitzen::V,turėti,besitzen
1302,kaufen::V,pirkti,kaufen
1303,verkaufen::V,parduoti,verkaufen
1304,bezahlen::V,apmokėti,bezahlen
1305,zahlen::V,mokėti,zahlen
1306,beherrschen::V,valdyti,beherrschen
1307,ertragen::V,kę̃sti,ertragen
1308,ertragen::V,pakelti,ertragen
1309,ertragen::V,iškę̃sti,ertragen
