,Concept_ID,pl,fr
838,hinab::ADV,na_dół,en bas
839,hinab::ADV,na_dół,vers le bas
840,hinab::ADV,w_dół,en bas
841,hinab::ADV,w_dół,vers le bas
842,oben::ADV,w górze,dessus
843,oben::ADV,w górze,en haut
844,oben::ADV,na górze,dessus
845,oben::ADV,na górze,en haut
846,hinauf::ADV,w górę,en haut
847,hinauf::ADV,w górę,vers le haut
848,hinauf::ADV,na górę,en haut
849,hinauf::ADV,na górę,vers le haut
850,überall::ADV,wszędzie,partout
851,nicht::ADV,nie,ne ... pas
852,ein wenig::ADV,trochę,un peu
853,kaum::ADV,ledwie,à peine
854,kaum::ADV,prawie nie,à peine
855,sehr::ADV,bardzo,très
856,so::ADV,tak,si
857,so::ADV,tak,ainsi
858,noch::ADV,jeszcze,encore
859,nur::ADV,tylko,seulement
860,nur::ADV,tylko,ne ... que
861,schon::ADV,już,déjà
862,wieder::ADV,znów,de nouveau
863,wieder::ADV,znowu,de nouveau
864,vergebens::ADV,na próżno,en vain
865,vor::PRP,przed,devant
866,hinter::PRP,za,derrière
867,unter::PRP,pod,sous
868,unter::PRP,pod,au-dessous de
869,durch::PRP,przez,par
870,durch::PRP,przez,à travers
871,neben::PRP,obok,à côté de
872,zwischen::PRP,między,entre
873,wegen::PRP,z powodu,à cause de
874,dies::PRN,to,ceci
875,das::PRN,to,ce
876,das::PRN,to,cela
877,alles::PRN,wszystko,tout
878,ich::PRN,ja,je
879,ich::PRN,ja,moi
880,du::PRN,ty,tu
881,du::PRN,ty,toi
882,er::PRN,on,il
883,er::PRN,on,lui
884,wir::PRN,my,nous
885,ihr::PRN,wy,vous
886,sie::PRN,oni,ils
887,sie::PRN,oni,elles
888,was::FPRN,co,que
889,was::FPRN,co,quoi
890,wer::FPRN,kto,qui
891,wo::FADV,gdzie,où
892,wohin::FADV,dokąd,où
893,wie::FADV,jak,comment
894,warum::FADV,dlaczego,pourquoi
895,wieviel::FNUM,ile,combien
896,eins::NUM,jeden,un
897,zwei::NUM,dwa,deux
898,drei::NUM,trzy,trois
899,vier::NUM,cztery,quatre
900,fünf::NUM,pięć,cinq
901,sechs::NUM,sześć,six
902,sieben::NUM,siedem,sept
903,acht::NUM,osiem,huit
904,neun::NUM,dziewięć,neuf
905,zehn::NUM,dziesięć,dix
906,elf::NUM,jedenaście,onze
907,zwölf::NUM,dwanaście,douze
908,zwanzig::NUM,dwadzieścia,vingt
909,dreißig::NUM,trzydzieści,trente
910,vierzig::NUM,czterdzieści,quarante
911,fünfzig::NUM,pięćdziesiąt,cinquante
912,sechzig::NUM,sześćdziesiąt,soixante
913,siebzig::NUM,siedemdziesiąt,soixante-dix
914,achtzig::NUM,osiemdziesiąt,quatre-vingt
915,neunzig::NUM,dziewięćdziesiąt,quatre-vingt-dix
916,hundert::NUM,sto,cent
917,tausend::NUM,tysiąc,mille
918,und::CNJ,i,et
919,oder::CNJ,lub,ou
920,oder::CNJ,albo,ou
921,stehen::V,stać,être debout
922,sitzen::V,siedzieć,être assis
923,liegen::V,leżeć,être couché
924,hängen::V,wisieć,pendre
925,werden::V,zostać,devenir
926,werden::V,stać się,devenir
927,passieren::V,dziać się,se passer
928,passieren::V,zdarzyć się,se passer
929,beginnen::V,zacząć się,commencer
930,enden::V,kończyć się,finir
931,enden::V,kończyć się,se terminer
932,wechseln::V,zmienić się,changer
933,wechseln::V,zmienić się,alterner
934,aufgehen[Sonne]::V,wzejść,se lever
935,untergehen[Sonne]::V,zajść,se coucher
936,scheinen[Sonne]::V,świecić,briller
937,donnern::V,grzmieć,tonner
938,wehen::V,wiać,souffler
939,strömen::V,płynąć,affluer
940,strömen::V,lać się,affluer
941,fließen::V,ciec,couler
942,fließen::V,płynąć,couler
943,sich drehen::V,obracać się,tourner
944,schwanken::V,chwiać się,osciller
945,schwanken::V,chwiać się,chanceler
946,schwingen::V,wahać się,vibrer
947,schwingen::V,wahać się,osciller
948,fallen::V,padać,tomber
949,brennen::V,palić się,brûler
950,brennen::V,palić się,flamber
951,rauchen::V,dymić,fumer
952,rauchen::V,dymić się,fumer
953,regnen::V,padać,pleuvoir
954,gefrieren::V,zamarznąć,geler
955,tauen::V,tajać,dégeler
956,schmelzen::V,topnieć,fondre
957,trocknen::V,schnąć,sécher
958,sieden::V,wrzeć,bouillir
959,sieden::V,kipieć,bouillir
960,faulen::V,gnić,pourrir
961,faulen::V,gnić,se putréfier
962,verfaulen::V,zgnić,pourrir
963,reißen::V,urywać się,rompre
964,reißen::V,urywać się,se déchirer
965,versinken::V,tonąć,s'enfoncer
966,vergehen::V,przechodzić,passer
967,erscheinen::V,zjawiać się,apparaître
968,verschwinden::V,zniknąć,disparaître
969,sinken::V,spadać,descendre
970,sinken::V,spadać,s'abaisser
971,abnehmen::V,spadać,diminuer
972,zunehmen::V,wzrosnąć,augmenter
973,steigen::V,wzrastać,monter
974,wachsen::V,rosnąć,croître
975,glänzen::V,błyszczeć,briller
976,funkeln::V,zabłyszczeć,étinceler
977,lärmen::V,hałasować,faire du bruit
978,läuten::V,dzwonić,sonner
979,klingeln::V,dzwonić,sonner
980,klirren::V,brzęczeć,cliqueter
981,brausen::V,huczeć,mugir
982,rauschen::V,szumieć,bruire
983,rauschen::V,szeleścić,bruire
984,klingen::V,brzmieć,sonner
985,klingen::V,dźwięczeć,sonner
986,bellen::V,szczekać,aboyer
987,heulen::V,wyć,hurler
988,blasen::V,dmuchnąć,souffler
989,pfeifen::V,gwizdać,siffler
990,schreien::V,krzyczeć,crier
991,stöhnen::V,stękać,gémir
992,zittern::V,drżeć,trembler
993,leben::V,żyć,vivre
994,geboren werden::V,urodzić się,naître
995,atmen::V,oddychać,respirer
996,trinken::V,pić,boire
997,essen::V,jeść,manger
998,schlucken::V,połknąć,avaler
999,müde werden::V,zmęczyć się,se lasser
1000,müde werden::V,zmęczyć się,se fatiguer
1001,einschlafen::V,zasnąć,s'endormir
1002,schlafen::V,spać,dormir
1003,aufwachen::V,obudzić się,se réveiller
1004,aufstehen::V,wstać,se lever
1005,sich erholen::V,wypoczywać,se reposer
1006,sich erholen::V,wypoczywać,se détendre
1007,krank werden::V,zachorować,tomber malade
1008,krank sein::V,chorować,être malade
1009,schmerzen::V,boleć,faire mal
1010,husten::V,kaszlać,tousser
1011,genesen::V,wyzdrowieć,guérir
1012,genesen::V,wyzdrowieć,se remettre
1013,sterben::V,umrzeć,mourir
1014,umkommen::V,zginąć,périr
1015,sich bewegen::V,poruszać się,bouger
1016,sich rühren::V,ruszyć się,broncher
1017,sich erheben::V,podnieść się,se lever
1018,sich setzen::V,usiąść,s'asseoir
1019,hinfallen::V,upaść,tomber
1020,laufen::V,chodzić,marcher
1021,laufen::V,chodzić,aller à pied
1022,schreiten::V,kroczyć,marcher
1023,spazierengehen::V,iść na spacer,se promener
1024,eilen::V,pospieszać,courir
1025,sich beeilen::V,pospieszyć się,se hâter
1026,sich beeilen::V,pospieszyć się,se dépêcher
1027,sausen::V,pędzić,filer
1028,rennen::V,biec,courir
1029,rennen::V,biegać,courir
1030,springen::V,skakać,sauter
1031,klettern::V,wspinać się,grimper
1032,schaukeln::V,huśtać,se balancer
1033,schaukeln::V,kołysać,se balancer
1034,kriechen::V,pełzać,ramper
1035,kriechen::V,czołgać się,ramper
1036,schwimmen::V,pływać,nager
1037,tauchen::V,zanurzać się,plonger
1038,rudern::V,wiosłować,ramer
1039,fahren::V,jechać,aller
1040,fahren::V,jechać,rouler
1041,fliegen::V,latać,voler
1042,fliegen::V,lecieć,voler
1043,gehen::V,iść,aller
1044,weggehen::V,odejść,s'en aller
1045,abfahren::V,odjechać,partir
1046,anhalten::V,zatrzymać się,s'arrêter
1047,hineingehen::V,wchodzić,entrer
1048,eintreten::V,wejść,entrer
1049,eintreten::V,nastąpić,entrer
1050,kommen::V,przyjść,venir
1051,ankommen::V,przybyć,arriver
1052,zurückkommen::V,wrócić,revenir
1053,bleiben::V,zostać,rester
1054,bleiben::V,zostać,demeurer
1055,warten::V,czekać,attendre
1056,erwarten::V,oczekiwać,attendre
1057,suchen::V,szukać,chercher
1058,finden::V,znaleźć,trouver
1059,versuchen::V,próbować,essayer
1060,vorbereiten::V,przygotować,préparer
1061,lieben::V,kochać,aimer
1062,mögen::V,lubić,aimer
1063,mögen::V,lubić,vouloir
1064,lachen::V,śmiać się,rire
1065,rühren::V,wzruszyć,toucher
1066,rühren::V,wzruszyć,attendrir
1067,weinen::V,płakać,pleurer
1068,schimpfen::V,kląć,gronder
1069,sich ärgern::V,gniewać się,se fâcher
1070,sich fürchten::V,bać się,avoir peur
1071,fürchten::V,bać się,craindre
1072,fürchten::V,bać się,avoir peur de
1073,fliehen::V,uciekać,fuir
1074,flüchten::V,uciec,s'enfuir
1075,sehen::V,widzieć,voir
1076,sehen::V,zobaczyć,voir
1077,anschauen::V,oglądać,regarder
1078,ansehen::V,popatrzeć na,regarder
1079,hören::V,słyszeć,entendre
1080,zuhören::V,słuchać,écouter
1081,probieren::V,kosztować,goûter
1082,riechen::V,wąchać,sentir
1083,fühlen::V,czuć,sentir
1084,fühlen::V,odczuwać,sentir
1085,scheinen::V,wydawać się,sembler
1086,scheinen::V,wydawać się,paraître
1087,zu sehen sein::V,widnieć,se voir
1088,zu sehen sein::V,widnieć,être visible
1089,vernehmen::V,usłyszeć,entendre
1090,vernehmen::V,usłyszeć,percevoir
1091,frieren::V,marznąć,avoir froid
1092,tun::V,czynić,faire
1093,können::V,móc,savoir
1094,können::V,móc,pouvoir
1095,können::V,umieć,savoir
1096,können::V,umieć,pouvoir
1097,wollen::V,chcieć,vouloir
1098,anfangen::V,zacząć,commencer
1099,beenden::V,zakończyć,finir
1100,beenden::V,zakończyć,terminer
1101,aufhören::V,przestać,cesser
1102,aufhören::V,przestać,arrêter
1103,gelingen::V,udać się,réussir
1104,geraten::V,udać się,réussir
1105,öffnen::V,otworzyć,ouvrir
1106,schließen::V,zamknąć,fermer
1107,stellen::V,postawić,poser
1108,stellen::V,postawić,mettre
1109,setzen::V,posadzić,placer
1110,legen::V,kłaść,placer
1111,berühren::V,dotykać,toucher
1112,verbinden::V,łączyć,lier
1113,bedecken::V,przykryć,couvrir
1114,aufhängen::V,powiesić,accrocher
1115,anzünden::V,zapalić,allumer
1116,aufheben::V,podnieść,ramasser
1117,zurücklassen::V,zostawić,laisser
1118,verlieren::V,zgubić,perdre
1119,fallen lassen::V,upuścić,lâcher
1120,fallen lassen::V,upuścić,laisser tomber
1121,machen::V,zrobić,faire
1122,herstellen::V,wytworzyć,produire
1123,herstellen::V,wytworzyć,fabriquer
1124,bauen::V,budować,bâtir
1125,bauen::V,budować,construire
1126,reparieren::V,naprawiać,réparer
1127,verbessern::V,ulepszyć,améliorer
1128,ändern::V,zmienić,changer
1129,ändern::V,zmienić,modifier
1130,graben::V,kopać,creuser
1131,beugen::V,zagiąć,plier
1132,beugen::V,zagiąć,ployer
1133,biegen::V,zgiąć,courber
1134,drehen::V,obracać,tordre
1135,drehen::V,obracać,tourner
1136,wenden::V,obrocić,retourner
1137,umdrehen::V,obrocić,tourner
1138,heben::V,podnosić,soulever
1139,hochheben::V,podnieść,lever
1140,ergreifen::V,chwycić,saisir
1141,ergreifen::V,chwycić,prendre
1142,halten::V,trzymać,tenir
1143,drücken::V,naciskać,presser
1144,schieben::V,pchać,pousser
1145,schieben::V,posuwać,pousser
1146,kratzen::V,drapać,gratter
1147,kratzen::V,drapać,égratigner
1148,lecken::V,lizać,lécher
1149,beißen::V,kąsać,mordre
1150,abreißen::V,oderwać,arracher
1151,abschneiden::V,odciąć,couper
1152,binden::V,wiązać,lier
1153,binden::V,wiązać,attacher
1154,stecken::V,wetknąć,enfoncer
1155,brechen::V,złamać,rompre
1156,klopfen::V,pukać,frapper
1157,klopfen::V,stukać,frapper
1158,hauen::V,bić,frapper
1159,kleben::V,kleić,coller
1160,reiben::V,trzeć,frotter
1161,streichen::V,smarować,empâter
1162,schleifen::V,ostrzyć,affiler
1163,schleifen::V,ostrzyć,aiguiser
1164,schneiden::V,ciąć,couper
1165,schneiden::V,ciąć,trancher
1166,schneiden::V,krajać,couper
1167,schneiden::V,krajać,trancher
1168,rütteln::V,trząść,cahoter
1169,schütteln::V,trząść,secouer
1170,schwenken::V,machać,agiter
1171,schütten::V,nasypać,verser
1172,füllen::V,napełnić,remplir
1173,einwickeln::V,zawinąć,envelopper
1174,tragen::V,nieść,porter
1175,schleppen::V,wlec,traîner
1176,ziehen::V,ciągnąć,tirer
1177,aufbewahren::V,przechowywać,garder
1178,aufbewahren::V,przechowywać,conserver
1179,werfen::V,rzucać,jeter
1180,werfen::V,rzucać,lancer
1181,fangen::V,łowić,attraper
1182,packen::V,chwycić,agripper
1183,verstecken::V,ukryć,cacher
1184,verstecken::V,schować,cacher
1185,teilen::V,podzielić,diviser
1186,schicken::V,posyłać,envoyer
1187,bringen::V,przynieść,apporter
1188,hinzufügen::V,dodać,ajouter
1189,bekommen::V,dostać,obtenir
1190,erhalten::V,otrzymać,recevoir
1191,nehmen::V,wziąć,prendre
1192,wählen::V,wybrać,choisir
1193,auswählen::V,wybrać,choisir
1194,auswählen::V,wybrać,sélectionner
1195,bewahren::V,zachować,préserver
1196,behindern::V,utrudnić,gêner
1197,behindern::V,przeszkadzać,gêner
1198,verderben::V,zepsuć,gâter
1199,verderben::V,zepsuć,corrompre
1200,beschädigen::V,uszkodzić,endommager
1201,zerbrechen::V,złamać,casser
1202,zerreißen::V,drzeć,déchirer
1203,zerreißen::V,rozdzierać,déchirer
1204,zerstören::V,zniszczyć,détruire
1205,verbrennen::V,spalić,brûler
1206,geben::V,dać,donner
1207,reichen::V,podać,tendre
1208,schenken::V,darować,offrir
1209,versprechen::V,obiecać,promettre
1210,wünschen::V,życzyć,souhaiter
1211,loben::V,chwalić,louer
1212,küssen::V,całować,embrasser
1213,wiegen::V,kołysać,bercer
1214,zudecken::V,przykryć,couvrir
1215,wecken::V,zbudzić,éveiller
1216,wecken::V,zbudzić,réveiller
1217,zeigen::V,pokazać,montrer
1218,zeigen::V,pokazać,faire voir
1219,führen::V,wieść,guider
1220,führen::V,prowadzić,guider
1221,lehren::V,uczyć,apprendre
1222,unterrichten::V,nauczać,instruire
1223,aufziehen::V,wychować,élever
1224,leiten::V,kierować,diriger
1225,leiten::V,kierować,conduire
1226,antreiben::V,popędzić,pousser
1227,lassen::V,zostawić,faire
1228,einladen::V,zaprosić,inviter
1229,vereinigen::V,zjednoczyć,unir
1230,vereinigen::V,zjednoczyć,réunir
1231,besuchen::V,odwiedzić,visiter
1232,besuchen::V,odwiedzić,aller voir
1233,treffen::V,trafić,rencontrer
1234,treffen::V,spotkać,rencontrer
1235,sich versammeln::V,zebrać się,s'assembler
1236,sich versammeln::V,zgromadzić się,s'assembler
1237,spielen::V,grać,jouer
1238,spielen::V,bawić się,jouer
1239,singen::V,śpiewać,chanter
1240,tanzen::V,pląsać,danser
1241,tanzen::V,tańczyć,danser
1242,sich trennen::V,rozstać się,se séparer
1243,verlassen::V,opuścić,quitter
1244,retten::V,ocalić,sauver
1245,retten::V,uratować,sauver
1246,bewachen::V,pilnować,garder
1247,schützen::V,ochronić,protéger
1248,verteidigen::V,bronić,défendre
1249,sich schlagen::V,pobić się,se taper
1250,schießen::V,strzelać,tirer
1251,siegen::V,zwycziężyć,vaincre
1252,ärgern::V,gniewać,agacer
1253,schlagen::V,bić,battre
1254,schlagen::V,bić,frapper
1255,schlagen::V,uderzyć,battre
1256,schlagen::V,uderzyć,frapper
1257,treten::V,kopnąć,botter
1258,treten::V,kopnąć,donner un coup de pied à
1259,stechen::V,ukłuć,piquer
1260,stoßen::V,popchnąć,heurter
1261,stehlen::V,ukraść,voler
1262,stören::V,zakłócić,gêner
1263,stören::V,zakłócić,déranger
1264,stören::V,przeszkodzić,gêner
1265,stören::V,przeszkodzić,déranger
1266,belästigen::V,dokuczać,molester
1267,belästigen::V,dokuczać,importuner
1268,verbergen::V,ukryć,cacher
1269,verbergen::V,ukryć,dissimuler
1270,täuschen::V,łudzić,abuser
1271,täuschen::V,łudzić,tromper
1272,betrügen::V,oszukać,duper
1273,betrügen::V,oszukać,frauder
1274,töten::V,zabić,tuer
1275,wohnen::V,mieszkać,habiter
1276,wohnen::V,mieszkać,demeurer
1277,arbeiten::V,pracować,travailler
1278,sammeln::V,zebrać,collectionner
1279,pflücken::V,zerwać,cueillir
1280,jagen::V,polować,chasser
1281,fischen::V,łowić ryby,pêcher
1282,fassen::V,złapać,capturer
1283,hüten::V,paść,garder
1284,treiben::V,pędzić,mener
1285,anbinden::V,przywiązać,attacher
1286,füttern::V,karmić,faire manger
1287,melken::V,doić,traire
1288,hacken::V,rąbać,fendre
1289,gießen::V,lać,arroser
1290,gießen::V,podlać,arroser
1291,reifen::V,dojrzeć,mûrir
1292,zubereiten::V,przyrządzić,préparer
1293,kochen::V,gotować,cuire
1294,backen::V,piec,cuire
1295,braten::V,piec,rôtir
1296,braten::V,smażyć,rôtir
1297,umrühren::V,przemieszać,remuer
1298,stricken::V,dziać,tricoter
1299,nähen::V,szyć,coudre
1300,färben::V,pofarbować,teindre
1301,reinigen::V,oczyścić,nettoyer
1302,waschen::V,prać,laver
1303,abwischen::V,obetrzeć,essuyer
1304,spülen::V,płukać,rincer
1305,fegen::V,zamiatać,balayer
1306,kehren::V,zamieść,balayer
1307,baden::V,kąpać się,se baigner
1308,sich waschen::V,myć się,se laver
1309,ausziehen::V,zdjąć,ôter
1310,ausziehen::V,zdjąć,enlever
1311,anziehen::V,włożyć,mettre
1312,sich anziehen::V,ubrać się,s'habiller
1313,kämmen::V,uczesać,peigner
1314,schmücken::V,ozdabiać,orner
1315,schmücken::V,ozdabiać,décorer
1316,sagen::V,powiedzieć,dire
1317,sprechen::V,mówić,parler
1318,reden::V,mówić,parler
1319,sich unterhalten::V,rozmawiać,bavarder
1320,sich unterhalten::V,rozmawiać,s'entretenir
1321,fragen::V,zapytać,demander
1322,bitten::V,prosić,prier
1323,erzählen::V,opowiedzieć,raconter
1324,mitteilen::V,zawiadomić o,communiquer
1325,nennen::V,nazwać,nommer
1326,nennen::V,nazwać,appeler
1327,rufen::V,wołać,appeler
1328,prahlen::V,chełpić się,se vanter
1329,übersetzen::V,tłumaczyć,traduire
1330,denken::V,myśleć,penser
1331,glauben::V,sądzić,croire
1332,glauben::V,wierzyć,croire
1333,bemerken::V,zauważyć,remarquer
1334,bemerken::V,zauważyć,apercevoir
1335,erkennen::V,poznać,reconnaître
1336,begreifen::V,zrozumieć,concevoir
1337,verstehen::V,rozumieć,entendre
1338,verstehen::V,rozumieć,comprendre
1339,verstehen::V,dosłyszeć,entendre
1340,verstehen::V,dosłyszeć,comprendre
1341,lernen::V,uczyć się,apprendre
1342,wissen::V,wiedzieć,savoir
1343,sich erinnern an::V,przypomnieć sobie,se souvenir de
1344,vergessen::V,zapomnieć,oublier
1345,messen::V,mierzyć,mesurer
1346,zählen::V,liczyć,compter
1347,rechnen::V,rachować,calculer
1348,lesen::V,czytać,lire
1349,malen::V,malować,peindre
1350,zeichnen::V,rysować,dessiner
1351,schreiben::V,pisać,écrire
1352,besitzen::V,posiadać,posséder
1353,kaufen::V,kupić,acheter
1354,verkaufen::V,sprzedać,vendre
1355,bezahlen::V,zapłacić,payer
1356,zahlen::V,płacić,payer
1357,beherrschen::V,opanować,dominer
1358,beherrschen::V,opanować,maîtriser
1359,ertragen::V,znieść,tolérer
1360,ertragen::V,znieść,supporter
