,Concept_ID,az,es
817,nicht::ADV,-ma-,no
818,ein wenig::ADV,bir az,un poco
819,kaum::ADV,güclə,apenas
820,sehr::ADV,çox,muy
821,sehr::ADV,çox,mucho
822,so::ADV,belə,tan
823,noch::ADV,hələ,aún
824,noch::ADV,hələ,todavía
825,nur::ADV,yalnız,solamente
826,schon::ADV,artıq,ya
827,wieder::ADV,yenə,de nuevo
828,vergebens::ADV,boş yerə,en vano
829,vor::PRP,önündə,antes de
830,vor::PRP,önündə,delante de
831,hinter::PRP,arxasında,tras
832,hinter::PRP,arxasında,detrás de
833,unter::PRP,altında,bajo
834,unter::PRP,altında,debajo de
835,durch::PRP,içindən,por
836,durch::PRP,içindən,a través de
837,neben::PRP,yanında,al lado de
838,zwischen::PRP,arasında,entre
839,wegen::PRP,üçün,por
840,wegen::PRP,üçün,a causa de
841,wegen::PRP,ötəri,por
842,wegen::PRP,ötəri,a causa de
843,dies::PRN,bu,esto
844,das::PRN,o,eso
845,das::PRN,o,esto
846,alles::PRN,hər şey,todo
847,ich::PRN,mən,yo
848,du::PRN,sən,tú
849,er::PRN,o,él
850,wir::PRN,biz,nosotros
851,ihr::PRN,siz,vosotros
852,sie::PRN,onlar,ellos
853,was::FPRN,nə,qué
854,wer::FPRN,kim,quién
855,wo::FADV,harada,dónde
856,wohin::FADV,haraya,adónde
857,wohin::FADV,haraya,hacia dónde
858,wie::FADV,necə,cómo
859,warum::FADV,niyə,por qué
860,warum::FADV,nə üçün,por qué
861,wieviel::FNUM,neçə,cuánto
862,wieviel::FNUM,nə qədər,cuánto
863,eins::NUM,bir,uno
864,zwei::NUM,iki,dos
865,drei::NUM,üç,tres
866,vier::NUM,dörd,cuatro
867,fünf::NUM,beş,cinco
868,sechs::NUM,altı,seis
869,sieben::NUM,yeddi,siete
870,acht::NUM,səkkiz,ocho
871,neun::NUM,doqquz,nueve
872,zehn::NUM,on,diez
873,elf::NUM,on bir,once
874,zwölf::NUM,on iki,doce
875,zwanzig::NUM,iyirmi,veinte
876,dreißig::NUM,otuz,treinta
877,vierzig::NUM,qırx,cuarenta
878,fünfzig::NUM,əlli,cincuenta
879,sechzig::NUM,altmış,sesenta
880,siebzig::NUM,yetmiş,setenta
881,achtzig::NUM,səksən,ochenta
882,neunzig::NUM,doxsan,noventa
883,hundert::NUM,yüz,cien
884,hundert::NUM,yüz,ciento
885,tausend::NUM,min,mil
886,und::CNJ,və,y
887,oder::CNJ,ya,o
888,stehen::V,durmaq,estar de pie
889,sitzen::V,oturmaq,estar sentado
890,liegen::V,uzanmaq,yacer
891,liegen::V,uzanmaq,estar acostado
892,hängen::V,asılmaq,pender
893,werden::V,olmaq,hacerse
894,passieren::V,olmaq,suceder
895,passieren::V,baş vermək,suceder
896,beginnen::V,başlamaq,iniciarse
897,beginnen::V,başlamaq,principiar
898,enden::V,bitmək,acabar
899,enden::V,bitmək,terminar
900,wechseln::V,dəyişmək,variar
901,wechseln::V,dəyişmək,alternar
902,aufgehen[Sonne]::V,doğmaq,salir
903,untergehen[Sonne]::V,batmaq,ponerse
904,untergehen[Sonne]::V,batmaq,descender
905,scheinen[Sonne]::V,parlamaq,brillar
906,donnern::V,guruldamaq,tronar
907,wehen::V,əsmək,soplar
908,strömen::V,axmaq,afluir
909,fließen::V,axmaq,fluir
910,fließen::V,axmaq,correr
911,sich drehen::V,dönmək,girar
912,schwanken::V,yellənmək,vacilar
913,schwingen::V,yellənmək,oscilar
914,fallen::V,düşmek,caer
915,brennen::V,yanmaq,arder
916,brennen::V,yanmaq,quemar
917,rauchen::V,tüstüləmək,humear
918,rauchen::V,tüstüləmək,echar humo
919,regnen::V,yağmaq,llover
920,gefrieren::V,donmaq,helarse
921,tauen::V,ərimək,deshelarse
922,schmelzen::V,ərimək,fundirse
923,schmelzen::V,ərimək,derretirse
924,trocknen::V,qurumaq,secarse
925,sieden::V,qaynamaq,hervir
926,faulen::V,çürümək,pudrirse
927,verfaulen::V,çürümək,pudrirse
928,reißen::V,yırtılmaq,romperse
929,versinken::V,batmaq,hundirse
930,vergehen::V,ötmək,pasar
931,erscheinen::V,görünmək,aparecer
932,verschwinden::V,yox olmaq,desaparecer
933,sinken::V,enmək,bajar
934,abnehmen::V,azalmaq,decrecer
935,abnehmen::V,azalmaq,disminuir
936,zunehmen::V,artmaq,crecer
937,zunehmen::V,artmaq,aumentar
938,steigen::V,yüksəlmək,subir
939,steigen::V,yüksəlmək,ascender
940,wachsen::V,böyümək,crecer
941,glänzen::V,parlamaq,brillar
942,glänzen::V,parlamaq,resplandecer
943,funkeln::V,parıldamaq,chispear
944,lärmen::V,səs-küy etmək,hacer ruido
945,läuten::V,çalmaq,sonar
946,läuten::V,çalmaq,repicar
947,klingeln::V,zəng etmək,tocar el timbre
948,klirren::V,cingildəmək,tintinear
949,brausen::V,gurlamaq,zumbar
950,rauschen::V,xışıldamaq,murmurar
951,klingen::V,səslənmək,sonar
952,bellen::V,hürmək,ladrar
953,heulen::V,ulamaq,ulular
954,blasen::V,üfləmək,soplar
955,pfeifen::V,fit vermek,silbar
956,schreien::V,bağırmaq,gritar
957,schreien::V,qışqırmaq,gritar
958,stöhnen::V,inləmək,gemir
959,zittern::V,titrəmək,temblar
960,leben::V,yaşamaq,vivir
961,geboren werden::V,doğmaq,nacer
962,atmen::V,nəfəs almaq,respirar
963,trinken::V,içmek,beber
964,essen::V,yemək,comer
965,schlucken::V,udmaq,tragar
966,müde werden::V,yorulmaq,cansarse
967,müde werden::V,yorulmaq,fatigarse
968,einschlafen::V,yuxuya getmək,dormirse
969,schlafen::V,uyumaq,dormir
970,aufwachen::V,oyanmaq,despertarse
971,aufstehen::V,yuxudan durmaq,levantarse
972,sich erholen::V,dincəlmək,reposar
973,sich erholen::V,dincəlmək,descansar
974,krank werden::V,xəstə olmaq,caer enfermo
975,krank sein::V,azarlanmaq,estar enfermo
976,krank sein::V,xəstələnmək,estar enfermo
977,schmerzen::V,ağrimaq,doler
978,husten::V,öksürmək,toser
979,genesen::V,sağalmaq,convalecer
980,genesen::V,sağalmaq,restablecerse
981,sterben::V,ölmək,morir
982,sterben::V,vəfat etmək,morir
983,umkommen::V,həlak olmaq,perecer
984,sich bewegen::V,hərəkət etmək,moverse
985,sich rühren::V,tərpənmək,rebullir
986,sich erheben::V,qalxmaq,levantarse
987,sich setzen::V,oturmaq,sentarse
988,hinfallen::V,yıxılmaq,caerse
989,laufen::V,yerimək,andar
990,schreiten::V,addım atmaq,proceder
991,spazierengehen::V,gəzmək,pasear
992,spazierengehen::V,gəzmək,pasearse
993,eilen::V,atılmaq,correr prisa
994,sich beeilen::V,tələsmək,darse prisa
995,sausen::V,çırpmaq,correr
996,rennen::V,qaçmaq,correr
997,springen::V,sıçramaq,saltar
998,klettern::V,dırmanmaq,trepar
999,klettern::V,dırmanmaq,escalar
1000,schaukeln::V,sallanmaq,bambolearse
1001,kriechen::V,sürünmək,reptar
1002,kriechen::V,sürünmək,arrastrarse
1003,schwimmen::V,üzmek,nadar
1004,tauchen::V,dalmaq,bucear
1005,tauchen::V,dalmaq,sumergirse
1006,rudern::V,avarlamaq,remar
1007,fahren::V,sürmək,ir
1008,fliegen::V,uçmaq,volar
1009,gehen::V,getmək,ir
1010,gehen::V,getmək,andar
1011,weggehen::V,getmək,irse
1012,weggehen::V,getmək,marcharse
1013,abfahren::V,yola düşmək,salir
1014,abfahren::V,yola düşmək,partir
1015,anhalten::V,saxlamaq,parar
1016,anhalten::V,saxlamaq,pararse
1017,hineingehen::V,girmək,entrar
1018,eintreten::V,girmək,entrar
1019,eintreten::V,daxil olmaq,entrar
1020,kommen::V,gəlmək,venir
1021,ankommen::V,gəlib çatmaq,llegar
1022,zurückkommen::V,qayıtmaq,volver
1023,zurückkommen::V,qayıtmaq,regresar
1024,bleiben::V,qalmaq,quedarse
1025,warten::V,gözləmək,esperar
1026,erwarten::V,bəkləmək,esperar
1027,suchen::V,aramaq,buscar
1028,suchen::V,axtarmaq,buscar
1029,finden::V,tapmaq,hallar
1030,finden::V,tapmaq,encontrar
1031,versuchen::V,çalışmaq,intentar
1032,vorbereiten::V,hazırlamaq,preparar
1033,lieben::V,sevmək,amar
1034,lieben::V,sevmək,querer
1035,mögen::V,xoşlamaq,querer
1036,lachen::V,gülmək,reír
1037,rühren::V,həyəcanlandırmaq,conmover
1038,weinen::V,ağlamaq,llorar
1039,schimpfen::V,küfr etmək,regañar
1040,sich ärgern::V,acıqlanmaq,enfadarse
1041,sich fürchten::V,qorxmaq,tener miedo
1042,fürchten::V,qorxmaq,temer
1043,fürchten::V,qorxmaq,tener miedo a
1044,fliehen::V,qaçmaq,huir
1045,flüchten::V,qaçmaq,escaparse
1046,sehen::V,görmək,ver
1047,anschauen::V,baxmaq,mirar
1048,ansehen::V,baxmaq,mirar
1049,hören::V,duymaq,oír
1050,hören::V,eşitmək,oír
1051,zuhören::V,dinləmək,escuchar
1052,probieren::V,dadına baxmaq,probar
1053,probieren::V,dadına baxmaq,degustar
1054,riechen::V,qoxlamaq,oler
1055,fühlen::V,duymaq,sentir
1056,scheinen::V,görünmək,parecer
1057,zu sehen sein::V,görünmək,poder verse
1058,vernehmen::V,eşitmək,oír
1059,vernehmen::V,eşitmək,percibir
1060,frieren::V,üşümək,tener frío
1061,tun::V,etmək,hacer
1062,können::V,bilmək,poder
1063,können::V,bacarmaq,poder
1064,wollen::V,istəmək,querer
1065,anfangen::V,başlamaq,iniciar
1066,beenden::V,bitirmək,acabar
1067,beenden::V,bitirmək,terminar
1068,aufhören::V,bitmək,cesar
1069,aufhören::V,qurtarmaq,cesar
1070,gelingen::V,müvəffəq olmaq,salir bien
1071,geraten::V,düşmək,salir
1072,geraten::V,düşmək,dar resultado
1073,öffnen::V,açmaq,abrir
1074,schließen::V,qapamaq,cerrar
1075,stellen::V,qoymaq,poner
1076,stellen::V,qoymaq,colocar
1077,setzen::V,oturtmaq,poner
1078,setzen::V,oturtmaq,colocar
1079,legen::V,qoymaq,poner
1080,berühren::V,toxunmaq,tocar
1081,verbinden::V,bağlamaq,unir
1082,verbinden::V,bağlamaq,juntar
1083,bedecken::V,örtmək,tapar
1084,bedecken::V,örtmək,cubrir
1085,aufhängen::V,asmaq,colgar
1086,anzünden::V,yandırmaq,encender
1087,aufheben::V,qaldırmaq,recoger
1088,zurücklassen::V,buraxmaq,dejar
1089,verlieren::V,itirmək,perder
1090,fallen lassen::V,düşürmək,dejar caer
1091,machen::V,etmək,hacer
1092,herstellen::V,istehsal etmək,fabricar
1093,bauen::V,tikmək,construir
1094,reparieren::V,təmir etmək,reparar
1095,verbessern::V,düzəltmək,mejorar
1096,ändern::V,dəyişdirmək,mudar
1097,ändern::V,dəyişdirmək,modificar
1098,graben::V,qazımaq,cavar
1099,beugen::V,əymək,doblar
1100,beugen::V,əymək,inclinar
1101,biegen::V,bükmək,doblar
1102,drehen::V,döndərmək,volver
1103,drehen::V,döndərmək,hacer girar
1104,wenden::V,çevirmək,volver
1105,umdrehen::V,çevirmək,revolver
1106,heben::V,qaldırmaq,levantar
1107,hochheben::V,qaldırmaq,alzar
1108,ergreifen::V,tutmaq,coger
1109,halten::V,saxlamaq,tener
1110,drücken::V,sıxmaq,apretar
1111,schieben::V,sürmək,empujar
1112,kratzen::V,qaşımaq,rascar
1113,lecken::V,yalamaq,lamer
1114,beißen::V,dişləmək,morder
1115,abreißen::V,qoparmaq,arrancar
1116,abschneiden::V,ayırmaq,cortar
1117,binden::V,bağlamaq,atar
1118,stecken::V,soxmaq,meter
1119,brechen::V,qırmaq,romper
1120,brechen::V,qırmaq,quebrar
1121,klopfen::V,sındırmaq,golpear
1122,hauen::V,vurmaq,pegar
1123,kleben::V,apışdırmaq,pegar
1124,kleben::V,apışdırmaq,encolar
1125,reiben::V,ovmaq,frotar
1126,streichen::V,sürtmək,untar
1127,streichen::V,sürtmək,recubrir
1128,schleifen::V,bülövləmək,afilar
1129,schneiden::V,kəsmək,cortar
1130,rütteln::V,sirkələmək,agitar
1131,schütteln::V,çalxalamaq,agitar
1132,schütteln::V,çalxalamaq,sacudir
1133,schwenken::V,yelləmək,menear
1134,schütten::V,tökmək,verter
1135,füllen::V,doldurmaq,llenar
1136,einwickeln::V,sarımaq,envolver
1137,tragen::V,daşımaq,llevar
1138,schleppen::V,sürükləmək,arrastrar
1139,ziehen::V,çəkmək,tirar
1140,aufbewahren::V,gizlətmək,conservar
1141,werfen::V,atmaq,echar
1142,werfen::V,atmaq,lanzar
1143,fangen::V,tutmaq,coger
1144,packen::V,yaxalamaq,agarrar
1145,verstecken::V,gizlətmək,esconder
1146,teilen::V,bölmək,partir
1147,teilen::V,bölmək,dividir
1148,schicken::V,yollamaq,enviar
1149,schicken::V,göndərmək,enviar
1150,bringen::V,gətirmək,traer
1151,hinzufügen::V,əlavə etmək,añadir
1152,bekommen::V,almaq,obtener
1153,bekommen::V,almaq,conseguir
1154,bekommen::V,əldə etmək,obtener
1155,bekommen::V,əldə etmək,conseguir
1156,erhalten::V,almaq,recibir
1157,nehmen::V,almaq,tomar
1158,wählen::V,seçmək,elegir
1159,auswählen::V,arımaq,escoger
1160,auswählen::V,arımaq,seleccionar
1161,bewahren::V,qorumaq,guardar
1162,bewahren::V,qorumaq,preservar
1163,behindern::V,mane olmaq,estorbar
1164,behindern::V,mane olmaq,obstaculizar
1165,verderben::V,pozmaq,estropear
1166,beschädigen::V,zədələmək,deteriorar
1167,zerbrechen::V,qırmaq,romper
1168,zerbrechen::V,qırmaq,quebrar
1169,zerbrechen::V,sındırmaq,romper
1170,zerbrechen::V,sındırmaq,quebrar
1171,zerreißen::V,yırtmaq,desgarrar
1172,zerreißen::V,yırtmaq,despedazar
1173,zerstören::V,dağıtmaq,destruir
1174,zerstören::V,dağıtmaq,destrozar
1175,verbrennen::V,yandırmaq,quemar
1176,geben::V,vermək,dar
1177,reichen::V,uzatmaq,pasar
1178,schenken::V,vermək,regalar
1179,versprechen::V,vəd vermək,prometer
1180,wünschen::V,arzulamaq,desear
1181,loben::V,tərifləmək,alabar
1182,küssen::V,öpmək,besar
1183,wiegen::V,tərpətmək,mecer
1184,zudecken::V,örtmək,tapar
1185,zudecken::V,örtmək,cubrir
1186,wecken::V,oyatmaq,despertar
1187,zeigen::V,göstərmək,mostrar
1188,führen::V,rəhbərlik etmək,guiar
1189,führen::V,rəhbərlik etmək,conducir
1190,lehren::V,öyrətmək,enseñar
1191,lehren::V,öyrətmək,instruir
1192,unterrichten::V,öyrətmək,enseñar
1193,unterrichten::V,dərs vermək,enseñar
1194,aufziehen::V,tərbiyə etmək,criar
1195,leiten::V,idarə etmək,guiar
1196,leiten::V,idarə etmək,dirigir
1197,antreiben::V,bizləmək,impeler
1198,antreiben::V,bizləmək,impulsar
1199,lassen::V,-tırmaq,hacer
1200,einladen::V,dəvət etmək,invitar
1201,vereinigen::V,birləşdirmək,unir
1202,besuchen::V,baş çəkmək,visitar
1203,besuchen::V,baş çəkmək,ir a ver
1204,besuchen::V,ziyarət etmək,visitar
1205,besuchen::V,ziyarət etmək,ir a ver
1206,treffen::V,rastlaşmaq,encontrar
1207,treffen::V,rast gəlmək,encontrar
1208,sich versammeln::V,toplanmaq,reunirse
1209,sich versammeln::V,toplanmaq,congregarse
1210,spielen::V,oynamaq,jugar
1211,singen::V,oxumaq,cantar
1212,tanzen::V,oynamaq,bailar
1213,tanzen::V,rəqs etmək,bailar
1214,sich trennen::V,ayrılmaq,separarse
1215,verlassen::V,tərk etmək,dejar
1216,verlassen::V,tərk etmək,abandonar
1217,retten::V,xilas etmək,salvar
1218,bewachen::V,gözətmək,vigilar
1219,schützen::V,qorumaq,proteger
1220,verteidigen::V,qorumaq,defender
1221,sich schlagen::V,döyüşmək,batirse
1222,schießen::V,atmaq,tirar
1223,schießen::V,atmaq,disparar
1224,schießen::V,atəş açmaq,tirar
1225,schießen::V,atəş açmaq,disparar
1226,siegen::V,yenmək,vencer
1227,ärgern::V,acışdırmaq,enojar
1228,ärgern::V,acışdırmaq,enfadar
1229,schlagen::V,döymək,pegar
1230,schlagen::V,döymək,golpear
1231,treten::V,təpmək,dar una patada a
1232,stechen::V,soxmaq,pinchar
1233,stoßen::V,itələmək,empujar
1234,stehlen::V,çalmaq,robar
1235,stehlen::V,çalmaq,hurtar
1236,stehlen::V,oğurlamaq,robar
1237,stehlen::V,oğurlamaq,hurtar
1238,stören::V,pozmaq,molestar
1239,belästigen::V,narahat etmək,molestar
1240,belästigen::V,narahat etmək,importunar
1241,verbergen::V,gizləmək,ocultar
1242,verbergen::V,gizləmək,esconder
1243,täuschen::V,aldatmaq,engañar
1244,betrügen::V,aldatmaq,engañar
1245,töten::V,öldürmək,matar
1246,wohnen::V,yaşamaq,vivir
1247,wohnen::V,yaşamaq,habitar
1248,arbeiten::V,işləmək,trabajar
1249,arbeiten::V,çalışmaq,trabajar
1250,sammeln::V,yığmaq,recoger
1251,sammeln::V,yığmaq,coleccionar
1252,sammeln::V,toplamaq,recoger
1253,sammeln::V,toplamaq,coleccionar
1254,pflücken::V,qoparmaq,coger
1255,jagen::V,ovlamaq,cazar
1256,fischen::V,balıq tutmaq,pescar
1257,fassen::V,tutmaq,atrapar
1258,fassen::V,tutmaq,capturar
1259,hüten::V,güdmək,guardar
1260,treiben::V,haylamaq,aballar
1261,anbinden::V,bağlamaq,atar
1262,füttern::V,bəsləmək,echar de comer
1263,melken::V,sağmaq,ordeñar
1264,hacken::V,yarmaq,picar
1265,hacken::V,yarmaq,cortar
1266,gießen::V,sulamaq,regar
1267,reifen::V,dəymək,madurar
1268,zubereiten::V,bişirmək,preparar
1269,kochen::V,qaynatmaq,cocer
1270,kochen::V,qaynatmaq,guisar
1271,backen::V,bişirmək,hornear
1272,backen::V,bişirmək,cocer al horno
1273,braten::V,qızartmaq,asar
1274,braten::V,qızartmaq,freír
1275,umrühren::V,qarışdırmaq,remover
1276,stricken::V,hörmək,hacer punto
1277,stricken::V,hörmək,hacer calceta
1278,nähen::V,tikmək,coser
1279,färben::V,boyamaq,teñir
1280,färben::V,boyamaq,colorear
1281,reinigen::V,təmizləmək,limpiar
1282,waschen::V,yumaq,lavar
1283,abwischen::V,silmək,fregar
1284,abwischen::V,silmək,limpiar
1285,spülen::V,çalxamaq,aclarar
1286,spülen::V,çalxamaq,enjuagar
1287,fegen::V,süpürmək,barrer
1288,fegen::V,süpürmək,pasar la escoba
1289,kehren::V,süpürmək,barrer
1290,baden::V,çimmək,bañarse
1291,sich waschen::V,yuyunmaq,lavarse
1292,ausziehen::V,soyunmaq,quitar
1293,ausziehen::V,soyunmaq,quitarse
1294,anziehen::V,geymək,ponerse
1295,sich anziehen::V,geyinmək,vestirse
1296,kämmen::V,daramaq,peinar
1297,schmücken::V,bəzəmək,adornar
1298,sagen::V,demək,decir
1299,sagen::V,söymek,decir
1300,sprechen::V,danışmaq,hablar
1301,reden::V,danışmaq,hablar
1302,reden::V,danışmaq,conversar
1303,sich unterhalten::V,söhbət etmək,charlar
1304,sich unterhalten::V,söhbət etmək,conversar
1305,fragen::V,soruşmaq,preguntar
1306,bitten::V,diləmək,rogar
1307,bitten::V,xahiş etmək,rogar
1308,erzählen::V,bəhs etmək,contar
1309,mitteilen::V,bildirmək,comunicar
1310,mitteilen::V,bildirmək,participar
1311,nennen::V,adlandırmaq,llamar
1312,nennen::V,adlandırmaq,nombrar
1313,rufen::V,çağırmaq,llamar
1314,prahlen::V,öyünmək,jactarse
1315,übersetzen::V,tərcümə etmək,traducir
1316,denken::V,düşünmək,pensar
1317,denken::V,fikirləşmək,pensar
1318,glauben::V,inanmaq,creer
1319,bemerken::V,qeyd etmək,notar
1320,erkennen::V,tanımaq,reconocer
1321,begreifen::V,anlamaq,concebir
1322,verstehen::V,duymaq,entender
1323,verstehen::V,duymaq,comprender
1324,lernen::V,öyrənmək,aprender
1325,wissen::V,bilmək,saber
1326,sich erinnern an::V,xatırlamaq,recordar
1327,sich erinnern an::V,xatırlamaq,acordarse de
1328,vergessen::V,unutmaq,olvidar
1329,messen::V,ölçmək,medir
1330,zählen::V,saymaq,contar
1331,rechnen::V,hesablamaq,contar
1332,rechnen::V,hesablamaq,calcular
1333,lesen::V,oxumaq,leer
1334,malen::V,şəkil çəkmək,pintar
1335,zeichnen::V,cızmaq,dibujar
1336,schreiben::V,yazmaq,escribir
1337,besitzen::V,yiyələnmək,poseer
1338,besitzen::V,malik olmaq,poseer
1339,kaufen::V,satın almaq,comprar
1340,verkaufen::V,satmaq,vender
1341,bezahlen::V,ödəmək,pagar
1342,zahlen::V,ödəmək,pagar
1343,beherrschen::V,idarə etmək,dominar
1344,ertragen::V,dözmək,soportar
