,Concept_ID,hu,kv
816,wieviel::FNUM,hány,мымда
817,wieviel::FNUM,mennyi,мымда
818,eins::NUM,egy,ӧт
819,zwei::NUM,kettő,кык
820,drei::NUM,három,куим
821,vier::NUM,négy,нёль
822,fünf::NUM,öt,вит
823,sechs::NUM,hat,квать
824,sieben::NUM,hét,сизим
825,acht::NUM,nyolc,кыкьямыс
826,neun::NUM,kilenc,ӧкмыс
827,zehn::NUM,tíz,дас
828,elf::NUM,tizenegy,дасотік
829,zwölf::NUM,tizenkettő,даскык
830,zwanzig::NUM,húsz,кыкдас
831,dreißig::NUM,harminc,куимдас
832,vierzig::NUM,negyven,нёльдас
833,fünfzig::NUM,ötven,витдас
834,sechzig::NUM,hatvan,кватьдас
835,siebzig::NUM,hetven,сизимдас
836,achtzig::NUM,nyolcvan,кыкьямысдас
837,neunzig::NUM,kilencven,ӧкмысдас
838,hundert::NUM,száz,сто
839,tausend::NUM,ezer,тысяча
840,und::CNJ,és,и
841,und::CNJ,és,да
842,und::CNJ,meg,и
843,und::CNJ,meg,да
844,oder::CNJ,vagy,или
845,stehen::V,áll,сулавны
846,sitzen::V,ül,пукавны
847,liegen::V,fekszik,куйлыны
848,hängen::V,függ,ӧшавны
849,werden::V,lesz,лоны
850,passieren::V,történik,аркмыны
851,beginnen::V,kezdődik,петны
852,enden::V,végződik,-сь
853,enden::V,végződik,бырны
854,enden::V,befejeződik,-сь
855,enden::V,befejeződik,бырны
856,wechseln::V,változik,вежсьыны
857,aufgehen[Sonne]::V,kel,петавны
858,untergehen[Sonne]::V,lemegy,пуксьыны
859,scheinen[Sonne]::V,süt,югьявны
860,donnern::V,dörög,гымавны
861,wehen::V,fúj,пӧлявны
862,strömen::V,áramlik,киссьыны
863,fließen::V,folyik,визывтны
864,sich drehen::V,forog,бергавны
865,schwanken::V,inog,кӧвьясьны
866,schwanken::V,ingadozik,кӧвьясьны
867,schwingen::V,leng,дюттясьны
868,fallen::V,esik,усьны
869,brennen::V,ég,сотчыны
870,rauchen::V,füstöl,тшынасьны
871,regnen::V,esik,зэрны
872,gefrieren::V,megfagy,гегдыны
873,tauen::V,olvad,сывны
874,schmelzen::V,olvad,сывны
875,schmelzen::V,elolvad,сывны
876,trocknen::V,szárad,косьмыны
877,sieden::V,forr,пизьны
878,faulen::V,rothad,нёльзьыны
879,verfaulen::V,elrothad,тӧрмыны
880,verfaulen::V,elrothad,сiсьмыны
881,verfaulen::V,megrothad,тӧрмыны
882,verfaulen::V,megrothad,сiсьмыны
883,reißen::V,szakad,косясьны
884,versinken::V,süllyed,вӧйны
885,versinken::V,elsüllyed,вӧйны
886,vergehen::V,múlik,мунны
887,vergehen::V,elmúlik,мунны
888,erscheinen::V,feltűnik,мыччисьны
889,erscheinen::V,megjelenik,мыччисьны
890,verschwinden::V,letűnik,ӧшны
891,sinken::V,süllyed,ямны
892,abnehmen::V,apad,ямны
893,abnehmen::V,csökken,ямны
894,zunehmen::V,növekszik,паськавны
895,zunehmen::V,gyarapszik,паськавны
896,steigen::V,emelkedik,лэбтiсьны
897,wachsen::V,nő,быдмыны
898,wachsen::V,terem,быдмыны
899,wachsen::V,növekszik,быдмыны
900,glänzen::V,ragyog,свиттявны
901,glänzen::V,fénylik,свиттявны
902,funkeln::V,csillog,югйовтлыны
903,funkeln::V,csillog,югйӧв-керны
904,funkeln::V,tündöklik,югйовтлыны
905,funkeln::V,tündöklik,югйӧв-керны
906,lärmen::V,lármázik,чавзыны
907,läuten::V,cseng,диньгыны
908,klingeln::V,csenget,силькӧтны
909,klirren::V,csörömpöl,жольӧтны
910,brausen::V,zúg,гуасьны
911,brausen::V,morajlik,гуасьны
912,rauschen::V,zúg,кышӧтны
913,klingen::V,hangzik,горавны
914,bellen::V,ugat,увтны
915,bellen::V,ugat,вувтны
916,heulen::V,bőg,уннявны
917,heulen::V,üvölt,уннявны
918,blasen::V,fúj,пӧлявны
919,pfeifen::V,fütyül,пиксыны
920,schreien::V,kiált,айзыны
921,schreien::V,kiabál,айзыны
922,stöhnen::V,nyög,ойзыны
923,stöhnen::V,nyög,ружтыны
924,zittern::V,remeg,легьявны
925,zittern::V,reszket,легьявны
926,leben::V,él,овны
927,geboren werden::V,születik,шогмыны
928,atmen::V,lélegzik,лолавны
929,trinken::V,iszik,юны
930,essen::V,eszik,сёйны
931,schlucken::V,nyel,ньылавны
932,müde werden::V,elfárad,мыдзны
933,müde werden::V,kifárad,мыдзны
934,einschlafen::V,elalszik,ланьтны
935,schlafen::V,alszik,узьны
936,aufwachen::V,felébred,саймыны
937,aufwachen::V,felébred,пальмыны
938,aufstehen::V,felkel,сувтны
939,sich erholen::V,pihen,шоччисьлыны
940,krank werden::V,megbetegedik,моржитны
941,krank werden::V,belebetegszik,моржитны
942,krank sein::V,betegeskedik,шогавны
943,krank sein::V,betegeskedik,визьӧтны
944,schmerzen::V,fáj,висьны
945,husten::V,köhög,кашляйтны
946,genesen::V,meggyógyul,бурдны
947,sterben::V,hal,кувны
948,umkommen::V,elpusztul,вийсьыны
949,sich bewegen::V,mozog,локны
950,sich bewegen::V,mozog,ветлӧтны
951,sich rühren::V,mozdul,вӧрзьӧтчыны
952,sich erheben::V,feláll,сувтны
953,sich erheben::V,felemelkedik,сувтны
954,sich setzen::V,ül,пуксьыны
955,sich setzen::V,leül,пуксьыны
956,hinfallen::V,bukik,пӧрласьны
957,hinfallen::V,elesik,пӧрласьны
958,laufen::V,jár,мунны
959,schreiten::V,lép,тальччавны
960,spazierengehen::V,sétál,котрасьны
961,eilen::V,siet,тэрмасьны
962,sich beeilen::V,siet,тэрмасьны
963,sausen::V,robog,вирдавны-котӧртны
964,rennen::V,fut,
965,rennen::V,szalad,
966,springen::V,ugrik,чеччавны
967,klettern::V,kúszik,кышасьны
968,schaukeln::V,hintázik,чурликасьны
969,kriechen::V,kúszik,кыскасьны-мунны
970,schwimmen::V,úszik,вартчыны
971,tauchen::V,merül,сунгисьны ваӧ
972,rudern::V,evez,сынны
973,fahren::V,jár,мунны
974,fahren::V,megy,мунны
975,fahren::V,utazik,мунны
976,fliegen::V,száll,лэбавны
977,gehen::V,megy,мунны
978,weggehen::V,elmegy,мунны
979,abfahren::V,indul,иньдӧтчыны
980,abfahren::V,indul,мунны
981,anhalten::V,megáll,сувтны
982,hineingehen::V,bemegy,пырны
983,eintreten::V,belép,пырны
984,kommen::V,jön,локны
985,ankommen::V,érkezik,локны
986,ankommen::V,megérkezik,локны
987,zurückkommen::V,visszajön,бертны
988,zurückkommen::V,visszajön,панӧвтсьыны
989,bleiben::V,marad,кольччыны
990,bleiben::V,megmarad,кольччыны
991,warten::V,vár,видзчисьны
992,warten::V,várakozik,видзчисьны
993,erwarten::V,vár,видзчисьны
994,erwarten::V,megvár,видзчисьны
995,suchen::V,kutat,кошшыны
996,finden::V,talál,адззыны
997,versuchen::V,megpróbál,пондыны
998,versuchen::V,megpróbál,пондӧтны
999,versuchen::V,megkísérel,пондыны
1000,versuchen::V,megkísérel,пондӧтны
1001,vorbereiten::V,előkészít,лӧсьӧтны
1002,lieben::V,szeret,милуйтны
1003,mögen::V,szeret,радейтны
1004,lachen::V,nevet,серавны
1005,rühren::V,mozdít,сьӧлӧм вӧрзьӧтны
1006,weinen::V,sír,горзыны
1007,schimpfen::V,szid,видчыны
1008,schimpfen::V,szitkozódik,видчыны
1009,sich ärgern::V,mérgelődik,лёкавны
1010,sich ärgern::V,bosszankodik,лёкавны
1011,sich fürchten::V,fél,повны
1012,sich fürchten::V,retteg,повны
1013,fürchten::V,fél,повны
1014,fliehen::V,menekül,пышшыны
1015,flüchten::V,elmenekül,пышшыны
1016,sehen::V,néz,адззыны
1017,anschauen::V,megnéz,видзӧтны
1018,ansehen::V,néz,видзӧтны
1019,ansehen::V,ránéz,видзӧтны
1020,ansehen::V,megnéz,видзӧтны
1021,hören::V,hall,кывны
1022,zuhören::V,hallgat,кывзыны
1023,zuhören::V,meghallgat,кывзыны
1024,probieren::V,kóstol,пешлыны
1025,probieren::V,megkóstol,пешлыны
1026,riechen::V,szagol,дукавны
1027,fühlen::V,érez,кывны
1028,scheinen::V,tűnik,декуйтчыны
1029,scheinen::V,látszik,декуйтчыны
1030,zu sehen sein::V,mutatkozik,тыдавны
1031,vernehmen::V,hall,тӧдмавны
1032,frieren::V,fázik,гегдыны
1033,tun::V,csinál,керны
1034,tun::V,cselekszik,керны
1035,können::V,tud,вермыны
1036,wollen::V,akar,мӧдны
1037,anfangen::V,kezd,петны
1038,beenden::V,befejez,ештӧтны
1039,beenden::V,befejez,керыштны
1040,aufhören::V,megszűnik,дугдыны
1041,gelingen::V,sikerül,шогмыны
1042,geraten::V,kerül,мыччисьны
1043,geraten::V,jut,мыччисьны
1044,öffnen::V,nyit,осьтны
1045,öffnen::V,kinyit,осьтны
1046,schließen::V,csuk,пӧднавны
1047,schließen::V,becsuk,пӧднавны
1048,stellen::V,állít,сувтӧтны
1049,stellen::V,helyez,сувтӧтны
1050,setzen::V,ültet,пуксьӧтны
1051,setzen::V,helyez,пуксьӧтны
1052,legen::V,tesz,пуктыны
1053,legen::V,fektet,пуктыны
1054,berühren::V,érint,вӧрзьӧтны
1055,verbinden::V,beköt,йитны
1056,verbinden::V,összeköt,йитны
1057,bedecken::V,betakar,вевттьыны
1058,bedecken::V,beborít,вевттьыны
1059,aufhängen::V,felakaszt,ӧшӧтны
1060,anzünden::V,gyújt,ӧзтыны
1061,anzünden::V,meggyújt,ӧзтыны
1062,aufheben::V,felemel,лэбтыны
1063,zurücklassen::V,hátrahagy,кольны
1064,verlieren::V,veszít,ӧштыны
1065,verlieren::V,elveszít,ӧштыны
1066,fallen lassen::V,elejt,уськӧтны
1067,machen::V,tesz,керны
1068,machen::V,csinál,керны
1069,herstellen::V,gyárt,вӧчны
1070,herstellen::V,előállít,вӧчны
1071,bauen::V,épít,строитны
1072,reparieren::V,javít,вочны
1073,reparieren::V,kijavít,вочны
1074,reparieren::V,megjavít,вочны
1075,verbessern::V,megjavít,бурсьӧтны
1076,ändern::V,változtat,вежны
1077,ändern::V,megváltoztat,вежны
1078,graben::V,ás,гарйыны
1079,beugen::V,meghajt,кусіньтны
1080,biegen::V,hajlít,чукыльтыштны
1081,drehen::V,forgat,бергӧтны
1082,wenden::V,fordít,бергӧтны
1083,wenden::V,megfordít,бергӧтны
1084,umdrehen::V,megfordít,бергӧтны
1085,umdrehen::V,megforgat,бергӧтны
1086,heben::V,emel,лэбтыны
1087,hochheben::V,felemel,лэбтыны
1088,ergreifen::V,megfog,кватитны
1089,halten::V,tart,видзны
1090,drücken::V,nyom,личкыны
1091,drücken::V,megnyom,личкыны
1092,schieben::V,tol,тойлавны
1093,kratzen::V,vakar,шаркӧтны
1094,lecken::V,nyal,нювны
1095,beißen::V,harap,йирны
1096,abreißen::V,letép,орӧтны
1097,abschneiden::V,levág,шӧрыштны
1098,abschneiden::V,levág,вундыштны
1099,binden::V,köt,гӧрдззыны
1100,binden::V,kötöz,гӧрдззыны
1101,stecken::V,dug,мӧртны
1102,brechen::V,tör,жугдыны
1103,brechen::V,eltör,жугдыны
1104,klopfen::V,kopogtat,зукӧтны
1105,hauen::V,vág,желльыны
1106,hauen::V,levág,желльыны
1107,kleben::V,tapaszt,лякӧтны
1108,reiben::V,dörzsöl,зыртны
1109,reiben::V,súrol,зыртны
1110,streichen::V,simít,мавтны
1111,schleifen::V,fen,кыскыны
1112,schleifen::V,csiszol,кыскыны
1113,schleifen::V,köszörül,кыскыны
1114,schneiden::V,vág,вундавны
1115,schneiden::V,szel,вундавны
1116,schneiden::V,metsz,вундавны
1117,rütteln::V,ráz,шатлавны
1118,schütteln::V,ráz,зыбӧтны
1119,schütteln::V,megráz,зыбӧтны
1120,schwenken::V,lóbál,ӧвтны
1121,schwenken::V,lóbál,макайтны
1122,schwenken::V,lobogtat,ӧвтны
1123,schwenken::V,lobogtat,макайтны
1124,schütten::V,önt,кисьтны
1125,füllen::V,tölt,тыртны
1126,füllen::V,tölt,тырсьӧтны
1127,füllen::V,megtölt,тыртны
1128,füllen::V,megtölt,тырсьӧтны
1129,einwickeln::V,becsavar,тубны
1130,tragen::V,hord,новйӧтны
1131,schleppen::V,vonszol,кыскыны
1132,ziehen::V,húz,кыскыны
1133,aufbewahren::V,megőriz,видзны
1134,werfen::V,dob,шентывлыны
1135,werfen::V,hajít,шентывлыны
1136,fangen::V,fog,кутны
1137,packen::V,megragad,кутасьны
1138,packen::V,megragad,кватитны
1139,verstecken::V,eldug,дзебны
1140,verstecken::V,elrejt,дзебны
1141,teilen::V,oszt,торйӧтны
1142,teilen::V,megoszt,торйӧтны
1143,schicken::V,küld,иньдыны
1144,bringen::V,hoz,вайны
1145,bringen::V,visz,вайны
1146,hinzufügen::V,hozzáad,содтыны
1147,bekommen::V,kap,получитны
1148,bekommen::V,megkap,получитны
1149,erhalten::V,kap,получитны
1150,erhalten::V,megkap,получитны
1151,nehmen::V,vesz,босьтны
1152,wählen::V,választ,бӧрйыны
1153,auswählen::V,kiválaszt,бӧрйыны
1154,bewahren::V,megtart,видзны
1155,behindern::V,akadályoz,падтыны
1156,behindern::V,gátol,падтыны
1157,verderben::V,elront,изводавны
1158,beschädigen::V,rongál,паздыны
1159,zerbrechen::V,eltör,паздыны
1160,zerbrechen::V,széttör,паздыны
1161,zerbrechen::V,kettétör,паздыны
1162,zerreißen::V,eltép,косявны
1163,zerreißen::V,széttép,косявны
1164,zerstören::V,elpusztít,паздыны
1165,verbrennen::V,éget,сотны
1166,verbrennen::V,eléget,сотны
1167,geben::V,ad,сетны
1168,reichen::V,nyújt,сетны
1169,schenken::V,ajándékoz,козьнавны
1170,versprechen::V,ígér,кӧсйыны
1171,wünschen::V,kíván,бурсьыны
1172,loben::V,dicsér,ошкыны
1173,küssen::V,csókol,окавны
1174,wiegen::V,ringat,тюттьӧтны
1175,zudecken::V,betakar,вевттьыны
1176,wecken::V,kelt,саймӧтны
1177,wecken::V,ébreszt,саймӧтны
1178,zeigen::V,mutat,мыччавны
1179,führen::V,visz,нуӧтны
1180,führen::V,vezet,нуӧтны
1181,lehren::V,tanít,велӧтны
1182,unterrichten::V,tanít,велӧтны
1183,aufziehen::V,felnevel,быдтыны
1184,leiten::V,vezet,юравны
1185,leiten::V,vezet,веськӧтлыны
1186,leiten::V,vezérel,юравны
1187,leiten::V,vezérel,веськӧтлыны
1188,antreiben::V,hajt,тэрмӧтны
1189,lassen::V,-tat,-ӧтыны
1190,lassen::V,-at,-ӧтыны
1191,einladen::V,meghív,корны
1192,vereinigen::V,egyesít,ӧтувтны
1193,vereinigen::V,egyesít,ӧтлаавны
1194,besuchen::V,látogat,пыравлыны
1195,treffen::V,talál,пантавны
1196,sich versammeln::V,gyülekezik,ӧксьыны
1197,sich versammeln::V,összegyűlik,ӧксьыны
1198,spielen::V,játszik,орсны
1199,singen::V,énekel,сьывны
1200,tanzen::V,táncol,йӧктыны
1201,sich trennen::V,elválik,торьясьны
1202,verlassen::V,elhagy,кольны
1203,retten::V,ment,мынтны
1204,bewachen::V,őriz,смекайтны
1205,schützen::V,óv,дорйыны
1206,schützen::V,véd,дорйыны
1207,verteidigen::V,véd,дорйыны
1208,sich schlagen::V,verekszik,тышкасьны
1209,schießen::V,lő,лыйны
1210,siegen::V,győz,вермыны
1211,ärgern::V,bosszant,лӧгӧтны
1212,schlagen::V,üt,базнитны
1213,schlagen::V,ver,базнитны
1214,treten::V,rúg,чужьявны
1215,stechen::V,döf,бытшкыны
1216,stechen::V,szúr,бытшкыны
1217,stoßen::V,lök,тапкыны
1218,stoßen::V,lök,тойыштны
1219,stehlen::V,lop,гусявны
1220,stören::V,zavar,костіавны
1221,belästigen::V,zaklat,назыляйтны
1222,verbergen::V,rejt,дзебны
1223,verbergen::V,elrejt,дзебны
1224,täuschen::V,megtéveszt,бӧбӧтны
1225,täuschen::V,megtéveszt,пӧрьявны
1226,betrügen::V,csal,муклачитны
1227,töten::V,öl,вийны
1228,wohnen::V,lakik,овны
1229,arbeiten::V,dolgozik,уджавны
1230,sammeln::V,szed,ӧктыны
1231,sammeln::V,gyűjt,ӧктыны
1232,pflücken::V,szed,судзлавны
1233,jagen::V,vadászik,вӧравны
1234,fischen::V,halászik,чериавны
1235,fassen::V,fog,кутны
1236,hüten::V,őriz,вердны
1237,hüten::V,őriz,йирсьӧтны
1238,hüten::V,legeltet,вердны
1239,hüten::V,legeltet,йирсьӧтны
1240,treiben::V,hajt,вашӧтны
1241,anbinden::V,köt,кӧртавны
1242,füttern::V,etet,вердны
1243,melken::V,fej,высьтыны
1244,melken::V,fej,чилькӧтны
1245,hacken::V,vág,керавны
1246,gießen::V,öntöz,киськавны
1247,reifen::V,érik,кисьмыны
1248,zubereiten::V,elkészít,лӧсьӧтны
1249,kochen::V,főz,пуны
1250,backen::V,süt,пӧжавны
1251,braten::V,süt,жаритны
1252,umrühren::V,megkever,соравны
1253,stricken::V,köt,домавны
1254,nähen::V,varr,вурны
1255,färben::V,fest,краситны
1256,reinigen::V,tisztít,весӧтны
1257,waschen::V,mos,пеславны
1258,abwischen::V,letöröl,чышкыны
1259,spülen::V,mosogat,гывьявны
1260,fegen::V,söpör,чышкыны
1261,kehren::V,söpör,чышкыны
1262,baden::V,fürdik,купайтчыны 
1263,sich waschen::V,mosdik,миссьыны
1264,sich waschen::V,mosakszik,миссьыны
1265,ausziehen::V,levesz,гыжтӧтны
1266,ausziehen::V,levesz,пӧрччавны
1267,anziehen::V,felölt,пасьтавны
1268,anziehen::V,felvesz,пасьтавны
1269,sich anziehen::V,öltözik,пасьтасьны
1270,sich anziehen::V,felöltözik,пасьтасьны
1271,kämmen::V,fésül,сынавны
1272,schmücken::V,díszít,баситны
1273,sagen::V,mond,висьтавны
1274,sprechen::V,beszél,шуны
1275,reden::V,beszél,баитны
1276,sich unterhalten::V,beszélget,сёрнитны
1277,fragen::V,kérdez,юавны
1278,bitten::V,kér,корны
1279,erzählen::V,mesél,висьтавны
1280,erzählen::V,elbeszél,висьтавны
1281,mitteilen::V,közöl,висьтавны
1282,nennen::V,hív,нимтны
1283,nennen::V,nevez,нимтны
1284,rufen::V,hív,китсавны
1285,rufen::V,hív,корны
1286,rufen::V,hív,чукӧстны
1287,prahlen::V,dicsekszik,ошшасьны
1288,übersetzen::V,fordít,вуджӧтны
1289,denken::V,gondol,чайтны
1290,glauben::V,hisz,веритны
1291,bemerken::V,észrevesz,казявны
1292,erkennen::V,ráismer,тӧдсавны
1293,erkennen::V,felismer,тӧдсавны
1294,begreifen::V,felfog,вежӧртны
1295,verstehen::V,ért,кывны
1296,verstehen::V,megért,кывны
1297,lernen::V,tanul,велӧтчыны
1298,lernen::V,megtanul,велӧтчыны
1299,wissen::V,tud,тӧдны
1300,sich erinnern an::V,emlékszik,касьтывны
1301,vergessen::V,felejt,вунӧтны
1302,vergessen::V,elfelejt,вунӧтны
1303,messen::V,mér,меряйтны
1304,messen::V,megmér,меряйтны
1305,zählen::V,számol,лыддьыны
1306,zählen::V,megszámol,лыддьыны
1307,rechnen::V,számít,лыддьыны
1308,lesen::V,olvas,лыддьӧтны
1309,malen::V,fest,
1310,zeichnen::V,rajzol,гижмавны
1311,schreiben::V,ír,гижны
1312,besitzen::V,birtokol,лоны
1313,kaufen::V,vesz,небны
1314,kaufen::V,megvesz,небны
1315,verkaufen::V,elad,вузавны
1316,bezahlen::V,fizet,вештыны
1317,bezahlen::V,kifizet,вештыны
1318,zahlen::V,fizet,вештыны
1319,zahlen::V,megfizet,вештыны
1320,beherrschen::V,ural,
1321,ertragen::V,elbír,терпитны
1322,ertragen::V,elvisel,терпитны
