,Concept_ID,hr,ar
818,erster::A,prvi,أول
819,zweiter::A,drugi,ثان
820,dritter::A,treći,ثالث
821,letzter::A,zadnji,أخير
822,allein::ADV,sam,وحده
823,auf einmal::ADV,istodobno,بالمرة
824,zusammen::ADV,skupa,معا
825,zusammen::ADV,zajedno,معا
826,lange::ADV,dugo,مدة طويلة
827,plötzlich::ADV,naglo,فجأة
828,plötzlich::ADV,iznenada,فجأة
829,sofort::ADV,odmah,حالا
830,sofort::ADV,odmah,فورا
831,später::ADV,kasnije,فيما بعد
832,jetzt::ADV,sad,الآن
833,jetzt::ADV,sad,حاليا
834,jetzt::ADV,sada,الآن
835,jetzt::ADV,sada,حاليا
836,heute::ADV,danas,اليوم
837,morgen::ADV,sutra,غدا
838,bald::ADV,skoro,قريبا
839,bald::ADV,doskora,قريبا
840,dann::ADV,zatim,ثم
841,gestern::ADV,juče,أمس
842,gestern::ADV,juče,البارحة
843,gestern::ADV,jučer,أمس
844,gestern::ADV,jučer,البارحة
845,einst::ADV,negda,قديما
846,einst::ADV,nekada,قديما
847,damals::ADV,tada,حينئذ
848,damals::ADV,onda,حينئذ
849,danach::ADV,poslije,ثم
850,danach::ADV,poslije,بعد ذلك
851,danach::ADV,nakon toga,ثم
852,danach::ADV,nakon toga,بعد ذلك
853,vorher::ADV,prije,من قبل
854,vorher::ADV,prije,قبل ذلك
855,vorher::ADV,prije toga,من قبل
856,vorher::ADV,prije toga,قبل ذلك
857,zuerst::ADV,prvo,أولا
858,zuerst::ADV,najprije,أولا
859,einmal::ADV,jednom,مرة
860,einmal::ADV,jedanput,مرة
861,manchmal::ADV,katkad,أحيانا
862,manchmal::ADV,katkada,أحيانا
863,oft::ADV,često,كثيرا
864,immer::ADV,vazda,دائما
865,immer::ADV,uvijek,دائما
866,niemals::ADV,nikad,لا أبدا
867,niemals::ADV,nikada,لا أبدا
868,hier::ADV,tu,هنا
869,hier::ADV,ovdje,هنا
870,hierhin::ADV,amo,إلى هنا
871,hierhin::ADV,ovamo,إلى هنا
872,von hier::ADV,odavde,من هنا
873,dort::ADV,ondje,هناك
874,dorthin::ADV,onamo,إلى هناك
875,geradeaus::ADV,ravno,إلى الأمام
876,vorwärts::ADV,naprijed,إلى الأمام
877,rückwärts::ADV,natrag,إلى الوراء
878,zurück::ADV,nazad,عودا
879,zurück::ADV,nazad,إلى الخلف
880,zurück::ADV,natrag,عودا
881,zurück::ADV,natrag,إلى الخلف
882,unten::ADV,dolje,تحت
883,unten::ADV,dolje,في الأسفل
884,hinab::ADV,nizbrdo,إلى تحت
885,oben::ADV,gore,فوق
886,oben::ADV,gore,في الأعلى
887,hinauf::ADV,uzbrdo,إلى فوق
888,hinauf::ADV,uzbrdo,إلى الأعلى
889,überall::ADV,svuda,في كل مكان
890,überall::ADV,svagdje,في كل مكان
891,nicht::ADV,ne,لا
892,nicht::ADV,ne,لم
893,ein wenig::ADV,malo,قليلا
894,kaum::ADV,tek,كاد لا
895,kaum::ADV,jedva,كاد لا
896,sehr::ADV,jako,جدا
897,sehr::ADV,jako,كثيرا
898,sehr::ADV,veoma,جدا
899,sehr::ADV,veoma,كثيرا
900,so::ADV,tako,كذا
901,so::ADV,tako,كذلك
902,so::ADV,ovako,كذا
903,so::ADV,ovako,كذلك
904,noch::ADV,još,ما زال
905,nur::ADV,samo,فقط
906,schon::ADV,već,قد
907,wieder::ADV,opet,من جديد
908,wieder::ADV,opet,مرة أخرى
909,wieder::ADV,ponovo,من جديد
910,wieder::ADV,ponovo,مرة أخرى
911,vergebens::ADV,uzalud,عبثا
912,vergebens::ADV,zabadava,عبثا
913,vor::PRP,pred,أمام
914,vor::PRP,ispred,أمام
915,hinter::PRP,za,خلف
916,hinter::PRP,za,وراء
917,hinter::PRP,iza,خلف
918,hinter::PRP,iza,وراء
919,unter::PRP,pod,تحت
920,unter::PRP,ispod,تحت
921,durch::PRP,po,عبر
922,durch::PRP,po,خلال
923,durch::PRP,kroz,عبر
924,durch::PRP,kroz,خلال
925,neben::PRP,kraj,جنب
926,neben::PRP,kraj,بجانب
927,neben::PRP,pored,جنب
928,neben::PRP,pored,بجانب
929,neben::PRP,pokraj,جنب
930,neben::PRP,pokraj,بجانب
931,zwischen::PRP,među,بين
932,zwischen::PRP,između,بين
933,wegen::PRP,radi,بسبب
934,wegen::PRP,zbog,بسبب
935,dies::PRN,ovo,هذا
936,das::PRN,to,ذلك
937,das::PRN,ono,ذلك
938,alles::PRN,sve,الكل
939,ich::PRN,ja,أنا
940,du::PRN,ti,أنت
941,er::PRN,on,هو
942,wir::PRN,mi,نحن
943,ihr::PRN,vi,أنتم
944,ihr::PRN,vi,أنتن
945,sie::PRN,oni,هم
946,sie::PRN,oni,هن
947,was::FPRN,što,ما
948,wer::FPRN,tko,من
949,wo::FADV,gdje,أين
950,wohin::FADV,kuda,إلى أين
951,wohin::FADV,kamo,إلى أين
952,wie::FADV,kako,كيف
953,warum::FADV,zašto,لماذا
954,wieviel::FNUM,koliko,كم
955,eins::NUM,jedan,واحد
956,zwei::NUM,dva,اثنين
957,drei::NUM,tri,ثلاثة
958,vier::NUM,četiri,أربعة
959,fünf::NUM,pet,خمسة
960,sechs::NUM,šest,ستة
961,sieben::NUM,sedam,سبعة
962,acht::NUM,osam,ثمانية
963,neun::NUM,devet,تسعة
964,zehn::NUM,deset,عشرة
965,elf::NUM,jedanaest,أحد عشر
966,zwölf::NUM,dvanaest,اثنا عشر
967,zwanzig::NUM,dvadeset,عشرون
968,dreißig::NUM,trideset,ثلاثون
969,vierzig::NUM,četrdeset,أربعون
970,fünfzig::NUM,pedeset,خمسون
971,sechzig::NUM,šezdeset,ستون
972,siebzig::NUM,sedamdeset,سبعون
973,achtzig::NUM,osamdeset,ثمانون
974,neunzig::NUM,devetdeset,تسعون
975,hundert::NUM,sto,مئة
976,tausend::NUM,tisuća,ألف
977,und::CNJ,i,و
978,und::CNJ,te,و
979,oder::CNJ,ili,أو
980,stehen::V,stajati,وقف
981,sitzen::V,sjediti,جلس
982,liegen::V,ležati,رقد
983,hängen::V,visiti,تعلق
984,werden::V,postati,صار
985,werden::V,postati,أصبح
986,werden::V,činiti se,صار
987,werden::V,činiti se,أصبح
988,passieren::V,desiti se,حدث
989,passieren::V,dogoditi se,حدث
990,beginnen::V,početi,ابتدأ
991,enden::V,prestati,انتهى
992,enden::V,svršiti se,انتهى
993,wechseln::V,mijenjati se,تغير
994,aufgehen[Sonne]::V,izići,شرق
995,untergehen[Sonne]::V,zaći,غرب
996,scheinen[Sonne]::V,sijati,أضاء
997,donnern::V,grmjeti,رعد
998,wehen::V,duhati,هب
999,strömen::V,strujati,جرى
1000,fließen::V,teći,سال
1001,sich drehen::V,obrtati se,دار
1002,sich drehen::V,vrtjeti se,دار
1003,schwanken::V,teturati,ترنح
1004,schwanken::V,kolebati se,ترنح
1005,schwingen::V,njihati,ترجح
1006,schwingen::V,titrati,ترجح
1007,fallen::V,padati,سقط
1008,brennen::V,gorjeti,احترق
1009,rauchen::V,dimiti se,دخن
1010,regnen::V,kišiti,أمطر
1011,regnen::V,daždjeti,أمطر
1012,gefrieren::V,smrznuti se,تجمد
1013,tauen::V,kopnjeti,ذاب
1014,tauen::V,kraviti se,ذاب
1015,schmelzen::V,topiti se,ذاب
1016,trocknen::V,sušiti se,نشف
1017,sieden::V,kipjeti,غلى
1018,sieden::V,ključati,غلى
1019,faulen::V,gnjiti,فسد
1020,verfaulen::V,sagnjiti,تعفن
1021,reißen::V,otrgnuti se,انقطع
1022,versinken::V,tonuti,غرق
1023,versinken::V,propasti,غرق
1024,vergehen::V,prolaziti,مضى
1025,erscheinen::V,pojaviti se,لاح
1026,erscheinen::V,pojaviti se,ظهر
1027,verschwinden::V,nestati,غاب
1028,verschwinden::V,izgubiti se,غاب
1029,sinken::V,trgnuti,هبط
1030,sinken::V,spustiti se,هبط
1031,abnehmen::V,opasti,نقص
1032,zunehmen::V,povećati se,ازداد
1033,steigen::V,uzići,صعد
1034,steigen::V,uzići,ارتفع
1035,steigen::V,nadoći,صعد
1036,steigen::V,nadoći,ارتفع
1037,wachsen::V,rasti,نما
1038,wachsen::V,rasti,نبت
1039,glänzen::V,blistati,لمع
1040,glänzen::V,sjati se,لمع
1041,funkeln::V,svjetlucati,تلألأ
1042,lärmen::V,bučati,ضج
1043,lärmen::V,bučati,صخب
1044,lärmen::V,galamiti,ضج
1045,lärmen::V,galamiti,صخب
1046,läuten::V,zvoniti,قرع
1047,klingeln::V,zvoniti,دق
1048,klirren::V,zvečati,قعقع
1049,brausen::V,hujati,عج
1050,rauschen::V,šumiti,حف
1051,rauschen::V,šuškati,حف
1052,klingen::V,zvučati,رن
1053,bellen::V,lajati,نبح
1054,heulen::V,zavijati,عوى
1055,blasen::V,puhati,نفخ
1056,pfeifen::V,fućkati,صفر
1057,schreien::V,vikati,صرخ
1058,schreien::V,kričati,صرخ
1059,stöhnen::V,stenjati,أن
1060,zittern::V,drhtati,ارتعش
1061,zittern::V,trepetati,ارتعش
1062,leben::V,živjeti,عاش
1063,geboren werden::V,roditi se,ولد
1064,atmen::V,disati,تنفس
1065,trinken::V,piti,شرب
1066,essen::V,jesti,أكل
1067,schlucken::V,gutati,جرع
1068,müde werden::V,umoriti se,تعب
1069,einschlafen::V,usnuti,نام
1070,einschlafen::V,zaspati,نام
1071,schlafen::V,spati,نام
1072,aufwachen::V,probuditi se,استيقظ
1073,aufstehen::V,ustati,قام
1074,sich erholen::V,odmoriti se,استجم
1075,krank werden::V,oboljeti se,مرض
1076,krank werden::V,razboljeti se,مرض
1077,krank sein::V,bolovati,مرض
1078,schmerzen::V,boljeti,آلم
1079,husten::V,kašljati,كح
1080,husten::V,kašljati,سعل
1081,genesen::V,ozdraviti,نقه
1082,genesen::V,oporaviti se,نقه
1083,sterben::V,umrijeti,مات
1084,umkommen::V,skapati,هلك
1085,sich bewegen::V,gibati se,تحرك
1086,sich bewegen::V,kretati se,تحرك
1087,sich rühren::V,maknuti se,تحرك
1088,sich erheben::V,dići se,قام
1089,sich setzen::V,sjesti,جلس
1090,hinfallen::V,pasti,وقع
1091,laufen::V,hodati,مشى
1092,schreiten::V,stupati,خطا
1093,spazierengehen::V,šetati se,تنزه
1094,eilen::V,hitati,عجل
1095,sich beeilen::V,požuriti se,استعجل
1096,sausen::V,juriti,أسرع
1097,rennen::V,trčati,عدا
1098,rennen::V,trčati,ركض
1099,springen::V,skakati,قفز
1100,klettern::V,popeti se,تسلق
1101,klettern::V,penjati se,تسلق
1102,schaukeln::V,ljuljati se,تأرجح
1103,kriechen::V,puzati,دب
1104,kriechen::V,puzati,زحف
1105,kriechen::V,gmizati,دب
1106,kriechen::V,gmizati,زحف
1107,schwimmen::V,plivati,سبح
1108,tauchen::V,roniti,غطس
1109,tauchen::V,gnjuriti,غطس
1110,rudern::V,veslati,جذف
1111,fahren::V,voziti se,ركب
1112,fahren::V,voziti se,سافر
1113,fliegen::V,letjeti,طار
1114,fliegen::V,lijetati,طار
1115,gehen::V,ići,سار
1116,gehen::V,ići,ذهب
1117,weggehen::V,otići,ذهب
1118,weggehen::V,otići,انصرف
1119,abfahren::V,krenuti,رحل
1120,abfahren::V,otputovati,رحل
1121,anhalten::V,stati,توقف
1122,anhalten::V,zaustaviti,توقف
1123,hineingehen::V,ulaziti,دخل
1124,eintreten::V,ući,دخل
1125,kommen::V,doći,أتى
1126,kommen::V,doći,جاء
1127,ankommen::V,stići,وصل
1128,zurückkommen::V,vratiti se,عاد
1129,zurückkommen::V,vratiti se,رجع
1130,zurückkommen::V,povratiti se,عاد
1131,zurückkommen::V,povratiti se,رجع
1132,bleiben::V,ostati,مكث
1133,warten::V,čekati,انتظر
1134,erwarten::V,očekivati,ترقب
1135,erwarten::V,očekivati,انتظر
1136,suchen::V,tražiti,بحث
1137,finden::V,naći,وجد
1138,versuchen::V,pokušati,حاول
1139,vorbereiten::V,spremiti,أعد
1140,vorbereiten::V,spremiti,حضر
1141,vorbereiten::V,pripremiti,أعد
1142,vorbereiten::V,pripremiti,حضر
1143,lieben::V,voljeti,أحب
1144,mögen::V,voljeti,أحب
1145,lachen::V,smijati se,ضحك
1146,rühren::V,taknuti,أثر
1147,weinen::V,plakati,بكى
1148,schimpfen::V,psovati,سب
1149,schimpfen::V,psovati,شتم
1150,sich ärgern::V,ljutiti se,زعل
1151,sich fürchten::V,bojati se,هاب
1152,fürchten::V,bojati se,خاف
1153,fürchten::V,bojati se,خشي
1154,fliehen::V,pobjeći,هرب
1155,flüchten::V,utjeći,فر
1156,sehen::V,vidjeti,رأى
1157,anschauen::V,ogledati,نظر
1158,ansehen::V,gledati,نظر
1159,hören::V,čuti,سمع
1160,zuhören::V,slušati,أصغى
1161,probieren::V,probati,ذاق
1162,riechen::V,osjećati miris,شم
1163,riechen::V,osjećati miris,استنشق
1164,fühlen::V,osjećati,شعر
1165,scheinen::V,činiti se,ظهر
1166,zu sehen sein::V,biti vidljiv,ظهر
1167,vernehmen::V,saznati,سمع
1168,frieren::V,zima je,بردان
1169,tun::V,raditi,فعل
1170,können::V,moći,قدر
1171,können::V,moći,استطاع
1172,wollen::V,htjeti,شاء
1173,wollen::V,htjeti,أراد
1174,anfangen::V,početi,بدأ
1175,beenden::V,svršiti,أنهى
1176,beenden::V,dovršiti,أنهى
1177,aufhören::V,prestati,توقف
1178,aufhören::V,prestati,انقطع
1179,gelingen::V,uspjeti,نجح
1180,geraten::V,desiti se,طلع
1181,öffnen::V,otvoriti,فتح
1182,schließen::V,zatvoriti,أغلق
1183,stellen::V,metnuti,وضع
1184,stellen::V,metnuti,أقام
1185,stellen::V,postaviti,وضع
1186,stellen::V,postaviti,أقام
1187,setzen::V,posaditi,أجلس
1188,legen::V,polagati,وضع
1189,berühren::V,doticati,مس
1190,berühren::V,doticati,لمس
1191,berühren::V,dodirivati,مس
1192,berühren::V,dodirivati,لمس
1193,verbinden::V,spojiti,ربط
1194,verbinden::V,spojiti,وصل
1195,verbinden::V,zavezati,ربط
1196,verbinden::V,zavezati,وصل
1197,bedecken::V,pokriti,غطى
1198,aufhängen::V,objesiti,علق
1199,anzünden::V,upaliti,أوقد
1200,anzünden::V,zapaliti,أوقد
1201,aufheben::V,podići,لقط
1202,aufheben::V,podignuti,لقط
1203,zurücklassen::V,ostaviti,ترك
1204,zurücklassen::V,pustiti natrag,ترك
1205,verlieren::V,izgubiti,فقد
1206,fallen lassen::V,ispustiti,أسقط
1207,machen::V,uraditi,فعل
1208,machen::V,načiniti,فعل
1209,machen::V,napraviti,فعل
1210,herstellen::V,proizvesti,صنع
1211,herstellen::V,proizvesti,أنتج
1212,bauen::V,graditi,بنى
1213,bauen::V,graditi,شيد
1214,reparieren::V,popraviti,صلح
1215,verbessern::V,poboljšati,صحح
1216,ändern::V,promijeniti,غير
1217,graben::V,kopati,حفر
1218,graben::V,kopkati,حفر
1219,beugen::V,saviti,ثنى
1220,beugen::V,saviti,أحنى
1221,biegen::V,saviti,لوى
1222,biegen::V,sagnuti,لوى
1223,drehen::V,vrtjeti,أدار
1224,drehen::V,vrtjeti,دور
1225,wenden::V,obrnuti,قلب
1226,umdrehen::V,okrenuti,قلب
1227,umdrehen::V,prevŕnuti,قلب
1228,heben::V,dizati,رفع
1229,hochheben::V,dignuti,رفع
1230,ergreifen::V,uhvatiti,مسك
1231,ergreifen::V,prihvatiti,مسك
1232,halten::V,držati,مسك
1233,drücken::V,pritiskivati,ضغط
1234,schieben::V,gurati,حرك
1235,kratzen::V,česati,خدش
1236,kratzen::V,grepsti,خدش
1237,lecken::V,lizati,لعق
1238,beißen::V,ujesti,عض
1239,beißen::V,gristi,عض
1240,abreißen::V,otkinuti,قلع
1241,abschneiden::V,odrezati,قطع
1242,binden::V,vezati,ربط
1243,stecken::V,turiti,دس
1244,brechen::V,slomiti,كسر
1245,klopfen::V,lupati,طرق
1246,klopfen::V,kucati,طرق
1247,hauen::V,tući,ضرب
1248,hauen::V,udarati,ضرب
1249,kleben::V,lijepiti,ألصق
1250,reiben::V,trti,حك
1251,streichen::V,namazati,نشر
1252,schleifen::V,brusiti,سن
1253,schneiden::V,rezati,قطع
1254,rütteln::V,drmati,رج
1255,schütteln::V,tresti,هز
1256,schwenken::V,mahati,لوح
1257,schütten::V,sipati,صب
1258,schütten::V,lijevati,صب
1259,füllen::V,napuniti,ملأ
1260,einwickeln::V,umotati,لف
1261,einwickeln::V,zamotati,لف
1262,tragen::V,nositi,حمل
1263,schleppen::V,tegliti,سحب
1264,ziehen::V,vući,سحب
1265,aufbewahren::V,čuvati,حفظ
1266,werfen::V,bacati,رمى
1267,werfen::V,bacati,ألقى
1268,fangen::V,loviti,التقط
1269,fangen::V,hvatati,التقط
1270,packen::V,ščepati,مسك
1271,packen::V,zgrabiti,مسك
1272,verstecken::V,sakriti,خبأ
1273,teilen::V,podijeliti,قسم
1274,schicken::V,slati,بعث
1275,schicken::V,slati,أرسل
1276,bringen::V,donijeti,جلب
1277,hinzufügen::V,dodati,أضاف
1278,hinzufügen::V,pridati,أضاف
1279,bekommen::V,dobiti,حصل
1280,erhalten::V,primiti,استلم
1281,nehmen::V,uzeti,أخذ
1282,wählen::V,izabrati,اختار
1283,auswählen::V,odabrati,انتقى
1284,bewahren::V,sačuvati,حافظ
1285,behindern::V,smetati,عاق
1286,verderben::V,pokvariti,أفسد
1287,beschädigen::V,oštetiti,أضر
1288,zerbrechen::V,razbiti,كسر
1289,zerbrechen::V,prelomiti,كسر
1290,zerreißen::V,poderati,مزق
1291,zerreißen::V,rastrgnuti,مزق
1292,zerstören::V,razoriti,دمر
1293,zerstören::V,razrušiti,دمر
1294,verbrennen::V,spaliti,حرق
1295,verbrennen::V,sagorjeti,حرق
1296,geben::V,dati,أعطى
1297,reichen::V,pružiti,ناول
1298,schenken::V,darivati,وهب
1299,versprechen::V,obećati,وعد
1300,wünschen::V,željeti,تمنى
1301,loben::V,hvaliti,مدح
1302,küssen::V,ljubiti,قبل
1303,wiegen::V,njihati,هدهد
1304,wiegen::V,ljuljati,هدهد
1305,zudecken::V,pokriti,غطى
1306,wecken::V,probuditi,أيقظ
1307,zeigen::V,pokazati,أرى
1308,führen::V,voditi,دل
1309,lehren::V,učiti,علم
1310,unterrichten::V,poučiti,علم
1311,aufziehen::V,uzgajati,ربى
1312,leiten::V,upravljati,دل
1313,leiten::V,upravljati,أدار
1314,antreiben::V,natjeravati,حث
1315,lassen::V,dati,حدا
1316,einladen::V,pozvati,دعا
1317,vereinigen::V,ujediniti,وحد
1318,besuchen::V,posjetiti,زار
1319,treffen::V,sresti,قابل
1320,sich versammeln::V,okupiti se,اجتمع
1321,spielen::V,igrati se,لعب
1322,singen::V,pjevati,غنى
1323,tanzen::V,plesati,رقص
1324,sich trennen::V,razići se,افترق
1325,verlassen::V,ostaviti,ترك
1326,verlassen::V,napustiti,ترك
1327,retten::V,spasiti,نجى
1328,retten::V,spasiti,أنقذ
1329,bewachen::V,čuvati,حرس
1330,bewachen::V,stražariti,حرس
1331,schützen::V,čuvati,حمى
1332,verteidigen::V,obraniti,دافع
1333,sich schlagen::V,biti se,تضارب
1334,sich schlagen::V,udariti se,تضارب
1335,schießen::V,pucati,أطلق
1336,schießen::V,strijeljati,أطلق
1337,siegen::V,pobijediti,انتصر
1338,ärgern::V,ljutiti,أزعل
1339,schlagen::V,biti,ضرب
1340,schlagen::V,udariti,ضرب
1341,treten::V,šutnuti,رفس
1342,stechen::V,ubosti,شك
1343,stoßen::V,gurnuti,دفع
1344,stehlen::V,ukrasti,سرق
1345,stören::V,smetati,ضايق
1346,belästigen::V,smetati,أزعج
1347,belästigen::V,dosaditi,أزعج
1348,verbergen::V,skriti,كتم
1349,täuschen::V,obmanuti,خدع
1350,betrügen::V,prevarati,غش
1351,töten::V,ubiti,قتل
1352,wohnen::V,stanovati,سكن
1353,arbeiten::V,raditi,عمل
1354,arbeiten::V,raditi,اشتغل
1355,sammeln::V,sabrati,جمع
1356,pflücken::V,ubrati,جنى
1357,pflücken::V,ubrati,قطف
1358,jagen::V,loviti,صاد
1359,fischen::V,ribati,اصطاد
1360,fischen::V,loviti ribu,اصطاد
1361,fassen::V,uloviti,قبض
1362,hüten::V,pasti,رعى
1363,treiben::V,goniti,ساق
1364,anbinden::V,privezati,ربط
1365,füttern::V,hraniti,علف
1366,melken::V,musti,حلب
1367,hacken::V,sjeckati,فرم
1368,gießen::V,politi,سقى
1369,reifen::V,sazreti,نضج
1370,zubereiten::V,prigotoviti,حضر
1371,kochen::V,kuhati,طبخ
1372,backen::V,peći,خبز
1373,braten::V,peći,قلى
1374,braten::V,peći,حمر
1375,braten::V,pržiti,قلى
1376,braten::V,pržiti,حمر
1377,umrühren::V,promiješati,قلب
1378,stricken::V,plesti,حاك
1379,nähen::V,šiti,خاط
1380,färben::V,obojiti,صبغ
1381,färben::V,obojiti,لون
1382,reinigen::V,očistiti,نظف
1383,reinigen::V,počistiti,نظف
1384,waschen::V,prati,غسل
1385,abwischen::V,otrti,مسح
1386,spülen::V,isprati,شطف
1387,spülen::V,oplakati,شطف
1388,fegen::V,mesti,كنس
1389,fegen::V,pomesti,كنس
1390,kehren::V,mesti,كنس
1391,baden::V,kupati se,استحم
1392,sich waschen::V,umiti se,اغتسل
1393,sich waschen::V,prati se,اغتسل
1394,ausziehen::V,svući,خلع
1395,anziehen::V,obući,لبس
1396,sich anziehen::V,obući se,اكتسى
1397,kämmen::V,češljati,مشط
1398,schmücken::V,uresiti,زين
1399,schmücken::V,nakititi,زين
1400,sagen::V,reći,قال
1401,sagen::V,kazati,قال
1402,sprechen::V,govoriti,تكلم
1403,reden::V,govoriti,تكلم
1404,reden::V,besjediti,تكلم
1405,sich unterhalten::V,razgovarati se,تحادث
1406,fragen::V,pitati,سأل
1407,bitten::V,moliti,رجا
1408,erzählen::V,ispričati,حكي
1409,erzählen::V,pripovjediti,حكي
1410,mitteilen::V,saopćiti,بلغ
1411,nennen::V,nazvati,سمى
1412,rufen::V,zvati,نادى
1413,rufen::V,dozvati,نادى
1414,prahlen::V,hvalisati se,فشر
1415,prahlen::V,hvalisati se,تفاخر
1416,übersetzen::V,prevesti,ترجم
1417,denken::V,misliti,فكر
1418,glauben::V,vjerovati,اعتقد
1419,bemerken::V,zapaziti,لاحظ
1420,bemerken::V,primijetiti,لاحظ
1421,erkennen::V,prepoznati,عرف
1422,begreifen::V,pojmiti,فهم
1423,begreifen::V,pojmiti,أدرك
1424,begreifen::V,shvatiti,فهم
1425,begreifen::V,shvatiti,أدرك
1426,verstehen::V,razabrati,فهم
1427,lernen::V,učiti se,درس
1428,wissen::V,znati,علم
1429,sich erinnern an::V,sjetiti se,تذكر
1430,vergessen::V,zaboraviti,نسي
1431,messen::V,mjeriti,قاس
1432,zählen::V,brojiti,عد
1433,zählen::V,brojiti,أحصى
1434,rechnen::V,računati,حسب
1435,lesen::V,čitati,قرأ
1436,malen::V,slikati,صور
1437,zeichnen::V,crtati,رسم
1438,schreiben::V,pisati,كتب
1439,besitzen::V,imati,حاز
1440,besitzen::V,imati,ملك
1441,besitzen::V,posjedovati,حاز
1442,besitzen::V,posjedovati,ملك
1443,kaufen::V,kupiti,اشترى
1444,verkaufen::V,prodati,باع
1445,verkaufen::V,raspačati,باع
1446,bezahlen::V,platiti,دفع
1447,zahlen::V,plaćati,سدد
1448,beherrschen::V,vladati,حكم
1449,beherrschen::V,gospodariti,حكم
1450,ertragen::V,trpjeti,أطاق
1451,ertragen::V,trpjeti,تحمل
1452,ertragen::V,podnijeti,أطاق
1453,ertragen::V,podnijeti,تحمل
1454,Gehirn::N,,دماغ
