,Concept_ID,hu,ga
834,reich::A,gazdag,rachmasach
835,bekannt::A,ismert,atá eolas air
836,bekannt::A,ismeretes,atá eolas air
837,berühmt::A,híres,cailiúil
838,berühmt::A,híres,clúiteach
839,fremd::A,idegen,coimhthíoch
840,verschieden::A,különböző,éagsúil
841,verschieden::A,különböző,difriúil
842,nah::A,közeli,gar
843,nah::A,közeli,deas
844,fern::A,távoli,i bhfad uainn
845,fern::A,távoli,i bhfad i gcéin
846,linker::A,bal,clé
847,rechter::A,jobb,deas
848,anderer::A,más,eile
849,anderer::A,másik,eile
850,erster::A,első,céad
851,zweiter::A,második,dóú
852,zweiter::A,második,dara
853,dritter::A,harmadik,tríú
854,dritter::A,harmadik,treas
855,letzter::A,utolsó,déanach
856,letzter::A,utolsó,deireanach
857,allein::ADV,egyedül,i d'aonar
858,auf einmal::ADV,egyszerre,ag an am céanna
859,zusammen::ADV,együtt,le chéile
860,zusammen::ADV,együtt,in eineacht
861,zusammen::ADV,összesen,le chéile
862,zusammen::ADV,összesen,in eineacht
863,lange::ADV,sokáig,fada
864,lange::ADV,hosszan,fada
865,plötzlich::ADV,hirtelen,go tobann
866,plötzlich::ADV,hirtelen,i dtobainne
867,plötzlich::ADV,egyszerre,go tobann
868,plötzlich::ADV,egyszerre,i dtobainne
869,sofort::ADV,rögtön,ar an toirt
870,sofort::ADV,rögtön,ar an bpointe
871,sofort::ADV,tüstént,ar an toirt
872,sofort::ADV,tüstént,ar an bpointe
873,später::ADV,későn,níos déanaí
874,jetzt::ADV,most,anois
875,heute::ADV,ma,inniu
876,morgen::ADV,holnap,amárach
877,bald::ADV,majd,go luath
878,bald::ADV,majd,gan mhoill
879,bald::ADV,nemsokára,go luath
880,bald::ADV,nemsokára,gan mhoill
881,dann::ADV,akkor,ansin
882,gestern::ADV,tegnap,inné
883,einst::ADV,hajdan,tráth
884,einst::ADV,hajdan,uair amháin
885,damals::ADV,akkor,ag an am
886,damals::ADV,akkor,an t-am sin
887,damals::ADV,akkoriban,ag an am
888,damals::ADV,akkoriban,an t-am sin
889,danach::ADV,azután,ina dhiaidh sin
890,vorher::ADV,előbb,cheana
891,vorher::ADV,előbb,roimhe sin
892,zuerst::ADV,először,ar dtús
893,einmal::ADV,egyszer,uair amháin
894,manchmal::ADV,néha,uaireanta
895,manchmal::ADV,olykor,uaireanta
896,oft::ADV,sokszor,minic
897,immer::ADV,mindig,i gcónaí
898,niemals::ADV,sohasem,riamh
899,hier::ADV,itt,anseo
900,hierhin::ADV,erre,anseo
901,von hier::ADV,innen,an áit seo
902,dort::ADV,ott,ann
903,dort::ADV,ott,ansin
904,dorthin::ADV,oda,ann
905,dorthin::ADV,oda,ansin
906,geradeaus::ADV,egyenesen,ar aghaidh
907,vorwärts::ADV,előre,
908,rückwärts::ADV,hátrafelé,siar
909,zurück::ADV,hátra,ar ais
910,zurück::ADV,vissza,ar ais
911,unten::ADV,alul,thíos
912,hinab::ADV,le,síos
913,hinab::ADV,lefelé,síos
914,oben::ADV,fenn,thuas
915,oben::ADV,felül,thuas
916,hinauf::ADV,fel,suas
917,hinauf::ADV,felfelé,suas
918,überall::ADV,mindenütt,i ngach áit
919,überall::ADV,mindenütt,ar fud na háite
920,nicht::ADV,nem,ní
921,nicht::ADV,nem,cha
922,ein wenig::ADV,egy kicsit,beagán
923,kaum::ADV,alig,ar éigean
924,sehr::ADV,nagyon,an-
925,so::ADV,úgy,chomh
926,so::ADV,úgy,mar sin
927,noch::ADV,még,fós
928,noch::ADV,még,go fóill
929,nur::ADV,csak,amháin
930,nur::ADV,csak,níl ach
931,nur::ADV,csupán,amháin
932,nur::ADV,csupán,níl ach
933,schon::ADV,már,cheana
934,schon::ADV,már,cheana féin
935,wieder::ADV,ismét,arís
936,wieder::ADV,ismét,athuair
937,wieder::ADV,megint,arís
938,wieder::ADV,megint,athuair
939,vergebens::ADV,hiába,amú
940,vergebens::ADV,hiába,in aisce
941,vor::PRP,előtt,ar thosach
942,hinter::PRP,mögött,laistiar de
943,hinter::PRP,mögött,taobh thiar de
944,unter::PRP,alatt,faoi
945,durch::PRP,át,trí
946,durch::PRP,keresztül,trí
947,neben::PRP,mellett,taobh le
948,neben::PRP,mellett,in aice le
949,zwischen::PRP,között,idir
950,wegen::PRP,miatt,de bharr
951,wegen::PRP,miatt,mar gheall ar
952,wegen::PRP,végett,de bharr
953,wegen::PRP,végett,mar gheall ar
954,dies::PRN,ez,seo
955,das::PRN,az,sin
956,alles::PRN,minden,gach rud
957,ich::PRN,én,mé
958,ich::PRN,én,mise
959,du::PRN,te,tú
960,du::PRN,te,tusa
961,er::PRN,ő,sé
962,er::PRN,ő,seisean
963,wir::PRN,mi,sinn
964,ihr::PRN,ti,sibh
965,ihr::PRN,ti,sibhse
966,sie::PRN,ők,siad
967,sie::PRN,ők,siadsan
968,was::FPRN,mi,cad
969,was::FPRN,mi,céard
970,wer::FPRN,ki,cé
971,wo::FADV,hol,cá
972,wo::FADV,hol,cén áit
973,wohin::FADV,hova,cá
974,wohin::FADV,hova,cén áit
975,wie::FADV,hogy,conas
976,wie::FADV,hogy,cén chaoi
977,wie::FADV,hogyan,conas
978,wie::FADV,hogyan,cén chaoi
979,warum::FADV,miért,cén fáth
980,warum::FADV,miért,cad chuige
981,wieviel::FNUM,hány,cá mhéad
982,wieviel::FNUM,mennyi,cá mhéad
983,eins::NUM,egy,aon
984,zwei::NUM,kettő,dhá
985,drei::NUM,három,trí
986,vier::NUM,négy,ceathair
987,fünf::NUM,öt,cúig
988,sechs::NUM,hat,sé
989,sieben::NUM,hét,seacht
990,acht::NUM,nyolc,ocht
991,neun::NUM,kilenc,naoi
992,zehn::NUM,tíz,deich
993,elf::NUM,tizenegy,aon déag
994,zwölf::NUM,tizenkettő,dó dhéag
995,zwanzig::NUM,húsz,fiche
996,dreißig::NUM,harminc,tríocha
997,vierzig::NUM,negyven,daichead
998,vierzig::NUM,negyven,ceathracha
999,fünfzig::NUM,ötven,caoga
1000,sechzig::NUM,hatvan,seasca
1001,siebzig::NUM,hetven,seachtó
1002,achtzig::NUM,nyolcvan,ochtó
1003,neunzig::NUM,kilencven,nócha
1004,hundert::NUM,száz,céad
1005,tausend::NUM,ezer,míle
1006,und::CNJ,és,agus
1007,und::CNJ,meg,agus
1008,oder::CNJ,vagy,nó
1009,stehen::V,áll,seas
1010,sitzen::V,ül,suigh
1011,liegen::V,fekszik,luigh
1012,hängen::V,függ,tá crochta
1013,werden::V,lesz,éirigh
1014,passieren::V,történik,tarlaigh
1015,beginnen::V,kezdődik,tosaigh
1016,enden::V,végződik,críochnaigh
1017,enden::V,befejeződik,críochnaigh
1018,wechseln::V,változik,athraigh
1019,aufgehen[Sonne]::V,kel,éirigh
1020,untergehen[Sonne]::V,lemegy,fuin
1021,untergehen[Sonne]::V,lemegy,téigh faoi
1022,scheinen[Sonne]::V,süt,taitin
1023,scheinen[Sonne]::V,süt,soilsigh
1024,donnern::V,dörög,tá toirneach ann
1025,wehen::V,fúj,séid
1026,strömen::V,áramlik,sil
1027,fließen::V,folyik,rith
1028,fließen::V,folyik,snigh
1029,sich drehen::V,forog,cas
1030,sich drehen::V,forog,imrothlaigh
1031,schwanken::V,inog,luasc
1032,schwanken::V,ingadozik,luasc
1033,schwingen::V,leng,luasc
1034,fallen::V,esik,tit
1035,brennen::V,ég,dóigh
1036,rauchen::V,füstöl,plúch toite
1037,regnen::V,esik,báistigh
1038,regnen::V,esik,tá ag cur báistí
1039,gefrieren::V,megfagy,sioc
1040,gefrieren::V,megfagy,reoigh
1041,tauen::V,olvad,leáigh
1042,tauen::V,olvad,coscair
1043,schmelzen::V,olvad,leáigh
1044,schmelzen::V,elolvad,leáigh
1045,trocknen::V,szárad,triomaigh
1046,sieden::V,forr,fiuch
1047,sieden::V,forr,beirigh
1048,faulen::V,rothad,lobh
1049,faulen::V,rothad,dreoigh
1050,verfaulen::V,elrothad,lobh
1051,verfaulen::V,elrothad,feoigh
1052,verfaulen::V,megrothad,lobh
1053,verfaulen::V,megrothad,feoigh
1054,reißen::V,szakad,bris
1055,versinken::V,süllyed,téigh síos
1056,versinken::V,elsüllyed,téigh síos
1057,vergehen::V,múlik,téigh thart
1058,vergehen::V,elmúlik,téigh thart
1059,erscheinen::V,feltűnik,tar
1060,erscheinen::V,megjelenik,tar
1061,verschwinden::V,letűnik,imigh
1062,sinken::V,süllyed,tit
1063,sinken::V,süllyed,ísligh
1064,abnehmen::V,apad,maolaigh
1065,abnehmen::V,apad,laghdaigh
1066,abnehmen::V,csökken,maolaigh
1067,abnehmen::V,csökken,laghdaigh
1068,zunehmen::V,növekszik,méadaigh
1069,zunehmen::V,gyarapszik,méadaigh
1070,steigen::V,emelkedik,éirigh
1071,wachsen::V,nő,fás
1072,wachsen::V,terem,fás
1073,wachsen::V,növekszik,fás
1074,glänzen::V,ragyog,lonraigh
1075,glänzen::V,fénylik,lonraigh
1076,funkeln::V,csillog,drithligh
1077,funkeln::V,tündöklik,drithligh
1078,lärmen::V,lármázik,tóg callán
1079,läuten::V,cseng,buail
1080,klingeln::V,csenget,buail
1081,klirren::V,csörömpöl,cling
1082,brausen::V,zúg,búir
1083,brausen::V,morajlik,búir
1084,rauschen::V,zúg,tá ag siosarnach
1085,klingen::V,hangzik,tá glór ag
1086,bellen::V,ugat,amhastraigh
1087,heulen::V,bőg,glam
1088,heulen::V,üvölt,glam
1089,blasen::V,fúj,séid
1090,pfeifen::V,fütyül,lig fead
1091,schreien::V,kiált,béic
1092,schreien::V,kiált,glaoigh
1093,schreien::V,kiabál,béic
1094,schreien::V,kiabál,glaoigh
1095,stöhnen::V,nyög,lig cnead
1096,zittern::V,remeg,crith
1097,zittern::V,remeg,creathnaigh
1098,zittern::V,reszket,crith
1099,zittern::V,reszket,creathnaigh
1100,leben::V,él,mair
1101,geboren werden::V,születik,rugadh
1102,atmen::V,lélegzik,análaigh
1103,trinken::V,iszik,ól
1104,essen::V,eszik,ith
1105,schlucken::V,nyel,slog
1106,müde werden::V,elfárad,tuirsigh
1107,müde werden::V,kifárad,tuirsigh
1108,einschlafen::V,elalszik,tit ina chodladh
1109,schlafen::V,alszik,codail
1110,aufwachen::V,felébred,múscail
1111,aufstehen::V,felkel,éirigh
1112,sich erholen::V,pihen,lig scíth
1113,krank werden::V,megbetegedik,éirigh tinn
1114,krank werden::V,belebetegszik,éirigh tinn
1115,krank sein::V,betegeskedik,tá tinn
1116,schmerzen::V,fáj,tá pian i
1117,husten::V,köhög,déan casacht
1118,genesen::V,meggyógyul,téarnaigh
1119,sterben::V,hal,éag
1120,sterben::V,hal,faigh bás
1121,umkommen::V,elpusztul,caill
1122,sich bewegen::V,mozog,bog
1123,sich bewegen::V,mozog,gluais
1124,sich rühren::V,mozdul,corraigh
1125,sich erheben::V,feláll,seas suas
1126,sich erheben::V,felemelkedik,seas suas
1127,sich setzen::V,ül,suigh
1128,sich setzen::V,leül,suigh
1129,hinfallen::V,bukik,tit
1130,hinfallen::V,elesik,tit
1131,laufen::V,jár,siúil
1132,schreiten::V,lép,siúil
1133,spazierengehen::V,sétál,téigh ag spaisteoireacht
1134,eilen::V,siet,deifrigh
1135,eilen::V,siet,brostaigh
1136,sich beeilen::V,siet,deifrigh
1137,sich beeilen::V,siet,déan deifir
1138,sausen::V,robog,luathaigh
1139,rennen::V,fut,rith
1140,rennen::V,szalad,rith
1141,springen::V,ugrik,léim
1142,klettern::V,kúszik,dreap
1143,schaukeln::V,hintázik,téigh ar an maide corrach
1144,kriechen::V,kúszik,snámh
1145,schwimmen::V,úszik,snámh
1146,tauchen::V,merül,tum
1147,rudern::V,evez,iomair
1148,rudern::V,evez,rámhaigh
1149,fahren::V,jár,tiomáin
1150,fahren::V,megy,tiomáin
1151,fahren::V,utazik,tiomáin
1152,fliegen::V,száll,eitil
1153,gehen::V,megy,téigh
1154,weggehen::V,elmegy,imigh
1155,abfahren::V,indul,imigh
1156,anhalten::V,megáll,stad
1157,hineingehen::V,bemegy,téigh isteach
1158,eintreten::V,belép,téigh isteach
1159,kommen::V,jön,tar
1160,ankommen::V,érkezik,tar
1161,ankommen::V,megérkezik,tar
1162,zurückkommen::V,visszajön,fill
1163,bleiben::V,marad,fan
1164,bleiben::V,megmarad,fan
1165,warten::V,vár,fan
1166,warten::V,várakozik,fan
1167,erwarten::V,vár,tá ag súil le
1168,erwarten::V,vár,tá ag dréim le
1169,erwarten::V,megvár,tá ag súil le
1170,erwarten::V,megvár,tá ag dréim le
1171,suchen::V,kutat,lorg
1172,finden::V,talál,faigh
1173,finden::V,talál,aimsigh
1174,versuchen::V,megpróbál,triail
1175,versuchen::V,megkísérel,triail
1176,vorbereiten::V,előkészít,réitigh
1177,lieben::V,szeret,gráigh
1178,mögen::V,szeret,taitin le
1179,mögen::V,szeret,is maith le
1180,lachen::V,nevet,gáir
1181,rühren::V,mozdít,téigh i bhfeidhm ar
1182,weinen::V,sír,goil
1183,weinen::V,sír,caoin
1184,schimpfen::V,szid,tá ag clamhsán
1185,schimpfen::V,szitkozódik,tá ag clamhsán
1186,sich ärgern::V,mérgelődik,tá corraithe
1187,sich ärgern::V,bosszankodik,tá corraithe
1188,sich fürchten::V,fél,tá eagla ar
1189,sich fürchten::V,retteg,tá eagla ar
1190,fürchten::V,fél,tá eagla ar
1191,fliehen::V,menekül,teith
1192,flüchten::V,elmenekül,éalaigh
1193,sehen::V,néz,feic
1194,anschauen::V,megnéz,dearc
1195,anschauen::V,megnéz,féach ar
1196,ansehen::V,néz,breathnaigh
1197,ansehen::V,ránéz,breathnaigh
1198,ansehen::V,megnéz,breathnaigh
1199,hören::V,hall,cluin
1200,zuhören::V,hallgat,éist
1201,zuhören::V,meghallgat,éist
1202,probieren::V,kóstol,bliais
1203,probieren::V,megkóstol,bliais
1204,riechen::V,szagol,bolaigh
1205,fühlen::V,érez,braith
1206,fühlen::V,érez,mothaigh
1207,scheinen::V,tűnik,tá an chuma ar
1208,scheinen::V,látszik,tá an chuma ar
1209,zu sehen sein::V,mutatkozik,tá le feiceáil
1210,vernehmen::V,hall,clois
1211,frieren::V,fázik,tá fuar
1212,tun::V,csinál,déan
1213,tun::V,cselekszik,déan
1214,können::V,tud,féad
1215,können::V,tud,is féidir le
1216,wollen::V,akar,tá ag iarraidh
1217,anfangen::V,kezd,tosaigh
1218,anfangen::V,kezd,cuir tús le
1219,beenden::V,befejez,críochnaigh
1220,beenden::V,befejez,cuir deireadh le
1221,aufhören::V,megszűnik,stad
1222,gelingen::V,sikerül,éirigh le
1223,geraten::V,kerül,tá deireadh ar
1224,geraten::V,jut,tá deireadh ar
1225,öffnen::V,nyit,oscail
1226,öffnen::V,kinyit,oscail
1227,schließen::V,csuk,dún
1228,schließen::V,csuk,iaigh
1229,schließen::V,becsuk,dún
1230,schließen::V,becsuk,iaigh
1231,stellen::V,állít,cuir
1232,stellen::V,helyez,cuir
1233,setzen::V,ültet,cuir
1234,setzen::V,ültet,socraigh
1235,setzen::V,helyez,cuir
1236,setzen::V,helyez,socraigh
1237,legen::V,tesz,cuir
1238,legen::V,fektet,cuir
1239,berühren::V,érint,teagmhaigh le
1240,verbinden::V,beköt,ceangail
1241,verbinden::V,összeköt,ceangail
1242,bedecken::V,betakar,clúdaigh
1243,bedecken::V,betakar,cumhdaigh
1244,bedecken::V,beborít,clúdaigh
1245,bedecken::V,beborít,cumhdaigh
1246,aufhängen::V,felakaszt,croch
1247,anzünden::V,gyújt,las
1248,anzünden::V,gyújt,adhain
1249,anzünden::V,meggyújt,las
1250,anzünden::V,meggyújt,adhain
1251,aufheben::V,felemel,tóg
1252,aufheben::V,felemel,ardaigh
1253,zurücklassen::V,hátrahagy,fág
1254,verlieren::V,veszít,caill
1255,verlieren::V,elveszít,caill
1256,fallen lassen::V,elejt,lig uait
1257,fallen lassen::V,elejt,caith uait
1258,machen::V,tesz,déan
1259,machen::V,tesz,réitigh
1260,machen::V,csinál,déan
1261,machen::V,csinál,réitigh
1262,herstellen::V,gyárt,táirg
1263,herstellen::V,előállít,táirg
1264,bauen::V,épít,tóg
1265,reparieren::V,javít,deisigh
1266,reparieren::V,kijavít,deisigh
1267,reparieren::V,megjavít,deisigh
1268,verbessern::V,megjavít,feabhsaigh
1269,ändern::V,változtat,athraigh
1270,ändern::V,megváltoztat,athraigh
1271,graben::V,ás,tochail
1272,beugen::V,meghajt,crom
1273,biegen::V,hajlít,lúb
1274,drehen::V,forgat,cas
1275,wenden::V,fordít,tiontaigh
1276,wenden::V,megfordít,tiontaigh
1277,umdrehen::V,megfordít,iompaigh
1278,umdrehen::V,megfordít,tiontaigh
1279,umdrehen::V,megforgat,iompaigh
1280,umdrehen::V,megforgat,tiontaigh
1281,heben::V,emel,ardaigh
1282,hochheben::V,felemel,tóg
1283,ergreifen::V,megfog,beir ar
1284,halten::V,tart,coimeád
1285,halten::V,tart,coinnigh
1286,drücken::V,nyom,brúigh
1287,drücken::V,megnyom,brúigh
1288,schieben::V,tol,brúigh
1289,kratzen::V,vakar,scríob
1290,lecken::V,nyal,ligh
1291,lecken::V,nyal,leadhb
1292,beißen::V,harap,bain greim as
1293,abreißen::V,letép,stróic
1294,abreißen::V,letép,tarraing
1295,abschneiden::V,levág,scoith
1296,binden::V,köt,ceangail
1297,binden::V,kötöz,ceangail
1298,stecken::V,dug,sáigh
1299,brechen::V,tör,bris
1300,brechen::V,eltör,bris
1301,klopfen::V,kopogtat,cnag
1302,hauen::V,vág,buail
1303,hauen::V,levág,buail
1304,kleben::V,tapaszt,gliúáil
1305,reiben::V,dörzsöl,cuimil
1306,reiben::V,súrol,cuimil
1307,streichen::V,simít,leath
1308,schleifen::V,fen,líomh
1309,schleifen::V,csiszol,líomh
1310,schleifen::V,köszörül,líomh
1311,schneiden::V,vág,gearr
1312,schneiden::V,szel,gearr
1313,schneiden::V,metsz,gearr
1314,rütteln::V,ráz,croith
1315,schütteln::V,ráz,croith
1316,schütteln::V,megráz,croith
1317,schwenken::V,lóbál,luasc
1318,schwenken::V,lobogtat,luasc
1319,schütten::V,önt,doirt
1320,füllen::V,tölt,líon
1321,füllen::V,megtölt,líon
1322,einwickeln::V,becsavar,cuach
1323,einwickeln::V,becsavar,clúdaigh
1324,tragen::V,hord,iompair
1325,schleppen::V,vonszol,tarraing
1326,ziehen::V,húz,tarraing
1327,aufbewahren::V,megőriz,coinnigh
1328,werfen::V,dob,caith
1329,werfen::V,hajít,caith
1330,fangen::V,fog,ceap
1331,packen::V,megragad,beir ar
1332,verstecken::V,eldug,folaigh
1333,verstecken::V,eldug,cuir i bhfolach
1334,verstecken::V,elrejt,folaigh
1335,verstecken::V,elrejt,cuir i bhfolach
1336,teilen::V,oszt,roinn
1337,teilen::V,megoszt,roinn
1338,schicken::V,küld,seol
1339,bringen::V,hoz,beir
1340,bringen::V,hoz,tabhair
1341,bringen::V,visz,beir
1342,bringen::V,visz,tabhair
1343,hinzufügen::V,hozzáad,cuir le
1344,bekommen::V,kap,faigh
1345,bekommen::V,megkap,faigh
1346,erhalten::V,kap,faigh
1347,erhalten::V,megkap,faigh
1348,nehmen::V,vesz,tóg
1349,nehmen::V,vesz,glac
1350,wählen::V,választ,pioc
1351,wählen::V,választ,roghnaigh
1352,auswählen::V,kiválaszt,roghnaigh
1353,bewahren::V,megtart,caomhnaigh
1354,behindern::V,akadályoz,cuir bac ar
1355,behindern::V,gátol,cuir bac ar
1356,verderben::V,elront,mill
1357,beschädigen::V,rongál,loit
1358,beschädigen::V,rongál,déan damáiste do
1359,zerbrechen::V,eltör,bris
1360,zerbrechen::V,széttör,bris
1361,zerbrechen::V,kettétör,bris
1362,zerreißen::V,eltép,stiall
1363,zerreißen::V,széttép,stiall
1364,zerstören::V,elpusztít,mill
1365,zerstören::V,elpusztít,scrios
1366,verbrennen::V,éget,las
1367,verbrennen::V,éget,dóigh
1368,verbrennen::V,eléget,las
1369,verbrennen::V,eléget,dóigh
1370,geben::V,ad,tabhair
1371,reichen::V,nyújt,sín
1372,reichen::V,nyújt,cuir
1373,schenken::V,ajándékoz,bronn
1374,schenken::V,ajándékoz,tabhair
1375,versprechen::V,ígér,geall
1376,wünschen::V,kíván,guigh
1377,loben::V,dicsér,mol
1378,küssen::V,csókol,póg
1379,wiegen::V,ringat,bog
1380,wiegen::V,ringat,luasc
1381,zudecken::V,betakar,clúdaigh
1382,wecken::V,kelt,dúisigh
1383,wecken::V,ébreszt,dúisigh
1384,zeigen::V,mutat,taispeáin
1385,führen::V,visz,treoraigh
1386,führen::V,vezet,treoraigh
1387,lehren::V,tanít,múin
1388,lehren::V,tanít,teagasc
1389,unterrichten::V,tanít,múin
1390,unterrichten::V,tanít,teagasc
1391,aufziehen::V,felnevel,tóg
1392,leiten::V,vezet,tá i gceannas ar
1393,leiten::V,vezérel,tá i gceannas ar
1394,antreiben::V,hajt,gríosaigh
1395,lassen::V,-tat,cuir ag
1396,lassen::V,-at,cuir ag
1397,einladen::V,meghív,cuir cuireadh ar
1398,vereinigen::V,egyesít,aontaigh
1399,besuchen::V,látogat,tabhair cuairt ar
1400,treffen::V,talál,cas ar
1401,treffen::V,talál,buail le
1402,sich versammeln::V,gyülekezik,bailigh
1403,sich versammeln::V,gyülekezik,cruinnigh
1404,sich versammeln::V,összegyűlik,bailigh
1405,sich versammeln::V,összegyűlik,cruinnigh
1406,spielen::V,játszik,imir
1407,spielen::V,játszik,tá ag spraoi
1408,singen::V,énekel,can
1409,tanzen::V,táncol,rinc
1410,tanzen::V,táncol,damhsaigh
1411,sich trennen::V,elválik,scar
1412,verlassen::V,elhagy,fág
1413,retten::V,ment,tarrtháil
1414,bewachen::V,őriz,cosain
1415,bewachen::V,őriz,gardáil
1416,schützen::V,óv,cosain
1417,schützen::V,véd,cosain
1418,verteidigen::V,véd,cosain
1419,sich schlagen::V,verekszik,tá ag bruíon
1420,schießen::V,lő,caith
1421,schießen::V,lő,scaoil
1422,siegen::V,győz,bain
1423,siegen::V,győz,buaigh
1424,ärgern::V,bosszant,cuir isteach ar
1425,schlagen::V,üt,buail
1426,schlagen::V,ver,buail
1427,treten::V,rúg,ciceáil
1428,stechen::V,döf,sáigh
1429,stechen::V,szúr,sáigh
1430,stoßen::V,lök,brúigh
1431,stoßen::V,lök,soncáil
1432,stehlen::V,lop,goid
1433,stören::V,zavar,cuir isteach ar
1434,belästigen::V,zaklat,cuir as do
1435,verbergen::V,rejt,ceil
1436,verbergen::V,elrejt,ceil
1437,täuschen::V,megtéveszt,cuir dallamullóg ar
1438,betrügen::V,csal,déan calaois ar
1439,töten::V,öl,maraigh
1440,wohnen::V,lakik,cuir faoi
1441,wohnen::V,lakik,tá ina chónaí
1442,arbeiten::V,dolgozik,oibrigh
1443,sammeln::V,szed,bailigh
1444,sammeln::V,szed,cruinnigh
1445,sammeln::V,gyűjt,bailigh
1446,sammeln::V,gyűjt,cruinnigh
1447,pflücken::V,szed,pioc
1448,jagen::V,vadászik,seilg
1449,fischen::V,halászik,iasc
1450,fassen::V,fog,beir ar
1451,hüten::V,őriz,aoirigh
1452,hüten::V,legeltet,aoirigh
1453,treiben::V,hajt,seol
1454,treiben::V,hajt,tiomáin
1455,anbinden::V,köt,ceangail
1456,füttern::V,etet,cothaigh
1457,füttern::V,etet,beathaigh
1458,melken::V,fej,bligh
1459,melken::V,fej,crúigh
1460,hacken::V,vág,gearr
1461,gießen::V,öntöz,uiscigh
1462,reifen::V,érik,aibigh
1463,zubereiten::V,elkészít,cócaráil
1464,kochen::V,főz,bruith
1465,kochen::V,főz,beirigh
1466,backen::V,süt,bácáil
1467,braten::V,süt,róst
1468,braten::V,süt,frioch
1469,umrühren::V,megkever,measc
1470,stricken::V,köt,cniotáil
1471,nähen::V,varr,fuaigh
1472,färben::V,fest,dathaigh
1473,reinigen::V,tisztít,glan
1474,waschen::V,mos,nigh
1475,abwischen::V,letöröl,glan
1476,spülen::V,mosogat,sruthlaigh
1477,fegen::V,söpör,scuab
1478,kehren::V,söpör,scuab
1479,baden::V,fürdik,folc
1480,sich waschen::V,mosdik,nigh é féin
1481,sich waschen::V,mosakszik,nigh é féin
1482,ausziehen::V,levesz,bain de
1483,anziehen::V,felölt,cuir ar
1484,anziehen::V,felvesz,cuir ar
1485,sich anziehen::V,öltözik,gléas é féin
1486,sich anziehen::V,felöltözik,gléas é féin
1487,kämmen::V,fésül,cíor
1488,schmücken::V,díszít,maisigh
1489,sagen::V,mond,abair
1490,sprechen::V,beszél,labhair
1491,reden::V,beszél,caintigh
1492,sich unterhalten::V,beszélget,caintigh
1493,sich unterhalten::V,beszélget,tá ag comhrá
1494,fragen::V,kérdez,fiafraigh
1495,fragen::V,kérdez,cuir ceist
1496,bitten::V,kér,iarr
1497,erzählen::V,mesél,inis
1498,erzählen::V,mesél,eachtraigh
1499,erzählen::V,elbeszél,inis
1500,erzählen::V,elbeszél,eachtraigh
1501,mitteilen::V,közöl,aithris
1502,mitteilen::V,közöl,cuir in iúl
1503,nennen::V,hív,ainmnigh
1504,nennen::V,nevez,ainmnigh
1505,rufen::V,hív,glaoigh
1506,prahlen::V,dicsekszik,maígh
1507,übersetzen::V,fordít,aistrigh
1508,denken::V,gondol,síl
1509,denken::V,gondol,ceap
1510,glauben::V,hisz,creid
1511,bemerken::V,észrevesz,tabhair faoi deara
1512,erkennen::V,ráismer,aithin
1513,erkennen::V,felismer,aithin
1514,begreifen::V,felfog,tuig
1515,verstehen::V,ért,tuig
1516,verstehen::V,megért,tuig
1517,lernen::V,tanul,foghlaim
1518,lernen::V,megtanul,foghlaim
1519,wissen::V,tud,tá a fhios ag
1520,sich erinnern an::V,emlékszik,cuimhnigh ar
1521,sich erinnern an::V,emlékszik,is cuimhne ar
1522,vergessen::V,felejt,dearmad
1523,vergessen::V,elfelejt,dearmad
1524,messen::V,mér,tomhais
1525,messen::V,megmér,tomhais
1526,zählen::V,számol,cuntais
1527,zählen::V,megszámol,cuntais
1528,rechnen::V,számít,ríomh
1529,rechnen::V,számít,áirigh
1530,lesen::V,olvas,léigh
1531,malen::V,fest,péinteáil
1532,zeichnen::V,rajzol,línigh
1533,zeichnen::V,rajzol,tarraing
1534,schreiben::V,ír,scríobh
1535,besitzen::V,birtokol,is le
1536,kaufen::V,vesz,ceannaigh
1537,kaufen::V,megvesz,ceannaigh
1538,verkaufen::V,elad,díol
1539,bezahlen::V,fizet,íoc as
1540,bezahlen::V,kifizet,íoc as
1541,zahlen::V,fizet,íoc
1542,zahlen::V,megfizet,íoc
1543,beherrschen::V,ural,rialaigh
1544,ertragen::V,elbír,seas
1545,ertragen::V,elbír,fulaing
1546,ertragen::V,elbír,foighnigh
1547,ertragen::V,elvisel,seas
1548,ertragen::V,elvisel,fulaing
1549,ertragen::V,elvisel,foighnigh
