,Concept_ID,ta,lbe
639,wahr::A,உண்மையான,хӏакьсса
640,alt::A,பழைய,кугьнасса
641,neu::A,புதிய,цӏусса
642,ehemalig::A,முன்நாள்,хъхъичӏвасса
643,alt[Lebewesen]::A,வயதான,агьилсса
644,jung::A,இளமையான,чӏавасса
645,jung::A,இளமையான,жагьилсса
646,arm::A,ஏழ்மையான,мискинсса
647,reich::A,செல்வம் படைத்த,авадансса
648,bekannt::A,பழக்கப்பட்ட,дусъсса
649,berühmt::A,புகழ்பெற்ற,машгьурсса
650,fremd::A,அயல் நாட்டு,чил
651,verschieden::A,வித்தியாசமான,личӏи-личӏисса
652,nah::A,பக்கத்தில் உள்ள,гъансса
653,fern::A,தொலை தூரத்தில்,архсса
654,linker::A,மீந்திருக்கும்,кияхсса
655,linker::A,மீந்திருக்கும்,кюччахсса
656,rechter::A,வலதுபக்கம்,урчӏахсса
657,anderer::A,மற்ற,цамур
658,erster::A,முதனமையான,цалчинмур
659,erster::A,முதனமையான,цалчиннсса
660,zweiter::A,இரண்டாவது,кӏилчиимур
661,dritter::A,மூன்றாவது,шамулчинмур
662,letzter::A,கடைசி,махъва-махъмур
663,allein::ADV,தனியாக,ялгъузну
664,auf einmal::ADV,தடீரென்று,
665,zusammen::ADV,சேர்ந்து,цачӏу
666,zusammen::ADV,சேர்ந்து,архӏал
667,lange::ADV,அதிக நோம்,батӏи къабуклай
668,lange::ADV,அதிக நோம்,хъунмасса хӏаллай
669,plötzlich::ADV,தடீரென்று,цакуну
670,sofort::ADV,உடனடியாக,мугьлат бакъа
671,später::ADV,பிறகு,махъ
672,jetzt::ADV,இப்பொழது,утти
673,jetzt::ADV,இப்பொழது,цӏана
674,heute::ADV,இன்று,хӏакьину
675,morgen::ADV,நாளைக்கு,гьуит
676,morgen::ADV,நாளைக்கு,гьунттий
677,bald::ADV,சீக்கிரம்,
678,dann::ADV,அப்பொழுது,яла
679,gestern::ADV,நேற்று,лахьхьу
680,einst::ADV,ஒரே முறை,
681,damals::ADV,அப்பொழுது,та чӏумал
682,danach::ADV,பிற்பாடு,яла
683,vorher::ADV,முன்பாக,хьхьнчӏ
684,vorher::ADV,முன்பாக,хьхьичӏва
685,zuerst::ADV,முதலில்,бакӏрай
686,zuerst::ADV,முதலில்,цӏу бутӏуй
687,einmal::ADV,ஒரே முறை,цал
688,manchmal::ADV,சில நேரங்களில்,ваксса-таксса
689,oft::ADV,அடிக்கடி,чӏявуну
690,immer::ADV,எப்பொழுதும்,мудан
691,immer::ADV,எப்பொழுதும்,даиман
692,niemals::ADV,ஒருபோதும் இல்லை,тачӏав
693,hier::ADV,இங்கே,шикку
694,hierhin::ADV,இவ்விடத்திற்கு,шиккун
695,von hier::ADV,இனி,шичча
696,dort::ADV,அங்கே,гикку
697,dorthin::ADV,அவ்விடத்திற்கு,тиккун
698,geradeaus::ADV,முன்னாலிருக்கும்,тӏайланм
699,vorwärts::ADV,முன்புறமாக,хьхьичӏунмай
700,rückwärts::ADV,பின்னோக்கி,махъа-хьхьичӏунмай
701,zurück::ADV,பின்பக்கம்,махъунмай
702,unten::ADV,கீழாக,лув
703,hinab::ADV,கீழ் நோக்கி,бакӏ-ялавай
704,hinab::ADV,கீழ் நோக்கி,бакӏъялавай
705,oben::ADV,மேலே,ялув
706,hinauf::ADV,மேலே,лавай
707,überall::ADV,எல்லா இடத்திலும்,гьариий
708,überall::ADV,எல்லா இடத்திலும்,хьу-хьуний
709,überall::ADV,எல்லா இடத்திலும்,гьарца кӏанай
710,nicht::ADV,இல்லை,къа-
711,ein wenig::ADV,கொஞ்சம்,чанни
712,ein wenig::ADV,கொஞ்சம்,ца чансса
713,kaum::ADV,அரிதாக,дахьа
714,sehr::ADV,மிக்க,оьну
715,sehr::ADV,மிக்க,гужну
716,sehr::ADV,மிக்க,хъинну
717,so::ADV,மிகவும்,укукн
718,noch::ADV,இப்பொழுதும்,гьала
719,noch::ADV,இப்பொழுதும்,уттигу
720,noch::ADV,இப்பொழுதும்,цакьинва
721,noch::ADV,இப்பொழுதும்,ттигу-шилагу
722,nur::ADV,மட்டும்,анжагь
723,schon::ADV,ஏற்கனவே,
724,wieder::ADV,மறுபடியும்,цӏуницӏа
725,vergebens::ADV,வீண்,аьдада
726,vergebens::ADV,வீண்,нахӏакь
727,vor::PRP,முன்,хьхьичӏ
728,hinter::PRP,பின்பக்கம்,махъ
729,unter::PRP,கீழே,лув
730,durch::PRP,ஊடே,-х
731,neben::PRP,அடுத்து,чӏарав
732,zwischen::PRP,இடையில்,дянив
733,wegen::PRP,ஏனெனில்,цӏаний
734,dies::PRN,இது,ва
735,das::PRN,அது,та
736,das::PRN,அது,кӏа
737,das::PRN,அது,га
738,alles::PRN,ஒவ்வொன்றும்,щала
739,ich::PRN,நான்,на
740,du::PRN,நீ,ина
741,er::PRN,அவன்,му
742,wir::PRN,நாம்,жу
743,wir::PRN,நாங்கள்,жу
744,ihr::PRN,நீங்கள்,зу
745,sie::PRN,அவர்கள்,
746,was::FPRN,என்ன,ци
747,wer::FPRN,யார்,цу
748,wo::FADV,எங்கே,чув
749,wohin::FADV,எதற்கு,чун
750,wie::FADV,எப்படி,цукун
751,warum::FADV,ஏன்,цан
752,wieviel::FNUM,எவ்வளவு,циксса
753,eins::NUM,ஒன்று,ца
754,zwei::NUM,இரண்டு,кӏива
755,drei::NUM,மூன்று,шамма
756,vier::NUM,நான்கு,мукьа
757,vier::NUM,நான்கு,мукьва
758,fünf::NUM,ஐந்து,ххюва
759,sechs::NUM,ஆறு,ряхва
760,sieben::NUM,ஏழு,арула
761,acht::NUM,எட்டு,мяйва
762,neun::NUM,ஒன்பது,урчӏва
763,zehn::NUM,பத்து,ацӏва
764,elf::NUM,பதினொன்று,ацӏния цава
765,zwölf::NUM,பன்னிரண்டு,ацӏиия кӏива
766,zwanzig::NUM,இருபது,кьува
767,dreißig::NUM,முப்பது,зувира
768,vierzig::NUM,நாற்பது,мукьцӏала
769,fünfzig::NUM,ஐமபது,ххюцӏала
770,sechzig::NUM,அறுபது,ряхцӏала
771,siebzig::NUM,எழுபது,
772,achtzig::NUM,எண்பது,мяйцӏала
773,neunzig::NUM,தொன்னூறு,урчӏцӏала
774,hundert::NUM,நூறு,ттурш
775,hundert::NUM,நூறு,ттуршва
776,tausend::NUM,ஆயிரம்,азарва
777,und::CNJ,மற்றும்,-гу
778,oder::CNJ,அல்லது,я
779,oder::CNJ,அல்லது,ягу
780,stehen::V,நில்,ацӏан
781,sitzen::V,உட்கார்,щяивкӏун икӏан
782,liegen::V,படு,утту нвхьуну икӏан
783,hängen::V,தொங்கச் செய்,зурчӏай тӏун
784,werden::V,ஆகு,хьун
785,passieren::V,நிகழ்,хьун
786,beginnen::V,ஆரம்பி,дайдишин
787,beginnen::V,ஆரம்பி,дайдирхьуну дикӏан
788,enden::V,முடி,къуртал дан
789,wechseln::V,மாற்று,даххана хьун
790,wechseln::V,மாற்று,даххана дуллан
791,aufgehen[Sonne]::V,உயர எழு,буклай бур
792,untergehen[Sonne]::V,பொறுத்து,лаглай бур
793,scheinen[Sonne]::V,பிரகாசி,битан
794,scheinen[Sonne]::V,பிரகாசி,чани буллан
795,donnern::V,இடி,тӏий бур
796,wehen::V,வீசு,бишлай бур
797,strömen::V,பாயதல்,экьинан
798,fließen::V,நீரோட்டம் போக்கில் போ,экьинан
799,sich drehen::V,சுழல்,гьанан
800,schwanken::V,தள்ளாடு,хъюлчу тӏун
801,schwanken::V,தள்ளாடு,хӏуркку тӏун
802,schwingen::V,ஆடு,хъюлчай тӏун
803,schwingen::V,ஆடு,хъюлчу тӏун
804,fallen::V,விழு,багьлан
805,brennen::V,எரி,ччучлан
806,rauchen::V,பகை பிடி,пуркӏу тӏун
807,regnen::V,மழை பெய்,лачӏун
808,regnen::V,மழை பெய்,лачIлай дур
809,gefrieren::V,உறைந்துவிடு,микӏ лачӏун
810,tauen::V,உருகு,баслан
811,schmelzen::V,உருகு,баслан
812,trocknen::V,உலர்த்து,кьакьан
813,sieden::V,கொதிக்க வை,щаран
814,faulen::V,அழுகச் செய்,аьллан
815,verfaulen::V,அழுகச் செய்,аьллан
816,verfaulen::V,அழுகச் செய்,аьян
817,reißen::V,திடீரென அறு,ххя дукан
818,versinken::V,மூழ்கு,оькьлан
819,versinken::V,மூழ்கு,оькьан
820,vergehen::V,கடந்துசெல்,лялиян
821,erscheinen::V,தோன்றச்,буккан
822,erscheinen::V,தோன்றச்,загьир хьун
823,verschwinden::V,மறைந்து போ,бат хьун
824,verschwinden::V,மறைந்து போ,акъа хьун
825,sinken::V,பதைவுறு,чахь учин
826,abnehmen::V,குறை,чан хьун
827,abnehmen::V,குறை,ссуссукьу хьун
828,zunehmen::V,உயர்த்து,гьарза хьун
829,steigen::V,உயர எழு,гьаз хьун
830,wachsen::V,வளர்,ххяххан
831,glänzen::V,மிளிர்,цӏай буккан
832,funkeln::V,பிரகாசி,цӏай-цӏай тӏун
833,lärmen::V,கொம்பு,чӏу буллан
834,lärmen::V,கொம்பு,аьлагъужа буллан
835,läuten::V,மணியொலியிசை,занг ришлан
836,läuten::V,மணியொலியிசை,занг дуллан
837,klingeln::V,மணி அடி,занг ришлан
838,klingeln::V,மணி அடி,занг дуллан
839,klirren::V,கிலுங்கு,
840,brausen::V,இரைதல்,никъащилан
841,rauschen::V,சலசலப்பு,щурщур тӏун
842,klingen::V,சிலம்புதல்,чӏу буклан
843,bellen::V,குரை,хӏап тӏун
844,heulen::V,ஊளையிடு,
845,blasen::V,ஊது,уф тӏун
846,pfeifen::V,சீழ்க்கை எழப்பு,щютӏа тӏун
847,schreien::V,கூச்சலிடு,чӏу бан
848,stöhnen::V,வேதனை,угь-къак тӏун
849,zittern::V,நடுங்கு,зурзу чин
850,zittern::V,நடுங்கு,зурзу тӏун
851,leben::V,உயிருடனிரு,ялапар хъанан
852,geboren werden::V,பிற,ан
853,atmen::V,சுவாசி,ссихӏ ласлан
854,atmen::V,சுவாசி,ссихӏ бигьлан
855,trinken::V,குடி,хӏачӏан
856,trinken::V,குடி,хӏачӏлан
857,essen::V,சாப்பிடு,канан
858,schlucken::V,முழுங்கு,кьюлтӏа тӏун
859,müde werden::V,கையயர்தல்,аьхчӏин
860,einschlafen::V,தூங்க,шанан икӏан
861,schlafen::V,தூங்கு,шанан
862,aufwachen::V,எழுப்பு,чантӏ учин
863,aufstehen::V,எழுந்திரு,бизан
864,sich erholen::V,இளைப்பாறு,бигьалаган
865,krank werden::V,விழுதல்,къашай хьун
866,krank sein::V,நருக்கலாயிருக்க,къашай хъанан
867,krank sein::V,நருக்கலாயிருக்க,къашавай икӏан
868,schmerzen::V,நோவுறு,цӏун
869,husten::V,இருமு,хъугьу чин
870,husten::V,இருமு,хъугьу тӏун
871,genesen::V,குணம் அடை,хъин хьун
872,genesen::V,குணம் அடை,сагъ лаган
873,sterben::V,மரணமடை,ивчӏан
874,umkommen::V,நசி,лиллан
875,umkommen::V,நசி,литӏлан
876,umkommen::V,நசி,ажал биян
877,umkommen::V,நசி,личӏи хьун
878,umkommen::V,நசி,иакьлу хьун
879,umkommen::V,நசி,ахир жан хъанан
880,umkommen::V,நசி,рухӏирачӏа икӏан
881,sich bewegen::V,நகர்த்து,сукку хьун
882,sich rühren::V,அசை,сукку хьун
883,sich erheben::V,எழுந்து நில்,бизан
884,sich setzen::V,உட்கார்,щяикӏан
885,sich setzen::V,உட்கார்,щябикӏан
886,hinfallen::V,விழு,багьан
887,laufen::V,நட,занан
888,schreiten::V,கவடுவைத்தல்,ша ласлан
889,spazierengehen::V,உலவு,сайр буллан
890,eilen::V,விரைந்து,анавар буккан
891,sich beeilen::V,அவசரப்படுத்து,анавар буккан
892,sausen::V,விரைந்து செல்,никъа щилан
893,sausen::V,விரைந்து செல்,никъа щун
894,rennen::V,ஓடு,лечлан
895,springen::V,குதி,тӏанкӏ дан
896,klettern::V,ஏறு,лахълан
897,schaukeln::V,தள்ளாடு,гьайжак бигьлан
898,kriechen::V,மெதுவாக நடந்து செல்,ххярк тӏун
899,schwimmen::V,நீந்து,гьузун
900,tauchen::V,மூழ்கி நீச்சலடி,лултту уккан
901,rudern::V,துடுப்புப் போடு,бяхлан
902,rudern::V,துடுப்புப் போடு,батӏлан
903,rudern::V,துடுப்புப் போடு,ххялаххи дуклан
904,fahren::V,ஓட்டு,гьан
905,fliegen::V,பற,лехлан
906,gehen::V,போ,нан
907,weggehen::V,விலகிச் செல்,ялагьан
908,abfahren::V,புறப்பட்டுச் செல்,гьан
909,anhalten::V,நின்றுவிடு,бацӏан
910,hineingehen::V,மறையச் செய்,буххан
911,eintreten::V,நுழை,буххан
912,kommen::V,வா,учӏан
913,ankommen::V,வநது சேர்,биян
914,ankommen::V,வநது சேர்,бучӏан
915,zurückkommen::V,திரும்பி வா,зана хъун
916,zurückkommen::V,திரும்பி வா,зана бикӏан
917,bleiben::V,இரு,личӏан
918,warten::V,தாமதி,ялугьлан
919,erwarten::V,எதிர்நோக்கு,ялугьлан
920,suchen::V,தேடு,луглан
921,finden::V,கண்டுபிடி,лякъин
922,versuchen::V,முயற்சி செய்,ххал буллан
923,vorbereiten::V,ஆயத்தம் செய்,хӏадур бан
924,lieben::V,அன்பு செலுத்து,эшкьи хьуиу бикӏан
925,mögen::V,விரும்பு,ххиран бикӏан
926,lachen::V,சிரி,хъян
927,rühren::V,இதயத்தைத் தொடு,
928,weinen::V,அழு,аьтӏун
929,schimpfen::V,சாபமிடு,дяъван
930,schimpfen::V,சாபமிடு,ссугайи агьан
931,sich ärgern::V,கோப்பபடு,ссибизлан
932,sich fürchten::V,பயப்படு,ингъауслан
933,fürchten::V,பயப்படுத்து,хӏучӏ тӏун
934,fliehen::V,ஓடு,ака бан
935,flüchten::V,தப்பிவிடு,лихъан
936,sehen::V,பார்,чӏалан
937,anschauen::V,கூர்ந்து கவனி,урган
938,ansehen::V,கவனி,буруглан
939,hören::V,கேள்,баллан
940,zuhören::V,சுவைத்துப் பார்,вичӏи дихьлан
941,probieren::V,ருசி,тӏин ххал буллан
942,riechen::V,முகர்ந்து பார்,ссунтӏа тӏун
943,fühlen::V,தொட்டுணர்,дакӏнил буслан
944,scheinen::V,காணப்படு,ххан
945,scheinen::V,காணப்படு,бизан
946,scheinen::V,காணப்படு,ххан бикӏлай бикӏан
947,zu sehen sein::V,தோன்றுதல்,
948,vernehmen::V,கேள்,баян
949,frieren::V,குதுகுதுகு,лигьулул хъанан
950,tun::V,செய்,бан
951,können::V,இயல்வது,хьун
952,wollen::V,விரும்பு,
953,anfangen::V,தொடங்கு,дайдишин
954,beenden::V,முடி,къуртал бан
955,aufhören::V,நிறுத்து,кьабагьан
956,gelingen::V,வெற்றி,бюхъан
957,geraten::V,ஏற்படுத்து,
958,öffnen::V,திற,тӏитӏин
959,schließen::V,மூடு,лакьин
960,stellen::V,வை,дацӏан дан
961,stellen::V,வை,бишин
962,setzen::V,வை,щяитан
963,legen::V,பரப்பி வை,бишин
964,berühren::V,பதி,ка щун
965,verbinden::V,சேர்,бахӏин
966,verbinden::V,சேர்,дахӏин
967,bedecken::V,உறைபோடு,ялтту бущин
968,bedecken::V,உறைபோடு,ялтту бакьин
969,aufhängen::V,தொங்கவிடு,лахъан
970,anzünden::V,எரியூட்டு,лахъан
971,aufheben::V,பொறுக்கி எடு,гьаз бан
972,zurücklassen::V,விட்டுச் செல்,кьаитан
973,zurücklassen::V,விட்டுச் செல்,битан
974,verlieren::V,இழ,дакъа дан
975,fallen lassen::V,அளவில் குறைவு,рутан
976,machen::V,தயார்செய்,дан
977,herstellen::V,உற்பத்தி செய்,яраг ишла бувиу бан
978,bauen::V,கட்டு,дан
979,reparieren::V,பழுது பார்,дакьин дан
980,verbessern::V,மேம்படுத்து,ххуй дан
981,ändern::V,மாற்றி அமை,баххана бан
982,graben::V,குழி வெட்டு,дуклан
983,beugen::V,வனை,лахӏан бан
984,beugen::V,வனை,кьус бикӏан
985,biegen::V,வனை,баччин
986,biegen::V,வனை,лахӏан бан
987,drehen::V,சுழல்,гьанан
988,wenden::V,குடைகவிழு,кӏура баен бан
989,umdrehen::V,சுற்றும் முற்றும் பார்,кӏура баен бан
990,heben::V,தூக்கு,гьаз бан
991,hochheben::V,தூக்கு,гьаз бан
992,ergreifen::V,பறி,хъап дан
993,ergreifen::V,பறி,хъап увиу угьан
994,halten::V,பிடித்துக் கொள்,бугьлан
995,drücken::V,அழுத்து,кьюч бигьлан
996,schieben::V,தள்ளு,щун
997,kratzen::V,கீறு,
998,lecken::V,நக்கு,ланцӏа тӏун
999,beißen::V,கடி,хъапа тӏун
1000,beißen::V,கடி,кьацӏа тӏун
1001,abreißen::V,கிழி,буцан
1002,abschneiden::V,வெட்டி எடு,бухъан
1003,abschneiden::V,வெட்டி எடு,кьукьин
1004,binden::V,கட்டு,бахӏин
1005,binden::V,கட்டு,дахӏин
1006,stecken::V,பதிய வை,
1007,brechen::V,உடை,гъагъан
1008,klopfen::V,தட்டு,кьутӏа тӏун
1009,hauen::V,அடி,рищун
1010,kleben::V,ஒட்டு,лачӏун буллан
1011,reiben::V,தேய்,ссуку буллан
1012,streichen::V,பரவச்செய்,дугъан
1013,streichen::V,பரவச்செய்,аьгъу дан
1014,schleifen::V,அரை,
1015,schneiden::V,துண்டாக்கு,духълан
1016,schneiden::V,துண்டாக்கு,кьукьлан
1017,rütteln::V,மெல்ல தள்ளு,
1018,schütteln::V,குலுக்கு,хъюлчу буллан
1019,schwenken::V,ஊஞ்சலாடு,палцӏ дуллан
1020,schütten::V,ஊற்று,рутӏин
1021,füllen::V,நிரப்பு,буцӏин бан
1022,einwickeln::V,சுற்று,кай-кай бан
1023,tragen::V,எடுத்துச் செல்,ларсун занан
1024,tragen::V,எடுத்துச் செல்,ларсун ачин
1025,schleppen::V,இழுத்துச் செல்,ххилан
1026,ziehen::V,இழு,
1027,aufbewahren::V,வைத்துக் கொள்,ядан
1028,aufbewahren::V,வைத்துக் கொள்,ядуллан
1029,werfen::V,வீசி எறி,личин
1030,fangen::V,பிடி,бугьан
1031,fangen::V,பிடி,бугьлан
1032,packen::V,பிடித்துக்கொள்,
1033,verstecken::V,மறை,ладитан
1034,verstecken::V,மறை,кьюлтӏ дан
1035,verstecken::V,மறை,дахьлаган дан
1036,teilen::V,பாகங்களாகப் பிரி,бачӏин
1037,teilen::V,பாகங்களாகப் பிரி,бутӏа бан
1038,schicken::V,அனுப்பு,тӏайла буккан
1039,bringen::V,கொண்டு வா,диян дан
1040,hinzufügen::V,சேர்,ххи бан
1041,bekommen::V,பெறு,ласун
1042,erhalten::V,பெறு,ласун
1043,nehmen::V,எடு,ласун
1044,wählen::V,தேர்ந்தெடு,бувчӏин
1045,auswählen::V,தேர்ல்தெடு,бувчӏин
1046,auswählen::V,தேர்ல்தெடு,язи бугьан
1047,bewahren::V,கெடாது பேணு,ядан
1048,behindern::V,தடங்கல் செய்,дайщишруду дуллан
1049,verderben::V,நாசமாக்கு,зия дан
1050,beschädigen::V,சேதப்படுத்து,зарал буллан
1051,zerbrechen::V,உடை,гьагъан
1052,zerbrechen::V,உடை,гьагъан бан
1053,zerreißen::V,கிழி,ххяхха дуккан
1054,zerstören::V,அழி,лекьан дан
1055,verbrennen::V,எரியூட்டு,ччуччин
1056,geben::V,கொடு,дулун
1057,reichen::V,வழங்கு,дулун
1058,schenken::V,மொயத்தல்,пишкаш дан
1059,schenken::V,மொயத்தல்,багъишла дан
1060,schenken::V,மொயத்தல்,ихӏсандалун дуллун
1061,versprechen::V,உறுதியளி,банна чин
1062,wünschen::V,ஆசைப்படு,
1063,loben::V,புகழ்ச்சி கூறு,цӏа дан
1064,küssen::V,முத்தமிடு,ппай тӏун
1065,wiegen::V,ஆட்டுத்தல்,гьуркку тӏун
1066,wiegen::V,ஆட்டுத்தல்,гьуркку буллан
1067,wiegen::V,ஆட்டுத்தல்,гьуркку бан
1068,zudecken::V,உறைபோடு,
1069,wecken::V,எழுப்பு,чантӏ учин ан
1070,zeigen::V,காட்டு,ккаккан бан
1071,führen::V,வழிகாட்டி,буцин
1072,lehren::V,சொல்லிக் கொடு,лахьхьин бан
1073,lehren::V,சொல்லிக் கொடு,лахьхьин буллан
1074,unterrichten::V,அறிவுரை கூறு,дарс дишаван
1075,aufziehen::V,வளர்,хъуна ан
1076,aufziehen::V,வளர்,тарбия ан
1077,leiten::V,அழைத்துச் செல்,каялувшиву дан
1078,antreiben::V,தூண்டு,
1079,lassen::V,விடு,
1080,einladen::V,அழை,хъамалу оьвчин
1081,vereinigen::V,ஒன்றாகச் சேர்,ца бан
1082,besuchen::V,வருகை புரி,ялун уххан
1083,treffen::V,சந்தி,хьуна бакьин
1084,sich versammeln::V,தொகுப்பு,батӏин
1085,spielen::V,விளையாடு,тӏуркӏу тӏун
1086,singen::V,பாடு,балай тӏун
1087,tanzen::V,நடனமாடு,къавтӏун
1088,sich trennen::V,தனிப்படடுத்து,ппив хьун
1089,verlassen::V,கைவிடு,увккун гьан
1090,retten::V,காப்பாற்று,ххассал бан
1091,bewachen::V,காவல் செய்,къарал бан
1092,schützen::V,பாதுகாப்பு செய்,ябан
1093,verteidigen::V,எதிர்த்து நில்,буруччин
1094,sich schlagen::V,பூசலிடு,биян
1095,schießen::V,சுட்டுக் கொல்,битлан
1096,siegen::V,வெற்றி பெறு,ххув хьун
1097,siegen::V,வெற்றி பெறு,ххувшаву ласун
1098,ärgern::V,எரிச்சலூட்டு,ссибизан уллан
1099,schlagen::V,அடி,рищун
1100,treten::V,உதை,
1101,stechen::V,கொட்டு,кьутӏин
1102,stoßen::V,நெருக்கு,щун
1103,stehlen::V,திருடு,дацин
1104,stören::V,தொல்லைகொடு,кьючин
1105,belästigen::V,தொல்லை கொடு,бизар уллан
1106,verbergen::V,மறை,лабитан
1107,verbergen::V,மறை,кӏучӏ бан
1108,täuschen::V,ஏமாற்று,хъяврин ан
1109,betrügen::V,ஏமாற்று,аьикьин ан
1110,töten::V,கொல்,ивчӏан
1111,wohnen::V,தங்கியிரு,оьрму бутлан
1112,arbeiten::V,வேலை செய்,зун
1113,sammeln::V,ஒன்றுசேர்,ттихӏин
1114,sammeln::V,ஒன்றுசேர்,вив дишин
1115,pflücken::V,கொய்து எடு,риттун
1116,jagen::V,வேட்டையாடு,авли занан
1117,fischen::V,மீன் பிடி,чавахъру бугьлан
1118,fassen::V,பிடி,бугьан
1119,hüten::V,காவல் செய்,урттуйн бакьлан
1120,treiben::V,ஓட்டு,дачин дуллан
1121,treiben::V,ஓட்டு,лихъан буллан
1122,anbinden::V,கட்டு,бахӏин
1123,füttern::V,உணவளி,канаки буллан
1124,melken::V,பால் கற,ттизин
1125,hacken::V,வெட்டி எடு,мюрш буллан
1126,hacken::V,வெட்டி எடு,мюрш бан
1127,gießen::V,நீர்ப் பாய்ச்சு,щин дишин
1128,reifen::V,பழு,диян
1129,zubereiten::V,சமையல் செய்,хӏадур дан
1130,zubereiten::V,சமையல் செய்,хӏадур бан
1131,kochen::V,வேகவை,шашан
1132,kochen::V,வேகவை,шашан дуллан
1133,backen::V,வெப்பத்தில் வாட்டு,бишлан
1134,backen::V,வெப்பத்தில் வாட்டு,шахьлан
1135,braten::V,பொரியச் செய்,цӏарайх дуллан
1136,umrühren::V,கலக்கு,хӏала бан
1137,stricken::V,பின்னியிழை,щащлан
1138,stricken::V,பின்னியிழை,щащан
1139,nähen::V,தையல் வேலை செய்,дуруххан
1140,färben::V,வண்ணம் பெறச் செய்,ранг щун
1141,reinigen::V,சுத்தம் செய்,марцӏ бан
1142,waschen::V,கழுவு,шюшин
1143,abwischen::V,துடை,лишин
1144,spülen::V,அலசு,вилаган
1145,fegen::V,பெறுக்கு,башин
1146,kehren::V,பெறுக்கு,бахьлан
1147,baden::V,குளி,щинавун учӏлан
1148,sich waschen::V,கழுவு,диссун
1149,sich waschen::V,கழுவு,лажин диссун
1150,sich waschen::V,கழுவு,лажин дислан
1151,sich waschen::V,கழுவு,биссун
1152,sich waschen::V,கழுவு,чурх бислан
1153,ausziehen::V,கழற்று,ликкан
1154,anziehen::V,புனைதல்,лаххан
1155,sich anziehen::V,உடுத்துதல்,янна лаххан
1156,kämmen::V,தலை வாரிக் கொள்,ттарал дуккан
1157,schmücken::V,அழகுபடுத்து,чӏюлу бан
1158,sagen::V,சொல்,учин
1159,sprechen::V,பேசு,гъалгъа тӏун
1160,reden::V,பெசு,гъалгъа тӏун
1161,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,гъалгъа тӏун
1162,fragen::V,கேள்,цӏуххин
1163,bitten::V,வேண்டு,тавакъю буллан
1164,erzählen::V,சொல்,хавар бусан
1165,mitteilen::V,சொல்,баян бан
1166,mitteilen::V,சொல்,хавар бан
1167,nennen::V,பெயரிடுதல்,цӏа дизан
1168,rufen::V,கூச்சலிடு,оьвтӏун
1169,prahlen::V,தற்பெருமை பேசு,цӏа дуллан
1170,übersetzen::V,மொழிபெயர்ப்பு செய்,таржума бан
1171,denken::V,யோசி,пикри буллан
1172,glauben::V,நம்பு,вих хьун
1173,bemerken::V,கவனி,хӏисав хъун
1174,erkennen::V,அடையாளம் கண்டுகொள்,увчӏин
1175,begreifen::V,பற்றிக்கொள்,бувчӏин
1176,verstehen::V,புரிந்து கொள்,
1177,lernen::V,கற்றுக்கொள்,лахьлан
1178,lernen::V,கற்றுக்கொள்,лахьхьин
1179,wissen::V,தெரிந்திரு,кӏулну бикӏан
1180,wissen::V,தெரிந்திரு,хавар бикӏан
1181,sich erinnern an::V,நினைவு கூர்,дакӏнин бутан
1182,vergessen::V,மற,хъама битан
1183,messen::V,அளவிடு,дуцин дуллан
1184,messen::V,அளவிடு,дуцин дан
1185,zählen::V,எண்ணு,дуккин
1186,rechnen::V,கணக்கிடு,хӏисав дан
1187,lesen::V,படி,ккалан
1188,malen::V,வண்ணச்சித்திரம்,сурат дуллан
1189,zeichnen::V,வரை,сурат дуллан
1190,schreiben::V,எழுது,чичин
1191,schreiben::V,எழுது,чичлан
1192,besitzen::V,உடைமையாகக் கொண்டிரு,дуну икӏан
1193,besitzen::V,உடைமையாகக் கொண்டிரு,дуну дикӏан
1194,besitzen::V,உடைமையாகக் கொண்டிரு,заллуну икӏан
1195,kaufen::V,வாங்கு,машан ласун
1196,verkaufen::V,விற்பனை செய்,баххан
1197,bezahlen::V,இறுத்தல்,арцу дулун
1198,bezahlen::V,இறுத்தல்,багьа булун
1199,zahlen::V,பணம் செலுத்து,арцу дулун
1200,zahlen::V,பணம் செலுத்து,багьа булун
1201,beherrschen::V,ஆட்சிசெய்,дуну икӏан
1202,beherrschen::V,ஆட்சிசெய்,заллуну икӏан
1203,ertragen::V,தாங்கு,бухӏан
