,Concept_ID,lv,lt
771,Loch::N,caurums,skylė
772,Winkel::N,пельӧс,kampas
773,Winkel::N,пельӧс,kampelis
774,Winkel::N,leņķis,kampas
775,Winkel::N,leņķis,kampelis
776,Muster::N,сер,raštas
777,Muster::N,piemērs,raštas
778,Größe::N,ыджда,dydis
779,Größe::N,ыджда,didumas
780,Größe::N,lielums,dydis
781,Größe::N,lielums,didumas
782,Länge::N,кузьта,ilgis
783,Länge::N,кузьта,ilgumas
784,Länge::N,garums,ilgis
785,Länge::N,garums,ilgumas
786,Höhe::N,джуджда,aukštis
787,Höhe::N,джуджда,aukštuma
788,Höhe::N,augstums,aukštis
789,Höhe::N,augstums,aukštuma
790,Gewicht::N,сьӧкта,svoris
791,Gewicht::N,сьӧкта,svarstis
792,Gewicht::N,сьӧкталун,svoris
793,Gewicht::N,сьӧкталун,svarstis
794,Gewicht::N,svars,svoris
795,Gewicht::N,svars,svarstis
796,Gewicht::N,smagums,svoris
797,Gewicht::N,smagums,svarstis
798,Menge::N,лун,kiekis
799,Menge::N,лун,daugybė
800,Menge::N,числӧ,kiekis
801,Menge::N,числӧ,daugybė
802,Menge::N,masa,kiekis
803,Menge::N,masa,daugybė
804,Menge::N,daudzums,kiekis
805,Menge::N,daudzums,daugybė
806,Haufen::N,чукӧр,krūva
807,Haufen::N,чукӧр,šūsnis
808,Haufen::N,čupa,krūva
809,Haufen::N,čupa,šūsnis
810,Haufen::N,grēda,krūva
811,Haufen::N,grēda,šūsnis
812,Haufen::N,kaudze,krūva
813,Haufen::N,kaudze,šūsnis
814,Reihe::N,рад,greta
815,Reihe::N,rinda,greta
816,Reihe::N,virkne,greta
817,Boot::N,пыж,valtis
818,Boot::N,пыж,laivelis
819,Boot::N,laiva,valtis
820,Boot::N,laiva,laivelis
821,Ruder::N,пелыс,irklas
822,Ruder::N,ӧпаснӧй,irklas
823,Ruder::N,airis,irklas
824,Ruder::N,irklis,irklas
825,Schlitten::N,дадь,rogės
826,Schlitten::N,дадь,rogutės
827,Schlitten::N,ragavas,rogės
828,Schlitten::N,ragavas,rogutės
829,Ski::N,лызь,slidė
830,Ski::N,slēpe,slidė
831,Lagerfeuer::N,бипур,laužas
832,Lagerfeuer::N,ugunskurs,laužas
833,Last::N,сьӧкыдтор,našta
834,Last::N,сьӧкыдтор,nešulys
835,Last::N,krava,našta
836,Last::N,krava,nešulys
837,Gang::N,мунӧм,eisena
838,Gang::N,ветлӧм,eisena
839,Gang::N,eja,eisena
840,Gang::N,gājums,eisena
841,Schritt::N,воськов,žingsnis
842,Schritt::N,воськовтӧм,žingsnis
843,Schritt::N,solis,žingsnis
844,Norden::N,войвыв,šiaurė
845,Norden::N,войвыв,žiemiai
846,Norden::N,ziemeļi,šiaurė
847,Norden::N,ziemeļi,žiemiai
848,Süden::N,лунвыв,pietūs
849,Süden::N,dienvidi,pietūs
850,Westen::N,рытыв,vakarai
851,Westen::N,rietumi,vakarai
852,Osten::N,асыв,rytai
853,Osten::N,austrumi,rytai
854,Holz::N,пу,mediena
855,Holz::N,koks,mediena
856,Holz::N,koksne,mediena
857,Brett::N,пӧв,lenta
858,Brett::N,dēlis,lenta
859,Platte::N,плита,plokštė
860,Platte::N,plate,plokštė
861,Platte::N,plāksne,plokštė
862,Stütze::N,пыкӧд,atrama
863,Stütze::N,пыкӧд,atspara
864,Stütze::N,мыджӧд,atrama
865,Stütze::N,мыджӧд,atspara
866,Stütze::N,balsts,atrama
867,Stütze::N,balsts,atspara
868,Stütze::N,atspaids,atrama
869,Stütze::N,atspaids,atspara
870,Stange::N,потш,lazda
871,Stange::N,потш,kartis
872,Stange::N,maikste,lazda
873,Stange::N,maikste,kartis
874,Stock::N,бедь,lazda
875,Stock::N,boze,lazda
876,Stock::N,spieķis,lazda
877,Stab::N,зир,kartis
878,Stab::N,zizlis,kartis
879,Rohr::N,труба,vamzdis
880,Rohr::N,caurule,vamzdis
881,Haus::N,керка,namas
882,Haus::N,māja,namas
883,Heim::N,горт,namai
884,Heim::N,mājas,namai
885,Ofen::N,пач,krosnis
886,Ofen::N,krāsns,krosnis
887,Fußboden::N,джодж,grindys
888,Fußboden::N,grīda,grindys
889,Tisch::N,пызан,stalas
890,Tisch::N,galds,stalas
891,Stuhl::N,улӧс,kėdė
892,Stuhl::N,krēsls,kėdė
893,Wiege::N,зыбка,lopšys
894,Wiege::N,šūpulis,lopšys
895,Bett::N,вольпась,lova
896,Bett::N,вольпась,patalai
897,Bett::N,gulta,lova
898,Bett::N,gulta,patalai
899,Regal::N,джадж,lentyna
900,Regal::N,plaukts,lentyna
901,Kiste::N,куд,dėžė
902,Kiste::N,ящик,dėžė
903,Kiste::N,kaste,dėžė
904,Kiste::N,šķirsts,dėžė
905,Fenster::N,ӧшинь,langas
906,Fenster::N,logs,langas
907,Tür::N,ӧдзӧс,durys
908,Tür::N,durvis,durys
909,Tor::N,дзиръя,vartai
910,Tor::N,vārti,vartai
911,Zaun::N,потшӧс,tvora
912,Zaun::N,žogs,tvora
913,Dach::N,вевт,stogas
914,Dach::N,jumts,stogas
915,Leiter::N,пос,kopėčios
916,Leiter::N,kāpnes,kopėčios
917,Leiter::N,redeles,kopėčios
918,Besen::N,рос,šluota
919,Besen::N,slota,šluota
920,Spaten::N,зыр,lopeta
921,Spaten::N,зыр,kastuvas
922,Spaten::N,lāpsta,lopeta
923,Spaten::N,lāpsta,kastuvas
924,Schaufel::N,тэльӧб,semtuvas
925,Schaufel::N,liekšķere,semtuvas
926,Gabel::N,вилки,šakutė
927,Gabel::N,dakšiņa,šakutė
928,Löffel::N,пань,šaukštas
929,Löffel::N,karote,šaukštas
930,Messer::N,пурт,peilis
931,Messer::N,nazis,peilis
932,Nagel::N,тув,vinis
933,Nagel::N,кӧрт тув,vinis
934,Nagel::N,nagla,vinis
935,Netz::N,тыв,tinklas
936,Netz::N,tīkls,tinklas
937,Haken::N,крук,vagis
938,Haken::N,крук,kablys
939,Haken::N,āķis,vagis
940,Haken::N,āķis,kablys
941,Haken::N,kāsis,vagis
942,Haken::N,kāsis,kablys
943,Haken::N,krampis,vagis
944,Haken::N,krampis,kablys
945,Griff::N,нуд,kotas
946,Griff::N,нуд,rankena
947,Griff::N,kāts,kotas
948,Griff::N,kāts,rankena
949,Griff::N,rokturis,kotas
950,Griff::N,rokturis,rankena
951,Schloss::N,томан,spyna
952,Schloss::N,томан,užraktas
953,Schloss::N,aizslēgs,spyna
954,Schloss::N,aizslēgs,užraktas
955,Bild::N,серпас,paveikslas
956,Bild::N,glezna,paveikslas
957,Figur::N,пертас,figūra
958,Figur::N,вежньӧг,figūra
959,Figur::N,figūra,figūra
960,Puppe::N,акань,lėlė
961,Puppe::N,lelle,lėlė
962,Beutel::N,мешӧк,krepšys
963,Beutel::N,мешӧк,maišelis
964,Beutel::N,kule,krepšys
965,Beutel::N,kule,maišelis
966,Beutel::N,maisiņš,krepšys
967,Beutel::N,maisiņš,maišelis
968,Bündel::N,кӧртӧд,ryšulys
969,Bündel::N,sainis,ryšulys
970,Tasche::N,сумка,krepšelis
971,Tasche::N,soma,krepšelis
972,Eimer::N,ведра,kibiras
973,Eimer::N,spainis,kibiras
974,Deckel::N,пӧдан,dangtis
975,Deckel::N,тупкӧд,dangtis
976,Deckel::N,vāks,dangtis
977,Geschirr::N,дозмук,indai
978,Geschirr::N,тасьті-пань,indai
979,Geschirr::N,trauki,indai
980,Sack::N,мешӧк,maišas
981,Sack::N,maiss,maišas
982,Tasse::N,бекар,puodukas
983,Tasse::N,тасьті,puodukas
984,Tasse::N,tase,puodukas
985,Topf::N,гырнич,puodas
986,Topf::N,pods,puodas
987,Kessel::N,пӧрт,katilas
988,Kessel::N,katls,katilas
989,Essen::N,сёйӧм,valgis
990,Essen::N,ēdiens,valgis
991,Nahrung::N,сёян,penas
992,Nahrung::N,сёян,maistas
993,Nahrung::N,barība,penas
994,Nahrung::N,barība,maistas
995,Speise::N,сёян,patiekalas
996,Speise::N,сёянтор,patiekalas
997,Speise::N,ēdiens,patiekalas
998,Fleisch::N,яй,mėsa
999,Fleisch::N,gaļa,mėsa
1000,Getreide::N,нянь,javai
1001,Getreide::N,labība,javai
1002,Brei::N,рок,košė
1003,Brei::N,putra,košė
1004,Brei::N,biezenis,košė
1005,Brot::N,нянь,duona
1006,Brot::N,maize,duona
1007,Scheibe::N,шӧрӧм,riekė
1008,Scheibe::N,чӧлан,riekė
1009,Scheibe::N,šķēle,riekė
1010,Scheibe::N,rieciens,riekė
1011,Fett::N,гос,taukai
1012,Fett::N,гос,riebalai
1013,Fett::N,тшог,taukai
1014,Fett::N,тшог,riebalai
1015,Fett::N,tauki,taukai
1016,Fett::N,tauki,riebalai
1017,Butter::N,вый,sviestas
1018,Butter::N,sviests,sviestas
1019,Öl::N,вый,aliejus
1020,Öl::N,eļļa,aliejus
1021,Salz::N,сов,druska
1022,Salz::N,sāls,druska
1023,Suppe::N,шыд,sriuba
1024,Suppe::N,zupa,sriuba
1025,Honig::N,ма,medus
1026,Honig::N,medus,medus
1027,Milch::N,йӧв,pienas
1028,Milch::N,piens,pienas
1029,Tee::N,чай,arbata
1030,Tee::N,tēja,arbata
1031,Leder::N,ку,oda
1032,Leder::N,āda,oda
1033,Wolle::N,вурун,vilna
1034,Wolle::N,vilna,vilna
1035,Stoff::N,дӧра,audeklas
1036,Stoff::N,drāna,audeklas
1037,Stoff::N,audums,audeklas
1038,Nadel::N,ем,adata
1039,Nadel::N,adata,adata
1040,Faden::N,сунис,gija
1041,Faden::N,сунис,siūlas
1042,Faden::N,diegs,gija
1043,Faden::N,diegs,siūlas
1044,Faden::N,pavediens,gija
1045,Faden::N,pavediens,siūlas
1046,Knopf::N,кизь,saga
1047,Knopf::N,poga,saga
1048,Knoten::N,гӧрӧд,mazgas
1049,Knoten::N,mezgls,mazgas
1050,Farbe::N,краска,dažai
1051,Farbe::N,вап,dažai
1052,Farbe::N,krāsa,dažai
1053,Kleidung::N,паськӧм,rūbai
1054,Kleidung::N,паськӧм,drabužiai
1055,Kleidung::N,tērps,rūbai
1056,Kleidung::N,tērps,drabužiai
1057,Kleidung::N,drēbes,rūbai
1058,Kleidung::N,drēbes,drabužiai
1059,Hemd::N,дӧрӧм,marškiniai
1060,Hemd::N,krekls,marškiniai
1061,Kragen::N,воротник,apykaklė
1062,Kragen::N,apkakle,apykaklė
1063,Ärmel::N,сос,rankovė
1064,Ärmel::N,piedurkne,rankovė
1065,Hose::N,гач,kelnės
1066,Hose::N,bikses,kelnės
1067,Gürtel::N,вӧнь,juosta
1068,Gürtel::N,вӧнь,diržas
1069,Gürtel::N,josta,juosta
1070,Gürtel::N,josta,diržas
1071,Mütze::N,шапка,kepurė
1072,Mütze::N,cepure,kepurė
1073,Schuh::N,башмак,batas
1074,Schuh::N,ботинки,batas
1075,Schuh::N,kurpe,batas
1076,Stiefel::N,сапӧг,auliniai batai
1077,Stiefel::N,zābaks,auliniai batai
1078,Ring::N,кытш,žiedas
1079,Ring::N,gredzens,žiedas
1080,Band::N,лента,kaspinas
1081,Band::N,вундас,kaspinas
1082,Band::N,lente,kaspinas
1083,Kamm::N,сынан,šukos
1084,Kamm::N,ķemme,šukos
1085,Spiegel::N,рӧмпӧштан,veidrodis
1086,Spiegel::N,spogulis,veidrodis
1087,Riemen::N,тасма,diržas
1088,Riemen::N,siksna,diržas
1089,Schnur::N,гез,virvė
1090,Schnur::N,aukla,virvė
1091,Leine::N,юргез,pavadėlis
1092,Leine::N,saite,pavadėlis
1093,Decke::N,эшкын,antklodė
1094,Decke::N,шебрас,antklodė
1095,Decke::N,sega,antklodė
1096,Kissen::N,юрлӧс,pagalvė
1097,Kissen::N,юрлӧс,priegalvis
1098,Kissen::N,spilvens,pagalvė
1099,Kissen::N,spilvens,priegalvis
1100,Tuch::N,чышъян,skarelė
1101,Tuch::N,vadmala,skarelė
1102,Handtuch::N,ки чышкӧд,rankšluostis
1103,Handtuch::N,кизьчышъян,rankšluostis
1104,Handtuch::N,dvielis,rankšluostis
1105,Kraft::N,этш,jėga
1106,Kraft::N,эбӧс,jėga
1107,Kraft::N,spēks,jėga
1108,Stärke::N,ёнлун,stiprumas
1109,Stärke::N,чорыдлун,stiprumas
1110,Stärke::N,stiprums,stiprumas
1111,Gesundheit::N,дзоньвидзалун,sveikata
1112,Gesundheit::N,veselība,sveikata
1113,Krankheit::N,висьӧм,liga
1114,Krankheit::N,slimība,liga
1115,Schmerz::N,висьӧм,skausmas
1116,Schmerz::N,sāpes,skausmas
1117,Wunde::N,дой,žaizda
1118,Wunde::N,brūce,žaizda
1119,Wunde::N,jēlums,žaizda
1120,Fieber::N,жар,karštis
1121,Fieber::N,drudzis,karštis
1122,Fieber::N,karstums,karštis
1123,Arznei::N,лекарство,vaistas
1124,Arznei::N,зелля,vaistas
1125,Arznei::N,zāles,vaistas
1126,Arznei::N,medikaments,vaistas
1127,Brücke::N,пос,tiltas
1128,Brücke::N,tilts,tiltas
1129,Brunnen::N,юкмӧс,šulinys
1130,Brunnen::N,aka,šulinys
1131,Weide::N,пӧскӧтина,ganykla
1132,Weide::N,пӧскӧтина,gluosnis
1133,Weide::N,ganības,ganykla
1134,Weide::N,ganības,gluosnis
1135,Pfad::N,туй,takas
1136,Pfad::N,кыснан,takas
1137,Pfad::N,taka,takas
1138,Weg::N,туй,kelias
1139,Weg::N,ceļš,kelias
1140,Straße::N,туй,gatvė
1141,Straße::N,iela,gatvė
1142,Dorf::N,сикт,kaimas
1143,Dorf::N,сикт,sodžius
1144,Dorf::N,ciems,kaimas
1145,Dorf::N,ciems,sodžius
1146,Stadt::N,кар,miestas
1147,Stadt::N,pilsēta,miestas
1148,Brief::N,письмӧ,laiškas
1149,Brief::N,vēstule,laiškas
1150,Buch::N,небӧг,knyga
1151,Buch::N,grāmata,knyga
1152,Buchstabe::N,шыпас,raidė
1153,Buchstabe::N,burts,raidė
1154,Zeitung::N,газет,laikraštis
1155,Zeitung::N,avīze,laikraštis
1156,Zeitung::N,laikraksts,laikraštis
1157,Leben::N,лов,gyvybė
1158,Leben::N,лов,gyvenimas
1159,Leben::N,олӧм,gyvybė
1160,Leben::N,олӧм,gyvenimas
1161,Leben::N,dzīve,gyvybė
1162,Leben::N,dzīve,gyvenimas
1163,Tod::N,кулӧм,mirtis
1164,Tod::N,nāve,mirtis
1165,Grab::N,гу,kapas
1166,Grab::N,kaps,kapas
1167,Kirche::N,вичко,bažnyčia
1168,Kirche::N,baznīca,bažnyčia
1169,Sünde::N,мыж,nuodėmė
1170,Sünde::N,мыж,nusidėjimas
1171,Sünde::N,grēks,nuodėmė
1172,Sünde::N,grēks,nusidėjimas
1173,Gott::N,ен,dievas
1174,Gott::N,dievs,dievas
1175,Arbeiter::N,уджалысь,darbininkas
1176,Arbeiter::N,strādnieks,darbininkas
1177,Chef::N,юралысь,šefas
1178,Chef::N,юралысь,vadovas
1179,Chef::N,юралысь,viršininkas
1180,Chef::N,веськӧдлысь,šefas
1181,Chef::N,веськӧдлысь,vadovas
1182,Chef::N,веськӧдлысь,viršininkas
1183,Chef::N,šefs,šefas
1184,Chef::N,šefs,vadovas
1185,Chef::N,šefs,viršininkas
1186,Chef::N,vadītajs,šefas
1187,Chef::N,vadītajs,vadovas
1188,Chef::N,vadītajs,viršininkas
1189,Chef::N,priekšnieks,šefas
1190,Chef::N,priekšnieks,vadovas
1191,Chef::N,priekšnieks,viršininkas
1192,Meister::N,вӧчысь,meistras
1193,Meister::N,meistars,meistras
1194,Arzt::N,врач,gydytojas
1195,Arzt::N,бурдӧдысь,gydytojas
1196,Arzt::N,ārsts,gydytojas
1197,Lehrer::N,велӧдысь,mokytojas
1198,Lehrer::N,skolotājs,mokytojas
1199,Geld::N,сьӧм,pinigai
1200,Geld::N,nauda,pinigai
1201,Geschäft::N,удж,biznis
1202,Geschäft::N,bizness,biznis
1203,Geschäft::N,darījums,biznis
1204,Laden::N,вузасянін,krautuvė
1205,Laden::N,вузасянін,parduotuvė
1206,Laden::N,bode,krautuvė
1207,Laden::N,bode,parduotuvė
1208,Laden::N,veikals,krautuvė
1209,Laden::N,veikals,parduotuvė
1210,Preis::N,дон,kaina
1211,Preis::N,cena,kaina
1212,Ware::N,тӧвар,prekė
1213,Ware::N,prece,prekė
1214,Nutzen::N,воӧм,nauda
1215,Nutzen::N,воӧм,pelnas
1216,Nutzen::N,выгӧда,nauda
1217,Nutzen::N,выгӧда,pelnas
1218,Nutzen::N,labums,nauda
1219,Nutzen::N,labums,pelnas
1220,Reichtum::N,озырлун,turtas
1221,Reichtum::N,bagātība,turtas
1222,Welt::N,енкӧла,pasaulis
1223,Welt::N,pasaule,pasaulis
1224,Land::N,му,žemė
1225,Land::N,му,šalis
1226,Land::N,zeme,žemė
1227,Land::N,zeme,šalis
1228,Staat::N,канму,valstija
1229,Staat::N,государство,valstija
1230,Staat::N,valsts,valstija
1231,König::N,кан,karalius
1232,König::N,ķēniņš,karalius
1233,König::N,karalis,karalius
1234,Macht::N,каналӧм,galia
1235,Macht::N,каналӧм,valdžia
1236,Macht::N,vara,galia
1237,Macht::N,vara,valdžia
1238,Grenze::N,су,riba
1239,Grenze::N,су,siena
1240,Grenze::N,суйӧр,riba
1241,Grenze::N,суйӧр,siena
1242,Grenze::N,robeža,riba
1243,Grenze::N,robeža,siena
1244,Krieg::N,ожман,karas
1245,Krieg::N,karš,karas
1246,Feind::N,враг,priešas
1247,Feind::N,вӧрӧг,priešas
1248,Feind::N,ienaidnieks,priešas
1249,Gewalt::N,мырдöналöм,jėga
1250,Gewalt::N,мырдöналöм,smurtas
1251,Gewalt::N,мырдöналöм,prievarta
1252,Gewalt::N,vara,jėga
1253,Gewalt::N,vara,smurtas
1254,Gewalt::N,vara,prievarta
1255,Gewalt::N,vardarbība,jėga
1256,Gewalt::N,vardarbība,smurtas
1257,Gewalt::N,vardarbība,prievarta
1258,Kampf::N,вермасьӧм,kova
1259,Kampf::N,cīņa,kova
1260,Bogen[Waffe]::N,ньӧввуж,lankas
1261,Bogen[Waffe]::N,loks,lankas
1262,Pfeil::N,ньӧв,strėlė
1263,Pfeil::N,bulta,strėlė
1264,Gewehr::N,пишшаль,šautuvas
1265,Gewehr::N,šautene,šautuvas
1266,Fehler::N,сорсьӧм,klaida
1267,Fehler::N,дзугсьӧм,klaida
1268,Fehler::N,kļūda,klaida
1269,Lüge::N,пӧръясьӧм,melas
1270,Lüge::N,ылӧдлӧм,melas
1271,Lüge::N,meli,melas
1272,Schaden::N,лёк,nuostolis
1273,Schaden::N,лёк,apgadinimas
1274,Schaden::N,изъян,nuostolis
1275,Schaden::N,изъян,apgadinimas
1276,Schaden::N,пакӧсьт,nuostolis
1277,Schaden::N,пакӧсьт,apgadinimas
1278,Schaden::N,bojājums,nuostolis
1279,Schaden::N,bojājums,apgadinimas
1280,Schaden::N,kaitējums,nuostolis
1281,Schaden::N,kaitējums,apgadinimas
1282,Unglück::N,шог,nelaimė
1283,Unglück::N,kļūme,nelaimė
1284,Unglück::N,klizma,nelaimė
1285,Unglück::N,nelaime,nelaimė
1286,Schuld::N,мыж,kaltė
1287,Schuld::N,vaina,kaltė
1288,Alter::N,арлыд,amžius
1289,Alter::N,vecums,amžius
1290,Schluss::N,пом,pabaiga
1291,Schluss::N,beigas,pabaiga
1292,Zeit::N,кад,laikas
1293,Zeit::N,laiks,laikas
1294,Tag::N,лун,diena
1295,Tag::N,diena,diena
1296,Morgen::N,асыв,rytas
1297,Morgen::N,rīts,rytas
1298,Mittag::N,лун шӧр,vidurdienis
1299,Mittag::N,pusdiena,vidurdienis
1300,Abend::N,рыт,vakaras
1301,Abend::N,vakars,vakaras
1302,Nacht::N,вой,naktis
1303,Nacht::N,nakts,naktis
1304,Woche::N,вежон,savaitė
1305,Woche::N,nedēļa,savaitė
1306,Monat::N,тӧлысь,mėnuo
1307,Monat::N,mēnesis,mėnuo
1308,Jahr::N,во,metai
1309,Jahr::N,gads,metai
1310,Frühling::N,тулыс,pavasaris
1311,Frühling::N,pavasaris,pavasaris
1312,Sommer::N,гожӧм,vasara
1313,Sommer::N,vasara,vasara
1314,Herbst::N,ар,ruduo
1315,Herbst::N,rudens,ruduo
1316,Winter::N,тӧв,žiema
1317,Winter::N,ziema,žiema
1318,Januar::N,тӧв шӧр,sausis
1319,Januar::N,janvāris,sausis
1320,Februar::N,урасьӧм,vasaris
1321,Februar::N,februāris,vasaris
1322,März::N,рака,kovas
1323,März::N,marts,kovas
1324,April::N,кос му,balandis
1325,April::N,aprīlis,balandis
1326,Mai::N,ода-кора,gegužė
1327,Mai::N,maijs,gegužė
1328,Juni::N,лӧддза-номъя,birželis
1329,Juni::N,jūnijs,birželis
1330,Juli::N,сора,liepa
1331,Juli::N,jūlijs,liepa
1332,August::N,моз,rugpjūtis
1333,August::N,augusts,rugpjūtis
1334,September::N,кӧч,rugsėjis
1335,September::N,septembris,rugsėjis
1336,Oktober::N,йирым,spalis
1337,Oktober::N,oktobris,spalis
1338,November::N,вӧльгым,lapkritis
1339,November::N,novembris,lapkritis
1340,Dezember::N,ӧшым,gruodis
1341,Dezember::N,decembris,gruodis
1342,Montag::N,выльлун,pirmadienis
1343,Montag::N,pirmdiena,pirmadienis
1344,Dienstag::N,воторник,antradienis
1345,Dienstag::N,otrdiena,antradienis
1346,Mittwoch::N,середа,trečiadienis
1347,Mittwoch::N,trešdiena,trečiadienis
1348,Donnerstag::N,четверг,ketvirtadienis
1349,Donnerstag::N,ceturtdiena,ketvirtadienis
1350,Freitag::N,пекнича,penktadienis
1351,Freitag::N,piektdiena,penktadienis
1352,Samstag::N,субӧта,šeštadienis
1353,Samstag::N,sestdiena,šeštadienis
1354,Sonntag::N,вӧскресенньӧ,sekmadienis
1355,Sonntag::N,svētdiena,sekmadienis
1356,groß::A,ыджыд,didis
1357,groß::A,ыджыд,didelis
1358,groß::A,dižs,didis
1359,groß::A,dižs,didelis
1360,groß::A,liels,didis
1361,groß::A,liels,didelis
1362,klein::A,ичӧт,mažas
1363,klein::A,mazs,mažas
1364,lang::A,кузь,ilgas
1365,lang::A,garš,ilgas
1366,kurz::A,дженьыд,trumpas
1367,kurz::A,īss,trumpas
1368,breit::A,ота,platus
1369,breit::A,паськыд,platus
1370,breit::A,plats,platus
1371,schmal::A,оттӧм,smulkus
1372,schmal::A,tievs,smulkus
1373,dicht::A,сук,tankus
1374,dicht::A,blīvs,tankus
1375,dick[Gegenstand]::A,кыз,storas
1376,dick[Gegenstand]::A,biezs,storas
1377,dünn::A,вӧсни,plonas
1378,dünn::A,вӧсньыд,plonas
1379,dünn::A,plāns,plonas
1380,fein::A,посни,smulkus
1381,fein::A,smalks,smulkus
1382,fest::A,зумыд,kietas
1383,fest::A,зумыд,tvirtas
1384,fest::A,tvirts,kietas
1385,fest::A,tvirts,tvirtas
1386,fest::A,noturīgs,kietas
1387,fest::A,noturīgs,tvirtas
1388,flach::A,плавкӧс,lėkštas
1389,flach::A,плавкӧс,plokščias
1390,flach::A,тшӧтшкӧс,lėkštas
1391,flach::A,тшӧтшкӧс,plokščias
1392,flach::A,lēzens,lėkštas
1393,flach::A,lēzens,plokščias
1394,flach::A,līdzens,lėkštas
1395,flach::A,līdzens,plokščias
1396,glatt::A,вольк,slidus
1397,glatt::A,мольыд,slidus
1398,glatt::A,gluds,slidus
1399,glatt::A,slidens,slidus
1400,hart::A,зумыд,kietas
1401,hart::A,ciets,kietas
1402,weich::A,небыд,minkštas
1403,weich::A,mīksts,minkštas
1404,rund::A,гӧгрӧс,apvalus
1405,rund::A,гӧгрӧс,apskritas
1406,rund::A,apaļš,apvalus
1407,rund::A,apaļš,apskritas
1408,spitz::A,ёсь йыла,aštrus
1409,spitz::A,ёсь йыла,smailus
1410,spitz::A,smails,aštrus
1411,spitz::A,smails,smailus
1412,scharf::A,ёсь,aštrus
1413,scharf::A,ass,aštrus
1414,stumpf::A,ныж,bukas
1415,stumpf::A,ныж,atšipęs
1416,stumpf::A,truls,bukas
1417,stumpf::A,truls,atšipęs
1418,stumpf::A,strups,bukas
1419,stumpf::A,strups,atšipęs
1420,schwer::A,сьӧкыд,sunkus
1421,schwer::A,smags,sunkus
1422,schön::A,мича,gražus
1423,schön::A,лӧсьыд,gražus
1424,schön::A,daiļš,gražus
1425,schön::A,skaists,gražus
1426,heiß::A,пӧсь,karštas
1427,heiß::A,karsts,karštas
1428,warm::A,шоныд,šiltas
1429,warm::A,silts,šiltas
1430,kalt::A,кӧдзыд,šaltas
1431,kalt::A,salts,šaltas
1432,kalt::A,auksts,šaltas
1433,kühl::A,юзыд,vėsus
1434,kühl::A,юзыд,bejausmis
1435,kühl::A,ыркыд,vėsus
1436,kühl::A,ыркыд,bejausmis
1437,kühl::A,vēss,vėsus
1438,kühl::A,vēss,bejausmis
1439,kühl::A,dzestrs,vėsus
1440,kühl::A,dzestrs,bejausmis
1441,frisch::A,выль,šviežias
1442,frisch::A,svaigs,šviežias
1443,feucht::A,уль,drėgnas
1444,feucht::A,mitrs,drėgnas
1445,feucht::A,drēgns,drėgnas
1446,nass::A,ва,šlapias
1447,nass::A,slapjš,šlapias
1448,trocken::A,кос,sausas
1449,trocken::A,sauss,sausas
1450,voll::A,кыз,pilnas
1451,voll::A,pilns,pilnas
1452,leer::A,куш,tuščias
1453,leer::A,тыртӧм,tuščias
1454,leer::A,tukšs,tuščias
1455,offen::A,восьса,atviras
1456,offen::A,vaļējs,atviras
1457,offen::A,atvērts,atviras
1458,geschlossen::A,пӧдса,uždaras
1459,geschlossen::A,пӧдса,uždarytas
1460,geschlossen::A,slēgts,uždaras
1461,geschlossen::A,slēgts,uždarytas
1462,sauber::A,сӧстӧм,švarus
1463,sauber::A,tīrs,švarus
1464,sauber::A,spodrs,švarus
1465,schmutzig::A,няйт,nešvarus
1466,schmutzig::A,няйт,purvinas
1467,schmutzig::A,netīrs,nešvarus
1468,schmutzig::A,netīrs,purvinas
1469,schmutzig::A,dubļains,nešvarus
1470,schmutzig::A,dubļains,purvinas
1471,roh::A,уль,žalias
1472,roh::A,jēls,žalias
1473,reif::A,кисьмӧм,prinokęs
1474,reif::A,кисьмӧм,pribrendęs
1475,reif::A,gatavs,prinokęs
1476,reif::A,gatavs,pribrendęs
1477,reif::A,nobriedis,prinokęs
1478,reif::A,nobriedis,pribrendęs
1479,lecker::A,чӧскыд,gardus
1480,lecker::A,gards,gardus
1481,lecker::A,garšīgs,gardus
1482,süß::A,юмов,saldus
1483,süß::A,чӧскыд,saldus
1484,süß::A,salds,saldus
1485,bitter::A,курыд,kartus
1486,bitter::A,sūrs,kartus
1487,bitter::A,rūgts,kartus
1488,sauer::A,шома,gižus
1489,sauer::A,шома,rūgštus
1490,sauer::A,skābs,gižus
1491,sauer::A,skābs,rūgštus
1492,hell::A,югыд,šviesus
1493,hell::A,югыд,skaistus
1494,hell::A,gaišs,šviesus
1495,hell::A,gaišs,skaistus
1496,dunkel::A,пемыд,tamsus
1497,dunkel::A,tumšs,tamsus
1498,schwarz::A,сьӧд,juodas
1499,schwarz::A,melns,juodas
1500,weiß::A,еджыд,baltas
1501,weiß::A,balts,baltas
1502,rot::A,гӧрд,raudonas
1503,rot::A,sarkans,raudonas
1504,gelb::A,виж,geltonas
1505,gelb::A,dzeltens,geltonas
1506,blau::A,лӧз,mėlynas
1507,blau::A,zils,mėlynas
1508,grün::A,веж,žalias
1509,grün::A,турунвиж,žalias
1510,grün::A,zaļš,žalias
1511,grau::A,руд,pilkas
1512,grau::A,pelēks,pilkas
1513,bunt::A,сера,margas
1514,bunt::A,сера,spalvotas
1515,bunt::A,raibs,margas
1516,bunt::A,raibs,spalvotas
1517,bunt::A,krāsains,margas
1518,bunt::A,krāsains,spalvotas
