,Concept_ID,ro,is
835,reich::A,avut,auðugur
836,reich::A,bogat,ríkur
837,reich::A,bogat,auðugur
838,bekannt::A,cunoscut,kunnugur
839,berühmt::A,renumit,frægur
840,fremd::A,străin,framandi
841,fremd::A,străin,ókunnugur
842,verschieden::A,diferit,ýmis
843,verschieden::A,deosebit,ýmis
844,nah::A,apropiat,nálægur
845,fern::A,departe,fjarri
846,fern::A,departe,fjarlægur
847,linker::A,stâng,vinstri
848,rechter::A,drept,hægri
849,anderer::A,alt,annar
850,erster::A,prim,fyrsti
851,zweiter::A,al doilea,annar
852,dritter::A,treilea,þriðji
853,letzter::A,final,síðasti
854,allein::ADV,singur,einn
855,allein::ADV,singur,aleinn
856,auf einmal::ADV,dintrodată,allt í einu
857,zusammen::ADV,împreună,saman
858,lange::ADV,îndelung,lengi
859,lange::ADV,mult timp,lengi
860,plötzlich::ADV,deodată,skyndilega
861,plötzlich::ADV,pe neașteptate,skyndilega
862,sofort::ADV,imediat,strax
863,sofort::ADV,imediat,þegar í stað
864,sofort::ADV,numaidecît,strax
865,sofort::ADV,numaidecît,þegar í stað
866,später::ADV,mai apoi,seinna
867,später::ADV,mai târziu,seinna
868,jetzt::ADV,acum,nú
869,jetzt::ADV,acum,núna
870,heute::ADV,azi,í dag
871,heute::ADV,astăzi,í dag
872,morgen::ADV,mâine,á morgun
873,bald::ADV,curând,brátt
874,bald::ADV,curând,bráðum
875,dann::ADV,apoi,svo
876,dann::ADV,apoi,síðan
877,gestern::ADV,ieri,í gær
878,einst::ADV,odată,forðum
879,einst::ADV,odinioară,forðum
880,damals::ADV,atunci,þá
881,damals::ADV,atunci,á þeim tímum
882,damals::ADV,pe atunci,þá
883,damals::ADV,pe atunci,á þeim tímum
884,danach::ADV,după aceasta,á eftir því
885,vorher::ADV,mai întâi,áður
886,vorher::ADV,în prealabil,áður
887,zuerst::ADV,întâi,fyrst
888,zuerst::ADV,în primul rând,fyrst
889,einmal::ADV,odată,einu sinni
890,manchmal::ADV,uneori,stundum
891,manchmal::ADV,câteodată,stundum
892,oft::ADV,des,oft
893,oft::ADV,deseori,oft
894,immer::ADV,mereu,alltaf
895,immer::ADV,mereu,sífellt
896,immer::ADV,întotdeauna,alltaf
897,immer::ADV,întotdeauna,sífellt
898,niemals::ADV,niciodată,aldrei
899,hier::ADV,aci,hér
900,hier::ADV,aici,hér
901,hierhin::ADV,încoace,hingað
902,von hier::ADV,de aici,héðan
903,dort::ADV,acolo,þar
904,dort::ADV,acolo,þarna
905,dorthin::ADV,dincolo,þangað
906,geradeaus::ADV,drept înainte,beint áfram
907,vorwärts::ADV,înainte,áfram
908,rückwärts::ADV,îndărăt,aftur á bak
909,zurück::ADV,înapoi,aftur
910,zurück::ADV,înapoi,til baka
911,unten::ADV,jos,niðri
912,unten::ADV,jos,fyrir neðan
913,unten::ADV,dedesubt,niðri
914,unten::ADV,dedesubt,fyrir neðan
915,hinab::ADV,în jos,niður
916,hinab::ADV,în jos,niður eftir
917,hinab::ADV,de vale,niður
918,hinab::ADV,de vale,niður eftir
919,oben::ADV,sus,uppi
920,oben::ADV,deasupra,uppi
921,hinauf::ADV,în sus,upp
922,hinauf::ADV,în sus,upp eftir
923,überall::ADV,peste tot,alls staðar
924,überall::ADV,pretutindeni,alls staðar
925,nicht::ADV,nu,ekki
926,ein wenig::ADV,puțin,dálítið
927,kaum::ADV,cu greu,varla
928,kaum::ADV,cu greu,tæplega
929,kaum::ADV,cu anevoie,varla
930,kaum::ADV,cu anevoie,tæplega
931,sehr::ADV,mult,mjög
932,sehr::ADV,foarte,mjög
933,so::ADV,așa,svo
934,so::ADV,așa,þannig
935,so::ADV,atât,svo
936,so::ADV,atât,þannig
937,noch::ADV,încă,enn
938,noch::ADV,încă,ennþá
939,nur::ADV,doar,bara
940,nur::ADV,doar,aðeins
941,schon::ADV,și,nú þegar
942,schon::ADV,deja,nú þegar
943,wieder::ADV,iar,aftur
944,wieder::ADV,iar,að nýju
945,wieder::ADV,iarăși,aftur
946,wieder::ADV,iarăși,að nýju
947,vergebens::ADV,în zadar,árangurslaust
948,vor::PRP,înainte de,fyrir
949,hinter::PRP,după,bak við
950,hinter::PRP,după,aftur fyrir
951,hinter::PRP,în spatele,bak við
952,hinter::PRP,în spatele,aftur fyrir
953,unter::PRP,sub,undir
954,durch::PRP,prin,gegnum
955,neben::PRP,lângă,hjá
956,neben::PRP,lângă,við hliðina á
957,neben::PRP,alături de,hjá
958,neben::PRP,alături de,við hliðina á
959,zwischen::PRP,între,milli
960,zwischen::PRP,între,á milli
961,zwischen::PRP,dintre,milli
962,zwischen::PRP,dintre,á milli
963,wegen::PRP,pentru,vegna
964,dies::PRN,acesta,þetta
965,das::PRN,asta,það
966,alles::PRN,tot,allt
967,ich::PRN,eu,ég
968,du::PRN,tu,þú
969,er::PRN,el,hann
970,er::PRN,dânsul,hann
971,wir::PRN,noi,við
972,ihr::PRN,voi,þið
973,sie::PRN,ei,þær
974,sie::PRN,ei,þeir
975,sie::PRN,dânșii,þær
976,sie::PRN,dânșii,þeir
977,was::FPRN,ce,hvað
978,wer::FPRN,cine,hver
979,wo::FADV,unde,hvar
980,wohin::FADV,încotro,hvert
981,wie::FADV,cum,hvernig
982,warum::FADV,de ce,hvers vegna
983,warum::FADV,pentru ce,hvers vegna
984,wieviel::FNUM,cât,hve mikill
985,eins::NUM,unu,einn
986,zwei::NUM,doi,tveir
987,drei::NUM,trei,þrír
988,vier::NUM,patru,fjórir
989,fünf::NUM,cinci,fimm
990,sechs::NUM,șase,sex
991,sieben::NUM,șapte,sjö
992,acht::NUM,opt,átta
993,neun::NUM,nouă,níu
994,zehn::NUM,zece,tíu
995,elf::NUM,unsprezece,ellefu
996,zwölf::NUM,douăsprezece,tólf
997,zwanzig::NUM,douăzeci,tuttugu
998,dreißig::NUM,treizeci,þrjátíu
999,vierzig::NUM,patruzeci,fjörutíu
1000,fünfzig::NUM,cincizeci,fimmtíu
1001,sechzig::NUM,șaizeci,sextíu
1002,siebzig::NUM,șaptezeci,sjötíu
1003,achtzig::NUM,optzeci,áttatíu
1004,neunzig::NUM,nouăzeci,níutíu
1005,hundert::NUM,sută,hundrað
1006,tausend::NUM,mie,þúsund
1007,und::CNJ,și,og
1008,oder::CNJ,ori,eða
1009,stehen::V,sta,standa
1010,sitzen::V,ședea,sitja
1011,liegen::V,zăcea,liggja
1012,liegen::V,fi culcat,liggja
1013,hängen::V,atârna,hanga
1014,werden::V,deveni,verða
1015,werden::V,se face,verða
1016,passieren::V,se întâmpla,gerast
1017,beginnen::V,începe,byrja
1018,enden::V,se sfârși,enda
1019,enden::V,se sfârși,lykta
1020,enden::V,se termina,enda
1021,enden::V,se termina,lykta
1022,wechseln::V,se schimba,skipta
1023,aufgehen[Sonne]::V,răsări,koma upp
1024,untergehen[Sonne]::V,apune,ganga til viðar
1025,scheinen[Sonne]::V,străluci,skína
1026,donnern::V,tuna,þruma
1027,wehen::V,bate,blása
1028,strömen::V,curge în șiroaie,streyma
1029,fließen::V,curge,fljóta
1030,sich drehen::V,se învârti,snúast
1031,schwanken::V,se clătina,riða
1032,schwanken::V,se clătina,rugga
1033,schwingen::V,vibra,sveiflast
1034,schwingen::V,flutura,sveiflast
1035,fallen::V,cădea,falla
1036,brennen::V,arde,brenna
1037,rauchen::V,fuma,reykja
1038,regnen::V,ploua,rigna
1039,gefrieren::V,îngheța,frjósa
1040,tauen::V,se dezgheța,þiðna
1041,schmelzen::V,se topi,bráðna
1042,trocknen::V,se usca,þorna
1043,sieden::V,fierbe,sjóða
1044,sieden::V,clocoti,sjóða
1045,faulen::V,se împuți,rotna
1046,verfaulen::V,putrezi,rotna
1047,reißen::V,se rupe,rifna
1048,reißen::V,se sfâșia,rifna
1049,versinken::V,se scufunda,sökkva
1050,vergehen::V,trece,líða
1051,vergehen::V,se scurge,líða
1052,erscheinen::V,apărea,birtast
1053,verschwinden::V,dispărea,hverfa
1054,sinken::V,cădea,síga
1055,sinken::V,coborî,síga
1056,abnehmen::V,scădea,lækka
1057,abnehmen::V,scădea,minnka
1058,abnehmen::V,descrește,lækka
1059,abnehmen::V,descrește,minnka
1060,zunehmen::V,spori,aukast
1061,zunehmen::V,crește,aukast
1062,zunehmen::V,augmenta,aukast
1063,steigen::V,urca,stíga
1064,wachsen::V,crește,vaxa
1065,glänzen::V,luci,glóa
1066,glänzen::V,luci,glampa
1067,glänzen::V,străluci,glóa
1068,glänzen::V,străluci,glampa
1069,funkeln::V,scânteia,leiftra
1070,lärmen::V,face larmă,hafa hátt
1071,läuten::V,suna,hringja
1072,klingeln::V,suna,hringja
1073,klirren::V,zăngăni,glamra
1074,klirren::V,zăngăni,skrölta
1075,brausen::V,vui,ólga
1076,rauschen::V,vâjâi,suða
1077,klingen::V,suna,hljóma
1078,bellen::V,lătra,gelta
1079,heulen::V,urla,væla
1080,heulen::V,urla,ýlfra
1081,blasen::V,sufla,blása
1082,pfeifen::V,fluiera,blístra
1083,schreien::V,țipa,æpa
1084,stöhnen::V,geme,stynja
1085,zittern::V,tremura,titra
1086,zittern::V,tremura,skjálfa
1087,leben::V,trăi,lifa
1088,geboren werden::V,se naște,fæðast
1089,atmen::V,respira,anda
1090,atmen::V,respira,draga andann
1091,trinken::V,bea,drekka
1092,essen::V,mânca,borða
1093,schlucken::V,înghiți,kingja
1094,müde werden::V,se obosi,þreytast
1095,einschlafen::V,adormi,sofna
1096,schlafen::V,dormi,sofa
1097,aufwachen::V,se deștepta,vakna
1098,aufstehen::V,fi se scula,fara á fætur
1099,sich erholen::V,se relaxa,hvíla sig
1100,sich erholen::V,se destinde,hvíla sig
1101,krank werden::V,se îmbolnăvi,veikjast
1102,krank werden::V,se îmbolnăvi,verða veikur
1103,krank sein::V,zăcea,vera veikur
1104,krank sein::V,fi bolnav,vera veikur
1105,schmerzen::V,durea,kenna til
1106,husten::V,tuși,hósta
1107,genesen::V,se însănătoși,batna
1108,genesen::V,se însănătoși,frískast
1109,sterben::V,muri,deyja
1110,umkommen::V,pieri,farast
1111,sich bewegen::V,se mișca,bifast
1112,sich rühren::V,se mișca,hreyfast
1113,sich erheben::V,se ridica,standa upp
1114,sich setzen::V,lua loc,setjast
1115,sich setzen::V,se așeza,setjast
1116,hinfallen::V,cădea jos,detta
1117,laufen::V,merge,labba
1118,laufen::V,merge pe jos,labba
1119,schreiten::V,păși,ganga
1120,spazierengehen::V,se plimba,ganga sér til skemmtunar
1121,eilen::V,fi se grăbi,fara hratt
1122,sich beeilen::V,se grăbi,flýta sér
1123,sausen::V,țâșni,þjóta
1124,rennen::V,fugi,hlaupa
1125,rennen::V,alerga,hlaupa
1126,springen::V,sări,stökkva
1127,klettern::V,urca,klifra
1128,klettern::V,se cățăra,klifra
1129,schaukeln::V,legăna,róla
1130,schaukeln::V,legăna,rugga
1131,kriechen::V,se târî,skríða
1132,schwimmen::V,înota,synda
1133,tauchen::V,se scufunda,kafa
1134,rudern::V,vâsli,róa
1135,rudern::V,lopăta,róa
1136,fahren::V,merge,aka
1137,fahren::V,merge,fara
1138,fliegen::V,zbura,fljúga
1139,gehen::V,merge,fara
1140,gehen::V,merge,ganga
1141,weggehen::V,se duce,fara burt
1142,weggehen::V,se duce,ganga burt
1143,abfahren::V,pleca,aka burt
1144,anhalten::V,se opri,stöðva
1145,hineingehen::V,intra,ganga inn
1146,eintreten::V,intra,koma inn
1147,eintreten::V,intra,ganga inn
1148,kommen::V,veni,koma
1149,ankommen::V,sosi,koma til
1150,ankommen::V,ajunge,koma til
1151,zurückkommen::V,se întoarce,koma til baka
1152,bleiben::V,rămâne,haldast
1153,bleiben::V,rămâne,vera kyrr
1154,warten::V,aștepta,bíða
1155,erwarten::V,aștepta,búast við
1156,erwarten::V,aștepta,eiga von á
1157,suchen::V,căuta,leita
1158,finden::V,găsi,finna
1159,versuchen::V,încerca,reyna
1160,vorbereiten::V,pregăti,undirbúa
1161,lieben::V,iubi,elska
1162,mögen::V,plăcea a,þykja gott
1163,mögen::V,plăcea a,falla í geð
1164,lachen::V,râde,hlæja
1165,rühren::V,mișca,snerta
1166,rühren::V,înduioșa,snerta
1167,weinen::V,plânge,gráta
1168,schimpfen::V,înjura,skammast
1169,sich ärgern::V,se supăra,sárna
1170,sich ärgern::V,se supăra,gremjast
1171,sich fürchten::V,se teme,óttast
1172,sich fürchten::V,fi teamă a,óttast
1173,fürchten::V,se teme de,óttast
1174,fliehen::V,fugi,flýja
1175,flüchten::V,evada,strjúka
1176,sehen::V,vedea,sjá
1177,anschauen::V,privi,horfa á
1178,ansehen::V,privi,líta á
1179,hören::V,auzi,heyra
1180,zuhören::V,asculta,hlusta
1181,probieren::V,gusta,smakka
1182,riechen::V,mirosi,þefa
1183,fühlen::V,simți,finna til
1184,fühlen::V,resimți,finna til
1185,scheinen::V,părea,virðast
1186,zu sehen sein::V,se vedea,vera að sjá
1187,vernehmen::V,auzi,heyra
1188,vernehmen::V,auzi,greina
1189,frieren::V,fi frig,frjósa
1190,tun::V,face,gera
1191,können::V,ști,geta
1192,können::V,putea,geta
1193,wollen::V,dori,ætla
1194,wollen::V,dori,vilja
1195,anfangen::V,începe,hefja
1196,beenden::V,sfârși,enda
1197,beenden::V,sfârși,ljúka
1198,beenden::V,termina,enda
1199,beenden::V,termina,ljúka
1200,aufhören::V,înceta,lykta
1201,gelingen::V,reuși,heppnast
1202,gelingen::V,izbuti,heppnast
1203,geraten::V,reuși,lukkast
1204,öffnen::V,deschide,opna
1205,schließen::V,închide,loka
1206,stellen::V,pune,láta
1207,stellen::V,pune,setja
1208,stellen::V,așeza,láta
1209,stellen::V,așeza,setja
1210,setzen::V,pune,láta
1211,setzen::V,pune,setja
1212,setzen::V,așeza,láta
1213,setzen::V,așeza,setja
1214,legen::V,pune,láta
1215,legen::V,pune,leggja
1216,berühren::V,atinge,koma við
1217,verbinden::V,lega,sameina
1218,bedecken::V,acoperi,hylja
1219,aufhängen::V,atârna,hengja
1220,aufhängen::V,atârna,hengja upp
1221,aufhängen::V,spânzura,hengja
1222,aufhängen::V,spânzura,hengja upp
1223,anzünden::V,aprinde,kveikja í
1224,aufheben::V,ridica,taka upp
1225,aufheben::V,ridica,lyfta upp
1226,aufheben::V,lua de jos,taka upp
1227,aufheben::V,lua de jos,lyfta upp
1228,zurücklassen::V,lăsa,skilja eftir
1229,zurücklassen::V,lăsa în urmă,skilja eftir
1230,verlieren::V,pierde,týna
1231,verlieren::V,pierde,glata
1232,fallen lassen::V,scăpa,missa
1233,fallen lassen::V,arunca,missa
1234,machen::V,face,búa til
1235,herstellen::V,fabrica,framleiða
1236,herstellen::V,confecționa,framleiða
1237,bauen::V,clădi,smíða
1238,bauen::V,clădi,byggja
1239,bauen::V,construi,smíða
1240,bauen::V,construi,byggja
1241,reparieren::V,repara,gera við
1242,verbessern::V,ameliora,bæta
1243,verbessern::V,îmbunătăți,bæta
1244,ändern::V,schimba,breyta
1245,ändern::V,modifica,breyta
1246,graben::V,săpa,grafa
1247,beugen::V,curba,beygja
1248,biegen::V,îndoi,sveigja
1249,biegen::V,încovoia,sveigja
1250,drehen::V,învârti,snúa
1251,wenden::V,întoarce,snúa
1252,wenden::V,întoarce,venda
1253,umdrehen::V,învârti,venda
1254,umdrehen::V,învârti,snúa við
1255,umdrehen::V,întoarce,venda
1256,umdrehen::V,întoarce,snúa við
1257,heben::V,ridica,hefja
1258,hochheben::V,ridica,lyfta upp
1259,ergreifen::V,lua,grípa
1260,ergreifen::V,apuca,grípa
1261,halten::V,ține,rúma
1262,halten::V,ține,halda
1263,drücken::V,apăsa,þjá
1264,drücken::V,apăsa,þrýsta
1265,drücken::V,strânge,þjá
1266,drücken::V,strânge,þrýsta
1267,schieben::V,împinge,ýta
1268,kratzen::V,zgâria,klóra
1269,lecken::V,linge,sleikja
1270,beißen::V,mușca,bíta
1271,abreißen::V,rupe,rífa af
1272,abreißen::V,rupe,rífa frá
1273,abreißen::V,smulge,rífa af
1274,abreißen::V,smulge,rífa frá
1275,abschneiden::V,scurta,skera af
1276,abschneiden::V,scurta,klippa af
1277,binden::V,lega,binda
1278,stecken::V,pune,stinga
1279,brechen::V,rupe,brjóta
1280,brechen::V,frânge,brjóta
1281,klopfen::V,ciocăni,berja
1282,klopfen::V,ciocăni,klappa
1283,hauen::V,lovi,berja
1284,hauen::V,lovi,höggva
1285,kleben::V,lipi,líma
1286,reiben::V,freca,núa
1287,reiben::V,fricționa,núa
1288,streichen::V,unge,smyrja
1289,schleifen::V,ascuți,slípa
1290,schneiden::V,tăia,skera
1291,schneiden::V,tăia,klippa
1292,rütteln::V,zgâlțâi,skaka
1293,schütteln::V,scutura,hrista
1294,schwenken::V,agita,sveifla
1295,schütten::V,vărsa,hella
1296,füllen::V,umple,fylla
1297,einwickeln::V,înveli,vefja inn í
1298,einwickeln::V,înfășura,vefja inn í
1299,tragen::V,căra,bera
1300,schleppen::V,târî,draga
1301,ziehen::V,trage,toga
1302,ziehen::V,trage,draga
1303,aufbewahren::V,păstra,geyma
1304,aufbewahren::V,conserva,geyma
1305,werfen::V,arunca,kasta
1306,fangen::V,prinde,grípa
1307,packen::V,apuca,þrífa í
1308,verstecken::V,ascunde,fela
1309,teilen::V,împărți,deila
1310,schicken::V,trimite,senda
1311,bringen::V,aduce,færa
1312,bringen::V,aduce,flytja
1313,hinzufügen::V,adăuga,bæta við
1314,bekommen::V,obține,hljóta
1315,bekommen::V,obține,ná
1316,bekommen::V,dobândi,hljóta
1317,bekommen::V,dobândi,ná
1318,erhalten::V,primi,fá
1319,erhalten::V,căpăta,fá
1320,nehmen::V,lua,taka
1321,wählen::V,opta,velja
1322,wählen::V,alege,velja
1323,auswählen::V,selecta,velja úr
1324,bewahren::V,păstra,gæta
1325,bewahren::V,păstra,vernda
1326,behindern::V,stingheri,varna
1327,verderben::V,strica,spilla
1328,beschädigen::V,strica,skemma
1329,zerbrechen::V,rupe,brjóta
1330,zerbrechen::V,frânge,brjóta
1331,zerreißen::V,rupe,rífa
1332,zerreißen::V,rupe,rífa sundur
1333,zerreißen::V,sfâșia,rífa
1334,zerreißen::V,sfâșia,rífa sundur
1335,zerstören::V,distruge,rífa niður
1336,verbrennen::V,arde,brenna
1337,verbrennen::V,incendia,brenna
1338,geben::V,da,gefa
1339,reichen::V,întinde,rétta
1340,schenken::V,dărui,gefa
1341,versprechen::V,făgădui,lofa
1342,versprechen::V,făgădui,heita
1343,wünschen::V,ura,óska
1344,loben::V,lăuda,lofa
1345,loben::V,lăuda,hrósa
1346,küssen::V,săruta,kyssa
1347,wiegen::V,legăna,rugga
1348,zudecken::V,acoperi,þekja
1349,zudecken::V,acoperi,breiða yfir
1350,wecken::V,trezi,vekja
1351,wecken::V,deștepta,vekja
1352,zeigen::V,arăta,sýna
1353,führen::V,călăuzi,leiða
1354,lehren::V,preda,kenna
1355,lehren::V,învăța,kenna
1356,unterrichten::V,învăța,fræða
1357,unterrichten::V,instrui,fræða
1358,aufziehen::V,crește,ala upp
1359,leiten::V,duce,stjórna
1360,leiten::V,conduce,stjórna
1361,antreiben::V,împinge,hvetja
1362,antreiben::V,încuraja,hvetja
1363,lassen::V,pune pe să,láta
1364,einladen::V,invita,bjóða heim
1365,vereinigen::V,uni,sameina
1366,vereinigen::V,întruni,sameina
1367,besuchen::V,vizita,heimsækja
1368,besuchen::V,face o vizită,heimsækja
1369,treffen::V,întâlni,hitta
1370,sich versammeln::V,se aduna,safnast saman
1371,spielen::V,se juca,leika sér
1372,singen::V,cânta,syngja
1373,tanzen::V,dansa,dansa
1374,sich trennen::V,se separa,skiljast
1375,sich trennen::V,se despărți,skiljast
1376,verlassen::V,părăsi,yfirgefa
1377,verlassen::V,abandona,yfirgefa
1378,retten::V,salva,bjarga
1379,bewachen::V,păzi,gæta
1380,bewachen::V,păzi,hafa vörð á
1381,schützen::V,ocroti,vernda
1382,schützen::V,proteja,vernda
1383,verteidigen::V,apăra,verja
1384,sich schlagen::V,se bate,slást
1385,sich schlagen::V,se bate,berjast
1386,schießen::V,trage,skjóta
1387,siegen::V,birui,sigra
1388,siegen::V,învinge,sigra
1389,ärgern::V,supăra,ergja
1390,ärgern::V,supăra,skaprauna
1391,schlagen::V,lovi,slá
1392,schlagen::V,lovi,lemja
1393,treten::V,călca,sparka
1394,stechen::V,înțepa,stinga
1395,stechen::V,împunge,stinga
1396,stoßen::V,împinge,hrinda
1397,stehlen::V,fura,stela
1398,stören::V,deranja,trufla
1399,belästigen::V,importuna,ónáða
1400,verbergen::V,ascunde,leyna
1401,täuschen::V,amăgi,gabba
1402,täuschen::V,amăgi,blekkja
1403,betrügen::V,înșela,svíkja
1404,betrügen::V,înșela,blekkja
1405,töten::V,omorî,drepa
1406,wohnen::V,sta,búa
1407,wohnen::V,locui,búa
1408,arbeiten::V,lucra,vinna
1409,sammeln::V,aduna,safna
1410,sammeln::V,colecționa,safna
1411,pflücken::V,culege,tína
1412,pflücken::V,culege,reyta
1413,jagen::V,vâna,veiða
1414,fischen::V,pescui,fiska
1415,fassen::V,prinde,veiða
1416,hüten::V,paște,gæta
1417,hüten::V,paște,vakta
1418,treiben::V,mână,reka
1419,anbinden::V,lega,binda við
1420,anbinden::V,lega,binda fast
1421,füttern::V,da de mâncare,fóðra
1422,melken::V,mulge,mjólka
1423,hacken::V,toca,höggva
1424,hacken::V,sparge,höggva
1425,gießen::V,uda,hella
1426,reifen::V,pârgui,þroskast
1427,zubereiten::V,găti,elda
1428,zubereiten::V,găti,tilbúa
1429,kochen::V,găti,sjóða
1430,backen::V,coace,baka
1431,braten::V,coace,steikja
1432,umrühren::V,mesteca,hræra í
1433,stricken::V,împleti,prjóna
1434,nähen::V,coase,sauma
1435,färben::V,vopsi,lita
1436,färben::V,colora,lita
1437,reinigen::V,curăți,hreinsa
1438,waschen::V,spăla,þvo
1439,abwischen::V,șterge,þerra
1440,spülen::V,clăti,skola
1441,spülen::V,clăti,þvo upp
1442,fegen::V,mătura,sópa
1443,fegen::V,mătura,hreinsa
1444,kehren::V,mătura,sópa
1445,baden::V,se scălda,baða sig
1446,sich waschen::V,se spăla,þvo sér
1447,ausziehen::V,și scoate,fara úr
1448,anziehen::V,îmbrăca,fara í
1449,sich anziehen::V,se îmbrăca,klæðast
1450,kämmen::V,pieptăna,greiða
1451,schmücken::V,împodobi,prýða
1452,schmücken::V,împodobi,skreyta
1453,sagen::V,zice,segja
1454,sagen::V,spune,segja
1455,sprechen::V,vorbi,tala
1456,reden::V,vorbi,ræða
1457,reden::V,discuta,ræða
1458,sich unterhalten::V,conversa,spjalla
1459,sich unterhalten::V,conversa,ræðast við
1460,sich unterhalten::V,sta de vorbă,spjalla
1461,sich unterhalten::V,sta de vorbă,ræðast við
1462,fragen::V,întreba,spyrja
1463,bitten::V,ruga,biðja
1464,erzählen::V,spune,segja frá
1465,erzählen::V,povesti,segja frá
1466,mitteilen::V,comunica,tilkynna
1467,mitteilen::V,înștiința,tilkynna
1468,nennen::V,numi,nefna
1469,nennen::V,chema,nefna
1470,rufen::V,chema,kalla
1471,prahlen::V,se făli,gorta
1472,übersetzen::V,traduce,þýða
1473,denken::V,gândi,hugsa
1474,glauben::V,crede,trúa
1475,bemerken::V,observa,taka eftir
1476,erkennen::V,cunoaște,þekkja
1477,erkennen::V,recunoaște,þekkja
1478,begreifen::V,pricepe,skilja
1479,begreifen::V,înțelege,skilja
1480,verstehen::V,înțelege,skilja
1481,lernen::V,învăța,læra
1482,wissen::V,ști,vita
1483,sich erinnern an::V,a-și aminti de,minnast
1484,vergessen::V,uita,gleyma
1485,messen::V,măsura,mæla
1486,zählen::V,număra,telja
1487,rechnen::V,calcula,reikna
1488,lesen::V,citi,lesa
1489,malen::V,picta,mála
1490,zeichnen::V,desena,teikna
1491,schreiben::V,scrie,skrifa
1492,besitzen::V,avea,hafa
1493,besitzen::V,poseda,hafa
1494,kaufen::V,cumpăra,kaupa
1495,verkaufen::V,vinde,selja
1496,bezahlen::V,plăti,borga
1497,bezahlen::V,achita,borga
1498,zahlen::V,plăti,borga
1499,beherrschen::V,stăpâni,hafa á valdi sínu
1500,ertragen::V,răbda,þola
1501,ertragen::V,suporta,þola
