,Concept_ID,ta,ru
703,wechseln::V,மாற்று,меняться
704,aufgehen[Sonne]::V,உயர எழு,взойти
705,untergehen[Sonne]::V,பொறுத்து,зайти
706,scheinen[Sonne]::V,பிரகாசி,светить
707,donnern::V,இடி,греметь
708,wehen::V,வீசு,дуть
709,strömen::V,பாயதல்,литься
710,fließen::V,நீரோட்டம் போக்கில் போ,течь
711,sich drehen::V,சுழல்,вращаться
712,schwanken::V,தள்ளாடு,колебаться
713,schwingen::V,ஆடு,качаться
714,fallen::V,விழு,падать
715,brennen::V,எரி,гореть
716,rauchen::V,பகை பிடி,дымить
717,regnen::V,மழை பெய்,дождить
718,gefrieren::V,உறைந்துவிடு,замерзнуть
719,tauen::V,உருகு,таять
720,schmelzen::V,உருகு,плавиться
721,trocknen::V,உலர்த்து,сохнуть
722,sieden::V,கொதிக்க வை,кипеть
723,faulen::V,அழுகச் செய்,гнить
724,verfaulen::V,அழுகச் செய்,сгнить
725,reißen::V,திடீரென அறு,рваться
726,versinken::V,மூழ்கு,тонуть
727,vergehen::V,கடந்துசெல்,проходить
728,erscheinen::V,தோன்றச்,появиться
729,verschwinden::V,மறைந்து போ,исчезнуть
730,sinken::V,பதைவுறு,спадать
731,abnehmen::V,குறை,уменьшиться
732,zunehmen::V,உயர்த்து,увеличиваться
733,steigen::V,உயர எழு,подниматься
734,wachsen::V,வளர்,расти
735,glänzen::V,மிளிர்,блестеть
736,funkeln::V,பிரகாசி,сверкать
737,lärmen::V,கொம்பு,шуметь
738,läuten::V,மணியொலியிசை,звонить
739,klingeln::V,மணி அடி,звонить
740,klirren::V,கிலுங்கு,звякать
741,brausen::V,இரைதல்,бушевать
742,rauschen::V,சலசலப்பு,шелестеть
743,klingen::V,சிலம்புதல்,звучать
744,bellen::V,குரை,лаять
745,heulen::V,ஊளையிடு,выть
746,blasen::V,ஊது,дунуть
747,pfeifen::V,சீழ்க்கை எழப்பு,свистеть
748,schreien::V,கூச்சலிடு,кричать
749,stöhnen::V,வேதனை,стонать
750,zittern::V,நடுங்கு,дрожать
751,leben::V,உயிருடனிரு,жить
752,geboren werden::V,பிற,родиться
753,atmen::V,சுவாசி,дышать
754,trinken::V,குடி,пить
755,essen::V,சாப்பிடு,есть
756,essen::V,சாப்பிடு,кушать
757,schlucken::V,முழுங்கு,глотать
758,müde werden::V,கையயர்தல்,устать
759,einschlafen::V,தூங்க,заснуть
760,schlafen::V,தூங்கு,спать
761,aufwachen::V,எழுப்பு,проснуться
762,aufstehen::V,எழுந்திரு,встать
763,sich erholen::V,இளைப்பாறு,отдыхать
764,krank werden::V,விழுதல்,заболеть
765,krank sein::V,நருக்கலாயிருக்க,болеть
766,schmerzen::V,நோவுறு,болеть
767,husten::V,இருமு,кашлять
768,genesen::V,குணம் அடை,поправиться
769,sterben::V,மரணமடை,умереть
770,umkommen::V,நசி,погибнуть
771,sich bewegen::V,நகர்த்து,двигаться
772,sich rühren::V,அசை,шевельнуться
773,sich erheben::V,எழுந்து நில்,встать
774,sich setzen::V,உட்கார்,сесть
775,hinfallen::V,விழு,упасть
776,laufen::V,நட,ходить
777,schreiten::V,கவடுவைத்தல்,шагать
778,spazierengehen::V,உலவு,гулять
779,eilen::V,விரைந்து,спешить
780,sich beeilen::V,அவசரப்படுத்து,торопиться
781,sausen::V,விரைந்து செல்,мчаться
782,rennen::V,ஓடு,бегать
783,springen::V,குதி,прыгать
784,klettern::V,ஏறு,лазать
785,schaukeln::V,தள்ளாடு,раскачиваться
786,kriechen::V,மெதுவாக நடந்து செல்,ползать
787,schwimmen::V,நீந்து,плавать
788,tauchen::V,மூழ்கி நீச்சலடி,нырять
789,rudern::V,துடுப்புப் போடு,грести
790,fahren::V,ஓட்டு,ехать
791,fliegen::V,பற,летать
792,gehen::V,போ,идти
793,weggehen::V,விலகிச் செல்,уйти
794,abfahren::V,புறப்பட்டுச் செல்,отправиться
795,anhalten::V,நின்றுவிடு,остановиться
796,hineingehen::V,மறையச் செய்,входить
797,eintreten::V,நுழை,войти
798,kommen::V,வா,прийти
799,ankommen::V,வநது சேர்,прибыть
800,zurückkommen::V,திரும்பி வா,возвратиться
801,bleiben::V,இரு,остаться
802,warten::V,தாமதி,ждать
803,erwarten::V,எதிர்நோக்கு,ожидать
804,suchen::V,தேடு,искать
805,finden::V,கண்டுபிடி,найти
806,versuchen::V,முயற்சி செய்,пытаться
807,vorbereiten::V,ஆயத்தம் செய்,подготовить
808,lieben::V,அன்பு செலுத்து,любить
809,mögen::V,விரும்பு,любить
810,lachen::V,சிரி,смеяться
811,rühren::V,இதயத்தைத் தொடு,растрогать
812,weinen::V,அழு,плакать
813,schimpfen::V,சாபமிடு,ругаться
814,sich ärgern::V,கோப்பபடு,сердиться
815,sich fürchten::V,பயப்படு,бояться
816,fürchten::V,பயப்படுத்து,бояться
817,fliehen::V,ஓடு,убегать
818,flüchten::V,தப்பிவிடு,убежать
819,sehen::V,பார்,видеть
820,anschauen::V,கூர்ந்து கவனி,посмотреть
821,ansehen::V,கவனி,смотреть
822,hören::V,கேள்,слышать
823,zuhören::V,சுவைத்துப் பார்,слушать
824,probieren::V,ருசி,пробовать
825,riechen::V,முகர்ந்து பார்,нюхать
826,fühlen::V,தொட்டுணர்,чувствовать
827,scheinen::V,காணப்படு,казаться
828,zu sehen sein::V,தோன்றுதல்,виднеться
829,vernehmen::V,கேள்,услышать
830,frieren::V,குதுகுதுகு,мерзнуть
831,tun::V,செய்,делать
832,können::V,இயல்வது,мочь
833,können::V,இயல்வது,уметь
834,wollen::V,விரும்பு,хотеть
835,anfangen::V,தொடங்கு,начать
836,beenden::V,முடி,закончить
837,aufhören::V,நிறுத்து,перестать
838,gelingen::V,வெற்றி,удаться
839,geraten::V,ஏற்படுத்து,оказаться
840,öffnen::V,திற,открыть
841,schließen::V,மூடு,закрыть
842,stellen::V,வை,поставить
843,setzen::V,வை,посадить
844,legen::V,பரப்பி வை,класть
845,berühren::V,பதி,трогать
846,verbinden::V,சேர்,связать
847,bedecken::V,உறைபோடு,покрыть
848,aufhängen::V,தொங்கவிடு,повесить
849,anzünden::V,எரியூட்டு,зажечь
850,aufheben::V,பொறுக்கி எடு,поднять
851,zurücklassen::V,விட்டுச் செல்,оставить
852,verlieren::V,இழ,потерять
853,fallen lassen::V,அளவில் குறைவு,уронить
854,machen::V,தயார்செய்,сделать
855,herstellen::V,உற்பத்தி செய்,изготовить
856,bauen::V,கட்டு,строить
857,reparieren::V,பழுது பார்,чинить
858,verbessern::V,மேம்படுத்து,улучшить
859,ändern::V,மாற்றி அமை,изменить
860,graben::V,குழி வெட்டு,копать
861,beugen::V,வனை,согнуть
862,biegen::V,வனை,погнуть
863,drehen::V,சுழல்,вертеть
864,wenden::V,குடைகவிழு,повернуть
865,umdrehen::V,சுற்றும் முற்றும் பார்,перевернуть
866,heben::V,தூக்கு,поднимать
867,hochheben::V,தூக்கு,поднять
868,ergreifen::V,பறி,схватить
869,halten::V,பிடித்துக் கொள்,держать
870,drücken::V,அழுத்து,нажимать
871,schieben::V,தள்ளு,толкать
872,kratzen::V,கீறு,скрести
873,lecken::V,நக்கு,лизать
874,beißen::V,கடி,кусать
875,abreißen::V,கிழி,оторвать
876,abschneiden::V,வெட்டி எடு,отрезать
877,binden::V,கட்டு,вязать
878,stecken::V,பதிய வை,воткнуть
879,brechen::V,உடை,сломать
880,klopfen::V,தட்டு,стучать
881,hauen::V,அடி,бить
882,kleben::V,ஒட்டு,клеить
883,reiben::V,தேய்,тереть
884,streichen::V,பரவச்செய்,намазать
885,schleifen::V,அரை,точить
886,schneiden::V,துண்டாக்கு,резать
887,rütteln::V,மெல்ல தள்ளு,шатать
888,schütteln::V,குலுக்கு,трясти
889,schwenken::V,ஊஞ்சலாடு,махать
890,schütten::V,ஊற்று,налить
891,füllen::V,நிரப்பு,наполнить
892,einwickeln::V,சுற்று,завернуть
893,tragen::V,எடுத்துச் செல்,нести
894,schleppen::V,இழுத்துச் செல்,тащить
895,ziehen::V,இழு,тянуть
896,aufbewahren::V,வைத்துக் கொள்,хранить
897,werfen::V,வீசி எறி,бросать
898,fangen::V,பிடி,ловить
899,packen::V,பிடித்துக்கொள்,схватить
900,verstecken::V,மறை,спрятать
901,teilen::V,பாகங்களாகப் பிரி,разделить
902,schicken::V,அனுப்பு,посылать
903,bringen::V,கொண்டு வா,принести
904,hinzufügen::V,சேர்,добавить
905,bekommen::V,பெறு,достать
906,erhalten::V,பெறு,получить
907,nehmen::V,எடு,взять
908,wählen::V,தேர்ந்தெடு,выбрать
909,auswählen::V,தேர்ல்தெடு,отобрать
910,bewahren::V,கெடாது பேணு,сохранить
911,behindern::V,தடங்கல் செய்,препятствовать
912,verderben::V,நாசமாக்கு,испортить
913,beschädigen::V,சேதப்படுத்து,повредить
914,zerbrechen::V,உடை,разбить
915,zerreißen::V,கிழி,разорвать
916,zerstören::V,அழி,разрушить
917,verbrennen::V,எரியூட்டு,сжечь
918,geben::V,கொடு,дать
919,reichen::V,வழங்கு,передать
920,schenken::V,மொயத்தல்,дарить
921,versprechen::V,உறுதியளி,обещать
922,wünschen::V,ஆசைப்படு,желать
923,loben::V,புகழ்ச்சி கூறு,хвалить
924,küssen::V,முத்தமிடு,целовать
925,wiegen::V,ஆட்டுத்தல்,качать
926,zudecken::V,உறைபோடு,накрыть
927,wecken::V,எழுப்பு,разбудить
928,zeigen::V,காட்டு,показать
929,führen::V,வழிகாட்டி,вести
930,lehren::V,சொல்லிக் கொடு,учить
931,unterrichten::V,அறிவுரை கூறு,преподавать
932,aufziehen::V,வளர்,воспитать
933,leiten::V,அழைத்துச் செல்,руководить
934,antreiben::V,தூண்டு,подгонять
935,lassen::V,விடு,заставить
936,einladen::V,அழை,пригласить
937,vereinigen::V,ஒன்றாகச் சேர்,объединить
938,besuchen::V,வருகை புரி,посетить
939,treffen::V,சந்தி,встретить
940,sich versammeln::V,தொகுப்பு,собраться
941,spielen::V,விளையாடு,играть
942,singen::V,பாடு,петь
943,tanzen::V,நடனமாடு,плясать
944,tanzen::V,நடனமாடு,танцевать
945,sich trennen::V,தனிப்படடுத்து,расстаться
946,verlassen::V,கைவிடு,покинуть
947,retten::V,காப்பாற்று,спасти
948,bewachen::V,காவல் செய்,охранять
949,schützen::V,பாதுகாப்பு செய்,уберегать
950,verteidigen::V,எதிர்த்து நில்,защитить
951,sich schlagen::V,பூசலிடு,драться
952,schießen::V,சுட்டுக் கொல்,стрелять
953,siegen::V,வெற்றி பெறு,победить
954,ärgern::V,எரிச்சலூட்டு,сердить
955,schlagen::V,அடி,ударить
956,treten::V,உதை,пинать
957,stechen::V,கொட்டு,уколоть
958,stoßen::V,நெருக்கு,толкнуть
959,stehlen::V,திருடு,украсть
960,stören::V,தொல்லைகொடு,помешать
961,belästigen::V,தொல்லை கொடு,надоедать
962,verbergen::V,மறை,скрыть
963,täuschen::V,ஏமாற்று,обмануть
964,betrügen::V,ஏமாற்று,смошенничать
965,töten::V,கொல்,убить
966,wohnen::V,தங்கியிரு,проживать
967,arbeiten::V,வேலை செய்,работать
968,sammeln::V,ஒன்றுசேர்,собрать
969,pflücken::V,கொய்து எடு,рвать
970,pflücken::V,கொய்து எடு,срывать
971,jagen::V,வேட்டையாடு,охотиться
972,fischen::V,மீன் பிடி,рыбачить
973,fassen::V,பிடி,поймать
974,hüten::V,காவல் செய்,пасти
975,treiben::V,ஓட்டு,гнать
976,anbinden::V,கட்டு,привязать
977,füttern::V,உணவளி,кормить
978,melken::V,பால் கற,доить
979,hacken::V,வெட்டி எடு,рубить
980,gießen::V,நீர்ப் பாய்ச்சு,полить
981,reifen::V,பழு,созреть
982,zubereiten::V,சமையல் செய்,приготовить
983,kochen::V,வேகவை,варить
984,backen::V,வெப்பத்தில் வாட்டு,печь
985,braten::V,பொரியச் செய்,жарить
986,umrühren::V,கலக்கு,перемешать
987,stricken::V,பின்னியிழை,вязать
988,nähen::V,தையல் வேலை செய்,шить
989,färben::V,வண்ணம் பெறச் செய்,покрасить
990,reinigen::V,சுத்தம் செய்,очистить
991,waschen::V,கழுவு,стирать
992,abwischen::V,துடை,вытереть
993,spülen::V,அலசு,полоскать
994,fegen::V,பெறுக்கு,подметать
995,kehren::V,பெறுக்கு,мести
996,baden::V,குளி,купаться
997,sich waschen::V,கழுவு,мыться
998,ausziehen::V,கழற்று,снять
999,anziehen::V,புனைதல்,надеть
1000,sich anziehen::V,உடுத்துதல்,одеться
1001,kämmen::V,தலை வாரிக் கொள்,причесать
1002,schmücken::V,அழகுபடுத்து,украсить
1003,sagen::V,சொல்,сказать
1004,sprechen::V,பேசு,говорить
1005,reden::V,பெசு,разговаривать
1006,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,беседовать
1007,fragen::V,கேள்,спросить
1008,bitten::V,வேண்டு,просить
1009,erzählen::V,சொல்,рассказать
1010,mitteilen::V,சொல்,сообщить
1011,nennen::V,பெயரிடுதல்,назвать
1012,rufen::V,கூச்சலிடு,звать
1013,prahlen::V,தற்பெருமை பேசு,хвастаться
1014,übersetzen::V,மொழிபெயர்ப்பு செய்,перевести
1015,denken::V,யோசி,думать
1016,glauben::V,நம்பு,верить
1017,bemerken::V,கவனி,заметить
1018,erkennen::V,அடையாளம் கண்டுகொள்,узнать
1019,begreifen::V,பற்றிக்கொள்,понять
1020,begreifen::V,பற்றிக்கொள்,постичь
1021,verstehen::V,புரிந்து கொள்,услышать
1022,lernen::V,கற்றுக்கொள்,учиться
1023,wissen::V,தெரிந்திரு,знать
1024,sich erinnern an::V,நினைவு கூர்,вспомнить
1025,vergessen::V,மற,забыть
1026,messen::V,அளவிடு,мерить
1027,zählen::V,எண்ணு,считать
1028,rechnen::V,கணக்கிடு,считать
1029,lesen::V,படி,читать
1030,malen::V,வண்ணச்சித்திரம்,рисовать
1031,zeichnen::V,வரை,рисовать
1032,schreiben::V,எழுது,писать
1033,besitzen::V,உடைமையாகக் கொண்டிரு,иметь
1034,kaufen::V,வாங்கு,купить
1035,verkaufen::V,விற்பனை செய்,продать
1036,bezahlen::V,இறுத்தல்,заплатить
1037,zahlen::V,பணம் செலுத்து,платить
1038,beherrschen::V,ஆட்சிசெய்,владеть
1039,ertragen::V,தாங்கு,вытерпеть
