,Concept_ID,fi,mdf
794,dann::ADV,sitten,сяда меле
795,gestern::ADV,eilen,ися́к
796,einst::ADV,aikanaan,весть
797,einst::ADV,aikanaan,мзя́рда-бди
798,damals::ADV,silloin,эста
799,damals::ADV,siihen aikaan,эста
800,danach::ADV,sen jälkeen,меле
801,vorher::ADV,ennen,инголи
802,zuerst::ADV,ensin,ва́сенда
803,zuerst::ADV,ensiksi,ва́сенда
804,einmal::ADV,kerran,весть
805,manchmal::ADV,joskus,лия́ста
806,manchmal::ADV,joskus,ко́ста-ко́ста
807,oft::ADV,usein,си́деста
808,immer::ADV,aina,фалу
809,immer::ADV,aina,най
810,niemals::ADV,ei koskaan,аф мзя́рдонга
811,hier::ADV,tässä,тяса
812,hier::ADV,täällä,тяса
813,hierhin::ADV,tähän,сей
814,hierhin::ADV,tähän,тяза
815,von hier::ADV,tästä,тя́ста
816,von hier::ADV,täältä,тя́ста
817,dort::ADV,siinä,тоса
818,dort::ADV,siellä,тоса
819,dorthin::ADV,sinne,тов
820,dorthin::ADV,sinne,тоза
821,dorthin::ADV,tuonne,тов
822,dorthin::ADV,tuonne,тоза
823,geradeaus::ADV,suoraan,ви́деста
824,vorwärts::ADV,eteenpäin,и́нголи
825,rückwärts::ADV,taaksepäin,ме́ки
826,zurück::ADV,takaisin,ме́ки
827,unten::ADV,alhaalla,ала
828,hinab::ADV,alas,алу
829,oben::ADV,ylhäällä,вяре
830,hinauf::ADV,ylös,вяри
831,überall::ADV,kaikkialla,се́мбе ва́стова
832,nicht::ADV,ei,аф
833,ein wenig::ADV,vähän,аф лама
834,kaum::ADV,tuskin,а́ньцек
835,sehr::ADV,kovin,пяк
836,sehr::ADV,oikein,пяк
837,so::ADV,näin,ста́не
838,noch::ADV,vielä,нинге
839,nur::ADV,vain,аньцек
840,nur::ADV,ainoastaan,аньцек
841,schon::ADV,jo,ни
842,wieder::ADV,taas,та́га
843,wieder::ADV,jälleen,та́га
844,vergebens::ADV,turhaan,стак
845,vor::PRP,edessä,инголе
846,hinter::PRP,takana,фтала
847,hinter::PRP,takana,мельге
848,unter::PRP,alla,ала
849,durch::PRP,läpi,пачк
850,durch::PRP,kautta,пачк
851,neben::PRP,vieressä,ваксса
852,zwischen::PRP,välillä,ёткса
853,wegen::PRP,takia,сюнеда
854,wegen::PRP,vuoksi,сюнеда
855,dies::PRN,tämä,тя
856,das::PRN,se,ся
857,das::PRN,se,тона
858,alles::PRN,kaikki,сембе
859,ich::PRN,minä,мон
860,du::PRN,sinä,тон
861,er::PRN,hän,сон
862,wir::PRN,me,минь
863,ihr::PRN,te,тинь
864,sie::PRN,he,синь
865,was::FPRN,mikä,мезе
866,wer::FPRN,ken,кие
867,wer::FPRN,kuka,кие
868,wo::FADV,missä,коса
869,wohin::FADV,mihin,ков
870,wohin::FADV,mihin,коза
871,wie::FADV,miten,ко́да
872,wie::FADV,kuinka,ко́да
873,warum::FADV,miksi,мес
874,wieviel::FNUM,paljonko,мзя́ра
875,wieviel::FNUM,kuinka paljon,мзя́ра
876,eins::NUM,yksi,фкя
877,zwei::NUM,kaksi,кафта
878,drei::NUM,kolme,колма
879,vier::NUM,neljä,ниле
880,fünf::NUM,viisi,вете
881,sechs::NUM,kuusi,кота
882,sieben::NUM,seitsemän,сисем
883,acht::NUM,kahdeksan,кафкса
884,neun::NUM,yhdeksän,ве́йхкса
885,zehn::NUM,kymmenen,кемонь
886,elf::NUM,yksitoista,кефкие
887,zwölf::NUM,kaksitoista,кемгафтува
888,zwanzig::NUM,kaksikymmentä,комсь
889,dreißig::NUM,kolmekymmentä,колмогемонь
890,vierzig::NUM,neljäkymmentä,нильге́монь
891,fünfzig::NUM,viisikymmentä,ве́дьгемонь
892,sechzig::NUM,kuusikymmentä,ко́дгемонь
893,siebzig::NUM,seitsemänkymmentä,сизьге́монь
894,achtzig::NUM,kahdeksankymmentä,ка́фксогемонь
895,neunzig::NUM,yhdeksänkymmentä,ве́йхксогемонь
896,hundert::NUM,sata,сяда
897,tausend::NUM,tuhat,тёжянь
898,und::CNJ,ja,и
899,und::CNJ,ja,дъ
900,oder::CNJ,tai,или
901,oder::CNJ,tai,али
902,stehen::V,seisoa,а́щемс стя́да
903,sitzen::V,istua,ащемс озада
904,liegen::V,maata,ма́дозь а́щемс
905,hängen::V,riippua,нюрьгомс
906,werden::V,tulla,арамс
907,werden::V,tulla,тиевомс
908,werden::V,joutua,арамс
909,werden::V,joutua,тиевомс
910,passieren::V,sattua,лисэмс
911,passieren::V,sattua,эвондамс
912,passieren::V,tapahtua,лисэмс
913,passieren::V,tapahtua,эвондамс
914,beginnen::V,alkaa,ушедомс
915,enden::V,loppua,лоткамс
916,enden::V,päättyä,лоткамс
917,wechseln::V,vaihtua,по́лафнемс
918,wechseln::V,vaihdella,по́лафнемс
919,aufgehen[Sonne]::V,nousta,стямс
920,aufgehen[Sonne]::V,nousta,лисемс
921,untergehen[Sonne]::V,laskea,валгомс
922,scheinen[Sonne]::V,paistaa,ва́лдоптомс
923,donnern::V,jyristä,торамс
924,wehen::V,tuulla,уфа́мс
925,wehen::V,puhaltaa,уфа́мс
926,strömen::V,virrata,шудемс
927,fließen::V,valua,шудемс
928,fließen::V,juosta,шудемс
929,sich drehen::V,pyöriä,шаромс
930,schwanken::V,horjua,якамс
931,schwingen::V,heilua,люксемс
932,schwingen::V,heilua,нюрьсемс
933,schwingen::V,värähdellä,люксемс
934,schwingen::V,värähdellä,нюрьсемс
935,fallen::V,pudota,прамс
936,fallen::V,pudota,прашендомс
937,fallen::V,langeta,прамс
938,fallen::V,langeta,прашендомс
939,brennen::V,palaa,паломс
940,rauchen::V,savuta,качадомс
941,regnen::V,sataa,пиземс
942,gefrieren::V,jäätyä,эйндамс
943,gefrieren::V,jäätyä,кельмомс
944,tauen::V,sulaa,соламс
945,schmelzen::V,sulaa,соламс
946,trocknen::V,kuivua,коськомс
947,sieden::V,kiehua,лакамс
948,faulen::V,mädätä,наксадомс
949,verfaulen::V,mädätä,наксадомс
950,verfaulen::V,mädäntyä,наксадомс
951,reißen::V,revetä,сязевомс
952,versinken::V,upota,ваямс
953,versinken::V,vajota,ваямс
954,vergehen::V,kulua,ётамс
955,erscheinen::V,ilmestyä,эвондамс
956,verschwinden::V,kadota,юма́мс
957,sinken::V,vajota,валгомс
958,abnehmen::V,vähetä,киремс
959,zunehmen::V,kasvaa,ламокстомс
960,zunehmen::V,kasvaa,рашнемс
961,zunehmen::V,lisääntyä,ламокстомс
962,zunehmen::V,lisääntyä,рашнемс
963,steigen::V,nousta,кеподемс
964,wachsen::V,kasvaa,касомс
965,glänzen::V,kiiltää,цинзелдомс
966,glänzen::V,kiiltää,цифордомс
967,funkeln::V,kipinöidä,ци́фтордомс
968,lärmen::V,meluta,жалнамс
969,läuten::V,soida,гайфтемс
970,klingeln::V,soida,гайфтемс
971,klirren::V,kalista,ка́нзеркшнемс
972,brausen::V,kohista,жоледемс
973,rauschen::V,kohista,вжнамс
974,rauschen::V,kohista,гамнамс
975,klingen::V,soida,кайгомс
976,bellen::V,haukkua,ува́мс
977,heulen::V,ulvoa,сувомс
978,heulen::V,ulvoa,урнамс
979,blasen::V,puhaltaa,уфа́мс
980,pfeifen::V,viheltää,вяшкомс
981,schreien::V,kirkua,пешкодомс
982,stöhnen::V,voihkia,куфцемс
983,zittern::V,vapista,таромс
984,leben::V,elää,эрямс
985,geboren werden::V,syntyä,шачемс
986,atmen::V,hengittää,ажнамс
987,trinken::V,juoda,симомс
988,essen::V,syödä,ярхцамс
989,schlucken::V,niellä,нилемс
990,müde werden::V,uupua,сиземс
991,einschlafen::V,uinahtaa,матодовомс
992,schlafen::V,maata,удомс
993,schlafen::V,nukkua,удомс
994,aufwachen::V,herätä,съргоземс
995,aufstehen::V,nousta,стямс
996,aufstehen::V,nousta ylös,стямс
997,sich erholen::V,levätä,ваймосемс
998,krank werden::V,sairastua,сярядькстомс
999,krank sein::V,potea,сярядемс
1000,krank sein::V,sairastaa,сярядемс
1001,schmerzen::V,särkeä,сярядемс
1002,schmerzen::V,kivistää,сярядемс
1003,husten::V,yskiä,козомс
1004,genesen::V,toipua,пъ́чкамс
1005,sterben::V,kuolla,куломс
1006,umkommen::V,saada surmansa,юма́мс
1007,umkommen::V,kuolla,юма́мс
1008,sich bewegen::V,liikkua,шаштомс
1009,sich rühren::V,liikahtaa,сърхка́мс
1010,sich erheben::V,nousta,стямс
1011,sich setzen::V,istuutua,озамс
1012,hinfallen::V,kaatua,прамс
1013,hinfallen::V,kaatua,сяворемс
1014,laufen::V,kävellä,якамс
1015,schreiten::V,astua,молемс
1016,schreiten::V,astua,аськолямс
1017,schreiten::V,astella,молемс
1018,schreiten::V,astella,аськолямс
1019,spazierengehen::V,kävellä,якамс
1020,eilen::V,kiirehtiä,эряскодомс
1021,sich beeilen::V,kiirehtiä,эряскодомс
1022,sich beeilen::V,olla kiireissään,эряскодомс
1023,sausen::V,rynnätä,лиемс
1024,sausen::V,viilettää,лиемс
1025,rennen::V,juosta,арнемс
1026,springen::V,hypätä,комотнемс
1027,klettern::V,kiivetä,ку́цемс
1028,schaukeln::V,kiikkua,нюрямс
1029,kriechen::V,ryömiä,шаштомс комада
1030,schwimmen::V,uida,уемс
1031,tauchen::V,sukeltaa,юпиемс
1032,tauchen::V,sukeltaa,чёпафнемс
1033,rudern::V,soutaa,па́немс ве́неж
1034,fahren::V,ajaa,ардомс
1035,fahren::V,kulkea,ардомс
1036,fliegen::V,lentää,лиемс
1037,gehen::V,käydä,молемс
1038,weggehen::V,lähteä,тумс
1039,weggehen::V,poistua,тумс
1040,abfahren::V,lähteä,тумс
1041,anhalten::V,pysähtyä,лоткамс
1042,anhalten::V,seisahtua,лоткамс
1043,hineingehen::V,mennä sisään,сува́мс
1044,eintreten::V,astua sisään,сува́мс
1045,kommen::V,tulla,самс
1046,ankommen::V,saapua,самс
1047,ankommen::V,saapua,пачкодемс
1048,zurückkommen::V,palata,мърдамс
1049,bleiben::V,jäädä,иля́домс
1050,bleiben::V,viipyä,иля́домс
1051,warten::V,odottaa,учемс
1052,erwarten::V,odottaa,учемс
1053,suchen::V,etsiä,вешемс
1054,finden::V,löytää,мумс
1055,versuchen::V,yrittää,варчсемс
1056,vorbereiten::V,valmistaa,анокламс
1057,lieben::V,pitää,кельгомс
1058,lieben::V,rakastaa,кельгомс
1059,mögen::V,pitää,кельгомс
1060,mögen::V,tykätä,кельгомс
1061,lachen::V,nauraa,рахамс
1062,lachen::V,nauraa,рахсемс
1063,rühren::V,liikuttaa,токамс седи
1064,weinen::V,itkeä,авардемс
1065,schimpfen::V,haukkua,сюцемс
1066,sich ärgern::V,suuttua,кяжиямс
1067,sich fürchten::V,pelätä,пелемс
1068,fürchten::V,pelätä,пелемс
1069,fliehen::V,paeta,ворьгодемс
1070,flüchten::V,paeta,ша́домс
1071,flüchten::V,paeta,во́рьгодемс
1072,sehen::V,nähdä,няемс
1073,anschauen::V,katsoa,ваномс
1074,ansehen::V,katsoa,ваномс
1075,hören::V,kuulla,марямс
1076,zuhören::V,kuunnella,ку́лхдоньомс
1077,probieren::V,maistaa,варжамс
1078,riechen::V,haistaa,никса́мс
1079,fühlen::V,tuntea,марямс
1080,scheinen::V,tuntua,ня́евомс
1081,zu sehen sein::V,näkyä,ня́евомс
1082,vernehmen::V,kuulla,марямс
1083,frieren::V,palella,паломс
1084,frieren::V,palella,кельмомс
1085,tun::V,tehdä,тиемс
1086,können::V,osata,маштомс
1087,wollen::V,tahtoa,-не-
1088,anfangen::V,ruveta,ушедомс
1089,anfangen::V,aloittaa,ушедомс
1090,beenden::V,lopettaa,аде́ламс
1091,aufhören::V,loppua,лоткамс
1092,gelingen::V,onnistua,удалакшнемс
1093,geraten::V,sujua,лисемс
1094,geraten::V,joutua,лисемс
1095,öffnen::V,avata,панжемс
1096,öffnen::V,aukaista,панжемс
1097,schließen::V,sulkea,сёлгомс
1098,stellen::V,panna,путомс
1099,stellen::V,asettaa,путомс
1100,setzen::V,panna,озафнемс
1101,setzen::V,panna,озавтнемс
1102,setzen::V,istuttaa,озафнемс
1103,setzen::V,istuttaa,озавтнемс
1104,legen::V,panna,путомс
1105,legen::V,asettaa,путомс
1106,berühren::V,koskea,токамс
1107,berühren::V,koskettaa,токамс
1108,verbinden::V,liittää,сотомс
1109,verbinden::V,yhdistää,сотомс
1110,bedecken::V,kattaa,комачамс
1111,bedecken::V,kattaa,вельхтямс
1112,bedecken::V,peittää,комачамс
1113,bedecken::V,peittää,вельхтямс
1114,aufhängen::V,ripustaa,повфтамс
1115,anzünden::V,sytyttää,крьвя́стемс
1116,aufheben::V,ylös nostaa,кеподемс
1117,aufheben::V,ylös nostaa,касфтомс
1118,aufheben::V,nostaa,кеподемс
1119,aufheben::V,nostaa,касфтомс
1120,zurücklassen::V,jättää,ка́домс
1121,verlieren::V,kadottaa,юма́фтомс
1122,fallen lassen::V,pudottaa,прафтомс
1123,machen::V,tehdä,тиемс
1124,herstellen::V,tuottaa,анокламс
1125,herstellen::V,valmistaa,анокламс
1126,bauen::V,rakentaa,путомс
1127,reparieren::V,korjata,петемс
1128,verbessern::V,parantaa,цебярьгофтомс
1129,ändern::V,muuttaa,полафтомс
1130,graben::V,kaivaa,шу́вомс
1131,graben::V,kaivaa,та́ргамс
1132,beugen::V,taivuttaa,мяндемс
1133,biegen::V,taivuttaa,комафтомс
1134,drehen::V,kääntää,шо́вамс
1135,drehen::V,kääntää,ша́рфнемс
1136,wenden::V,kääntää,ша́рфтомс
1137,umdrehen::V,kääntää,шарфтомс
1138,heben::V,nostaa,ке́подемс
1139,heben::V,kohottaa,ке́подемс
1140,hochheben::V,nostaa,ке́подемс
1141,hochheben::V,nostaa,ка́сфтомс
1142,ergreifen::V,tarttua,фатямс
1143,halten::V,pitää,кирдемс
1144,drücken::V,painaa,люпшта́мс
1145,drücken::V,puristaa,люпшта́мс
1146,schieben::V,työntää,шашфтомс
1147,kratzen::V,raapia,а́нгорямс
1148,kratzen::V,raapia,киськоря́мс
1149,lecken::V,nuolla,нолсемс
1150,beißen::V,purra,сускомс
1151,abreißen::V,repiä,сяземс
1152,abschneiden::V,leikata poikki,керомс
1153,abschneiden::V,leikata,керомс
1154,binden::V,sitoa,сотомс
1155,stecken::V,pistää,сялгомс
1156,brechen::V,murtaa,си́ннемс
1157,brechen::V,murtaa,ка́лафтомс
1158,klopfen::V,koputtaa,чакамс
1159,klopfen::V,koputtaa,чакиемс
1160,klopfen::V,kolkuttaa,чакамс
1161,klopfen::V,kolkuttaa,чакиемс
1162,hauen::V,lyödä,шавомс
1163,hauen::V,lyödä,пиксомс
1164,kleben::V,liimata,пе́тфнемс
1165,reiben::V,hieroa,шо́вамс
1166,reiben::V,hangata,шо́вамс
1167,streichen::V,sivellä,вадемс
1168,schleifen::V,hioa,шо́вамс
1169,schneiden::V,leikata,керомс
1170,rütteln::V,ravistaa,та́рфтомс
1171,schütteln::V,pudistaa,шука́демс
1172,schwenken::V,heiluttaa,яфодемс
1173,schütten::V,kaataa,каямс
1174,schütten::V,kaataa,нюрьхтя́мс
1175,füllen::V,täyttää,пяшкодемс
1176,einwickeln::V,kääriä,тапардамс
1177,tragen::V,kantaa,кандомс
1178,schleppen::V,raahata,ускомс
1179,ziehen::V,vetää,ускомс
1180,aufbewahren::V,säilyttää,ванфтомс
1181,werfen::V,viskata,ёрямс
1182,fangen::V,napata,кунда́мс
1183,fangen::V,ottaa kiinni,кунда́мс
1184,packen::V,tarttua,фатямс
1185,verstecken::V,kätkeä,кяшемс
1186,verstecken::V,piilottaa,кяшемс
1187,teilen::V,jakaa,явомс
1188,schicken::V,lähettää,кучемс
1189,bringen::V,viedä,кандомс
1190,bringen::V,viedä,пачфтемс
1191,hinzufügen::V,lisätä,пу́томс та́га
1192,hinzufügen::V,lisätä,ма́ксомс та́га
1193,bekommen::V,saada,сявомс
1194,erhalten::V,saada,сявомс
1195,nehmen::V,ottaa,сявомс
1196,wählen::V,valita,ко́чкамс
1197,auswählen::V,valikoida,кочкамс
1198,bewahren::V,säilyttää,ванфтомс
1199,behindern::V,estää,шорямс
1200,verderben::V,pilata,коламс
1201,verderben::V,pilata,гастямс
1202,verderben::V,turmella,коламс
1203,verderben::V,turmella,гастямс
1204,beschädigen::V,vioittaa,тиендемс зиян
1205,beschädigen::V,vahingoittaa,тиендемс зиян
1206,zerbrechen::V,rikkoa,тапамс
1207,zerreißen::V,repiä rikki,сяземс
1208,zerreißen::V,repiä palasiksi,сяземс
1209,zerstören::V,hävittää,ка́лафтомс
1210,verbrennen::V,polttaa,пълхта́мс
1211,geben::V,antaa,ма́ксомс
1212,reichen::V,ojentaa,максомс
1213,schenken::V,lahjoittaa,каземс
1214,versprechen::V,luvata,ма́ксомс вал
1215,wünschen::V,toivottaa,арьсемс
1216,loben::V,ylistää,шна́мс
1217,küssen::V,suudella,палсемс
1218,wiegen::V,tuudittaa,нюря́фтомс
1219,wiegen::V,keinuttaa,нюря́фтомс
1220,zudecken::V,peittää,вельхтямс
1221,wecken::V,herättää,стя́фтомс
1222,wecken::V,herättää,съ́ргозьфтемс
1223,zeigen::V,näyttää,няфтемс
1224,zeigen::V,osoittaa,няфтемс
1225,führen::V,johdattaa,вятемс
1226,lehren::V,opettaa,тонафтомс
1227,unterrichten::V,opettaa,тонафтомс
1228,aufziehen::V,kasvattaa,касфтомс
1229,leiten::V,johtaa,вятемс
1230,antreiben::V,hoputtaa,вятемс
1231,lassen::V,antaa,кошардомс
1232,einladen::V,kutsua,тердемс
1233,einladen::V,kutsua,серьгядемс
1234,vereinigen::V,yhdistää,пуроптомс
1235,vereinigen::V,yhdistää,кочкамс марса
1236,besuchen::V,vierailla,варжамс
1237,treffen::V,tavata,васьфтомс
1238,sich versammeln::V,kokoontua,кочкавомс
1239,spielen::V,pelata,налхксемс
1240,spielen::V,leikkiä,налхксемс
1241,singen::V,laulaa,морамс
1242,tanzen::V,tanssia,кштимс
1243,sich trennen::V,erota,явомс
1244,verlassen::V,jättää,кадондомс
1245,retten::V,pelastaa,идемс
1246,retten::V,pelastaa,араламс
1247,bewachen::V,vartioida,ваномс
1248,schützen::V,suojella,а́раламс
1249,verteidigen::V,puolustaa,а́раламс
1250,sich schlagen::V,tapella,тюремс
1251,schießen::V,ampua,ляцемс
1252,siegen::V,voittaa,сяськомс
1253,ärgern::V,ärsyttää,кяжияфтомс
1254,schlagen::V,lyödä,токамс
1255,treten::V,potkaista,тапамс
1256,stechen::V,pistää,пупамс
1257,stechen::V,pistää,сялгомс
1258,stoßen::V,sysätä,тостядемс
1259,stoßen::V,työntää,тостядемс
1260,stehlen::V,varastaa,саламс
1261,stören::V,häiritä,шорсемс
1262,belästigen::V,häiritä,токсамс
1263,belästigen::V,häiritä,аф кадомс ваймама
1264,verbergen::V,kätkeä,кяшемс
1265,täuschen::V,harhauttaa,васькафтомс
1266,täuschen::V,harhauttaa,кяльготнемс
1267,betrügen::V,pettää,васькафнемс
1268,betrügen::V,petkuttaa,васькафнемс
1269,töten::V,tappaa,шавомс
1270,töten::V,tappaa,аде́ламс
1271,wohnen::V,asua,эрямс
1272,arbeiten::V,tehdä työtä,покодемс
1273,arbeiten::V,työskennellä,покодемс
1274,sammeln::V,koota,кочкамс
1275,sammeln::V,koota,пу́роптомс
1276,sammeln::V,kerätä,кочкамс
1277,sammeln::V,kerätä,пу́роптомс
1278,pflücken::V,poimia,фатнемс
1279,pflücken::V,poimia,нотфнемс
1280,jagen::V,metsästää,кунда́мс
1281,fischen::V,kalastaa,калонь кунда́мс
1282,fassen::V,pyydystää,кунда́мс
1283,fassen::V,saalistaa,кунда́мс
1284,hüten::V,paimentaa,ваномс
1285,treiben::V,ajaa,панемс
1286,anbinden::V,kytkeä,сотомс
1287,füttern::V,ruokkia,трямс
1288,füttern::V,ruokkia,а́ндомс
1289,melken::V,lypsää,потямс
1290,hacken::V,hakata,лазондомс
1291,gießen::V,kastella,валомс
1292,reifen::V,kypsyä,кенеремс
1293,zubereiten::V,valmistaa,анокламс
1294,kochen::V,keittää,пидемс
1295,backen::V,leipoa,пидемс
1296,braten::V,paistaa,пуштомс
1297,umrühren::V,hämmentää,шорямс
1298,stricken::V,kutoa,кодамс
1299,stricken::V,neuloa,кодамс
1300,nähen::V,ommella,стамс
1301,färben::V,värjätä,а́рхтомс
1302,färben::V,värittää,а́рхтомс
1303,reinigen::V,puhdistaa,ва́ткамс
1304,reinigen::V,puhdistaa,а́роптомс
1305,waschen::V,pestä,муськомс
1306,abwischen::V,pyyhkiä,нардамс
1307,spülen::V,huuhtoa,оргалдомс
1308,fegen::V,pyyhkäistä,тяемс
1309,kehren::V,lakaista,тяемс
1310,baden::V,kylpeä,э́шелямс
1311,sich waschen::V,peseytyä,штамс
1312,ausziehen::V,riisua,кайсефтемс
1313,anziehen::V,pukea ylleen,ща́фтомс
1314,sich anziehen::V,pukeutua,щамс
1315,kämmen::V,kammata,се́ендемс
1316,schmücken::V,koristaa,на́ряжамс
1317,schmücken::V,koristaa,ма́зоптомс
1318,schmücken::V,kaunistaa,на́ряжамс
1319,schmücken::V,kaunistaa,ма́зоптомс
1320,sagen::V,sanoa,азомс
1321,sagen::V,sanoa,мярьгомс
1322,sprechen::V,puhua,корхтамс
1323,reden::V,keskustella,корхнемс
1324,sich unterhalten::V,jutella,корхнемс
1325,fragen::V,kysyä,ки́зефтемс
1326,bitten::V,pyytää,а́намс
1327,bitten::V,pyytää,ве́шемс
1328,erzählen::V,kertoa,а́зондомс
1329,mitteilen::V,ilmoittaa,азомс
1330,nennen::V,kutsua,лемдемс
1331,nennen::V,kutsua,путомс лем
1332,nennen::V,nimittää,лемдемс
1333,nennen::V,nimittää,путомс лем
1334,rufen::V,kutsua,серьгядемс
1335,prahlen::V,kerskailla,шна́фтомс пря́
1336,übersetzen::V,kääntää,ётафтомс
1337,denken::V,miettiä,арьсемс
1338,denken::V,ajatella,арьсемс
1339,glauben::V,uskoa,кемамс
1340,bemerken::V,huomata,ня́емс
1341,erkennen::V,tunnistaa,содамс
1342,begreifen::V,ymmärtää,сатомс
1343,verstehen::V,ymmärtää,шарьхкодемс
1344,lernen::V,oppia,тонафнемс
1345,wissen::V,tietää,со́дамс
1346,sich erinnern an::V,muistaa,лятфтамс
1347,vergessen::V,unohtaa,юкстамс
1348,messen::V,mitata,ункснемс
1349,zählen::V,laskea,лу́вомс
1350,zählen::V,laskea,а́рьсемс
1351,rechnen::V,laskea,лувомс
1352,lesen::V,lukea,лувомс
1353,lesen::V,lukea,морафтомс
1354,malen::V,maalata,рисова́ндамс
1355,zeichnen::V,piirtää,рисова́ндамс
1356,zeichnen::V,piirustaa,рисова́ндамс
1357,schreiben::V,kirjoittaa,сёрмадомс
1358,besitzen::V,omistaa,улемс азоркс
1359,kaufen::V,ostaa,рамамс
1360,verkaufen::V,myydä,мимс
1361,bezahlen::V,maksaa,пандомс
1362,zahlen::V,maksaa,па́ндомс
1363,beherrschen::V,hallita,азорондамс
1364,ertragen::V,kestää,кирдемс
