,Concept_ID,mn,os
1384,bringen::V,авчрах,æрбахæссын
1385,bringen::V,аваачих,æрхæссын
1386,bringen::V,аваачих,æрбахæссын
1387,hinzufügen::V,нэмэх,ӕфтауын
1388,bekommen::V,хүлээн авах,ссарын
1389,bekommen::V,хүлээн авах,сфæрæз кæнын
1390,bekommen::V,хүлээн авах,самал кæнын
1391,erhalten::V,хүлээн авах,райсын
1392,nehmen::V,авах,райсын
1393,wählen::V,сонгох,равзарын
1394,auswählen::V,шилэх,авзарын
1395,bewahren::V,гамнах,бавæрын
1396,bewahren::V,гамнах,нывæрын
1397,behindern::V,саад хийх,цæлхдур æвæрын
1398,behindern::V,саад хийх,ныхдур æвæрын
1399,behindern::V,саад хийх,къуылымпы кæнын
1400,behindern::V,саад хийх,хъыг дарын
1401,behindern::V,тотгор болох,цæлхдур æвæрын
1402,behindern::V,тотгор болох,ныхдур æвæрын
1403,behindern::V,тотгор болох,къуылымпы кæнын
1404,behindern::V,тотгор болох,хъыг дарын
1405,verderben::V,эвдэх,фесафын
1406,beschädigen::V,гэмтээх,халын
1407,zerbrechen::V,хагалах,асӕттын
1408,zerbrechen::V,хага цохих,асӕттын
1409,zerreißen::V,урах,аскъуынын
1410,zerstören::V,эвдэх,фехалын
1411,zerstören::V,сүйтгэх,фехалын
1412,verbrennen::V,шатаах,басудзын
1413,geben::V,өгөх,дӕттын
1414,reichen::V,өгөх,адæттын
1415,reichen::V,дамжуулах,адæттын
1416,schenken::V,бэлэглэх,лæвар кæнын
1417,versprechen::V,амлах,дзырд раттын
1418,versprechen::V,амлах,зӕрдӕ бавӕрын
1419,wünschen::V,ерөөх,зæрдæ зæгъы
1420,loben::V,магтах,раппӕлын
1421,loben::V,сайшаах,раппӕлын
1422,küssen::V,озох,пъа кæнын
1423,küssen::V,озох,ба кæнын
1424,küssen::V,үнсэх,пъа кæнын
1425,küssen::V,үнсэх,ба кæнын
1426,wiegen::V,бүүвэйлэх,узын
1427,zudecken::V,хучих,бамбӕрзын
1428,zudecken::V,бүтээх,бамбӕрзын
1429,wecken::V,сэрээх,райхъал кӕнын
1430,zeigen::V,үзүүлэх,амонын
1431,führen::V,хөтлөх,кӕнын
1432,führen::V,хөтлөх,фæкæнын
1433,lehren::V,заах,ахуыр кæнын
1434,unterrichten::V,сургах,ахуыр кæнын
1435,aufziehen::V,өсгөх,хъомыл кӕнын
1436,aufziehen::V,хүмүүжүүлэх,хъомыл кӕнын
1437,leiten::V,удирдах,разамынд дӕттын
1438,antreiben::V,шамдуулах,тагъд кæнын
1439,antreiben::V,шамдуулах,рог кæнын
1440,lassen::V,-уулах,кæнын
1441,einladen::V,залах,ӕрхонын
1442,einladen::V,залах,ӕрбахонын
1443,vereinigen::V,нэгтгэх,баиу кӕнын
1444,vereinigen::V,хамтруулах,баиу кӕнын
1445,besuchen::V,зочлох,абæрæг кæнын
1446,besuchen::V,зочлох,бабæрæг кæнын
1447,besuchen::V,зочлох,бауайын
1448,treffen::V,учрах,фембæлын
1449,treffen::V,дайралдах,фембæлын
1450,sich versammeln::V,хуралдах,æрæмбырд уын
1451,spielen::V,наадах,хъазын
1452,singen::V,дуулах,зарын
1453,tanzen::V,бүжиглэх,кафын
1454,sich trennen::V,салах,фæйнæрдæм фæцæуын айхæлын
1455,verlassen::V,хаях,ныууадзын
1456,retten::V,гэтэлгэх,фервӕзын кӕнын
1457,bewachen::V,сахих,хъахъхъӕнын
1458,schützen::V,хамгаалах,хъахъхъӕнын
1459,verteidigen::V,хамгаалах,бахизын
1460,sich schlagen::V,зодолдох,хыл кæнын
1461,schießen::V,харвах,ӕхсын
1462,schießen::V,буу буудах,ӕхсын
1463,siegen::V,ялах,басӕттын
1464,siegen::V,ялах,фӕуӕлахиз уӕвын
1465,ärgern::V,уурлуулах,мӕсты кӕнын
1466,ärgern::V,уур хүргэх,мӕсты кӕнын
1467,schlagen::V,цохих,ныццæвын
1468,treten::V,өшиглөх,
1469,stechen::V,хатгах,фæрæхойын
1470,stoßen::V,ёврох,риуыгъын
1471,stoßen::V,нудрах,риуыгъын
1472,stehlen::V,хулгайлах,давын
1473,stören::V,саад болох,хъыгдарын
1474,belästigen::V,зовоох,хъыгдарын
1475,belästigen::V,амраахгүй байх,хъыгдарын
1476,verbergen::V,нуух,бамбӕхсын
1477,verbergen::V,нуух,басусӕг кӕнын
1478,verbergen::V,далдлах,бамбӕхсын
1479,verbergen::V,далдлах,басусӕг кӕнын
1480,täuschen::V,мэхлэх,фӕливын
1481,täuschen::V,мэхлэх,асайын
1482,betrügen::V,хуурах,асайын
1483,töten::V,алах,амарын
1484,wohnen::V,суух,цӕрын
1485,wohnen::V,амьдрах,цӕрын
1486,arbeiten::V,ажиллах,кусын
1487,arbeiten::V,хөдөлмөрлөх,кусын
1488,sammeln::V,түүх,æртонын
1489,sammeln::V,хураах,æртонын
1490,pflücken::V,түүх,тонын
1491,jagen::V,агнах,цуан кæнын
1492,jagen::V,гөрөөлөх,цуан кæнын
1493,fischen::V,загасчлах,кæсаг ахсын æнгуырæй
1494,fischen::V,загасчлах,æнгуыр дарын
1495,fischen::V,загас барих,кæсаг ахсын æнгуырæй
1496,fischen::V,загас барих,æнгуыр дарын
1497,fassen::V,барих,ӕрцахсын
1498,hüten::V,маллах,хизын
1499,hüten::V,хариулах,хизын
1500,treiben::V,туух,скъӕрын
1501,anbinden::V,уях,бабæттын
1502,anbinden::V,уях,æрбæттын
1503,füttern::V,тэжээх,холлаг дæттын
1504,füttern::V,тэжээх,холлаг æвæрын
1505,füttern::V,тэжээх,дарын
1506,melken::V,саах,дуцын
1507,hacken::V,цавчих,кæрдын
1508,hacken::V,цавчих,лыгтæ кæнын
1509,gießen::V,услах,бакалын
1510,reifen::V,боловсрох,срæгъæд уын
1511,reifen::V,боловсрох,сцæттæ уын
1512,zubereiten::V,бэлдэх,сцӕттӕ кӕнын
1513,kochen::V,чанах,фыцын
1514,backen::V,жигнэх,фыцын
1515,braten::V,шарах,цурын
1516,braten::V,хайрах,цурын
1517,umrühren::V,хутгах,ахæццæ кæнын
1518,umrühren::V,хутгах,азмæнтын
1519,umrühren::V,хутгах,астауын
1520,stricken::V,нэхэх,кæнын
1521,stricken::V,нэхэх,бийын
1522,stricken::V,сүлжих,кæнын
1523,stricken::V,сүлжих,бийын
1524,nähen::V,оёх,хуыйын
1525,färben::V,будах,ахорын
1526,reinigen::V,арилгах,ссыгъдæг кæнын
1527,reinigen::V,арилгах,ныссыгъдæг кæнын
1528,reinigen::V,арилгах,ныссæрфын
1529,reinigen::V,цэвэрлэх,ссыгъдæг кæнын
1530,reinigen::V,цэвэрлэх,ныссыгъдæг кæнын
1531,reinigen::V,цэвэрлэх,ныссæрфын
1532,waschen::V,угаах,ӕхсын
1533,abwischen::V,арчих,сӕрфын
1534,spülen::V,зайлах,æнхъæвзын
1535,fegen::V,хамах,мӕрзын
1536,fegen::V,шүүрдэх,мӕрзын
1537,kehren::V,шүүрдэх,мӕрзын
1538,kehren::V,туужуудах,мӕрзын
1539,baden::V,усанд орох,хи найын
1540,sich waschen::V,биеэ угаах,хи æхсын
1541,ausziehen::V,тайлах,ласын
1542,anziehen::V,өмсөх,скæнын
1543,sich anziehen::V,хувцаслах,дзаума скæнын
1544,sich anziehen::V,хувцаслах,дарæс скæнын
1545,kämmen::V,самнах,ныффасын
1546,kämmen::V,самнах,æрфасын
1547,schmücken::V,гоёх,фӕлындын
1548,schmücken::V,чимэх,фӕлындын
1549,sagen::V,гэх,зæгъын
1550,sagen::V,хэлэх,зæгъын
1551,sprechen::V,ярих,дзурын
1552,sprechen::V,өгүүлэх,дзурын
1553,reden::V,хэлэх,ныхас кӕнын
1554,reden::V,хөөрөлдөх,ныхас кӕнын
1555,sich unterhalten::V,ярилцах,ныхас кæнын
1556,fragen::V,асуух,фӕрсын
1557,bitten::V,гуйх,курын
1558,erzählen::V,өгүүлэх,радзурын
1559,erzählen::V,өгүүлэх,ратаурæгъ кæнын
1560,mitteilen::V,дуулгах,фехъусын кæнын
1561,mitteilen::V,мэдээлэх,фехъусын кæнын
1562,nennen::V,нэрлэх,хонын
1563,rufen::V,дуудах,сидын
1564,prahlen::V,бардах,ӕппӕлын
1565,prahlen::V,сайрхах,ӕппӕлын
1566,übersetzen::V,орчуулах,ратæлмац кæнын
1567,denken::V,санах,ӕнхъӕлын
1568,denken::V,санах,хъуыды кӕнын
1569,glauben::V,итгэх,уырнын
1570,bemerken::V,ажих,фенын
1571,bemerken::V,ажиглах,фенын
1572,erkennen::V,таних,базонын
1573,begreifen::V,ойлгох,ӕмбарын
1574,begreifen::V,ойлгох,бамбарын
1575,verstehen::V,мэдэж авах,
1576,lernen::V,сурах,ахуыр кӕнын
1577,wissen::V,мэдэх,зонын
1578,sich erinnern an::V,дурсах,зæрдыл æрлæууын
1579,sich erinnern an::V,дурсах,æрымысын
1580,sich erinnern an::V,дурсах,æрбаймысын
1581,sich erinnern an::V,дурсах,æрхъуыды кæнын
1582,vergessen::V,мартах,ферох кæнын
1583,vergessen::V,мартах,айрох кæнын
1584,messen::V,хэмжих,барын
1585,zählen::V,тоолох,нымайын
1586,rechnen::V,тооцоох,хынцын
1587,lesen::V,унших,кӕсын
1588,lesen::V,унших,фӕрсын
1589,malen::V,зурах,ныв кӕнын
1590,zeichnen::V,дүрслэн бичих,ныв кӕнын
1591,schreiben::V,бичих,фыссын
1592,besitzen::V,эзэмших,хицау уын
1593,kaufen::V,худалдан авах,балхӕнын
1594,verkaufen::V,худалдах,уӕй кӕнын
1595,bezahlen::V,төлөх,бафидын
1596,zahlen::V,төлөх,фидын
1597,beherrschen::V,эзэмших,æлдариуæг кæнын
1598,ertragen::V,тэсэх,бавзарын
