,Concept_ID,ro,lbe
762,dunkel::A,obscur,цӏансса
763,dunkel::A,întunecos,цӏансса
764,schwarz::A,negru,лухӏисса
765,weiß::A,alb,кӏяласса
766,rot::A,roșu,ятӏулсса
767,gelb::A,galben,хъахъисса
768,blau::A,albastru,някӏсса
769,grün::A,verde,щюлисса
770,grau::A,gri,оьрусса
771,grau::A,cenușiu,оьрусса
772,bunt::A,colorat,оьрчӏикӏурисса
773,billig::A,ieftin,кьювкьусса
774,teuer::A,scump,ххирасса
775,wertvoll::A,prețios,багьасса
776,blind::A,orb,мурчӏисса
777,taub::A,surd,къюкӏсса
778,kräftig::A,tare,гужсса
779,kräftig::A,forte,гужсса
780,kräftig::A,robust,гужсса
781,stark::A,viguros,кьянкьасса
782,stark::A,puternic,кьянкьасса
783,schwach::A,slab,заэвсса
784,schwach::A,debil,заэвсса
785,fett::A,gras,бучсса
786,schlank::A,zvelt,бювхъусса
787,hübsch::A,drăguț,янусса
788,böse::A,rău,оьсса
789,böse::A,răutăcios,оьсса
790,dumm::A,nerod,ахӏмакьсса
791,dumm::A,tâmpit,ахӏмакьсса
792,faul::A,leneș,танмалсса
793,faul::A,leneș,курчӏилсса
794,fleißig::A,harnic,хӏарачат бусса
795,fleißig::A,sârguincios,хӏарачат бусса
796,geizig::A,calic,янттарцӏансса
797,geizig::A,zgârcit,янттарцӏансса
798,klug::A,isteț,аькьлу бусса
799,klug::A,deștept,аькьлу бусса
800,geschickt::A,dibaci,паргалсса
801,lieb::A,drag,аьзизсса
802,lieb::A,iubit,аьзизсса
803,lustig::A,vesel,тяхъасса
804,sanft::A,blând,иминсса
805,sanft::A,blajin,иминсса
806,hungrig::A,flămând,ккашилсса
807,krank::A,bolnav,къашавайсса
808,nackt::A,gol,кӏачӏасса
809,traurig::A,trist,пашмансса
810,traurig::A,mâhnit,пашмансса
811,lebendig::A,viu,уттавасса
812,gut::A,bun,ххуйсса
813,schlecht::A,rău,оьккисса
814,schlecht::A,prost,оьккисса
815,richtig::A,drept,саргъунсса
816,richtig::A,corect,саргъунсса
817,schlimm::A,rău,оьккисса
818,wahr::A,adevărat,хӏакьсса
819,alt::A,uzat,кугьнасса
820,alt::A,vechi,кугьнасса
821,neu::A,nou,цӏусса
822,ehemalig::A,fost,хъхъичӏвасса
823,ehemalig::A,anterior,хъхъичӏвасса
824,alt[Lebewesen]::A,bătrîn,агьилсса
825,jung::A,tânăr,чӏавасса
826,jung::A,tânăr,жагьилсса
827,arm::A,sărac,мискинсса
828,arm::A,sărman,мискинсса
829,reich::A,avut,авадансса
830,reich::A,bogat,авадансса
831,bekannt::A,cunoscut,дусъсса
832,berühmt::A,renumit,машгьурсса
833,fremd::A,străin,чил
834,verschieden::A,diferit,личӏи-личӏисса
835,verschieden::A,deosebit,личӏи-личӏисса
836,nah::A,apropiat,гъансса
837,fern::A,departe,архсса
838,linker::A,stâng,кияхсса
839,linker::A,stâng,кюччахсса
840,rechter::A,drept,урчӏахсса
841,anderer::A,alt,цамур
842,erster::A,prim,цалчинмур
843,erster::A,prim,цалчиннсса
844,zweiter::A,al doilea,кӏилчиимур
845,dritter::A,treilea,шамулчинмур
846,letzter::A,final,махъва-махъмур
847,allein::ADV,singur,ялгъузну
848,auf einmal::ADV,dintrodată,
849,zusammen::ADV,împreună,цачӏу
850,zusammen::ADV,împreună,архӏал
851,lange::ADV,îndelung,батӏи къабуклай
852,lange::ADV,îndelung,хъунмасса хӏаллай
853,lange::ADV,mult timp,батӏи къабуклай
854,lange::ADV,mult timp,хъунмасса хӏаллай
855,plötzlich::ADV,deodată,цакуну
856,plötzlich::ADV,pe neașteptate,цакуну
857,sofort::ADV,imediat,мугьлат бакъа
858,sofort::ADV,numaidecît,мугьлат бакъа
859,später::ADV,mai apoi,махъ
860,später::ADV,mai târziu,махъ
861,jetzt::ADV,acum,утти
862,jetzt::ADV,acum,цӏана
863,heute::ADV,azi,хӏакьину
864,heute::ADV,astăzi,хӏакьину
865,morgen::ADV,mâine,гьуит
866,morgen::ADV,mâine,гьунттий
867,bald::ADV,curând,
868,dann::ADV,apoi,яла
869,gestern::ADV,ieri,лахьхьу
870,einst::ADV,odată,
871,einst::ADV,odinioară,
872,damals::ADV,atunci,та чӏумал
873,damals::ADV,pe atunci,та чӏумал
874,danach::ADV,după aceasta,яла
875,vorher::ADV,mai întâi,хьхьнчӏ
876,vorher::ADV,mai întâi,хьхьичӏва
877,vorher::ADV,în prealabil,хьхьнчӏ
878,vorher::ADV,în prealabil,хьхьичӏва
879,zuerst::ADV,întâi,бакӏрай
880,zuerst::ADV,întâi,цӏу бутӏуй
881,zuerst::ADV,în primul rând,бакӏрай
882,zuerst::ADV,în primul rând,цӏу бутӏуй
883,einmal::ADV,odată,цал
884,manchmal::ADV,uneori,ваксса-таксса
885,manchmal::ADV,câteodată,ваксса-таксса
886,oft::ADV,des,чӏявуну
887,oft::ADV,deseori,чӏявуну
888,immer::ADV,mereu,мудан
889,immer::ADV,mereu,даиман
890,immer::ADV,întotdeauna,мудан
891,immer::ADV,întotdeauna,даиман
892,niemals::ADV,niciodată,тачӏав
893,hier::ADV,aci,шикку
894,hier::ADV,aici,шикку
895,hierhin::ADV,încoace,шиккун
896,von hier::ADV,de aici,шичча
897,dort::ADV,acolo,гикку
898,dorthin::ADV,dincolo,тиккун
899,geradeaus::ADV,drept înainte,тӏайланм
900,vorwärts::ADV,înainte,хьхьичӏунмай
901,rückwärts::ADV,îndărăt,махъа-хьхьичӏунмай
902,zurück::ADV,înapoi,махъунмай
903,unten::ADV,jos,лув
904,unten::ADV,dedesubt,лув
905,hinab::ADV,în jos,бакӏ-ялавай
906,hinab::ADV,în jos,бакӏъялавай
907,hinab::ADV,de vale,бакӏ-ялавай
908,hinab::ADV,de vale,бакӏъялавай
909,oben::ADV,sus,ялув
910,oben::ADV,deasupra,ялув
911,hinauf::ADV,în sus,лавай
912,überall::ADV,peste tot,гьариий
913,überall::ADV,peste tot,хьу-хьуний
914,überall::ADV,peste tot,гьарца кӏанай
915,überall::ADV,pretutindeni,гьариий
916,überall::ADV,pretutindeni,хьу-хьуний
917,überall::ADV,pretutindeni,гьарца кӏанай
918,nicht::ADV,nu,къа-
919,ein wenig::ADV,puțin,чанни
920,ein wenig::ADV,puțin,ца чансса
921,kaum::ADV,cu greu,дахьа
922,kaum::ADV,cu anevoie,дахьа
923,sehr::ADV,mult,оьну
924,sehr::ADV,mult,гужну
925,sehr::ADV,mult,хъинну
926,sehr::ADV,foarte,оьну
927,sehr::ADV,foarte,гужну
928,sehr::ADV,foarte,хъинну
929,so::ADV,așa,укукн
930,so::ADV,atât,укукн
931,noch::ADV,încă,гьала
932,noch::ADV,încă,уттигу
933,noch::ADV,încă,цакьинва
934,noch::ADV,încă,ттигу-шилагу
935,nur::ADV,doar,анжагь
936,schon::ADV,și,
937,schon::ADV,deja,
938,wieder::ADV,iar,цӏуницӏа
939,wieder::ADV,iarăși,цӏуницӏа
940,vergebens::ADV,în zadar,аьдада
941,vergebens::ADV,în zadar,нахӏакь
942,vor::PRP,înainte de,хьхьичӏ
943,hinter::PRP,după,махъ
944,hinter::PRP,în spatele,махъ
945,unter::PRP,sub,лув
946,durch::PRP,prin,-х
947,neben::PRP,lângă,чӏарав
948,neben::PRP,alături de,чӏарав
949,zwischen::PRP,între,дянив
950,zwischen::PRP,dintre,дянив
951,wegen::PRP,pentru,цӏаний
952,dies::PRN,acesta,ва
953,das::PRN,asta,та
954,das::PRN,asta,кӏа
955,das::PRN,asta,га
956,alles::PRN,tot,щала
957,ich::PRN,eu,на
958,du::PRN,tu,ина
959,er::PRN,el,му
960,er::PRN,dânsul,му
961,wir::PRN,noi,жу
962,ihr::PRN,voi,зу
963,sie::PRN,ei,
964,sie::PRN,dânșii,
965,was::FPRN,ce,ци
966,wer::FPRN,cine,цу
967,wo::FADV,unde,чув
968,wohin::FADV,încotro,чун
969,wie::FADV,cum,цукун
970,warum::FADV,de ce,цан
971,warum::FADV,pentru ce,цан
972,wieviel::FNUM,cât,циксса
973,eins::NUM,unu,ца
974,zwei::NUM,doi,кӏива
975,drei::NUM,trei,шамма
976,vier::NUM,patru,мукьа
977,vier::NUM,patru,мукьва
978,fünf::NUM,cinci,ххюва
979,sechs::NUM,șase,ряхва
980,sieben::NUM,șapte,арула
981,acht::NUM,opt,мяйва
982,neun::NUM,nouă,урчӏва
983,zehn::NUM,zece,ацӏва
984,elf::NUM,unsprezece,ацӏния цава
985,zwölf::NUM,douăsprezece,ацӏиия кӏива
986,zwanzig::NUM,douăzeci,кьува
987,dreißig::NUM,treizeci,зувира
988,vierzig::NUM,patruzeci,мукьцӏала
989,fünfzig::NUM,cincizeci,ххюцӏала
990,sechzig::NUM,șaizeci,ряхцӏала
991,siebzig::NUM,șaptezeci,
992,achtzig::NUM,optzeci,мяйцӏала
993,neunzig::NUM,nouăzeci,урчӏцӏала
994,hundert::NUM,sută,ттурш
995,hundert::NUM,sută,ттуршва
996,tausend::NUM,mie,азарва
997,und::CNJ,și,-гу
998,oder::CNJ,ori,я
999,oder::CNJ,ori,ягу
1000,stehen::V,sta,ацӏан
1001,sitzen::V,ședea,щяивкӏун икӏан
1002,liegen::V,zăcea,утту нвхьуну икӏан
1003,liegen::V,fi culcat,утту нвхьуну икӏан
1004,hängen::V,atârna,зурчӏай тӏун
1005,werden::V,deveni,хьун
1006,werden::V,se face,хьун
1007,passieren::V,se întâmpla,хьун
1008,beginnen::V,începe,дайдишин
1009,beginnen::V,începe,дайдирхьуну дикӏан
1010,enden::V,se sfârși,къуртал дан
1011,enden::V,se termina,къуртал дан
1012,wechseln::V,se schimba,даххана хьун
1013,wechseln::V,se schimba,даххана дуллан
1014,aufgehen[Sonne]::V,răsări,буклай бур
1015,untergehen[Sonne]::V,apune,лаглай бур
1016,scheinen[Sonne]::V,străluci,битан
1017,scheinen[Sonne]::V,străluci,чани буллан
1018,donnern::V,tuna,тӏий бур
1019,wehen::V,bate,бишлай бур
1020,strömen::V,curge în șiroaie,экьинан
1021,fließen::V,curge,экьинан
1022,sich drehen::V,se învârti,гьанан
1023,schwanken::V,se clătina,хъюлчу тӏун
1024,schwanken::V,se clătina,хӏуркку тӏун
1025,schwingen::V,vibra,хъюлчай тӏун
1026,schwingen::V,vibra,хъюлчу тӏун
1027,schwingen::V,flutura,хъюлчай тӏун
1028,schwingen::V,flutura,хъюлчу тӏун
1029,fallen::V,cădea,багьлан
1030,brennen::V,arde,ччучлан
1031,rauchen::V,fuma,пуркӏу тӏун
1032,regnen::V,ploua,лачӏун
1033,regnen::V,ploua,лачIлай дур
1034,gefrieren::V,îngheța,микӏ лачӏун
1035,tauen::V,se dezgheța,баслан
1036,schmelzen::V,se topi,баслан
1037,trocknen::V,se usca,кьакьан
1038,sieden::V,fierbe,щаран
1039,sieden::V,clocoti,щаран
1040,faulen::V,se împuți,аьллан
1041,verfaulen::V,putrezi,аьллан
1042,verfaulen::V,putrezi,аьян
1043,reißen::V,se rupe,ххя дукан
1044,reißen::V,se sfâșia,ххя дукан
1045,versinken::V,se scufunda,оькьлан
1046,versinken::V,se scufunda,оькьан
1047,vergehen::V,trece,лялиян
1048,vergehen::V,se scurge,лялиян
1049,erscheinen::V,apărea,буккан
1050,erscheinen::V,apărea,загьир хьун
1051,verschwinden::V,dispărea,бат хьун
1052,verschwinden::V,dispărea,акъа хьун
1053,sinken::V,cădea,чахь учин
1054,sinken::V,coborî,чахь учин
1055,abnehmen::V,scădea,чан хьун
1056,abnehmen::V,scădea,ссуссукьу хьун
1057,abnehmen::V,descrește,чан хьун
1058,abnehmen::V,descrește,ссуссукьу хьун
1059,zunehmen::V,spori,гьарза хьун
1060,zunehmen::V,crește,гьарза хьун
1061,zunehmen::V,augmenta,гьарза хьун
1062,steigen::V,urca,гьаз хьун
1063,wachsen::V,crește,ххяххан
1064,glänzen::V,luci,цӏай буккан
1065,glänzen::V,străluci,цӏай буккан
1066,funkeln::V,scânteia,цӏай-цӏай тӏун
1067,lärmen::V,face larmă,чӏу буллан
1068,lärmen::V,face larmă,аьлагъужа буллан
1069,läuten::V,suna,занг ришлан
1070,läuten::V,suna,занг дуллан
1071,klingeln::V,suna,занг ришлан
1072,klingeln::V,suna,занг дуллан
1073,klirren::V,zăngăni,
1074,brausen::V,vui,никъащилан
1075,rauschen::V,vâjâi,щурщур тӏун
1076,klingen::V,suna,чӏу буклан
1077,bellen::V,lătra,хӏап тӏун
1078,heulen::V,urla,
1079,blasen::V,sufla,уф тӏун
1080,pfeifen::V,fluiera,щютӏа тӏун
1081,schreien::V,țipa,чӏу бан
1082,stöhnen::V,geme,угь-къак тӏун
1083,zittern::V,tremura,зурзу чин
1084,zittern::V,tremura,зурзу тӏун
1085,leben::V,trăi,ялапар хъанан
1086,geboren werden::V,se naște,ан
1087,atmen::V,respira,ссихӏ ласлан
1088,atmen::V,respira,ссихӏ бигьлан
1089,trinken::V,bea,хӏачӏан
1090,trinken::V,bea,хӏачӏлан
1091,essen::V,mânca,канан
1092,schlucken::V,înghiți,кьюлтӏа тӏун
1093,müde werden::V,se obosi,аьхчӏин
1094,einschlafen::V,adormi,шанан икӏан
1095,schlafen::V,dormi,шанан
1096,aufwachen::V,se deștepta,чантӏ учин
1097,aufstehen::V,fi se scula,бизан
1098,sich erholen::V,se relaxa,бигьалаган
1099,sich erholen::V,se destinde,бигьалаган
1100,krank werden::V,se îmbolnăvi,къашай хьун
1101,krank sein::V,zăcea,къашай хъанан
1102,krank sein::V,zăcea,къашавай икӏан
1103,krank sein::V,fi bolnav,къашай хъанан
1104,krank sein::V,fi bolnav,къашавай икӏан
1105,schmerzen::V,durea,цӏун
1106,husten::V,tuși,хъугьу чин
1107,husten::V,tuși,хъугьу тӏун
1108,genesen::V,se însănătoși,хъин хьун
1109,genesen::V,se însănătoși,сагъ лаган
1110,sterben::V,muri,ивчӏан
1111,umkommen::V,pieri,лиллан
1112,umkommen::V,pieri,литӏлан
1113,umkommen::V,pieri,ажал биян
1114,umkommen::V,pieri,личӏи хьун
1115,umkommen::V,pieri,иакьлу хьун
1116,umkommen::V,pieri,ахир жан хъанан
1117,umkommen::V,pieri,рухӏирачӏа икӏан
1118,sich bewegen::V,se mișca,сукку хьун
1119,sich rühren::V,se mișca,сукку хьун
1120,sich erheben::V,se ridica,бизан
1121,sich setzen::V,lua loc,щяикӏан
1122,sich setzen::V,lua loc,щябикӏан
1123,sich setzen::V,se așeza,щяикӏан
1124,sich setzen::V,se așeza,щябикӏан
1125,hinfallen::V,cădea jos,багьан
1126,laufen::V,merge,занан
1127,laufen::V,merge pe jos,занан
1128,schreiten::V,păși,ша ласлан
1129,spazierengehen::V,se plimba,сайр буллан
1130,eilen::V,fi se grăbi,анавар буккан
1131,sich beeilen::V,se grăbi,анавар буккан
1132,sausen::V,țâșni,никъа щилан
1133,sausen::V,țâșni,никъа щун
1134,rennen::V,fugi,лечлан
1135,rennen::V,alerga,лечлан
1136,springen::V,sări,тӏанкӏ дан
1137,klettern::V,urca,лахълан
1138,klettern::V,se cățăra,лахълан
1139,schaukeln::V,legăna,гьайжак бигьлан
1140,kriechen::V,se târî,ххярк тӏун
1141,schwimmen::V,înota,гьузун
1142,tauchen::V,se scufunda,лултту уккан
1143,rudern::V,vâsli,бяхлан
1144,rudern::V,vâsli,батӏлан
1145,rudern::V,vâsli,ххялаххи дуклан
1146,rudern::V,lopăta,бяхлан
1147,rudern::V,lopăta,батӏлан
1148,rudern::V,lopăta,ххялаххи дуклан
1149,fahren::V,merge,гьан
1150,fliegen::V,zbura,лехлан
1151,gehen::V,merge,нан
1152,weggehen::V,se duce,ялагьан
1153,abfahren::V,pleca,гьан
1154,anhalten::V,se opri,бацӏан
1155,hineingehen::V,intra,буххан
1156,eintreten::V,intra,буххан
1157,kommen::V,veni,учӏан
1158,ankommen::V,sosi,биян
1159,ankommen::V,sosi,бучӏан
1160,ankommen::V,ajunge,биян
1161,ankommen::V,ajunge,бучӏан
1162,zurückkommen::V,se întoarce,зана хъун
1163,zurückkommen::V,se întoarce,зана бикӏан
1164,bleiben::V,rămâne,личӏан
1165,warten::V,aștepta,ялугьлан
1166,erwarten::V,aștepta,ялугьлан
1167,suchen::V,căuta,луглан
1168,finden::V,găsi,лякъин
1169,versuchen::V,încerca,ххал буллан
1170,vorbereiten::V,pregăti,хӏадур бан
1171,lieben::V,iubi,эшкьи хьуиу бикӏан
1172,mögen::V,plăcea a,ххиран бикӏан
1173,lachen::V,râde,хъян
1174,rühren::V,mișca,
1175,rühren::V,înduioșa,
1176,weinen::V,plânge,аьтӏун
1177,schimpfen::V,înjura,дяъван
1178,schimpfen::V,înjura,ссугайи агьан
1179,sich ärgern::V,se supăra,ссибизлан
1180,sich fürchten::V,se teme,ингъауслан
1181,sich fürchten::V,fi teamă a,ингъауслан
1182,fürchten::V,se teme de,хӏучӏ тӏун
1183,fliehen::V,fugi,ака бан
1184,flüchten::V,evada,лихъан
1185,sehen::V,vedea,чӏалан
1186,anschauen::V,privi,урган
1187,ansehen::V,privi,буруглан
1188,hören::V,auzi,баллан
1189,zuhören::V,asculta,вичӏи дихьлан
1190,probieren::V,gusta,тӏин ххал буллан
1191,riechen::V,mirosi,ссунтӏа тӏун
1192,fühlen::V,simți,дакӏнил буслан
1193,fühlen::V,resimți,дакӏнил буслан
1194,scheinen::V,părea,ххан
1195,scheinen::V,părea,бизан
1196,scheinen::V,părea,ххан бикӏлай бикӏан
1197,zu sehen sein::V,se vedea,
1198,vernehmen::V,auzi,баян
1199,frieren::V,fi frig,лигьулул хъанан
1200,tun::V,face,бан
1201,können::V,ști,хьун
1202,können::V,putea,хьун
1203,wollen::V,dori,
1204,anfangen::V,începe,дайдишин
1205,beenden::V,sfârși,къуртал бан
1206,beenden::V,termina,къуртал бан
1207,aufhören::V,înceta,кьабагьан
1208,gelingen::V,reuși,бюхъан
1209,gelingen::V,izbuti,бюхъан
1210,geraten::V,reuși,
1211,öffnen::V,deschide,тӏитӏин
1212,schließen::V,închide,лакьин
1213,stellen::V,pune,дацӏан дан
1214,stellen::V,pune,бишин
1215,stellen::V,așeza,дацӏан дан
1216,stellen::V,așeza,бишин
1217,setzen::V,pune,щяитан
1218,setzen::V,așeza,щяитан
1219,legen::V,pune,бишин
1220,berühren::V,atinge,ка щун
1221,verbinden::V,lega,бахӏин
1222,verbinden::V,lega,дахӏин
1223,bedecken::V,acoperi,ялтту бущин
1224,bedecken::V,acoperi,ялтту бакьин
1225,aufhängen::V,atârna,лахъан
1226,aufhängen::V,spânzura,лахъан
1227,anzünden::V,aprinde,лахъан
1228,aufheben::V,ridica,гьаз бан
1229,aufheben::V,lua de jos,гьаз бан
1230,zurücklassen::V,lăsa,кьаитан
1231,zurücklassen::V,lăsa,битан
1232,zurücklassen::V,lăsa în urmă,кьаитан
1233,zurücklassen::V,lăsa în urmă,битан
1234,verlieren::V,pierde,дакъа дан
1235,fallen lassen::V,scăpa,рутан
1236,fallen lassen::V,arunca,рутан
1237,machen::V,face,дан
1238,herstellen::V,fabrica,яраг ишла бувиу бан
1239,herstellen::V,confecționa,яраг ишла бувиу бан
1240,bauen::V,clădi,дан
1241,bauen::V,construi,дан
1242,reparieren::V,repara,дакьин дан
1243,verbessern::V,ameliora,ххуй дан
1244,verbessern::V,îmbunătăți,ххуй дан
1245,ändern::V,schimba,баххана бан
1246,ändern::V,modifica,баххана бан
1247,graben::V,săpa,дуклан
1248,beugen::V,curba,лахӏан бан
1249,beugen::V,curba,кьус бикӏан
1250,biegen::V,îndoi,баччин
1251,biegen::V,îndoi,лахӏан бан
1252,biegen::V,încovoia,баччин
1253,biegen::V,încovoia,лахӏан бан
1254,drehen::V,învârti,гьанан
1255,wenden::V,întoarce,кӏура баен бан
1256,umdrehen::V,învârti,кӏура баен бан
1257,umdrehen::V,întoarce,кӏура баен бан
1258,heben::V,ridica,гьаз бан
1259,hochheben::V,ridica,гьаз бан
1260,ergreifen::V,lua,хъап дан
1261,ergreifen::V,lua,хъап увиу угьан
1262,ergreifen::V,apuca,хъап дан
1263,ergreifen::V,apuca,хъап увиу угьан
1264,halten::V,ține,бугьлан
1265,drücken::V,apăsa,кьюч бигьлан
1266,drücken::V,strânge,кьюч бигьлан
1267,schieben::V,împinge,щун
1268,kratzen::V,zgâria,
1269,lecken::V,linge,ланцӏа тӏун
1270,beißen::V,mușca,хъапа тӏун
1271,beißen::V,mușca,кьацӏа тӏун
1272,abreißen::V,rupe,буцан
1273,abreißen::V,smulge,буцан
1274,abschneiden::V,scurta,бухъан
1275,abschneiden::V,scurta,кьукьин
1276,binden::V,lega,бахӏин
1277,binden::V,lega,дахӏин
1278,stecken::V,pune,
1279,brechen::V,rupe,гъагъан
1280,brechen::V,frânge,гъагъан
1281,klopfen::V,ciocăni,кьутӏа тӏун
1282,hauen::V,lovi,рищун
1283,kleben::V,lipi,лачӏун буллан
1284,reiben::V,freca,ссуку буллан
1285,reiben::V,fricționa,ссуку буллан
1286,streichen::V,unge,дугъан
1287,streichen::V,unge,аьгъу дан
1288,schleifen::V,ascuți,
1289,schneiden::V,tăia,духълан
1290,schneiden::V,tăia,кьукьлан
1291,rütteln::V,zgâlțâi,
1292,schütteln::V,scutura,хъюлчу буллан
1293,schwenken::V,agita,палцӏ дуллан
1294,schütten::V,vărsa,рутӏин
1295,füllen::V,umple,буцӏин бан
1296,einwickeln::V,înveli,кай-кай бан
1297,einwickeln::V,înfășura,кай-кай бан
1298,tragen::V,căra,ларсун занан
1299,tragen::V,căra,ларсун ачин
1300,schleppen::V,târî,ххилан
1301,ziehen::V,trage,
1302,aufbewahren::V,păstra,ядан
1303,aufbewahren::V,păstra,ядуллан
1304,aufbewahren::V,conserva,ядан
1305,aufbewahren::V,conserva,ядуллан
1306,werfen::V,arunca,личин
1307,fangen::V,prinde,бугьан
1308,fangen::V,prinde,бугьлан
1309,packen::V,apuca,
1310,verstecken::V,ascunde,ладитан
1311,verstecken::V,ascunde,кьюлтӏ дан
1312,verstecken::V,ascunde,дахьлаган дан
1313,teilen::V,împărți,бачӏин
1314,teilen::V,împărți,бутӏа бан
1315,schicken::V,trimite,тӏайла буккан
1316,bringen::V,aduce,диян дан
1317,hinzufügen::V,adăuga,ххи бан
1318,bekommen::V,obține,ласун
1319,bekommen::V,dobândi,ласун
1320,erhalten::V,primi,ласун
1321,erhalten::V,căpăta,ласун
1322,nehmen::V,lua,ласун
1323,wählen::V,opta,бувчӏин
1324,wählen::V,alege,бувчӏин
1325,auswählen::V,selecta,бувчӏин
1326,auswählen::V,selecta,язи бугьан
1327,bewahren::V,păstra,ядан
1328,behindern::V,stingheri,дайщишруду дуллан
1329,verderben::V,strica,зия дан
1330,beschädigen::V,strica,зарал буллан
1331,zerbrechen::V,rupe,гьагъан
1332,zerbrechen::V,rupe,гьагъан бан
1333,zerbrechen::V,frânge,гьагъан
1334,zerbrechen::V,frânge,гьагъан бан
1335,zerreißen::V,rupe,ххяхха дуккан
1336,zerreißen::V,sfâșia,ххяхха дуккан
1337,zerstören::V,distruge,лекьан дан
1338,verbrennen::V,arde,ччуччин
1339,verbrennen::V,incendia,ччуччин
1340,geben::V,da,дулун
1341,reichen::V,întinde,дулун
1342,schenken::V,dărui,пишкаш дан
1343,schenken::V,dărui,багъишла дан
1344,schenken::V,dărui,ихӏсандалун дуллун
1345,versprechen::V,făgădui,банна чин
1346,wünschen::V,ura,
1347,loben::V,lăuda,цӏа дан
1348,küssen::V,săruta,ппай тӏун
1349,wiegen::V,legăna,гьуркку тӏун
1350,wiegen::V,legăna,гьуркку буллан
1351,wiegen::V,legăna,гьуркку бан
1352,zudecken::V,acoperi,
1353,wecken::V,trezi,чантӏ учин ан
1354,wecken::V,deștepta,чантӏ учин ан
1355,zeigen::V,arăta,ккаккан бан
1356,führen::V,călăuzi,буцин
1357,lehren::V,preda,лахьхьин бан
1358,lehren::V,preda,лахьхьин буллан
1359,lehren::V,învăța,лахьхьин бан
1360,lehren::V,învăța,лахьхьин буллан
1361,unterrichten::V,învăța,дарс дишаван
1362,unterrichten::V,instrui,дарс дишаван
1363,aufziehen::V,crește,хъуна ан
1364,aufziehen::V,crește,тарбия ан
1365,leiten::V,duce,каялувшиву дан
1366,leiten::V,conduce,каялувшиву дан
1367,antreiben::V,împinge,
1368,antreiben::V,încuraja,
1369,lassen::V,pune pe să,
1370,einladen::V,invita,хъамалу оьвчин
1371,vereinigen::V,uni,ца бан
1372,vereinigen::V,întruni,ца бан
1373,besuchen::V,vizita,ялун уххан
1374,besuchen::V,face o vizită,ялун уххан
1375,treffen::V,întâlni,хьуна бакьин
1376,sich versammeln::V,se aduna,батӏин
1377,spielen::V,se juca,тӏуркӏу тӏун
1378,singen::V,cânta,балай тӏун
1379,tanzen::V,dansa,къавтӏун
1380,sich trennen::V,se separa,ппив хьун
1381,sich trennen::V,se despărți,ппив хьун
1382,verlassen::V,părăsi,увккун гьан
1383,verlassen::V,abandona,увккун гьан
1384,retten::V,salva,ххассал бан
1385,bewachen::V,păzi,къарал бан
1386,schützen::V,ocroti,ябан
1387,schützen::V,proteja,ябан
1388,verteidigen::V,apăra,буруччин
1389,sich schlagen::V,se bate,биян
1390,schießen::V,trage,битлан
1391,siegen::V,birui,ххув хьун
1392,siegen::V,birui,ххувшаву ласун
1393,siegen::V,învinge,ххув хьун
1394,siegen::V,învinge,ххувшаву ласун
1395,ärgern::V,supăra,ссибизан уллан
1396,schlagen::V,lovi,рищун
1397,treten::V,călca,
1398,stechen::V,înțepa,кьутӏин
1399,stechen::V,împunge,кьутӏин
1400,stoßen::V,împinge,щун
1401,stehlen::V,fura,дацин
1402,stören::V,deranja,кьючин
1403,belästigen::V,importuna,бизар уллан
1404,verbergen::V,ascunde,лабитан
1405,verbergen::V,ascunde,кӏучӏ бан
1406,täuschen::V,amăgi,хъяврин ан
1407,betrügen::V,înșela,аьикьин ан
1408,töten::V,omorî,ивчӏан
1409,wohnen::V,sta,оьрму бутлан
1410,wohnen::V,locui,оьрму бутлан
1411,arbeiten::V,lucra,зун
1412,sammeln::V,aduna,ттихӏин
1413,sammeln::V,aduna,вив дишин
1414,sammeln::V,colecționa,ттихӏин
1415,sammeln::V,colecționa,вив дишин
1416,pflücken::V,culege,риттун
1417,jagen::V,vâna,авли занан
1418,fischen::V,pescui,чавахъру бугьлан
1419,fassen::V,prinde,бугьан
1420,hüten::V,paște,урттуйн бакьлан
1421,treiben::V,mână,дачин дуллан
1422,treiben::V,mână,лихъан буллан
1423,anbinden::V,lega,бахӏин
1424,füttern::V,da de mâncare,канаки буллан
1425,melken::V,mulge,ттизин
1426,hacken::V,toca,мюрш буллан
1427,hacken::V,toca,мюрш бан
1428,hacken::V,sparge,мюрш буллан
1429,hacken::V,sparge,мюрш бан
1430,gießen::V,uda,щин дишин
1431,reifen::V,pârgui,диян
1432,zubereiten::V,găti,хӏадур дан
1433,zubereiten::V,găti,хӏадур бан
1434,kochen::V,găti,шашан
1435,kochen::V,găti,шашан дуллан
1436,backen::V,coace,бишлан
1437,backen::V,coace,шахьлан
1438,braten::V,coace,цӏарайх дуллан
1439,umrühren::V,mesteca,хӏала бан
1440,stricken::V,împleti,щащлан
1441,stricken::V,împleti,щащан
1442,nähen::V,coase,дуруххан
1443,färben::V,vopsi,ранг щун
1444,färben::V,colora,ранг щун
1445,reinigen::V,curăți,марцӏ бан
1446,waschen::V,spăla,шюшин
1447,abwischen::V,șterge,лишин
1448,spülen::V,clăti,вилаган
1449,fegen::V,mătura,башин
1450,kehren::V,mătura,бахьлан
1451,baden::V,se scălda,щинавун учӏлан
1452,sich waschen::V,se spăla,диссун
1453,sich waschen::V,se spăla,лажин диссун
1454,sich waschen::V,se spăla,лажин дислан
