,Concept_ID,mdf,kl
737,schwach::A,лафча,nakuippoq
738,fett::A,куя́,pualavoq
739,schlank::A,виде ронга,tuappoq
740,hübsch::A,мазы,aatsialaq
741,böse::A,кяжи,ajorpoq
742,dumm::A,аф ёню,taqajak
743,dumm::A,аф ёню,sikkilluppoq
744,dumm::A,аф ёню,qaatusimasaqanngilaq
745,dumm::A,шава пря,taqajak
746,dumm::A,шава пря,sikkilluppoq
747,dumm::A,шава пря,qaatusimasaqanngilaq
748,faul::A,нола,eqiasuppoq
749,faul::A,нола,eqiattortuvoq
750,fleißig::A,ку́лхцонды,eqiasuippoq
751,geizig::A,кирьжя,iasilaarpoq
752,geizig::A,кирьжя,tukkuippoq
753,geizig::A,жаднай,iasilaarpoq
754,geizig::A,жаднай,tukkuippoq
755,klug::A,ёню,mallak
756,klug::A,ёню,ittanneq
757,klug::A,ёню,kutaappoq
758,klug::A,ёню,kuttaappoq
759,klug::A,ёню,qarasagippoq
760,klug::A,пря́ви,mallak
761,klug::A,пря́ви,ittanneq
762,klug::A,пря́ви,kutaappoq
763,klug::A,пря́ви,kuttaappoq
764,klug::A,пря́ви,qarasagippoq
765,geschickt::A,маштозь тиф,
766,lieb::A,цебярь,akisooq
767,lustig::A,ра́хси,piikulavoq
768,sanft::A,сетьме,isumagippoq
769,hungrig::A,вача,kaappoq
770,hungrig::A,вача,perlilerpoq
771,hungrig::A,вачеда,kaappoq
772,hungrig::A,вачеда,perlilerpoq
773,krank::A,сяряди,napparsimavoq
774,nackt::A,штада,
775,nackt::A,кърхтапа,
776,traurig::A,ла́жнай,aliasuppoq
777,lebendig::A,эряй,uumavoq
778,gut::A,пара,ajunngilaq
779,gut::A,цебярь,ajunngilaq
780,schlecht::A,кальдяв,sualuppoq
781,richtig::A,виде,iluarpoq
782,schlimm::A,кальдяв,amiilaarnarpoq
783,wahr::A,афкуксонь,ilumoorpoq
784,alt::A,ташта,pisoqaq
785,neu::A,од,nutaavoq
786,ehemalig::A,и́нгольдень,
787,alt[Lebewesen]::A,сире,utoqqaq
788,jung::A,од,inuusuppoq
789,jung::A,од,kingulliarsuk
790,arm::A,а́шу,piillasoq
791,arm::A,а́шу,piitsuuvoq
792,reich::A,козя,pisuuvoq
793,bekannt::A,содаф,
794,berühmt::A,содавикс,tusaamasaq
795,fremd::A,лия,ajasoornarpoq
796,fremd::A,аф содаф,ajasoornarpoq
797,verschieden::A,аф фкя ла́цонь,allatut
798,verschieden::A,аф фкя ла́цонь,tamalaat
799,nah::A,мала,qanippoq
800,nah::A,аф ичкоздень,qanippoq
801,fern::A,и́чкоздень,ungasippoq
802,fern::A,куна́рдонь,ungasippoq
803,linker::A,кержи,saamerleq
804,rechter::A,види,innarluissut
805,anderer::A,лия,
806,erster::A,васенце,siulleq
807,zweiter::A,омбоце,qataatsup tullia
808,dritter::A,колмоце,pingajorarterut
809,letzter::A,ме́кольце,kingulleq
810,allein::ADV,ськамонза,kisimiippoq
811,auf einmal::ADV,вихцок,tassanngaannaq
812,zusammen::ADV,марс,attaasa
813,zusammen::ADV,марс,attarmik
814,zusammen::ADV,ма́рса,attaasa
815,zusammen::ADV,ма́рса,attarmik
816,lange::ADV,кува́тьс,akuni
817,plötzlich::ADV,а́пак учт,tassanngaannaq
818,sofort::ADV,тяникиге,erniinnaq
819,später::ADV,ме́ле,kingorna
820,jetzt::ADV,тяни,maanna
821,jetzt::ADV,тяни,massakkut
822,heute::ADV,тячи,ullumi
823,morgen::ADV,ва́нды,aqagu
824,bald::ADV,курок,erniinnaq
825,dann::ADV,меле,taava
826,dann::ADV,сяда меле,taava
827,gestern::ADV,ися́к,ippassaq
828,einst::ADV,весть,ataatsimik
829,einst::ADV,весть,ilaanni
830,einst::ADV,мзя́рда-бди,ataatsimik
831,einst::ADV,мзя́рда-бди,ilaanni
832,damals::ADV,эста,taamani
833,damals::ADV,эста,taamanikkut
834,damals::ADV,эста,taassumuunakkut
835,danach::ADV,меле,taava
836,vorher::ADV,инголи,siornagut
837,zuerst::ADV,ва́сенда,
838,einmal::ADV,весть,ilaanni
839,einmal::ADV,весть,ataatsimik
840,manchmal::ADV,лия́ста,qaqutigu
841,manchmal::ADV,лия́ста,qaqutigut
842,manchmal::ADV,ко́ста-ко́ста,qaqutigu
843,manchmal::ADV,ко́ста-ко́ста,qaqutigut
844,oft::ADV,си́деста,akulikitsumik
845,immer::ADV,фалу,tamatigut
846,immer::ADV,най,tamatigut
847,niemals::ADV,аф мзя́рдонга,
848,hier::ADV,тяса,maani
849,hierhin::ADV,сей,maani
850,hierhin::ADV,тяза,maani
851,von hier::ADV,тя́ста,
852,dort::ADV,тоса,
853,dorthin::ADV,тов,ikuuna
854,dorthin::ADV,тоза,ikuuna
855,geradeaus::ADV,ви́деста,narlumut
856,vorwärts::ADV,и́нголи,pilangavoc
857,rückwärts::ADV,ме́ки,kingumut
858,rückwärts::ADV,ме́ки,tunumut or tunummut
859,zurück::ADV,ме́ки,kingumut
860,zurück::ADV,ме́ки,tunumut or tunummut
861,unten::ADV,ала,kana
862,hinab::ADV,алу,qiviu
863,oben::ADV,вяре,
864,hinauf::ADV,вяри,
865,überall::ADV,се́мбе ва́стова,tamaginni
866,überall::ADV,се́мбе ва́стова,tamani tamaani
867,nicht::ADV,аф,
868,ein wenig::ADV,аф лама,
869,kaum::ADV,а́ньцек,qaqutigorsuaq
870,sehr::ADV,пяк,assut
871,so::ADV,ста́не,
872,noch::ADV,нинге,qeratavoq
873,nur::ADV,аньцек,
874,schon::ADV,ни,taava-una
875,wieder::ADV,та́га,kingumut
876,vergebens::ADV,стак,angiluk
877,vor::PRP,инголе,
878,hinter::PRP,фтала,
879,hinter::PRP,мельге,
880,unter::PRP,ала,
881,durch::PRP,пачк,
882,neben::PRP,ваксса,
883,zwischen::PRP,ёткса,
884,wegen::PRP,сюнеда,
885,dies::PRN,тя,manna
886,dies::PRN,тя,matuma
887,das::PRN,ся,ua
888,das::PRN,тона,ua
889,alles::PRN,сембе,
890,ich::PRN,мон,uanga
891,du::PRN,тон,illit
892,er::PRN,сон,una
893,wir::PRN,минь,uagut
894,ihr::PRN,тинь,ilissi
895,sie::PRN,синь,uku
896,was::FPRN,мезе,aat?
897,wer::FPRN,кие,kikkut
898,wo::FADV,коса,sumi
899,wohin::FADV,ков,sumut
900,wohin::FADV,коза,sumut
901,wie::FADV,ко́да,qanoq
902,warum::FADV,мес,sooq
903,wieviel::FNUM,мзя́ра,qassit
904,wieviel::FNUM,мзя́ра,qanoq atsigisumik?
905,eins::NUM,фкя,ataaseq
906,zwei::NUM,кафта,marluk
907,drei::NUM,колма,pingasut
908,vier::NUM,ниле,sisamat
909,vier::NUM,ниле,qajuusat
910,fünf::NUM,вете,tallimat
911,sechs::NUM,кота,arfineq
912,sechs::NUM,кота,arfinillit
913,sieben::NUM,сисем,arfineq-marluk
914,acht::NUM,кафкса,arfineq pingasut
915,neun::NUM,ве́йхкса,qulingiluat
916,neun::NUM,ве́йхкса,arfineq sisamat
917,zehn::NUM,кемонь,qulit
918,elf::NUM,кефкие,aqqaneq
919,zwölf::NUM,кемгафтува,aqqaneq-marluk
920,zwanzig::NUM,комсь,tyve
921,dreißig::NUM,колмогемонь,tredive
922,dreißig::NUM,колмогемонь,pingasunik qulillit
923,vierzig::NUM,нильге́монь,fyrre
924,fünfzig::NUM,ве́дьгемонь,halvtreds
925,fünfzig::NUM,ве́дьгемонь,tallimanik qulillit
926,sechzig::NUM,ко́дгемонь,tres
927,siebzig::NUM,сизьге́монь,halvfjerds
928,achtzig::NUM,ка́фксогемонь,firs
929,neunzig::NUM,ве́йхксогемонь,halvfems
930,hundert::NUM,сяда,et hundrede
931,tausend::NUM,тёжянь,et tusinde
932,und::CNJ,и,aamma
933,und::CNJ,дъ,aamma
934,oder::CNJ,или,imalluunnit
935,oder::CNJ,али,imalluunnit
936,stehen::V,а́щемс стя́да,sikingavoq
937,sitzen::V,ащемс озада,ingippoq
938,liegen::V,ма́дозь а́щемс,nalavoq
939,liegen::V,ма́дозь а́щемс,aqupivoq
940,hängen::V,нюрьгомс,nivinngarpaa
941,werden::V,арамс,pinngorpoq
942,werden::V,тиевомс,pinngorpoq
943,passieren::V,лисэмс,pivoq
944,passieren::V,эвондамс,pivoq
945,beginnen::V,ушедомс,aallarnerpaa
946,enden::V,лоткамс,naggaserpaa
947,wechseln::V,по́лафнемс,immikkut ilivoq
948,aufgehen[Sonne]::V,стямс,
949,aufgehen[Sonne]::V,лисемс,
950,untergehen[Sonne]::V,валгомс,ilioqqaasoq
951,scheinen[Sonne]::V,ва́лдоптомс,qinnorpoq
952,scheinen[Sonne]::V,ва́лдоптомс,qinngorpoq
953,donnern::V,торамс,kalleq
954,wehen::V,уфа́мс,timmivoq
955,strömen::V,шудемс,
956,fließen::V,шудемс,
957,sich drehen::V,шаромс,ipippaa
958,schwanken::V,якамс,aalavoq
959,schwingen::V,люксемс,issakajaat or issakatsiaarut
960,schwingen::V,нюрьсемс,issakajaat or issakatsiaarut
961,fallen::V,прамс,quasivaa
962,fallen::V,прашендомс,quasivaa
963,brennen::V,паломс,seerpoq
964,brennen::V,паломс,uuppaa
965,rauchen::V,качадомс,pujoorpoq
966,regnen::V,пиземс,siallerpoq
967,gefrieren::V,эйндамс,qiulerpoq
968,gefrieren::V,кельмомс,qiulerpoq
969,tauen::V,соламс,aappoq
970,schmelzen::V,соламс,aappoq
971,schmelzen::V,соламс,aatsippaa
972,trocknen::V,коськомс,panerserpaa
973,sieden::V,лакамс,qalappoq
974,faulen::V,наксадомс,
975,verfaulen::V,наксадомс,
976,reißen::V,сязевомс,qulli
977,reißen::V,сязевомс,alittorpaa
978,reißen::V,сязевомс,kimillanneq
979,versinken::V,ваямс,kivivaa
980,versinken::V,ваямс,apparpoq
981,vergehen::V,ётамс,qaangerpaa
982,vergehen::V,ётамс,sarsuppoq
983,erscheinen::V,эвондамс,takutippoq
984,verschwinden::V,юма́мс,
985,sinken::V,валгомс,kivivaa
986,sinken::V,валгомс,apparpoq
987,abnehmen::V,киремс,ikillipput
988,zunehmen::V,ламокстомс,allisippaa
989,zunehmen::V,рашнемс,allisippaa
990,steigen::V,кеподемс,allisippaa
991,wachsen::V,касомс,allivoq
992,glänzen::V,цинзелдомс,qinngorpoq
993,glänzen::V,цинзелдомс,qinnorpoq
994,glänzen::V,цифордомс,qinngorpoq
995,glänzen::V,цифордомс,qinnorpoq
996,funkeln::V,ци́фтордомс,uisorilavoq
997,lärmen::V,жалнамс,
998,läuten::V,гайфтемс,avilualaarpoq
999,klingeln::V,гайфтемс,aviluarpoq
1000,klingeln::V,гайфтемс,aviluarpaluppoq
1001,klirren::V,ка́нзеркшнемс,
1002,brausen::V,жоледемс,ittuk
1003,brausen::V,жоледемс,ittuppoq
1004,brausen::V,жоледемс,ittuppaluppoq
1005,rauschen::V,вжнамс,
1006,rauschen::V,гамнамс,
1007,klingen::V,кайгомс,
1008,bellen::V,ува́мс,qiluppoq
1009,heulen::V,сувомс,maarpoq
1010,heulen::V,сувомс,maalavoq
1011,heulen::V,сувомс,miaggoorpoq
1012,heulen::V,урнамс,maarpoq
1013,heulen::V,урнамс,maalavoq
1014,heulen::V,урнамс,miaggoorpoq
1015,blasen::V,уфа́мс,aporneq
1016,pfeifen::V,вяшкомс,siggartartitsivoq
1017,pfeifen::V,вяшкомс,siorsulavoq
1018,schreien::V,пешкодомс,suaarpoq
1019,stöhnen::V,куфцемс,nipiliorpoq
1020,stöhnen::V,куфцемс,nipilliorpoq
1021,zittern::V,таромс,qarsulivik
1022,leben::V,эрямс,inuuvoq
1023,geboren werden::V,шачемс,inuuvoq
1024,geboren werden::V,шачемс,inunngorpoq
1025,atmen::V,ажнамс,anersaarpoq
1026,trinken::V,симомс,imerpoq
1027,essen::V,ярхцамс,tamorpoq
1028,schlucken::V,нилемс,tuluarnaq
1029,müde werden::V,сиземс,
1030,einschlafen::V,матодовомс,sinippoq
1031,schlafen::V,удомс,sinik
1032,aufwachen::V,съргоземс,iterpoq
1033,aufwachen::V,съргоземс,eqqumavoq
1034,aufstehen::V,стямс,makippoq
1035,sich erholen::V,ваймосемс,qasuerserpoq
1036,krank werden::V,сярядькстомс,
1037,krank sein::V,сярядемс,
1038,schmerzen::V,сярядемс,anneraa
1039,schmerzen::V,сярядемс,annernarpoq
1040,husten::V,козомс,quersorpoq
1041,genesen::V,пъ́чкамс,ajunngissivoq
1042,genesen::V,пъ́чкамс,ilisimmarpoq
1043,genesen::V,пъ́чкамс,ilorrippoq
1044,sterben::V,куломс,toquvoq
1045,umkommen::V,юма́мс,
1046,sich bewegen::V,шаштомс,ingerlavoq
1047,sich rühren::V,сърхка́мс,
1048,sich erheben::V,стямс,
1049,sich setzen::V,озамс,ingippoq
1050,hinfallen::V,прамс,
1051,hinfallen::V,сяворемс,
1052,laufen::V,якамс,arpappoq
1053,schreiten::V,молемс,ingerlavoq
1054,schreiten::V,аськолямс,ingerlavoq
1055,spazierengehen::V,якамс,utertakajaarpoq
1056,spazierengehen::V,якамс,utertakattajaarpoq
1057,eilen::V,эряскодомс,qaa qaa
1058,eilen::V,эряскодомс,qiilasaarpoq
1059,eilen::V,эряскодомс,ingerlasaarpaa
1060,sich beeilen::V,эряскодомс,tuaviorpoq
1061,sausen::V,лиемс,uiguut
1062,rennen::V,арнемс,igivoq
1063,springen::V,комотнемс,upernassaq
1064,klettern::V,ку́цемс,pilaakkeerpoq
1065,schaukeln::V,нюрямс,aalavoq
1066,kriechen::V,шаштомс комада,
1067,schwimmen::V,уемс,naluppoq
1068,tauchen::V,юпиемс,allorpoq
1069,tauchen::V,чёпафнемс,allorpoq
1070,rudern::V,па́немс ве́неж,ipuppaa
1071,fahren::V,ардомс,qimusserpoq
1072,fliegen::V,лиемс,timmivoq
1073,gehen::V,молемс,
1074,weggehen::V,тумс,piiarpoq
1075,abfahren::V,тумс,
1076,anhalten::V,лоткамс,unitsippaa
1077,hineingehen::V,сува́мс,timaappaa
1078,eintreten::V,сува́мс,allattorpaa
1079,kommen::V,самс,qaa-
1080,kommen::V,самс,pivaa
1081,ankommen::V,самс,tikippoq
1082,ankommen::V,пачкодемс,tikippoq
1083,zurückkommen::V,мърдамс,angerlarpoq
1084,bleiben::V,иля́домс,uninngavoq
1085,warten::V,учемс,paavoq
1086,warten::V,учемс,utaqqivoq
1087,erwarten::V,учемс,
1088,suchen::V,вешемс,nivivaa
1089,finden::V,мумс,nanivaa
1090,versuchen::V,варчсемс,uuppaa
1091,versuchen::V,варчсемс,ussersarpaa
1092,vorbereiten::V,анокламс,piareersarpaa
1093,lieben::V,кельгомс,asavaa
1094,mögen::V,кельгомс,akaaraa
1095,lachen::V,рахамс,
1096,lachen::V,рахсемс,
1097,rühren::V,токамс седи,qeerlerpaa
1098,weinen::V,авардемс,qiavoq
1099,schimpfen::V,сюцемс,qatimaarpoq
1100,sich ärgern::V,кяжиямс,ugguutigaa
1101,sich fürchten::V,пелемс,eqqanaarpoq
1102,fürchten::V,пелемс,ersigaa
1103,fliehen::V,ворьгодемс,qimaavoq
1104,flüchten::V,ша́домс,allikarfigaa
1105,flüchten::V,во́рьгодемс,allikarfigaa
1106,sehen::V,няемс,isigaa
1107,anschauen::V,ваномс,
1108,ansehen::V,ваномс,alaatsinaappaa
1109,hören::V,марямс,tusarpaa
1110,zuhören::V,ку́лхдоньомс,naalappoq
1111,probieren::V,варжамс,
1112,riechen::V,никса́мс,tipippoq
1113,fühlen::V,марямс,misigaa
1114,scheinen::V,ня́евомс,takutippoq
1115,zu sehen sein::V,ня́евомс,
1116,vernehmen::V,марямс,
1117,frieren::V,паломс,qiiavoq
1118,frieren::V,кельмомс,qiiavoq
1119,tun::V,тиемс,iliorpoq
1120,können::V,маштомс,
1121,wollen::V,-не-,piumavaa
1122,anfangen::V,ушедомс,pilerpoq
1123,beenden::V,аде́ламс,naggaserpaa
1124,aufhören::V,лоткамс,naammatsippaa
1125,gelingen::V,удалакшнемс,
1126,geraten::V,лисемс,
1127,öffnen::V,панжемс,ammarpaa
1128,schließen::V,сёлгомс,matuaa
1129,stellen::V,путомс,ilivaa
1130,stellen::V,путомс,iliorarpai
1131,stellen::V,путомс,ilioqqarpai
1132,setzen::V,озафнемс,iliorarpai
1133,setzen::V,озафнемс,ilioqqarpai
1134,setzen::V,озавтнемс,iliorarpai
1135,setzen::V,озавтнемс,ilioqqarpai
1136,legen::V,путомс,ilivaa
1137,berühren::V,токамс,attorpaa
1138,verbinden::V,сотомс,taperserpaa
1139,bedecken::V,комачамс,iikkerpaa
1140,bedecken::V,комачамс,iikkersorpaa
1141,bedecken::V,вельхтямс,iikkerpaa
1142,bedecken::V,вельхтямс,iikkersorpaa
1143,aufhängen::V,повфтамс,inivaa
1144,aufhängen::V,повфтамс,iniorarpai
1145,anzünden::V,крьвя́стемс,saggaavoq
1146,aufheben::V,кеподемс,allisippaa
1147,aufheben::V,касфтомс,allisippaa
1148,zurücklassen::V,ка́домс,aallarpoq
1149,verlieren::V,юма́фтомс,annaavaa
1150,fallen lassen::V,прафтомс,nakkaavaa
1151,machen::V,тиемс,iliorpoq
1152,herstellen::V,анокламс,anillatsippaa
1153,bauen::V,путомс,marrarterpaa
1154,reparieren::V,петемс,iluarsaappaa
1155,verbessern::V,цебярьгофтомс,naqqippaa
1156,ändern::V,полафтомс,
1157,graben::V,шу́вомс,assappaa
1158,graben::V,та́ргамс,assappaa
1159,beugen::V,мяндемс,qappappoq
1160,biegen::V,комафтомс,qappappoq
1161,drehen::V,шо́вамс,
1162,drehen::V,ша́рфнемс,
1163,wenden::V,ша́рфтомс,assappaa
1164,wenden::V,ша́рфтомс,assakarpoq
1165,umdrehen::V,шарфтомс,assakartippaa
1166,heben::V,ке́подемс,kivippaa
1167,hochheben::V,ке́подемс,kissumiarpaa
1168,hochheben::V,ка́сфтомс,kissumiarpaa
1169,ergreifen::V,фатямс,isaappaa
1170,ergreifen::V,фатямс,isaguppaa
1171,halten::V,кирдемс,minarpaa
1172,drücken::V,люпшта́мс,naqittaat
1173,schieben::V,шашфтомс,
1174,kratzen::V,а́нгорямс,qitsuppaa
1175,kratzen::V,киськоря́мс,qitsuppaa
1176,lecken::V,нолсемс,aluppaa
1177,beißen::V,сускомс,kiivaa
1178,abreißen::V,сяземс,aqqarpaa
1179,abreißen::V,сяземс,isaterpaa
1180,abschneiden::V,керомс,kipivaa
1181,binden::V,сотомс,kakkersarpaa
1182,stecken::V,сялгомс,kussunneq
1183,brechen::V,си́ннемс,nallorpaa
1184,brechen::V,ка́лафтомс,nallorpaa
1185,klopfen::V,чакамс,pattappaa
1186,klopfen::V,чакиемс,pattappaa
1187,hauen::V,шавомс,aqivaa
1188,hauen::V,пиксомс,aqivaa
1189,kleben::V,пе́тфнемс,qaappoq
1190,reiben::V,шо́вамс,tagiarpaa
1191,reiben::V,шо́вамс,tangiarpaa
1192,streichen::V,вадемс,erlerpoq
1193,schleifen::V,шо́вамс,sequppaa
1194,schneiden::V,керомс,uullivoq
1195,rütteln::V,та́рфтомс,
1196,schütteln::V,шука́демс,aalavoq
1197,schwenken::V,яфодемс,issarpoq
1198,schütten::V,каямс,
1199,schütten::V,нюрьхтя́мс,
1200,füllen::V,пяшкодемс,immerpaa
1201,einwickeln::V,тапардамс,immoqquserpaa
1202,tragen::V,кандомс,maqippaa
1203,tragen::V,кандомс,assartorpoq
1204,schleppen::V,ускомс,assartorpoq
1205,ziehen::V,ускомс,kalippaa
1206,ziehen::V,ускомс,kalissarpoq
1207,aufbewahren::V,ванфтомс,toqqorpaa
1208,werfen::V,ёрямс,kuivaa
1209,fangen::V,кунда́мс,anguaa
1210,packen::V,фатямс,
1211,verstecken::V,кяшемс,anngigaa
1212,teilen::V,явомс,agguut
1213,teilen::V,явомс,agguusersorpaa
1214,schicken::V,кучемс,nassiuppaa
1215,bringen::V,кандомс,aggiuppaa
1216,bringen::V,кандомс,nassataraa
1217,bringen::V,пачфтемс,aggiuppaa
1218,bringen::V,пачфтемс,nassataraa
1219,hinzufügen::V,пу́томс та́га,
1220,hinzufügen::V,ма́ксомс та́га,
1221,bekommen::V,сявомс,tiguaa
1222,erhalten::V,сявомс,tiguaa
1223,nehmen::V,сявомс,pivoq
1224,nehmen::V,сявомс,tiguaa
1225,wählen::V,ко́чкамс,
1226,auswählen::V,кочкамс,
1227,bewahren::V,ванфтомс,sukkunik simerserpaa
1228,behindern::V,шорямс,
1229,verderben::V,коламс,asiutippaa
1230,verderben::V,коламс,piuneerunnerit
1231,verderben::V,гастямс,asiutippaa
1232,verderben::V,гастямс,piuneerunnerit
1233,beschädigen::V,тиендемс зиян,
1234,zerbrechen::V,тапамс,ukuvoq
1235,zerreißen::V,сяземс,tisavaa
1236,zerreißen::V,сяземс,alittorpaa
1237,zerstören::V,ка́лафтомс,aserorpaa
1238,verbrennen::V,пълхта́мс,seerpoq
1239,geben::V,ма́ксомс,pivoq
1240,reichen::V,максомс,
1241,schenken::V,каземс,
1242,versprechen::V,ма́ксомс вал,neriorsorpaa
1243,wünschen::V,арьсемс,kissaat
1244,loben::V,шна́мс,nersorpaa
1245,loben::V,шна́мс,nersornaat
1246,küssen::V,палсемс,kunippaa
1247,küssen::V,палсемс,kunissorpaa
1248,wiegen::V,нюря́фтомс,
1249,zudecken::V,вельхтямс,majorpaa
1250,wecken::V,стя́фтомс,itersarpaa
1251,wecken::V,съ́ргозьфтемс,itersarpaa
1252,zeigen::V,няфтемс,tikkuuppaa
1253,führen::V,вятемс,tasissiuppaa
1254,führen::V,вятемс,ilitsersorpaa
1255,führen::V,вятемс,tasissersuuppaa
1256,lehren::V,тонафтомс,ilinniartippaa
1257,unterrichten::V,тонафтомс,ajoqerpaa
1258,unterrichten::V,тонафтомс,ajoqersorpaa
1259,unterrichten::V,тонафтомс,ilinniartitsivoq
1260,aufziehen::V,касфтомс,inororsarpaa
1261,leiten::V,вятемс,iluatsippaa
1262,antreiben::V,вятемс,ikusimmippaa
1263,lassen::V,кошардомс,
1264,einladen::V,тердемс,qaaqquaa
1265,einladen::V,тердемс,qaasarpaa
1266,einladen::V,серьгядемс,qaaqquaa
1267,einladen::V,серьгядемс,qaasarpaa
1268,vereinigen::V,пуроптомс,taperserpaa
1269,vereinigen::V,кочкамс марса,taperserpaa
1270,besuchen::V,варжамс,tikeraarpaa
1271,treffen::V,васьфтомс,aporappaa
1272,sich versammeln::V,кочкавомс,majorpoq
1273,spielen::V,налхксемс,pinnguarpoq
1274,singen::V,морамс,erinarsorpoq
1275,tanzen::V,кштимс,qitippoq
1276,sich trennen::V,явомс,immikkoortippaa
1277,verlassen::V,кадондомс,
1278,retten::V,идемс,annaappaa
1279,retten::V,араламс,annaappaa
1280,bewachen::V,ваномс,
1281,schützen::V,а́раламс,eriagaa
1282,schützen::V,а́раламс,pineqartaalivaa
1283,verteidigen::V,а́раламс,
1284,sich schlagen::V,тюремс,
1285,schießen::V,ляцемс,aallaavaa
1286,schießen::V,ляцемс,piseriuppaa
1287,siegen::V,сяськомс,
1288,ärgern::V,кяжияфтомс,ninngassarpaa
1289,ärgern::V,кяжияфтомс,ninngassaarpaa
1290,schlagen::V,токамс,unatarpaa
1291,treten::V,тапамс,tukerpoq
1292,stechen::V,пупамс,iguppaa
1293,stechen::V,пупамс,qasilippoq
1294,stechen::V,сялгомс,iguppaa
1295,stechen::V,сялгомс,qasilippoq
1296,stoßen::V,тостядемс,ikuserpaa
1297,stoßen::V,тостядемс,ikusimmippaa
1298,stehlen::V,саламс,tillippaa
1299,stören::V,шорсемс,akornuserpaa
1300,belästigen::V,токсамс,
1301,belästigen::V,аф кадомс ваймама,
1302,verbergen::V,кяшемс,anngigaa
1303,täuschen::V,васькафтомс,
1304,täuschen::V,кяльготнемс,
1305,betrügen::V,васькафнемс,peqquserluttuliorfigaa
1306,töten::V,шавомс,maappaa
1307,töten::V,шавомс,toquppaa
1308,töten::V,аде́ламс,maappaa
1309,töten::V,аде́ламс,toquppaa
1310,wohnen::V,эрямс,najugaqarpoq
1311,arbeiten::V,покодемс,sulivoq
1312,sammeln::V,кочкамс,katersorpai
1313,sammeln::V,пу́роптомс,katersorpai
1314,pflücken::V,фатнемс,
1315,pflücken::V,нотфнемс,
1316,jagen::V,кунда́мс,piniarpoq
1317,fischen::V,калонь кунда́мс,aalisarpoq
1318,fassen::V,кунда́мс,
1319,hüten::V,ваномс,
1320,treiben::V,панемс,
1321,anbinden::V,сотомс,qilerut
1322,anbinden::V,сотомс,qilersorpaa
1323,anbinden::V,сотомс,ungerlatserpaa
1324,füttern::V,трямс,nerlerpaa
1325,füttern::V,а́ндомс,nerlerpaa
1326,melken::V,потямс,
1327,hacken::V,лазондомс,
1328,gießen::V,валомс,imerterpaa
1329,reifen::V,кенеремс,
1330,zubereiten::V,анокламс,
1331,kochen::V,пидемс,igavoq
1332,backen::V,пидемс,
1333,braten::V,пуштомс,siappaa
1334,umrühren::V,шорямс,qeerlerpaa
1335,stricken::V,кодамс,
1336,nähen::V,стамс,
1337,färben::V,а́рхтомс,misuppaa
1338,reinigen::V,ва́ткамс,sanniarpaa
1339,reinigen::V,а́роптомс,sanniarpaa
1340,waschen::V,муськомс,asappaa
1341,abwischen::V,нардамс,saligarpaa
1342,abwischen::V,нардамс,saligartorpaa
1343,spülen::V,оргалдомс,
1344,fegen::V,тяемс,sanngiarpaa
1345,kehren::V,тяемс,
1346,baden::V,э́шелямс,uffarpoq
1347,sich waschen::V,штамс,uffarpoq
1348,ausziehen::V,кайсефтемс,annoraajarpaa
1349,anziehen::V,ща́фтомс,ativaa
1350,anziehen::V,ща́фтомс,atitippaa
1351,sich anziehen::V,щамс,atisalersorpoq
1352,kämmen::V,се́ендемс,
1353,schmücken::V,на́ряжамс,
1354,schmücken::V,ма́зоптомс,
1355,sagen::V,азомс,oqarpoq
1356,sagen::V,мярьгомс,oqarpoq
1357,sprechen::V,корхтамс,oqaluttarpoq
1358,reden::V,корхнемс,oqaluppoq
1359,sich unterhalten::V,корхнемс,
1360,fragen::V,ки́зефтемс,aperaa
1361,bitten::V,а́намс,aperaa
1362,bitten::V,а́намс,qinnuigaa
1363,bitten::V,ве́шемс,aperaa
1364,bitten::V,ве́шемс,qinnuigaa
1365,erzählen::V,а́зондомс,oqaluttuaraa
1366,mitteilen::V,азомс,oqalualaarpoq
1367,nennen::V,лемдемс,
1368,nennen::V,путомс лем,
1369,rufen::V,серьгядемс,qaaqquaa
1370,prahlen::V,шна́фтомс пря́,oqqartuvoq
1371,prahlen::V,шна́фтомс пря́,oqallortuvoq
1372,übersetzen::V,ётафтомс,ikaarpoq
1373,übersetzen::V,ётафтомс,nutserpaa
1374,denken::V,арьсемс,isumaqarpoq
1375,glauben::V,кемамс,upperaa
1376,glauben::V,кемамс,isumaqarpoq
1377,bemerken::V,ня́емс,
1378,erkennen::V,содамс,ilisaraa
1379,begreifen::V,сатомс,
1380,verstehen::V,шарьхкодемс,paasivaa
1381,lernen::V,тонафнемс,ilinniarpoq
1382,wissen::V,со́дамс,nalunngilaa
1383,sich erinnern an::V,лятфтамс,eqqaavaa
1384,vergessen::V,юкстамс,puiorpaa
1385,messen::V,ункснемс,ussersarpaa
1386,zählen::V,лу́вомс,kisitsivoq
1387,zählen::V,а́рьсемс,kisitsivoq
1388,rechnen::V,лувомс,kisitsivoq
1389,lesen::V,лувомс,atuarpoq
1390,lesen::V,морафтомс,atuarpoq
1391,malen::V,рисова́ндамс,qalipappaa
1392,zeichnen::V,рисова́ндамс,
1393,schreiben::V,сёрмадомс,allappoq
1394,besitzen::V,улемс азоркс,
1395,kaufen::V,рамамс,pisiaraa
1396,verkaufen::V,мимс,akigaa
1397,bezahlen::V,пандомс,akilerpaa
