,Concept_ID,sl,mdf
792,sehr::ADV,zeló,пяк
793,so::ADV,takó,ста́не
794,noch::ADV,še,нинге
795,nur::ADV,samó,аньцек
796,schon::ADV,žè,ни
797,wieder::ADV,spét,та́га
798,vergebens::ADV,zamàn,стак
799,vergebens::ADV,zastónj,стак
800,vor::PRP,pred,инголе
801,hinter::PRP,za,фтала
802,hinter::PRP,za,мельге
803,unter::PRP,pod,ала
804,durch::PRP,skózi,пачк
805,neben::PRP,kràj,ваксса
806,neben::PRP,póleg,ваксса
807,zwischen::PRP,med,ёткса
808,zwischen::PRP,izmed,ёткса
809,wegen::PRP,zarádi,сюнеда
810,dies::PRN,tó,тя
811,das::PRN,tó,ся
812,das::PRN,tó,тона
813,alles::PRN,vsè,сембе
814,ich::PRN,jàz,мон
815,du::PRN,tí,тон
816,er::PRN,òn,сон
817,wir::PRN,mí,минь
818,ihr::PRN,ví,тинь
819,sie::PRN,ôni,синь
820,was::FPRN,káj,мезе
821,wer::FPRN,kdó,кие
822,wo::FADV,kjé,коса
823,wohin::FADV,kám,ков
824,wohin::FADV,kám,коза
825,wie::FADV,kakó,ко́да
826,warum::FADV,zakáj,мес
827,wieviel::FNUM,kóliko,мзя́ра
828,eins::NUM,êden,фкя
829,zwei::NUM,dvá,кафта
830,drei::NUM,trí,колма
831,vier::NUM,štíri,ниле
832,fünf::NUM,pét,вете
833,sechs::NUM,šést,кота
834,sieben::NUM,sédem,сисем
835,acht::NUM,ósem,кафкса
836,neun::NUM,devét,ве́йхкса
837,zehn::NUM,desét,кемонь
838,elf::NUM,enájst,кефкие
839,zwölf::NUM,dvánajst,кемгафтува
840,zwanzig::NUM,dvájset,комсь
841,dreißig::NUM,trídeset,колмогемонь
842,vierzig::NUM,štírideset,нильге́монь
843,fünfzig::NUM,pétdeset,ве́дьгемонь
844,sechzig::NUM,šéstdeset,ко́дгемонь
845,siebzig::NUM,sédemdeset,сизьге́монь
846,achtzig::NUM,ósemdeset,ка́фксогемонь
847,neunzig::NUM,devétdeset,ве́йхксогемонь
848,hundert::NUM,stó,сяда
849,tausend::NUM,tísoč,тёжянь
850,und::CNJ,in,и
851,und::CNJ,in,дъ
852,oder::CNJ,áli,или
853,oder::CNJ,áli,али
854,stehen::V,státi,а́щемс стя́да
855,sitzen::V,sedéti,ащемс озада
856,liegen::V,ležáti,ма́дозь а́щемс
857,hängen::V,viséti,нюрьгомс
858,werden::V,postáti,арамс
859,werden::V,postáti,тиевомс
860,passieren::V,zgodíti se,лисэмс
861,passieren::V,zgodíti se,эвондамс
862,beginnen::V,začéti se,ушедомс
863,enden::V,končáti se,лоткамс
864,wechseln::V,ménjati se,по́лафнемс
865,aufgehen[Sonne]::V,vzíti,стямс
866,aufgehen[Sonne]::V,vzíti,лисемс
867,untergehen[Sonne]::V,zaíti,валгомс
868,scheinen[Sonne]::V,sijáti,ва́лдоптомс
869,donnern::V,grméti,торамс
870,wehen::V,píhati,уфа́мс
871,strömen::V,líti,шудемс
872,fließen::V,têči,шудемс
873,sich drehen::V,vrtéti se,шаромс
874,schwanken::V,kolébati,якамс
875,schwingen::V,níhati,люксемс
876,schwingen::V,níhati,нюрьсемс
877,fallen::V,pádati,прамс
878,fallen::V,pádati,прашендомс
879,brennen::V,goréti,паломс
880,rauchen::V,kadíti se,качадомс
881,regnen::V,deževáti,пиземс
882,gefrieren::V,zmŕzniti,эйндамс
883,gefrieren::V,zmŕzniti,кельмомс
884,tauen::V,tájati,соламс
885,schmelzen::V,kopnéti,соламс
886,trocknen::V,sušíti se,коськомс
887,sieden::V,kipéti,лакамс
888,faulen::V,gníti,наксадомс
889,verfaulen::V,zgníti,наксадомс
890,reißen::V,tŕgati se,сязевомс
891,versinken::V,pogrézniti se,ваямс
892,vergehen::V,miníti,ётамс
893,erscheinen::V,pojáviti se,эвондамс
894,verschwinden::V,izgíniti,юма́мс
895,sinken::V,péšati,валгомс
896,abnehmen::V,pojémati,киремс
897,zunehmen::V,véčati se,ламокстомс
898,zunehmen::V,véčati se,рашнемс
899,zunehmen::V,množíti se,ламокстомс
900,zunehmen::V,množíti se,рашнемс
901,steigen::V,dvígati se,кеподемс
902,wachsen::V,rásti,касомс
903,glänzen::V,sijáti,цинзелдомс
904,glänzen::V,sijáti,цифордомс
905,funkeln::V,ískriti se,ци́фтордомс
906,lärmen::V,ropotáti,жалнамс
907,lärmen::V,razgrájati,жалнамс
908,läuten::V,zvoníti,гайфтемс
909,klingeln::V,zvončkljáti,гайфтемс
910,klirren::V,žvenketáti,ка́нзеркшнемс
911,brausen::V,šuméti,жоледемс
912,rauschen::V,šuštéti,вжнамс
913,rauschen::V,šuštéti,гамнамс
914,rauschen::V,šelestéti,вжнамс
915,rauschen::V,šelestéti,гамнамс
916,klingen::V,zvenéti,кайгомс
917,bellen::V,lájati,ува́мс
918,heulen::V,zavíjati,сувомс
919,heulen::V,zavíjati,урнамс
920,blasen::V,píhniti,уфа́мс
921,pfeifen::V,pískati,вяшкомс
922,pfeifen::V,žvížgati,вяшкомс
923,schreien::V,kričáti,пешкодомс
924,stöhnen::V,stókati,куфцемс
925,zittern::V,drgetáti,таромс
926,leben::V,živéti,эрямс
927,geboren werden::V,rodíti se,шачемс
928,atmen::V,díhati,ажнамс
929,trinken::V,píti,симомс
930,essen::V,jésti,ярхцамс
931,schlucken::V,požírati,нилемс
932,müde werden::V,péšati,сиземс
933,müde werden::V,utrúditi se,сиземс
934,einschlafen::V,zaspáti,матодовомс
935,schlafen::V,spáti,удомс
936,aufwachen::V,zbudíti se,съргоземс
937,aufstehen::V,vstáti,стямс
938,sich erholen::V,oddahníti se,ваймосемс
939,krank werden::V,oboléti,сярядькстомс
940,krank sein::V,bíti bolán,сярядемс
941,schmerzen::V,boléti,сярядемс
942,husten::V,kášljati,козомс
943,genesen::V,okrévati,пъ́чкамс
944,sterben::V,umréti,куломс
945,umkommen::V,pogíniti,юма́мс
946,sich bewegen::V,zganíti se,шаштомс
947,sich rühren::V,premakníti se,сърхка́мс
948,sich erheben::V,vstájati,стямс
949,sich erheben::V,vzdígniti se,стямс
950,sich setzen::V,sésti,озамс
951,hinfallen::V,pásti dôl,прамс
952,hinfallen::V,pásti dôl,сяворемс
953,laufen::V,hodíti,якамс
954,schreiten::V,stópati,молемс
955,schreiten::V,stópati,аськолямс
956,spazierengehen::V,na sprehòd íti,якамс
957,eilen::V,drvéti,эряскодомс
958,sich beeilen::V,hitéti,эряскодомс
959,sausen::V,dírkati,лиемс
960,rennen::V,dírjati,арнемс
961,springen::V,skákati,комотнемс
962,klettern::V,plézati,ку́цемс
963,schaukeln::V,kolébati,нюрямс
964,kriechen::V,pláziti se,шаштомс комада
965,schwimmen::V,plávati,уемс
966,tauchen::V,potápljati se,юпиемс
967,tauchen::V,potápljati se,чёпафнемс
968,rudern::V,vesláti,па́немс ве́неж
969,fahren::V,vozíti se,ардомс
970,fahren::V,peljáti se,ардомс
971,fliegen::V,létati,лиемс
972,gehen::V,íti,молемс
973,weggehen::V,odíti,тумс
974,abfahren::V,odpeljáti se,тумс
975,anhalten::V,ustáviti se,лоткамс
976,hineingehen::V,íti nóter,сува́мс
977,eintreten::V,vstopíti,сува́мс
978,kommen::V,príti,самс
979,ankommen::V,prispéti,самс
980,ankommen::V,prispéti,пачкодемс
981,ankommen::V,prihájati,самс
982,ankommen::V,prihájati,пачкодемс
983,zurückkommen::V,vrníti se,мърдамс
984,bleiben::V,ostáti,иля́домс
985,warten::V,čákati,учемс
986,erwarten::V,pričakováti,учемс
987,suchen::V,iskáti,вешемс
988,finden::V,nájti,мумс
989,versuchen::V,poskúšati,варчсемс
990,vorbereiten::V,pripráviti,анокламс
991,lieben::V,ljubíti,кельгомс
992,mögen::V,márati,кельгомс
993,lachen::V,smejáti se,рахамс
994,lachen::V,smejáti se,рахсемс
995,rühren::V,ganíti,токамс седи
996,weinen::V,jókati,авардемс
997,weinen::V,plákati,авардемс
998,schimpfen::V,psováti,сюцемс
999,schimpfen::V,zmérjati,сюцемс
1000,sich ärgern::V,jezíti se,кяжиямс
1001,sich fürchten::V,báti se,пелемс
1002,fürchten::V,báti se,пелемс
1003,fliehen::V,bežáti,ворьгодемс
1004,flüchten::V,pobégniti,ша́домс
1005,flüchten::V,pobégniti,во́рьгодемс
1006,sehen::V,vídeti,няемс
1007,anschauen::V,oglédati,ваномс
1008,ansehen::V,glédati,ваномс
1009,hören::V,slíšati,марямс
1010,zuhören::V,poslúšati,ку́лхдоньомс
1011,probieren::V,poskúšati,варжамс
1012,riechen::V,dúhati,никса́мс
1013,fühlen::V,čutíti,марямс
1014,scheinen::V,zdéti se,ня́евомс
1015,zu sehen sein::V,vídeti se,ня́евомс
1016,vernehmen::V,čúti,марямс
1017,frieren::V,zébsti,паломс
1018,frieren::V,zébsti,кельмомс
1019,tun::V,délati,тиемс
1020,können::V,môči,маштомс
1021,wollen::V,hotéti,-не-
1022,anfangen::V,začéti,ушедомс
1023,beenden::V,dokončáti,аде́ламс
1024,aufhören::V,prenéhati,лоткамс
1025,gelingen::V,uspéti,удалакшнемс
1026,gelingen::V,posréčiti se,удалакшнемс
1027,geraten::V,obnêsti se,лисемс
1028,öffnen::V,odpréti,панжемс
1029,schließen::V,zapréti,сёлгомс
1030,stellen::V,postáviti,путомс
1031,setzen::V,posadíti,озафнемс
1032,setzen::V,posadíti,озавтнемс
1033,legen::V,položíti,путомс
1034,berühren::V,dotíkati se,токамс
1035,verbinden::V,obvézati,сотомс
1036,bedecken::V,pokríti,комачамс
1037,bedecken::V,pokríti,вельхтямс
1038,aufhängen::V,obésiti,повфтамс
1039,anzünden::V,zažgáti,крьвя́стемс
1040,aufheben::V,vzdígniti,кеподемс
1041,aufheben::V,vzdígniti,касфтомс
1042,zurücklassen::V,zapustíti,ка́домс
1043,verlieren::V,izgubíti,юма́фтомс
1044,fallen lassen::V,navréči,прафтомс
1045,machen::V,naredíti,тиемс
1046,machen::V,napráviti,тиемс
1047,herstellen::V,izdélati,анокламс
1048,bauen::V,gradíti,путомс
1049,reparieren::V,popráviti,петемс
1050,verbessern::V,izbóljšati,цебярьгофтомс
1051,ändern::V,spremeníti,полафтомс
1052,graben::V,kopáti,шу́вомс
1053,graben::V,kopáti,та́ргамс
1054,graben::V,grêbsti,шу́вомс
1055,graben::V,grêbsti,та́ргамс
1056,beugen::V,upogníti,мяндемс
1057,biegen::V,zavíjati,комафтомс
1058,drehen::V,vrtéti,шо́вамс
1059,drehen::V,vrtéti,ша́рфнемс
1060,wenden::V,obrníti,ша́рфтомс
1061,umdrehen::V,zasúkati,шарфтомс
1062,heben::V,dvígati,ке́подемс
1063,hochheben::V,privzdígniti,ке́подемс
1064,hochheben::V,privzdígniti,ка́сфтомс
1065,ergreifen::V,zgrábiti,фатямс
1066,halten::V,držáti,кирдемс
1067,drücken::V,tiščáti,люпшта́мс
1068,schieben::V,ríniti,шашфтомс
1069,kratzen::V,práskati,а́нгорямс
1070,kratzen::V,práskati,киськоря́мс
1071,lecken::V,lízati,нолсемс
1072,beißen::V,grísti,сускомс
1073,abreißen::V,odtŕgati,сяземс
1074,abschneiden::V,odrézati,керомс
1075,binden::V,vézati,сотомс
1076,stecken::V,vtakníti,сялгомс
1077,brechen::V,lomíti,си́ннемс
1078,brechen::V,lomíti,ка́лафтомс
1079,klopfen::V,tólči,чакамс
1080,klopfen::V,tólči,чакиемс
1081,hauen::V,séči,шавомс
1082,hauen::V,séči,пиксомс
1083,kleben::V,lépiti,пе́тфнемс
1084,reiben::V,tréti,шо́вамс
1085,reiben::V,dŕgniti,шо́вамс
1086,streichen::V,namázati,вадемс
1087,schleifen::V,brúsiti,шо́вамс
1088,schneiden::V,rézati,керомс
1089,rütteln::V,strésti,та́рфтомс
1090,schütteln::V,majáti,шука́демс
1091,schwenken::V,obrníti,яфодемс
1092,schütten::V,sípati,каямс
1093,schütten::V,sípati,нюрьхтя́мс
1094,füllen::V,napolníti,пяшкодемс
1095,einwickeln::V,zavíti,тапардамс
1096,tragen::V,nêsti,кандомс
1097,schleppen::V,vláčiti,ускомс
1098,ziehen::V,vléči,ускомс
1099,aufbewahren::V,shranjeváti,ванфтомс
1100,werfen::V,lúčati,ёрямс
1101,fangen::V,ujéti,кунда́мс
1102,packen::V,prijéti,фатямс
1103,verstecken::V,skríti,кяшемс
1104,teilen::V,razdelíti,явомс
1105,schicken::V,pošíljati,кучемс
1106,bringen::V,prinêsti,кандомс
1107,bringen::V,prinêsti,пачфтемс
1108,hinzufügen::V,pristáviti,пу́томс та́га
1109,hinzufügen::V,pristáviti,ма́ксомс та́га
1110,bekommen::V,dobíti,сявомс
1111,erhalten::V,prejéti,сявомс
1112,nehmen::V,vzéti,сявомс
1113,wählen::V,izbírati,ко́чкамс
1114,auswählen::V,izbráti,кочкамс
1115,bewahren::V,ohraníti,ванфтомс
1116,behindern::V,ovírati,шорямс
1117,verderben::V,pokváriti,коламс
1118,verderben::V,pokváriti,гастямс
1119,beschädigen::V,poškodováti,тиендемс зиян
1120,zerbrechen::V,razlomíti,тапамс
1121,zerreißen::V,raztŕgati,сяземс
1122,zerstören::V,razrúšiti,ка́лафтомс
1123,verbrennen::V,sežgáti,пълхта́мс
1124,geben::V,dáti,ма́ксомс
1125,reichen::V,séči,максомс
1126,reichen::V,molíti,максомс
1127,schenken::V,podáriti,каземс
1128,versprechen::V,obljubíti,ма́ксомс вал
1129,wünschen::V,vóščiti,арьсемс
1130,loben::V,hváliti,шна́мс
1131,küssen::V,poljubováti,палсемс
1132,wiegen::V,zíbati,нюря́фтомс
1133,zudecken::V,pokríti,вельхтямс
1134,wecken::V,zbudíti,стя́фтомс
1135,wecken::V,zbudíti,съ́ргозьфтемс
1136,zeigen::V,pokázati,няфтемс
1137,führen::V,vêsti,вятемс
1138,lehren::V,učíti,тонафтомс
1139,unterrichten::V,poučeváti,тонафтомс
1140,aufziehen::V,vzgojíti,касфтомс
1141,leiten::V,uprávljati,вятемс
1142,antreiben::V,goníti,вятемс
1143,lassen::V,povzročíti,кошардомс
1144,einladen::V,povábiti,тердемс
1145,einladen::V,povábiti,серьгядемс
1146,vereinigen::V,zdrúžiti,пуроптомс
1147,vereinigen::V,zdrúžiti,кочкамс марса
1148,besuchen::V,obiskáti,варжамс
1149,treffen::V,pogodíti,васьфтомс
1150,sich versammeln::V,zbráti se,кочкавомс
1151,spielen::V,igráti se,налхксемс
1152,singen::V,péti,морамс
1153,tanzen::V,plésati,кштимс
1154,sich trennen::V,ločíti se,явомс
1155,verlassen::V,zapustíti,кадондомс
1156,retten::V,réšiti,идемс
1157,retten::V,réšiti,араламс
1158,bewachen::V,strážiti,ваномс
1159,schützen::V,sčítiti,а́раламс
1160,verteidigen::V,braníti,а́раламс
1161,sich schlagen::V,têpsti se,тюремс
1162,schießen::V,stréljati,ляцемс
1163,siegen::V,zmágati,сяськомс
1164,ärgern::V,jezíti,кяжияфтомс
1165,ärgern::V,razbúriti,кяжияфтомс
1166,schlagen::V,têpsti,токамс
1167,schlagen::V,udáriti,токамс
1168,treten::V,teptáti,тапамс
1169,stechen::V,ubôsti,пупамс
1170,stechen::V,ubôsti,сялгомс
1171,stoßen::V,peháti,тостядемс
1172,stoßen::V,drégniti,тостядемс
1173,stehlen::V,ukrásti,саламс
1174,stehlen::V,pokrásti,саламс
1175,stören::V,motíti,шорсемс
1176,belästigen::V,nadlegováti,токсамс
1177,belästigen::V,nadlegováti,аф кадомс ваймама
1178,verbergen::V,skríti,кяшемс
1179,täuschen::V,slepíti,васькафтомс
1180,täuschen::V,slepíti,кяльготнемс
1181,betrügen::V,várati,васькафнемс
1182,betrügen::V,ogoljufáti,васькафнемс
1183,töten::V,ubíti,шавомс
1184,töten::V,ubíti,аде́ламс
1185,wohnen::V,prebívati,эрямс
1186,arbeiten::V,délati,покодемс
1187,sammeln::V,zbráti,кочкамс
1188,sammeln::V,zbráti,пу́роптомс
1189,pflücken::V,obráti,фатнемс
1190,pflücken::V,obráti,нотфнемс
1191,jagen::V,lovíti,кунда́мс
1192,fischen::V,ribáriti,калонь кунда́мс
1193,fassen::V,zajéti,кунда́мс
1194,hüten::V,pásti,ваномс
1195,treiben::V,pogánjati,панемс
1196,anbinden::V,privézati,сотомс
1197,füttern::V,kŕmiti,трямс
1198,füttern::V,kŕmiti,а́ндомс
1199,melken::V,mólsti,потямс
1200,hacken::V,sékati,лазондомс
1201,gießen::V,ulíti,валомс
1202,reifen::V,zoréti,кенеремс
1203,zubereiten::V,pripráviti,анокламс
1204,kochen::V,kúhati,пидемс
1205,backen::V,cvréti,пидемс
1206,braten::V,pêči,пуштомс
1207,umrühren::V,preméšati,шорямс
1208,stricken::V,plêsti,кодамс
1209,nähen::V,šívati,стамс
1210,färben::V,bárvati,а́рхтомс
1211,reinigen::V,očístiti,ва́ткамс
1212,reinigen::V,očístiti,а́роптомс
1213,waschen::V,opráti,муськомс
1214,abwischen::V,obrísati,нардамс
1215,spülen::V,splakováti,оргалдомс
1216,fegen::V,pométati,тяемс
1217,kehren::V,mésti,тяемс
1218,baden::V,kópati se,э́шелямс
1219,sich waschen::V,umíti se,штамс
1220,ausziehen::V,izvléči,кайсефтемс
1221,anziehen::V,obléči,ща́фтомс
1222,sich anziehen::V,obléči se,щамс
1223,kämmen::V,česáti,се́ендемс
1224,schmücken::V,okrasíti,на́ряжамс
1225,schmücken::V,okrasíti,ма́зоптомс
1226,sagen::V,dejáti,азомс
1227,sagen::V,dejáti,мярьгомс
1228,sprechen::V,govoríti,корхтамс
1229,reden::V,rêči,корхнемс
1230,sich unterhalten::V,razgovárjati se,корхнемс
1231,fragen::V,vprášati,ки́зефтемс
1232,bitten::V,prosíti,а́намс
1233,bitten::V,prosíti,ве́шемс
1234,erzählen::V,práviti,а́зондомс
1235,mitteilen::V,naznániti,азомс
1236,nennen::V,imenováti,лемдемс
1237,nennen::V,imenováti,путомс лем
1238,rufen::V,klícati,серьгядемс
1239,prahlen::V,baháti se,шна́фтомс пря́
1240,übersetzen::V,prevêsti,ётафтомс
1241,denken::V,mísliti,арьсемс
1242,glauben::V,verjéti,кемамс
1243,bemerken::V,opáziti,ня́емс
1244,erkennen::V,spoznáti,содамс
1245,begreifen::V,pôjmiti,сатомс
1246,verstehen::V,razuméti,шарьхкодемс
1247,lernen::V,učíti se,тонафнемс
1248,wissen::V,znáti,со́дамс
1249,wissen::V,védeti,со́дамс
1250,sich erinnern an::V,spómniti se,лятфтамс
1251,vergessen::V,pozábiti,юкстамс
1252,messen::V,mériti,ункснемс
1253,zählen::V,štéti,лу́вомс
1254,zählen::V,štéti,а́рьсемс
1255,rechnen::V,račúnati,лувомс
1256,lesen::V,bráti,лувомс
1257,lesen::V,bráti,морафтомс
1258,lesen::V,čítati,лувомс
1259,lesen::V,čítati,морафтомс
1260,malen::V,slíkati,рисова́ндамс
1261,zeichnen::V,rísati,рисова́ндамс
1262,schreiben::V,písati,сёрмадомс
1263,besitzen::V,iméti,улемс азоркс
1264,kaufen::V,kupíti,рамамс
1265,verkaufen::V,prodáti,мимс
1266,bezahlen::V,pláčati,пандомс
1267,zahlen::V,plačeváti,па́ндомс
1268,beherrschen::V,obvládati,азорондамс
1269,ertragen::V,prenêsti,кирдемс
1270,Verstand::N,,прявий
