,Concept_ID,eu,ady
1335,reden::V,hitz egin,гущыӏэ́н
1336,sich unterhalten::V,solastu,зэдэгущыӏэн
1337,sich unterhalten::V,solas egin,зэдэгущыӏэн
1338,fragen::V,galdetu,упчӏэ́н
1339,bitten::V,eskatu,лъэӏо́н
1340,bitten::V,galdegin,лъэӏо́н
1341,erzählen::V,edestu,къэпӏотэ́н
1342,erzählen::V,kontatu,къэпӏотэ́н
1343,mitteilen::V,jakinarazi,макъэ егъэӏун
1344,nennen::V,izena eman,цӏэ фэусы́н
1345,rufen::V,dei egin,джэн
1346,prahlen::V,harrokerian ibili,узыщытхъужьы́н
1347,prahlen::V,ahoberokeriak esan,узыщытхъужьы́н
1348,übersetzen::V,itzuli,бгъэкӏотэн
1349,denken::V,pentsatu,егупшысэ́н
1350,denken::V,gogoeta egin,егупшысэ́н
1351,glauben::V,sinetsi,уивыхъэ́ телъы́н
1352,bemerken::V,ohartu,гу лъыптэ́н
1353,bemerken::V,konturatu,гу лъыптэ́н
1354,erkennen::V,ezagutu,зэхэпхын
1355,erkennen::V,ezagutu,зэбгъэшӏэн
1356,erkennen::V,antzeman,зэхэпхын
1357,erkennen::V,antzeman,зэбгъэшӏэн
1358,begreifen::V,ulertu,гурыӏо́н
1359,verstehen::V,aditu,зэхэхын
1360,lernen::V,ikasi,еджэ́н
1361,wissen::V,jakin,шӏэн
1362,sich erinnern an::V,gogoratu,къэшӏэжьын
1363,sich erinnern an::V,gogoan izan,къэшӏэжьын
1364,vergessen::V,ahaztu,пщыгъупшэжьы́н
1365,vergessen::V,ahantzi,пщыгъупшэжьы́н
1366,messen::V,neurtu,шын
1367,zählen::V,zenbatu,плъытэ́н
1368,zählen::V,kopuratu,плъытэ́н
1369,rechnen::V,kalkulatu,плъытэ́н
1370,rechnen::V,kalkulatu,угугъэ́н
1371,lesen::V,irakurri,еджэ́н
1372,malen::V,margotu,шӏын
1373,zeichnen::V,marraztu,шӏын
1374,schreiben::V,idatzi,тхын
1375,besitzen::V,ukan,иӏэн
1376,besitzen::V,eduki,иӏэн
1377,kaufen::V,erosi,щэфы́н
1378,verkaufen::V,saldu,щэн
1379,bezahlen::V,ordaindu,птын
1380,bezahlen::V,ordaindu,лъыптын
1381,bezahlen::V,ordaindu,птыжьы́н
1382,zahlen::V,ordaindu,птын
1383,zahlen::V,ordaindu,лъыптын
1384,beherrschen::V,menpean izan,иунаеу иӏэн
1385,ertragen::V,jasan,щэчы́н
1386,ertragen::V,pairatu,щэчы́н
