,Concept_ID,ka,sah
692,krank::A,სნეული,ыалдьар
693,krank::A,ავადმყოფი,ыалдьар
694,nackt::A,ტიტველი,сыгынньах
695,traurig::A,მწუხარე,санаарҕабыллаах
696,traurig::A,სევდიანი,санаарҕабыллаах
697,lebendig::A,ცოცხალი,тыыннаах
698,gut::A,კარგი,үтүө
699,gut::A,კარგი,үчүгэй
700,schlecht::A,უხეირო,куһаҕан
701,richtig::A,ნამდვილი,сөп
702,schlimm::A,ცუდი,сидьиҥ
703,schlimm::A,ცუდი,быдьар
704,wahr::A,სწორი,кырдьык
705,wahr::A,ჭეშმარიტი,кырдьык
706,alt::A,ძველი,былыргы
707,neu::A,ახალი,саҥа
708,ehemalig::A,ყოფილი,урукку
709,alt[Lebewesen]::A,ბებერი,кырдьаҕас
710,jung::A,ნორჩი,эдэр
711,jung::A,ახალგაზრდა,эдэр
712,arm::A,ღარიბი,дьадаҥы
713,reich::A,მდიდარი,баай
714,bekannt::A,ცნობილი,билэр
715,berühmt::A,გამოჩენილი,аатырбыт
716,fremd::A,უცხო,атын
717,fremd::A,გარეშე,атын
718,verschieden::A,სხვაგვარი,араас
719,nah::A,ახლო,чугас
720,fern::A,შორი,ыраах
721,fern::A,შორეული,ыраах
722,linker::A,მარცხენა,хаҥас
723,rechter::A,მარჯვენა,уҥа
724,anderer::A,სხვა,атын
725,erster::A,პირველი,маҥнайгы
726,zweiter::A,მეორე,иккис
727,dritter::A,მესამე,үһүс
728,letzter::A,ბოლო,тиһэх
729,letzter::A,უკანასკნელი,тиһэх
730,allein::ADV,მარტო,соҕотох
731,auf einmal::ADV,ერთდროულად,биирдэ
732,zusammen::ADV,ერთად,холбуу
733,lange::ADV,დიდხანს,уһуннук
734,plötzlich::ADV,მოულოდნელად,эмискэ
735,sofort::ADV,ახლავე,тута
736,später::ADV,მოგვიანებით,хойут
737,jetzt::ADV,ახლა,билигин
738,heute::ADV,დღეს,бүгүн
739,morgen::ADV,ხვალ,сарсын
740,bald::ADV,მალე,өтөр
741,dann::ADV,მერე,кэнна
742,gestern::ADV,გუშინ,бэҕэһээ
743,einst::ADV,ოდესღაც,биир төгүл
744,einst::ADV,ოდესღაც,арай биирдэ
745,damals::ADV,მაშინ,оччоҕо
746,danach::ADV,მერმე,аары
747,danach::ADV,მერმე,ол кэнниттэн
748,danach::ADV,შემდეგ,аары
749,danach::ADV,შემდეგ,ол кэнниттэн
750,vorher::ADV,ადრე,урут
751,vorher::ADV,წინათ,урут
752,zuerst::ADV,ჯერ,маҥнай
753,einmal::ADV,ერთხელ,биирдэ
754,manchmal::ADV,ხან,арыт
755,manchmal::ADV,ზოგჯერ,арыт
756,oft::ADV,ხშირად,чаастатык
757,immer::ADV,მუდამ,мэлдьи
758,immer::ADV,ყოველთვის,мэлдьи
759,niemals::ADV,არასდროს,хаһан да
760,hier::ADV,აქ,маныаха
761,hierhin::ADV,აქეთ,бэттэх
762,von hier::ADV,აქედან,мантан
763,dort::ADV,იქ,онно
764,dorthin::ADV,იქით,онно
765,geradeaus::ADV,პირდაპირ,быһа
766,geradeaus::ADV,პირდაპირ,быһаччы
767,vorwärts::ADV,წინ,инники
768,rückwärts::ADV,უკან,төттөру
769,zurück::ADV,უკანვე,төттөрү
770,unten::ADV,დაბლა,аллара
771,unten::ADV,ქვევით,аллара
772,hinab::ADV,ძირს,аллара
773,oben::ADV,ზემოთ,үөһэ
774,hinauf::ADV,ზევით,өрө
775,hinauf::ADV,ზევით,үөһэ
776,überall::ADV,ყველგან,бэйдиэ
777,nicht::ADV,არ,буолбатах
778,ein wenig::ADV,ცოტა,кыратык
779,kaum::ADV,ძლივს,нэһиилэ
780,sehr::ADV,მეტად,бэрт
781,sehr::ADV,მეტად,наһаа
782,sehr::ADV,ძალიან,бэрт
783,sehr::ADV,ძალიან,наһаа
784,so::ADV,ისე,оччо
785,so::ADV,ისე,оннук
786,noch::ADV,ჯერ,өссө
787,nur::ADV,მხოლოდ,эрэ
788,nur::ADV,მხოლოდ,сыччах
789,schon::ADV,უკვე,бэлиэр
790,wieder::ADV,ისევ,эмиэ
791,wieder::ADV,კიდევ,эмиэ
792,vergebens::ADV,ამაოდ,таак
793,vergebens::ADV,ტყუილად,таак
794,vor::PRP,წინ,иннигэр
795,hinter::PRP,უკან,кэлин
796,hinter::PRP,მიღმა,кэлин
797,unter::PRP,ქვეშ,-ҕа
798,unter::PRP,ქვეშ,оһох түгэҕэ
799,unter::PRP,ქვევით,-ҕа
800,unter::PRP,ქვევით,оһох түгэҕэ
801,durch::PRP,გავლით,курдары
802,neben::PRP,გვერდით,аттыгар
803,zwischen::PRP,შუა,ыккардынан
804,zwischen::PRP,შორის,ыккардынан
805,wegen::PRP,გამო,уҥуортан
806,wegen::PRP,შედეგად,уҥуортан
807,dies::PRN,ეს,ити
808,dies::PRN,ეს,бу
809,das::PRN,ეგ,били
810,alles::PRN,ყველაფერი,барыта
811,ich::PRN,მე,мин
812,du::PRN,შენ,эн
813,er::PRN,ის,кнни
814,er::PRN,იგი,кнни
815,wir::PRN,ჩვენ,биһиги
816,ihr::PRN,თქვენ,эһиги
817,sie::PRN,ისინი,кинилэр
818,was::FPRN,რა,туох
819,wer::FPRN,ვინ,ким
820,wo::FADV,სად,ханна
821,wohin::FADV,საით,ханна
822,wie::FADV,როგორ,хайдах
823,warum::FADV,რაზე,тоҕо
824,warum::FADV,რატომ,тоҕо
825,wieviel::FNUM,რამდენი,төһө
826,eins::NUM,ერთი,биир
827,zwei::NUM,ორი,икки
828,drei::NUM,სამი,үс
829,vier::NUM,ოთხი,түөрт
830,fünf::NUM,ხუთი,биэс
831,sechs::NUM,ექვსი,алта
832,sieben::NUM,შვიდი,сэттэ
833,acht::NUM,რვა,аҕыс
834,neun::NUM,ცხრა,тоҕус
835,zehn::NUM,ათი,уон
836,elf::NUM,თერთმეტი,уон биир
837,zwölf::NUM,თორმეტი,уон икки
838,zwanzig::NUM,ოცი,сүүрбэ
839,dreißig::NUM,ოცდაათი,отут
840,vierzig::NUM,ორმოცი,түөрт уон
841,fünfzig::NUM,ორმოცდაათი,биэс уон
842,sechzig::NUM,სამოცი,алта уон
843,siebzig::NUM,სამოცდაათი,сэттэ уон
844,achtzig::NUM,ოთხმოცი,аҕыс уон
845,neunzig::NUM,ოთხმოცდაათი,тоҕус уонус
846,hundert::NUM,ასი,сүүс
847,tausend::NUM,ათასი,тыһыынча
848,und::CNJ,და,да
849,und::CNJ,და,уонна
850,und::CNJ,და,итиэннэ
851,oder::CNJ,ან,эбэтэр
852,stehen::V,დგას,тур
853,sitzen::V,ზის,олор
854,liegen::V,აწევს,сыт
855,hängen::V,კიდია,санньылый
856,werden::V,გახდება,буол
857,passieren::V,მოხდება,буол
858,beginnen::V,იწყება,саҕалан
859,enden::V,გათავდება,бүт
860,wechseln::V,იცვლება,уларый
861,aufgehen[Sonne]::V,ამოდის,ой
862,untergehen[Sonne]::V,ჩადის,киир
863,scheinen[Sonne]::V,ანათებს,сырдат
864,donnern::V,ქუხს,эт
865,wehen::V,ქრის,үр
866,wehen::V,დაუბერავს,үр
867,strömen::V,იღვრება,кутулун
868,fließen::V,დის,сүүр
869,fließen::V,მიედინება,сүүр
870,sich drehen::V,ტრიალებს,эргий
871,schwanken::V,ირხევა,биэтэҥнээ
872,schwingen::V,ირხევა,эйэҥнээ
873,fallen::V,დავარდება,оҕут
874,brennen::V,იწვის,умай
875,rauchen::V,ბოლავს,буруолаа
876,rauchen::V,აბოლებს,буруолаа
877,regnen::V,წვიმს,самыырдаа
878,gefrieren::V,იყინება,тоҥ
879,tauen::V,დნება,ир
880,schmelzen::V,დნება,уулун
881,trocknen::V,გაშრება,куур
882,sieden::V,დუღს,оргуй
883,faulen::V,ლპება,сытый
884,verfaulen::V,ლპება,сытыйан_хаал
885,reißen::V,დაიხევა,хайыт
886,reißen::V,დაიხევა,быһытталан
887,versinken::V,ეფლობა,тимир
888,versinken::V,ეფლობა,батылын
889,versinken::V,ჩაიძირება,тимир
890,versinken::V,ჩაიძირება,батылын
891,vergehen::V,გადის,дьай
892,erscheinen::V,გამოჩნდება,көһүн
893,verschwinden::V,გააქრება,сүт
894,verschwinden::V,დაიკარგება,сүт
895,sinken::V,დაიწევს,намтаа
896,abnehmen::V,შემცირდება,аччаа
897,zunehmen::V,გასუქდება,элбээ
898,steigen::V,მოიმატებს,үрдээ
899,wachsen::V,იზრდება,үүн
900,wachsen::V,მრავლდება,үүн
901,glänzen::V,ბრწყინავს,кылбай
902,funkeln::V,კაშკაშებს,күлүмнээ
903,funkeln::V,კაშკაშებს,күлүмүрдээ
904,lärmen::V,ხმაურობს,тыаһаа
905,läuten::V,დარეკავს,собуоннаа
906,klingeln::V,დარეკავს,линкинээ
907,klirren::V,დააწკარუნებს,айгырат
908,brausen::V,ბობოქრობს,сирилээ
909,rauschen::V,შრიალებს,суугунаа
910,klingen::V,ხმას გამოსცემს,доргуй
911,bellen::V,უყეფს,үр
912,heulen::V,ღმუის,улуй
913,blasen::V,დაუბერავს,үр
914,pfeifen::V,უსტვენს,иһиир
915,schreien::V,ყვირის,кылан
916,schreien::V,ყვირის,хаһыытаа
917,stöhnen::V,კვნესის,ынчыктаа
918,zittern::V,აძაგძაგებს,титирээ
919,zittern::V,აძაგძაგებს,дьигиһий
920,leben::V,ცოცხლობს,олор
921,geboren werden::V,იშვება,төрөө
922,geboren werden::V,იბადება,төрөө
923,atmen::V,სუნთქავს,тыын
924,trinken::V,სვამს,ис
925,trinken::V,დალევს,ис
926,essen::V,შეჭამს,аһаа
927,schlucken::V,ყლაპავს,ыйыһын
928,müde werden::V,დაიქანცება,сылай
929,einschlafen::V,დაიძინებს,утуйан хаал
930,schlafen::V,სძინავს,утуй
931,schlafen::V,სძინავს,утуйа сыт
932,aufwachen::V,გაიღვიძებს,уһугун
933,aufstehen::V,ადგება,тур
934,sich erholen::V,დაისვენებს,сынньан
935,krank werden::V,ავად გახდება,ыарый
936,krank sein::V,ავადმყოფობს,ыарый
937,krank sein::V,ავადმყოფობს,ыарыт
938,schmerzen::V,სტკივა,ыарыт
939,husten::V,ახველებს,сөтөлүн
940,genesen::V,მორჩება,көн
941,sterben::V,კვდება,өл
942,umkommen::V,დაიღუპება,өл
943,umkommen::V,დაიღუპება,оҕут
944,sich bewegen::V,იძვრის,хамсаа
945,sich bewegen::V,მოძრაობს,хамсаа
946,sich rühren::V,გაინძრევა,хамсаа
947,sich erheben::V,ადგება,тур
948,sich setzen::V,დაჯდება,олор
949,hinfallen::V,დაეცემა,оҕут
950,laufen::V,დადის,хаам
951,schreiten::V,აბიჯებს,атыллаа
952,spazierengehen::V,დასეირნობს,дьаарбай
953,eilen::V,მიიჩქარის,тиэтэй
954,sich beeilen::V,აჩქარდება,ыксаа
955,sausen::V,მიქრის,элээр
956,rennen::V,დარბის,сүүрэкэлээ
957,springen::V,ხტის,ой
958,springen::V,ხტის,ыстан
959,klettern::V,ძვრება,ытын
960,schaukeln::V,ქანაობს,эйэҥнээ
961,schaukeln::V,ქანაობს,биэрэҥнээ
962,kriechen::V,დაბობღავს,сыыл
963,schwimmen::V,ცურავს,уһун
964,schwimmen::V,ცურავს,харбаа
965,tauchen::V,ჩაიძირება,умус
966,rudern::V,ნიჩაბს უსვამს,эрт
967,fahren::V,დადის,айаннаа
968,fahren::V,მგზავრობს,айаннаа
969,fliegen::V,იფრენს,көт
970,fliegen::V,გაფრინდება,көт
971,gehen::V,მიდის,бар
972,weggehen::V,წამოდის,бар
973,abfahren::V,მიემგზავრება,бар
974,anhalten::V,ჩერდება,тохтоо
975,hineingehen::V,შედის,киир
976,eintreten::V,შედის,киир
977,kommen::V,მოდის,кэл
978,ankommen::V,ჩადის,кэл
979,ankommen::V,ჩადის,тиий
980,zurückkommen::V,დაბრუნდება,төнүн
981,bleiben::V,დარჩება,хаал
982,warten::V,ელოდება,көһүт
983,erwarten::V,ელის,күүт
984,erwarten::V,ელის,көһүт
985,erwarten::V,დაიცდის,күүт
986,erwarten::V,დაიცდის,көһүт
987,suchen::V,ეძებს,ирдээ
988,suchen::V,ეძებს,көрдөө
989,suchen::V,მოძებნის,ирдээ
990,suchen::V,მოძებნის,көрдөө
991,finden::V,მიაგნებს,бул
992,finden::V,გამოძებნის,бул
993,versuchen::V,ცდის,сорун
994,versuchen::V,ცდილობს,сорун
995,vorbereiten::V,მოამზადებს,бэлэмнээ
996,lieben::V,უყვარს,таптаа
997,mögen::V,ეტრფის,сөбүл
998,lachen::V,იცინის,күл
999,rühren::V,გულს აუჩუყებს,долгут
1000,weinen::V,ტირის,ытаа
1001,schimpfen::V,შეიგინება,үөҕүс
1002,sich ärgern::V,გაბრაზობს,кыыһыр
1003,sich ärgern::V,გაბრაზობს,кыйахан
1004,sich fürchten::V,შიშობს,куттан
1005,sich fürchten::V,შიშობს,дьиксин
1006,fürchten::V,ფრთხილობს,дьиксин
1007,fürchten::V,ფრთხილობს,куттан
1008,fliehen::V,გაიქცევა,күрээ
1009,flüchten::V,გაიქცევა,күрээ
1010,sehen::V,ხედავს,көр
1011,anschauen::V,ნახავს,көр
1012,ansehen::V,უყურებს,көр
1013,hören::V,ისმენს,бил
1014,hören::V,ისმენს,иһит
1015,zuhören::V,მოისმენს,иһит
1016,probieren::V,გასინჯავს,боруобалаан көр
1017,probieren::V,გასინჯავს,амсайан көр
1018,riechen::V,ყნოსავს,сытырҕаа
1019,fühlen::V,გრძნობს,бил
1020,scheinen::V,ეჩვენება,көһүн
1021,zu sehen sein::V,მოჩანს,көһүн
1022,vernehmen::V,გაიგებს,иһит
1023,frieren::V,იყინება,тоҥ
1024,frieren::V,იყინება,үлүй
1025,tun::V,აკეთებს,гын
1026,können::V,შეიძლება,кыай
1027,wollen::V,უნდა,баҕар
1028,anfangen::V,დაიწყებს,саҕалаа
1029,beenden::V,ამთავრებს,бүтэр
1030,aufhören::V,შეწყვეტს,уурай
1031,gelingen::V,მოახერხებს,сатан
1032,geraten::V,გამოდის,баар буолан биэр
1033,geraten::V,გამოდის,баар буола тус
1034,geraten::V,გამოდის,буолан таҕыс
1035,öffnen::V,გახსნის,ас
1036,schließen::V,ხურავს,сап
1037,schließen::V,ხურავს,хатаа
1038,schließen::V,დაკეტავს,сап
1039,schließen::V,დაკეტავს,хатаа
1040,stellen::V,დადგამს,уур
1041,stellen::V,დადგამს,туруор
1042,setzen::V,დასვამს,туруор
1043,setzen::V,დასვამს,уур
1044,legen::V,დადებს,уур
1045,berühren::V,შეახებს,тыыт
1046,berühren::V,შეახებს,таарый
1047,berühren::V,მიაკარებს,тыыт
1048,berühren::V,მიაკარებს,таарый
1049,verbinden::V,შეაერთებს,кэлгий
1050,bedecken::V,გადააფარებს,бүрүй
1051,aufhängen::V,დაკიდებს,ыйаа
1052,anzünden::V,დაანთებს,умат
1053,anzünden::V,მოუკიდებს,умат
1054,aufheben::V,აიღებს,өрө тарт
1055,aufheben::V,აიყვანს,өрө тарт
1056,zurücklassen::V,დატოვებს,бырах
1057,verlieren::V,დაკარგავს,сүтэр
1058,fallen lassen::V,გაუვარდება,түһэр
1059,fallen lassen::V,გაუვარდება,мүлчү тут
1060,machen::V,გააკეთებს,оҥор
1061,machen::V,გააკეთებს,оҥоһун
1062,machen::V,გამოიწვევს,оҥор
1063,machen::V,გამოიწვევს,оҥоһун
1064,herstellen::V,დაამზადებს,оҥор
1065,bauen::V,ააშენებს,тут
1066,reparieren::V,შეაკეთებს,абырахтаа
1067,reparieren::V,გაარემონტებს,абырахтаа
1068,verbessern::V,გამოაკეთებს,тупсар
1069,verbessern::V,გააუმჯობესებს,тупсар
1070,ändern::V,შეცვლის,уларыт
1071,graben::V,თხრის,хас
1072,beugen::V,ხრის,бокут
1073,beugen::V,ხრის,токурут
1074,beugen::V,ხრის,бүк баттаа
1075,biegen::V,გაღუნავს,иэх
1076,biegen::V,გაღუნავს,өҕүлүннэр
1077,drehen::V,ატრიალებს,эргит
1078,drehen::V,ატრიალებს,эргичит
1079,wenden::V,მოაბრუნებს,эргилин
1080,umdrehen::V,შეატრიალებს,түҥнэр
1081,heben::V,ასწევს,көтөх
1082,hochheben::V,აიყვანს,таһаар
1083,ergreifen::V,სტაცებს,тут
1084,halten::V,უჭირავს,тут
1085,drücken::V,დააწვება,ык
1086,schieben::V,მისწევს,ас
1087,kratzen::V,მოფხანს,кыһыы
1088,lecken::V,ლოკავს,салаа
1089,beißen::V,უკბენს,ытыр
1090,abreißen::V,გლეჯს,быһа тарт
1091,abreißen::V,გლეჯს,туура тарт
1092,abreißen::V,მოწყვეტს,быһа тарт
1093,abreißen::V,მოწყვეტს,туура тарт
1094,abschneiden::V,გაჭრის,быс
1095,abschneiden::V,გაჭრის,быһан ыл
1096,abschneiden::V,გაჭრის,быһа баттаа
1097,binden::V,შეკრავს,кэлгий
1098,binden::V,გადააბამს,кэлгий
1099,stecken::V,ჩაასობს,батары ас
1100,brechen::V,მოიტეხს,тоһут
1101,klopfen::V,აკაკუნებს,тоҥсуй
1102,hauen::V,ლეწავს,оҕус
1103,kleben::V,წებავს,силимнээ
1104,kleben::V,დააწებებს,силимнээ
1105,reiben::V,დაზელს,аал
1106,streichen::V,უსვამს,сыбаа
1107,schleifen::V,ლესავს,чочуй
1108,schneiden::V,გაჭრის,быс
1109,rütteln::V,არხევს,иэҕэҥнэт
1110,schütteln::V,არყევს,сахсый
1111,schütteln::V,ანძრევს,сахсый
1112,schwenken::V,აქნევს,дайбаа
1113,schütten::V,ღვრის,кут
1114,schütten::V,დააქცევს,кут
1115,füllen::V,გაავსებს,толор
1116,einwickeln::V,შეახვევს,суулаа
1117,tragen::V,მიიტანს,ит
1118,schleppen::V,მიათრევს,сос
1119,ziehen::V,წევს,тарт
1120,ziehen::V,ათრევს,тарт
1121,aufbewahren::V,შეინახავს,уур
1122,aufbewahren::V,შეინახავს,харай
1123,werfen::V,ისვრის,бырах
1124,fangen::V,დაიჭერს,хап
1125,packen::V,სტაცებს,тут
1126,verstecken::V,მალავს,саһыар
1127,teilen::V,დაყოფს,үллэр
1128,schicken::V,გაგზავნის,ыыт
1129,bringen::V,მოიტანს,аҕал
1130,hinzufügen::V,დაამატებს,эп
1131,bekommen::V,ამოიღებს,ыл
1132,bekommen::V,ამოიღებს,булун
1133,erhalten::V,იღებს,ыл
1134,nehmen::V,აიღებს,ыл
1135,wählen::V,გადაარჩევს,быыбардаа
1136,auswählen::V,ამოარჩევს,тал
1137,bewahren::V,ინარჩუნებს,харай
1138,behindern::V,აბრკოლებს,мэһэйдээ
1139,behindern::V,გააძნელებს,мэһэйдээ
1140,verderben::V,გააფუჭებს,буорту гын
1141,beschädigen::V,დააზიანებს,алдьат
1142,zerbrechen::V,დაამტვრევს,үлтүрүт
1143,zerreißen::V,გახევს,хайыта тарт
1144,zerstören::V,მოსპობს,алдьат
1145,zerstören::V,დაანგრევს,алдьат
1146,verbrennen::V,დაწვავს,уоттаа
1147,geben::V,აძლევს,биэр
1148,reichen::V,მიაწოდებს,аҕал
1149,schenken::V,აჩუქებს,бэлэхтээ
1150,versprechen::V,აღუთქვამს,эрэннэр
1151,wünschen::V,უსურვებს,баҕар
1152,loben::V,აქებს,хайҕаа
1153,loben::V,ამკობს,хайҕаа
1154,küssen::V,აკოცებს,уураа
1155,wiegen::V,არხევს,бигээ
1156,zudecken::V,გადახურავს,сап
1157,zudecken::V,გადახურავს,бүрүй
1158,wecken::V,გააღვიძებს,уһугуннар
1159,zeigen::V,დაანახვებს,көрдөр
1160,führen::V,მიჰყავს,салай
1161,lehren::V,ასწავლის,үөрэт
1162,unterrichten::V,ასწავლის,үөрэт
1163,aufziehen::V,აღზრდის,иит
1164,leiten::V,აწარმოებს,салай
1165,leiten::V,ხელმძღვანელობს,салай
1166,antreiben::V,დააჩქარებს,кыһай
1167,lassen::V,ა--ინებს,күһэй
1168,einladen::V,მოიპატიჟებს,ыҥыр
1169,vereinigen::V,შეაერთებს,холбоо
1170,vereinigen::V,შეაერთებს,түм
1171,besuchen::V,სანახავად მიდის,сырыт
1172,besuchen::V,სანახავად მიდის,билсэ сырыт
1173,treffen::V,შეხვდება,көрүс
1174,sich versammeln::V,შეიკრიბება,мүһүн
1175,sich versammeln::V,შეიკრიბება,түмүс
1176,spielen::V,ეთამაშება,оонньоо
1177,singen::V,მღერის,ыллаа
1178,tanzen::V,ცეკვავს,үҥкүүлээ
1179,sich trennen::V,მოშორდება,араҕыс
1180,verlassen::V,მიატოვებს,хааллар
1181,retten::V,იხსნის,өрүһүй
1182,retten::V,გადაარჩენს,өрүһүй
1183,bewachen::V,დარაჯობს,араҥаччылаа
1184,bewachen::V,უთვალთვალებს,араҥаччылаа
1185,schützen::V,დაიფარავს,көмүскээ
1186,verteidigen::V,დაიცავს,көмүскээ
1187,sich schlagen::V,იჩხუბებს,охсус
1188,schießen::V,ისვრის,ытыалаа
1189,siegen::V,გაიმარჯვებს,хот
1190,siegen::V,გაიმარჯვებს,кыай
1191,ärgern::V,აჯავრებს,кыыһырт
1192,schlagen::V,ცემს,оҕус
1193,treten::V,პანღურს ამოჰკრავს,тэп
1194,stechen::V,სჩხვლეტს,кэй
1195,stoßen::V,დაეჯახება,кэп
1196,stoßen::V,დაეჯახება,үтүрүй
1197,stehlen::V,ქურდობს,уор
1198,stehlen::V,მოიპარავს,уор
1199,stören::V,შეაწუხებს,мэһэйдээ
1200,belästigen::V,მობეზრდება,батар
1201,verbergen::V,დამალავს,кистээ
1202,täuschen::V,შეცდებს,албыннаа
1203,betrügen::V,მოატყუებს,албыннаа
1204,töten::V,მოკლავს,өлөр
1205,wohnen::V,ცხოვრობს,олор
1206,wohnen::V,ბინადრობს,олор
1207,arbeiten::V,მუშაობს,үлэлээ
1208,sammeln::V,შეკრებს,мус
1209,sammeln::V,შეკრებს,хомуй
1210,pflücken::V,კრეფს,үргээ
1211,jagen::V,ნადირობს,бултаа
1212,fischen::V,თევზაობს,балыктаа
1213,fassen::V,დააჭერს,тут
1214,hüten::V,მწყემსავს,манаа
1215,treiben::V,მიერეკება,үүр
1216,anbinden::V,მიაბამს,баай
1217,füttern::V,აჭმევს,аһат
1218,melken::V,წველის,ыа
1219,hacken::V,კეპავს,кэрт
1220,gießen::V,რწყავს,сиигирт
1221,reifen::V,მწიფდება,бус
1222,zubereiten::V,მოამზადებს,бэлэмнээ
1223,kochen::V,მოხარშავს,буһар
1224,backen::V,გამოაცხობს,буһар
1225,braten::V,შეწვავს,хооруй
1226,braten::V,შეწვავს,ыһаарылаа
1227,braten::V,შეწვავს,соркуойдаа
1228,umrühren::V,შეურევს,былаа
1229,umrühren::V,გათქვეფს,былаа
1230,stricken::V,ქსოვს,өр
1231,nähen::V,გაკერავს,иистэн
1232,färben::V,შეღებავს,кырааскалаа
1233,reinigen::V,გაწმენდს,ыраастаа
1234,reinigen::V,გასუფთავებს,ыраастаа
1235,waschen::V,გარეცხავს,сууй
1236,abwischen::V,წაშლის,сот
1237,spülen::V,გაავლებს,сайҕаа
1238,fegen::V,დაბლანდავს,сиппий
1239,kehren::V,დაგვის,харбаа
1240,baden::V,ბანაობს,сөтүөлээ
1241,sich waschen::V,იბანება,суун
1242,ausziehen::V,გაიხდის,уһул
1243,anziehen::V,ჩაიცვამს,кэтэрт
1244,sich anziehen::V,ჩაიცვამს,таҥын
1245,kämmen::V,დავარცხნის,тараа
1246,schmücken::V,მორთავს,симээ
1247,sagen::V,იტყვის,диэ
1248,sprechen::V,ლაპარაკობს,эт
1249,sprechen::V,ლაპარაკობს,саҥар
1250,reden::V,საუბრობს,кэпсэт
1251,sich unterhalten::V,ბაასობს,кэпсэт
1252,sich unterhalten::V,მუსაიფობს,кэпсэт
1253,fragen::V,ჰკითხავს,ыйыт
1254,bitten::V,სთხოვს,көрдөс
1255,erzählen::V,მოუთხრობს,кэпсээ
1256,erzählen::V,მოუთხრობს,сэһэргээ
1257,mitteilen::V,აუწყებს,биллэр
1258,mitteilen::V,აცნობებს,биллэр
1259,nennen::V,უწოდებს,ааттаа
1260,rufen::V,დაუძახებს,ыҥыр
1261,prahlen::V,ტრაბახობს,чабылан
1262,prahlen::V,ტრაბახობს,киһиргээ
1263,übersetzen::V,გადათარგმნის,тылбаастаа
1264,denken::V,ფიქრობს,санаа
1265,denken::V,ფიქრობს,толкуйдаа
1266,denken::V,აზროვნებს,санаа
1267,denken::V,აზროვნებს,толкуйдаа
1268,glauben::V,სჯერა,итэҕэй
1269,bemerken::V,შენიშვნავს,бэлиэтээ
1270,erkennen::V,გამოიცნობს,бил
1271,begreifen::V,გაიგებს,өйдөө
1272,verstehen::V,გაიგონებს,өйдөө
1273,lernen::V,ისწავლის,үөрэн
1274,wissen::V,ეცოდინება,бил
1275,sich erinnern an::V,მოიგონებს,аҕын
1276,sich erinnern an::V,გაიხსენებს,аҕын
1277,vergessen::V,ივიწყებს,умун
1278,messen::V,ზომავს,кэмнээ
1279,messen::V,ზომავს,кээмэйдээ
1280,zählen::V,ითვლის,аах
1281,rechnen::V,გაიანგარიშებს,аах
1282,lesen::V,კითხულობს,аах
1283,malen::V,ხატავს,уруһуйдаа
1284,zeichnen::V,ხაზავს,уруһуйдаа
1285,schreiben::V,დაწერს,суруй
1286,besitzen::V,ექნება,баһылаа
1287,kaufen::V,ყიდულობს,атыылас
1288,verkaufen::V,გაყიდის,атыылаа
1289,bezahlen::V,გადაიხდის,төлөө
1290,zahlen::V,გადაიხდის,төлөө
1291,beherrschen::V,ფლობს,баһылаа
1292,ertragen::V,მოითმენს,тулуй
