,Concept_ID,eu,sah
768,gut::A,on,үчүгэй
769,schlecht::A,txar,куһаҕан
770,richtig::A,zuzen,сөп
771,schlimm::A,larri,сидьиҥ
772,schlimm::A,larri,быдьар
773,wahr::A,egiazko,кырдьык
774,alt::A,zahar,былыргы
775,neu::A,berri,саҥа
776,ehemalig::A,lehengo,урукку
777,alt[Lebewesen]::A,adindun,кырдьаҕас
778,jung::A,gazte,эдэр
779,arm::A,txiro,дьадаҥы
780,arm::A,behartsu,дьадаҥы
781,reich::A,dirudun,баай
782,bekannt::A,ezagun,билэр
783,berühmt::A,entzun,аатырбыт
784,berühmt::A,ospetsu,аатырбыт
785,fremd::A,arrotz,атын
786,verschieden::A,ezberdin,араас
787,verschieden::A,desberdin,араас
788,nah::A,hurre,чугас
789,nah::A,hurbil,чугас
790,fern::A,urrun,ыраах
791,linker::A,ezker,хаҥас
792,rechter::A,eskuin,уҥа
793,anderer::A,beste,атын
794,erster::A,lehen,маҥнайгы
795,erster::A,aurren,маҥнайгы
796,zweiter::A,bigarren,иккис
797,dritter::A,hirugarren,үһүс
798,letzter::A,azken,тиһэх
799,letzter::A,hondar,тиһэх
800,allein::ADV,bakarrik,соҕотох
801,auf einmal::ADV,batera,биирдэ
802,zusammen::ADV,elkarrekin,холбуу
803,lange::ADV,luzaro,уһуннук
804,plötzlich::ADV,bat-batean,эмискэ
805,sofort::ADV,berehala,тута
806,später::ADV,gero,хойут
807,jetzt::ADV,orain,билигин
808,heute::ADV,gaur,бүгүн
809,morgen::ADV,bihar,сарсын
810,bald::ADV,aurki,өтөр
811,bald::ADV,laster,өтөр
812,dann::ADV,ondoren,кэнна
813,gestern::ADV,atzo,бэҕэһээ
814,einst::ADV,antzina,биир төгүл
815,einst::ADV,antzina,арай биирдэ
816,damals::ADV,orduan,оччоҕо
817,danach::ADV,gerora,аары
818,danach::ADV,gerora,ол кэнниттэн
819,danach::ADV,ondoren,аары
820,danach::ADV,ondoren,ол кэнниттэн
821,vorher::ADV,lehenago,урут
822,zuerst::ADV,aurrena,маҥнай
823,zuerst::ADV,lehenbizi,маҥнай
824,einmal::ADV,behin,биирдэ
825,einmal::ADV,aldi bat,биирдэ
826,manchmal::ADV,batzuetan,арыт
827,manchmal::ADV,zenbaitetan,арыт
828,oft::ADV,maiz,чаастатык
829,oft::ADV,askotan,чаастатык
830,immer::ADV,beti,мэлдьи
831,niemals::ADV,inoiz ez,хаһан да
832,niemals::ADV,sekula ez,хаһан да
833,hier::ADV,hemen,маныаха
834,hierhin::ADV,hona,бэттэх
835,von hier::ADV,hemendik,мантан
836,von hier::ADV,honetatik,мантан
837,dort::ADV,han,онно
838,dorthin::ADV,hara,онно
839,geradeaus::ADV,artez,быһа
840,geradeaus::ADV,artez,быһаччы
841,vorwärts::ADV,aurrera,инники
842,rückwärts::ADV,atzera,төттөру
843,rückwärts::ADV,atzerantz,төттөру
844,zurück::ADV,atzera,төттөрү
845,unten::ADV,behean,аллара
846,hinab::ADV,behera,аллара
847,hinab::ADV,beherantz,аллара
848,oben::ADV,goian,үөһэ
849,hinauf::ADV,gora,өрө
850,hinauf::ADV,gora,үөһэ
851,hinauf::ADV,gorantz,өрө
852,hinauf::ADV,gorantz,үөһэ
853,überall::ADV,edonon,бэйдиэ
854,nicht::ADV,ez,буолбатах
855,ein wenig::ADV,apur bat,кыратык
856,ein wenig::ADV,pixka bat,кыратык
857,kaum::ADV,ozta,нэһиилэ
858,kaum::ADV,nekez,нэһиилэ
859,sehr::ADV,oso,бэрт
860,sehr::ADV,oso,наһаа
861,so::ADV,hala,оччо
862,so::ADV,hala,оннук
863,so::ADV,honela,оччо
864,so::ADV,honela,оннук
865,noch::ADV,oraindik,өссө
866,nur::ADV,bakarrik,эрэ
867,nur::ADV,bakarrik,сыччах
868,schon::ADV,ja,бэлиэр
869,schon::ADV,jada,бэлиэр
870,wieder::ADV,berriro,эмиэ
871,vergebens::ADV,alferrik,таак
872,vor::PRP,aurrean,иннигэр
873,hinter::PRP,ostean,кэлин
874,hinter::PRP,gibelean,кэлин
875,unter::PRP,pean,-ҕа
876,unter::PRP,pean,оһох түгэҕэ
877,unter::PRP,azpian,-ҕа
878,unter::PRP,azpian,оһох түгэҕэ
879,durch::PRP,zehar,курдары
880,neben::PRP,ondoan,аттыгар
881,neben::PRP,aldamenean,аттыгар
882,zwischen::PRP,artean,ыккардынан
883,wegen::PRP,-gatik,уҥуортан
884,dies::PRN,hau,ити
885,dies::PRN,hau,бу
886,das::PRN,hura,били
887,alles::PRN,dena,барыта
888,ich::PRN,ni,мин
889,du::PRN,zu,эн
890,er::PRN,bera,кнни
891,wir::PRN,gu,биһиги
892,ihr::PRN,zuek,эһиги
893,sie::PRN,berak,кинилэр
894,was::FPRN,zer,туох
895,wer::FPRN,nor,ким
896,wo::FADV,non,ханна
897,wohin::FADV,nora,ханна
898,wie::FADV,nola,хайдах
899,wie::FADV,zelan,хайдах
900,warum::FADV,zeren,тоҕо
901,warum::FADV,zergatik,тоҕо
902,wieviel::FNUM,zenbat,төһө
903,eins::NUM,bat,биир
904,zwei::NUM,bi,икки
905,zwei::NUM,biga,икки
906,drei::NUM,hiru,үс
907,vier::NUM,lau,түөрт
908,fünf::NUM,bost,биэс
909,sechs::NUM,sei,алта
910,sieben::NUM,zazpi,сэттэ
911,acht::NUM,zortzi,аҕыс
912,neun::NUM,bederatzi,тоҕус
913,zehn::NUM,hamar,уон
914,elf::NUM,hamaika,уон биир
915,zwölf::NUM,hamabi,уон икки
916,zwanzig::NUM,hogei,сүүрбэ
917,dreißig::NUM,hogeita hamar,отут
918,vierzig::NUM,berrogei,түөрт уон
919,fünfzig::NUM,berrogeita hamar,биэс уон
920,sechzig::NUM,hirurogei,алта уон
921,siebzig::NUM,hirurogeita hamar,сэттэ уон
922,achtzig::NUM,laurogei,аҕыс уон
923,neunzig::NUM,laurogeita hamar,тоҕус уонус
924,hundert::NUM,ehun,сүүс
925,tausend::NUM,mila,тыһыынча
926,und::CNJ,eta,да
927,und::CNJ,eta,уонна
928,und::CNJ,eta,итиэннэ
929,oder::CNJ,edo,эбэтэр
930,stehen::V,zutik egon,тур
931,sitzen::V,eserita egon,олор
932,liegen::V,etzan,сыт
933,hängen::V,eskegita egon,санньылый
934,hängen::V,zintzilik egon,санньылый
935,werden::V,bihurtu,буол
936,werden::V,bilakatu,буол
937,passieren::V,pasatu,буол
938,passieren::V,gertatu,буол
939,beginnen::V,hasi,саҕалан
940,enden::V,bukatu,бүт
941,wechseln::V,aldatu,уларый
942,aufgehen[Sonne]::V,ilki,ой
943,aufgehen[Sonne]::V,sortu,ой
944,untergehen[Sonne]::V,sartu,киир
945,scheinen[Sonne]::V,eguzkia egon,сырдат
946,donnern::V,trumoia jo,эт
947,wehen::V,haizea ibili,үр
948,strömen::V,zorrotadaka isuri,кутулун
949,fließen::V,isuri,сүүр
950,sich drehen::V,biratu,эргий
951,schwanken::V,zabuka ibili,биэтэҥнээ
952,schwingen::V,kulunkatu,эйэҥнээ
953,fallen::V,erori,оҕут
954,brennen::V,sutan egon,умай
955,rauchen::V,kea bota,буруолаа
956,regnen::V,euria ari izan,самыырдаа
957,gefrieren::V,izoztu,тоҥ
958,gefrieren::V,hormatu,тоҥ
959,tauen::V,gesaldu,ир
960,schmelzen::V,urtu,уулун
961,trocknen::V,idortu,куур
962,trocknen::V,lehortu,куур
963,sieden::V,irakin,оргуй
964,faulen::V,hirotu,сытый
965,faulen::V,usteldu,сытый
966,verfaulen::V,hirotu,сытыйан_хаал
967,verfaulen::V,usteldu,сытыйан_хаал
968,reißen::V,eten,хайыт
969,reißen::V,eten,быһытталан
970,reißen::V,tarrat egin,хайыт
971,reißen::V,tarrat egin,быһытталан
972,versinken::V,urperatu,тимир
973,versinken::V,urperatu,батылын
974,vergehen::V,iragan,дьай
975,erscheinen::V,agertu,көһүн
976,verschwinden::V,desagertu,сүт
977,sinken::V,beheititu,намтаа
978,abnehmen::V,gutxitu,аччаа
979,abnehmen::V,beheratu,аччаа
980,zunehmen::V,gora egin,элбээ
981,steigen::V,igo,үрдээ
982,wachsen::V,hazi,үүн
983,glänzen::V,distiratu,кылбай
984,funkeln::V,izarniatu,күлүмнээ
985,funkeln::V,izarniatu,күлүмүрдээ
986,lärmen::V,zarata atera,тыаһаа
987,läuten::V,jo,собуоннаа
988,läuten::V,hots egin,собуоннаа
989,klingeln::V,txirrina jo,линкинээ
990,klirren::V,tintin egin,айгырат
991,brausen::V,marru egin,сирилээ
992,rauschen::V,fir-fir egin,суугунаа
993,klingen::V,soinu egin,доргуй
994,bellen::V,zaunkatu,үр
995,heulen::V,ulu egin,улуй
996,heulen::V,uhuri egin,улуй
997,blasen::V,ufa egin,үр
998,blasen::V,putz egin,үр
999,pfeifen::V,txistu egin,иһиир
1000,schreien::V,oihu egin,кылан
1001,schreien::V,oihu egin,хаһыытаа
1002,schreien::V,garrasi egin,кылан
1003,schreien::V,garrasi egin,хаһыытаа
1004,stöhnen::V,intziri egin,ынчыктаа
1005,zittern::V,ikara egin,титирээ
1006,zittern::V,ikara egin,дьигиһий
1007,zittern::V,dar-dar egin,титирээ
1008,zittern::V,dar-dar egin,дьигиһий
1009,leben::V,bizi izan,олор
1010,geboren werden::V,jaio,төрөө
1011,atmen::V,hats egin,тыын
1012,atmen::V,arnasa egin,тыын
1013,trinken::V,edan,ис
1014,essen::V,jan,аһаа
1015,schlucken::V,irentsi,ыйыһын
1016,müde werden::V,unatu,сылай
1017,müde werden::V,nekatu,сылай
1018,einschlafen::V,lokartu,утуйан хаал
1019,schlafen::V,lo egin,утуй
1020,schlafen::V,lo egin,утуйа сыт
1021,aufwachen::V,esnatu,уһугун
1022,aufwachen::V,atzarri,уһугун
1023,aufstehen::V,jaiki,тур
1024,sich erholen::V,atseden egin,сынньан
1025,krank werden::V,gaixotu,ыарый
1026,krank sein::V,eri izan,ыарый
1027,krank sein::V,eri izan,ыарыт
1028,krank sein::V,gaixo izan,ыарый
1029,krank sein::V,gaixo izan,ыарыт
1030,schmerzen::V,min egin,ыарыт
1031,husten::V,eztul egin,сөтөлүн
1032,genesen::V,osatu,көн
1033,sterben::V,hil,өл
1034,sterben::V,zendu,өл
1035,umkommen::V,istripuz hil,өл
1036,umkommen::V,istripuz hil,оҕут
1037,sich bewegen::V,higitu,хамсаа
1038,sich rühren::V,zirkin egin,хамсаа
1039,sich erheben::V,zutitu,тур
1040,sich erheben::V,altxatu,тур
1041,sich setzen::V,eseri,олор
1042,sich setzen::V,jesarri,олор
1043,hinfallen::V,erori,оҕут
1044,laufen::V,ibili,хаам
1045,schreiten::V,oinkatu,атыллаа
1046,spazierengehen::V,paseatu,дьаарбай
1047,spazierengehen::V,ostera bat egin,дьаарбай
1048,eilen::V,lasterkatu,тиэтэй
1049,sich beeilen::V,lehiatu,ыксаа
1050,sausen::V,ziztu bizian joan,элээр
1051,rennen::V,lasterka egin,сүүрэкэлээ
1052,springen::V,jauzi egin,ой
1053,springen::V,jauzi egin,ыстан
1054,klettern::V,igo,ытын
1055,schaukeln::V,zabu egin,эйэҥнээ
1056,schaukeln::V,zabu egin,биэрэҥнээ
1057,schaukeln::V,zanbulu egin,эйэҥнээ
1058,schaukeln::V,zanbulu egin,биэрэҥнээ
1059,kriechen::V,narras egin,сыыл
1060,schwimmen::V,igerikatu,уһун
1061,schwimmen::V,igerikatu,харбаа
1062,schwimmen::V,igeri egin,уһун
1063,schwimmen::V,igeri egin,харбаа
1064,tauchen::V,murgildu,умус
1065,tauchen::V,pulunpatu,умус
1066,rudern::V,bogatu,эрт
1067,rudern::V,arraun egin,эрт
1068,fahren::V,joan,айаннаа
1069,fliegen::V,hegaldatu,көт
1070,fliegen::V,hegan egin,көт
1071,gehen::V,joan,бар
1072,weggehen::V,alde egin,бар
1073,abfahren::V,abiatu,бар
1074,anhalten::V,geratu,тохтоо
1075,anhalten::V,gelditu,тохтоо
1076,hineingehen::V,sartu,киир
1077,eintreten::V,sartu,киир
1078,kommen::V,etorri,кэл
1079,ankommen::V,heldu,кэл
1080,ankommen::V,heldu,тиий
1081,ankommen::V,iritsi,кэл
1082,ankommen::V,iritsi,тиий
1083,zurückkommen::V,itzuli,төнүн
1084,bleiben::V,gelditu,хаал
1085,warten::V,itxaron,көһүт
1086,warten::V,zain egon,көһүт
1087,erwarten::V,iguriki,күүт
1088,erwarten::V,iguriki,көһүт
1089,suchen::V,bilatu,ирдээ
1090,suchen::V,bilatu,көрдөө
1091,finden::V,idoro,бул
1092,finden::V,aurkitu,бул
1093,versuchen::V,saiatu,сорун
1094,versuchen::V,ahalegindu,сорун
1095,vorbereiten::V,gertatu,бэлэмнээ
1096,lieben::V,maitatu,таптаа
1097,lieben::V,maite izan,таптаа
1098,mögen::V,laket izan,сөбүл
1099,mögen::V,atsegin izan,сөбүл
1100,lachen::V,irri egin,күл
1101,lachen::V,barre egin,күл
1102,rühren::V,hunkitu,долгут
1103,weinen::V,negar egin,ытаа
1104,schimpfen::V,erneguka ari izan,үөҕүс
1105,sich ärgern::V,ernegatu,кыыһыр
1106,sich ärgern::V,ernegatu,кыйахан
1107,sich ärgern::V,haserretu,кыыһыр
1108,sich ärgern::V,haserretu,кыйахан
1109,sich fürchten::V,beldur izan,куттан
1110,sich fürchten::V,beldur izan,дьиксин
1111,fürchten::V,beldur izan,дьиксин
1112,fürchten::V,beldur izan,куттан
1113,fliehen::V,ihes egin,күрээ
1114,flüchten::V,ihes egin,күрээ
1115,sehen::V,ikusi,көр
1116,anschauen::V,begietsi,көр
1117,ansehen::V,begiratu,көр
1118,hören::V,aditu,бил
1119,hören::V,aditu,иһит
1120,zuhören::V,entzun,иһит
1121,probieren::V,dastatu,боруобалаан көр
1122,probieren::V,dastatu,амсайан көр
1123,riechen::V,usnatu,сытырҕаа
1124,riechen::V,usaindu,сытырҕаа
1125,fühlen::V,sentitu,бил
1126,scheinen::V,iruditu,көһүн
1127,scheinen::V,begitandu,көһүн
1128,zu sehen sein::V,azaldu,көһүн
1129,vernehmen::V,aditu,иһит
1130,frieren::V,hotz izan,тоҥ
1131,frieren::V,hotz izan,үлүй
1132,tun::V,egin,гын
1133,können::V,ahal izan,кыай
1134,wollen::V,nahi izan,баҕар
1135,anfangen::V,hasi,саҕалаа
1136,beenden::V,bukatu,бүтэр
1137,aufhören::V,utzi,уурай
1138,gelingen::V,lortu,сатан
1139,geraten::V,heldu,баар буолан биэр
1140,geraten::V,heldu,баар буола тус
1141,geraten::V,heldu,буолан таҕыс
1142,öffnen::V,ireki,ас
1143,öffnen::V,zabaldu,ас
1144,schließen::V,itxi,сап
1145,schließen::V,itxi,хатаа
1146,stellen::V,ipini,уур
1147,stellen::V,ipini,туруор
1148,setzen::V,jesarri,туруор
1149,setzen::V,jesarri,уур
1150,legen::V,jarri,уур
1151,berühren::V,ukitu,тыыт
1152,berühren::V,ukitu,таарый
1153,verbinden::V,uztartu,кэлгий
1154,bedecken::V,estali,бүрүй
1155,aufhängen::V,eseki,ыйаа
1156,aufhängen::V,eskegi,ыйаа
1157,anzünden::V,piztu,умат
1158,aufheben::V,jaso,өрө тарт
1159,zurücklassen::V,atzean utzi,бырах
1160,verlieren::V,galdu,сүтэр
1161,fallen lassen::V,erortzen utzi,түһэр
1162,fallen lassen::V,erortzen utzi,мүлчү тут
1163,machen::V,egin,оҥор
1164,machen::V,egin,оҥоһун
1165,herstellen::V,ekoiztu,оҥор
1166,bauen::V,eraiki,тут
1167,reparieren::V,konpondu,абырахтаа
1168,verbessern::V,hobetu,тупсар
1169,ändern::V,mudatu,уларыт
1170,graben::V,aitzurtu,хас
1171,beugen::V,makurtu,бокут
1172,beugen::V,makurtu,токурут
1173,beugen::V,makurtu,бүк баттаа
1174,biegen::V,malgutu,иэх
1175,biegen::V,malgutu,өҕүлүннэр
1176,biegen::V,makolatu,иэх
1177,biegen::V,makolatu,өҕүлүннэр
1178,drehen::V,jiratu,эргит
1179,drehen::V,jiratu,эргичит
1180,wenden::V,bihurtu,эргилин
1181,umdrehen::V,biratu,түҥнэр
1182,umdrehen::V,alderantzikatu,түҥнэр
1183,heben::V,jaso,көтөх
1184,heben::V,goratu,көтөх
1185,hochheben::V,goratu,таһаар
1186,hochheben::V,altxatu,таһаар
1187,ergreifen::V,oratu,тут
1188,halten::V,eutsi,тут
1189,drücken::V,sakatu,ык
1190,schieben::V,bultzatu,ас
1191,kratzen::V,hatz egin,кыһыы
1192,kratzen::V,hazka egin,кыһыы
1193,lecken::V,miaztu,салаа
1194,lecken::V,lamikatu,салаа
1195,beißen::V,hozka egin,ытыр
1196,beißen::V,ausiki egin,ытыр
1197,abreißen::V,kendu,быһа тарт
1198,abreißen::V,kendu,туура тарт
1199,abschneiden::V,moztu,быс
1200,abschneiden::V,moztu,быһан ыл
1201,abschneiden::V,moztu,быһа баттаа
1202,abschneiden::V,pikatu,быс
1203,abschneiden::V,pikatu,быһан ыл
1204,abschneiden::V,pikatu,быһа баттаа
1205,binden::V,lotu,кэлгий
1206,binden::V,estekatu,кэлгий
1207,stecken::V,sartu,батары ас
1208,brechen::V,apurtu,тоһут
1209,klopfen::V,jo,тоҥсуй
1210,hauen::V,jo,оҕус
1211,kleben::V,itsatsi,силимнээ
1212,reiben::V,igurtzi,аал
1213,streichen::V,igurtzi,сыбаа
1214,schleifen::V,zorroztu,чочуй
1215,schneiden::V,moztu,быс
1216,rütteln::V,astindu,иэҕэҥнэт
1217,rütteln::V,inarrosi,иэҕэҥнэт
1218,schütteln::V,astindu,сахсый
1219,schütteln::V,inarrosi,сахсый
1220,schwenken::V,zabukatu,дайбаа
1221,schütten::V,isuri,кут
1222,füllen::V,bete,толор
1223,einwickeln::V,bildu,суулаа
1224,tragen::V,eroan,ит
1225,tragen::V,eraman,ит
1226,schleppen::V,narrastu,сос
1227,schleppen::V,herrestatu,сос
1228,ziehen::V,tira egin,тарт
1229,aufbewahren::V,gorde,уур
1230,aufbewahren::V,gorde,харай
1231,werfen::V,jaurti,бырах
1232,werfen::V,aurtiki,бырах
1233,fangen::V,atzeman,хап
1234,packen::V,heldu,тут
1235,verstecken::V,ostendu,саһыар
1236,verstecken::V,ezkutatu,саһыар
1237,teilen::V,zatitu,үллэр
1238,schicken::V,bidali,ыыт
1239,bringen::V,ekarri,аҕал
1240,hinzufügen::V,eratxiki,эп
1241,hinzufügen::V,gaineratu,эп
1242,bekommen::V,jaso,ыл
1243,bekommen::V,jaso,булун
1244,erhalten::V,jaso,ыл
1245,nehmen::V,hartu,ыл
1246,wählen::V,hautatu,быыбардаа
1247,wählen::V,aukeratu,быыбардаа
1248,auswählen::V,hautatu,тал
1249,auswählen::V,aukeratu,тал
1250,bewahren::V,begiratu,харай
1251,behindern::V,oztopatu,мэһэйдээ
1252,verderben::V,hondatu,буорту гын
1253,beschädigen::V,akastu,алдьат
1254,zerbrechen::V,apurtu,үлтүрүт
1255,zerreißen::V,zarratatu,хайыта тарт
1256,zerstören::V,suntsitu,алдьат
1257,verbrennen::V,erre,уоттаа
1258,verbrennen::V,kiskali,уоттаа
1259,geben::V,eman,биэр
1260,reichen::V,luzatu,аҕал
1261,reichen::V,helarazi,аҕал
1262,schenken::V,oparitu,бэлэхтээ
1263,versprechen::V,agindu,эрэннэр
1264,wünschen::V,opatu,баҕар
1265,wünschen::V,opetsi,баҕар
1266,loben::V,laudatu,хайҕаа
1267,loben::V,goraipatu,хайҕаа
1268,küssen::V,musu eman,уураа
1269,wiegen::V,kulunkatu,бигээ
1270,zudecken::V,estali,сап
1271,zudecken::V,estali,бүрүй
1272,wecken::V,esnatu,уһугуннар
1273,wecken::V,iratzartu,уһугуннар
1274,zeigen::V,erakutsi,көрдөр
1275,führen::V,gidatu,салай
1276,lehren::V,irakatsi,үөрэт
1277,unterrichten::V,eskolak eman,үөрэт
1278,aufziehen::V,hazi,иит
1279,leiten::V,arteztu,салай
1280,antreiben::V,bulkatu,кыһай
1281,lassen::V,-arazi,күһэй
1282,einladen::V,gonbidatu,ыҥыр
1283,vereinigen::V,batu,холбоо
1284,vereinigen::V,batu,түм
1285,vereinigen::V,bateratu,холбоо
1286,vereinigen::V,bateratu,түм
1287,besuchen::V,ikustatu,сырыт
1288,besuchen::V,ikustatu,билсэ сырыт
1289,treffen::V,topatu,көрүс
1290,sich versammeln::V,bildu,мүһүн
1291,sich versammeln::V,bildu,түмүс
1292,spielen::V,jolastu,оонньоо
1293,singen::V,abestu,ыллаа
1294,singen::V,kantatu,ыллаа
1295,tanzen::V,dantzatu,үҥкүүлээ
1296,tanzen::V,dantzan egin,үҥкүүлээ
1297,sich trennen::V,banandu,араҕыс
1298,verlassen::V,utzietsi,хааллар
1299,retten::V,salbatu,өрүһүй
1300,retten::V,gaizkatu,өрүһүй
1301,bewachen::V,jagon,араҥаччылаа
1302,bewachen::V,zaindu,араҥаччылаа
1303,schützen::V,babestu,көмүскээ
1304,schützen::V,gerizatu,көмүскээ
1305,verteidigen::V,aldeztu,көмүскээ
1306,sich schlagen::V,elkar jo,охсус
1307,sich schlagen::V,elkar borrokatu,охсус
1308,schießen::V,tiro egin,ытыалаа
1309,siegen::V,irabazi,хот
1310,siegen::V,irabazi,кыай
1311,ärgern::V,ernegatu,кыыһырт
1312,ärgern::V,haserretu,кыыһырт
1313,schlagen::V,jo,оҕус
1314,schlagen::V,erauntsi,оҕус
1315,treten::V,zapaldu,тэп
1316,treten::V,ostiaktu,тэп
1317,stechen::V,sastatu,кэй
1318,stoßen::V,bultzatu,кэп
1319,stoßen::V,bultzatu,үтүрүй
1320,stehlen::V,ostu,уор
1321,stehlen::V,lapurtu,уор
1322,stören::V,galarazi,мэһэйдээ
1323,belästigen::V,gohaindu,батар
1324,belästigen::V,alamena eman,батар
1325,verbergen::V,ezkutatu,кистээ
1326,täuschen::V,tronpatu,албыннаа
1327,täuschen::V,engainatu,албыннаа
1328,betrügen::V,iruzurtu,албыннаа
1329,töten::V,hil,өлөр
1330,töten::V,heriotza eman,өлөр
1331,wohnen::V,bizi izan,олор
1332,arbeiten::V,lan egin,үлэлээ
1333,arbeiten::V,behar egin,үлэлээ
1334,sammeln::V,bildu,мус
1335,sammeln::V,bildu,хомуй
1336,sammeln::V,bildumatu,мус
1337,sammeln::V,bildumatu,хомуй
1338,pflücken::V,batu,үргээ
1339,pflücken::V,bildu,үргээ
1340,jagen::V,ehizatu,бултаа
1341,fischen::V,arrantzatu,балыктаа
1342,fischen::V,arrantza egin,балыктаа
1343,fassen::V,harrapatu,тут
1344,hüten::V,begiratu,манаа
1345,treiben::V,bultza egin,үүр
1346,anbinden::V,estekatu,баай
1347,füttern::V,bazkatu,аһат
1348,melken::V,jetzi,ыа
1349,hacken::V,xehatu,кэрт
1350,gießen::V,isuri,сиигирт
1351,reifen::V,heldu,бус
1352,reifen::V,zoritu,бус
1353,zubereiten::V,prestatu,бэлэмнээ
1354,kochen::V,egosi,буһар
1355,backen::V,labean egin,буһар
1356,braten::V,erregosi,хооруй
1357,braten::V,erregosi,ыһаарылаа
1358,braten::V,erregosi,соркуойдаа
1359,umrühren::V,eragin,былаа
1360,stricken::V,trikotatu,өр
1361,stricken::V,puntu egin,өр
1362,nähen::V,josi,иистэн
1363,färben::V,tindatu,кырааскалаа
1364,reinigen::V,ikuzi,ыраастаа
1365,reinigen::V,garbitu,ыраастаа
1366,waschen::V,xahutu,сууй
1367,waschen::V,garbitu,сууй
1368,abwischen::V,xukatu,сот
1369,spülen::V,irakutzi,сайҕаа
1370,fegen::V,erraztatu,сиппий
1371,kehren::V,isastu,харбаа
1372,baden::V,bainatu,сөтүөлээ
1373,baden::V,bainua hartu,сөтүөлээ
1374,sich waschen::V,burua garbitu,суун
1375,ausziehen::V,erantzi,уһул
1376,anziehen::V,jantzi,кэтэрт
1377,sich anziehen::V,jantzi,таҥын
1378,kämmen::V,orraztu,тараа
1379,schmücken::V,apaindu,симээ
1380,sagen::V,esan,диэ
1381,sprechen::V,mintzatu,эт
1382,sprechen::V,mintzatu,саҥар
1383,sprechen::V,hitz egin,эт
1384,sprechen::V,hitz egin,саҥар
1385,reden::V,hitz egin,кэпсэт
1386,sich unterhalten::V,solastu,кэпсэт
1387,sich unterhalten::V,solas egin,кэпсэт
1388,fragen::V,galdetu,ыйыт
1389,bitten::V,eskatu,көрдөс
1390,bitten::V,galdegin,көрдөс
1391,erzählen::V,edestu,кэпсээ
1392,erzählen::V,edestu,сэһэргээ
1393,erzählen::V,kontatu,кэпсээ
1394,erzählen::V,kontatu,сэһэргээ
1395,mitteilen::V,jakinarazi,биллэр
1396,nennen::V,izena eman,ааттаа
1397,rufen::V,dei egin,ыҥыр
1398,prahlen::V,harrokerian ibili,чабылан
1399,prahlen::V,harrokerian ibili,киһиргээ
1400,prahlen::V,ahoberokeriak esan,чабылан
1401,prahlen::V,ahoberokeriak esan,киһиргээ
1402,übersetzen::V,itzuli,тылбаастаа
1403,denken::V,pentsatu,санаа
1404,denken::V,pentsatu,толкуйдаа
1405,denken::V,gogoeta egin,санаа
1406,denken::V,gogoeta egin,толкуйдаа
1407,glauben::V,sinetsi,итэҕэй
1408,bemerken::V,ohartu,бэлиэтээ
1409,bemerken::V,konturatu,бэлиэтээ
1410,erkennen::V,ezagutu,бил
1411,erkennen::V,antzeman,бил
1412,begreifen::V,ulertu,өйдөө
1413,verstehen::V,aditu,өйдөө
1414,lernen::V,ikasi,үөрэн
1415,wissen::V,jakin,бил
1416,sich erinnern an::V,gogoratu,аҕын
1417,sich erinnern an::V,gogoan izan,аҕын
1418,vergessen::V,ahaztu,умун
1419,vergessen::V,ahantzi,умун
1420,messen::V,neurtu,кэмнээ
1421,messen::V,neurtu,кээмэйдээ
1422,zählen::V,zenbatu,аах
1423,zählen::V,kopuratu,аах
1424,rechnen::V,kalkulatu,аах
1425,lesen::V,irakurri,аах
1426,malen::V,margotu,уруһуйдаа
1427,zeichnen::V,marraztu,уруһуйдаа
1428,schreiben::V,idatzi,суруй
1429,besitzen::V,ukan,баһылаа
1430,besitzen::V,eduki,баһылаа
1431,kaufen::V,erosi,атыылас
1432,verkaufen::V,saldu,атыылаа
1433,bezahlen::V,ordaindu,төлөө
1434,zahlen::V,ordaindu,төлөө
1435,beherrschen::V,menpean izan,баһылаа
1436,ertragen::V,jasan,тулуй
1437,ertragen::V,pairatu,тулуй
