,Concept_ID,hy,ru
773,hundert::NUM,հարյուր,сто
774,tausend::NUM,հազար,тысяча
775,und::CNJ,ու,и
776,oder::CNJ,կամ,или
777,oder::CNJ,կամ,либо
778,stehen::V,կանգնել,стоять
779,sitzen::V,նստել,сидеть
780,liegen::V,ստել,лежать
781,hängen::V,կախվել,висеть
782,werden::V,դառնալ,стать
783,passieren::V,պատահել,случиться
784,beginnen::V,սկսվել,начаться
785,enden::V,վերջանալ,кончиться
786,wechseln::V,փոխվել,меняться
787,aufgehen[Sonne]::V,բարձրանալ,взойти
788,aufgehen[Sonne]::V,ելնել ,взойти
789,untergehen[Sonne]::V,մտնել,зайти
790,scheinen[Sonne]::V,շողալ,светить
791,scheinen[Sonne]::V,փայլել,светить
792,donnern::V,որոտալ,греметь
793,wehen::V,փչել,дуть
794,strömen::V,հոսել,литься
795,fließen::V,հոսել,течь
796,sich drehen::V,պտտվել,вращаться
797,schwanken::V,տատանվել,колебаться
798,schwingen::V,ճոճվել,качаться
799,fallen::V,ընկնել,падать
800,brennen::V,այրվել,гореть
801,rauchen::V,ծխել,дымить
802,regnen::V,անձրեւ գալ,дождить
803,gefrieren::V,սառչել,замерзнуть
804,tauen::V,լկիլ,таять
805,schmelzen::V,հալիլ,плавиться
806,trocknen::V,չորանալ,сохнуть
807,sieden::V,եռալ,кипеть
808,faulen::V,փտել,гнить
809,verfaulen::V,նեխել,сгнить
810,reißen::V,պատռվել,рваться
811,reißen::V,ճղվել,рваться
812,versinken::V,սուզվել,тонуть
813,vergehen::V,անցնել ,проходить
814,erscheinen::V,հայտնվել,появиться
815,erscheinen::V,երեւալ,появиться
816,verschwinden::V,անհետանալ,исчезнуть
817,sinken::V,ընկնել,спадать
818,abnehmen::V,փոքրանալ,уменьшиться
819,zunehmen::V,մեծանալ,увеличиваться
820,steigen::V,բարձրանալ,подниматься
821,wachsen::V,աճել,расти
822,glänzen::V,նշուլել,блестеть
823,glänzen::V,փայլիլ,блестеть
824,funkeln::V,փայլատակել,сверкать
825,lärmen::V,աղմուկ հանել,шуметь
826,läuten::V,զնգալ,звонить
827,klingeln::V,զնգալ,звонить
828,klirren::V,զնգզնգալ,звякать
829,brausen::V,մոլեգնել,бушевать
830,rauschen::V,սոսափել,шелестеть
831,klingen::V,հնչել,звучать
832,bellen::V,հաչել,лаять
833,heulen::V,ոռնալ ,выть
834,blasen::V,փչել ,дунуть
835,pfeifen::V,սուլել,свистеть
836,schreien::V,գոռալ ,кричать
837,stöhnen::V,տնքալ,стонать
838,zittern::V,դողալ,дрожать
839,leben::V,ապրել,жить
840,geboren werden::V,ծնվել,родиться
841,atmen::V,շնչել,дышать
842,trinken::V,խմել,пить
843,essen::V,ուտել,есть
844,essen::V,ուտել,кушать
845,schlucken::V,կլանել,глотать
846,schlucken::V,կուլ տալ,глотать
847,müde werden::V,հոգնել,устать
848,einschlafen::V,քուն մտնել,заснуть
849,schlafen::V,քնել,спать
850,aufwachen::V,արթննալ,проснуться
851,aufstehen::V,ելլել,встать
852,sich erholen::V,հանգստանալ,отдыхать
853,krank werden::V,հիւանդանալ,заболеть
854,krank sein::V,հիվանդ լինել,болеть
855,schmerzen::V,ցավել,болеть
856,husten::V,հազալ,кашлять
857,genesen::V,ապաքինվել,поправиться
858,sterben::V,մեռնել,умереть
859,sterben::V,վախճանվել,умереть
860,umkommen::V,կործանվել,погибнуть
861,sich bewegen::V,ընթանալ,двигаться
862,sich rühren::V,շարժվել,шевельнуться
863,sich erheben::V,կանգնել,встать
864,sich erheben::V,վեր կենալ,встать
865,sich setzen::V,նստել,сесть
866,hinfallen::V,ընկնել,упасть
867,laufen::V,քայլել,ходить
868,schreiten::V,ճեմել,шагать
869,spazierengehen::V,շրջագայել,гулять
870,eilen::V,շտապել,спешить
871,sich beeilen::V,շտապել ,торопиться
872,sausen::V,սլանալ,мчаться
873,rennen::V,վազել,бегать
874,springen::V,ցատկել,прыгать
875,klettern::V,մագլցել,лазать
876,schaukeln::V,ճոճվել,раскачиваться
877,schaukeln::V,օրորվել,раскачиваться
878,kriechen::V,սողալ,ползать
879,schwimmen::V,լողալ,плавать
880,tauchen::V,սուզվել,нырять
881,rudern::V,թիավարել,грести
882,fahren::V,ընթանալ,ехать
883,fliegen::V,թռչել,летать
884,gehen::V,գնալ,идти
885,weggehen::V,հեռանալ,уйти
886,abfahren::V,ճանապարհվել,отправиться
887,anhalten::V,կանգնել,остановиться
888,hineingehen::V,մտնել,входить
889,eintreten::V,մտնել,войти
890,kommen::V,գալ,прийти
891,ankommen::V,ժամանել,прибыть
892,zurückkommen::V,վերադառնալ,возвратиться
893,bleiben::V,մնալ,остаться
894,warten::V,սպասել,ждать
895,erwarten::V,սպասել,ожидать
896,suchen::V,որոնել,искать
897,finden::V,գտնել,найти
898,versuchen::V,փորձել,пытаться
899,vorbereiten::V,պատրաստել,подготовить
900,lieben::V,սիրել,любить
901,mögen::V,հավանել,любить
902,mögen::V,սիրել,любить
903,lachen::V,ծիծաղել,смеяться
904,rühren::V,հուզել,растрогать
905,weinen::V,լալ,плакать
906,schimpfen::V,տրտնջալ,ругаться
907,schimpfen::V,քրթմնջել,ругаться
908,sich ärgern::V,զայրանալ,сердиться
909,sich fürchten::V,վախնալ,бояться
910,fürchten::V,վախենալ,бояться
911,fliehen::V,փախչել,убегать
912,flüchten::V,փախչել,убежать
913,sehen::V,տեսնել,видеть
914,anschauen::V,դիտել,посмотреть
915,ansehen::V,նայել,смотреть
916,hören::V,լսել,слышать
917,zuhören::V,ունկնդրել,слушать
918,probieren::V,համը տեսել,пробовать
919,riechen::V,հոտ առնել,нюхать
920,fühlen::V,զգալ,чувствовать
921,scheinen::V,երեւալ,казаться
922,zu sehen sein::V,երեւալ,виднеться
923,vernehmen::V,իմանալ ,услышать
924,frieren::V,մրսել,мерзнуть
925,tun::V,անել,делать
926,können::V,կարողանալ,мочь
927,können::V,կարողանալ,уметь
928,wollen::V,ուզել,хотеть
929,wollen::V,ցանկանալ,хотеть
930,anfangen::V,սկսել,начать
931,beenden::V,վերջացնել,закончить
932,aufhören::V,դադարել,перестать
933,gelingen::V,հաջողվել,удаться
934,gelingen::V,գլուխ գալ,удаться
935,geraten::V,ստացվել,оказаться
936,öffnen::V,բաց անել,открыть
937,schließen::V,փակել ,закрыть
938,stellen::V,դնել,поставить
939,setzen::V,նստեցնել,посадить
940,legen::V,դնել,класть
941,berühren::V,դիպչել,трогать
942,berühren::V,շոշափել,трогать
943,verbinden::V,շաղկապել,связать
944,bedecken::V,ծածկել,покрыть
945,aufhängen::V,կախել,повесить
946,anzünden::V,վառել,зажечь
947,aufheben::V,վերցնել,поднять
948,zurücklassen::V,թողնել,оставить
949,verlieren::V,կորցնել,потерять
950,fallen lassen::V,գցել,уронить
951,machen::V,անել,сделать
952,herstellen::V,արտադրել,изготовить
953,bauen::V,կառուցել,строить
954,reparieren::V,նորոգել,чинить
955,verbessern::V,բարելավել,улучшить
956,ändern::V,փոխել,изменить
957,graben::V,փորել,копать
958,beugen::V,ծռել,согнуть
959,biegen::V,թեքել,погнуть
960,drehen::V,ոլորել,вертеть
961,wenden::V,պտտել,повернуть
962,umdrehen::V,շրջել,перевернуть
963,heben::V,բարձրացնել,поднимать
964,hochheben::V,բարձրացնել,поднять
965,ergreifen::V,վարակվել,схватить
966,halten::V,բռնել,держать
967,drücken::V,ճնշել,нажимать
968,schieben::V,հրել,толкать
969,kratzen::V,քերել,скрести
970,lecken::V,լիզել,лизать
971,beißen::V,կծել,кусать
972,abreißen::V,պոկել,оторвать
973,abschneiden::V,կտրել ,отрезать
974,binden::V,կապել,вязать
975,stecken::V,խրել,воткнуть
976,brechen::V,կոտրել ,сломать
977,klopfen::V,թակել,стучать
978,hauen::V,ծեծել,бить
979,kleben::V,կպցնել,клеить
980,reiben::V,շփել,тереть
981,streichen::V,վրան քսել,намазать
982,schleifen::V,սրել ,точить
983,schneiden::V,կտրել,резать
984,rütteln::V,ցնցել,шатать
985,schütteln::V,թափահարել,трясти
986,schwenken::V,ճոճել,махать
987,schütten::V,լցնել,налить
988,füllen::V,լիքը լցնել,наполнить
989,einwickeln::V,փաթաթել,завернуть
990,tragen::V,կրել,нести
991,tragen::V,տանել,нести
992,schleppen::V,քաշել,тащить
993,ziehen::V,ձգել,тянуть
994,ziehen::V,քաշել,тянуть
995,aufbewahren::V,պահել ,хранить
996,werfen::V,նետել,бросать
997,packen::V,հափշտակել,схватить
998,verstecken::V,ծածկել,спрятать
999,teilen::V,բաժանել,разделить
1000,schicken::V,ուղարկել,посылать
1001,bringen::V,բերել,принести
1002,hinzufügen::V,ավելացնել,добавить
1003,bekommen::V,հայթայթել,достать
1004,erhalten::V,ստանալ,получить
1005,nehmen::V,վերցնել,взять
1006,wählen::V,ընտրել,выбрать
1007,auswählen::V,գերադասել,отобрать
1008,bewahren::V,պահպանել,сохранить
1009,behindern::V,խոչընդոտել,препятствовать
1010,verderben::V,փչացնել,испортить
1011,beschädigen::V,վնասել,повредить
1012,zerbrechen::V,ջարդել,разбить
1013,zerbrechen::V,կոտրել,разбить
1014,zerreißen::V,պատռել,разорвать
1015,zerstören::V,քանդել,разрушить
1016,verbrennen::V,այրել,сжечь
1017,geben::V,տալ,дать
1018,reichen::V,հանձնել,передать
1019,schenken::V,նվիրել,дарить
1020,versprechen::V,խոստանալ,обещать
1021,wünschen::V,մաղթել,желать
1022,loben::V,գովել,хвалить
1023,küssen::V,համբուրել,целовать
1024,wiegen::V,օրորել,качать
1025,zudecken::V,վրան գցել,накрыть
1026,wecken::V,զարթնեցնել,разбудить
1027,zeigen::V,ցույց տալ,показать
1028,führen::V,ուղեկցել,вести
1029,lehren::V,սովորեցնել,учить
1030,unterrichten::V,ավանդել,преподавать
1031,aufziehen::V,դաստիարակել,воспитать
1032,leiten::V,ղեկավարել,руководить
1033,leiten::V,կառավարել,руководить
1034,antreiben::V,շտապեցնել,подгонять
1035,lassen::V,ստիպել,заставить
1036,einladen::V,հրավիրել,пригласить
1037,vereinigen::V,միացնել,объединить
1038,besuchen::V,այցելել,посетить
1039,treffen::V,հանդիպել,встретить
1040,sich versammeln::V,հավաքվել,собраться
1041,spielen::V,խաղալ,играть
1042,singen::V,երգել,петь
1043,tanzen::V,պարել,плясать
1044,tanzen::V,պարել,танцевать
1045,sich trennen::V,ցրվել,расстаться
1046,verlassen::V,լքել,покинуть
1047,retten::V,փրկել,спасти
1048,bewachen::V,պահել,охранять
1049,schützen::V,պաշտպանել,уберегать
1050,verteidigen::V,պաշտպանել,защитить
1051,sich schlagen::V,կռվել,драться
1052,schießen::V,կրակել,стрелять
1053,siegen::V,հաղթել,победить
1054,ärgern::V,ձանձրացնել,сердить
1055,schlagen::V,խփել,ударить
1056,treten::V,քացի տալ,пинать
1057,stechen::V,խայթել,уколоть
1058,stoßen::V,մղել,толкнуть
1059,stehlen::V,գողանալ,украсть
1060,stören::V,խանգարել,помешать
1061,belästigen::V,անհանգստացնել,надоедать
1062,verbergen::V,թաքցնել,скрыть
1063,täuschen::V,խաբել,обмануть
1064,betrügen::V,խաբել,смошенничать
1065,töten::V,սպանել ,убить
1066,wohnen::V,բնակվել,проживать
1067,arbeiten::V,աշխատել,работать
1068,sammeln::V,հավաքել,собрать
1069,pflücken::V,քաղել,рвать
1070,pflücken::V,քաղել,срывать
1071,jagen::V,որս անել,охотиться
1072,fischen::V,ձուկ բռնել,рыбачить
1073,fassen::V,բռնել,поймать
1074,hüten::V,արածեցնել,пасти
1075,treiben::V,հովուել,гнать
1076,anbinden::V,չուանել,привязать
1077,füttern::V,կերակրել,кормить
1078,melken::V,կթել,доить
1079,hacken::V,կոտորել,рубить
1080,gießen::V,ջրել,полить
1081,reifen::V,հասունանալ ,созреть
1082,zubereiten::V,պատրաստել,приготовить
1083,kochen::V,եփել,варить
1084,backen::V,թխել,печь
1085,braten::V,տապակել,жарить
1086,umrühren::V,խառնել,перемешать
1087,stricken::V,գործել,вязать
1088,nähen::V,կարել,шить
1089,färben::V,ներկել,покрасить
1090,reinigen::V,մաքրել,очистить
1091,waschen::V,լվանալ,стирать
1092,abwischen::V,սրբել,вытереть
1093,spülen::V,ողողել,полоскать
1094,spülen::V,պարզաջրել,полоскать
1095,fegen::V,ավլել,подметать
1096,kehren::V,ավլել,мести
1097,baden::V,լողանալ,купаться
1098,sich waschen::V,լվացվել,мыться
1099,ausziehen::V,հանել,снять
1100,anziehen::V,հագնել,надеть
1101,sich anziehen::V,հագնվել,одеться
1102,kämmen::V,սանրել,причесать
1103,schmücken::V,զարդարել,украсить
1104,sagen::V,ասել,сказать
1105,sprechen::V,խոսել,говорить
1106,reden::V,զրուցել,разговаривать
1107,sich unterhalten::V,խոսակցել,беседовать
1108,fragen::V,հարցնել,спросить
1109,bitten::V,խնդրել,просить
1110,erzählen::V,պատմել,рассказать
1111,mitteilen::V,հաղորդել,сообщить
1112,nennen::V,անվանել,назвать
1113,rufen::V,կանչել,звать
1114,prahlen::V,պարծենալ,хвастаться
1115,übersetzen::V,թարգմանել,перевести
1116,denken::V,մտածել,думать
1117,glauben::V,հավատալ,верить
1118,bemerken::V,նկատել,заметить
1119,erkennen::V,ճանաչել,узнать
1120,begreifen::V,հասկանալ,понять
1121,begreifen::V,հասկանալ,постичь
1122,verstehen::V,ըմբռնել,услышать
1123,lernen::V,սովորել,учиться
1124,wissen::V,իմանալ,знать
1125,sich erinnern an::V,հիշել,вспомнить
1126,sich erinnern an::V,մտաբերել,вспомнить
1127,vergessen::V,մոռանալ,забыть
1128,messen::V,չափել,мерить
1129,zählen::V,թվել,считать
1130,zählen::V,հաշվել,считать
1131,rechnen::V,հաշվել,считать
1132,rechnen::V,հաշվարկել,считать
1133,lesen::V,կարդալ,читать
1134,malen::V,նկարել,рисовать
1135,zeichnen::V,գծել,рисовать
1136,schreiben::V,գրել,писать
1137,besitzen::V,ունենալ,иметь
1138,besitzen::V,տեր լինել,иметь
1139,kaufen::V,գնել,купить
1140,verkaufen::V,վաճառել,продать
1141,bezahlen::V,վճարել,заплатить
1142,zahlen::V,վճարել,платить
1143,beherrschen::V,ղեկավարել,владеть
1144,ertragen::V,դիմանալ,вытерпеть
1145,Horn::N,,рог
1146,fangen::V,,ловить
