,Concept_ID,kv,lv
791,Dach::N,крыша,вевт
792,Dach::N,крыша,jumts
793,Leiter::N,лиснич,пос
794,Leiter::N,лиснич,kāpnes
795,Leiter::N,лиснич,redeles
796,Besen::N,рос,рос
797,Besen::N,рос,slota
798,Spaten::N,зыр,зыр
799,Spaten::N,зыр,lāpsta
800,Schaufel::N,зыр,тэльӧб
801,Schaufel::N,зыр,liekšķere
802,Gabel::N,вила,вилки
803,Gabel::N,вила,dakšiņa
804,Löffel::N,пань,пань
805,Löffel::N,пань,karote
806,Messer::N,пурт,пурт
807,Messer::N,пурт,nazis
808,Nagel::N,кӧрттув,тув
809,Nagel::N,кӧрттув,кӧрт тув
810,Nagel::N,кӧрттув,nagla
811,Netz::N,кыйӧт,тыв
812,Netz::N,кыйӧт,tīkls
813,Haken::N,ем,крук
814,Haken::N,ем,āķis
815,Haken::N,ем,kāsis
816,Haken::N,ем,krampis
817,Griff::N,пу,нуд
818,Griff::N,пу,kāts
819,Griff::N,пу,rokturis
820,Schloss::N,замок,томан
821,Schloss::N,замок,aizslēgs
822,Bild::N,картина,серпас
823,Bild::N,картина,glezna
824,Figur::N,мыгӧр,пертас
825,Figur::N,мыгӧр,вежньӧг
826,Figur::N,мыгӧр,figūra
827,Puppe::N,акань,акань
828,Puppe::N,акань,lelle
829,Beutel::N,мешӧк,мешӧк
830,Beutel::N,мешӧк,kule
831,Beutel::N,мешӧк,maisiņš
832,Bündel::N,нин,кӧртӧд
833,Bündel::N,нин,sainis
834,Tasche::N,сумка,сумка
835,Tasche::N,сумка,soma
836,Eimer::N,ведра,ведра
837,Eimer::N,ведра,spainis
838,Deckel::N,вевт,пӧдан
839,Deckel::N,вевт,тупкӧд
840,Deckel::N,вевт,vāks
841,Geschirr::N,доз,дозмук
842,Geschirr::N,доз,тасьті-пань
843,Geschirr::N,доз,trauki
844,Geschirr::N,бекӧрпань,дозмук
845,Geschirr::N,бекӧрпань,тасьті-пань
846,Geschirr::N,бекӧрпань,trauki
847,Sack::N,мешӧк,мешӧк
848,Sack::N,мешӧк,maiss
849,Tasse::N,бекӧр,бекар
850,Tasse::N,бекӧр,тасьті
851,Tasse::N,бекӧр,tase
852,Topf::N,кастрюля,гырнич
853,Topf::N,кастрюля,pods
854,Kessel::N,пӧрт,пӧрт
855,Kessel::N,пӧрт,katls
856,Essen::N,сёйӧм,сёйӧм
857,Essen::N,сёйӧм,ēdiens
858,Nahrung::N,вердан,сёян
859,Nahrung::N,вердан,barība
860,Speise::N,сёян,сёян
861,Speise::N,сёян,сёянтор
862,Speise::N,сёян,ēdiens
863,Fleisch::N,яй,яй
864,Fleisch::N,яй,gaļa
865,Getreide::N,сю,нянь
866,Getreide::N,сю,labība
867,Brei::N,каша,рок
868,Brei::N,каша,putra
869,Brei::N,каша,biezenis
870,Brot::N,нянь,нянь
871,Brot::N,нянь,maize
872,Scheibe::N,шӧрӧм,шӧрӧм
873,Scheibe::N,шӧрӧм,чӧлан
874,Scheibe::N,шӧрӧм,šķēle
875,Scheibe::N,шӧрӧм,rieciens
876,Fett::N,гос,гос
877,Fett::N,гос,тшог
878,Fett::N,гос,tauki
879,Butter::N,ви,вый
880,Butter::N,ви,sviests
881,Öl::N,ви,вый
882,Öl::N,ви,eļļa
883,Salz::N,сов,сов
884,Salz::N,сов,sāls
885,Suppe::N,шыд,шыд
886,Suppe::N,шыд,zupa
887,Honig::N,ма,ма
888,Honig::N,ма,medus
889,Milch::N,йӧв,йӧв
890,Milch::N,йӧв,piens
891,Tee::N,чай,чай
892,Tee::N,чай,tēja
893,Leder::N,кучик,ку
894,Leder::N,кучик,āda
895,Wolle::N,гӧн,вурун
896,Wolle::N,гӧн,vilna
897,Stoff::N,дӧра,дӧра
898,Stoff::N,дӧра,drāna
899,Stoff::N,дӧра,audums
900,Nadel::N,ем,ем
901,Nadel::N,ем,adata
902,Faden::N,сунис,сунис
903,Faden::N,сунис,diegs
904,Faden::N,сунис,pavediens
905,Knopf::N,кизь,кизь
906,Knopf::N,кизь,poga
907,Knoten::N,узӧв,гӧрӧд
908,Knoten::N,узӧв,mezgls
909,Knoten::N,гӧрӧд,гӧрӧд
910,Knoten::N,гӧрӧд,mezgls
911,Farbe::N,краска,краска
912,Farbe::N,краска,вап
913,Farbe::N,краска,krāsa
914,Kleidung::N,паськӧм,паськӧм
915,Kleidung::N,паськӧм,tērps
916,Kleidung::N,паськӧм,drēbes
917,Hemd::N,йӧрнӧс,дӧрӧм
918,Hemd::N,йӧрнӧс,krekls
919,Kragen::N,воротник,воротник
920,Kragen::N,воротник,apkakle
921,Ärmel::N,сос,сос
922,Ärmel::N,сос,piedurkne
923,Hose::N,вешьян,гач
924,Hose::N,вешьян,bikses
925,Gürtel::N,йи,вӧнь
926,Gürtel::N,йи,josta
927,Mütze::N,шапка,шапка
928,Mütze::N,шапка,cepure
929,Schuh::N,ботинки,башмак
930,Schuh::N,ботинки,ботинки
931,Schuh::N,ботинки,kurpe
932,Stiefel::N,сапог,сапӧг
933,Stiefel::N,сапог,zābaks
934,Ring::N,чунькытш,кытш
935,Ring::N,чунькытш,gredzens
936,Band::N,ленточка,лента
937,Band::N,ленточка,вундас
938,Band::N,ленточка,lente
939,Kamm::N,сынан,сынан
940,Kamm::N,сынан,ķemme
941,Spiegel::N,зеркало,рӧмпӧштан
942,Spiegel::N,зеркало,spogulis
943,Riemen::N,ремень,тасма
944,Riemen::N,ремень,siksna
945,Schnur::N,гез,гез
946,Schnur::N,гез,aukla
947,Leine::N,повод,юргез
948,Leine::N,повод,saite
949,Decke::N,одеяло,эшкын
950,Decke::N,одеяло,шебрас
951,Decke::N,одеяло,sega
952,Kissen::N,подушка,юрлӧс
953,Kissen::N,подушка,spilvens
954,Tuch::N,чышьян,чышъян
955,Tuch::N,чышьян,vadmala
956,Handtuch::N,чышкӧт,ки чышкӧд
957,Handtuch::N,чышкӧт,кизьчышъян
958,Handtuch::N,чышкӧт,dvielis
959,Kraft::N,прак,этш
960,Kraft::N,прак,эбӧс
961,Kraft::N,прак,spēks
962,Stärke::N,вын,ёнлун
963,Stärke::N,вын,чорыдлун
964,Stärke::N,вын,stiprums
965,Gesundheit::N,здоровье,дзоньвидзалун
966,Gesundheit::N,здоровье,veselība
967,Krankheit::N,шог,висьӧм
968,Krankheit::N,шог,slimība
969,Schmerz::N,зубыт,висьӧм
970,Schmerz::N,зубыт,sāpes
971,Wunde::N,рана,дой
972,Wunde::N,рана,brūce
973,Wunde::N,рана,jēlums
974,Fieber::N,лёк тресся,жар
975,Fieber::N,лёк тресся,drudzis
976,Fieber::N,лёк тресся,karstums
977,Fieber::N,кынтан шогӧт,жар
978,Fieber::N,кынтан шогӧт,drudzis
979,Fieber::N,кынтан шогӧт,karstums
980,Arznei::N,лекарство,лекарство
981,Arznei::N,лекарство,зелля
982,Arznei::N,лекарство,zāles
983,Arznei::N,лекарство,medikaments
984,Brücke::N,пос,пос
985,Brücke::N,пос,tilts
986,Brunnen::N,колодец ,юкмӧс
987,Brunnen::N,колодец ,aka
988,Weide::N,пода йирсян,пӧскӧтина
989,Weide::N,пода йирсян,ganības
990,Pfad::N,туй,туй
991,Pfad::N,туй,кыснан
992,Pfad::N,туй,taka
993,Weg::N,туй,туй
994,Weg::N,туй,ceļš
995,Straße::N,туй,туй
996,Straße::N,туй,iela
997,Dorf::N,деревня,сикт
998,Dorf::N,деревня,ciems
999,Stadt::N,город,кар
1000,Stadt::N,город,pilsēta
1001,Brief::N,гижӧт,письмӧ
1002,Brief::N,гижӧт,vēstule
1003,Buch::N,книга,небӧг
1004,Buch::N,книга,grāmata
1005,Buchstabe::N,буква,шыпас
1006,Buchstabe::N,буква,burts
1007,Zeitung::N,газета,газет
1008,Zeitung::N,газета,avīze
1009,Zeitung::N,газета,laikraksts
1010,Leben::N,олан,лов
1011,Leben::N,олан,олӧм
1012,Leben::N,олан,dzīve
1013,Tod::N,кулӧм,кулӧм
1014,Tod::N,кулӧм,nāve
1015,Grab::N,гу,гу
1016,Grab::N,гу,kaps
1017,Kirche::N,вичку,вичко
1018,Kirche::N,вичку,baznīca
1019,Sünde::N,грек,мыж
1020,Sünde::N,грек,grēks
1021,Gott::N,ен,ен
1022,Gott::N,ен,dievs
1023,Arbeiter::N,уджалiсь,уджалысь
1024,Arbeiter::N,уджалiсь,strādnieks
1025,Chef::N,начальник,юралысь
1026,Chef::N,начальник,веськӧдлысь
1027,Chef::N,начальник,šefs
1028,Chef::N,начальник,vadītajs
1029,Chef::N,начальник,priekšnieks
1030,Meister::N,мастер,вӧчысь
1031,Meister::N,мастер,meistars
1032,Arzt::N,врач,врач
1033,Arzt::N,врач,бурдӧдысь
1034,Arzt::N,врач,ārsts
1035,Lehrer::N,велӧтісь,велӧдысь
1036,Lehrer::N,велӧтісь,skolotājs
1037,Geld::N,деньга,сьӧм
1038,Geld::N,деньга,nauda
1039,Geschäft::N,удж,удж
1040,Geschäft::N,удж,bizness
1041,Geschäft::N,удж,darījums
1042,Laden::N,магазин,вузасянін
1043,Laden::N,магазин,bode
1044,Laden::N,магазин,veikals
1045,Preis::N,дон,дон
1046,Preis::N,дон,cena
1047,Ware::N,товар,тӧвар
1048,Ware::N,товар,prece
1049,Nutzen::N,путь,воӧм
1050,Nutzen::N,путь,выгӧда
1051,Nutzen::N,путь,labums
1052,Reichtum::N,богатство,озырлун
1053,Reichtum::N,богатство,bagātība
1054,Welt::N,му,енкӧла
1055,Welt::N,му,pasaule
1056,Land::N,страна,му
1057,Land::N,страна,zeme
1058,Staat::N,государство,канму
1059,Staat::N,государство,государство
1060,Staat::N,государство,valsts
1061,König::N,кан,кан
1062,König::N,кан,ķēniņš
1063,König::N,кан,karalis
1064,Macht::N,власть,каналӧм
1065,Macht::N,власть,vara
1066,Grenze::N,граница,су
1067,Grenze::N,граница,суйӧр
1068,Grenze::N,граница,robeža
1069,Krieg::N,война,ожман
1070,Krieg::N,война,karš
1071,Feind::N,враг,враг
1072,Feind::N,враг,вӧрӧг
1073,Feind::N,враг,ienaidnieks
1074,Kampf::N,нярасьӧм,вермасьӧм
1075,Kampf::N,нярасьӧм,cīņa
1076,Kampf::N,вермасьӧм,вермасьӧм
1077,Kampf::N,вермасьӧм,cīņa
1078,Bogen[Waffe]::N,лук,ньӧввуж
1079,Bogen[Waffe]::N,лук,loks
1080,Pfeil::N,ньӧв,ньӧв
1081,Pfeil::N,ньӧв,bulta
1082,Gewehr::N,ружьё,пишшаль
1083,Gewehr::N,ружьё,šautene
1084,Fehler::N,ошибка,сорсьӧм
1085,Fehler::N,ошибка,дзугсьӧм
1086,Fehler::N,ошибка,kļūda
1087,Lüge::N,ылӧтӧм,пӧръясьӧм
1088,Lüge::N,ылӧтӧм,ылӧдлӧм
1089,Lüge::N,ылӧтӧм,meli
1090,Lüge::N,пӧрьялӧм,пӧръясьӧм
1091,Lüge::N,пӧрьялӧм,ылӧдлӧм
1092,Lüge::N,пӧрьялӧм,meli
1093,Schaden::N,лёк,лёк
1094,Schaden::N,лёк,изъян
1095,Schaden::N,лёк,пакӧсьт
1096,Schaden::N,лёк,bojājums
1097,Schaden::N,лёк,kaitējums
1098,Unglück::N,пик,шог
1099,Unglück::N,пик,kļūme
1100,Unglück::N,пик,klizma
1101,Unglück::N,пик,nelaime
1102,Unglück::N,оказзё,шог
1103,Unglück::N,оказзё,kļūme
1104,Unglück::N,оказзё,klizma
1105,Unglück::N,оказзё,nelaime
1106,Schuld::N,вина,мыж
1107,Schuld::N,вина,vaina
1108,Schluss::N,ком,пом
1109,Schluss::N,ком,beigas
1110,Zeit::N,кад,кад
1111,Zeit::N,кад,laiks
1112,Tag::N,лун,лун
1113,Tag::N,лун,diena
1114,Morgen::N,асыв,асыв
1115,Morgen::N,асыв,rīts
1116,Mittag::N,луншӧр кад,лун шӧр
1117,Mittag::N,луншӧр кад,pusdiena
1118,Abend::N,рыт,рыт
1119,Abend::N,рыт,vakars
1120,Nacht::N,ой,вой
1121,Nacht::N,ой,nakts
1122,Woche::N,неделя,вежон
1123,Woche::N,неделя,nedēļa
1124,Monat::N,тӧлicь,тӧлысь
1125,Monat::N,тӧлicь,mēnesis
1126,Jahr::N,год,во
1127,Jahr::N,год,gads
1128,Frühling::N,тулыс,тулыс
1129,Frühling::N,тулыс,pavasaris
1130,Sommer::N,гожум,гожӧм
1131,Sommer::N,гожум,vasara
1132,Herbst::N,ар,ар
1133,Herbst::N,ар,rudens
1134,Winter::N,тӧв,тӧв
1135,Winter::N,тӧв,ziema
1136,Januar::N,январ,тӧв шӧр
1137,Januar::N,январ,janvāris
1138,Februar::N,февраль,урасьӧм
1139,Februar::N,февраль,februāris
1140,März::N,март,рака
1141,März::N,март,marts
1142,April::N,апрель,кос му
1143,April::N,апрель,aprīlis
1144,Mai::N,май,ода-кора
1145,Mai::N,май,maijs
1146,Juni::N,юнь,лӧддза-номъя
1147,Juni::N,юнь,jūnijs
1148,Juli::N,юль,сора
1149,Juli::N,юль,jūlijs
1150,August::N,август,моз
1151,August::N,август,augusts
1152,September::N,сентяб,кӧч
1153,September::N,сентяб,septembris
1154,Oktober::N,октяб,йирым
1155,Oktober::N,октяб,oktobris
1156,November::N,нояб,вӧльгым
1157,November::N,нояб,novembris
1158,Dezember::N,декаб,ӧшым
1159,Dezember::N,декаб,decembris
1160,Montag::N,вильлун,выльлун
1161,Montag::N,вильлун,pirmdiena
1162,Dienstag::N,мӧдӧдзлун,воторник
1163,Dienstag::N,мӧдӧдзлун,otrdiena
1164,Mittwoch::N,шӧрлун,середа
1165,Mittwoch::N,шӧрлун,trešdiena
1166,Donnerstag::N,нёльӧдзлун,четверг
1167,Donnerstag::N,нёльӧдзлун,ceturtdiena
1168,Freitag::N,витӧдзлун,пекнича
1169,Freitag::N,витӧдзлун,piektdiena
1170,Samstag::N,пывсянлун,субӧта
1171,Samstag::N,пывсянлун,sestdiena
1172,Sonntag::N,кресення,вӧскресенньӧ
1173,Sonntag::N,кресення,svētdiena
1174,groß::A,ыджыт,ыджыд
1175,groß::A,ыджыт,dižs
1176,groß::A,ыджыт,liels
1177,klein::A,учӧтик,ичӧт
1178,klein::A,учӧтик,mazs
1179,lang::A,кузь,кузь
1180,lang::A,кузь,garš
1181,kurz::A,дженыт,дженьыд
1182,kurz::A,дженыт,īss
1183,breit::A,ота,ота
1184,breit::A,ота,паськыд
1185,breit::A,ота,plats
1186,schmal::A,векнит,оттӧм
1187,schmal::A,векнит,tievs
1188,dicht::A,тшӧк,сук
1189,dicht::A,тшӧк,blīvs
1190,dick[Gegenstand]::A,кыз,кыз
1191,dick[Gegenstand]::A,кыз,biezs
1192,dünn::A,вӧснит,вӧсни
1193,dünn::A,вӧснит,вӧсньыд
1194,dünn::A,вӧснит,plāns
1195,fein::A,вӧснит,посни
1196,fein::A,вӧснит,smalks
1197,fest::A,крепыт,зумыд
1198,fest::A,крепыт,tvirts
1199,fest::A,крепыт,noturīgs
1200,flach::A,лапкӧса,плавкӧс
1201,flach::A,лапкӧса,тшӧтшкӧс
1202,flach::A,лапкӧса,lēzens
1203,flach::A,лапкӧса,līdzens
1204,glatt::A,волькыт,вольк
1205,glatt::A,волькыт,мольыд
1206,glatt::A,волькыт,gluds
1207,glatt::A,волькыт,slidens
1208,hart::A,чӧрыт,зумыд
1209,hart::A,чӧрыт,ciets
1210,weich::A,небыт,небыд
1211,weich::A,небыт,mīksts
1212,rund::A,гӧгрӧса,гӧгрӧс
1213,rund::A,гӧгрӧса,apaļš
1214,spitz::A,ёся,ёсь йыла
1215,spitz::A,ёся,smails
1216,scharf::A,лэчыт,ёсь
1217,scharf::A,лэчыт,ass
1218,stumpf::A,ныж,ныж
1219,stumpf::A,ныж,truls
1220,stumpf::A,ныж,strups
1221,schwer::A,сьӧкыт,сьӧкыд
1222,schwer::A,сьӧкыт,smags
1223,schön::A,басӧк,мича
1224,schön::A,басӧк,лӧсьыд
1225,schön::A,басӧк,daiļš
1226,schön::A,басӧк,skaists
1227,heiß::A,жар,пӧсь
1228,heiß::A,жар,karsts
1229,warm::A,шоныт,шоныд
1230,warm::A,шоныт,silts
1231,kalt::A,кӧдзыт,кӧдзыд
1232,kalt::A,кӧдзыт,salts
1233,kalt::A,кӧдзыт,auksts
1234,kühl::A,сайкыт,юзыд
1235,kühl::A,сайкыт,ыркыд
1236,kühl::A,сайкыт,vēss
1237,kühl::A,сайкыт,dzestrs
1238,frisch::A,виль,выль
1239,frisch::A,виль,svaigs
1240,feucht::A,вакодь,уль
1241,feucht::A,вакодь,mitrs
1242,feucht::A,вакодь,drēgns
1243,nass::A,ва,ва
1244,nass::A,ва,slapjš
1245,trocken::A,кӧс,кос
1246,trocken::A,кӧс,sauss
1247,voll::A,тыра,кыз
1248,voll::A,тыра,pilns
1249,leer::A,тыртӧм,куш
1250,leer::A,тыртӧм,тыртӧм
1251,leer::A,тыртӧм,tukšs
1252,offen::A,оссьӧм,восьса
1253,offen::A,оссьӧм,vaļējs
1254,offen::A,оссьӧм,atvērts
1255,geschlossen::A,игана,пӧдса
1256,geschlossen::A,игана,slēgts
1257,geschlossen::A,пӧдана,пӧдса
1258,geschlossen::A,пӧдана,slēgts
1259,sauber::A,сӧдз,сӧстӧм
1260,sauber::A,сӧдз,tīrs
1261,sauber::A,сӧдз,spodrs
1262,sauber::A,сӧстӧм,сӧстӧм
1263,sauber::A,сӧстӧм,tīrs
1264,sauber::A,сӧстӧм,spodrs
1265,schmutzig::A,нятьӧсь,няйт
1266,schmutzig::A,нятьӧсь,netīrs
1267,schmutzig::A,нятьӧсь,dubļains
1268,roh::A,путӧм,уль
1269,roh::A,путӧм,jēls
1270,reif::A,кисьмалӧм,кисьмӧм
1271,reif::A,кисьмалӧм,gatavs
1272,reif::A,кисьмалӧм,nobriedis
1273,lecker::A,кӧра ,чӧскыд
1274,lecker::A,кӧра ,gards
1275,lecker::A,кӧра ,garšīgs
1276,süß::A,чӧскыт,юмов
1277,süß::A,чӧскыт,чӧскыд
1278,süß::A,чӧскыт,salds
1279,bitter::A,курыт,курыд
1280,bitter::A,курыт,sūrs
1281,bitter::A,курыт,rūgts
1282,sauer::A,шӧма ,шома
1283,sauer::A,шӧма ,skābs
1284,hell::A,югыт,югыд
1285,hell::A,югыт,gaišs
1286,dunkel::A,пемыт,пемыд
1287,dunkel::A,пемыт,tumšs
1288,schwarz::A,сьӧд,сьӧд
1289,schwarz::A,сьӧд,melns
1290,weiß::A,чочком,еджыд
1291,weiß::A,чочком,balts
1292,rot::A,гӧрд,гӧрд
1293,rot::A,гӧрд,sarkans
1294,gelb::A,веж,виж
1295,gelb::A,веж,dzeltens
1296,blau::A,лӧз,лӧз
1297,blau::A,лӧз,zils
1298,grün::A,веж,веж
1299,grün::A,веж,турунвиж
1300,grün::A,веж,zaļš
1301,grau::A,руд,руд
1302,grau::A,руд,pelēks
1303,grau::A,бусӧй,руд
1304,grau::A,бусӧй,pelēks
1305,bunt::A,быдрӧма,сера
1306,bunt::A,быдрӧма,raibs
1307,bunt::A,быдрӧма,krāsains
1308,billig::A,донтӧм,донтӧг
1309,billig::A,донтӧм,lēts
1310,teuer::A,дона,дона
1311,teuer::A,дона,dārgs
1312,wertvoll::A,дона,дона
1313,wertvoll::A,дона,vērtīgs
1314,blind::A,синтӧм,синтӧм
1315,blind::A,синтӧм,akls
1316,taub::A,пельтӧм,пельтӧм
1317,taub::A,пельтӧм,kurls
1318,kräftig::A,вына,вынйӧра
1319,kräftig::A,вына,spēcīgs
1320,stark::A,вына,ён
1321,stark::A,вына,вына
1322,stark::A,вына,stiprs
1323,schwach::A,некодя,жеб
1324,schwach::A,некодя,vājš
1325,fett::A,госа,госа
1326,fett::A,госа,brangs
1327,schlank::A,статя,веськыд
1328,schlank::A,статя,slaids
1329,hübsch::A,басӧк,мича
1330,hübsch::A,басӧк,лӧсьыд
1331,hübsch::A,басӧк,glīts
1332,böse::A,лёк,лёк
1333,böse::A,лёк,ļauns
1334,böse::A,лёк,negants
1335,dumm::A,бӧбӧв,йӧй
1336,dumm::A,бӧбӧв,вежӧртӧм
1337,dumm::A,бӧбӧв,stulbs
1338,dumm::A,бӧбӧв,muļķīgs
1339,dumm::A,вежӧртӧм,йӧй
1340,dumm::A,вежӧртӧм,вежӧртӧм
1341,dumm::A,вежӧртӧм,stulbs
1342,dumm::A,вежӧртӧм,muļķīgs
1343,faul::A,дыш,дыш
1344,faul::A,дыш,slinks
1345,fleißig::A,уджалicь,зільысь
1346,fleißig::A,уджалicь,čakls
1347,fleißig::A,уджалicь,cītīgs
1348,geizig::A,жикмӧра,топыд
1349,geizig::A,жикмӧра,skops
1350,geizig::A,жикмӧра,sīksts
1351,geizig::A,горшаліcь,топыд
1352,geizig::A,горшаліcь,skops
1353,geizig::A,горшаліcь,sīksts
1354,klug::A,авья,юра
1355,klug::A,авья,вежӧра
1356,klug::A,авья,gudrs
1357,klug::A,вежӧра,юра
1358,klug::A,вежӧра,вежӧра
1359,klug::A,вежӧра,gudrs
1360,geschickt::A,кипода,кипода
1361,geschickt::A,кипода,кужысь
1362,geschickt::A,кипода,manīgs
1363,lieb::A,муса,муса
1364,lieb::A,муса,мича
1365,lieb::A,муса,лӧсьыд
1366,lieb::A,муса,mīļš
1367,lieb::A,дзулиньӧй,муса
1368,lieb::A,дзулиньӧй,мича
1369,lieb::A,дзулиньӧй,лӧсьыд
1370,lieb::A,дзулиньӧй,mīļš
1371,lustig::A,гажа,кыпыд
1372,lustig::A,гажа,jautrs
1373,sanft::A,лебезнӧй,мелі
1374,sanft::A,лебезнӧй,liegs
1375,hungrig::A,тшыг,тшыг
1376,hungrig::A,тшыг,izsalcis
1377,krank::A,шогалiсь,висьысь
1378,krank::A,шогалiсь,slims
1379,nackt::A,куш,пасьтӧм
1380,nackt::A,куш,pliks
1381,traurig::A,жугыль,гажтӧм
1382,traurig::A,жугыль,bēdīgs
1383,traurig::A,жугыль,skumīgs
1384,lebendig::A,ловья,ловъя
1385,lebendig::A,ловья,dzīvs
1386,gut::A,бур,бур
1387,gut::A,бур,labs
1388,schlecht::A,умӧль,лёк
1389,schlecht::A,умӧль,омӧль
1390,schlecht::A,умӧль,slikts
1391,schlimm::A,нештӧм,омӧль
1392,schlimm::A,нештӧм,туйтӧм
1393,schlimm::A,нештӧм,nelāgs
1394,schlimm::A,нештӧм,nejauks
1395,alt::A,важ,важ
1396,alt::A,важ,sens
1397,alt::A,важ,vęcs
1398,neu::A,виль,выль
1399,neu::A,виль,jauns
1400,ehemalig::A,вӧвлӧм,вӧвлӧм
1401,ehemalig::A,вӧвлӧм,bijušais
1402,alt[Lebewesen]::A,года,пӧрысь
1403,alt[Lebewesen]::A,года,vecs
1404,alt[Lebewesen]::A,годдэза,пӧрысь
1405,alt[Lebewesen]::A,годдэза,vecs
1406,jung::A,том,том
1407,jung::A,том,jauns
1408,arm::A,гов,гӧль
1409,arm::A,гов,nabags
1410,arm::A,беднӧй,гӧль
1411,arm::A,беднӧй,nabags
1412,reich::A,эма,озыр
1413,reich::A,эма,bagāts
1414,bekannt::A,тӧдса,тӧдса
1415,bekannt::A,тӧдса,zināms
1416,bekannt::A,тӧдса,pazīstams
1417,fremd::A,чужӧй,йӧз
1418,fremd::A,чужӧй,svešs
1419,verschieden::A,быдкодь,абу ӧткодь
1420,verschieden::A,быдкодь,разнӧй
1421,verschieden::A,быдкодь,dažāds
1422,nah::A,матiсь,матыс
1423,nah::A,матiсь,tuvs
1424,fern::A,ылicь,ылі
1425,fern::A,ылicь,tāls
1426,linker::A,шульга,шуйга
1427,linker::A,шульга,kreisais
1428,rechter::A,веськытланись,веськыд
1429,rechter::A,веськытланись,labais
1430,anderer::A,мукӧд,мукӧд
1431,anderer::A,мукӧд,otrs
1432,erster::A,медодзза,медводдза
1433,erster::A,медодзза,pirmais
1434,zweiter::A,кыкӧт,мӧд
1435,zweiter::A,кыкӧт,otrais
1436,dritter::A,куимӧт,коймӧд
1437,dritter::A,куимӧт,trešais
1438,dritter::A,куимӧдз,коймӧд
1439,dritter::A,куимӧдз,trešais
1440,letzter::A,бӧрья,бӧръя
1441,letzter::A,бӧрья,beidzamais
1442,letzter::A,мёдбӧрья,бӧръя
1443,letzter::A,мёдбӧрья,beidzamais
1444,auf einmal::ADV,тшӧтш,ӧтпырйӧ
1445,auf einmal::ADV,тшӧтш,reizē
1446,zusammen::ADV,ӧтлаын,тшӧтш
1447,zusammen::ADV,ӧтлаын,kopā
1448,zusammen::ADV,ӧтлаын,vienviet
1449,lange::ADV,дыр,дыр
1450,lange::ADV,дыр,ilgi
1451,plötzlich::ADV,друг,друг
1452,plötzlich::ADV,друг,pēkšņi
1453,sofort::ADV,тшӧтш,дзик пыр
1454,sofort::ADV,тшӧтш,tūlīt
1455,später::ADV,медбӧрын,сэсся
1456,später::ADV,медбӧрын,vēlāk
1457,jetzt::ADV,ӧні,ӧні
1458,jetzt::ADV,ӧні,tagad
1459,heute::ADV,талун,талун
1460,heute::ADV,талун,šodien
1461,morgen::ADV,ашын,аски
1462,morgen::ADV,ашын,rīt
1463,bald::ADV,чожа,регыд
1464,bald::ADV,чожа,drīz
1465,dann::ADV,сыбӧрын,бӧрын
1466,dann::ADV,сыбӧрын,бӧрти
1467,dann::ADV,сыбӧрын,tad
1468,gestern::ADV,тӧн,тӧнлун
1469,gestern::ADV,тӧн,vakar
1470,einst::ADV,ӧтпыр,ӧтчыд
1471,einst::ADV,ӧтпыр,ӧтпыр
1472,einst::ADV,ӧтпыр,citreiz
1473,damals::ADV,сэк,сэки
1474,damals::ADV,сэк,toreiz
1475,damals::ADV,сэки,сэки
1476,damals::ADV,сэки,toreiz
1477,danach::ADV,сэсся,сэсся
1478,danach::ADV,сэсся,pēc tam
1479,vorher::ADV,одзжык,войдӧр
1480,vorher::ADV,одзжык,iepriekš
1481,vorher::ADV,одзжык,pirms tam
1482,zuerst::ADV,наперво,войдӧр
1483,zuerst::ADV,наперво,vis'pirms
1484,einmal::ADV,ӧтпыр,ӧтчыдысь
1485,einmal::ADV,ӧтпыр,reiz
1486,einmal::ADV,ӧтпыр,vienreiz
1487,manchmal::ADV,мукӧдпыр,корсюрӧ
1488,manchmal::ADV,мукӧдпыр,dažkārt
1489,oft::ADV,-лы-,тшӧкыда
1490,oft::ADV,-лы-,bieži
1491,immer::ADV,быдпыр,век
1492,immer::ADV,быдпыр,allaž
1493,immer::ADV,быдпыр,vien'mēr
1494,immer::ADV,быдпырся,век
1495,immer::ADV,быдпырся,allaž
1496,immer::ADV,быдпырся,vien'mēr
1497,niemals::ADV,некӧр,оз некор
1498,niemals::ADV,некӧр,nemūžam
1499,hier::ADV,татӧн,со
1500,hier::ADV,татӧн,тонӧ
1501,hier::ADV,татӧн,te
1502,hier::ADV,татӧн,šeit
1503,hierhin::ADV,татчӧ,татчӧ
1504,hierhin::ADV,татчӧ,талань
1505,hierhin::ADV,татчӧ,šurp
1506,hierhin::ADV,татчӧ,uz šejieni
1507,von hier::ADV,тасянь,тасянь
1508,von hier::ADV,тасянь,no šejienes
1509,dort::ADV,сэтӧн,сэні
1510,dort::ADV,сэтӧн,tur
1511,dorthin::ADV,сэтчин,сэтчӧ
1512,dorthin::ADV,сэтчин,turp
1513,dorthin::ADV,сэтчин,uz turieni
1514,geradeaus::ADV,веськыта,веськыда
1515,geradeaus::ADV,веськыта,taisni uz priekšu
1516,vorwärts::ADV,одзӧ,водзӧ
1517,vorwärts::ADV,одзӧ,uz priekšu
1518,rückwärts::ADV,бӧр,бӧрӧ
1519,rückwärts::ADV,бӧр,atmuguriski
1520,zurück::ADV,бӧр,бӧр
1521,zurück::ADV,бӧр,atpakāļ
1522,unten::ADV,увтын,улын
1523,unten::ADV,увтын,уліын
