,Concept_ID,hi,kn
549,Schloss::N,ताला,ವೀಗ
550,Bild::N,चित्र,ಚಿತ್ರ
551,Figur::N,मूर्ति,ಆಕಾರ
552,Puppe::N,पुतली,ಗೊಂಬೆ
553,Puppe::N,गुड़िया,ಗೊಂಬೆ
554,Beutel::N,झोला,ಸಂಚಿ
555,Bündel::N,पुलिंदा,ಕಟ್ಟು
556,Tasche::N,बेग,ಚೀಲ
557,Tasche::N,बस्ता,ಚೀಲ
558,Eimer::N,बाल्टी,ಬಾನೆ
559,Deckel::N,ढक्कन,ಮುಚ್ಚಳ
560,Geschirr::N,बरतन-भाँड़े,ಭಕ್ಷ್ಯಗಳು
561,Sack::N,बोरा,ಮೂಟೆ
562,Tasse::N,प्याला,ಬಟ್ಟಲು
563,Topf::N,देग़चा,ಮಡಕೆ
564,Kessel::N,देग़,ಕೆಟಲ್
565,Kessel::N,बटलोई,ಕೆಟಲ್
566,Essen::N,खाना,ಊಟ
567,Nahrung::N,भोजन,ಆಹಾರ
568,Speise::N,खाना,ಊಟ
569,Speise::N,व्यंजन,ಊಟ
570,Fleisch::N,मांस,ಮಾಂಸ
571,Fleisch::N,गोश्त,ಮಾಂಸ
572,Getreide::N,अनाज,ಧಾನ್ಯ
573,Brei::N,भरता,ಗಂಜಿ
574,Brei::N,दलिया,ಗಂಜಿ
575,Brot::N,रोटी,ರೊಟ್ಟಿ
576,Scheibe::N,कतला,ಹೋಳು
577,Fett::N,वसा,ಕೊಬ್ಬು
578,Fett::N,चरबी,ಕೊಬ್ಬು
579,Butter::N,मक्खन,ಬೆಣ್ಣೆ
580,Öl::N,तेल,ಎಣ್ಣೆ
581,Salz::N,नमक,ಉಪ್ಪು
582,Suppe::N,सूप,ಎಸರು
583,Suppe::N,शोरबा,ಎಸರು
584,Honig::N,शहद,ಮಧು
585,Milch::N,दूध,ಹಾಲು
586,Tee::N,चाय,ಚಹ
587,Leder::N,चमड़ा,ಚಕ್ಕಳ
588,Wolle::N,ऊन,ಉಣ್ಣೆ
589,Stoff::N,कपड़ा,ಬಟ್ಟೆ
590,Nadel::N,सूई,ಸೂಜಿ
591,Faden::N,डोरा,ದಾರ
592,Knopf::N,बटन,ಗುಂಡು
593,Knopf::N,घुंडी,ಗುಂಡು
594,Knoten::N,गाँठ,ಗಂಟು
595,Knoten::N,गुत्थी,ಗಂಟು
596,Farbe::N,रंग,ಬಣ್ಣ
597,Farbe::N,वर्ण,ಬಣ್ಣ
598,Kleidung::N,पहनावा,ಅರಿವೆ
599,Hemd::N,कुरता,ಅಂಗಿ
600,Hemd::N,क़मीज़,ಅಂಗಿ
601,Kragen::N,गरदनी,ಕುತ್ತಿಗೆಪಟ್ಟಿ
602,Kragen::N,गरेबान,ಕುತ್ತಿಗೆಪಟ್ಟಿ
603,Ärmel::N,आस्तीन,ತೋಳು
604,Hose::N,पैंट,ಇಜಾರ
605,Hose::N,पतलून,ಇಜಾರ
606,Gürtel::N,पेटी,ಬೆಲ್ಟು
607,Gürtel::N,मेखला,ಬೆಲ್ಟು
608,Mütze::N,टोपी,ಟೋಪಿ
609,Schuh::N,जूता,ಪಾದರಕ್ಷೆ
610,Stiefel::N,बूट,ಬೂಟು
611,Ring::N,अँगूठी,ಉಂಗುರ
612,Band::N,पट्टी,ರಿಬ್ಬನ್
613,Kamm::N,कंघी,ಹಣಿಗೆ
614,Spiegel::N,आईना,ಕನ್ನಡಿ
615,Spiegel::N,दर्पण,ಕನ್ನಡಿ
616,Riemen::N,तसमा,ಬಾರು
617,Riemen::N,पट्टा,ಬಾರು
618,Schnur::N,डोरी,ಹುರಿ
619,Schnur::N,सुतली,ಹುರಿ
620,Leine::N,रस्सी,ಹಗ್ಗ
621,Decke::N,रज़ाई,ಕಂಬಳಿ
622,Kissen::N,तकिया,ದಿಂಬು
623,Kissen::N,गाद्दा,ದಿಂಬು
624,Tuch::N,रूमाल,ಕೊರಳ ಬಟ್ಟೆ
625,Tuch::N,वस्त्र,ಕೊರಳ ಬಟ್ಟೆ
626,Handtuch::N,अँगोछा,ಚೌಕ
627,Kraft::N,ज़ोर,ಬಲ
628,Kraft::N,शक्ति,ಬಲ
629,Stärke::N,बल,ಶಕ್ತಿ
630,Stärke::N,ताक़त,ಶಕ್ತಿ
631,Gesundheit::N,स्वास्थ्य,ಆರೋಗ್ಯ
632,Gesundheit::N,तंदुरुस्ती,ಆರೋಗ್ಯ
633,Krankheit::N,रोग,ರೋಗ
634,Krankheit::N,बीमारी,ರೋಗ
635,Schmerz::N,दर्द,ನೋವು
636,Schmerz::N,पीड़ा,ನೋವು
637,Wunde::N,घाव,ಗಾಯ
638,Wunde::N,ज़ख़्म,ಗಾಯ
639,Fieber::N,ज्वर,ಜ್ವರ
640,Fieber::N,बुख़ार,ಜ್ವರ
641,Arznei::N,दवा,ಔಷಧ
642,Arznei::N,औषाधि,ಔಷಧ
643,Brücke::N,पुल,ಸೇತುವೆ
644,Brücke::N,सेतु,ಸೇತುವೆ
645,Brunnen::N,कुआँ,ಬಾವಿ
646,Weide::N,चरागाह,ಗೋಮಾಳ
647,Pfad::N,पथ,ದಾರಿ
648,Pfad::N,पगडंडी,ದಾರಿ
649,Weg::N,मार्ग,ಹಾದಿ
650,Straße::N,राह,ರಸ್ತೆ
651,Straße::N,रास्ता,ರಸ್ತೆ
652,Dorf::N,गाँव,ಹಳ್ಳಿ
653,Dorf::N,ग्राम,ಹಳ್ಳಿ
654,Stadt::N,शहर,ಪಟ್ಟಣ
655,Brief::N,ख़त,ಕಾಗದ
656,Brief::N,पत्र,ಕಾಗದ
657,Brief::N,चिट्ठी,ಕಾಗದ
658,Buch::N,किताब,ಪುಸ್ತಕ
659,Buch::N,पुस्तक,ಪುಸ್ತಕ
660,Buchstabe::N,अक्षर,ಅಕ್ಷರ
661,Zeitung::N,अख़बार,ವಾರ್ತಾಪತ್ರಿಕೆ
662,Zeitung::N,समाचार-पत्र,ವಾರ್ತಾಪತ್ರಿಕೆ
663,Leben::N,जीवन,ಜೀವನ
664,Leben::N,ज़िंदगी,ಜೀವನ
665,Tod::N,मौत,ಮರಣ
666,Tod::N,मृत्यु,ಮರಣ
667,Grab::N,क़ब्र,ಗೋರಿ
668,Kirche::N,चर्च,ಚರ್ಚು
669,Kirche::N,गिरजा,ಚರ್ಚು
670,Sünde::N,पाप,ಪಾಪ
671,Sünde::N,गुनाह,ಪಾಪ
672,Gott::N,देव,ದೇವರು
673,Gott::N,ईश्वर,ದೇವರು
674,Arbeiter::N,मज़दूर,ಕೆಲಸಗಾರ
675,Chef::N,अध्यक्ष,ದಣಿ
676,Meister::N,शिल्पज्ञ,ಶಿಕ್ಷಕ
677,Arzt::N,वैद्य,ವೈದ್ಯ
678,Arzt::N,डॉक्टर,ವೈದ್ಯ
679,Arzt::N,चिकित्सक,ವೈದ್ಯ
680,Lehrer::N,शिक्षक,ಉಪಾಧ್ಯಾಯ
681,Lehrer::N,अध्यापक,ಉಪಾಧ್ಯಾಯ
682,Geld::N,धन,ಹಣ
683,Geld::N,पैसा,ಹಣ
684,Geschäft::N,सौदा,ವಾಣಿಜ್ಯ
685,Geschäft::N,व्यापार,ವಾಣಿಜ್ಯ
686,Laden::N,दुकान,ಅಂಗಡಿ
687,Preis::N,दाम,ಬೆಲೆ
688,Preis::N,मूल्य,ಬೆಲೆ
689,Ware::N,माल,ಸರಕು
690,Ware::N,पण्य,ಸರಕು
691,Nutzen::N,लाभ,ಲಾಭ
692,Nutzen::N,फ़ायदा,ಲಾಭ
693,Reichtum::N,धन,ಸಂಪತ್ತು
694,Reichtum::N,दौलत,ಸಂಪತ್ತು
695,Welt::N,विश्व,ಭೂಲೋಕ
696,Welt::N,दुनिया,ಭೂಲೋಕ
697,Land::N,देश,ದೇಶ
698,Land::N,मुल्क,ದೇಶ
699,Staat::N,राज्य,ರಾಜ್ಯ
700,Staat::N,राष्ट्र,ರಾಜ್ಯ
701,König::N,राजा,ರಾಜ
702,König::N,बादशाह,ರಾಜ
703,Macht::N,शासन,ಅಧಿಕಾರ
704,Macht::N,सत्ता,ಅಧಿಕಾರ
705,Grenze::N,सरहद,ಗಡಿ
706,Krieg::N,जंग,ಯುದ್ಧ
707,Krieg::N,युद्ध,ಯುದ್ಧ
708,Feind::N,शत्रु,ಶತ್ರು
709,Feind::N,दुश्मन,ಶತ್ರು
710,Gewalt::N,हिंसा,ಹಿಂಸೆ
711,Kampf::N,लड़ाई,ಹೋರಾಟ
712,Kampf::N,संघर्ष,ಹೋರಾಟ
713,Bogen[Waffe]::N,कमान,ಬಿಲ್ಲು
714,Pfeil::N,बान,ಅಂಬು
715,Gewehr::N,बंदूक़,ಬಂದೂಕು
716,Fehler::N,भूल,ತಪ್ಪು
717,Fehler::N,ग़लती,ತಪ್ಪು
718,Lüge::N,झूठ,ಸುಳ್ಳು
719,Lüge::N,असत्य,ಸುಳ್ಳು
720,Schaden::N,हानि,ಹಾನಿ
721,Schaden::N,नुक़सान,ಹಾನಿ
722,Unglück::N,मुसीबत,ಅಪಾಯ
723,Unglück::N,विपात्ति,ಅಪಾಯ
724,Schuld::N,दोष,ದೋಷ
725,Schuld::N,क़सूर,ದೋಷ
726,Alter::N,आयु,ಮುಪ್ಪು
727,Alter::N,उम्र,ಮುಪ್ಪು
728,Schluss::N,अंत,ಮುಕ್ತಾಯ
729,Schluss::N,समाप्ति,ಮುಕ್ತಾಯ
730,Zeit::N,काल,ಕಾಲ
731,Zeit::N,वक़्त,ಕಾಲ
732,Tag::N,दिन,ದಿನ
733,Tag::N,रोज़,ದಿನ
734,Morgen::N,सुबह,ಮುಂಜಾನೆ
735,Mittag::N,दोपहर,ನಡುಹಗಲು
736,Mittag::N,मध्याह्न,ನಡುಹಗಲು
737,Abend::N,शाम,ಸಂಜೆ
738,Abend::N,संध्या,ಸಂಜೆ
739,Nacht::N,रात,ರಾತ್ರಿ
740,Nacht::N,रात्रि,ರಾತ್ರಿ
741,Woche::N,हफ़्ता,ವಾರ
742,Monat::N,मास,ತಿಂಗಳು
743,Monat::N,महीना,ತಿಂಗಳು
744,Jahr::N,बरस,ಸಂವತ್ಸರ
745,Jahr::N,वर्ष,ಸಂವತ್ಸರ
746,Frühling::N,वसंत,ವಸಂತ
747,Sommer::N,गरमी,ಬಿಸಿಲುಕಾಲ
748,Sommer::N,ग्रीष्म,ಬಿಸಿಲುಕಾಲ
749,Herbst::N,शरत्,ಶರತ್ಕಾಲ
750,Herbst::N,पतझड़,ಶರತ್ಕಾಲ
751,Winter::N,जाड़ा,ಚಳಿಗಾಲ
752,Winter::N,सर्दियाँ,ಚಳಿಗಾಲ
753,Januar::N,जनवरी,ನಾಲ್ಚಳಿ
754,Februar::N,फ़रवरी,ಅಯ್ಚಳಿ
755,März::N,मार्च,ಮೊಬ್ಬೇಸಿಗೆ
756,April::N,अप्रैल,ಇಬ್ಬೇಸಿಗೆ
757,Mai::N,मई,ಮುಬ್ಬೇಸಿಗೆ
758,Juni::N,जून,ಮೊಮ್ಮಳೆ
759,Juli::N,जुलाई,ಇಮ್ಮಳೆ
760,August::N,अगस्त,ಮುಮ್ಮಳೆ
761,September::N,सितंबर,ನಾಲ್ಮಳೆ
762,Oktober::N,अक्तूबर,ಮೊಚ್ಚಳಿ
763,November::N,नवंबर,ಇಚ್ಚಳಿ
764,Dezember::N,दिसंबर,ಮುಚ್ಚಳಿ
765,Montag::N,पीर,ಸೋಮುವಾರ
766,Montag::N,सोमवार,ಸೋಮುವಾರ
767,Dienstag::N,मंगलवार,ಮಂಗಳವಾರ
768,Mittwoch::N,बुधवार,ಬುಧವಾರ
769,Donnerstag::N,गुरुवार,ಗುರುವಾರ
770,Donnerstag::N,बृहस्पतिवार,ಗುರುವಾರ
771,Freitag::N,शुक्रवार,ಶುಕ್ರವಾರ
772,Samstag::N,सनीचर,ಶನಿವಾರ
773,Samstag::N,शनिवार,ಶನಿವಾರ
774,Sonntag::N,इतवार,ಭಾನುವಾರ
775,Sonntag::N,रविवार,ಭಾನುವಾರ
776,groß::A,बड़ा,ದೊಡ್ಡ
777,klein::A,कम,ಪುಟ್ಟ
778,klein::A,छोटा,ಪುಟ್ಟ
779,lang::A,लंबा,ದೀರ್ಘ
780,lang::A,दीर्घ,ದೀರ್ಘ
781,kurz::A,लधु,ಚಕ್ಕ
782,kurz::A,छोटा,ಚಕ್ಕ
783,breit::A,चौड़ा,ಅಗಲವಾದ
784,schmal::A,तंग,ಇಕ್ಕಟ್ಟಾದ
785,schmal::A,सँकरा,ಇಕ್ಕಟ್ಟಾದ
786,dicht::A,सघन,ದಟ್ಟ
787,dick[Gegenstand]::A,मोटा,ದಟ್ಟ
788,dünn::A,महीन,ತೆಳು
789,dünn::A,बारीक,ತೆಳು
790,fein::A,कोमल,ಕೋಮಲ
791,fein::A,सूक्ष्म,ಕೋಮಲ
792,fest::A,दृढ़,ಘನ
793,fest::A,मज़बूत,ಘನ
794,flach::A,चपटा,ಚಪ್ಪಟೆ
795,glatt::A,चौरस,ನಯ
796,glatt::A,चिकना,ನಯ
797,hart::A,कठोर,ಗಟ್ಟಿ
798,hart::A,सख़्त,ಗಟ್ಟಿ
799,weich::A,नरम,ಮೃದುವಾದ
800,weich::A,मुलायम,ಮೃದುವಾದ
801,rund::A,गोल,ವರ್ತುಳ
802,rund::A,वर्तुल,ವರ್ತುಳ
803,spitz::A,नुकीला,ಮೊನಚಾದ
804,scharf::A,पैना,ತೀಕ್ಷ್ಣ
805,stumpf::A,भोथरा,ಮೊಂಡು
806,schwer::A,भारी,ಭಾರಿ
807,schwer::A,वज़नी,ಭಾರಿ
808,schön::A,सुंदर,ಸುಂದರ
809,heiß::A,उष्ण,ಬಿಸಿ
810,warm::A,गरम,ಬಿಸಿ
811,kalt::A,सर्द,ತಣ್ಣನೆಯ
812,kühl::A,ठंडा,ತಂಪಾದ
813,frisch::A,तर,ನಿರ್ಮಲ
814,frisch::A,ताज़ा,ನಿರ್ಮಲ
815,feucht::A,नम,ಒದ್ದೆಯಾದ
816,feucht::A,भीगा,ಒದ್ದೆಯಾದ
817,nass::A,गीला,ಒದ್ದೆಯಾದ
818,trocken::A,सूखा,ಶುಷ್ಕ
819,trocken::A,ख़ुश्क,ಶುಷ್ಕ
820,voll::A,भरा,ತುಂಬಿದ
821,voll::A,पूरा,ತುಂಬಿದ
822,leer::A,ख़ाली,ಖಾಲಿ
823,offen::A,खुला,ಮುಚ್ಚಲ್ಲದ
824,geschlossen::A,बंद,ಮುಚ್ಚಿದ
825,sauber::A,साफ़,ಶುದ್ಧ
826,sauber::A,सुथरा,ಶುದ್ಧ
827,schmutzig::A,गंदा,ಅಶುದ್ಧ
828,roh::A,कच्चा,ಹಸಿ
829,reif::A,पक्व,ಹಣ್ಣಾದ
830,reif::A,पक्का,ಹಣ್ಣಾದ
831,lecker::A,मज़ेदार,ಗುಚಿಕರ
832,lecker::A,स्वादिष्ट,ಗುಚಿಕರ
833,süß::A,मीठा,ಸಿಹಿ
834,bitter::A,कटु,ಕಹಿ
835,bitter::A,कड़वा,ಕಹಿ
836,sauer::A,खट्टा,ಹುಳಿಯಾದ
837,hell::A,रोशन,ಹೊಳೆಯುವ
838,dunkel::A,अँधेरा,ಮಬ್ಬಾದ
839,schwarz::A,काला,ಕಪ್ಪು
840,schwarz::A,स्याह,ಕಪ್ಪು
841,weiß::A,सफ़ेद,ಬಿಳಿಯ
842,rot::A,लाल,ಕೆಂಪು
843,rot::A,सुर्ख़,ಕೆಂಪು
844,gelb::A,पीला,ಹಳದಯ
845,gelb::A,ज़र्द,ಹಳದಯ
846,blau::A,नीला,ನೀಲ
847,blau::A,आसमानी,ನೀಲ
848,grün::A,हरा,ಕಾಯಾದ
849,grau::A,धूसर,ಬೂದುಬಣ್ಣದ
850,bunt::A,रंगीन,ವರ್ಣರಂಜಿತ
851,bunt::A,बहुरंगा,ವರ್ಣರಂಜಿತ
852,billig::A,सस्ता,ಅಗ್ಗ
853,teuer::A,महँगा,ದುಬಾರಿಯಾದ
854,wertvoll::A,क़ीमती,ಅಮೂಲ್ಯ
855,wertvoll::A,मूल्यवान्,ಅಮೂಲ್ಯ
856,blind::A,अंधा,ಅಂಧ
857,taub::A,बहरा,ಕಿವುಡಾದ
858,kräftig::A,ताक़तवर,ಪ್ರಬಲ
859,kräftig::A,शक्तिशाली,ಪ್ರಬಲ
860,stark::A,प्रबल,ಶಕ್ತಿವಂತ
861,stark::A,बलवान्,ಶಕ್ತಿವಂತ
862,schwach::A,कमज़ोर,ದುರ್ಬಲ
863,fett::A,मोटा,ಕೊಬ್ಬಿದ
864,fett::A,मांसल,ಕೊಬ್ಬಿದ
865,schlank::A,पतला,ತೆಳ್ಳಗಿನ
866,schlank::A,छरहरा,ತೆಳ್ಳಗಿನ
867,hübsch::A,सुंदर,ಅಂದವಾದ
868,hübsch::A,ख़ूबसूरत,ಅಂದವಾದ
869,böse::A,पापी,ಕೆಟ್ಟ
870,böse::A,दुष्ट,ಕೆಟ್ಟ
871,dumm::A,मूर्ख,ಮಂದ
872,dumm::A,बुद्धू,ಮಂದ
873,faul::A,आलसी,ಆಲಸ
874,faul::A,सुस्त,ಆಲಸ
875,fleißig::A,मेहनती,ಕಡಗುವ
876,fleißig::A,परिश्रमी,ಕಡಗುವ
877,geizig::A,कृपण,ಜುಗ್ಗ
878,geizig::A,कंजूस,ಜುಗ್ಗ
879,klug::A,समझदार,ಚತುರ
880,klug::A,होशियार,ಚತುರ
881,klug::A,अक़्लमंद,ಚತುರ
882,geschickt::A,किशल,ದಕ್ಷ
883,lieb::A,प्रिय,ಪ್ರಿಯ
884,lieb::A,प्यारा,ಪ್ರಿಯ
885,lustig::A,हँसमुख,ಖುಷಿಯಾದ
886,lustig::A,ख़ुशदिल,ಖುಷಿಯಾದ
887,sanft::A,नम्र,ಸೌಮ್ಯ
888,hungrig::A,भूखा,ಹಸಿದ
889,krank::A,बीमार,ಅಸ್ವಸ್ಥ
890,krank::A,अस्वस्थ,ಅಸ್ವಸ್ಥ
891,nackt::A,नग्न,ನಗ್ನ
892,traurig::A,उदास,ದುಃಖಿತ
893,traurig::A,रंजीदा,ದುಃಖಿತ
894,lebendig::A,जीता,ಜೀವಂತ
895,lebendig::A,ज़िंदा,ಜೀವಂತ
896,gut::A,अच्छा,ಒಳ್ಳೆಯ
897,schlecht::A,बुरा,ದುಷ್ಟ
898,schlecht::A,ख़राब,ದುಷ್ಟ
899,richtig::A,ठीक,ಸರಿ
900,schlimm::A,बुरा,ಅಸಹ್ಯ
901,schlimm::A,अप्रिय,ಅಸಹ್ಯ
902,wahr::A,सच,ನಿಜ
903,alt::A,पुराना,ಮುದಿ
904,neu::A,नया,ಹೊಸ
905,ehemalig::A,भूतपूर्व,ಮಾಜೀ
906,alt[Lebewesen]::A,बूढ़ा,ವೃದ್ಧ
907,alt[Lebewesen]::A,वृद्ध,ವೃದ್ಧ
908,jung::A,जवान,ಎಳ
909,arm::A,ग़रीब,ಬಡ
910,reich::A,धनी,ಶ್ರೀಮಂತ
911,reich::A,अमीर,ಶ್ರೀಮಂತ
912,bekannt::A,मालूम,ಅಪ್ತ
913,berühmt::A,मशहूर,ಪ್ರಸಿದ್ಧ
914,berühmt::A,प्रसिद्ध,ಪ್ರಸಿದ್ಧ
915,fremd::A,विदेशी,ಪರಕೀಯ
916,fremd::A,अपरिचित,ಪರಕೀಯ
917,verschieden::A,अलग,ಬೇರೆ
918,verschieden::A,भिन्न,ಬೇರೆ
919,nah::A,नज़दीकी,ಹತ್ತಿರವಾದ
920,fern::A,दूर,ದೂರದ
921,fern::A,दूरस्थ,ದೂರದ
922,linker::A,बायाँ,ಎಡ
923,rechter::A,दायाँ,ಬಲ
924,rechter::A,दाहिना,ಬಲ
925,anderer::A,अन्य,ಇತರ
926,anderer::A,दूसरा,ಇತರ
927,erster::A,पहला,ಪ್ರಥಮ
928,erster::A,प्रथम,ಪ್ರಥಮ
929,zweiter::A,दूसरा,ದ್ವಿತೀಯ
930,zweiter::A,द्वितीय,ದ್ವಿತೀಯ
931,dritter::A,तीसरा,ಮೂರನೆಯಜಗತ್ತು
932,letzter::A,अंतिम,ಅಂತ್ಯ
933,letzter::A,आख़िरी,ಅಂತ್ಯ
934,allein::ADV,तनहा,ಒಬ್ಬನೇ
935,allein::ADV,अकेले,ಒಬ್ಬನೇ
936,auf einmal::ADV,वक़्त में,ಒಡನೆ
937,zusammen::ADV,एक साथ,ಒಟ್ಟಿಗೆ
938,zusammen::ADV,साथ साथ,ಒಟ್ಟಿಗೆ
939,lange::ADV,देर तक,ದೀರ್ಘ
940,plötzlich::ADV,सहसा,ಅನಾಮತ್ತು
941,plötzlich::ADV,अचानक,ಅನಾಮತ್ತು
942,sofort::ADV,तुरंत,ಜಾಗ್ರತೆ
943,später::ADV,बाद को,ತರುವಾಯ
944,später::ADV,बाद में,ತರುವಾಯ
945,jetzt::ADV,अब,ಈಗ
946,jetzt::ADV,अभी,ಈಗ
947,heute::ADV,आज,ಇಂದು
948,morgen::ADV,कल,ನಾಳೆ
949,bald::ADV,जल्दी,ಬೇಗ
950,dann::ADV,तब,ಆಗ
951,gestern::ADV,कल,ನಿನ್ನೆ
952,einst::ADV,एक दिन,ಪೂರ್ವದಲ್ಲಿ
953,einst::ADV,पहले कभी,ಪೂರ್ವದಲ್ಲಿ
954,damals::ADV,उस समय,ಆಗ
955,damals::ADV,उन दिनों,ಆಗ
956,danach::ADV,इसके बाद,ಆಮೇಲೆ
957,danach::ADV,इसके पश्चात्,ಆಮೇಲೆ
958,vorher::ADV,पहले,ಮುಂಚೆ
959,vorher::ADV,पेशतर,ಮುಂಚೆ
960,zuerst::ADV,पहले,ಮೊದಲಿಗೆ
961,einmal::ADV,एक बार,ಒಮ್ಮೆ
962,einmal::ADV,एक दफ़ा,ಒಮ್ಮೆ
963,manchmal::ADV,कभी कभी,ಆಗಾಗ
964,oft::ADV,अक्सर,ಅನೇಕಸಲ
965,immer::ADV,सदा,ಯಾವಾಗಲೂ
966,immer::ADV,हमेशा,ಯಾವಾಗಲೂ
967,niemals::ADV,कभी नहीं,ಯಾವಾಗಲೂ ಇಲ್ಲ
968,niemals::ADV,कदापि नहीं,ಯಾವಾಗಲೂ ಇಲ್ಲ
969,hier::ADV,इधर,ಇಲ್ಲಿ
970,hier::ADV,यहाँ,ಇಲ್ಲಿ
971,hierhin::ADV,इधर को,ಇತ್ತ
972,hierhin::ADV,यहाँ को,ಇತ್ತ
973,von hier::ADV,यहाँ से,ಇಲ್ಲಿಂದ
974,dort::ADV,उधर,ಅಲ್ಲಿ
975,dort::ADV,वहाँ,ಅಲ್ಲಿ
976,dorthin::ADV,उधर को,ಅಲ್ಲಿಗೆ
977,dorthin::ADV,वहाँ को,ಅಲ್ಲಿಗೆ
978,geradeaus::ADV,सीधे,ಸೀದಾ
979,vorwärts::ADV,आगे,ಮುನ್ನೆಡೆವ
980,vorwärts::ADV,आगे को,ಮುನ್ನೆಡೆವ
981,rückwärts::ADV,पीछे को,ಹಿಂದುಗಡೆಗೆ
982,zurück::ADV,वापस,ಹಿಂದಕ್ಕೆ
983,unten::ADV,नीचे,ಕೆಳಗೆ
984,hinab::ADV,नीचे को,ಕೆಳಕ್ಕೆ
985,oben::ADV,ऊपर,ಮೇಲೆ
986,hinauf::ADV,ऊपर को,ಮೇಲಕ್ಕೆ
987,überall::ADV,हर जगह,ಎಲ್ಲಸ್ಥಳಗಳು
988,überall::ADV,हर स्थान,ಎಲ್ಲಸ್ಥಳಗಳು
989,nicht::ADV,न,ಇಲ್ಲ
990,nicht::ADV,न,ಅಲ್ಲ
991,nicht::ADV,नहीं,ಇಲ್ಲ
992,nicht::ADV,नहीं,ಅಲ್ಲ
993,ein wenig::ADV,कुछ,ತುಸು
994,ein wenig::ADV,ज़रा,ತುಸು
995,ein wenig::ADV,थोड़ा,ತುಸು
996,kaum::ADV,लगभग नहीं,ಕಠಿನವಾಗಿ
997,kaum::ADV,बराबर नहीं,ಕಠಿನವಾಗಿ
998,sehr::ADV,बहुत,ಬಹು
999,so::ADV,ऐसा,ಅಷ್ಟು
1000,noch::ADV,अभी तक,ಇನ್ನು
1001,nur::ADV,केवल,ಕೇವಲ
1002,nur::ADV,सिर्फ़,ಕೇವಲ
1003,schon::ADV,चुकना,ಆಗಲೇ
1004,wieder::ADV,फिर,ಪುನಃ
1005,wieder::ADV,दुबारा,ಪುನಃ
1006,vergebens::ADV,व्यर्थ,ನಿಷ್ಫಲವಾಗಿ
1007,vor::PRP,के आगे,ಮುಂದೆ
1008,vor::PRP,के सामने,ಮುಂದೆ
1009,hinter::PRP,के पीछे,ಹಿಂದ
1010,unter::PRP,के तले,ಕೆಳ
1011,unter::PRP,के नीचे,ಕೆಳ
1012,durch::PRP,के पार,ನೇರವಾಗಿ
1013,neben::PRP,के पास,ಅಧರ ಬಲಿಕ
1014,neben::PRP,की बग़ल में,ಅಧರ ಬಲಿಕ
1015,zwischen::PRP,के बीच,ನಡುವೆ
1016,wegen::PRP,के कारण,ಅಧಕ್ಕಗಿ
1017,wegen::PRP,की वजह से,ಅಧಕ್ಕಗಿ
1018,dies::PRN,यह,ಈ
1019,das::PRN,वह,ಅದು
1020,alles::PRN,सब,ಎಲ್ಲ
1021,alles::PRN,सब कुछ,ಎಲ್ಲ
1022,ich::PRN,मैं,ನಾನು
1023,du::PRN,तू,ನೀನು
1024,er::PRN,यह,ಅವನು
1025,er::PRN,यह,ಇವನು
1026,wir::PRN,हम,ನಾವು
1027,ihr::PRN,तुम,ನೀವು
1028,sie::PRN,ये,ಅವರು
1029,was::FPRN,क्या,ಏನು
1030,wer::FPRN,कौन,ಯಾರಿಗೆ
1031,wo::FADV,किधर,ಎಲ್ಲಿ
1032,wohin::FADV,किधर,ಎಲ್ಲಿಗೆ
1033,wie::FADV,कैसे,ಹೇಗೆ
1034,warum::FADV,क्यों,ಏಕೆ
1035,wieviel::FNUM,कितना,ಎಷ್ಟು
1036,eins::NUM,एक,ಒಂದು
1037,zwei::NUM,दो,ಎರಡು
1038,drei::NUM,तीन,ಮೂರು
1039,vier::NUM,चार,ನಾಲ್ಕು
1040,fünf::NUM,पाँच,ಅಯ್ದು
1041,sechs::NUM,छह,ಆರು
1042,sieben::NUM,सात,ಏಳು
1043,acht::NUM,आठ,ಎಂಟು
1044,neun::NUM,नौ,ಒಂಭಬತ್ತು
1045,zehn::NUM,दस,ಹತ್ತು
1046,elf::NUM,ग्यारह,ಹನ್ನೊಂದು
1047,zwölf::NUM,बारह,ಹನ್ನೆರಡು
1048,zwanzig::NUM,बीस,ಇಪ್ಪತ್ತು
1049,dreißig::NUM,तीस,ಮೂವತ್ತು
1050,vierzig::NUM,चालीस,ನಲವತ್ತು
1051,fünfzig::NUM,पचास,ಐವತ್ತು
1052,sechzig::NUM,साठ,ಅರುವತ್ತು
1053,siebzig::NUM,सत्तर,ಎಪ್ಪತ್ತು
1054,achtzig::NUM,अस्सी,ಎಂಬತ್ತು
1055,neunzig::NUM,नव्वे,ತೊಂಬತ್ತು
1056,hundert::NUM,सौ,ನೂರು
1057,tausend::NUM,हज़ार,ಸಾವಿರ
1058,und::CNJ,और,ಮತ್ತು
1059,oder::CNJ,या,ಅಥವಾ
1060,stehen::V,खड़ा होना,ನಿಲ್ಲು
1061,sitzen::V,बैठना,ಕುಳ್ಳಿರು
1062,liegen::V,लेटना,ಮಲಗಿಕೊ
1063,hängen::V,लटकना,ಇಳಿಯಬಿಡು
1064,werden::V,बनना,ಆಗು
1065,passieren::V,होना,ಆಗು
1066,beginnen::V,आरंभ होना,ಆರಂಭಿಸು
1067,beginnen::V,प्रारंभ होना,ಆರಂಭಿಸು
1068,enden::V,अंत होना,ಕೊನೆಗಾಣು
