,Concept_ID,az,ro
822,arm::A,kasıb,sărman
823,arm::A,yoxsul,sărac
824,arm::A,yoxsul,sărman
825,reich::A,zəngin,avut
826,reich::A,zəngin,bogat
827,bekannt::A,tanış,cunoscut
828,berühmt::A,məşhur,renumit
829,fremd::A,yad,străin
830,verschieden::A,dürlü,diferit
831,verschieden::A,dürlü,deosebit
832,nah::A,yaxın,apropiat
833,fern::A,uzaq,departe
834,linker::A,sol,stâng
835,rechter::A,sağ,drept
836,anderer::A,başqa,alt
837,erster::A,birinci,prim
838,zweiter::A,ikinci,al doilea
839,dritter::A,üçüncü,treilea
840,letzter::A,sonuncu,final
841,letzter::A,axırıncı,final
842,allein::ADV,tək,singur
843,allein::ADV,yalqız,singur
844,auf einmal::ADV,birdən,dintrodată
845,zusammen::ADV,birlikdə,împreună
846,lange::ADV,uzun,îndelung
847,lange::ADV,uzun,mult timp
848,plötzlich::ADV,qəfildən,deodată
849,plötzlich::ADV,qəfildən,pe neașteptate
850,sofort::ADV,həmən,imediat
851,sofort::ADV,həmən,numaidecît
852,sofort::ADV,dərhal,imediat
853,sofort::ADV,dərhal,numaidecît
854,später::ADV,sonra,mai apoi
855,später::ADV,sonra,mai târziu
856,jetzt::ADV,indi,acum
857,heute::ADV,bugün,azi
858,heute::ADV,bugün,astăzi
859,morgen::ADV,sabah,mâine
860,bald::ADV,yaxında,curând
861,bald::ADV,tezliklə,curând
862,dann::ADV,onda,apoi
863,gestern::ADV,dünən,ieri
864,einst::ADV,əvvəllər,odată
865,einst::ADV,əvvəllər,odinioară
866,damals::ADV,o vaxt,atunci
867,damals::ADV,o vaxt,pe atunci
868,danach::ADV,sonra,după aceasta
869,vorher::ADV,qabaqcadan,mai întâi
870,vorher::ADV,qabaqcadan,în prealabil
871,zuerst::ADV,əvvəl,întâi
872,zuerst::ADV,əvvəl,în primul rând
873,einmal::ADV,bir dəfə,odată
874,manchmal::ADV,hərdənbir,uneori
875,manchmal::ADV,hərdənbir,câteodată
876,oft::ADV,tez-tez,des
877,oft::ADV,tez-tez,deseori
878,oft::ADV,çox vaxt,des
879,oft::ADV,çox vaxt,deseori
880,immer::ADV,daimi,mereu
881,immer::ADV,daimi,întotdeauna
882,immer::ADV,həmişə,mereu
883,immer::ADV,həmişə,întotdeauna
884,niemals::ADV,əsla,niciodată
885,niemals::ADV,heç bir zaman,niciodată
886,hier::ADV,bura,aci
887,hier::ADV,bura,aici
888,hier::ADV,burada,aci
889,hier::ADV,burada,aici
890,hierhin::ADV,buraya,încoace
891,von hier::ADV,buradan,de aici
892,dort::ADV,ora,acolo
893,dort::ADV,orada,acolo
894,dorthin::ADV,oraya,dincolo
895,geradeaus::ADV,düz,drept înainte
896,vorwärts::ADV,irəli,înainte
897,rückwärts::ADV,geri,îndărăt
898,zurück::ADV,geriyə,înapoi
899,unten::ADV,aşağıda,jos
900,unten::ADV,aşağıda,dedesubt
901,hinab::ADV,aşağı,în jos
902,hinab::ADV,aşağı,de vale
903,oben::ADV,yuxarıda,sus
904,oben::ADV,yuxarıda,deasupra
905,hinauf::ADV,yuxarı,în sus
906,überall::ADV,hər yerdə,peste tot
907,überall::ADV,hər yerdə,pretutindeni
908,nicht::ADV,-ma-,nu
909,ein wenig::ADV,bir az,puțin
910,kaum::ADV,güclə,cu greu
911,kaum::ADV,güclə,cu anevoie
912,sehr::ADV,çox,mult
913,sehr::ADV,çox,foarte
914,so::ADV,belə,așa
915,so::ADV,belə,atât
916,noch::ADV,hələ,încă
917,nur::ADV,yalnız,doar
918,schon::ADV,artıq,și
919,schon::ADV,artıq,deja
920,wieder::ADV,yenə,iar
921,wieder::ADV,yenə,iarăși
922,vergebens::ADV,boş yerə,în zadar
923,vor::PRP,önündə,înainte de
924,hinter::PRP,arxasında,după
925,hinter::PRP,arxasında,în spatele
926,unter::PRP,altında,sub
927,durch::PRP,içindən,prin
928,neben::PRP,yanında,lângă
929,neben::PRP,yanında,alături de
930,zwischen::PRP,arasında,între
931,zwischen::PRP,arasında,dintre
932,wegen::PRP,üçün,pentru
933,wegen::PRP,ötəri,pentru
934,dies::PRN,bu,acesta
935,das::PRN,o,asta
936,alles::PRN,hər şey,tot
937,ich::PRN,mən,eu
938,du::PRN,sən,tu
939,er::PRN,o,el
940,er::PRN,o,dânsul
941,wir::PRN,biz,noi
942,ihr::PRN,siz,voi
943,sie::PRN,onlar,ei
944,sie::PRN,onlar,dânșii
945,was::FPRN,nə,ce
946,wer::FPRN,kim,cine
947,wo::FADV,harada,unde
948,wohin::FADV,haraya,încotro
949,wie::FADV,necə,cum
950,warum::FADV,niyə,de ce
951,warum::FADV,niyə,pentru ce
952,warum::FADV,nə üçün,de ce
953,warum::FADV,nə üçün,pentru ce
954,wieviel::FNUM,neçə,cât
955,wieviel::FNUM,nə qədər,cât
956,eins::NUM,bir,unu
957,zwei::NUM,iki,doi
958,drei::NUM,üç,trei
959,vier::NUM,dörd,patru
960,fünf::NUM,beş,cinci
961,sechs::NUM,altı,șase
962,sieben::NUM,yeddi,șapte
963,acht::NUM,səkkiz,opt
964,neun::NUM,doqquz,nouă
965,zehn::NUM,on,zece
966,elf::NUM,on bir,unsprezece
967,zwölf::NUM,on iki,douăsprezece
968,zwanzig::NUM,iyirmi,douăzeci
969,dreißig::NUM,otuz,treizeci
970,vierzig::NUM,qırx,patruzeci
971,fünfzig::NUM,əlli,cincizeci
972,sechzig::NUM,altmış,șaizeci
973,siebzig::NUM,yetmiş,șaptezeci
974,achtzig::NUM,səksən,optzeci
975,neunzig::NUM,doxsan,nouăzeci
976,hundert::NUM,yüz,sută
977,tausend::NUM,min,mie
978,und::CNJ,və,și
979,oder::CNJ,ya,ori
980,stehen::V,durmaq,sta
981,sitzen::V,oturmaq,ședea
982,liegen::V,uzanmaq,zăcea
983,liegen::V,uzanmaq,fi culcat
984,hängen::V,asılmaq,atârna
985,werden::V,olmaq,deveni
986,werden::V,olmaq,se face
987,passieren::V,olmaq,se întâmpla
988,passieren::V,baş vermək,se întâmpla
989,beginnen::V,başlamaq,începe
990,enden::V,bitmək,se sfârși
991,enden::V,bitmək,se termina
992,wechseln::V,dəyişmək,se schimba
993,aufgehen[Sonne]::V,doğmaq,răsări
994,untergehen[Sonne]::V,batmaq,apune
995,scheinen[Sonne]::V,parlamaq,străluci
996,donnern::V,guruldamaq,tuna
997,wehen::V,əsmək,bate
998,strömen::V,axmaq,curge în șiroaie
999,fließen::V,axmaq,curge
1000,sich drehen::V,dönmək,se învârti
1001,schwanken::V,yellənmək,se clătina
1002,schwingen::V,yellənmək,vibra
1003,schwingen::V,yellənmək,flutura
1004,fallen::V,düşmek,cădea
1005,brennen::V,yanmaq,arde
1006,rauchen::V,tüstüləmək,fuma
1007,regnen::V,yağmaq,ploua
1008,gefrieren::V,donmaq,îngheța
1009,tauen::V,ərimək,se dezgheța
1010,schmelzen::V,ərimək,se topi
1011,trocknen::V,qurumaq,se usca
1012,sieden::V,qaynamaq,fierbe
1013,sieden::V,qaynamaq,clocoti
1014,faulen::V,çürümək,se împuți
1015,verfaulen::V,çürümək,putrezi
1016,reißen::V,yırtılmaq,se rupe
1017,reißen::V,yırtılmaq,se sfâșia
1018,versinken::V,batmaq,se scufunda
1019,vergehen::V,ötmək,trece
1020,vergehen::V,ötmək,se scurge
1021,erscheinen::V,görünmək,apărea
1022,verschwinden::V,yox olmaq,dispărea
1023,sinken::V,enmək,cădea
1024,sinken::V,enmək,coborî
1025,abnehmen::V,azalmaq,scădea
1026,abnehmen::V,azalmaq,descrește
1027,zunehmen::V,artmaq,spori
1028,zunehmen::V,artmaq,crește
1029,zunehmen::V,artmaq,augmenta
1030,steigen::V,yüksəlmək,urca
1031,wachsen::V,böyümək,crește
1032,glänzen::V,parlamaq,luci
1033,glänzen::V,parlamaq,străluci
1034,funkeln::V,parıldamaq,scânteia
1035,lärmen::V,səs-küy etmək,face larmă
1036,läuten::V,çalmaq,suna
1037,klingeln::V,zəng etmək,suna
1038,klirren::V,cingildəmək,zăngăni
1039,brausen::V,gurlamaq,vui
1040,rauschen::V,xışıldamaq,vâjâi
1041,klingen::V,səslənmək,suna
1042,bellen::V,hürmək,lătra
1043,heulen::V,ulamaq,urla
1044,blasen::V,üfləmək,sufla
1045,pfeifen::V,fit vermek,fluiera
1046,schreien::V,bağırmaq,țipa
1047,schreien::V,qışqırmaq,țipa
1048,stöhnen::V,inləmək,geme
1049,zittern::V,titrəmək,tremura
1050,leben::V,yaşamaq,trăi
1051,geboren werden::V,doğmaq,se naște
1052,atmen::V,nəfəs almaq,respira
1053,trinken::V,içmek,bea
1054,essen::V,yemək,mânca
1055,schlucken::V,udmaq,înghiți
1056,müde werden::V,yorulmaq,se obosi
1057,einschlafen::V,yuxuya getmək,adormi
1058,schlafen::V,uyumaq,dormi
1059,aufwachen::V,oyanmaq,se deștepta
1060,aufstehen::V,yuxudan durmaq,fi se scula
1061,sich erholen::V,dincəlmək,se relaxa
1062,sich erholen::V,dincəlmək,se destinde
1063,krank werden::V,xəstə olmaq,se îmbolnăvi
1064,krank sein::V,azarlanmaq,zăcea
1065,krank sein::V,azarlanmaq,fi bolnav
1066,krank sein::V,xəstələnmək,zăcea
1067,krank sein::V,xəstələnmək,fi bolnav
1068,schmerzen::V,ağrimaq,durea
1069,husten::V,öksürmək,tuși
1070,genesen::V,sağalmaq,se însănătoși
1071,sterben::V,ölmək,muri
1072,sterben::V,vəfat etmək,muri
1073,umkommen::V,həlak olmaq,pieri
1074,sich bewegen::V,hərəkət etmək,se mișca
1075,sich rühren::V,tərpənmək,se mișca
1076,sich erheben::V,qalxmaq,se ridica
1077,sich setzen::V,oturmaq,lua loc
1078,sich setzen::V,oturmaq,se așeza
1079,hinfallen::V,yıxılmaq,cădea jos
1080,laufen::V,yerimək,merge
1081,laufen::V,yerimək,merge pe jos
1082,schreiten::V,addım atmaq,păși
1083,spazierengehen::V,gəzmək,se plimba
1084,eilen::V,atılmaq,fi se grăbi
1085,sich beeilen::V,tələsmək,se grăbi
1086,sausen::V,çırpmaq,țâșni
1087,rennen::V,qaçmaq,fugi
1088,rennen::V,qaçmaq,alerga
1089,springen::V,sıçramaq,sări
1090,klettern::V,dırmanmaq,urca
1091,klettern::V,dırmanmaq,se cățăra
1092,schaukeln::V,sallanmaq,legăna
1093,kriechen::V,sürünmək,se târî
1094,schwimmen::V,üzmek,înota
1095,tauchen::V,dalmaq,se scufunda
1096,rudern::V,avarlamaq,vâsli
1097,rudern::V,avarlamaq,lopăta
1098,fahren::V,sürmək,merge
1099,fliegen::V,uçmaq,zbura
1100,gehen::V,getmək,merge
1101,weggehen::V,getmək,se duce
1102,abfahren::V,yola düşmək,pleca
1103,anhalten::V,saxlamaq,se opri
1104,hineingehen::V,girmək,intra
1105,eintreten::V,girmək,intra
1106,eintreten::V,daxil olmaq,intra
1107,kommen::V,gəlmək,veni
1108,ankommen::V,gəlib çatmaq,sosi
1109,ankommen::V,gəlib çatmaq,ajunge
1110,zurückkommen::V,qayıtmaq,se întoarce
1111,bleiben::V,qalmaq,rămâne
1112,warten::V,gözləmək,aștepta
1113,erwarten::V,bəkləmək,aștepta
1114,suchen::V,aramaq,căuta
1115,suchen::V,axtarmaq,căuta
1116,finden::V,tapmaq,găsi
1117,versuchen::V,çalışmaq,încerca
1118,vorbereiten::V,hazırlamaq,pregăti
1119,lieben::V,sevmək,iubi
1120,mögen::V,xoşlamaq,plăcea a
1121,lachen::V,gülmək,râde
1122,rühren::V,həyəcanlandırmaq,mișca
1123,rühren::V,həyəcanlandırmaq,înduioșa
1124,weinen::V,ağlamaq,plânge
1125,schimpfen::V,küfr etmək,înjura
1126,sich ärgern::V,acıqlanmaq,se supăra
1127,sich fürchten::V,qorxmaq,se teme
1128,sich fürchten::V,qorxmaq,fi teamă a
1129,fürchten::V,qorxmaq,se teme de
1130,fliehen::V,qaçmaq,fugi
1131,flüchten::V,qaçmaq,evada
1132,sehen::V,görmək,vedea
1133,anschauen::V,baxmaq,privi
1134,ansehen::V,baxmaq,privi
1135,hören::V,duymaq,auzi
1136,hören::V,eşitmək,auzi
1137,zuhören::V,dinləmək,asculta
1138,probieren::V,dadına baxmaq,gusta
1139,riechen::V,qoxlamaq,mirosi
1140,fühlen::V,duymaq,simți
1141,fühlen::V,duymaq,resimți
1142,scheinen::V,görünmək,părea
1143,zu sehen sein::V,görünmək,se vedea
1144,vernehmen::V,eşitmək,auzi
1145,frieren::V,üşümək,fi frig
1146,tun::V,etmək,face
1147,können::V,bilmək,ști
1148,können::V,bilmək,putea
1149,können::V,bacarmaq,ști
1150,können::V,bacarmaq,putea
1151,wollen::V,istəmək,dori
1152,anfangen::V,başlamaq,începe
1153,beenden::V,bitirmək,sfârși
1154,beenden::V,bitirmək,termina
1155,aufhören::V,bitmək,înceta
1156,aufhören::V,qurtarmaq,înceta
1157,gelingen::V,müvəffəq olmaq,reuși
1158,gelingen::V,müvəffəq olmaq,izbuti
1159,geraten::V,düşmək,reuși
1160,öffnen::V,açmaq,deschide
1161,schließen::V,qapamaq,închide
1162,stellen::V,qoymaq,pune
1163,stellen::V,qoymaq,așeza
1164,setzen::V,oturtmaq,pune
1165,setzen::V,oturtmaq,așeza
1166,legen::V,qoymaq,pune
1167,berühren::V,toxunmaq,atinge
1168,verbinden::V,bağlamaq,lega
1169,bedecken::V,örtmək,acoperi
1170,aufhängen::V,asmaq,atârna
1171,aufhängen::V,asmaq,spânzura
1172,anzünden::V,yandırmaq,aprinde
1173,aufheben::V,qaldırmaq,ridica
1174,aufheben::V,qaldırmaq,lua de jos
1175,zurücklassen::V,buraxmaq,lăsa
1176,zurücklassen::V,buraxmaq,lăsa în urmă
1177,verlieren::V,itirmək,pierde
1178,fallen lassen::V,düşürmək,scăpa
1179,fallen lassen::V,düşürmək,arunca
1180,machen::V,etmək,face
1181,herstellen::V,istehsal etmək,fabrica
1182,herstellen::V,istehsal etmək,confecționa
1183,bauen::V,tikmək,clădi
1184,bauen::V,tikmək,construi
1185,reparieren::V,təmir etmək,repara
1186,verbessern::V,düzəltmək,ameliora
1187,verbessern::V,düzəltmək,îmbunătăți
1188,ändern::V,dəyişdirmək,schimba
1189,ändern::V,dəyişdirmək,modifica
1190,graben::V,qazımaq,săpa
1191,beugen::V,əymək,curba
1192,biegen::V,bükmək,îndoi
1193,biegen::V,bükmək,încovoia
1194,drehen::V,döndərmək,învârti
1195,wenden::V,çevirmək,întoarce
1196,umdrehen::V,çevirmək,învârti
1197,umdrehen::V,çevirmək,întoarce
1198,heben::V,qaldırmaq,ridica
1199,hochheben::V,qaldırmaq,ridica
1200,ergreifen::V,tutmaq,lua
1201,ergreifen::V,tutmaq,apuca
1202,halten::V,saxlamaq,ține
1203,drücken::V,sıxmaq,apăsa
1204,drücken::V,sıxmaq,strânge
1205,schieben::V,sürmək,împinge
1206,kratzen::V,qaşımaq,zgâria
1207,lecken::V,yalamaq,linge
1208,beißen::V,dişləmək,mușca
1209,abreißen::V,qoparmaq,rupe
1210,abreißen::V,qoparmaq,smulge
1211,abschneiden::V,ayırmaq,scurta
1212,binden::V,bağlamaq,lega
1213,stecken::V,soxmaq,pune
1214,brechen::V,qırmaq,rupe
1215,brechen::V,qırmaq,frânge
1216,klopfen::V,sındırmaq,ciocăni
1217,hauen::V,vurmaq,lovi
1218,kleben::V,apışdırmaq,lipi
1219,reiben::V,ovmaq,freca
1220,reiben::V,ovmaq,fricționa
1221,streichen::V,sürtmək,unge
1222,schleifen::V,bülövləmək,ascuți
1223,schneiden::V,kəsmək,tăia
1224,rütteln::V,sirkələmək,zgâlțâi
1225,schütteln::V,çalxalamaq,scutura
1226,schwenken::V,yelləmək,agita
1227,schütten::V,tökmək,vărsa
1228,füllen::V,doldurmaq,umple
1229,einwickeln::V,sarımaq,înveli
1230,einwickeln::V,sarımaq,înfășura
1231,tragen::V,daşımaq,căra
1232,schleppen::V,sürükləmək,târî
1233,ziehen::V,çəkmək,trage
1234,aufbewahren::V,gizlətmək,păstra
1235,aufbewahren::V,gizlətmək,conserva
1236,werfen::V,atmaq,arunca
1237,fangen::V,tutmaq,prinde
1238,packen::V,yaxalamaq,apuca
1239,verstecken::V,gizlətmək,ascunde
1240,teilen::V,bölmək,împărți
1241,schicken::V,yollamaq,trimite
1242,schicken::V,göndərmək,trimite
1243,bringen::V,gətirmək,aduce
1244,hinzufügen::V,əlavə etmək,adăuga
1245,bekommen::V,almaq,obține
1246,bekommen::V,almaq,dobândi
1247,bekommen::V,əldə etmək,obține
1248,bekommen::V,əldə etmək,dobândi
1249,erhalten::V,almaq,primi
1250,erhalten::V,almaq,căpăta
1251,nehmen::V,almaq,lua
1252,wählen::V,seçmək,opta
1253,wählen::V,seçmək,alege
1254,auswählen::V,arımaq,selecta
1255,bewahren::V,qorumaq,păstra
1256,behindern::V,mane olmaq,stingheri
1257,verderben::V,pozmaq,strica
1258,beschädigen::V,zədələmək,strica
1259,zerbrechen::V,qırmaq,rupe
1260,zerbrechen::V,qırmaq,frânge
1261,zerbrechen::V,sındırmaq,rupe
1262,zerbrechen::V,sındırmaq,frânge
1263,zerreißen::V,yırtmaq,rupe
1264,zerreißen::V,yırtmaq,sfâșia
1265,zerstören::V,dağıtmaq,distruge
1266,verbrennen::V,yandırmaq,arde
1267,verbrennen::V,yandırmaq,incendia
1268,geben::V,vermək,da
1269,reichen::V,uzatmaq,întinde
1270,schenken::V,vermək,dărui
1271,versprechen::V,vəd vermək,făgădui
1272,wünschen::V,arzulamaq,ura
1273,loben::V,tərifləmək,lăuda
1274,küssen::V,öpmək,săruta
1275,wiegen::V,tərpətmək,legăna
1276,zudecken::V,örtmək,acoperi
1277,wecken::V,oyatmaq,trezi
1278,wecken::V,oyatmaq,deștepta
1279,zeigen::V,göstərmək,arăta
1280,führen::V,rəhbərlik etmək,călăuzi
1281,lehren::V,öyrətmək,preda
1282,lehren::V,öyrətmək,învăța
1283,unterrichten::V,öyrətmək,învăța
1284,unterrichten::V,öyrətmək,instrui
1285,unterrichten::V,dərs vermək,învăța
1286,unterrichten::V,dərs vermək,instrui
1287,aufziehen::V,tərbiyə etmək,crește
1288,leiten::V,idarə etmək,duce
1289,leiten::V,idarə etmək,conduce
1290,antreiben::V,bizləmək,împinge
1291,antreiben::V,bizləmək,încuraja
1292,lassen::V,-tırmaq,pune pe să
1293,einladen::V,dəvət etmək,invita
1294,vereinigen::V,birləşdirmək,uni
1295,vereinigen::V,birləşdirmək,întruni
1296,besuchen::V,baş çəkmək,vizita
1297,besuchen::V,baş çəkmək,face o vizită
1298,besuchen::V,ziyarət etmək,vizita
1299,besuchen::V,ziyarət etmək,face o vizită
1300,treffen::V,rastlaşmaq,întâlni
1301,treffen::V,rast gəlmək,întâlni
1302,sich versammeln::V,toplanmaq,se aduna
1303,spielen::V,oynamaq,se juca
1304,singen::V,oxumaq,cânta
1305,tanzen::V,oynamaq,dansa
1306,tanzen::V,rəqs etmək,dansa
1307,sich trennen::V,ayrılmaq,se separa
1308,sich trennen::V,ayrılmaq,se despărți
1309,verlassen::V,tərk etmək,părăsi
1310,verlassen::V,tərk etmək,abandona
1311,retten::V,xilas etmək,salva
1312,bewachen::V,gözətmək,păzi
1313,schützen::V,qorumaq,ocroti
1314,schützen::V,qorumaq,proteja
1315,verteidigen::V,qorumaq,apăra
1316,sich schlagen::V,döyüşmək,se bate
1317,schießen::V,atmaq,trage
1318,schießen::V,atəş açmaq,trage
1319,siegen::V,yenmək,birui
1320,siegen::V,yenmək,învinge
1321,ärgern::V,acışdırmaq,supăra
1322,schlagen::V,döymək,lovi
1323,treten::V,təpmək,călca
1324,stechen::V,soxmaq,înțepa
1325,stechen::V,soxmaq,împunge
1326,stoßen::V,itələmək,împinge
1327,stehlen::V,çalmaq,fura
1328,stehlen::V,oğurlamaq,fura
1329,stören::V,pozmaq,deranja
1330,belästigen::V,narahat etmək,importuna
1331,verbergen::V,gizləmək,ascunde
1332,täuschen::V,aldatmaq,amăgi
1333,betrügen::V,aldatmaq,înșela
1334,töten::V,öldürmək,omorî
1335,wohnen::V,yaşamaq,sta
1336,wohnen::V,yaşamaq,locui
1337,arbeiten::V,işləmək,lucra
1338,arbeiten::V,çalışmaq,lucra
1339,sammeln::V,yığmaq,aduna
1340,sammeln::V,yığmaq,colecționa
1341,sammeln::V,toplamaq,aduna
1342,sammeln::V,toplamaq,colecționa
1343,pflücken::V,qoparmaq,culege
1344,jagen::V,ovlamaq,vâna
1345,fischen::V,balıq tutmaq,pescui
1346,fassen::V,tutmaq,prinde
1347,hüten::V,güdmək,paște
1348,treiben::V,haylamaq,mână
1349,anbinden::V,bağlamaq,lega
1350,füttern::V,bəsləmək,da de mâncare
1351,melken::V,sağmaq,mulge
1352,hacken::V,yarmaq,toca
1353,hacken::V,yarmaq,sparge
1354,gießen::V,sulamaq,uda
1355,reifen::V,dəymək,pârgui
1356,zubereiten::V,bişirmək,găti
1357,kochen::V,qaynatmaq,găti
1358,backen::V,bişirmək,coace
1359,braten::V,qızartmaq,coace
1360,umrühren::V,qarışdırmaq,mesteca
1361,stricken::V,hörmək,împleti
1362,nähen::V,tikmək,coase
1363,färben::V,boyamaq,vopsi
1364,färben::V,boyamaq,colora
1365,reinigen::V,təmizləmək,curăți
1366,waschen::V,yumaq,spăla
1367,abwischen::V,silmək,șterge
1368,spülen::V,çalxamaq,clăti
1369,fegen::V,süpürmək,mătura
1370,kehren::V,süpürmək,mătura
1371,baden::V,çimmək,se scălda
1372,sich waschen::V,yuyunmaq,se spăla
1373,ausziehen::V,soyunmaq,și scoate
1374,anziehen::V,geymək,îmbrăca
1375,sich anziehen::V,geyinmək,se îmbrăca
1376,kämmen::V,daramaq,pieptăna
1377,schmücken::V,bəzəmək,împodobi
1378,sagen::V,demək,zice
1379,sagen::V,demək,spune
1380,sagen::V,söymek,zice
1381,sagen::V,söymek,spune
1382,sprechen::V,danışmaq,vorbi
1383,reden::V,danışmaq,vorbi
1384,reden::V,danışmaq,discuta
1385,sich unterhalten::V,söhbət etmək,conversa
1386,sich unterhalten::V,söhbət etmək,sta de vorbă
1387,fragen::V,soruşmaq,întreba
1388,bitten::V,diləmək,ruga
1389,bitten::V,xahiş etmək,ruga
1390,erzählen::V,bəhs etmək,spune
1391,erzählen::V,bəhs etmək,povesti
1392,mitteilen::V,bildirmək,comunica
1393,mitteilen::V,bildirmək,înștiința
1394,nennen::V,adlandırmaq,numi
1395,nennen::V,adlandırmaq,chema
1396,rufen::V,çağırmaq,chema
1397,prahlen::V,öyünmək,se făli
1398,übersetzen::V,tərcümə etmək,traduce
1399,denken::V,düşünmək,gândi
1400,denken::V,fikirləşmək,gândi
1401,glauben::V,inanmaq,crede
1402,bemerken::V,qeyd etmək,observa
1403,erkennen::V,tanımaq,cunoaște
1404,erkennen::V,tanımaq,recunoaște
1405,begreifen::V,anlamaq,pricepe
1406,begreifen::V,anlamaq,înțelege
1407,verstehen::V,duymaq,înțelege
1408,lernen::V,öyrənmək,învăța
1409,wissen::V,bilmək,ști
1410,sich erinnern an::V,xatırlamaq,a-și aminti de
1411,vergessen::V,unutmaq,uita
1412,messen::V,ölçmək,măsura
1413,zählen::V,saymaq,număra
1414,rechnen::V,hesablamaq,calcula
1415,lesen::V,oxumaq,citi
1416,malen::V,şəkil çəkmək,picta
1417,zeichnen::V,cızmaq,desena
1418,schreiben::V,yazmaq,scrie
1419,besitzen::V,yiyələnmək,avea
1420,besitzen::V,yiyələnmək,poseda
1421,besitzen::V,malik olmaq,avea
1422,besitzen::V,malik olmaq,poseda
1423,kaufen::V,satın almaq,cumpăra
1424,verkaufen::V,satmaq,vinde
1425,bezahlen::V,ödəmək,plăti
1426,bezahlen::V,ödəmək,achita
1427,zahlen::V,ödəmək,plăti
1428,beherrschen::V,idarə etmək,stăpâni
1429,ertragen::V,dözmək,răbda
1430,ertragen::V,dözmək,suporta
