,Concept_ID,ca,bg
876,zwei::NUM,dos,два
877,drei::NUM,tres,три
878,vier::NUM,quatre,четири
879,fünf::NUM,cinc,пет
880,sechs::NUM,sis,шест
881,sieben::NUM,set,седем
882,acht::NUM,vuit,осем
883,neun::NUM,nou,девет
884,zehn::NUM,deu,десет
885,elf::NUM,onze,единайсет
886,elf::NUM,onze,единадесет
887,zwölf::NUM,dotze,дванайсет
888,zwölf::NUM,dotze,дванадесет
889,zwanzig::NUM,vint,двайсет
890,zwanzig::NUM,vint,двадесет
891,dreißig::NUM,trenta,тридесет
892,vierzig::NUM,quaranta,четиридесет
893,fünfzig::NUM,cinquanta,петдесет
894,sechzig::NUM,seixanta,шестдесет
895,siebzig::NUM,setanta,седемдесет
896,achtzig::NUM,vuitanta,осемдесет
897,neunzig::NUM,noranta,деветдесет
898,hundert::NUM,cent,сто
899,tausend::NUM,mil,хиляда
900,und::CNJ,i,а
901,und::CNJ,i,та
902,oder::CNJ,o,или
903,stehen::V,estar de peu,стоя
904,sitzen::V,seure,седя
905,liegen::V,jeure,лежа
906,hängen::V,penjar,вися
907,werden::V,fer-se,бъда
908,werden::V,fer-se,стана
909,werden::V,posar-se,бъда
910,werden::V,posar-se,стана
911,passieren::V,succeir,случа се
912,beginnen::V,iniciar-se,започна
913,enden::V,acabar-se,свърша
914,enden::V,terminar-se,свърша
915,wechseln::V,canviar,променям
916,aufgehen[Sonne]::V,sortir,изгрея
917,untergehen[Sonne]::V,posar-se,заляза
918,scheinen[Sonne]::V,brillar,грея
919,scheinen[Sonne]::V,brillar,светя
920,donnern::V,tronar,гърмя
921,wehen::V,bufar,вея
922,wehen::V,bufar,духам
923,strömen::V,afluir,тека
924,strömen::V,afluir,лея се
925,fließen::V,fluir,тека
926,sich drehen::V,girar,въртя се
927,schwanken::V,vacil·lar,клатя се
928,schwingen::V,oscil·lar,трептя
929,fallen::V,caure,падам
930,fallen::V,tombar,падам
931,brennen::V,cremar,горя
932,rauchen::V,fumejar,димя
933,regnen::V,ploure,вали дъжд
934,gefrieren::V,gelar-se,замръзна
935,tauen::V,fondre's,топя се
936,schmelzen::V,fondre's,разтопя се
937,trocknen::V,assecar-se,съхна
938,sieden::V,bullir,вря
939,sieden::V,bullir,кипя
940,faulen::V,podrir-se,гния
941,verfaulen::V,podrir-se,изгния
942,reißen::V,trencar-se,напукам се
943,versinken::V,enfonsar-se,потъна
944,vergehen::V,passar,минавам
945,erscheinen::V,aparèixer,явя се
946,verschwinden::V,desaparèixer,изчезна
947,sinken::V,baixar,падна
948,sinken::V,descendir,падна
949,abnehmen::V,decréixer,отслабна
950,zunehmen::V,augmentar,нарасна
951,steigen::V,pujar,увелича се
952,steigen::V,pujar,покачвам се
953,wachsen::V,créixer,раста
954,glänzen::V,brillar,лъщя
955,glänzen::V,brillar,блестя
956,glänzen::V,resplendir,лъщя
957,glänzen::V,resplendir,блестя
958,funkeln::V,espurnejar,искря
959,lärmen::V,fer soroll,шумя
960,läuten::V,sonar,звъня
961,klingeln::V,trucar,звъня
962,klirren::V,dringar,звънтя
963,klirren::V,dringar,дрънкам
964,brausen::V,rugir,буча
965,rauschen::V,murmurar,шумя
966,klingen::V,sonar,звуча
967,bellen::V,lladrar,лая
968,heulen::V,udolar,вия
969,heulen::V,udolar,рева
970,blasen::V,bufar,духна
971,pfeifen::V,xiular,свиря
972,schreien::V,cridar,крещя
973,stöhnen::V,gemegar,стена
974,stöhnen::V,gemegar,пъшкам
975,zittern::V,tremolar,треперя
976,leben::V,vīure,живея
977,geboren werden::V,néixer,родя се
978,atmen::V,respirar,дишам
979,trinken::V,beure,пия
980,essen::V,menjar,ям
981,schlucken::V,empassar-se,гълтам
982,müde werden::V,cansar-se,уморя се
983,einschlafen::V,adormir-se,заспя
984,schlafen::V,dormir,спя
985,aufwachen::V,despertar-se,събудя се
986,aufstehen::V,llevar-se,стана
987,sich erholen::V,descansar,отдъхвам си
988,krank werden::V,posar-se malalt,заболея
989,krank sein::V,estar malalt,боледувам
990,schmerzen::V,doldre,боля
991,husten::V,tossir,кашлям
992,genesen::V,recuperar-se,оздравея
993,sterben::V,morir,умра
994,umkommen::V,perir,загина
995,sich bewegen::V,moure's,движа се
996,sich bewegen::V,moure's,мърдам се
997,sich rühren::V,moure's,движа се
998,sich erheben::V,aixecar-se,стана
999,sich setzen::V,asseure's,седна
1000,hinfallen::V,caure's,падна
1001,laufen::V,caminar,ходя
1002,schreiten::V,procedir,крача
1003,spazierengehen::V,passejar,разхождам се
1004,eilen::V,anar corrent,бързам
1005,sich beeilen::V,afanyar-se,побързам
1006,sausen::V,córrer,тичам
1007,rennen::V,córrer,бягам
1008,springen::V,saltar,скачам
1009,klettern::V,escalar,катеря се
1010,schaukeln::V,gronxar-se,люлея се
1011,schaukeln::V,balancejar-se,люлея се
1012,kriechen::V,reptar,лазя
1013,kriechen::V,reptar,пълзя
1014,kriechen::V,arrossegar-se,лазя
1015,kriechen::V,arrossegar-se,пълзя
1016,schwimmen::V,nadar,плувам
1017,tauchen::V,bussejar,гмуркам се
1018,tauchen::V,submergir-se,гмуркам се
1019,rudern::V,remar,греба
1020,fahren::V,anar,пътувам
1021,fliegen::V,volar,летя
1022,fliegen::V,volar,хвърча
1023,gehen::V,caminar,ида
1024,gehen::V,caminar,вървя
1025,weggehen::V,anar-se'n,отида си
1026,abfahren::V,partir,отпътувам
1027,anhalten::V,aturar-se,спра се
1028,hineingehen::V,entrar,влизам
1029,eintreten::V,entrar,вляза
1030,kommen::V,venir,ида
1031,kommen::V,venir,дойда
1032,ankommen::V,arribar,пристигна
1033,zurückkommen::V,tornar,върна се
1034,bleiben::V,quedar-se,остана
1035,warten::V,esperar,чакам
1036,erwarten::V,esperar,очаквам
1037,suchen::V,buscar,търся
1038,finden::V,trobar,намеря
1039,versuchen::V,intentar,опитам
1040,vorbereiten::V,preparar,подготвя
1041,lieben::V,estimar,любя
1042,mögen::V,agradar a,обичам
1043,lachen::V,riure,смея се
1044,rühren::V,commoure,трогна
1045,rühren::V,emocionar,трогна
1046,weinen::V,plorar,плача
1047,schimpfen::V,renyar,ругая
1048,schimpfen::V,renyar,псувам
1049,sich ärgern::V,enfadar-se,ядосам се
1050,sich fürchten::V,tenir por,боя се
1051,sich fürchten::V,tenir por,страхувам се
1052,fürchten::V,témer,боя се от
1053,fürchten::V,témer,страхувам се от
1054,fliehen::V,fugir,бягам
1055,flüchten::V,refugiar-se,бягам
1056,flüchten::V,refugiar-se,избягам
1057,sehen::V,veure,видя
1058,anschauen::V,mirar,гледам
1059,ansehen::V,mirar,поглеждам
1060,hören::V,oir,чувам
1061,zuhören::V,escoltar,слушам
1062,probieren::V,provar,опитам
1063,riechen::V,olorar,подуша
1064,fühlen::V,sentīr,усещам
1065,fühlen::V,sentīr,чувствувам
1066,scheinen::V,semblar,изглеждам
1067,zu sehen sein::V,poder-se veure,виждам се
1068,vernehmen::V,percebre,доловя
1069,frieren::V,tenir fred,мръзна
1070,tun::V,fer,правя
1071,können::V,poder,мога
1072,wollen::V,voler,ща
1073,wollen::V,voler,искам
1074,anfangen::V,iniciar,започна
1075,beenden::V,acabar,свърша
1076,beenden::V,acabar,завърша
1077,aufhören::V,deixar,престана
1078,gelingen::V,sortir bé,успея
1079,gelingen::V,sortir bé,сполуча
1080,geraten::V,sortir,удам се
1081,öffnen::V,obrir,отворя
1082,schließen::V,tancar,затворя
1083,stellen::V,posar,поставя
1084,stellen::V,col·locar,поставя
1085,setzen::V,assentar,туря
1086,legen::V,posar,сложа
1087,legen::V,posar,слагам
1088,berühren::V,tocar,докосна
1089,verbinden::V,unir,свържа
1090,verbinden::V,connectar,свържа
1091,bedecken::V,tapar,покрия
1092,bedecken::V,cobrir,покрия
1093,aufhängen::V,penjar,закача
1094,anzünden::V,encendre,запаля
1095,aufheben::V,aixecar,вдигна
1096,aufheben::V,aixecar,повдигна
1097,zurücklassen::V,deixar,оставя
1098,verlieren::V,pērdre,загубя
1099,fallen lassen::V,deixar caure,изпусна
1100,machen::V,fer,направя
1101,herstellen::V,producir,произведа
1102,bauen::V,construir,строя
1103,reparieren::V,reparar,поправя
1104,verbessern::V,millorar,подобря
1105,ändern::V,canviar,променя
1106,graben::V,cavar,копая
1107,beugen::V,doblegar,прегъна
1108,biegen::V,corbar,прегъна
1109,biegen::V,arquejar,прегъна
1110,drehen::V,girar,въртя
1111,wenden::V,girar,обърна
1112,umdrehen::V,voltar,обърна
1113,heben::V,pujar,вдигам
1114,heben::V,aixecar,вдигам
1115,hochheben::V,aixecar,издигна
1116,ergreifen::V,agafar,хвана
1117,ergreifen::V,agafar,обхвана
1118,halten::V,mantenir,държа
1119,drücken::V,prémer,натискам
1120,drücken::V,prémer,притискам
1121,drücken::V,estrènyer,натискам
1122,drücken::V,estrènyer,притискам
1123,schieben::V,empènyer,тикам
1124,kratzen::V,raspar,одраскам
1125,lecken::V,llepar,лижа
1126,lecken::V,llepar,ближа
1127,beißen::V,mossegar,хапя
1128,beißen::V,mossegar,ухапя
1129,abreißen::V,arrencar,откъсна
1130,abschneiden::V,tallar,отрежа
1131,binden::V,lligar,вържа
1132,stecken::V,ficar,пъхна
1133,brechen::V,trencar,троша
1134,klopfen::V,trucar,чукам
1135,hauen::V,picar,бия
1136,hauen::V,colpejar,бия
1137,kleben::V,enganxar,лепя
1138,kleben::V,enganxar,залепя
1139,reiben::V,fregar,трия
1140,reiben::V,fregar,търкам
1141,streichen::V,untar,намажа
1142,schleifen::V,afilar,остря
1143,schleifen::V,esmolar,остря
1144,schneiden::V,tallar,режа
1145,rütteln::V,sacsejar,разтърсвам
1146,schütteln::V,agitar,клатя
1147,schütteln::V,agitar,друсам
1148,schütteln::V,sacsejar,клатя
1149,schütteln::V,sacsejar,друсам
1150,schwenken::V,agitar,размахам
1151,schütten::V,abocar,сипя
1152,füllen::V,omplir,напълня
1153,einwickeln::V,embolicar,увия
1154,einwickeln::V,embolicar,завия
1155,tragen::V,dur,нося
1156,tragen::V,portar,нося
1157,schleppen::V,arrossegar,влача
1158,ziehen::V,tirar,тегля
1159,ziehen::V,tirar,дръпна
1160,ziehen::V,estirar,тегля
1161,ziehen::V,estirar,дръпна
1162,aufbewahren::V,conservar,съхраня
1163,werfen::V,llançar,хвърля
1164,fangen::V,agafar,ловя
1165,fangen::V,agafar,уловя
1166,fangen::V,atrapar,ловя
1167,fangen::V,atrapar,уловя
1168,packen::V,engrapar,хвана
1169,verstecken::V,amagar,крия
1170,verstecken::V,amagar,скрия
1171,teilen::V,dividir,разделя
1172,schicken::V,enviar,изпращам
1173,bringen::V,portar,донеса
1174,hinzufügen::V,afegir,прибавя
1175,bekommen::V,obtenir,сдобия се
1176,erhalten::V,rebre,получа
1177,nehmen::V,prendre,взема
1178,wählen::V,triar,избирам
1179,wählen::V,elegir,избирам
1180,auswählen::V,escollir,избера
1181,auswählen::V,seleccionar,избера
1182,bewahren::V,conservar,пазя
1183,behindern::V,impedir,преча
1184,behindern::V,impedir,спъвам
1185,behindern::V,obstaculitzar,преча
1186,behindern::V,obstaculitzar,спъвам
1187,verderben::V,espatllar,разваля
1188,beschädigen::V,danyar,повредя
1189,beschädigen::V,destrossar,повредя
1190,zerbrechen::V,trencar,счупя
1191,zerreißen::V,estripar,скъсам
1192,zerstören::V,destruir,разруша
1193,verbrennen::V,cremar,изгоря
1194,geben::V,donar,дам
1195,reichen::V,passar,подам
1196,schenken::V,regalar,подаря
1197,versprechen::V,prometre,обещая
1198,wünschen::V,desitjar,желая
1199,loben::V,elogiar,хваля
1200,küssen::V,fer un petó a,целувам
1201,wiegen::V,bressolar,люлея
1202,zudecken::V,tapar,покрия
1203,zudecken::V,cobrir,покрия
1204,wecken::V,despertar,събудя
1205,zeigen::V,mostrar,покажа
1206,zeigen::V,ensenyar,покажа
1207,führen::V,guiar,водя
1208,führen::V,guiar,заведа
1209,führen::V,conduir,водя
1210,führen::V,conduir,заведа
1211,lehren::V,ensenyar,уча
1212,unterrichten::V,ensenyar,преподавам
1213,aufziehen::V,criar,отгледам
1214,leiten::V,dirigir,ръководя
1215,leiten::V,dirigir,управлявам
1216,antreiben::V,impel·lir,подкарвам
1217,lassen::V,fer,накарам
1218,einladen::V,invitar,поканя
1219,einladen::V,convidar,поканя
1220,vereinigen::V,unir,съединя
1221,besuchen::V,visitar,посетя
1222,besuchen::V,anar a veure,посетя
1223,treffen::V,trobar,срещна
1224,sich versammeln::V,reunir-se,събера се
1225,spielen::V,jugar,играя
1226,singen::V,cantār,пея
1227,tanzen::V,ballar,танцувам
1228,sich trennen::V,separar-se,разделя се
1229,verlassen::V,deixar,напусна
1230,verlassen::V,abandonar,напусна
1231,retten::V,salvar,спася
1232,bewachen::V,vigilar,охранявам
1233,schützen::V,protegir,запазя
1234,verteidigen::V,defensar,защитя
1235,sich schlagen::V,barallar-se,бия се
1236,schießen::V,tirar,стрелям
1237,schießen::V,disparar,стрелям
1238,siegen::V,vèncer,победя
1239,ärgern::V,enfadar,ядосам
1240,schlagen::V,pegar,бия
1241,schlagen::V,pegar,ударя
1242,schlagen::V,colpejar,бия
1243,schlagen::V,colpejar,ударя
1244,treten::V,donar un cop de peu a,ритам
1245,stechen::V,punxar,бодна
1246,stechen::V,apunyalar,бодна
1247,stoßen::V,empènyer,бутна
1248,stoßen::V,empènyer,блъсна
1249,stehlen::V,robar,
1250,stören::V,molestar,смутя
1251,belästigen::V,importunar,отегча
1252,belästigen::V,importunar,безпокоя
1253,verbergen::V,amagar,скрия
1254,verbergen::V,ocultar,скрия
1255,täuschen::V,enganyar,измамя
1256,betrügen::V,estafar,измамя
1257,töten::V,matar,убия
1258,töten::V,matar,умъртвя
1259,wohnen::V,vīure,живея
1260,wohnen::V,habitar,живея
1261,arbeiten::V,treballar,работя
1262,sammeln::V,col·leccionar,събера
1263,pflücken::V,collir,бера
1264,pflücken::V,collir,откъсна
1265,jagen::V,caçar,ловувам
1266,fischen::V,pescar,ловя риба
1267,fassen::V,atrapar,хвана
1268,hüten::V,pasturar,пазя
1269,treiben::V,arriar,карам
1270,anbinden::V,lligar,завържа
1271,füttern::V,donar menjar a,храня
1272,melken::V,munyir,доя
1273,hacken::V,picar,сека
1274,hacken::V,tallar,сека
1275,gießen::V,regar,полея
1276,reifen::V,madurar,узрея
1277,zubereiten::V,preparar,приготвя
1278,kochen::V,coure,варя
1279,backen::V,coure al forn,пека
1280,braten::V,rostir,пържа
1281,umrühren::V,remenar,разбъркам
1282,stricken::V,tricotar,плета
1283,stricken::V,fer punt de mitja,плета
1284,nähen::V,cosir,шия
1285,färben::V,tenyir,боядисам
1286,reinigen::V,netejar,почистя
1287,waschen::V,rentār,мия
1288,waschen::V,rentār,пера
1289,abwischen::V,eixugar,избърша
1290,spülen::V,esbandir,плакна
1291,fegen::V,escombrar,измета
1292,kehren::V,escombrar,мета
1293,baden::V,banyar-se,къпя се
1294,sich waschen::V,rentār-se,мия се
1295,ausziehen::V,treure's,съблека
1296,anziehen::V,posar-se,облека
1297,sich anziehen::V,vestir-se,облека се
1298,kämmen::V,pentinar,реша
1299,kämmen::V,pentinar,вчеша
1300,schmücken::V,adornar,накича
1301,sagen::V,dir,кажа
1302,sprechen::V,parlar,говоря
1303,reden::V,parlar,говоря
1304,sich unterhalten::V,conversar,разговарям
1305,fragen::V,preguntar,запитам
1306,bitten::V,demanar,моля
1307,erzählen::V,contar,разкажа
1308,erzählen::V,explicar,разкажа
1309,mitteilen::V,comunicar,съобщя
1310,nennen::V,nomenar,нарека
1311,rufen::V,cridar,викам
1312,rufen::V,cridar,повикам
1313,prahlen::V,lloar-se,хваля се
1314,prahlen::V,jactar-se,хваля се
1315,übersetzen::V,traduir,преведа
1316,denken::V,pensar,мисля
1317,glauben::V,creure,вярвам
1318,bemerken::V,notar,забележа
1319,erkennen::V,reconèixer,позная
1320,begreifen::V,comprendre,схвана
1321,verstehen::V,entendre,разбера
1322,lernen::V,aprendre,уча се
1323,wissen::V,saber,зная
1324,sich erinnern an::V,recordar,спомня си за
1325,vergessen::V,oblidar,забравя
1326,messen::V,mesurar,меря
1327,zählen::V,comptar,броя
1328,rechnen::V,calcular,сметна
1329,lesen::V,llegir,чета
1330,malen::V,pintar,рисувам
1331,zeichnen::V,dibuixar,рисувам
1332,schreiben::V,escrīure,пиша
1333,besitzen::V,posseir,имам
1334,besitzen::V,posseir,притежавам
1335,kaufen::V,comprar,купя
1336,kaufen::V,comprar,купувам
1337,verkaufen::V,vendre,продам
1338,bezahlen::V,pagar,заплатя
1339,zahlen::V,pagar per,платя
1340,beherrschen::V,dominar,владея
1341,ertragen::V,aguantar,понеса
