,Concept_ID,ro,es
849,alt[Lebewesen]::A,bătrîn,viejo
850,jung::A,tânăr,joven
851,arm::A,sărac,pobre
852,arm::A,sărman,pobre
853,reich::A,avut,rico
854,reich::A,bogat,rico
855,bekannt::A,cunoscut,conocido
856,berühmt::A,renumit,famoso
857,berühmt::A,renumit,célebre
858,fremd::A,străin,extraño
859,verschieden::A,diferit,diverso
860,verschieden::A,diferit,distinto
861,verschieden::A,diferit,diferente
862,verschieden::A,deosebit,diverso
863,verschieden::A,deosebit,distinto
864,verschieden::A,deosebit,diferente
865,nah::A,apropiat,cercano
866,fern::A,departe,lejano
867,linker::A,stâng,izquierdo
868,rechter::A,drept,derecho
869,anderer::A,alt,otro
870,erster::A,prim,primero
871,zweiter::A,al doilea,segundo
872,dritter::A,treilea,tercero
873,letzter::A,final,último
874,allein::ADV,singur,a solo
875,auf einmal::ADV,dintrodată,de una vez
876,zusammen::ADV,împreună,juntos
877,lange::ADV,îndelung,mucho tiempo
878,lange::ADV,mult timp,mucho tiempo
879,plötzlich::ADV,deodată,de repente
880,plötzlich::ADV,pe neașteptate,de repente
881,sofort::ADV,imediat,en seguida
882,sofort::ADV,numaidecît,en seguida
883,später::ADV,mai apoi,más tarde
884,später::ADV,mai târziu,más tarde
885,jetzt::ADV,acum,ahora
886,heute::ADV,azi,hoy
887,heute::ADV,astăzi,hoy
888,morgen::ADV,mâine,mañana
889,bald::ADV,curând,pronto
890,bald::ADV,curând,en breve
891,dann::ADV,apoi,luego
892,dann::ADV,apoi,entonces
893,gestern::ADV,ieri,ayer
894,einst::ADV,odată,antaño
895,einst::ADV,odinioară,antaño
896,damals::ADV,atunci,entonces
897,damals::ADV,pe atunci,entonces
898,danach::ADV,după aceasta,después
899,vorher::ADV,mai întâi,antes
900,vorher::ADV,în prealabil,antes
901,zuerst::ADV,întâi,primero
902,zuerst::ADV,în primul rând,primero
903,einmal::ADV,odată,una vez
904,manchmal::ADV,uneori,a veces
905,manchmal::ADV,câteodată,a veces
906,oft::ADV,des,a menudo
907,oft::ADV,des,con frecuencia
908,oft::ADV,deseori,a menudo
909,oft::ADV,deseori,con frecuencia
910,immer::ADV,mereu,siempre
911,immer::ADV,întotdeauna,siempre
912,niemals::ADV,niciodată,jamás
913,hier::ADV,aci,aquí
914,hier::ADV,aici,aquí
915,hierhin::ADV,încoace,acá
916,von hier::ADV,de aici,desde aquí
917,dort::ADV,acolo,ahí
918,dort::ADV,acolo,allí
919,dorthin::ADV,dincolo,allí
920,dorthin::ADV,dincolo,hacia allí
921,geradeaus::ADV,drept înainte,todo derecho
922,vorwärts::ADV,înainte,adelante
923,rückwärts::ADV,îndărăt,hacia atrás
924,zurück::ADV,înapoi,atrás
925,unten::ADV,jos,abajo
926,unten::ADV,dedesubt,abajo
927,hinab::ADV,în jos,hacia abajo
928,hinab::ADV,de vale,hacia abajo
929,oben::ADV,sus,arriba
930,oben::ADV,deasupra,arriba
931,hinauf::ADV,în sus,hacia arriba
932,überall::ADV,peste tot,por todas partes
933,überall::ADV,pretutindeni,por todas partes
934,nicht::ADV,nu,no
935,ein wenig::ADV,puțin,un poco
936,kaum::ADV,cu greu,apenas
937,kaum::ADV,cu anevoie,apenas
938,sehr::ADV,mult,muy
939,sehr::ADV,mult,mucho
940,sehr::ADV,foarte,muy
941,sehr::ADV,foarte,mucho
942,so::ADV,așa,tan
943,so::ADV,atât,tan
944,noch::ADV,încă,aún
945,noch::ADV,încă,todavía
946,nur::ADV,doar,solamente
947,schon::ADV,și,ya
948,schon::ADV,deja,ya
949,wieder::ADV,iar,de nuevo
950,wieder::ADV,iarăși,de nuevo
951,vergebens::ADV,în zadar,en vano
952,vor::PRP,înainte de,antes de
953,vor::PRP,înainte de,delante de
954,hinter::PRP,după,tras
955,hinter::PRP,după,detrás de
956,hinter::PRP,în spatele,tras
957,hinter::PRP,în spatele,detrás de
958,unter::PRP,sub,bajo
959,unter::PRP,sub,debajo de
960,durch::PRP,prin,por
961,durch::PRP,prin,a través de
962,neben::PRP,lângă,al lado de
963,neben::PRP,alături de,al lado de
964,zwischen::PRP,între,entre
965,zwischen::PRP,dintre,entre
966,wegen::PRP,pentru,por
967,wegen::PRP,pentru,a causa de
968,dies::PRN,acesta,esto
969,das::PRN,asta,eso
970,das::PRN,asta,esto
971,alles::PRN,tot,todo
972,ich::PRN,eu,yo
973,du::PRN,tu,tú
974,er::PRN,el,él
975,er::PRN,dânsul,él
976,wir::PRN,noi,nosotros
977,ihr::PRN,voi,vosotros
978,sie::PRN,ei,ellos
979,sie::PRN,dânșii,ellos
980,was::FPRN,ce,qué
981,wer::FPRN,cine,quién
982,wo::FADV,unde,dónde
983,wohin::FADV,încotro,adónde
984,wohin::FADV,încotro,hacia dónde
985,wie::FADV,cum,cómo
986,warum::FADV,de ce,por qué
987,warum::FADV,pentru ce,por qué
988,wieviel::FNUM,cât,cuánto
989,eins::NUM,unu,uno
990,zwei::NUM,doi,dos
991,drei::NUM,trei,tres
992,vier::NUM,patru,cuatro
993,fünf::NUM,cinci,cinco
994,sechs::NUM,șase,seis
995,sieben::NUM,șapte,siete
996,acht::NUM,opt,ocho
997,neun::NUM,nouă,nueve
998,zehn::NUM,zece,diez
999,elf::NUM,unsprezece,once
1000,zwölf::NUM,douăsprezece,doce
1001,zwanzig::NUM,douăzeci,veinte
1002,dreißig::NUM,treizeci,treinta
1003,vierzig::NUM,patruzeci,cuarenta
1004,fünfzig::NUM,cincizeci,cincuenta
1005,sechzig::NUM,șaizeci,sesenta
1006,siebzig::NUM,șaptezeci,setenta
1007,achtzig::NUM,optzeci,ochenta
1008,neunzig::NUM,nouăzeci,noventa
1009,hundert::NUM,sută,cien
1010,hundert::NUM,sută,ciento
1011,tausend::NUM,mie,mil
1012,und::CNJ,și,y
1013,oder::CNJ,ori,o
1014,stehen::V,sta,estar de pie
1015,sitzen::V,ședea,estar sentado
1016,liegen::V,zăcea,yacer
1017,liegen::V,zăcea,estar acostado
1018,liegen::V,fi culcat,yacer
1019,liegen::V,fi culcat,estar acostado
1020,hängen::V,atârna,pender
1021,werden::V,deveni,hacerse
1022,werden::V,se face,hacerse
1023,passieren::V,se întâmpla,suceder
1024,beginnen::V,începe,iniciarse
1025,beginnen::V,începe,principiar
1026,enden::V,se sfârși,acabar
1027,enden::V,se sfârși,terminar
1028,enden::V,se termina,acabar
1029,enden::V,se termina,terminar
1030,wechseln::V,se schimba,variar
1031,wechseln::V,se schimba,alternar
1032,aufgehen[Sonne]::V,răsări,salir
1033,untergehen[Sonne]::V,apune,ponerse
1034,untergehen[Sonne]::V,apune,descender
1035,scheinen[Sonne]::V,străluci,brillar
1036,donnern::V,tuna,tronar
1037,wehen::V,bate,soplar
1038,strömen::V,curge în șiroaie,afluir
1039,fließen::V,curge,fluir
1040,fließen::V,curge,correr
1041,sich drehen::V,se învârti,girar
1042,schwanken::V,se clătina,vacilar
1043,schwingen::V,vibra,oscilar
1044,schwingen::V,flutura,oscilar
1045,fallen::V,cădea,caer
1046,brennen::V,arde,arder
1047,brennen::V,arde,quemar
1048,rauchen::V,fuma,humear
1049,rauchen::V,fuma,echar humo
1050,regnen::V,ploua,llover
1051,gefrieren::V,îngheța,helarse
1052,tauen::V,se dezgheța,deshelarse
1053,schmelzen::V,se topi,fundirse
1054,schmelzen::V,se topi,derretirse
1055,trocknen::V,se usca,secarse
1056,sieden::V,fierbe,hervir
1057,sieden::V,clocoti,hervir
1058,faulen::V,se împuți,pudrirse
1059,verfaulen::V,putrezi,pudrirse
1060,reißen::V,se rupe,romperse
1061,reißen::V,se sfâșia,romperse
1062,versinken::V,se scufunda,hundirse
1063,vergehen::V,trece,pasar
1064,vergehen::V,se scurge,pasar
1065,erscheinen::V,apărea,aparecer
1066,verschwinden::V,dispărea,desaparecer
1067,sinken::V,cădea,bajar
1068,sinken::V,coborî,bajar
1069,abnehmen::V,scădea,decrecer
1070,abnehmen::V,scădea,disminuir
1071,abnehmen::V,descrește,decrecer
1072,abnehmen::V,descrește,disminuir
1073,zunehmen::V,spori,crecer
1074,zunehmen::V,spori,aumentar
1075,zunehmen::V,crește,crecer
1076,zunehmen::V,crește,aumentar
1077,zunehmen::V,augmenta,crecer
1078,zunehmen::V,augmenta,aumentar
1079,steigen::V,urca,subir
1080,steigen::V,urca,ascender
1081,wachsen::V,crește,crecer
1082,glänzen::V,luci,brillar
1083,glänzen::V,luci,resplandecer
1084,glänzen::V,străluci,brillar
1085,glänzen::V,străluci,resplandecer
1086,funkeln::V,scânteia,chispear
1087,lärmen::V,face larmă,hacer ruido
1088,läuten::V,suna,sonar
1089,läuten::V,suna,repicar
1090,klingeln::V,suna,tocar el timbre
1091,klirren::V,zăngăni,tintinear
1092,brausen::V,vui,zumbar
1093,rauschen::V,vâjâi,murmurar
1094,klingen::V,suna,sonar
1095,bellen::V,lătra,ladrar
1096,heulen::V,urla,ulular
1097,blasen::V,sufla,soplar
1098,pfeifen::V,fluiera,silbar
1099,schreien::V,țipa,gritar
1100,stöhnen::V,geme,gemir
1101,zittern::V,tremura,temblar
1102,leben::V,trăi,vivir
1103,geboren werden::V,se naște,nacer
1104,atmen::V,respira,respirar
1105,trinken::V,bea,beber
1106,essen::V,mânca,comer
1107,schlucken::V,înghiți,tragar
1108,müde werden::V,se obosi,cansarse
1109,müde werden::V,se obosi,fatigarse
1110,einschlafen::V,adormi,dormirse
1111,schlafen::V,dormi,dormir
1112,aufwachen::V,se deștepta,despertarse
1113,aufstehen::V,fi se scula,levantarse
1114,sich erholen::V,se relaxa,reposar
1115,sich erholen::V,se relaxa,descansar
1116,sich erholen::V,se destinde,reposar
1117,sich erholen::V,se destinde,descansar
1118,krank werden::V,se îmbolnăvi,caer enfermo
1119,krank sein::V,zăcea,estar enfermo
1120,krank sein::V,fi bolnav,estar enfermo
1121,schmerzen::V,durea,doler
1122,husten::V,tuși,toser
1123,genesen::V,se însănătoși,convalecer
1124,genesen::V,se însănătoși,restablecerse
1125,sterben::V,muri,morir
1126,umkommen::V,pieri,perecer
1127,sich bewegen::V,se mișca,moverse
1128,sich rühren::V,se mișca,rebullir
1129,sich erheben::V,se ridica,levantarse
1130,sich setzen::V,lua loc,sentarse
1131,sich setzen::V,se așeza,sentarse
1132,hinfallen::V,cădea jos,caerse
1133,laufen::V,merge,andar
1134,laufen::V,merge pe jos,andar
1135,schreiten::V,păși,proceder
1136,spazierengehen::V,se plimba,pasear
1137,spazierengehen::V,se plimba,pasearse
1138,eilen::V,fi se grăbi,correr prisa
1139,sich beeilen::V,se grăbi,darse prisa
1140,sausen::V,țâșni,correr
1141,rennen::V,fugi,correr
1142,rennen::V,alerga,correr
1143,springen::V,sări,saltar
1144,klettern::V,urca,trepar
1145,klettern::V,urca,escalar
1146,klettern::V,se cățăra,trepar
1147,klettern::V,se cățăra,escalar
1148,schaukeln::V,legăna,bambolearse
1149,kriechen::V,se târî,reptar
1150,kriechen::V,se târî,arrastrarse
1151,schwimmen::V,înota,nadar
1152,tauchen::V,se scufunda,bucear
1153,tauchen::V,se scufunda,sumergirse
1154,rudern::V,vâsli,remar
1155,rudern::V,lopăta,remar
1156,fahren::V,merge,ir
1157,fliegen::V,zbura,volar
1158,gehen::V,merge,ir
1159,gehen::V,merge,andar
1160,weggehen::V,se duce,irse
1161,weggehen::V,se duce,marcharse
1162,abfahren::V,pleca,salir
1163,abfahren::V,pleca,partir
1164,anhalten::V,se opri,parar
1165,anhalten::V,se opri,pararse
1166,hineingehen::V,intra,entrar
1167,eintreten::V,intra,entrar
1168,kommen::V,veni,venir
1169,ankommen::V,sosi,llegar
1170,ankommen::V,ajunge,llegar
1171,zurückkommen::V,se întoarce,volver
1172,zurückkommen::V,se întoarce,regresar
1173,bleiben::V,rămâne,quedarse
1174,warten::V,aștepta,esperar
1175,erwarten::V,aștepta,esperar
1176,suchen::V,căuta,buscar
1177,finden::V,găsi,hallar
1178,finden::V,găsi,encontrar
1179,versuchen::V,încerca,intentar
1180,vorbereiten::V,pregăti,preparar
1181,lieben::V,iubi,amar
1182,lieben::V,iubi,querer
1183,mögen::V,plăcea a,querer
1184,lachen::V,râde,reír
1185,rühren::V,mișca,conmover
1186,rühren::V,înduioșa,conmover
1187,weinen::V,plânge,llorar
1188,schimpfen::V,înjura,regañar
1189,sich ärgern::V,se supăra,enfadarse
1190,sich fürchten::V,se teme,tener miedo
1191,sich fürchten::V,fi teamă a,tener miedo
1192,fürchten::V,se teme de,temer
1193,fürchten::V,se teme de,tener miedo a
1194,fliehen::V,fugi,huir
1195,flüchten::V,evada,escaparse
1196,sehen::V,vedea,ver
1197,anschauen::V,privi,mirar
1198,ansehen::V,privi,mirar
1199,hören::V,auzi,oír
1200,zuhören::V,asculta,escuchar
1201,probieren::V,gusta,probar
1202,probieren::V,gusta,degustar
1203,riechen::V,mirosi,oler
1204,fühlen::V,simți,sentir
1205,fühlen::V,resimți,sentir
1206,scheinen::V,părea,parecer
1207,zu sehen sein::V,se vedea,poder verse
1208,vernehmen::V,auzi,oír
1209,vernehmen::V,auzi,percibir
1210,frieren::V,fi frig,tener frío
1211,tun::V,face,hacer
1212,können::V,ști,poder
1213,können::V,putea,poder
1214,wollen::V,dori,querer
1215,anfangen::V,începe,iniciar
1216,beenden::V,sfârși,acabar
1217,beenden::V,sfârși,terminar
1218,beenden::V,termina,acabar
1219,beenden::V,termina,terminar
1220,aufhören::V,înceta,cesar
1221,gelingen::V,reuși,salir bien
1222,gelingen::V,izbuti,salir bien
1223,geraten::V,reuși,salir
1224,geraten::V,reuși,dar resultado
1225,öffnen::V,deschide,abrir
1226,schließen::V,închide,cerrar
1227,stellen::V,pune,poner
1228,stellen::V,pune,colocar
1229,stellen::V,așeza,poner
1230,stellen::V,așeza,colocar
1231,setzen::V,pune,poner
1232,setzen::V,pune,colocar
1233,setzen::V,așeza,poner
1234,setzen::V,așeza,colocar
1235,legen::V,pune,poner
1236,berühren::V,atinge,tocar
1237,verbinden::V,lega,unir
1238,verbinden::V,lega,juntar
1239,bedecken::V,acoperi,tapar
1240,bedecken::V,acoperi,cubrir
1241,aufhängen::V,atârna,colgar
1242,aufhängen::V,spânzura,colgar
1243,anzünden::V,aprinde,encender
1244,aufheben::V,ridica,recoger
1245,aufheben::V,lua de jos,recoger
1246,zurücklassen::V,lăsa,dejar
1247,zurücklassen::V,lăsa în urmă,dejar
1248,verlieren::V,pierde,perder
1249,fallen lassen::V,scăpa,dejar caer
1250,fallen lassen::V,arunca,dejar caer
1251,machen::V,face,hacer
1252,herstellen::V,fabrica,fabricar
1253,herstellen::V,confecționa,fabricar
1254,bauen::V,clădi,construir
1255,bauen::V,construi,construir
1256,reparieren::V,repara,reparar
1257,verbessern::V,ameliora,mejorar
1258,verbessern::V,îmbunătăți,mejorar
1259,ändern::V,schimba,mudar
1260,ändern::V,schimba,modificar
1261,ändern::V,modifica,mudar
1262,ändern::V,modifica,modificar
1263,graben::V,săpa,cavar
1264,beugen::V,curba,doblar
1265,beugen::V,curba,inclinar
1266,biegen::V,îndoi,doblar
1267,biegen::V,încovoia,doblar
1268,drehen::V,învârti,volver
1269,drehen::V,învârti,hacer girar
1270,wenden::V,întoarce,volver
1271,umdrehen::V,învârti,revolver
1272,umdrehen::V,întoarce,revolver
1273,heben::V,ridica,levantar
1274,hochheben::V,ridica,alzar
1275,ergreifen::V,lua,coger
1276,ergreifen::V,apuca,coger
1277,halten::V,ține,tener
1278,drücken::V,apăsa,apretar
1279,drücken::V,strânge,apretar
1280,schieben::V,împinge,empujar
1281,kratzen::V,zgâria,rascar
1282,lecken::V,linge,lamer
1283,beißen::V,mușca,morder
1284,abreißen::V,rupe,arrancar
1285,abreißen::V,smulge,arrancar
1286,abschneiden::V,scurta,cortar
1287,binden::V,lega,atar
1288,stecken::V,pune,meter
1289,brechen::V,rupe,romper
1290,brechen::V,rupe,quebrar
1291,brechen::V,frânge,romper
1292,brechen::V,frânge,quebrar
1293,klopfen::V,ciocăni,golpear
1294,hauen::V,lovi,pegar
1295,kleben::V,lipi,pegar
1296,kleben::V,lipi,encolar
1297,reiben::V,freca,frotar
1298,reiben::V,fricționa,frotar
1299,streichen::V,unge,untar
1300,streichen::V,unge,recubrir
1301,schleifen::V,ascuți,afilar
1302,schneiden::V,tăia,cortar
1303,rütteln::V,zgâlțâi,agitar
1304,schütteln::V,scutura,agitar
1305,schütteln::V,scutura,sacudir
1306,schwenken::V,agita,menear
1307,schütten::V,vărsa,verter
1308,füllen::V,umple,llenar
1309,einwickeln::V,înveli,envolver
1310,einwickeln::V,înfășura,envolver
1311,tragen::V,căra,llevar
1312,schleppen::V,târî,arrastrar
1313,ziehen::V,trage,tirar
1314,aufbewahren::V,păstra,conservar
1315,aufbewahren::V,conserva,conservar
1316,werfen::V,arunca,echar
1317,werfen::V,arunca,lanzar
1318,fangen::V,prinde,coger
1319,packen::V,apuca,agarrar
1320,verstecken::V,ascunde,esconder
1321,teilen::V,împărți,partir
1322,teilen::V,împărți,dividir
1323,schicken::V,trimite,enviar
1324,bringen::V,aduce,traer
1325,hinzufügen::V,adăuga,añadir
1326,bekommen::V,obține,obtener
1327,bekommen::V,obține,conseguir
1328,bekommen::V,dobândi,obtener
1329,bekommen::V,dobândi,conseguir
1330,erhalten::V,primi,recibir
1331,erhalten::V,căpăta,recibir
1332,nehmen::V,lua,tomar
1333,wählen::V,opta,elegir
1334,wählen::V,alege,elegir
1335,auswählen::V,selecta,escoger
1336,auswählen::V,selecta,seleccionar
1337,bewahren::V,păstra,guardar
1338,bewahren::V,păstra,preservar
1339,behindern::V,stingheri,estorbar
1340,behindern::V,stingheri,obstaculizar
1341,verderben::V,strica,estropear
1342,beschädigen::V,strica,deteriorar
1343,zerbrechen::V,rupe,romper
1344,zerbrechen::V,rupe,quebrar
1345,zerbrechen::V,frânge,romper
1346,zerbrechen::V,frânge,quebrar
1347,zerreißen::V,rupe,desgarrar
1348,zerreißen::V,rupe,despedazar
1349,zerreißen::V,sfâșia,desgarrar
1350,zerreißen::V,sfâșia,despedazar
1351,zerstören::V,distruge,destruir
1352,zerstören::V,distruge,destrozar
1353,verbrennen::V,arde,quemar
1354,verbrennen::V,incendia,quemar
1355,geben::V,da,dar
1356,reichen::V,întinde,pasar
1357,schenken::V,dărui,regalar
1358,versprechen::V,făgădui,prometer
1359,wünschen::V,ura,desear
1360,loben::V,lăuda,alabar
1361,küssen::V,săruta,besar
1362,wiegen::V,legăna,mecer
1363,zudecken::V,acoperi,tapar
1364,zudecken::V,acoperi,cubrir
1365,wecken::V,trezi,despertar
1366,wecken::V,deștepta,despertar
1367,zeigen::V,arăta,mostrar
1368,führen::V,călăuzi,guiar
1369,führen::V,călăuzi,conducir
1370,lehren::V,preda,enseñar
1371,lehren::V,preda,instruir
1372,lehren::V,învăța,enseñar
1373,lehren::V,învăța,instruir
1374,unterrichten::V,învăța,enseñar
1375,unterrichten::V,instrui,enseñar
1376,aufziehen::V,crește,criar
1377,leiten::V,duce,guiar
1378,leiten::V,duce,dirigir
1379,leiten::V,conduce,guiar
1380,leiten::V,conduce,dirigir
1381,antreiben::V,împinge,impeler
1382,antreiben::V,împinge,impulsar
1383,antreiben::V,încuraja,impeler
1384,antreiben::V,încuraja,impulsar
1385,lassen::V,pune pe să,hacer
1386,einladen::V,invita,invitar
1387,vereinigen::V,uni,unir
1388,vereinigen::V,întruni,unir
1389,besuchen::V,vizita,visitar
1390,besuchen::V,vizita,ir a ver
1391,besuchen::V,face o vizită,visitar
1392,besuchen::V,face o vizită,ir a ver
1393,treffen::V,întâlni,encontrar
1394,sich versammeln::V,se aduna,reunirse
1395,sich versammeln::V,se aduna,congregarse
1396,spielen::V,se juca,jugar
1397,singen::V,cânta,cantar
1398,tanzen::V,dansa,bailar
1399,sich trennen::V,se separa,separarse
1400,sich trennen::V,se despărți,separarse
1401,verlassen::V,părăsi,dejar
1402,verlassen::V,părăsi,abandonar
1403,verlassen::V,abandona,dejar
1404,verlassen::V,abandona,abandonar
1405,retten::V,salva,salvar
1406,bewachen::V,păzi,vigilar
1407,schützen::V,ocroti,proteger
1408,schützen::V,proteja,proteger
1409,verteidigen::V,apăra,defender
1410,sich schlagen::V,se bate,batirse
1411,schießen::V,trage,tirar
1412,schießen::V,trage,disparar
1413,siegen::V,birui,vencer
1414,siegen::V,învinge,vencer
1415,ärgern::V,supăra,enojar
1416,ärgern::V,supăra,enfadar
1417,schlagen::V,lovi,pegar
1418,schlagen::V,lovi,golpear
1419,treten::V,călca,dar una patada a
1420,stechen::V,înțepa,pinchar
1421,stechen::V,împunge,pinchar
1422,stoßen::V,împinge,empujar
1423,stehlen::V,fura,robar
1424,stehlen::V,fura,hurtar
1425,stören::V,deranja,molestar
1426,belästigen::V,importuna,molestar
1427,belästigen::V,importuna,importunar
1428,verbergen::V,ascunde,ocultar
1429,verbergen::V,ascunde,esconder
1430,täuschen::V,amăgi,engañar
1431,betrügen::V,înșela,engañar
1432,töten::V,omorî,matar
1433,wohnen::V,sta,vivir
1434,wohnen::V,sta,habitar
1435,wohnen::V,locui,vivir
1436,wohnen::V,locui,habitar
1437,arbeiten::V,lucra,trabajar
1438,sammeln::V,aduna,recoger
1439,sammeln::V,aduna,coleccionar
1440,sammeln::V,colecționa,recoger
1441,sammeln::V,colecționa,coleccionar
1442,pflücken::V,culege,coger
1443,jagen::V,vâna,cazar
1444,fischen::V,pescui,pescar
1445,fassen::V,prinde,atrapar
1446,fassen::V,prinde,capturar
1447,hüten::V,paște,guardar
1448,treiben::V,mână,aballar
1449,anbinden::V,lega,atar
1450,füttern::V,da de mâncare,echar de comer
1451,melken::V,mulge,ordeñar
1452,hacken::V,toca,picar
1453,hacken::V,toca,cortar
1454,hacken::V,sparge,picar
1455,hacken::V,sparge,cortar
1456,gießen::V,uda,regar
1457,reifen::V,pârgui,madurar
1458,zubereiten::V,găti,preparar
1459,kochen::V,găti,cocer
1460,kochen::V,găti,guisar
1461,backen::V,coace,hornear
1462,backen::V,coace,cocer al horno
1463,braten::V,coace,asar
1464,braten::V,coace,freír
1465,umrühren::V,mesteca,remover
1466,stricken::V,împleti,hacer punto
1467,stricken::V,împleti,hacer calceta
1468,nähen::V,coase,coser
1469,färben::V,vopsi,teñir
1470,färben::V,vopsi,colorear
1471,färben::V,colora,teñir
1472,färben::V,colora,colorear
1473,reinigen::V,curăți,limpiar
1474,waschen::V,spăla,lavar
1475,abwischen::V,șterge,fregar
1476,abwischen::V,șterge,limpiar
1477,spülen::V,clăti,aclarar
1478,spülen::V,clăti,enjuagar
1479,fegen::V,mătura,barrer
1480,fegen::V,mătura,pasar la escoba
1481,kehren::V,mătura,barrer
1482,baden::V,se scălda,bañarse
1483,sich waschen::V,se spăla,lavarse
1484,ausziehen::V,și scoate,quitar
1485,ausziehen::V,și scoate,quitarse
1486,anziehen::V,îmbrăca,ponerse
1487,sich anziehen::V,se îmbrăca,vestirse
1488,kämmen::V,pieptăna,peinar
1489,schmücken::V,împodobi,adornar
1490,sagen::V,zice,decir
1491,sagen::V,spune,decir
1492,sprechen::V,vorbi,hablar
1493,reden::V,vorbi,hablar
1494,reden::V,vorbi,conversar
1495,reden::V,discuta,hablar
1496,reden::V,discuta,conversar
1497,sich unterhalten::V,conversa,charlar
1498,sich unterhalten::V,conversa,conversar
1499,sich unterhalten::V,sta de vorbă,charlar
1500,sich unterhalten::V,sta de vorbă,conversar
1501,fragen::V,întreba,preguntar
1502,bitten::V,ruga,rogar
1503,erzählen::V,spune,contar
1504,erzählen::V,povesti,contar
1505,mitteilen::V,comunica,comunicar
1506,mitteilen::V,comunica,participar
1507,mitteilen::V,înștiința,comunicar
1508,mitteilen::V,înștiința,participar
1509,nennen::V,numi,llamar
1510,nennen::V,numi,nombrar
1511,nennen::V,chema,llamar
1512,nennen::V,chema,nombrar
1513,rufen::V,chema,llamar
1514,prahlen::V,se făli,jactarse
1515,übersetzen::V,traduce,traducir
1516,denken::V,gândi,pensar
1517,glauben::V,crede,creer
1518,bemerken::V,observa,notar
1519,erkennen::V,cunoaște,reconocer
1520,erkennen::V,recunoaște,reconocer
1521,begreifen::V,pricepe,concebir
1522,begreifen::V,înțelege,concebir
1523,verstehen::V,înțelege,entender
1524,verstehen::V,înțelege,comprender
1525,lernen::V,învăța,aprender
1526,wissen::V,ști,saber
1527,sich erinnern an::V,a-și aminti de,recordar
1528,sich erinnern an::V,a-și aminti de,acordarse de
1529,vergessen::V,uita,olvidar
1530,messen::V,măsura,medir
1531,zählen::V,număra,contar
1532,rechnen::V,calcula,contar
1533,rechnen::V,calcula,calcular
1534,lesen::V,citi,leer
1535,malen::V,picta,pintar
1536,zeichnen::V,desena,dibujar
1537,schreiben::V,scrie,escribir
1538,besitzen::V,avea,poseer
1539,besitzen::V,poseda,poseer
1540,kaufen::V,cumpăra,comprar
1541,verkaufen::V,vinde,vender
1542,bezahlen::V,plăti,pagar
1543,bezahlen::V,achita,pagar
1544,zahlen::V,plăti,pagar
1545,beherrschen::V,stăpâni,dominar
1546,ertragen::V,răbda,soportar
1547,ertragen::V,suporta,soportar
