,Concept_ID,bg,de
827,regnen::V,вали дъжд,regnen
828,gefrieren::V,замръзна,gefrieren
829,tauen::V,топя се,tauen
830,schmelzen::V,разтопя се,schmelzen
831,trocknen::V,съхна,trocknen
832,sieden::V,вря,sieden
833,sieden::V,кипя,sieden
834,faulen::V,гния,faulen
835,verfaulen::V,изгния,verfaulen
836,reißen::V,напукам се,reißen
837,versinken::V,потъна,versinken
838,vergehen::V,минавам,vergehen
839,erscheinen::V,явя се,erscheinen
840,verschwinden::V,изчезна,verschwinden
841,sinken::V,падна,sinken
842,abnehmen::V,отслабна,abnehmen
843,zunehmen::V,нарасна,zunehmen
844,steigen::V,увелича се,steigen
845,steigen::V,покачвам се,steigen
846,wachsen::V,раста,wachsen
847,glänzen::V,лъщя,glänzen
848,glänzen::V,блестя,glänzen
849,funkeln::V,искря,funkeln
850,lärmen::V,шумя,lärmen
851,läuten::V,звъня,läuten
852,klingeln::V,звъня,klingeln
853,klirren::V,звънтя,klirren
854,klirren::V,дрънкам,klirren
855,brausen::V,буча,brausen
856,rauschen::V,шумя,rauschen
857,klingen::V,звуча,klingen
858,bellen::V,лая,bellen
859,heulen::V,вия,heulen
860,heulen::V,рева,heulen
861,blasen::V,духна,blasen
862,pfeifen::V,свиря,pfeifen
863,schreien::V,крещя,schreien
864,stöhnen::V,стена,stöhnen
865,stöhnen::V,пъшкам,stöhnen
866,zittern::V,треперя,zittern
867,leben::V,живея,leben
868,geboren werden::V,родя се,geboren werden
869,atmen::V,дишам,atmen
870,trinken::V,пия,trinken
871,essen::V,ям,essen
872,schlucken::V,гълтам,schlucken
873,müde werden::V,уморя се,müde werden
874,einschlafen::V,заспя,einschlafen
875,schlafen::V,спя,schlafen
876,aufwachen::V,събудя се,aufwachen
877,aufstehen::V,стана,aufstehen
878,sich erholen::V,отдъхвам си,sich erholen
879,krank werden::V,заболея,krank werden
880,krank sein::V,боледувам,krank sein
881,schmerzen::V,боля,schmerzen
882,husten::V,кашлям,husten
883,genesen::V,оздравея,genesen
884,sterben::V,умра,sterben
885,umkommen::V,загина,umkommen
886,sich bewegen::V,движа се,sich bewegen
887,sich bewegen::V,мърдам се,sich bewegen
888,sich rühren::V,движа се,sich rühren
889,sich erheben::V,стана,sich erheben
890,sich setzen::V,седна,sich setzen
891,hinfallen::V,падна,hinfallen
892,laufen::V,ходя,laufen
893,schreiten::V,крача,schreiten
894,spazierengehen::V,разхождам се,spazierengehen
895,eilen::V,бързам,eilen
896,sich beeilen::V,побързам,sich beeilen
897,sausen::V,тичам,sausen
898,rennen::V,бягам,rennen
899,springen::V,скачам,springen
900,klettern::V,катеря се,klettern
901,schaukeln::V,люлея се,schaukeln
902,kriechen::V,лазя,kriechen
903,kriechen::V,пълзя,kriechen
904,schwimmen::V,плувам,schwimmen
905,tauchen::V,гмуркам се,tauchen
906,rudern::V,греба,rudern
907,fahren::V,пътувам,fahren
908,fliegen::V,летя,fliegen
909,fliegen::V,хвърча,fliegen
910,gehen::V,ида,gehen
911,gehen::V,вървя,gehen
912,weggehen::V,отида си,weggehen
913,abfahren::V,отпътувам,abfahren
914,anhalten::V,спра се,anhalten
915,hineingehen::V,влизам,hineingehen
916,eintreten::V,вляза,eintreten
917,kommen::V,ида,kommen
918,kommen::V,дойда,kommen
919,ankommen::V,пристигна,ankommen
920,zurückkommen::V,върна се,zurückkommen
921,bleiben::V,остана,bleiben
922,warten::V,чакам,warten
923,erwarten::V,очаквам,erwarten
924,suchen::V,търся,suchen
925,finden::V,намеря,finden
926,versuchen::V,опитам,versuchen
927,vorbereiten::V,подготвя,vorbereiten
928,lieben::V,любя,lieben
929,mögen::V,обичам,mögen
930,lachen::V,смея се,lachen
931,rühren::V,трогна,rühren
932,weinen::V,плача,weinen
933,schimpfen::V,ругая,schimpfen
934,schimpfen::V,псувам,schimpfen
935,sich ärgern::V,ядосам се,sich ärgern
936,sich fürchten::V,боя се,sich fürchten
937,sich fürchten::V,страхувам се,sich fürchten
938,fürchten::V,боя се от,fürchten
939,fürchten::V,страхувам се от,fürchten
940,fliehen::V,бягам,fliehen
941,flüchten::V,бягам,flüchten
942,flüchten::V,избягам,flüchten
943,sehen::V,видя,sehen
944,anschauen::V,гледам,anschauen
945,ansehen::V,поглеждам,ansehen
946,hören::V,чувам,hören
947,zuhören::V,слушам,zuhören
948,probieren::V,опитам,probieren
949,riechen::V,подуша,riechen
950,fühlen::V,усещам,fühlen
951,fühlen::V,чувствувам,fühlen
952,scheinen::V,изглеждам,scheinen
953,zu sehen sein::V,виждам се,zu sehen sein
954,vernehmen::V,доловя,vernehmen
955,frieren::V,мръзна,frieren
956,tun::V,правя,tun
957,können::V,мога,können
958,wollen::V,ща,wollen
959,wollen::V,искам,wollen
960,anfangen::V,започна,anfangen
961,beenden::V,свърша,beenden
962,beenden::V,завърша,beenden
963,aufhören::V,престана,aufhören
964,gelingen::V,успея,gelingen
965,gelingen::V,сполуча,gelingen
966,geraten::V,удам се,geraten
967,öffnen::V,отворя,öffnen
968,schließen::V,затворя,schließen
969,stellen::V,поставя,stellen
970,setzen::V,туря,setzen
971,legen::V,сложа,legen
972,legen::V,слагам,legen
973,berühren::V,докосна,berühren
974,verbinden::V,свържа,verbinden
975,bedecken::V,покрия,bedecken
976,aufhängen::V,закача,aufhängen
977,anzünden::V,запаля,anzünden
978,aufheben::V,вдигна,aufheben
979,aufheben::V,повдигна,aufheben
980,zurücklassen::V,оставя,zurücklassen
981,verlieren::V,загубя,verlieren
982,fallen lassen::V,изпусна,fallen lassen
983,machen::V,направя,machen
984,herstellen::V,произведа,herstellen
985,bauen::V,строя,bauen
986,reparieren::V,поправя,reparieren
987,verbessern::V,подобря,verbessern
988,ändern::V,променя,ändern
989,graben::V,копая,graben
990,beugen::V,прегъна,beugen
991,biegen::V,прегъна,biegen
992,drehen::V,въртя,drehen
993,wenden::V,обърна,wenden
994,umdrehen::V,обърна,umdrehen
995,heben::V,вдигам,heben
996,hochheben::V,издигна,hochheben
997,ergreifen::V,хвана,ergreifen
998,ergreifen::V,обхвана,ergreifen
999,halten::V,държа,halten
1000,drücken::V,натискам,drücken
1001,drücken::V,притискам,drücken
1002,schieben::V,тикам,schieben
1003,kratzen::V,одраскам,kratzen
1004,lecken::V,лижа,lecken
1005,lecken::V,ближа,lecken
1006,beißen::V,хапя,beißen
1007,beißen::V,ухапя,beißen
1008,abreißen::V,откъсна,abreißen
1009,abschneiden::V,отрежа,abschneiden
1010,binden::V,вържа,binden
1011,stecken::V,пъхна,stecken
1012,brechen::V,троша,brechen
1013,klopfen::V,чукам,klopfen
1014,hauen::V,бия,hauen
1015,kleben::V,лепя,kleben
1016,kleben::V,залепя,kleben
1017,reiben::V,трия,reiben
1018,reiben::V,търкам,reiben
1019,streichen::V,намажа,streichen
1020,schleifen::V,остря,schleifen
1021,schneiden::V,режа,schneiden
1022,rütteln::V,разтърсвам,rütteln
1023,schütteln::V,клатя,schütteln
1024,schütteln::V,друсам,schütteln
1025,schwenken::V,размахам,schwenken
1026,schütten::V,сипя,schütten
1027,füllen::V,напълня,füllen
1028,einwickeln::V,увия,einwickeln
1029,einwickeln::V,завия,einwickeln
1030,tragen::V,нося,tragen
1031,schleppen::V,влача,schleppen
1032,ziehen::V,тегля,ziehen
1033,ziehen::V,дръпна,ziehen
1034,aufbewahren::V,съхраня,aufbewahren
1035,werfen::V,хвърля,werfen
1036,fangen::V,ловя,fangen
1037,fangen::V,уловя,fangen
1038,packen::V,хвана,packen
1039,verstecken::V,крия,verstecken
1040,verstecken::V,скрия,verstecken
1041,teilen::V,разделя,teilen
1042,schicken::V,изпращам,schicken
1043,bringen::V,донеса,bringen
1044,hinzufügen::V,прибавя,hinzufügen
1045,bekommen::V,сдобия се,bekommen
1046,erhalten::V,получа,erhalten
1047,nehmen::V,взема,nehmen
1048,wählen::V,избирам,wählen
1049,auswählen::V,избера,auswählen
1050,bewahren::V,пазя,bewahren
1051,behindern::V,преча,behindern
1052,behindern::V,спъвам,behindern
1053,verderben::V,разваля,verderben
1054,beschädigen::V,повредя,beschädigen
1055,zerbrechen::V,счупя,zerbrechen
1056,zerreißen::V,скъсам,zerreißen
1057,zerstören::V,разруша,zerstören
1058,verbrennen::V,изгоря,verbrennen
1059,geben::V,дам,geben
1060,reichen::V,подам,reichen
1061,schenken::V,подаря,schenken
1062,versprechen::V,обещая,versprechen
1063,wünschen::V,желая,wünschen
1064,loben::V,хваля,loben
1065,küssen::V,целувам,küssen
1066,wiegen::V,люлея,wiegen
1067,zudecken::V,покрия,zudecken
1068,wecken::V,събудя,wecken
1069,zeigen::V,покажа,zeigen
1070,führen::V,водя,führen
1071,führen::V,заведа,führen
1072,lehren::V,уча,lehren
1073,unterrichten::V,преподавам,unterrichten
1074,aufziehen::V,отгледам,aufziehen
1075,leiten::V,ръководя,leiten
1076,leiten::V,управлявам,leiten
1077,antreiben::V,подкарвам,antreiben
1078,lassen::V,накарам,lassen
1079,einladen::V,поканя,einladen
1080,vereinigen::V,съединя,vereinigen
1081,besuchen::V,посетя,besuchen
1082,treffen::V,срещна,treffen
1083,sich versammeln::V,събера се,sich versammeln
1084,spielen::V,играя,spielen
1085,singen::V,пея,singen
1086,tanzen::V,танцувам,tanzen
1087,sich trennen::V,разделя се,sich trennen
1088,verlassen::V,напусна,verlassen
1089,retten::V,спася,retten
1090,bewachen::V,охранявам,bewachen
1091,schützen::V,запазя,schützen
1092,verteidigen::V,защитя,verteidigen
1093,sich schlagen::V,бия се,sich schlagen
1094,schießen::V,стрелям,schießen
1095,siegen::V,победя,siegen
1096,ärgern::V,ядосам,ärgern
1097,schlagen::V,бия,schlagen
1098,schlagen::V,ударя,schlagen
1099,treten::V,ритам,treten
1100,stechen::V,бодна,stechen
1101,stoßen::V,бутна,stoßen
1102,stoßen::V,блъсна,stoßen
1103,stören::V,смутя,stören
1104,belästigen::V,отегча,belästigen
1105,belästigen::V,безпокоя,belästigen
1106,verbergen::V,скрия,verbergen
1107,täuschen::V,измамя,täuschen
1108,betrügen::V,измамя,betrügen
1109,töten::V,убия,töten
1110,töten::V,умъртвя,töten
1111,wohnen::V,живея,wohnen
1112,arbeiten::V,работя,arbeiten
1113,sammeln::V,събера,sammeln
1114,pflücken::V,бера,pflücken
1115,pflücken::V,откъсна,pflücken
1116,jagen::V,ловувам,jagen
1117,fischen::V,ловя риба,fischen
1118,fassen::V,хвана,fassen
1119,hüten::V,пазя,hüten
1120,treiben::V,карам,treiben
1121,anbinden::V,завържа,anbinden
1122,füttern::V,храня,füttern
1123,melken::V,доя,melken
1124,hacken::V,сека,hacken
1125,gießen::V,полея,gießen
1126,reifen::V,узрея,reifen
1127,zubereiten::V,приготвя,zubereiten
1128,kochen::V,варя,kochen
1129,backen::V,пека,backen
1130,braten::V,пържа,braten
1131,umrühren::V,разбъркам,umrühren
1132,stricken::V,плета,stricken
1133,nähen::V,шия,nähen
1134,färben::V,боядисам,färben
1135,reinigen::V,почистя,reinigen
1136,waschen::V,мия,waschen
1137,waschen::V,пера,waschen
1138,abwischen::V,избърша,abwischen
1139,spülen::V,плакна,spülen
1140,fegen::V,измета,fegen
1141,kehren::V,мета,kehren
1142,baden::V,къпя се,baden
1143,sich waschen::V,мия се,sich waschen
1144,ausziehen::V,съблека,ausziehen
1145,anziehen::V,облека,anziehen
1146,sich anziehen::V,облека се,sich anziehen
1147,kämmen::V,реша,kämmen
1148,kämmen::V,вчеша,kämmen
1149,schmücken::V,накича,schmücken
1150,sagen::V,кажа,sagen
1151,sprechen::V,говоря,sprechen
1152,reden::V,говоря,reden
1153,sich unterhalten::V,разговарям,sich unterhalten
1154,fragen::V,запитам,fragen
1155,bitten::V,моля,bitten
1156,erzählen::V,разкажа,erzählen
1157,mitteilen::V,съобщя,mitteilen
1158,nennen::V,нарека,nennen
1159,rufen::V,викам,rufen
1160,rufen::V,повикам,rufen
1161,prahlen::V,хваля се,prahlen
1162,übersetzen::V,преведа,übersetzen
1163,denken::V,мисля,denken
1164,glauben::V,вярвам,glauben
1165,bemerken::V,забележа,bemerken
1166,erkennen::V,позная,erkennen
1167,begreifen::V,схвана,begreifen
1168,verstehen::V,разбера,verstehen
1169,lernen::V,уча се,lernen
1170,wissen::V,зная,wissen
1171,sich erinnern an::V,спомня си за,sich erinnern an
1172,vergessen::V,забравя,vergessen
1173,messen::V,меря,messen
1174,zählen::V,броя,zählen
1175,rechnen::V,сметна,rechnen
1176,lesen::V,чета,lesen
1177,malen::V,рисувам,malen
1178,zeichnen::V,рисувам,zeichnen
1179,schreiben::V,пиша,schreiben
1180,besitzen::V,имам,besitzen
1181,besitzen::V,притежавам,besitzen
1182,kaufen::V,купя,kaufen
1183,kaufen::V,купувам,kaufen
1184,verkaufen::V,продам,verkaufen
1185,bezahlen::V,заплатя,bezahlen
1186,zahlen::V,платя,zahlen
1187,beherrschen::V,владея,beherrschen
1188,ertragen::V,понеса,ertragen
1189,Platte::N,,Platte
1190,Stütze::N,,Stütze
1191,stehlen::V,,stehlen
