,Concept_ID,sah,sk
770,vorher::ADV,урут,predtým
771,zuerst::ADV,маҥнай,najprv
772,einmal::ADV,биирдэ,raz
773,einmal::ADV,биирдэ,jedenkrát
774,manchmal::ADV,арыт,občas
775,manchmal::ADV,арыт,niekedy
776,oft::ADV,чаастатык,často
777,immer::ADV,мэлдьи,vždy
778,immer::ADV,мэлдьи,ustavične
779,niemals::ADV,хаһан да,nikdy
780,hier::ADV,маныаха,tu
781,hierhin::ADV,бэттэх,sem
782,hierhin::ADV,бэттэх,tade
783,von hier::ADV,мантан,odtiaľto
784,dort::ADV,онно,tam
785,dorthin::ADV,онно,ta
786,dorthin::ADV,онно,tam
787,geradeaus::ADV,быһа,rovno
788,geradeaus::ADV,быһа,priamo
789,geradeaus::ADV,быһаччы,rovno
790,geradeaus::ADV,быһаччы,priamo
791,vorwärts::ADV,инники,napred
792,rückwärts::ADV,төттөру,nazad
793,zurück::ADV,төттөрү,späť
794,zurück::ADV,төттөрү,naspäť
795,unten::ADV,аллара,dolu
796,unten::ADV,аллара,naspodku
797,hinab::ADV,аллара,dolu
798,oben::ADV,үөһэ,hore
799,oben::ADV,үөһэ,navrchu
800,hinauf::ADV,өрө,hore
801,hinauf::ADV,өрө,navrch
802,hinauf::ADV,үөһэ,hore
803,hinauf::ADV,үөһэ,navrch
804,überall::ADV,бэйдиэ,všade
805,nicht::ADV,буолбатах,nie
806,ein wenig::ADV,кыратык,trocha
807,kaum::ADV,нэһиилэ,ledva
808,sehr::ADV,бэрт,veľmi
809,sehr::ADV,наһаа,veľmi
810,so::ADV,оччо,tak
811,so::ADV,оччо,takto
812,so::ADV,оннук,tak
813,so::ADV,оннук,takto
814,noch::ADV,өссө,ešte
815,nur::ADV,эрэ,len
816,nur::ADV,сыччах,len
817,schon::ADV,бэлиэр,už
818,wieder::ADV,эмиэ,zasa
819,vergebens::ADV,таак,márne
820,vergebens::ADV,таак,nadarmo
821,vor::PRP,иннигэр,pred
822,hinter::PRP,кэлин,za
823,unter::PRP,-ҕа,pod
824,unter::PRP,оһох түгэҕэ,pod
825,durch::PRP,курдары,cez
826,neben::PRP,аттыгар,pri
827,neben::PRP,аттыгар,vedľa
828,zwischen::PRP,ыккардынан,medzi
829,wegen::PRP,уҥуортан,pre
830,wegen::PRP,уҥуортан,kvôli
831,dies::PRN,ити,to
832,dies::PRN,ити,táto
833,dies::PRN,бу,to
834,dies::PRN,бу,táto
835,das::PRN,били,to
836,alles::PRN,барыта,všetko
837,ich::PRN,мин,ja
838,du::PRN,эн,ty
839,er::PRN,кнни,on
840,wir::PRN,биһиги,my
841,ihr::PRN,эһиги,vy
842,sie::PRN,кинилэр,oni
843,was::FPRN,туох,čo
844,wer::FPRN,ким,kto
845,wo::FADV,ханна,kde
846,wohin::FADV,ханна,kam
847,wie::FADV,хайдах,ako
848,warum::FADV,тоҕо,prečo
849,wieviel::FNUM,төһө,koľko
850,eins::NUM,биир,jeden
851,zwei::NUM,икки,dva
852,drei::NUM,үс,tri
853,vier::NUM,түөрт,štyri
854,fünf::NUM,биэс,päť
855,sechs::NUM,алта,šesť
856,sieben::NUM,сэттэ,sedem
857,acht::NUM,аҕыс,osem
858,neun::NUM,тоҕус,deväť
859,zehn::NUM,уон,desať
860,elf::NUM,уон биир,jedenásť
861,zwölf::NUM,уон икки,dvanásť
862,zwanzig::NUM,сүүрбэ,dvadsať
863,dreißig::NUM,отут,tridsať
864,vierzig::NUM,түөрт уон,štyridsať
865,fünfzig::NUM,биэс уон,päťdesiat
866,sechzig::NUM,алта уон,šesťdesiat
867,siebzig::NUM,сэттэ уон,sedemdesiat
868,achtzig::NUM,аҕыс уон,osemdesiat
869,neunzig::NUM,тоҕус уонус,deväťdesiat
870,hundert::NUM,сүүс,sto
871,tausend::NUM,тыһыынча,tisíc
872,und::CNJ,да,i
873,und::CNJ,уонна,i
874,und::CNJ,итиэннэ,i
875,oder::CNJ,эбэтэр,alebo
876,stehen::V,тур,stáť
877,sitzen::V,олор,sedieť
878,liegen::V,сыт,ležať
879,hängen::V,санньылый,visieť
880,werden::V,буол,stať sa
881,passieren::V,буол,stať sa
882,beginnen::V,саҕалан,začať sa
883,enden::V,бүт,končiť sa
884,wechseln::V,уларый,meniť sa
885,aufgehen[Sonne]::V,ой,vychádzať
886,untergehen[Sonne]::V,киир,zapadnúť
887,scheinen[Sonne]::V,сырдат,svietiť
888,donnern::V,эт,hrmieť
889,wehen::V,үр,viať
890,strömen::V,кутулун,prúdiť
891,fließen::V,сүүр,tiecť
892,sich drehen::V,эргий,točiť sa
893,sich drehen::V,эргий,krútiť sa
894,schwanken::V,биэтэҥнээ,kolísať
895,schwanken::V,биэтэҥнээ,klátiť sa
896,schwingen::V,эйэҥнээ,kývať sa
897,schwingen::V,эйэҥнээ,chvieť sa
898,fallen::V,оҕут,padať
899,brennen::V,умай,páliť
900,brennen::V,умай,horieť
901,rauchen::V,буруолаа,dymiť sa
902,regnen::V,самыырдаа,pršať
903,gefrieren::V,тоҥ,zamrznút
904,tauen::V,ир,taviť sa
905,schmelzen::V,уулун,taviť sa
906,trocknen::V,куур,schnúť
907,sieden::V,оргуй,vrieť
908,faulen::V,сытый,hniť
909,verfaulen::V,сытыйан_хаал,zhniť
910,reißen::V,хайыт,pretrhnúť sa
911,reißen::V,быһытталан,pretrhnúť sa
912,versinken::V,тимир,zapadnúť
913,versinken::V,тимир,potopiť sa
914,versinken::V,батылын,zapadnúť
915,versinken::V,батылын,potopiť sa
916,vergehen::V,дьай,plynúť
917,erscheinen::V,көһүн,objaviť sa
918,verschwinden::V,сүт,zmiznúť
919,sinken::V,намтаа,klesať
920,abnehmen::V,аччаа,ubúdať
921,zunehmen::V,элбээ,pribúdať
922,steigen::V,үрдээ,stúpať
923,wachsen::V,үүн,rásť
924,glänzen::V,кылбай,jagať sa
925,glänzen::V,кылбай,lesknúť sa
926,funkeln::V,күлүмнээ,iskriť sa
927,funkeln::V,күлүмүрдээ,iskriť sa
928,lärmen::V,тыаһаа,lomoziť
929,läuten::V,собуоннаа,cengať
930,klingeln::V,линкинээ,zvoniť
931,klirren::V,айгырат,rinčať
932,brausen::V,сирилээ,hučať
933,rauschen::V,суугунаа,šumieť
934,klingen::V,доргуй,znieť
935,klingen::V,доргуй,zvoniť
936,bellen::V,үр,štekať
937,bellen::V,үр,brechať
938,heulen::V,улуй,vyť
939,blasen::V,үр,duť
940,blasen::V,үр,fúkať
941,pfeifen::V,иһиир,pískať
942,pfeifen::V,иһиир,hvízdať
943,schreien::V,кылан,kričať
944,schreien::V,хаһыытаа,kričať
945,stöhnen::V,ынчыктаа,stenať
946,zittern::V,титирээ,triasť sa
947,zittern::V,дьигиһий,triasť sa
948,leben::V,олор,žiť
949,geboren werden::V,төрөө,narodiť sa
950,atmen::V,тыын,dýchať
951,trinken::V,ис,piť
952,essen::V,аһаа,jesť
953,schlucken::V,ыйыһын,zhltnuť
954,müde werden::V,сылай,unaviť sa
955,einschlafen::V,утуйан хаал,usnúť
956,einschlafen::V,утуйан хаал,zaspať
957,schlafen::V,утуй,spať
958,schlafen::V,утуйа сыт,spať
959,aufwachen::V,уһугун,zobudiť sa
960,aufstehen::V,тур,vstať
961,sich erholen::V,сынньан,zotavovať sa
962,sich erholen::V,сынньан,oddýchovať si
963,krank werden::V,ыарый,ochorieť
964,krank sein::V,ыарый,chorieť
965,krank sein::V,ыарый,byť chorý
966,krank sein::V,ыарыт,chorieť
967,krank sein::V,ыарыт,byť chorý
968,schmerzen::V,ыарыт,bolieť
969,husten::V,сөтөлүн,kašľať
970,genesen::V,көн,uzdraviť sa
971,sterben::V,өл,umrieť
972,sterben::V,өл,zomrieť
973,umkommen::V,өл,zahynúť
974,umkommen::V,оҕут,zahynúť
975,sich bewegen::V,хамсаа,pohybovať sa
976,sich rühren::V,хамсаа,hnúť sa
977,sich erheben::V,тур,zdvihnúť sa
978,sich setzen::V,олор,sadnúť si
979,hinfallen::V,оҕут,spadnúť
980,laufen::V,хаам,bežať
981,schreiten::V,атыллаа,kráčať
982,spazierengehen::V,дьаарбай,prechádzať sa
983,eilen::V,тиэтэй,súriť
984,sich beeilen::V,ыксаа,ponáhľať sa
985,sausen::V,элээр,hučať
986,rennen::V,сүүрэкэлээ,bežať
987,springen::V,ой,skákať
988,springen::V,ыстан,skákať
989,klettern::V,ытын,liezť
990,schaukeln::V,эйэҥнээ,húpať
991,schaukeln::V,эйэҥнээ,hojdať
992,schaukeln::V,биэрэҥнээ,húpať
993,schaukeln::V,биэрэҥнээ,hojdať
994,kriechen::V,сыыл,liezť
995,kriechen::V,сыыл,plaziť sa
996,schwimmen::V,уһун,plávať
997,schwimmen::V,харбаа,plávať
998,tauchen::V,умус,ponoriť sa
999,rudern::V,эрт,veslovať
1000,fahren::V,айаннаа,ísť
1001,fahren::V,айаннаа,jazdiť
1002,fliegen::V,көт,letieť
1003,gehen::V,бар,ísť
1004,weggehen::V,бар,odísť
1005,weggehen::V,бар,odchádzať
1006,abfahren::V,бар,odcestovať
1007,anhalten::V,тохтоо,zadržať sa
1008,anhalten::V,тохтоо,zastaviť sa
1009,hineingehen::V,киир,vchádzať
1010,eintreten::V,киир,vojsť
1011,eintreten::V,киир,vstúpiť
1012,kommen::V,кэл,prísť
1013,ankommen::V,кэл,prísť
1014,ankommen::V,кэл,doraziť
1015,ankommen::V,тиий,prísť
1016,ankommen::V,тиий,doraziť
1017,zurückkommen::V,төнүн,vrátiť sa
1018,bleiben::V,хаал,ostať
1019,bleiben::V,хаал,zostať
1020,warten::V,көһүт,čakať
1021,erwarten::V,күүт,očakávať
1022,erwarten::V,көһүт,očakávať
1023,suchen::V,ирдээ,hľadať
1024,suchen::V,көрдөө,hľadať
1025,finden::V,бул,nájsť
1026,versuchen::V,сорун,skúsiť
1027,versuchen::V,сорун,pokúsiť sa
1028,vorbereiten::V,бэлэмнээ,pripraviť
1029,lieben::V,таптаа,ľúbiť
1030,lieben::V,таптаа,milovať
1031,mögen::V,сөбүл,mať rád
1032,lachen::V,күл,smiať sa
1033,rühren::V,долгут,dojať
1034,weinen::V,ытаа,plakať
1035,schimpfen::V,үөҕүс,nadávať
1036,sich ärgern::V,кыыһыр,hnevať sa
1037,sich ärgern::V,кыыһыр,zlostiť sa
1038,sich ärgern::V,кыйахан,hnevať sa
1039,sich ärgern::V,кыйахан,zlostiť sa
1040,sich fürchten::V,куттан,báť sa
1041,sich fürchten::V,дьиксин,báť sa
1042,fürchten::V,дьиксин,báť sa
1043,fürchten::V,куттан,báť sa
1044,fliehen::V,күрээ,utekať
1045,flüchten::V,күрээ,utiecť
1046,sehen::V,көр,vidieť
1047,anschauen::V,көр,pozrieť sa na
1048,ansehen::V,көр,pozrieť
1049,hören::V,бил,počúvať
1050,hören::V,иһит,počúvať
1051,zuhören::V,иһит,počúvať
1052,probieren::V,боруобалаан көр,ochutnať
1053,probieren::V,амсайан көр,ochutnať
1054,riechen::V,сытырҕаа,ňuchať
1055,fühlen::V,бил,cítiť
1056,fühlen::V,бил,pociťovať
1057,scheinen::V,көһүн,zdať sa
1058,zu sehen sein::V,көһүн,byť vidieť
1059,vernehmen::V,иһит,počuť
1060,frieren::V,тоҥ,mrznúť
1061,frieren::V,тоҥ,oziabať
1062,frieren::V,үлүй,mrznúť
1063,frieren::V,үлүй,oziabať
1064,tun::V,гын,robiť
1065,können::V,кыай,môcť
1066,wollen::V,баҕар,chcieť
1067,anfangen::V,саҕалаа,začať
1068,beenden::V,бүтэр,skončiť
1069,aufhören::V,уурай,prestať
1070,gelingen::V,сатан,podariť sa
1071,geraten::V,баар буолан биэр,dariť sa
1072,geraten::V,баар буола тус,dariť sa
1073,geraten::V,буолан таҕыс,dariť sa
1074,öffnen::V,ас,otvoriť
1075,schließen::V,сап,zavrieť
1076,schließen::V,хатаа,zavrieť
1077,stellen::V,уур,postaviť
1078,stellen::V,туруор,postaviť
1079,setzen::V,туруор,posadiť
1080,setzen::V,уур,posadiť
1081,legen::V,уур,klásť
1082,legen::V,уур,položiť
1083,berühren::V,тыыт,dotykať sa
1084,berühren::V,таарый,dotykať sa
1085,verbinden::V,кэлгий,spojiť
1086,bedecken::V,бүрүй,pokryť
1087,aufhängen::V,ыйаа,zavesiť
1088,anzünden::V,умат,zapáliť
1089,aufheben::V,өрө тарт,zdvihnúť
1090,zurücklassen::V,бырах,zanechať
1091,verlieren::V,сүтэр,stratiť
1092,fallen lassen::V,түһэр,pustiť
1093,fallen lassen::V,мүлчү тут,pustiť
1094,machen::V,оҥор,robiť
1095,machen::V,оҥоһун,robiť
1096,herstellen::V,оҥор,vyrobiť
1097,bauen::V,тут,stavať
1098,bauen::V,тут,budovať
1099,reparieren::V,абырахтаа,opraviť
1100,verbessern::V,тупсар,zlepšiť
1101,ändern::V,уларыт,zmeniť
1102,ändern::V,уларыт,preinačiť
1103,graben::V,хас,ryť
1104,graben::V,хас,kopať
1105,beugen::V,бокут,ohnúť
1106,beugen::V,токурут,ohnúť
1107,beugen::V,бүк баттаа,ohnúť
1108,biegen::V,иэх,ohnúť
1109,biegen::V,өҕүлүннэр,ohnúť
1110,drehen::V,эргит,točiť
1111,drehen::V,эргит,krútiť
1112,drehen::V,эргичит,točiť
1113,drehen::V,эргичит,krútiť
1114,wenden::V,эргилин,obrátiť
1115,wenden::V,эргилин,prevrátiť
1116,umdrehen::V,түҥнэр,otočiť
1117,umdrehen::V,түҥнэр,obrátiť
1118,heben::V,көтөх,dvíhať
1119,heben::V,көтөх,povzniesť
1120,hochheben::V,таһаар,zdvihnúť
1121,ergreifen::V,тут,uchopiť sa
1122,halten::V,тут,držať
1123,drücken::V,ык,tisnúť
1124,schieben::V,ас,posunovať
1125,kratzen::V,кыһыы,škrabať
1126,lecken::V,салаа,lízať
1127,beißen::V,ытыр,kúsať
1128,abreißen::V,быһа тарт,odtrhnúť
1129,abreißen::V,туура тарт,odtrhnúť
1130,abschneiden::V,быс,odrezať
1131,abschneiden::V,быс,odkrojiť
1132,abschneiden::V,быһан ыл,odrezať
1133,abschneiden::V,быһан ыл,odkrojiť
1134,abschneiden::V,быһа баттаа,odrezať
1135,abschneiden::V,быһа баттаа,odkrojiť
1136,binden::V,кэлгий,zaviazať
1137,binden::V,кэлгий,priviazať
1138,stecken::V,батары ас,strčiť
1139,brechen::V,тоһут,zlomiť
1140,klopfen::V,тоҥсуй,tĺcť
1141,klopfen::V,тоҥсуй,klopať
1142,hauen::V,оҕус,nabiť
1143,kleben::V,силимнээ,lepiť
1144,kleben::V,силимнээ,nalepiť
1145,reiben::V,аал,trieť
1146,streichen::V,сыбаа,namazať
1147,schleifen::V,чочуй,ostríť
1148,schneiden::V,быс,rezať
1149,schneiden::V,быс,strihať
1150,rütteln::V,иэҕэҥнэт,triasť
1151,rütteln::V,иэҕэҥнэт,lomcovať
1152,schütteln::V,сахсый,triasť
1153,schütteln::V,сахсый,potriasť
1154,schwenken::V,дайбаа,mávať
1155,schütten::V,кут,sypať
1156,füllen::V,толор,plniť
1157,einwickeln::V,суулаа,zabaliť
1158,tragen::V,ит,niesť
1159,schleppen::V,сос,vliecť
1160,ziehen::V,тарт,ťahať
1161,aufbewahren::V,уур,uložiť
1162,aufbewahren::V,уур,uschovať
1163,aufbewahren::V,харай,uložiť
1164,aufbewahren::V,харай,uschovať
1165,werfen::V,бырах,hodiť
1166,werfen::V,бырах,vrhnúť
1167,fangen::V,хап,chytať
1168,packen::V,тут,baliť
1169,packen::V,тут,chytiť
1170,verstecken::V,саһыар,skryť
1171,verstecken::V,саһыар,schovať
1172,teilen::V,үллэр,podeliť
1173,teilen::V,үллэр,rozdeliť
1174,schicken::V,ыыт,posielať
1175,bringen::V,аҕал,priniesť
1176,hinzufügen::V,эп,pripojiť
1177,bekommen::V,ыл,dostať
1178,bekommen::V,булун,dostať
1179,erhalten::V,ыл,prijať
1180,nehmen::V,ыл,vziať
1181,wählen::V,быыбардаа,voliť
1182,auswählen::V,тал,vybrať
1183,auswählen::V,тал,vyvoliť
1184,bewahren::V,харай,zachovať
1185,behindern::V,мэһэйдээ,zavadzať
1186,behindern::V,мэһэйдээ,byť v ceste
1187,verderben::V,буорту гын,skaziť
1188,beschädigen::V,алдьат,ublížiť
1189,beschädigen::V,алдьат,poškodiť
1190,zerbrechen::V,үлтүрүт,rozbiť
1191,zerbrechen::V,үлтүрүт,prelomiť
1192,zerreißen::V,хайыта тарт,pretrhnúť
1193,zerstören::V,алдьат,zničiť
1194,verbrennen::V,уоттаа,spáliť
1195,geben::V,биэр,dať
1196,reichen::V,аҕал,podať
1197,schenken::V,бэлэхтээ,darovať
1198,versprechen::V,эрэннэр,sľúbiť
1199,wünschen::V,баҕар,želať
1200,loben::V,хайҕаа,chváliť
1201,küssen::V,уураа,bozkať
1202,wiegen::V,бигээ,kolísať
1203,zudecken::V,сап,prikryť
1204,zudecken::V,бүрүй,prikryť
1205,wecken::V,уһугуннар,zobudiť
1206,zeigen::V,көрдөр,ukázať
1207,führen::V,салай,viesť
1208,lehren::V,үөрэт,učiť
1209,unterrichten::V,үөрэт,vyučovať
1210,aufziehen::V,иит,vychovať
1211,leiten::V,салай,viesť
1212,antreiben::V,кыһай,popudiť
1213,lassen::V,күһэй,dať
1214,einladen::V,ыҥыр,pozvať
1215,einladen::V,ыҥыр,povolať
1216,vereinigen::V,холбоо,spojiť
1217,vereinigen::V,холбоо,zjednotiť
1218,vereinigen::V,түм,spojiť
1219,vereinigen::V,түм,zjednotiť
1220,besuchen::V,сырыт,navštíviť
1221,besuchen::V,билсэ сырыт,navštíviť
1222,treffen::V,көрүс,stretnúť
1223,sich versammeln::V,мүһүн,zhromaždiť sa
1224,sich versammeln::V,түмүс,zhromaždiť sa
1225,spielen::V,оонньоо,hrať
1226,singen::V,ыллаа,spievať
1227,tanzen::V,үҥкүүлээ,tancovať
1228,sich trennen::V,араҕыс,rozísť sa
1229,verlassen::V,хааллар,opustiť
1230,retten::V,өрүһүй,zachrániť
1231,bewachen::V,араҥаччылаа,strážiť
1232,schützen::V,көмүскээ,chrániť
1233,verteidigen::V,көмүскээ,brániť
1234,sich schlagen::V,охсус,biť sa
1235,schießen::V,ытыалаа,streliť
1236,schießen::V,ытыалаа,strieľať
1237,siegen::V,хот,zvíťaziť
1238,siegen::V,кыай,zvíťaziť
1239,ärgern::V,кыыһырт,hnevať
1240,ärgern::V,кыыһырт,zlostiť
1241,schlagen::V,оҕус,biť
1242,schlagen::V,оҕус,udrieť
1243,treten::V,тэп,kopnúť
1244,stechen::V,кэй,bodnúť
1245,stechen::V,кэй,pichnúť
1246,stoßen::V,кэп,udrieť
1247,stoßen::V,үтүрүй,udrieť
1248,stehlen::V,уор,kradnúť
1249,stören::V,мэһэйдээ,vyrušiť
1250,belästigen::V,батар,obťažovať
1251,verbergen::V,кистээ,skryť
1252,täuschen::V,албыннаа,sklamať
1253,betrügen::V,албыннаа,klamať
1254,betrügen::V,албыннаа,podvádzať
1255,töten::V,өлөр,zabiť
1256,töten::V,өлөр,usmrtiť
1257,wohnen::V,олор,bývať
1258,arbeiten::V,үлэлээ,pracovať
1259,sammeln::V,мус,zbierať
1260,sammeln::V,хомуй,zbierať
1261,pflücken::V,үргээ,trhať
1262,pflücken::V,үргээ,oberať
1263,jagen::V,бултаа,poľovať
1264,fischen::V,балыктаа,loviť ryby
1265,fischen::V,балыктаа,chytať ryby
1266,fassen::V,тут,uloviť
1267,hüten::V,манаа,pásť
1268,treiben::V,үүр,hnať
1269,anbinden::V,баай,priviazať
1270,füttern::V,аһат,kŕmiť
1271,melken::V,ыа,dojiť
1272,hacken::V,кэрт,seknúť
1273,gießen::V,сиигирт,polievať
1274,reifen::V,бус,dozrieť
1275,zubereiten::V,бэлэмнээ,pripraviť
1276,kochen::V,буһар,variť
1277,backen::V,буһар,piecť
1278,backen::V,буһар,smažiť
1279,braten::V,хооруй,piecť
1280,braten::V,хооруй,pražiť
1281,braten::V,ыһаарылаа,piecť
1282,braten::V,ыһаарылаа,pražiť
1283,braten::V,соркуойдаа,piecť
1284,braten::V,соркуойдаа,pražiť
1285,umrühren::V,былаа,pomiešať
1286,stricken::V,өр,pliesť
1287,nähen::V,иистэн,šiť
1288,färben::V,кырааскалаа,zafarbiť
1289,reinigen::V,ыраастаа,čistiť
1290,waschen::V,сууй,myť
1291,abwischen::V,сот,utrieť
1292,spülen::V,сайҕаа,vyplachovať
1293,fegen::V,сиппий,zametať
1294,kehren::V,харбаа,zametať
1295,baden::V,сөтүөлээ,kúpať sa
1296,sich waschen::V,суун,umývať sa
1297,ausziehen::V,уһул,zobliecť
1298,anziehen::V,кэтэрт,obliecť
1299,sich anziehen::V,таҥын,obliecť sa
1300,kämmen::V,тараа,česať
1301,schmücken::V,симээ,ozdobiť
1302,sagen::V,диэ,povedať
1303,sprechen::V,эт,hovoriť
1304,sprechen::V,саҥар,hovoriť
1305,reden::V,кэпсэт,rozprávať
1306,sich unterhalten::V,кэпсэт,rozprávať sa
1307,fragen::V,ыйыт,spýtať sa
1308,bitten::V,көрдөс,prosiť
1309,erzählen::V,кэпсээ,rozprávať
1310,erzählen::V,сэһэргээ,rozprávať
1311,mitteilen::V,биллэр,oznámiť
1312,nennen::V,ааттаа,nazvať
1313,nennen::V,ааттаа,menovať
1314,rufen::V,ыҥыр,volať
1315,rufen::V,ыҥыр,zavolať
1316,prahlen::V,чабылан,vystatovať sa
1317,prahlen::V,киһиргээ,vystatovať sa
1318,übersetzen::V,тылбаастаа,preložiť
1319,denken::V,санаа,myslieť
1320,denken::V,толкуйдаа,myslieť
1321,glauben::V,итэҕэй,veriť
1322,bemerken::V,бэлиэтээ,podotknuť
1323,bemerken::V,бэлиэтээ,spozorovať
1324,erkennen::V,бил,poznať
1325,begreifen::V,өйдөө,pochopiť
1326,begreifen::V,өйдөө,porozumieť
1327,verstehen::V,өйдөө,rozumieť
1328,lernen::V,үөрэн,učiť sa
1329,wissen::V,бил,vedieť
1330,sich erinnern an::V,аҕын,pamätať si na
1331,vergessen::V,умун,zabudnuť
1332,messen::V,кэмнээ,merať
1333,messen::V,кээмэйдээ,merať
1334,zählen::V,аах,počítať
1335,rechnen::V,аах,rátať
1336,rechnen::V,аах,počítať
1337,lesen::V,аах,čítať
1338,malen::V,уруһуйдаа,maľovať
1339,zeichnen::V,уруһуйдаа,kresliť
1340,schreiben::V,суруй,písať
1341,besitzen::V,баһылаа,mať
1342,besitzen::V,баһылаа,vlastniť
1343,kaufen::V,атыылас,kúpiť
1344,verkaufen::V,атыылаа,predať
1345,bezahlen::V,төлөө,zaplatiť
1346,zahlen::V,төлөө,platiť
1347,beherrschen::V,баһылаа,ovládať
1348,ertragen::V,тулуй,znášať
1349,ertragen::V,тулуй,vydržať
