,Concept_ID,fr,zh
873,lärmen::V,faire du bruit,吵闹
874,läuten::V,sonner,响
875,klingeln::V,sonner,按铃
876,klirren::V,cliqueter,
877,brausen::V,mugir,疾驶
878,rauschen::V,bruire,
879,klingen::V,sonner,听起来
880,bellen::V,aboyer,吠
881,heulen::V,hurler,嗥
882,blasen::V,souffler,吹
883,pfeifen::V,siffler,吹口哨
884,schreien::V,crier,叫喊
885,stöhnen::V,gémir,呻吟
886,zittern::V,trembler,颤抖
887,leben::V,vivre,生存
888,geboren werden::V,naître,出生
889,atmen::V,respirer,呼吸
890,trinken::V,boire,喝
891,essen::V,manger,吃
892,schlucken::V,avaler,咽
893,müde werden::V,se lasser,疲倦
894,müde werden::V,se fatiguer,疲倦
895,einschlafen::V,s'endormir,入睡
896,schlafen::V,dormir,睡觉
897,aufwachen::V,se réveiller,睡醒
898,aufstehen::V,se lever,起床
899,sich erholen::V,se reposer,休养
900,sich erholen::V,se détendre,休养
901,krank werden::V,tomber malade,生病
902,krank sein::V,être malade,生病
903,schmerzen::V,faire mal,疼痛
904,husten::V,tousser,咳
905,genesen::V,guérir,痊愈
906,genesen::V,se remettre,痊愈
907,sterben::V,mourir,死
908,umkommen::V,périr,丧命
909,sich bewegen::V,bouger,移动
910,sich rühren::V,broncher,动弹
911,sich erheben::V,se lever,站起
912,sich setzen::V,s'asseoir,坐
913,hinfallen::V,tomber,跌倒
914,laufen::V,marcher,步行
915,laufen::V,aller à pied,步行
916,schreiten::V,marcher,迈步
917,spazierengehen::V,se promener,散步
918,eilen::V,courir,急忙
919,sich beeilen::V,se hâter,赶快
920,sich beeilen::V,se dépêcher,赶快
921,sausen::V,filer,疾驰
922,rennen::V,courir,奔跑
923,springen::V,sauter,跳
924,klettern::V,grimper,攀缘
925,schaukeln::V,se balancer,荡秋千
926,kriechen::V,ramper,爬行
927,schwimmen::V,nager,游泳
928,tauchen::V,plonger,潜水
929,rudern::V,ramer,划船
930,fahren::V,aller,行驶
931,fahren::V,rouler,行驶
932,fliegen::V,voler,飞
933,gehen::V,aller,走
934,weggehen::V,s'en aller,离去
935,abfahren::V,partir,出发
936,anhalten::V,s'arrêter,停住
937,hineingehen::V,entrer,进去
938,eintreten::V,entrer,进入
939,kommen::V,venir,来
940,ankommen::V,arriver,到达
941,zurückkommen::V,revenir,回来
942,bleiben::V,rester,停留
943,bleiben::V,demeurer,停留
944,warten::V,attendre,等
945,erwarten::V,attendre,等候
946,suchen::V,chercher,找
947,finden::V,trouver,找到
948,versuchen::V,essayer,尝试
949,vorbereiten::V,préparer,预备
950,lieben::V,aimer,爱
951,mögen::V,aimer,喜欢
952,mögen::V,vouloir,喜欢
953,lachen::V,rire,笑
954,rühren::V,toucher,
955,rühren::V,attendrir,
956,weinen::V,pleurer,哭
957,schimpfen::V,gronder,骂
958,sich ärgern::V,se fâcher,生气
959,sich fürchten::V,avoir peur,害怕
960,fürchten::V,craindre,害怕
961,fürchten::V,avoir peur de,害怕
962,fliehen::V,fuir,逃走
963,flüchten::V,s'enfuir,逃跑
964,sehen::V,voir,看
965,anschauen::V,regarder,注视
966,ansehen::V,regarder,注视
967,hören::V,entendre,听
968,zuhören::V,écouter,倾听
969,probieren::V,goûter,尝
970,riechen::V,sentir,闻
971,fühlen::V,sentir,感到
972,scheinen::V,sembler,照耀
973,scheinen::V,paraître,照耀
974,zu sehen sein::V,se voir,可以看到
975,zu sehen sein::V,être visible,可以看到
976,vernehmen::V,entendre,审讯
977,vernehmen::V,percevoir,审讯
978,frieren::V,avoir froid,觉得冷
979,tun::V,faire,作
980,können::V,savoir,能
981,können::V,pouvoir,能
982,wollen::V,vouloir,要
983,anfangen::V,commencer,开始
984,beenden::V,finir,结束
985,beenden::V,terminer,结束
986,aufhören::V,cesser,停止
987,aufhören::V,arrêter,停止
988,gelingen::V,réussir,成功
989,geraten::V,réussir,陷于
990,öffnen::V,ouvrir,打开
991,schließen::V,fermer,关
992,stellen::V,poser,放
993,stellen::V,mettre,放
994,setzen::V,placer,放
995,legen::V,placer,摆
996,berühren::V,toucher,触
997,verbinden::V,lier,联结
998,bedecken::V,couvrir,覆盖
999,aufhängen::V,accrocher,挂
1000,anzünden::V,allumer,点
1001,aufheben::V,ramasser,拾起
1002,zurücklassen::V,laisser,遗留
1003,verlieren::V,perdre,丧失
1004,fallen lassen::V,lâcher,让掉下
1005,fallen lassen::V,laisser tomber,让掉下
1006,machen::V,faire,做
1007,herstellen::V,produire,生产
1008,herstellen::V,fabriquer,生产
1009,bauen::V,bâtir,建造
1010,bauen::V,construire,建造
1011,reparieren::V,réparer,修理
1012,verbessern::V,améliorer,改进
1013,ändern::V,changer,改变
1014,ändern::V,modifier,改变
1015,graben::V,creuser,挖
1016,beugen::V,plier,弯下
1017,beugen::V,ployer,弯下
1018,biegen::V,courber,弯
1019,drehen::V,tordre,转动
1020,drehen::V,tourner,转动
1021,wenden::V,retourner,转动
1022,umdrehen::V,tourner,转动
1023,heben::V,soulever,举起
1024,hochheben::V,lever,抬高
1025,ergreifen::V,saisir,抓住
1026,ergreifen::V,prendre,抓住
1027,halten::V,tenir,拿着
1028,drücken::V,presser,压
1029,schieben::V,pousser,推
1030,kratzen::V,gratter,搔
1031,kratzen::V,égratigner,搔
1032,lecken::V,lécher,舔
1033,beißen::V,mordre,咬
1034,abreißen::V,arracher,撕下
1035,abschneiden::V,couper,切断
1036,binden::V,lier,捆
1037,binden::V,attacher,捆
1038,stecken::V,enfoncer,插
1039,brechen::V,rompre,断裂
1040,klopfen::V,frapper,敲
1041,hauen::V,frapper,揍
1042,kleben::V,coller,粘
1043,reiben::V,frotter,摩擦
1044,streichen::V,empâter,涂
1045,schleifen::V,affiler,拖曳
1046,schleifen::V,aiguiser,拖曳
1047,schneiden::V,couper,切
1048,schneiden::V,trancher,切
1049,rütteln::V,cahoter,颠簸
1050,schütteln::V,secouer,摇动
1051,schwenken::V,agiter,摇动
1052,schütten::V,verser,倒
1053,füllen::V,remplir,填满
1054,einwickeln::V,envelopper,包
1055,tragen::V,porter,提
1056,schleppen::V,traîner,扛
1057,ziehen::V,tirer,拉
1058,aufbewahren::V,garder,保存
1059,aufbewahren::V,conserver,保存
1060,werfen::V,jeter,扔
1061,werfen::V,lancer,扔
1062,fangen::V,attraper,捕捉
1063,packen::V,agripper,抓住
1064,verstecken::V,cacher,藏
1065,teilen::V,diviser,分
1066,schicken::V,envoyer,派遣
1067,bringen::V,apporter,带来
1068,hinzufügen::V,ajouter,添加
1069,bekommen::V,obtenir,得到
1070,erhalten::V,recevoir,接到
1071,nehmen::V,prendre,拿
1072,wählen::V,choisir,挑选
1073,auswählen::V,choisir,选择
1074,auswählen::V,sélectionner,选择
1075,bewahren::V,préserver,保持
1076,behindern::V,gêner,防碍
1077,verderben::V,gâter,败坏
1078,verderben::V,corrompre,败坏
1079,beschädigen::V,endommager,损坏
1080,zerbrechen::V,casser,破碎
1081,zerreißen::V,déchirer,撕碎
1082,zerstören::V,détruire,毁坏
1083,verbrennen::V,brûler,燃烧
1084,geben::V,donner,给
1085,reichen::V,tendre,递给
1086,schenken::V,offrir,赠送
1087,versprechen::V,promettre,许诺
1088,wünschen::V,souhaiter,祝
1089,loben::V,louer,表扬
1090,küssen::V,embrasser,亲
1091,wiegen::V,bercer,轻摇
1092,zudecken::V,couvrir,盖上
1093,wecken::V,éveiller,唤起
1094,wecken::V,réveiller,唤起
1095,zeigen::V,montrer,指
1096,zeigen::V,faire voir,指
1097,führen::V,guider,带领
1098,lehren::V,apprendre,教
1099,unterrichten::V,instruire,讲课
1100,aufziehen::V,élever,抚养
1101,leiten::V,diriger,领导
1102,leiten::V,conduire,领导
1103,antreiben::V,pousser,催促
1104,lassen::V,faire,让
1105,einladen::V,inviter,邀请
1106,vereinigen::V,unir,统一
1107,vereinigen::V,réunir,统一
1108,besuchen::V,visiter,参观
1109,besuchen::V,aller voir,参观
1110,treffen::V,rencontrer,会面
1111,sich versammeln::V,s'assembler,聚集
1112,spielen::V,jouer,玩
1113,singen::V,chanter,唱歌
1114,tanzen::V,danser,跳舞
1115,sich trennen::V,se séparer,分别
1116,verlassen::V,quitter,离开
1117,retten::V,sauver,救
1118,bewachen::V,garder,守卫
1119,schützen::V,protéger,保护
1120,verteidigen::V,défendre,保卫
1121,sich schlagen::V,se taper,打架
1122,schießen::V,tirer,射击
1123,siegen::V,vaincre,获胜
1124,ärgern::V,agacer,激怒
1125,schlagen::V,battre,打
1126,schlagen::V,frapper,打
1127,treten::V,botter,踢
1128,treten::V,donner un coup de pied à,踢
1129,stechen::V,piquer,刺
1130,stoßen::V,heurter,撞
1131,stehlen::V,voler,盗窃
1132,stören::V,gêner,干扰
1133,stören::V,déranger,干扰
1134,belästigen::V,molester,打搅
1135,belästigen::V,importuner,打搅
1136,verbergen::V,cacher,隐藏
1137,verbergen::V,dissimuler,隐藏
1138,täuschen::V,abuser,欺骗
1139,täuschen::V,tromper,欺骗
1140,betrügen::V,duper,欺骗
1141,betrügen::V,frauder,欺骗
1142,töten::V,tuer,杀
1143,wohnen::V,habiter,居住
1144,wohnen::V,demeurer,居住
1145,arbeiten::V,travailler,工作
1146,sammeln::V,collectionner,收集
1147,pflücken::V,cueillir,采
1148,jagen::V,chasser,打猎
1149,fischen::V,pêcher,捕鱼
1150,fassen::V,capturer,捉住
1151,hüten::V,garder,守护
1152,treiben::V,mener,漂
1153,anbinden::V,attacher,拴
1154,füttern::V,faire manger,喂
1155,melken::V,traire,挤奶
1156,hacken::V,fendre,剁细
1157,gießen::V,arroser,浇
1158,reifen::V,mûrir,成熟
1159,zubereiten::V,préparer,
1160,kochen::V,cuire,煮
1161,backen::V,cuire,烤
1162,braten::V,rôtir,煎
1163,umrühren::V,remuer,搅拌
1164,stricken::V,tricoter,织
1165,nähen::V,coudre,缝
1166,färben::V,teindre,染色
1167,reinigen::V,nettoyer,清洁
1168,waschen::V,laver,洗
1169,abwischen::V,essuyer,擦掉
1170,spülen::V,rincer,清洗
1171,fegen::V,balayer,扫
1172,kehren::V,balayer,打扫
1173,baden::V,se baigner,给...洗澡
1174,sich waschen::V,se laver,洗澡
1175,ausziehen::V,ôter,脱
1176,ausziehen::V,enlever,脱
1177,anziehen::V,mettre,穿
1178,sich anziehen::V,s'habiller,穿衣
1179,kämmen::V,peigner,梳
1180,schmücken::V,orner,装饰
1181,schmücken::V,décorer,装饰
1182,sagen::V,dire,说
1183,sprechen::V,parler,说
1184,reden::V,parler,讲
1185,sich unterhalten::V,bavarder,聊天
1186,sich unterhalten::V,s'entretenir,聊天
1187,fragen::V,demander,问
1188,bitten::V,prier,请
1189,erzählen::V,raconter,叙述
1190,mitteilen::V,communiquer,通知
1191,nennen::V,nommer,叫做
1192,nennen::V,appeler,叫做
1193,rufen::V,appeler,叫
1194,prahlen::V,se vanter,吹牛
1195,übersetzen::V,traduire,翻译
1196,denken::V,penser,想
1197,glauben::V,croire,以为
1198,bemerken::V,remarquer,发觉
1199,bemerken::V,apercevoir,发觉
1200,erkennen::V,reconnaître,识别
1201,begreifen::V,concevoir,理解
1202,verstehen::V,entendre,明白
1203,verstehen::V,comprendre,明白
1204,lernen::V,apprendre,学
1205,wissen::V,savoir,知道
1206,sich erinnern an::V,se souvenir de,回忆
1207,vergessen::V,oublier,忘记
1208,messen::V,mesurer,测量
1209,zählen::V,compter,数
1210,rechnen::V,calculer,计算
1211,lesen::V,lire,读
1212,malen::V,peindre,画
1213,zeichnen::V,dessiner,绘制
1214,schreiben::V,écrire,写
1215,besitzen::V,posséder,占有
1216,kaufen::V,acheter,买
1217,verkaufen::V,vendre,卖
1218,bezahlen::V,payer,付钱
1219,zahlen::V,payer,支付
1220,beherrschen::V,dominer,统治
1221,beherrschen::V,maîtriser,统治
1222,ertragen::V,tolérer,忍耐
1223,ertragen::V,supporter,忍耐
