,Concept_ID,kk,kl
740,fein::A,қаңылтақ,mamarpoq
741,fest::A,берік,tangeqarpoq
742,fest::A,мызғымас,tangeqarpoq
743,flach::A,жалпак,nalimmappoq
744,glatt::A,типыл,quasak
745,hart::A,қатты,mattusooq
746,hart::A,қатты,manngerpoq
747,hart::A,қатты,titeqquluppoq
748,weich::A,жұмсақ,nerumaarpoq
749,rund::A,домалақ,ammallorippoq
750,spitz::A,үшкір,qummukujooq
751,scharf::A,сүйрік,ipippoq
752,stumpf::A,доғал,anngerpoq
753,stumpf::A,өтпейтін,anngerpoq
754,schwer::A,салмақты,oqimaappoq
755,schön::A,сұлу,kusanarpoq
756,heiß::A,ыссы,kiappoq
757,warm::A,жылы,oqorpoq
758,kalt::A,аязды,issippoq
759,kühl::A,салқын,pueqqortippoq
760,frisch::A,таза,
761,frisch::A,жаңа,
762,feucht::A,нам,isugutavoq
763,feucht::A,нам,qaasernarpoq
764,feucht::A,дымқылды,isugutavoq
765,feucht::A,дымқылды,qaasernarpoq
766,nass::A,сулы,imerorpoq
767,trocken::A,құрғақ,panerpoq
768,voll::A,толы,ulikkaarpoq
769,leer::A,бос,imaattuarpoq
770,offen::A,ашып қойылған,ammavoq
771,geschlossen::A,жабулы,matuvoq
772,sauber::A,дақсыз,eqqippoq
773,sauber::A,дақсыз,sukuluippoq
774,sauber::A,дақсыз,ipeqanngilaq
775,sauber::A,мұнтаздай,eqqippoq
776,sauber::A,мұнтаздай,sukuluippoq
777,sauber::A,мұнтаздай,ipeqanngilaq
778,schmutzig::A,айғыз,tapappoq
779,schmutzig::A,айғыз,minguppoq
780,schmutzig::A,сатпақ,tapappoq
781,schmutzig::A,сатпақ,minguppoq
782,schmutzig::A,сатал-сатал,tapappoq
783,schmutzig::A,сатал-сатал,minguppoq
784,roh::A,шикі,aapavoq
785,reif::A,піскен,qaarulerpoq
786,lecker::A,дәмді,
787,süß::A,тәтті,tungusunnippoq
788,bitter::A,ащы,qasilippoq
789,sauer::A,қышқыл,
790,hell::A,жарық,qaamavoq
791,hell::A,жарқын,qaamavoq
792,dunkel::A,қараңғы,qernerpoq
793,schwarz::A,қара,qernerpoq
794,weiß::A,ақ,qaqorpoq
795,rot::A,қызыл,aappaluppoq
796,gelb::A,сары,sungaarpoq
797,blau::A,көк,tungujorpoq
798,grün::A,жасыл,qorsooqqippoq
799,grau::A,бозамық,qaserpoq
800,bunt::A,алабажак,
801,billig::A,арзан,akikippoq
802,teuer::A,бағалы,
803,wertvoll::A,құнды,erlinnarpoq
804,wertvoll::A,қымбат,erlinnarpoq
805,blind::A,көзсіз,tappiippoq
806,blind::A,көзсіз,isigisaqanngilaq
807,blind::A,көр,tappiippoq
808,blind::A,көр,isigisaqanngilaq
809,blind::A,көр_соқыр,tappiippoq
810,blind::A,көр_соқыр,isigisaqanngilaq
811,taub::A,керең,tusilarpoq
812,taub::A,саңырау,tusilarpoq
813,kräftig::A,қуатты,pissaq
814,kräftig::A,қуатты,pissarsuaq
815,kräftig::A,қарымды,pissaq
816,kräftig::A,қарымды,pissarsuaq
817,stark::A,білекті,sanngivoq
818,schwach::A,әлсіз,nakuippoq
819,schwach::A,күшсіз,nakuippoq
820,schwach::A,қайратсыз,nakuippoq
821,fett::A,семіз,pualavoq
822,schlank::A,ашаң,tuappoq
823,hübsch::A,ажарлы,aatsialaq
824,hübsch::A,шырайлы,aatsialaq
825,böse::A,өш,ajorpoq
826,böse::A,сұм,ajorpoq
827,böse::A,жауыз,ajorpoq
828,dumm::A,көкми,taqajak
829,dumm::A,көкми,sikkilluppoq
830,dumm::A,көкми,qaatusimasaqanngilaq
831,dumm::A,ақымақ,taqajak
832,dumm::A,ақымақ,sikkilluppoq
833,dumm::A,ақымақ,qaatusimasaqanngilaq
834,dumm::A,миы жоқ,taqajak
835,dumm::A,миы жоқ,sikkilluppoq
836,dumm::A,миы жоқ,qaatusimasaqanngilaq
837,faul::A,жалқау,eqiasuppoq
838,faul::A,жалқау,eqiattortuvoq
839,faul::A,еріншек,eqiasuppoq
840,faul::A,еріншек,eqiattortuvoq
841,fleißig::A,ұқыпты,eqiasuippoq
842,geizig::A,сараң,iasilaarpoq
843,geizig::A,сараң,tukkuippoq
844,klug::A,жетік,mallak
845,klug::A,жетік,ittanneq
846,klug::A,жетік,kutaappoq
847,klug::A,жетік,kuttaappoq
848,klug::A,жетік,qarasagippoq
849,klug::A,ақылды,mallak
850,klug::A,ақылды,ittanneq
851,klug::A,ақылды,kutaappoq
852,klug::A,ақылды,kuttaappoq
853,klug::A,ақылды,qarasagippoq
854,geschickt::A,шебер,
855,lieb::A,абзал,akisooq
856,lieb::A,айналайын,akisooq
857,lustig::A,көңілді,piikulavoq
858,sanft::A,жуас,isumagippoq
859,hungrig::A,аш,kaappoq
860,hungrig::A,аш,perlilerpoq
861,krank::A,кеселді,napparsimavoq
862,nackt::A,жалаңаш,
863,traurig::A,қапа,aliasuppoq
864,lebendig::A,тірі,uumavoq
865,lebendig::A,жанды,uumavoq
866,gut::A,жақсы,ajunngilaq
867,schlecht::A,жаман,sualuppoq
868,richtig::A,дұрыс,iluarpoq
869,schlimm::A,жаман,amiilaarnarpoq
870,wahr::A,нағыз,ilumoorpoq
871,alt::A,ескі,pisoqaq
872,neu::A,жаңа,nutaavoq
873,ehemalig::A,өткен,
874,ehemalig::A,бұрынғы,
875,alt[Lebewesen]::A,кексе,utoqqaq
876,jung::A,науша,inuusuppoq
877,jung::A,науша,kingulliarsuk
878,arm::A,кедей,piillasoq
879,arm::A,кедей,piitsuuvoq
880,arm::A,дәулетсіз,piillasoq
881,arm::A,дәулетсіз,piitsuuvoq
882,reich::A,малды,pisuuvoq
883,bekannt::A,таныс,
884,bekannt::A,көзтаныс,
885,berühmt::A,атақты,tusaamasaq
886,fremd::A,бөтен,ajasoornarpoq
887,verschieden::A,түрлі,allatut
888,verschieden::A,түрлі,tamalaat
889,nah::A,жуық,qanippoq
890,nah::A,етене,qanippoq
891,fern::A,алыс,ungasippoq
892,fern::A,алыстағы,ungasippoq
893,linker::A,сол,saamerleq
894,linker::A,солшыл,saamerleq
895,rechter::A,оң,innarluissut
896,anderer::A,өзге,
897,anderer::A,былайғы,
898,erster::A,алғашқы,siulleq
899,zweiter::A,екінші,qataatsup tullia
900,dritter::A,үшінші,pingajorarterut
901,letzter::A,артқы,kingulleq
902,letzter::A,кейінгі,kingulleq
903,allein::ADV,серіксіз,kisimiippoq
904,auf einmal::ADV,бірден,tassanngaannaq
905,zusammen::ADV,бірлесіп,attaasa
906,zusammen::ADV,бірлесіп,attarmik
907,lange::ADV,ұзақ,akuni
908,plötzlich::ADV,кенет,tassanngaannaq
909,sofort::ADV,әне-міне дегенше,erniinnaq
910,später::ADV,артынан,kingorna
911,jetzt::ADV,енді,maanna
912,jetzt::ADV,енді,massakkut
913,jetzt::ADV,қазір,maanna
914,jetzt::ADV,қазір,massakkut
915,heute::ADV,бүгін,ullumi
916,morgen::ADV,ертең,aqagu
917,bald::ADV,тез,erniinnaq
918,dann::ADV,онан соң,taava
919,dann::ADV,сонан соң,taava
920,gestern::ADV,кеше,ippassaq
921,einst::ADV,бірде,ataatsimik
922,einst::ADV,бірде,ilaanni
923,einst::ADV,бір кезде,ataatsimik
924,einst::ADV,бір кезде,ilaanni
925,damals::ADV,анада,taamani
926,damals::ADV,анада,taamanikkut
927,damals::ADV,анада,taassumuunakkut
928,danach::ADV,онан соң,taava
929,danach::ADV,сонан соң,taava
930,vorher::ADV,бұрын,siornagut
931,zuerst::ADV,әуелі,
932,zuerst::ADV,алдымен,
933,einmal::ADV,бір жолы,ilaanni
934,einmal::ADV,бір жолы,ataatsimik
935,manchmal::ADV,кейде,qaqutigu
936,manchmal::ADV,кейде,qaqutigut
937,oft::ADV,ылғи,akulikitsumik
938,immer::ADV,өнебойы,tamatigut
939,niemals::ADV,ешуақытта,
940,hier::ADV,бұнда,maani
941,hier::ADV,осында,maani
942,hierhin::ADV,бермен,maani
943,von hier::ADV,бер жақтан,
944,dort::ADV,анда,
945,dorthin::ADV,әрі,ikuuna
946,geradeaus::ADV,тура,narlumut
947,vorwärts::ADV,ілгері,pilangavoc
948,rückwärts::ADV,артқа,kingumut
949,rückwärts::ADV,артқа,tunumut or tunummut
950,zurück::ADV,кейін қарай,kingumut
951,zurück::ADV,кейін қарай,tunumut or tunummut
952,unten::ADV,төменде,kana
953,hinab::ADV,астына,qiviu
954,hinab::ADV,төмен,qiviu
955,oben::ADV,жоғарыда,
956,hinauf::ADV,өрге,
957,überall::ADV,әрқайда,tamaginni
958,überall::ADV,әрқайда,tamani tamaani
959,nicht::ADV,емес,
960,ein wenig::ADV,азырақ,
961,ein wenig::ADV,аздаған,
962,ein wenig::ADV,азғантай,
963,kaum::ADV,зорға,qaqutigorsuaq
964,sehr::ADV,орасан,assut
965,so::ADV,бұлай,
966,so::ADV,былайша,
967,noch::ADV,әлі,qeratavoq
968,nur::ADV,ғана,
969,schon::ADV,түге,taava-una
970,wieder::ADV,жаңа,kingumut
971,wieder::ADV,қайта,kingumut
972,wieder::ADV,жаңадан,kingumut
973,vergebens::ADV,бекер,angiluk
974,vor::PRP,алды,
975,hinter::PRP,артынан,
976,unter::PRP,түп,
977,unter::PRP,маңында,
978,durch::PRP,арқылы,
979,neben::PRP,іргеде,
980,neben::PRP,жанында,
981,zwischen::PRP,арада,
982,wegen::PRP,үшін,
983,dies::PRN,бұ,manna
984,dies::PRN,бұ,matuma
985,dies::PRN,осы,manna
986,dies::PRN,осы,matuma
987,das::PRN,сол,ua
988,alles::PRN,дүйім,
989,alles::PRN,күллі,
990,ich::PRN,мен,uanga
991,du::PRN,сен,illit
992,er::PRN,ол,una
993,wir::PRN,біз,uagut
994,ihr::PRN,сіз,ilissi
995,sie::PRN,олар,uku
996,was::FPRN,не,aat?
997,wer::FPRN,кім,kikkut
998,wo::FADV,кәні,sumi
999,wo::FADV,қайда,sumi
1000,wohin::FADV,қайда,sumut
1001,wie::FADV,калай,qanoq
1002,warum::FADV,неғып,sooq
1003,wieviel::FNUM,неше,qassit
1004,wieviel::FNUM,неше,qanoq atsigisumik?
1005,wieviel::FNUM,қанша,qassit
1006,wieviel::FNUM,қанша,qanoq atsigisumik?
1007,eins::NUM,бір,ataaseq
1008,zwei::NUM,екі,marluk
1009,drei::NUM,үш,pingasut
1010,vier::NUM,төрт,sisamat
1011,vier::NUM,төрт,qajuusat
1012,fünf::NUM,бес,tallimat
1013,sechs::NUM,алты,arfineq
1014,sechs::NUM,алты,arfinillit
1015,sieben::NUM,жеті,arfineq-marluk
1016,acht::NUM,сегіз,arfineq pingasut
1017,neun::NUM,тоғыз,qulingiluat
1018,neun::NUM,тоғыз,arfineq sisamat
1019,zehn::NUM,он,qulit
1020,elf::NUM,он бір,aqqaneq
1021,zwölf::NUM,он екі,aqqaneq-marluk
1022,zwanzig::NUM,жиырма,tyve
1023,dreißig::NUM,отыз,tredive
1024,dreißig::NUM,отыз,pingasunik qulillit
1025,vierzig::NUM,қырық,fyrre
1026,fünfzig::NUM,елу,halvtreds
1027,fünfzig::NUM,елу,tallimanik qulillit
1028,sechzig::NUM,алпыс,tres
1029,siebzig::NUM,жетпіс,halvfjerds
1030,achtzig::NUM,сексен,firs
1031,neunzig::NUM,тоқсан,halvfems
1032,hundert::NUM,жүз,et hundrede
1033,tausend::NUM,мың,et tusinde
1034,und::CNJ,та,aamma
1035,oder::CNJ,әлде,imalluunnit
1036,oder::CNJ,немесе,imalluunnit
1037,stehen::V,тұру,sikingavoq
1038,sitzen::V,отыру,ingippoq
1039,liegen::V,жату,nalavoq
1040,liegen::V,жату,aqupivoq
1041,hängen::V,ілу,nivinngarpaa
1042,werden::V,болу,pinngorpoq
1043,werden::V,түрегелу,pinngorpoq
1044,passieren::V,болу,pivoq
1045,beginnen::V,басталу,aallarnerpaa
1046,enden::V,ада болу,naggaserpaa
1047,wechseln::V,құбылу,immikkut ilivoq
1048,wechseln::V,өзгеру,immikkut ilivoq
1049,aufgehen[Sonne]::V,шығу,
1050,untergehen[Sonne]::V,батыру,ilioqqaasoq
1051,scheinen[Sonne]::V,жылтырау,qinnorpoq
1052,scheinen[Sonne]::V,жылтырау,qinngorpoq
1053,donnern::V,күркіреу,kalleq
1054,wehen::V,огып тур,timmivoq
1055,strömen::V,сорғалау,
1056,fließen::V,ағу,
1057,sich drehen::V,айналу,ipippaa
1058,schwanken::V,толықсу,aalavoq
1059,schwingen::V,тербелу,issakajaat or issakatsiaarut
1060,fallen::V,құлау,quasivaa
1061,fallen::V,жығылу,quasivaa
1062,fallen::V,төмендеу,quasivaa
1063,brennen::V,жану,seerpoq
1064,brennen::V,жану,uuppaa
1065,rauchen::V,түтету,pujoorpoq
1066,regnen::V,жауу,siallerpoq
1067,gefrieren::V,мұздай қату,qiulerpoq
1068,gefrieren::V,мұз боп қату,qiulerpoq
1069,tauen::V,жібу,aappoq
1070,schmelzen::V,еру,aappoq
1071,schmelzen::V,еру,aatsippaa
1072,trocknen::V,курау,panerserpaa
1073,sieden::V,қайнау,qalappoq
1074,faulen::V,иістену,
1075,verfaulen::V,шіру,
1076,reißen::V,жыртылу,qulli
1077,reißen::V,жыртылу,alittorpaa
1078,reißen::V,жыртылу,kimillanneq
1079,versinken::V,малтығу,kivivaa
1080,versinken::V,малтығу,apparpoq
1081,vergehen::V,өту,qaangerpaa
1082,vergehen::V,өту,sarsuppoq
1083,erscheinen::V,көріну,takutippoq
1084,erscheinen::V,көрініп қалу,takutippoq
1085,verschwinden::V,ғайып_болу,
1086,sinken::V,ылдилау,kivivaa
1087,sinken::V,ылдилау,apparpoq
1088,sinken::V,төмендеу,kivivaa
1089,sinken::V,төмендеу,apparpoq
1090,abnehmen::V,кемітілу,ikillipput
1091,zunehmen::V,көбею,allisippaa
1092,steigen::V,қобу,allisippaa
1093,steigen::V,көтерілу,allisippaa
1094,steigen::V,жоғарылау,allisippaa
1095,wachsen::V,өсу,allivoq
1096,glänzen::V,жалтырау,qinngorpoq
1097,glänzen::V,жалтырау,qinnorpoq
1098,funkeln::V,жарқырау,uisorilavoq
1099,funkeln::V,нұрлану,uisorilavoq
1100,funkeln::V,жылтылдау,uisorilavoq
1101,lärmen::V,шулау,
1102,lärmen::V,шуылдау,
1103,läuten::V,қоңыраулату,avilualaarpoq
1104,klingeln::V,дыңғырлау,aviluarpoq
1105,klingeln::V,дыңғырлау,aviluarpaluppoq
1106,klirren::V,дыңылдату,
1107,brausen::V,тасу,ittuk
1108,brausen::V,тасу,ittuppoq
1109,brausen::V,тасу,ittuppaluppoq
1110,rauschen::V,сусылдау,
1111,rauschen::V,сыбдырлау,
1112,klingen::V,дыбыс шығару,
1113,bellen::V,үру,qiluppoq
1114,heulen::V,ұлу,maarpoq
1115,heulen::V,ұлу,maalavoq
1116,heulen::V,ұлу,miaggoorpoq
1117,blasen::V,үру,aporneq
1118,pfeifen::V,ысқыру,siggartartitsivoq
1119,pfeifen::V,ысқыру,siorsulavoq
1120,schreien::V,шыңғыру,suaarpoq
1121,schreien::V,айғайлау,suaarpoq
1122,schreien::V,байбайлау,suaarpoq
1123,schreien::V,бажалақтау,suaarpoq
1124,stöhnen::V,ыңырсу,nipiliorpoq
1125,stöhnen::V,ыңырсу,nipilliorpoq
1126,stöhnen::V,ыңкылдау,nipiliorpoq
1127,stöhnen::V,ыңкылдау,nipilliorpoq
1128,zittern::V,қалш,qarsulivik
1129,zittern::V,қалшылдату,qarsulivik
1130,leben::V,жасау,inuuvoq
1131,leben::V,күнелту,inuuvoq
1132,leben::V,күн көру,inuuvoq
1133,leben::V,тіршілік ету,inuuvoq
1134,geboren werden::V,туу,inuuvoq
1135,geboren werden::V,туу,inunngorpoq
1136,atmen::V,дем алу,anersaarpoq
1137,atmen::V,ауа жұту,anersaarpoq
1138,trinken::V,ішу,imerpoq
1139,trinken::V,ұрттау,imerpoq
1140,essen::V,жеу,tamorpoq
1141,essen::V,тамақтану,tamorpoq
1142,schlucken::V,жұту,tuluarnaq
1143,müde werden::V,болдыру,
1144,einschlafen::V,үйыктап калу,sinippoq
1145,schlafen::V,ұйықтау,sinik
1146,aufwachen::V,ояну,iterpoq
1147,aufwachen::V,ояну,eqqumavoq
1148,aufstehen::V,ояну,makippoq
1149,sich erholen::V,тынығу,qasuerserpoq
1150,krank werden::V,кеселдену,
1151,krank werden::V,сырқаттану,
1152,krank werden::V,ауырып қалу,
1153,krank werden::V,ауыра бастау,
1154,krank werden::V,кеселге ұшырау,
1155,krank werden::V,сырқаттанып қалу,
1156,krank sein::V,ауыру,
1157,krank sein::V,сырқаттану,
1158,schmerzen::V,ауырады,anneraa
1159,schmerzen::V,ауырады,annernarpoq
1160,husten::V,жөтелу,quersorpoq
1161,genesen::V,айығу,ajunngissivoq
1162,genesen::V,айығу,ilisimmarpoq
1163,genesen::V,айығу,ilorrippoq
1164,sterben::V,өлу,toquvoq
1165,sterben::V,қайтыс,toquvoq
1166,sterben::V,жантапсыру,toquvoq
1167,umkommen::V,өлу,
1168,umkommen::V,қаза табу,
1169,sich bewegen::V,жылжу,ingerlavoq
1170,sich rühren::V,қыбырлау,
1171,sich erheben::V,тұру,
1172,sich setzen::V,отыру,ingippoq
1173,hinfallen::V,жығылу,
1174,laufen::V,жояу жүру,arpappoq
1175,schreiten::V,кадамдау,ingerlavoq
1176,spazierengehen::V,қыдыру,utertakajaarpoq
1177,spazierengehen::V,қыдыру,utertakattajaarpoq
1178,eilen::V,асығу,qaa qaa
1179,eilen::V,асығу,qiilasaarpoq
1180,eilen::V,асығу,ingerlasaarpaa
1181,eilen::V,жеделдену,qaa qaa
1182,eilen::V,жеделдену,qiilasaarpoq
1183,eilen::V,жеделдену,ingerlasaarpaa
1184,eilen::V,жедепдеу,qaa qaa
1185,eilen::V,жедепдеу,qiilasaarpoq
1186,eilen::V,жедепдеу,ingerlasaarpaa
1187,sich beeilen::V,асығу,tuaviorpoq
1188,sich beeilen::V,жеделдену,tuaviorpoq
1189,sausen::V,заулау,uiguut
1190,rennen::V,жүгіру,igivoq
1191,springen::V,секіру,upernassaq
1192,klettern::V,өрмелеп шығу,pilaakkeerpoq
1193,schaukeln::V,тербелу,aalavoq
1194,kriechen::V,еңбектеу,
1195,schwimmen::V,жүзу,naluppoq
1196,schwimmen::V,малту,naluppoq
1197,schwimmen::V,қалықтау,naluppoq
1198,tauchen::V,сүңгу,allorpoq
1199,rudern::V,есу,ipuppaa
1200,fahren::V,бару,qimusserpoq
1201,fliegen::V,ұшу,timmivoq
1202,gehen::V,бару,
1203,weggehen::V,кету,piiarpoq
1204,abfahren::V,жөнелу,
1205,anhalten::V,тоқтау,unitsippaa
1206,hineingehen::V,кіру,timaappaa
1207,eintreten::V,ену,allattorpaa
1208,kommen::V,жету,qaa-
1209,kommen::V,жету,pivaa
1210,ankommen::V,келу,tikippoq
1211,zurückkommen::V,қайту,angerlarpoq
1212,bleiben::V,қалу,uninngavoq
1213,warten::V,тосу,paavoq
1214,warten::V,тосу,utaqqivoq
1215,erwarten::V,күту,
1216,suchen::V,іздеу,nivivaa
1217,finden::V,табу,nanivaa
1218,versuchen::V,талпыну,uuppaa
1219,versuchen::V,талпыну,ussersarpaa
1220,vorbereiten::V,әзірлеу,piareersarpaa
1221,lieben::V,сүю,asavaa
1222,mögen::V,жарату,akaaraa
1223,mögen::V,жақсы_көру,akaaraa
1224,lachen::V,күлу,
1225,lachen::V,күлісу,
1226,rühren::V,көңілін бұзу,qeerlerpaa
1227,weinen::V,жылау,qiavoq
1228,schimpfen::V,ақырып-бақыру,qatimaarpoq
1229,sich ärgern::V,ашулану,ugguutigaa
1230,sich fürchten::V,сескену,eqqanaarpoq
1231,fürchten::V,қауіптену,ersigaa
1232,fürchten::V,сақсыну,ersigaa
1233,fliehen::V,қашу,qimaavoq
1234,fliehen::V,қашып кету,qimaavoq
1235,flüchten::V,қашу,allikarfigaa
1236,flüchten::V,қашып кету,allikarfigaa
1237,sehen::V,көру,isigaa
1238,anschauen::V,назар салу,
1239,ansehen::V,тамашалау,alaatsinaappaa
1240,hören::V,есту,tusarpaa
1241,zuhören::V,тыңдау,naalappoq
1242,zuhören::V,құлақ қою,naalappoq
1243,probieren::V,тату,
1244,probieren::V,дәм тату,
1245,riechen::V,иіскеу,tipippoq
1246,fühlen::V,сезу,misigaa
1247,fühlen::V,сезіну,misigaa
1248,scheinen::V,болып көріну,takutippoq
1249,zu sehen sein::V,көріну,
1250,vernehmen::V,есту,
1251,vernehmen::V,есітіп қалу,
1252,frieren::V,тоңу,qiiavoq
1253,frieren::V,жаурау,qiiavoq
1254,tun::V,ету,iliorpoq
1255,tun::V,істеу,iliorpoq
1256,können::V,білу,
1257,wollen::V,қалау,piumavaa
1258,anfangen::V,бастау,pilerpoq
1259,beenden::V,бітіру,naggaserpaa
1260,beenden::V,адақтау,naggaserpaa
1261,beenden::V,тамамдау,naggaserpaa
1262,beenden::V,аяқтап шығу,naggaserpaa
1263,aufhören::V,доғару,naammatsippaa
1264,gelingen::V,жолы түсу,
1265,geraten::V,калу,
1266,öffnen::V,ашу,ammarpaa
1267,öffnen::V,ашып қою,ammarpaa
1268,schließen::V,жабу,matuaa
1269,stellen::V,қою,ilivaa
1270,stellen::V,қою,iliorarpai
1271,stellen::V,қою,ilioqqarpai
1272,stellen::V,қойдыру,ilivaa
1273,stellen::V,қойдыру,iliorarpai
1274,stellen::V,қойдыру,ilioqqarpai
1275,setzen::V,отырғызу,iliorarpai
1276,setzen::V,отырғызу,ilioqqarpai
1277,legen::V,салу,ilivaa
1278,legen::V,калау,ilivaa
1279,berühren::V,тию,attorpaa
1280,verbinden::V,байлап алу,taperserpaa
1281,verbinden::V,сабақтастыру,taperserpaa
1282,bedecken::V,бүркеу,iikkerpaa
1283,bedecken::V,бүркеу,iikkersorpaa
1284,aufhängen::V,ілу,inivaa
1285,aufhängen::V,ілу,iniorarpai
1286,aufhängen::V,асып қою,inivaa
1287,aufhängen::V,асып қою,iniorarpai
1288,anzünden::V,тұтату,saggaavoq
1289,aufheben::V,көтеру,allisippaa
1290,zurücklassen::V,қалдыру,aallarpoq
1291,verlieren::V,жоғалту,annaavaa
1292,fallen lassen::V,құлатып алу,nakkaavaa
1293,fallen lassen::V,қолдан түсіріп алу,nakkaavaa
1294,machen::V,ету,iliorpoq
1295,machen::V,жасау,iliorpoq
1296,machen::V,жасап шығару,iliorpoq
1297,herstellen::V,жасап шығару,anillatsippaa
1298,bauen::V,тұрғызу,marrarterpaa
1299,reparieren::V,оңдау,iluarsaappaa
1300,verbessern::V,дұрыстау,naqqippaa
1301,ändern::V,өзгерту,
1302,graben::V,үңгу,assappaa
1303,beugen::V,буғу,qappappoq
1304,biegen::V,ию,qappappoq
1305,biegen::V,майыстыру,qappappoq
1306,drehen::V,айналдыру,
1307,wenden::V,екінші жағын айналдыру,assappaa
1308,wenden::V,екінші жағын айналдыру,assakarpoq
1309,umdrehen::V,бұру,assakartippaa
1310,heben::V,көтеру,kivippaa
1311,hochheben::V,жоғарылату,kissumiarpaa
1312,hochheben::V,көтеру,kissumiarpaa
1313,ergreifen::V,бас_салу,isaappaa
1314,ergreifen::V,бас_салу,isaguppaa
1315,ergreifen::V,шап_беріп_ұстап_алу,isaappaa
1316,ergreifen::V,шап_беріп_ұстап_алу,isaguppaa
1317,ergreifen::V,шап_беру,isaappaa
1318,ergreifen::V,шап_беру,isaguppaa
1319,ergreifen::V,шап_ете_түсу,isaappaa
1320,ergreifen::V,шап_ете_түсу,isaguppaa
1321,halten::V,тұту,minarpaa
1322,halten::V,ұстау,minarpaa
1323,drücken::V,басу,naqittaat
1324,schieben::V,итеру,
1325,kratzen::V,қыру,qitsuppaa
1326,lecken::V,жалау,aluppaa
1327,beißen::V,қабу,kiivaa
1328,beißen::V,тістеу,kiivaa
1329,beißen::V,қауып алу,kiivaa
1330,abreißen::V,үзу,aqqarpaa
1331,abreißen::V,үзу,isaterpaa
1332,abschneiden::V,қырқу,kipivaa
1333,binden::V,байланыстыру,kakkersarpaa
1334,binden::V,байлап_алу,kakkersarpaa
1335,binden::V,байластыру,kakkersarpaa
1336,binden::V,байлау,kakkersarpaa
1337,binden::V,буу,kakkersarpaa
1338,binden::V,матау,kakkersarpaa
1339,binden::V,сабақтастыру,kakkersarpaa
1340,binden::V,ұштастыру,kakkersarpaa
1341,stecken::V,сұғу,kussunneq
1342,brechen::V,сындыру,nallorpaa
1343,klopfen::V,қағу,pattappaa
1344,hauen::V,соғу,aqivaa
1345,kleben::V,желімдеу,qaappoq
1346,reiben::V,үйкеу,tagiarpaa
1347,reiben::V,үйкеу,tangiarpaa
1348,streichen::V,сүйкеу,erlerpoq
1349,schleifen::V,егеу,sequppaa
1350,schleifen::V,қайрау,sequppaa
1351,schleifen::V,егеулеу,sequppaa
1352,schneiden::V,кесу,uullivoq
1353,rütteln::V,қозғау,
1354,rütteln::V,жұлмалау,
1355,schütteln::V,дірілдету,aalavoq
1356,schütteln::V,селкілдету,aalavoq
1357,schwenken::V,бұлғау,issarpoq
1358,schwenken::V,сермеу,issarpoq
1359,schütten::V,құю,
1360,füllen::V,толтыру,immerpaa
1361,einwickeln::V,орау,immoqquserpaa
1362,tragen::V,алып жүру,maqippaa
1363,tragen::V,алып жүру,assartorpoq
1364,schleppen::V,тарту,assartorpoq
1365,ziehen::V,тарту,kalippaa
1366,ziehen::V,тарту,kalissarpoq
1367,aufbewahren::V,сақтау,toqqorpaa
1368,werfen::V,лақтыру,kuivaa
1369,fangen::V,қармау,anguaa
1370,fangen::V,қағып алу,anguaa
1371,packen::V,шап беру,
1372,packen::V,шап ете түсу,
1373,packen::V,шап беріп ұстап алу,
1374,verstecken::V,тығу,anngigaa
1375,verstecken::V,жасыру,anngigaa
1376,teilen::V,бөлу,agguut
1377,teilen::V,бөлу,agguusersorpaa
1378,schicken::V,жіберу,nassiuppaa
1379,bringen::V,әкелу,aggiuppaa
1380,bringen::V,әкелу,nassataraa
1381,bringen::V,алып келу,aggiuppaa
1382,bringen::V,алып келу,nassataraa
1383,hinzufügen::V,қосу,
1384,hinzufügen::V,үстеу,
1385,bekommen::V,алу,tiguaa
1386,erhalten::V,алмақ,tiguaa
1387,nehmen::V,алу,pivoq
1388,nehmen::V,алу,tiguaa
1389,nehmen::V,алмақ,pivoq
1390,nehmen::V,алмақ,tiguaa
1391,wählen::V,таңдау,
1392,auswählen::V,екшеу,
1393,auswählen::V,саралау,
1394,auswählen::V,сұрыптау,
1395,auswählen::V,сайлап алу,
1396,bewahren::V,сақтау,sukkunik simerserpaa
1397,behindern::V,оралғы болу,
1398,verderben::V,бүлдіру,asiutippaa
1399,verderben::V,бүлдіру,piuneerunnerit
1400,beschädigen::V,бұзу,
1401,zerbrechen::V,уату,ukuvoq
1402,zerreißen::V,жырту,tisavaa
1403,zerreißen::V,жырту,alittorpaa
1404,zerstören::V,қирату,aserorpaa
1405,zerstören::V,талқандау,aserorpaa
1406,verbrennen::V,өртеу,seerpoq
1407,verbrennen::V,жандыру,seerpoq
1408,verbrennen::V,өртеп жіберу,seerpoq
1409,verbrennen::V,жандырып жіберу,seerpoq
1410,geben::V,беру,pivoq
1411,reichen::V,беру,
1412,schenken::V,тарту,
1413,versprechen::V,уәде беру,neriorsorpaa
1414,wünschen::V,тілеу,kissaat
1415,loben::V,мақтау,nersorpaa
1416,loben::V,мақтау,nersornaat
1417,loben::V,дәріптеу,nersorpaa
1418,loben::V,дәріптеу,nersornaat
1419,küssen::V,сүю,kunippaa
1420,küssen::V,сүю,kunissorpaa
1421,wiegen::V,тербеу,
1422,zudecken::V,бүркеу,majorpaa
1423,wecken::V,ояту,itersarpaa
1424,zeigen::V,көрсету,tikkuuppaa
